Date,Open,High,Low,Close,Adj Close,^TNX.csv_MA_5,^TNX.csv_MA_20,^TNX.csv_MA_250,^TNX.csv_realVolatility20,^TNX.csv_realVolatility60,^TNX.csv_realVolatility250,^TNX.csv_log1DayRet,^TNX.csv_logMA5_20,^TNX.csv_logMA20_250,^TNX.csv_logMA5_250,^TNX.csv_log1DayRange,^TNX.csv_HL_20_realVol_20,^TNX.csv_HL_5_realVol_20,^TNX.csv_logD2,^TNX.csv_logD5,^TNX.csv_Mean,^TNX.csv_Variance,^TNX.csv_Skewness,^TNX.csv_Kurtosis,^TNX.csv_Shape,^TNX.csv_Location,^TNX.csv_Scale
2020-06-22,0.0014171710601469,0.0016119186934935,0.0137634991566232,0.0308319440696195,0.0308319440696195,0.03076617606017872,0.039369394994633246,0.04850438563254634,0.056402426407749534,0.06096333251960564,0.08970687484314352,3.0798886242768577,-0.24657283099665775,-0.20866548159811266,-0.45523831259477054,-4.41029603838522,0.7497601541702047,0.4433916097284892,-3.375414965290504,-4.729633099349022,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-06-23,0.0495336888981923,0.039614475367921,0.0556890879462023,0.034755815921409,0.034755815921409,0.0222833026021491,0.03855800890098479,0.048197495358904115,0.056343247967951406,0.0595997058238484,0.0896217683320876,-0.354306099232616,-0.5483261962557361,-0.22314322417429977,-0.7714694204300359,-4.130514110033407,0.7497671816110831,0.3718176469587953,-4.216407210736417,-3.160268122958583,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-06-24,0.0442222999438288,0.0336558259118329,0.014261538007882,0.0080373700959871,0.0080373700959871,0.018051483907050678,0.03815252374026906,0.048041844771744543,0.05654185279609364,0.056550255894030746,0.08965772714278018,-1.7051272582784205,-0.7483640163127546,-0.23048048858910367,-0.9788445049018584,-3.9427766942088907,0.7296436345268692,0.3713254756156169,-3.7812327549569495,-3.855685514332627,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-06-25,-0.0255089620619224,-0.0194372067118003,0.0049829549339262,0.0107269553155199,0.0107269553155199,0.0208712705414243,0.036331512583790075,0.04783871319351817,0.05682270561381361,0.055911739074680736,0.08968461472042293,-0.866270081829491,-0.5543118818549438,-0.27514973121919756,-0.8294616130741413,-3.712346190922367,0.7347440202754195,0.34195673498322865,-3.7284996458431734,-4.261656146030134,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-06-26,0.0116924378104584,0.001513817380801,-0.0077441244284858,-0.0187031951368391,-0.0187031951368391,0.013129778053139297,0.036452832582375604,0.04735027198352962,0.05669601460885925,0.053608924447007884,0.08971327675939833,0.46975208034883936,-1.0211363825115527,-0.26155339683800133,-1.282689779349554,-4.6822735218446585,0.5092432178408374,0.3816555385611651,-3.621573569430542,-3.2517228695915206,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-06-29,-0.0007403059853271,-0.0053164368136864,0.0094020385046346,0.0036043579898404,0.0036043579898404,0.007684260837183479,0.03568288903316203,0.047235370820242734,0.057048917482982624,0.052154878685585895,0.08975097900824185,1.5828353506309487,-1.5354970852690708,-0.28047171863575004,-1.8159688039048207,-4.218651749964484,0.5059192564315333,0.3612773694153584,-4.944482827146503,-3.6035246255180398,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-06-30,-0.0142108163819615,0.0197900541561142,0.0020370760636501,0.0274416220952808,0.0274416220952808,0.006221422071957839,0.03524428155609267,0.04719758235383788,0.057078334837054344,0.04982963145827527,0.08975734138295095,0.6580575236824415,-1.7343047811876424,-0.2920393792234116,-2.026344160411054,-4.031201997277046,0.4364049547313167,0.36446055441012754,-3.075970627002316,-4.917938458904937,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-07-01,0.0594262478775102,0.054870429787329,0.0608102544198245,0.0518383030154417,0.0518383030154417,0.014981608655848761,0.03235403071519412,0.04680180357344822,0.054518883015927735,0.05006925169350396,0.08951657629406329,-0.13660669576004,-0.7699152510254051,-0.36918312982051893,-1.139098380845924,-5.126075669192305,0.4709880186489136,0.5563500682681445,-3.03169225215263,-3.1281001622956417,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-07-02,0.0355686498456959,0.0605817591872005,0.0362104306751174,0.0249013249294063,0.0249013249294063,0.017816482578626038,0.02724315300834737,0.04651584031322926,0.049750222650975263,0.04997099339188438,0.08947170080913731,-0.3565436154990772,-0.42467820738870943,-0.5349906826940242,-0.9596688900827337,-3.7143478985886413,0.4611404268136034,0.555773234543289,-5.975474210356229,-4.2563199020407145,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-07-06,0.0503055997434666,0.0346933921339067,0.0546434446078495,0.0437702352714891,0.0437702352714891,0.030311168660291675,0.020860942673392932,0.046226922215598154,0.036777954018907315,0.05003858511152832,0.08936297942988801,-0.13916237145202723,0.3736376082173311,-0.7956837212741075,-0.4220461130567763,-3.9145235053769016,0.4302419694739317,0.5485906902195402,-4.819841262302642,-2.7730139260928772,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-07-07,0.0192400565717968,0.006100221976682,1.2761640949210395e-05,0.0030886351891463,0.0030886351891463,0.030208024100152858,0.01615628817888798,0.045790804588472275,0.03223928442341262,0.04986202097833429,0.08930614966329198,-1.8292650785782356,0.6257982529605106,-1.0417739629758171,-0.4159757100153067,-5.101524306285368,0.476447674638382,0.6816555166388093,-3.8252633803634564,-7.569941144787776,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-07-08,0.009133560541899,0.0145391107449185,0.0243970716740968,0.0218263109214069,0.0218263109214069,0.029084961865378078,0.01549026067100559,0.04521837073383508,0.03196271939268855,0.049869219962673406,0.08899750898536925,0.8711605637825457,0.6300097835895023,-1.0712919538030903,-0.4412821702135879,-4.619475934068714,0.48331277828221797,0.6572657334159109,-3.8192649727606245,-5.182258274006005,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-07-09,0.02056703228341,0.0028895487507512,-0.0197467025493051,-0.0237978449961723,-0.0237978449961723,0.013957732263055278,0.01556251857778326,0.044645241475554154,0.03186727840948903,0.050112388511457655,0.08897868207539521,0.14590561096210675,-0.10883172917868178,-1.0538823597699882,-1.16271408894867,-3.7882026179762294,0.4808924978391054,0.6065939972777487,-3.616131714059033,-2.5818209617713506,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-07-10,-0.0470207591727488,-0.0027225803557716,-0.0211960289807696,0.0298969593379891,0.0298969593379891,0.01495685914477184,0.02094525696858523,0.044347804450848405,0.02318377441882195,0.0474694980289356,0.08890286623351248,-0.45283240787894974,-0.33674222276751375,-0.7501509794205948,-1.0868932021881086,-3.9914207872570113,0.46945907987885205,0.5587521596172518,-4.819521450909229,-5.29919086622126,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-07-13,0.0544331845662713,0.0364552507730579,0.0606794058878091,0.0301404663805954,0.0301404663805954,0.0122309053665931,0.02116802153145757,0.043912468895518884,0.023253016896243765,0.04573524332915105,0.08870388607039448,-0.5911053114032053,-0.5485256492435232,-0.7297066847208363,-1.2782323339643593,-3.7204049983975667,0.47624860836630717,0.5962443163640851,-2.919914267345164,-4.295498989331337,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-07-14,0.0116821868587516,-0.0027943067494327,0.0016818283460067,0.0021243953610755,0.0021243953610755,0.012038057400978939,0.020174129599623482,0.043668112467130704,0.02363712564300179,0.04566764348169742,0.08873464021778829,-1.7045779650081625,-0.5163279892741293,-0.7722170732156244,-1.2885450624897536,-5.4089953068075465,0.5449585213790327,0.7114880662542413,-3.583706652904475,-6.944170509989603,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-07-15,0.0426825223920055,0.0383561998193555,0.0335705935182808,0.0296912759732944,0.0296912759732944,0.01361105041135644,0.01780018423771034,0.04351944338302213,0.01966144247095462,0.0448971745526868,0.08872676543762689,-0.3629362603948588,-0.26832681461283353,-0.893999004876081,-1.1623258194889146,-5.34214255341554,0.5995947111538266,0.8509068100614987,-7.708063690401471,-4.8453371859798615,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-07-16,0.0014391126159697,-0.0083284804328108,0.0099429847625545,0.0077852428298865,0.0077852428298865,0.019927667976568197,0.016729623200630712,0.04317455807151933,0.0195910504954647,0.04276163519406889,0.08869729973172703,1.6882033120961482,0.17492812430136845,-0.9480703958629731,-0.7731422715616048,-4.002414715017156,0.5987292377789489,0.813825705308226,-5.174181668503476,-3.4551334970353227,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-07-17,0.0020500478794909,0.0219480534310294,0.0186327320793153,0.0330184100160969,0.0330184100160969,0.02055195811218976,0.018549142594252964,0.042948622892064074,0.019313770823718823,0.04265627291349624,0.08865074445815858,2.77920213645856,0.10253265501646633,-0.8395810182165341,-0.7370483632000678,-5.709200721365608,0.6591250996501332,0.90642126599193,-5.705643993366801,-5.769457424289598,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-07-20,0.0157835432874294,0.0138902759112843,0.0231727700129313,0.019853566555103,0.019853566555103,0.01849457814709128,0.01854160755677882,0.042528829718626815,0.01931320263392614,0.042247921327451976,0.08850995545376643,0.22941583317221534,-0.002539647864450011,-0.8301649284139262,-0.832704576278376,-4.679625007340443,0.6338083072054486,0.6857599017664178,-4.417171132952591,-4.576884054851651,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-07-21,0.0280930636256224,0.0156670835130401,0.0157146011858685,0.0106005631302083,0.0106005631302083,0.02018981170091784,0.01753003850980826,0.04222175728750449,0.019164850638401967,0.04156836637465036,0.08848693028245533,-0.9746155746066747,0.14126221020223934,-0.8790197679865795,-0.73775755778434,-9.954408856575384,1.3919018406265273,2.3382115148197102,-3.797897901369596,-4.770496845339598,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-07-22,-0.0009724337742762,-0.0037890823539994,0.008585861283291,0.0063562691489971,0.0063562691489971,0.015522810336058379,0.016110061171187667,0.04176334270842894,0.01887122217516388,0.041599577499163876,0.08837416736303912,1.8773948976740893,-0.03713341755923718,-0.9525749917949434,-0.9897084093541806,-4.392081525100147,1.3875950760205822,2.4352817006216823,-4.305265805719178,-3.757800607131406,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-07-23,0.0052184677874283,0.0025045160651238,0.0083511608394785,0.0018567796982363,0.0018567796982363,0.014337117709728342,0.015801031651300125,0.04129802309288627,0.01906003701323498,0.04096126668783257,0.08827636065960971,-1.0333601893135227,-0.09722341385064882,-0.9607393995335738,-1.0579628133842227,-5.141887325122337,1.3789148870577037,2.279476208041901,-4.739412296029901,-5.127990267918209,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-07-24,0.0145180986111883,0.0152110729689963,0.0179845829006366,0.018365630367486,0.018365630367486,0.01140656178000616,0.01618296540389843,0.04102370286675552,0.019029518145375207,0.0408436320739429,0.08824048965225816,0.23508495189671003,-0.34977038618054157,-0.930190847632162,-1.2799612338127035,-5.887641637570295,1.3775069405332359,2.2756594568248194,-4.422068831774449,-4.223125224410323,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-07-27,0.0095726549221205,0.0290603512669116,0.0161202942780364,0.0383449217545908,0.0383449217545908,0.015104832819903718,0.019035371248469928,0.0407591233636948,0.017758189194715765,0.04064590212388995,0.08814854543747443,1.3877115123313064,-0.23128414619730095,-0.7613808077437423,-0.9926649539410431,-4.347427585832898,1.381953309126538,2.328488364543758,-3.310767946345431,-3.990451942624398,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-07-28,0.0408012077334247,0.0211293264646391,0.0219328260683726,0.0016173333312263,0.0016173333312263,0.013308186860107318,0.018936020015539217,0.04050910613911513,0.017854362355605384,0.04073358965771806,0.08817065405847173,-3.227932981170523,-0.35268652997705435,-0.7604608625592111,-1.1131473925362654,-7.126533865962311,1.4621661801238721,1.1626438626132654,-4.089458695356786,-4.712395795521359,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
2020-07-29,0.0089610584720221,0.0102896401617695,0.0158096634076582,0.0121799280782183,0.0121799280782183,0.014472918645951557,0.018172935314686094,0.04072688938763533,0.017797753249235857,0.04064749126083867,0.0880325099902398,0.30690100430826933,-0.22765419312542703,-0.8069551305409433,-1.0346093236663703,-5.199373207490279,1.4446575234767633,1.040996163856729,-3.643332880840682,-5.145826532779759,0.1351201414912902,0.013444177420846137,0.3644031130934247,0.453237909040217,0.08296136583167914,-1.2559527511327284,1.3862868759282607
