Date,Open,High,Low,Close,Adj Close,Volume,YEXT.csv_MA_5,YEXT.csv_MA_20,YEXT.csv_MA_250,YEXT.csv_realVolatility20,YEXT.csv_realVolatility60,YEXT.csv_realVolatility250,YEXT.csv_avgVolume_20,YEXT.csv_avgVolume_60,YEXT.csv_avgVolume_250,YEXT.csv_log1DayRet,YEXT.csv_logMA5_20,YEXT.csv_logMA20_250,YEXT.csv_logMA5_250,YEXT.csv_log1DayRange,YEXT.csv_HL_20_realVol_20,YEXT.csv_HL_5_realVol_20,YEXT.csv_logD2,YEXT.csv_logD5,YEXT.csv_Mean,YEXT.csv_Variance,YEXT.csv_Skewness,YEXT.csv_Kurtosis,YEXT.csv_Shape,YEXT.csv_Location,YEXT.csv_Scale
2020-06-26,1.2044849775758362,0.9866013259169116,0.7043905350013269,0.4274138352545975,0.4274138352545975,689410.0067817299,1.2701665897201573,1.335363529880877,0.784437870267366,0.6576016735080273,0.6685872953652738,0.6652382990659061,287244.6528361639,92449.96381529872,70510.98936754503,-1.0360546369581587,-0.050055496934186816,0.5319914683554399,0.481935971421253,-1.2651010017559265,1.1807962557379288,1.2029003269964265,-1.9684317494029007,-0.8034284140031585,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-06-29,0.5271997668670014,0.5217440953526271,0.5791725351898265,0.942332892655001,0.942332892655001,-728401.8970103834,1.1400557003470033,1.2686238935113052,0.7831740246944091,0.6238603472725254,0.6181311111067899,0.6646342964323494,229315.96818579818,84475.13273060751,69251.44290962508,0.5807790604010431,-0.10685564342491109,0.48233311851683985,0.3754774750919289,-2.8572156308131054,1.1894571883556848,0.9392534746697376,-0.7219183070809916,-0.4299302845079871,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-06-30,0.8845416699859605,1.096344989286953,1.272462920503191,1.4167628689468523,1.4167628689468523,-67784.2330467006,0.956350293309637,1.2561508964190107,0.7833945133960083,0.6179585094644665,0.5704159549054726,0.6648360828063076,236899.79649236315,87336.52934306144,70327.29218952545,0.47106025460002515,-0.2726832187393973,0.47217106264490605,0.19948784390550872,-1.736601444607828,1.1402483576833158,0.7701596788837081,-0.010708093853868568,-0.08498394069716625,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-07-01,1.3389957538382706,1.788681544973798,1.515666626930063,1.921823834310839,1.921823834310839,-133481.59958462755,1.2272971469021752,1.219349601182825,0.7870067501914239,0.5480518500826806,0.5787128281586578,0.6685628877792018,207215.60613270593,82543.3290143172,70594.94635344256,0.36135475330066835,0.006496707118991216,0.4378360562889952,0.44433276340798644,-1.298228840441306,1.149018423904797,0.7865648300537029,-0.020722289566962503,0.30360532289449504,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-07-02,2.1120854897730688,2.065417784756137,2.1422579962685546,1.5505138238550895,1.5505138238550895,309047.7535663272,1.251769451004476,1.2429718317868175,0.7883931285419444,0.5518106643050456,0.5737658475202281,0.6697891351728166,150031.25529624813,85737.09364596874,72251.83547785273,-0.3090894678782837,0.007052960359105456,0.4552635702387706,0.46231653059787614,-2.566027188451296,1.0583021704403839,0.7317473945388298,-2.0117757537306686,-2.1007753332360757,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-07-06,1.7368138299646887,1.3291214994274512,1.4277218272155423,1.3632571989018345,1.3632571989018345,-342985.41420811834,1.4389381237339234,1.2607774317521163,0.7864520692524313,0.5495413760996153,0.5733992355923071,0.667403430481719,61443.233088639296,83234.72861234308,71073.77878152109,-0.2421754669492578,0.1321768874722788,0.4719520401871089,0.6041289276593876,-2.316680692956242,1.0390284558191063,0.6319226509553735,-0.5823813562040561,-0.06630716303926779,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-07-07,1.0665327013045136,1.491602025273652,1.4053574025789537,1.349007894221966,1.349007894221966,66883.82887836325,1.5202731240473164,1.278411730514549,0.7869817460060817,0.5462574717434515,0.5735195000524882,0.6677986037168148,78869.43911050308,84491.70394791503,71374.55269281354,0.23495650839191806,0.1732715336674829,0.4851686971573331,0.658440230824816,-2.4505675705829497,0.9682032675543579,0.5381555926637457,-1.601936470568709,-0.8997409344765059,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-07-08,1.3939410214443502,1.565772806826276,1.570289928083726,2.044287133514885,2.044287133514885,-241800.18499695207,1.6457779769609229,1.3499301476576044,0.789987670266098,0.5483114687867495,0.5827151617427268,0.6717641119487258,78538.93931525412,81113.07911440029,70713.0927816105,0.3829141361750508,0.1981603581060938,0.5357907895367696,0.7339511476428635,-5.399880377983251,1.1968536531986569,1.535003375226805,-0.38414901695134085,-0.46597294008949525,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-07-09,2.207696735070524,1.971709909321678,1.9510061990923775,1.854275438658496,1.854275438658496,10485.105048602563,1.6322682978304541,1.3693964060131794,0.79235239571895,0.5594085085171608,0.5880678616383999,0.6744712916899808,102656.58032789154,86207.64817636888,71541.21827797836,-0.17445575008490366,0.17560057800651838,0.5471191052403188,0.7227196832468371,-3.8774423566415943,1.2371818657059097,1.3198162073892543,-0.6826671990330366,-2.6949109653784387,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-07-10,1.6449339683075903,1.261705646573656,1.4780866827655572,1.233164099825503,1.233164099825503,-204695.40563394944,1.5687983530245369,1.4205928229483455,0.7905877412798498,0.49021932609060587,0.5807165032018654,0.6727293365635408,87711.89236872514,80442.65964700699,70453.58896688149,-0.28811693735587723,0.09923568062628853,0.5860528992724291,0.6852885798987176,-1.5307143689741185,1.2366605761006215,1.53221586293692,-0.20933553022080284,-1.1477508828390273,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-07-13,1.448840192490282,1.3096320281021576,0.5185015888094568,0.3511751723907945,0.3511751723907945,515801.4352243099,1.366381947722329,1.3857535725103851,0.7882951874897378,0.5402975946034237,0.5858633498731768,0.6732481719348539,114982.30052206332,87197.59401835511,72571.39778659216,-1.417233482488079,-0.014077754944920168,0.5641267432055139,0.5500489882605937,-0.23429242052057223,1.3092989463592977,2.011521424174419,0.40752981930272764,0.012009621445250791,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-07-14,0.1934099775060094,0.3604247530121238,0.5197942200701142,0.7272968891050784,0.7272968891050784,-220857.1409887673,1.2420397466989512,1.3502629049201391,0.7848110934565352,0.5597106522576335,0.5891657845318246,0.6712903637884445,93618.91065739862,84619.9405217622,70979.26958594828,1.3245225981427051,-0.08354433270310309,0.5426115533131489,0.45906722061004585,-1.8365300801709616,1.2737008436714299,2.0488462934827316,-0.6814810735415694,-0.47527991621177607,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-07-15,0.9392342463295568,0.7922673553958823,0.9106932244738992,0.8978415202323724,0.8978415202323724,-113031.45535630269,1.0127506240424489,1.297545573048731,0.7828184242508794,0.5495947324407631,0.583785725988819,0.6702072984711711,46735.34524010217,87133.39884150567,69939.60061582035,-0.04507133978978886,-0.24780443989151288,0.5053289665702365,0.25752452667872355,-2.133468091562839,1.2603628324422629,1.3112245032887682,-0.6039166300487986,0.13666638501882764,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-07-16,0.6942343109489446,0.5241238713814962,0.752214362532845,0.5098670291002616,0.5098670291002616,-302510.6780417488,0.743868942130802,1.2585167413369063,0.7811874574615274,0.577150672928996,0.5683453790641187,0.6703740696857936,57167.61381138042,83737.245963937,69855.0109963855,-0.308659562901718,-0.5258242508323329,0.4768739737018188,-0.048950277130514086,-1.4780128377534136,1.2064519148651993,0.7248284358495966,-1.525878963198612,0.2959540720993496,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-07-17,0.5013350898704498,0.5833538056161061,0.6977339148702768,0.9167555205747552,0.9167555205747552,-211518.00501802075,0.6805872262806524,1.2152199608124945,0.7804261339222839,0.5681690261422863,0.5648883765857675,0.6701104944120267,46888.31896920881,85203.67329571412,68851.89584634225,0.6035661092645581,-0.5797243835254897,0.4428402810514973,-0.13688410247399244,-2.1682280853094573,1.2010355653419078,0.7967100688603217,-3.967852872286735,-1.15072092825161,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-07-20,0.8590050111569703,1.565142546679839,1.1682672235594147,1.7365102594739348,1.7365102594739348,-70504.75005887437,0.9576542436972805,1.2582852262184225,0.7831174802791309,0.5736561334850236,0.562788776857499,0.6725991885991298,-39984.826952410825,82636.80732436091,68939.330280021,0.7038580246229075,-0.2730183433599364,0.4742224180576096,0.2012040746976733,-0.9241330951738134,1.228037473499643,0.518819419579062,0.20428135765657818,0.32594205050873903,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-07-21,1.9615067118939693,1.354535380768766,1.342322668795502,0.847166374528296,0.847166374528296,337260.8501098,0.981628140781924,1.2209991779687988,0.7801547466396936,0.5749966122701988,0.5629900315266355,0.6706687341465492,25917.736484563135,91135.93258180068,70502.73185737678,-0.839571084083599,-0.2182122396022329,0.4479325077321152,0.22972026812988242,-4.405277904690068,1.2987251602785166,1.324330677369212,-2.6651466714112013,-2.1213517495627188,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
2020-07-22,0.6894287054326256,0.7802445266648981,1.0338749888606475,0.9000090552572804,0.9000090552572804,-348035.9328851334,0.9820616477869055,1.1492351355249784,0.7767971147334845,0.5150467663500702,0.5640691205845925,0.6679426654867615,-67084.14474240415,85118.81451792571,68189.22918800153,0.26654153317128576,-0.15719781636588187,0.3916726978645407,0.2344748814986588,-1.371876944564371,1.2536650578145672,1.3796744173852662,-0.17852731896674956,-6.134164690313047,0.5920423504948512,0.35188400691123956,0.4430502013273873,3.175142537290278,0.05261754983676799,-10.631241415873026,11.207733126992323
