Date,Open,High,Low,Close,Adj Close,Volume,AMAT.csv_MA_5,AMAT.csv_MA_20,AMAT.csv_MA_250,AMAT.csv_realVolatility20,AMAT.csv_realVolatility60,AMAT.csv_realVolatility250,AMAT.csv_avgVolume_20,AMAT.csv_avgVolume_60,AMAT.csv_avgVolume_250,AMAT.csv_log1DayRet,AMAT.csv_logMA5_20,AMAT.csv_logMA20_250,AMAT.csv_logMA5_250,AMAT.csv_log1DayRange,AMAT.csv_HL_20_realVol_20,AMAT.csv_HL_5_realVol_20,AMAT.csv_logD2,AMAT.csv_logD5,AMAT.csv_Mean,AMAT.csv_Variance,AMAT.csv_Skewness,AMAT.csv_Kurtosis,AMAT.csv_Shape,AMAT.csv_Location,AMAT.csv_Scale
2020-07-08,4.79714558429643,4.382585229031932,4.860117809299261,5.100418281309288,4.948854209544045,-1769241.844834127,4.866480778686982,4.1848037955582305,3.3115654869514133,1.3833304110329905,1.6695354408493615,2.062869398174666,27705.239154258954,166246.59827094607,422209.16888398037,0.031135005877941813,0.15091122309585808,0.23403878569755276,0.38495000879341096,-0.7391228904626317,1.5400027299710743,2.069534897067111,0.5850496281673536,-3.6752343055837926,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-07-09,4.932812804432423,5.028017891984575,4.926731120545639,5.469201462120751,5.305724483673529,1104128.8907012306,5.226852771309815,4.224113994527963,3.3155571696182116,1.4043537486345181,1.667004745824537,2.0657683345922693,144001.42677241314,185312.31555970074,423352.812670864,0.07287695501827632,0.21299979899524216,0.2421838485663426,0.4551836475615845,-2.28979946422192,1.5450175444128373,1.933160079057765,0.1487486698819422,0.5888194442430932,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-07-10,4.932988351728568,4.50862383363615,4.514884550412866,4.07204574345878,3.952048429206158,42382.99162163213,5.0191809143640285,4.41864503816737,3.3178478664652538,1.0120639236570341,1.6520494407921313,2.066156862490522,-21794.29766098985,206143.2313287286,430919.41993409087,-0.22171092678884283,0.12743365927957256,0.2865167568998219,0.41395041617939443,-5.073460599352119,1.640355384379734,2.2570053467474134,-0.003199332071413046,0.037641856577374094,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-07-13,4.452602575045603,4.784446382216075,3.857710352013946,3.2606859140875173,3.165807940643141,327892.0924447682,4.303555646591155,4.41583889221951,3.318455577798439,1.0156282163852894,1.6516042308514296,2.066089440379185,-37557.727189219484,195267.40508824986,435412.61879309115,-0.34108047702153044,-0.02575625000249215,0.2856983382840775,0.2599420882815854,-0.07608651103078004,1.655606764833289,1.9744899396497686,0.7607668296893648,1.2748392943749318,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-07-14,2.27099869998294,3.4348205817311523,2.7798129747662443,4.828492822105872,4.684253827825081,302583.8552583381,4.411337778178391,4.469299345792994,3.324200693207156,0.9992662500722972,1.6525868346337145,2.0678887960094365,10030.484146515859,186360.83399207483,431425.8253770666,0.7239869439847108,-0.013053655913962129,0.2960023982435665,0.28294874232960443,-0.423108429727441,1.684430164456876,2.0565060254687815,-0.31169420517524066,-0.6182054770325037,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-07-15,5.282034271023214,4.133975658143072,4.706505702884478,3.979799078458562,3.861886019473772,-857855.821303966,4.193944140164336,4.418219963169941,3.319764081229811,1.00308356796508,1.6222876059321578,2.0655298359212106,-154372.18486663915,202296.55493646985,401298.8223145698,-0.313155631891364,-0.05209527830706326,0.2858431711771088,0.2337478928700456,-0.5576900650331121,1.7066546256616666,2.0796179667670724,-0.362293442711755,0.08339234374608398,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-07-16,3.3970072556048265,3.890344264282554,4.45144577695558,4.345541737267695,4.215936912900254,-1637667.5194234825,3.9759866260096812,4.35100687864429,3.3220900360419643,0.9669215252851353,1.5497138522363314,2.066212907882204,-232120.28813119596,148397.63461075773,401440.9306076692,0.21597702233157645,-0.09013435956238529,0.26981317088491136,0.17967881132252594,-0.5778534403225418,1.7227739776794282,2.095814774381116,-0.7586100435969282,0.08598278804885451,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-07-17,5.059463984874206,4.226023849759528,4.714081536837028,4.185851870272032,4.061021528783023,-215244.1769499546,3.9977812459250543,4.302195761912162,3.3130793179302054,0.9550234851522492,1.5420977431589507,2.058009814146537,-126963.29230860446,159310.87679826177,351412.0992468377,-0.21982599580488363,-0.07338601596669066,0.26124747021835426,0.1878614542516636,-0.7173216688910005,1.7029047894030827,0.24385227461400533,-1.6137697346970177,-2.216654220084166,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-07-20,4.268184070524747,5.1778180390914414,4.349641485729336,5.592604878906393,5.423499330170259,117708.1232657251,4.449319523830478,4.316575463493513,3.3143887694432457,0.9702805310842622,1.5426776766721866,2.0592526479995072,-294979.63649210986,144134.46300801093,372263.6538981611,0.239552779431818,0.0302887973861415,0.2641891477439127,0.29447794513005426,-0.18852891862869012,1.7297906712993731,0.19955734982230952,0.18860379652955517,0.8143427821294376,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-07-21,5.763628500092992,5.563540450389198,5.663250509526215,4.930241641921647,4.781662557708607,762583.487967277,4.468801269807183,4.306883272065236,3.3111906419872117,0.9643017420239278,1.5455972419897737,2.056336834550044,-101737.75310574476,170954.4342764943,373494.1403661689,-0.18677892285688671,0.03690569656545068,0.26290666851397193,0.2998123650794226,-2.3054887130514796,1.476945555582013,0.8263211417579144,-0.3276141451177791,-2.328839443155794,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-07-22,4.42503690623554,4.711051907209445,5.178443277245613,5.096877072613751,4.942876523528774,-462805.59347905824,4.684999370618184,4.343383783679232,3.3168915840727085,0.9743197794521198,1.537917673178377,2.058885557502634,-162650.18126765953,185156.545433231,381359.7864730864,0.11066883512848164,0.07571206336709893,0.2696256434871233,0.34533770685422244,-0.7605883208129887,1.4865024937060598,0.8120467021951938,-0.7326725022874201,0.07787775421053442,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
2020-07-23,5.221112461292087,5.344854953275195,4.513787282795654,4.180551430630274,4.055041800489427,170798.8932128558,4.652820348136018,4.375294732709711,3.318074414599187,0.9525848857402175,1.517458180442002,2.059225675730631,-199240.5531836584,179009.53360585475,395595.9931566177,-0.25274949848243816,0.061499677200287844,0.2765892659537675,0.33808894315405547,-0.18504405485544975,1.4990989758849693,0.8691986148761441,-0.3193505920016774,-1.8270026020093326,6.1514726900466385,16.228367059611543,0.33974427223547676,0.3083327069655608,0.09435864891615312,-36.378499210511066,42.340917899089135
