Date,Open,High,Low,Close,Adj Close,Volume,WBD.csv_MA_5,WBD.csv_MA_20,WBD.csv_MA_250,WBD.csv_realVolatility20,WBD.csv_realVolatility60,WBD.csv_realVolatility250,WBD.csv_avgVolume_20,WBD.csv_avgVolume_60,WBD.csv_avgVolume_250,WBD.csv_log1DayRet,WBD.csv_logMA5_20,WBD.csv_logMA20_250,WBD.csv_logMA5_250,WBD.csv_log1DayRange,WBD.csv_HL_20_realVol_20,WBD.csv_HL_5_realVol_20,WBD.csv_logD2,WBD.csv_logD5,WBD.csv_Mean,WBD.csv_Variance,WBD.csv_Skewness,WBD.csv_Kurtosis,WBD.csv_Shape,WBD.csv_Location,WBD.csv_Scale
2020-06-01,1.2414376592938918,1.3308284936370818,1.700690176305102,1.3913659813493098,1.3913659813493098,-2308270.9574530274,1.6526029942614069,0.9247175021751417,1.4203104861486995,0.7224700984661705,1.1360358565588589,0.9835341551344733,350350.78062929504,240590.86472027746,273415.84250866575,0.11401587429912333,0.5806186083007765,-0.4291424910982738,0.15147611720250279,-0.994626173862927,1.045500103837907,1.229383333686314,-1.3862695270661929,-0.09825391565550996,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-06-02,1.7442533454465732,1.377925082647076,1.4640851590448491,1.1855962265264353,1.1855962265264353,209158.73159341092,1.4214573390027856,0.9393870558148109,1.4191903776298953,0.7247502132428233,1.1387026274994303,0.9836417929066635,305746.64349582116,244032.0105952277,274436.82482696226,-0.38608078902081455,0.41421032509400385,-0.41261423710261164,0.0015960879913923755,-2.4515483594378646,1.031027683115884,1.0384704019927733,-2.302384995536772,0.14473068751063456,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-06-03,1.27898512360823,1.727962960722719,1.7526479879247925,1.6626365562759773,1.6626365562759773,453556.7509409455,1.293306950337828,1.0068396113817055,1.4181334830427714,0.7262180258023926,1.1243638173945634,0.9832359923472278,228090.7249772569,213133.20734635,280712.63621527434,0.2623377380269462,0.2503861381870323,-0.34252523105781524,-0.092139092870783,-3.7015584053041826,1.1208006859122803,1.0025899379582286,-1.3046385247398933,-0.44511288085174494,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-06-04,1.4017071737253255,1.8117501549066333,1.2118282005969814,2.264408904215591,2.264408904215591,-114945.63876787992,1.5179167766291877,1.1067301701194066,1.4199906213930518,0.7558341438450504,1.1409504058254076,0.9843981791348624,-74945.13394645648,226817.36441101925,283067.6572576612,0.4796228518865724,0.31592897786359464,-0.2492403916865932,0.06668858617700146,-0.510955708377207,1.124658714313795,1.2548484164998155,0.07586106387285592,0.11604742498344203,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-06-05,3.2772239375230967,3.357177584028868,3.2135217048904163,3.487974278498264,3.487974278498264,4118260.912848074,1.9983963893731154,1.2685214007347645,1.4276973218168565,0.8965109981698839,1.1926177452189781,0.9930130288429156,184956.2794065916,273327.33134517784,302088.461067781,0.06232442821626302,0.45449308281529355,-0.11821091112539418,0.33628217168989927,-1.9403345675690367,1.1157248706856524,1.2548535619347827,0.6017650231866959,0.8764674317091525,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-06-08,3.2217168013124784,3.778746653403079,3.5802435766398557,3.881359143573921,3.881359143573921,1928465.5432065595,2.4963950218180377,1.408564004246959,1.433885650653051,1.067960192784592,1.2261325833256032,1.0034511529552081,316277.7015855905,318887.17342456075,303771.3779703045,0.18627100144968542,0.5722769512046588,-0.017817248746084223,0.5544597024585746,-1.6169506789084,1.0672958372755863,1.1680044535026959,0.4805418066881433,0.912279964378312,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-06-09,2.7125321963425684,2.0865559134355536,1.1460040705725945,0.645536367257364,0.645536367257364,84031.94121355284,2.388383049964223,1.4336154604513272,1.427526313439372,1.0423167683100023,1.2235866794304135,1.0033891282667942,254952.73746088697,319422.94802620984,308164.664557748,-1.435556319027387,0.5104170413139549,0.004256451924754582,0.5146734932387094,-0.061288509098943164,1.1404630979714718,1.4213204190177569,1.0446621033928751,-0.6160752950689993,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-06-10,0.8317282927142848,0.5067138688089194,0.8408891457247503,0.7491027062049085,0.7491027062049085,-2232940.1801607385,2.2056762799500094,1.4726236082657094,1.4198346440644805,0.9982856548862924,1.1635875116635388,1.001178721822545,140493.0829479016,274893.04230591055,294586.9746907201,-0.1046297176726811,0.40398858728695153,0.03650516052262678,0.4404937478095783,-1.0960896424698054,1.142028083303493,0.7720513656231959,1.1417536513314561,-0.0904348484909273,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-06-11,-0.5694145182440522,0.0548591829431579,0.1700589783136568,0.3746369291770399,0.3746369291770399,2213371.714368593,1.8277218849422994,1.5063527198958955,1.4157710691451717,0.94522990429825,1.16038306811643,1.0033574176963194,266017.0572732547,303035.55935968104,297556.206026235,-0.4186513038502918,0.193379008027658,0.0620170038447904,0.2553960118724485,-2.1610873070196766,1.1414238703039006,0.8366159983411725,-1.3060076041629913,0.6364561736652293,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-06-12,1.924785273137621,1.304549603862851,0.5401763785042046,0.6267791412157209,0.6267791412157209,920844.604095052,1.2554828574857908,1.4594323059606078,1.4094978871022443,0.9652348915411831,1.1124637469981467,1.0033681366407234,-29363.364126942073,302779.74357419455,306520.03868410696,-1.1219754623635625,-0.15052728298360307,0.034813996041546974,-0.11571328694205607,-0.26869909423281957,1.1206111532140386,0.8867965897654365,-2.1010855730084996,1.0512394177128812,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-06-15,-0.2714230383374918,1.1697406724128587,0.6663177618891236,1.5880041768180018,1.5880041768180018,-668491.0338119157,0.796811864134607,1.4913683955639638,1.4074103628401888,0.9580069505462693,1.1151615764795233,1.0024475857815192,159688.66494732964,291364.4187736251,300050.2629783342,1.766554641222617,-0.626830767878677,0.057942691150627265,-0.5688880767280496,-0.6863246857477392,1.0997443636173092,0.8315897211536976,0.1933993439423489,0.8300157964111036,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-06-16,2.6684457665247496,1.772906344842676,1.093333540378051,0.8629410473377259,0.8629410473377259,1786112.2139827,0.8402928001506794,1.4488203014241072,1.3995147951827642,0.9664629362356534,1.0350251691290682,0.9989110582471299,270777.73478345125,312563.49053153844,306156.7456576598,-1.1289050945486325,-0.5447545163414464,0.034624038386842214,-0.5101304779546042,-0.3862909069588319,1.1377713750769138,0.7640267058711315,-1.443237666286524,-1.5259947770181768,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-06-17,0.5583094034559348,0.4428801737844807,1.3922535549831032,0.9915664129765442,0.9915664129765442,-2433054.017144703,0.8887855415050065,1.445015167342342,1.39231509280888,0.9681908476058227,0.9922056102863988,0.995318085353904,238239.545340282,262212.8739358055,295407.89062265295,0.5743726328522972,-0.4860191261626387,0.03715192186678139,-0.4488672042958575,-0.051953110756795116,1.1876037402416526,0.8424326196352739,-0.5167803784424737,-1.4169032426025716,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-06-18,0.7270045044454676,0.96915438603987,1.299558583008718,1.4429653816636012,1.4429653816636012,-1829787.537406531,1.1024512320023188,1.456994257063323,1.3892965818946919,0.9665245726087928,0.9931882217766592,0.9940095261507343,223036.41004567133,209299.70519014914,281412.9704068177,0.6855228945046601,-0.27883949223880455,0.04757802272573216,-0.23126146951307253,-1.107438534725775,1.1732130730676202,0.4095345663118954,-0.5446852205875214,0.06609523303876247,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-06-19,1.3363721487068787,1.399397894659245,1.4840114924470065,0.9396138871800872,0.9396138871800872,1242362.5819910276,1.165018181195192,1.4725541695474766,1.3830295813081188,0.9549186501720943,0.9927799181992198,0.9918750965689107,276897.9846265109,195256.6829063489,292524.14745111833,-0.3522448371681411,-0.2342617302635181,0.06272198164947253,-0.17153974861404558,-2.469660294933907,1.1891392001622327,0.9390777293370055,-2.957424942860246,-1.1620801960312157,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-06-22,0.7693904243000826,0.2966670117791263,0.3287496527428768,0.7962572030659718,0.7962572030659718,1420309.3643308636,1.006668786444786,1.4881196666647094,1.381344711392385,0.9403998988947591,0.9915047308553776,0.9925149980025239,354032.5868126076,225810.3963117256,293718.2972092974,0.034323708513253545,-0.39086670586662603,0.07445590105592131,-0.3164108048107046,-3.439440175065845,1.1993082361348095,1.4311317729865536,-0.4358601239455265,-0.23351341579736773,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-06-23,1.255934491220284,1.3628215297069843,1.6723694415668309,1.313435044881771,1.313435044881771,-1827117.983303118,1.0967675859535952,1.436725193767821,1.3815301217904203,0.9191648330140922,0.9412352568745685,0.9924978964841562,201124.64958538237,233014.6728419239,287201.32045158953,0.04476596697039514,-0.2699990571980797,0.03917468391088254,-0.23082437328719724,-1.1726423947678133,1.1915953948038078,1.3181350942659948,-0.9839777838993425,-0.7974105260090907,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-06-24,0.9685070758083932,0.5684575843444506,0.5666326342003707,0.7748139701546144,0.7748139701546144,108531.11271406384,1.0534170973892092,1.3602964672955133,1.3775322100244953,0.9067759542354012,0.9396071224552719,0.9929223700375277,144427.40219408498,240003.0543010568,293924.9978472515,-0.2231328267367267,-0.25566340804312054,-0.01259097807953159,-0.26825438612265207,-6.306202610633214,1.5185069622466758,2.137489229831523,-3.842346165371022,-1.5289993931569443,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-06-25,0.6705693066162137,0.4966326147655149,0.6404707440116262,0.5293699860099625,0.5293699860099625,-93293.90129235992,0.8706980182584815,1.3296969779580716,1.3688349613111075,0.924701629219524,0.9259994732612389,0.9907800024904077,203351.28329679003,245476.89051820032,289643.8828094063,-0.23643946911851269,-0.42341114933600077,-0.02900890469371902,-0.45242005402971974,-1.9390667141407385,1.5023206452718927,1.9905257743126368,-0.24326327881979118,-0.09036747987676148,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-06-26,0.4202021971634142,0.4017439478095994,-0.0141268756016401,-0.1820639112642563,-0.1820639112642563,1392778.0509968377,0.6463624585696127,1.2663149716559279,1.3592560390426318,0.9838664175281239,0.9306753135167577,0.994159459639876,218494.1136470704,229060.60726656768,293530.98921353364,-0.836378231021871,-0.6725059367251158,-0.07082643440129986,-0.7433323711264158,-0.8773805875884513,1.5130509313049363,2.2234113101318114,-0.044079501294387535,0.11482559869821556,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-06-29,0.0376322642678168,0.8120213695927188,0.6756880905490323,1.378237270024739,1.378237270024739,-229770.79207430172,0.7627584719613661,1.2656585360896992,1.355535222260618,0.9837829684423244,0.9039046458623715,0.992331745443188,322419.12191600667,231563.0331643285,291387.026226678,3.6006988464202854,-0.5064064169325488,-0.06860380570598486,-0.5750102226385336,-1.9926528098200933,1.506325713624813,2.2048244913584893,-0.16385242524960011,-0.5413190810489572,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-06-30,1.3500789840062026,0.8797433403335706,1.427927658180236,0.9393438634914464,0.9393438634914464,-1196712.869313537,0.6879402356833012,1.2533459179379498,1.3505974048130007,0.9863753137457076,0.8792441111625083,0.9913145229208506,252125.5418706593,232503.40784296015,294085.91381774435,-0.36273676241821207,-0.5998700211525374,-0.0747303070587987,-0.6746003282113361,-0.6011437021503827,1.5153034344085408,2.300814170679002,0.1145848377632148,-0.98325571077323,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-07-01,1.1162387997742265,1.3808683854173474,1.2946711842398582,0.9503774467529028,0.9503774467529028,236111.51530872704,0.7230529310029589,1.217732962461796,1.3445457888061108,0.9836744847687979,0.8795591748528953,0.9891101251417609,241253.28008904835,234403.8033645459,297181.6168134875,-0.16086088028508153,-0.5212637518722075,-0.09906534992093718,-0.6203291017931447,-2.4511175707782575,1.4492253986368575,0.7920846183947674,-0.8489596527653361,-1.739754611451546,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-07-02,1.34765990160923,1.1281663717044523,0.908561889751562,0.7060951511931126,0.7060951511931126,-470396.9436954572,0.7583979640395888,1.139817274810672,1.338241375666887,0.9577803281532254,0.8789677022287614,0.988132109516354,223480.7148426695,193973.87418242823,294739.7052605033,-0.6463749576571904,-0.40741497689743766,-0.1604883814792408,-0.5679033583766784,-1.5159271599334945,1.4283251228093599,0.7652482223656052,-1.4556499599630257,-1.7331594922352176,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-07-06,0.9652294129348816,0.7414607262607245,1.0463209009552976,1.3181306119832945,1.3181306119832945,1180460.313473993,1.058436868689099,1.0313250914849237,1.333443062641278,0.7851269839747175,0.8727385599521251,0.9852901358986904,76590.68487396542,228051.6604417701,296789.9074654331,0.31160400207802297,0.02594869557306597,-0.2569198940453497,-0.2309711984722837,-1.1879020511164822,1.4289946988115776,0.7142405455323733,-1.0003433125209296,0.4055947818651932,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-07-07,0.826785290245164,0.6310053822745534,0.5964590464092847,0.2661569434340638,0.2661569434340638,-679057.1429976407,0.836020803370964,0.8505649814779307,1.3252184758150634,0.4305056444198362,0.8697433715064109,0.9855842655182409,-53785.44943624458,220378.0025954709,292597.73564857536,-1.133458888758095,-0.017247315581294154,-0.4434317994640706,-0.4606791150453647,-3.3654537874961425,1.4844626187635317,1.0913595592380467,-0.8211209988432693,0.10623242936217958,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-07-08,0.3029674139433211,0.2025485446901989,0.5577936326692221,0.5428159543899689,0.5428159543899689,206234.43122552428,0.7567152215506685,0.845428960834561,1.3185661686368695,0.433681440480818,0.8722557309626937,0.9852286811731462,-47675.32493564601,233937.03033797434,292548.3232860247,0.5831450653039579,-0.11085715530782551,-0.4444560448108785,-0.555313200118704,-1.0349473390420452,1.4448170122263244,0.9815274121778882,-0.2544863222306259,-0.9250088517299795,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-07-09,0.5048634938886387,0.3745758694095737,-0.1148557851042326,-0.2509465738358063,-0.2509465738358063,2302096.038879906,0.5164504174329266,0.7954264968325253,1.3057199892737246,0.49822146217690055,0.8865080288871426,0.984669756379878,179076.48601638622,295583.3933862521,294303.6854067797,-0.6990480203723356,-0.43189915808081025,-0.495631438729309,-0.9275305968101192,-0.7145104498163538,1.455766774821067,1.0476790193572223,-0.659512197688822,0.18342429904075588,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-07-10,-0.2628052557595168,0.7383243809571454,0.4977323881308653,1.2885459395872871,1.2885459395872871,14882.724603620358,0.6329405751117616,0.8411219473530377,1.3008616500368881,0.49950550930578036,0.8825818529300542,0.981730009975423,69152.03652813759,297843.7545502812,249871.05311270242,1.5898563975022255,-0.28436011270209044,-0.436045479351323,-0.7204055920534135,-1.4246527560191244,1.4524404786679874,1.049514148302042,-0.2933916944357808,-0.5405105805546857,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-07-13,1.4078109686022806,1.3226143081659192,1.101237288091344,1.2570887725344342,1.2570887725344342,1866428.7263763703,0.6207322072219895,0.8726374289189733,1.295558569494177,0.5051227246527494,0.882676658021807,0.9783520849679544,116431.24264220349,334691.9525978018,277014.027342862,-0.1132374438129732,-0.34062039270606864,-0.39517705560536825,-0.735797448311437,-1.5078880577956448,1.4164136459994947,1.0318653314418422,0.4108077085486297,-2.7961957573213865,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-07-14,0.8735775029725161,1.105087885009997,1.314432497753188,1.2145989183549872,1.2145989183549872,-2815599.7889072835,0.8104206022061742,0.8539671659958226,1.2938163930866902,0.48373801490155266,0.8804350285753676,0.9781058928634085,9075.804887435119,292813.1998534771,279163.22691307863,0.3295723403599392,-0.0523393708582059,-0.41545882828704556,-0.46779819914525134,-1.563773520102492,1.3964322928285164,0.3634751668986346,-2.6044063714709718,-0.05293466710206993,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-07-15,1.6165994443612757,2.160012233600902,1.9187066222603093,2.246790953428354,2.246790953428354,2593846.586250234,1.1512156020138513,0.9231596613003541,1.296869421557752,0.5753796192317966,0.8931581245651355,0.9798900250456493,49462.52350081182,341971.9955969623,293528.59415345005,0.329178120633736,0.22077150794062572,-0.3399063015931875,-0.11913479365256179,-1.4216910519982744,1.3617621596550618,0.34728477515980055,-0.01035120849101349,0.5329637563736599,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-07-16,1.92678782952615,1.6708885640780655,2.052784673159973,1.897419150936997,1.897419150936997,-1588670.637701774,1.5808887469684119,0.9684522981983766,1.2968158235854772,0.6153153247532546,0.888640750845085,0.9798566743121737,91681.69247295827,325983.8526557363,291415.7973464299,-0.015359658158116286,0.49004323760541424,-0.2919679440174773,0.19807529358793696,-0.9626066731191231,1.31438153556806,0.23874781953354904,-0.38152365671701843,0.7647074250831414,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-07-17,1.728335801895078,1.5990371225757691,1.5385841692089297,1.0279718916474216,1.0279718916474216,-1544911.1014561018,1.5287739373804388,0.9477026236975676,1.295201798770512,0.6053887382863455,0.8788962468451077,0.979966289702978,105925.5142704797,300043.72578511364,286480.49558347237,-0.5195711573989396,0.478180580056195,-0.312381026198064,0.16579955385813086,-2.805889846756796,1.3185506519450176,0.6870805318330548,0.19788240780112076,-1.344868205052899,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-07-20,0.9970845109941404,0.6657789991580891,0.6569530904957332,0.5752918758050232,0.5752918758050232,472492.21546594286,1.3924145580345566,0.9294865231288144,1.291128140859733,0.6110992156297901,0.8774453249399979,0.9808367974103579,67431.99594422549,291024.96175871225,284107.9884242469,-0.5499580095568546,0.40416230323451713,-0.3286393349754688,0.07552296825904807,-4.73006371689036,1.4562326770147054,1.5217720026731931,0.27924201147917727,-0.38302347087359895,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-07-21,0.8763959888494419,1.0458068384674777,1.2677023323093373,1.1265718680463142,1.1265718680463142,-1088529.0714007027,1.374809147972822,0.9460022563778315,1.2864172678039516,0.6117722300645688,0.8774074515980385,0.9787772029298264,-58009.92584235283,272081.36402754154,278239.593299439,0.25111652461989514,0.3738252447660988,-0.30737136746322585,0.06645387730287283,-1.5055487564067915,1.4229960365576626,1.5289893210803889,-2.316684256735721,-2.4301111218672324,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
2020-07-22,1.0553170205654483,1.0085740905182572,1.1328969437076513,1.2322786053089896,1.2322786053089896,-1171387.9426563238,1.1719066783489491,0.9419444343991925,1.283278531361224,0.6094716410478965,0.8538921929594065,0.9776826339663885,-25223.423810013115,254644.6857874415,276737.3651093567,0.1550237650023739,0.21844105498531996,-0.30922714886732244,-0.0907860938820026,-2.0848734422610162,1.411202169840421,1.4626865067766184,-0.4200914593256213,0.014408051840377566,1.2263962767924794,2.7556672416613557,1.4778885433747182,20.02226829838872,0.0314418710918611,-50.92714253884327,52.12762701383596
