Date,Open,High,Low,Close,Adj Close,Volume,LRCX.csv_MA_5,LRCX.csv_MA_20,LRCX.csv_MA_250,LRCX.csv_realVolatility20,LRCX.csv_realVolatility60,LRCX.csv_realVolatility250,LRCX.csv_avgVolume_20,LRCX.csv_avgVolume_60,LRCX.csv_avgVolume_250,LRCX.csv_log1DayRet,LRCX.csv_logMA5_20,LRCX.csv_logMA20_250,LRCX.csv_logMA5_250,LRCX.csv_log1DayRange,LRCX.csv_HL_20_realVol_20,LRCX.csv_HL_5_realVol_20,LRCX.csv_logD2,LRCX.csv_logD5,LRCX.csv_Mean,LRCX.csv_Variance,LRCX.csv_Skewness,LRCX.csv_Kurtosis,LRCX.csv_Shape,LRCX.csv_Location,LRCX.csv_Scale
2020-06-12,19.40942505602422,15.22885079585015,10.318749290981089,15.657732554411725,14.987883075746652,265251.7999845138,18.299948869471034,19.169517660449163,15.656955285650781,8.467805576411287,13.095372101127898,10.581054169188945,4565.205144338048,97884.81796559336,113913.89252210822,-0.25851669601352756,-0.04642312974958215,0.20240615011929924,0.15598302036971698,1.5912946146821656,0.9681257313242572,0.7860294753439994,2.112111126120151,3.0667881852094276,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-06-15,2.6807860956741933,15.027703927206574,12.158085925346851,23.06802135695148,22.06582121767528,122369.2530773168,18.397067367646002,20.077366920512734,15.69417808796969,7.682472391211726,12.487585290728873,10.58718890389485,-32044.70204203077,95544.07172310044,112433.18177544493,2.107919789347984,-0.08740188704967608,0.24630333560845927,0.1589014485587832,1.0541789205155765,0.9124032090131026,0.6385053589303825,2.8601977988287826,-0.7223855029584708,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-06-16,38.78611261947512,33.9162889559143,39.53693544694755,34.5870787440812,34.22628018712703,561067.2663352166,19.82687607639935,21.013512770714247,15.787908418233501,8.217856405644856,11.939025644787801,10.647186292057611,14845.064666148348,89674.57183410582,118005.88175827768,-0.12506848487708047,-0.05812730116827335,0.28592133899668637,0.227794037828413,1.7264466912813798,0.9278032041391912,0.41052546395426465,2.9569081315477566,1.9669785776553443,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-06-17,34.11660973084116,31.62618079773597,35.70555499746527,35.13468690280425,34.20112016288448,-368995.0902480683,22.016388942668744,21.826795596952216,15.875653545751321,8.688589423795358,11.77273594130722,10.708250572443129,32278.761394775087,87540.28097200017,118201.252775702,0.0024740422517354472,0.008648757133872751,0.3183516586572924,0.32700041579116523,1.4059435942324952,0.8784873732149943,0.4146766551380136,2.496118473832624,2.3931169960266385,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-06-18,31.47131217964329,30.168914835208795,33.912755109887314,29.920434770239297,29.062467921254186,-646240.0929943963,26.908714512937525,22.03923489656441,15.952174261100557,8.816464837044864,11.731907961799935,10.73392991198827,5391.898435022961,76510.1755186983,113140.68109099378,-0.07962882685217515,0.19962592436277338,0.3232291321193253,0.5228550564820987,1.3201118960275642,0.8698021475165709,0.25848156516729925,1.641675117922483,3.1971056796121857,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-06-19,33.97611462171662,34.24481295447845,30.14830307509075,27.728975373480157,26.89148163332277,1032930.7240028168,29.289434224452748,22.899040620176628,16.02653375276177,8.376844344633678,11.801522168533785,10.745102657076798,74764.15303563817,92869.04889085954,117500.3874260986,-0.23384819806190166,0.2461318289476608,0.35684930713961305,0.6029811360872739,1.4101353622623183,0.871822947958398,0.2404661733901367,1.9891938237786888,2.476840754200193,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-06-22,20.92493138742489,18.884763989084405,21.225659860067594,23.19061122189805,22.49531307395486,-607979.7281229808,29.375332595708663,23.33909829329463,16.10089662406523,8.094244377289046,11.515243468445766,10.725185575257978,53804.667126976114,75055.4921920511,113334.07288469243,0.07236564229300493,0.2300253022301473,0.371255031201718,0.6012803334318653,0.8505337069484412,0.868676266688256,0.3156527618310531,1.88208068654091,-0.8451524986698744,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-06-23,26.300870392638245,26.446317281816363,28.57833908178688,27.38016096327985,26.482891922904287,33905.84354961454,27.826654942864117,23.71443907109264,16.159854726853563,8.055233384878719,11.471640814564811,10.74163549449444,53750.72248092778,69587.33227018735,112831.67141184211,0.006896903282478548,0.15991026609180073,0.3835540427559854,0.5434643088477862,0.7570707313782057,0.8682689579243689,0.31866179502282455,-0.8950437794451124,2.0468393520480745,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-06-24,20.729057516519703,22.09344666918929,17.217726956026638,15.003464141585397,14.589345513462604,30354.91519131605,23.90430001297974,23.149164857494945,16.16047168024592,8.287503093115724,11.446391722094281,10.741540463538664,28038.12987222665,82696.59112275911,112733.7631617811,-0.3512449577436675,0.03209965500412633,0.3593904638103045,0.3914901188144309,1.5842677270223244,0.8243443343818574,0.3617130679895109,2.06761786171559,2.9761301332794607,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-06-25,19.181962060267068,19.39025832694142,17.15148250038419,26.09986723671005,25.213551366362424,-170953.7523265311,23.134516702001388,23.821427114508914,16.207436771144074,7.84947353405696,11.331536119277848,10.755398874225733,14281.518869339878,72881.72643740963,109884.36921796176,0.27341124119189214,-0.02925974277886837,0.3851152777306507,0.3558555349517824,0.8059292104768768,0.7895233096139294,0.3857834850726867,0.2384975187977563,1.3477916943814263,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-06-26,24.85785925953297,20.16757018701483,19.010245724104607,13.328717589471012,12.949857696410136,2573128.98280334,20.346191914618863,23.405079616361867,16.1980684036087,8.204361770398846,10.854859049174953,10.757219373552811,111027.90118528919,117476.86373216122,118764.37994892738,-0.6520891711387414,-0.14005931155308446,0.3680610756438031,0.22800176409071862,0.14611084356452528,0.8158097834572878,0.5106213088860309,0.49438388638289654,2.6348788933043945,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-06-29,14.309836955484172,17.014808894587105,19.8512644779762,23.66131203128583,22.847048014627603,-1474781.4910643217,20.41653890275341,23.759702266018206,16.252611248407156,8.00718699995067,10.571662239901729,10.756220797468808,89117.33956885341,101887.69395140428,115082.47633693102,0.46787471950595616,-0.1516456606116187,0.37973737544863473,0.22809171483701615,1.042555238712154,0.8099726201289716,0.5198047039484575,0.8614134866888844,-1.0448773964905005,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-06-30,25.550626965784943,35.73634717633897,28.223020793964167,36.566939047065546,35.21407097389428,903791.7094642278,22.16277471295141,24.68322090882977,16.360429200666132,8.217780286815913,10.515684099984558,10.810733445598368,138138.1867841102,127251.69923891612,121274.8801502062,0.3207838911774976,-0.10770963064371997,0.4112581317726434,0.30354850112892345,2.016678294793332,0.8381867707653664,0.7198386540812504,3.1029806036550758,2.166900418119253,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-07-01,33.542187528856545,24.73781891728692,31.26363173692826,22.681544531165255,21.887205258970766,-824412.9751349764,23.62234666205304,24.22022346103838,16.414810743760686,8.094358922641073,10.341743869904038,10.804175323928456,65047.45037132753,88353.25249369578,115632.54156128936,-0.4269017444200382,-0.02499480791297761,0.3890039429668016,0.3640091350538239,1.8757655155105273,0.8377797655287293,0.7765039327583595,-0.04098580412711127,1.9875811196202335,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-07-02,28.12491829506777,28.99538724584758,29.116688036091237,29.79759504117291,28.70385840749856,-95653.2567515471,24.32040807028027,24.239538291922596,16.501601104707827,8.105104371875996,10.395765606125515,10.81543553006821,63708.88021346937,87759.54730459182,116149.94235780681,0.020375597558981218,0.0033307225060190313,0.38452770080903803,0.3878584233150571,-2.1094819482664193,1.0830066197557637,1.68653172075257,1.8733721079755323,1.249989709747456,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-07-06,33.20827317084971,35.58738414276465,36.72679771648191,37.59443598267603,36.17434010791035,-366098.2875044948,28.965304552580314,24.225219890280737,16.606791230600976,8.082599966925805,10.557774986114477,10.87844490505565,21140.482937326382,90730.68177314286,113923.98856067247,0.0855509939177208,0.17870448426253507,0.3775825127569343,0.5562869970194694,0.13051372103274844,0.9551472089813914,1.687582095574127,2.6593594714147772,3.1452069986173483,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-07-07,30.7397624552348,30.062980792332095,28.926859322868975,23.76919474419157,22.907861903226006,-324731.2692492093,28.977467330299994,24.29160154910202,16.656281504696057,8.06516663971232,10.549874183099611,10.878856175144039,31362.788813826908,76317.41094000841,112083.04046930728,-0.2940768443419623,0.17638786401953715,0.37734326251623396,0.5537311265357711,0.12762024192693447,0.9667058994314098,1.6759704672289188,1.7571674213306756,-2.799937085201589,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-07-08,28.784378011821616,26.221439430541267,29.53469411351728,31.123076767559496,29.954752011643905,-484639.7027816081,27.925603537849916,24.4354773175162,16.733590586678424,8.142768348432767,10.636820215459835,10.904484380800572,18635.090967760374,83912.11207602841,110385.88464346815,0.03985516697667343,0.13350789283210457,0.37861795308700386,0.5121258459191085,1.1979309941862426,0.9616131559050536,1.5114515043976782,1.8277036820930828,1.6600015435096827,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-07-09,31.82691056387489,29.590772025899923,29.258280054111594,29.813279603351617,28.69291123371244,379140.4434956326,29.28674473279825,24.707445087624947,16.78365902419479,8.191903342038511,10.638580236023756,10.93061810609284,45014.93049950503,93035.6626922521,110401.4463346855,-0.10366207915426816,0.1700303966945705,0.3866988828469249,0.5567292795414954,-1.1011395641752302,1.0548826169754748,1.2762335320256846,1.7552768879189513,1.9177613742553838,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-07-10,26.390151275920203,28.66127698474955,27.06221824466263,31.92464586927514,30.71283585817696,-116516.33515618111,29.68854022293393,26.013044877038276,16.848564198927722,6.777422517785184,10.702242218770929,10.965044255209381,21046.947828484,94895.71604157584,112952.93705912912,0.15168979052205328,0.13216298203031626,0.4343326958173904,0.5664956778477067,0.46941516869110433,1.0142484385080426,0.8314611975956075,-0.2769612839782428,0.6976258616176894,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-07-13,34.227165197325775,37.03282440127555,32.5707848117863,26.008227366660638,25.033615729491885,681024.5728357608,27.460395347250238,26.51533150972554,16.907896800923897,6.270628757149975,10.718845842922834,10.969057327237007,41835.58647104635,99788.30147603239,116509.99373797675,-0.3128000819478264,0.03502168420633511,0.4499423341139143,0.48496401832024943,1.495605968559337,1.010613397469903,1.0200856019681699,1.2972706436999832,2.410607257377786,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-07-14,22.84110338190112,28.550019165138565,23.43194900721724,35.15649569440495,33.803347791468696,189631.0133630373,29.639492524898778,27.10220783841521,16.9919485008521,6.380576933864436,10.83616013072143,11.017778794841504,45198.674485332376,104412.32500910356,116003.5047777621,0.3919981518579824,0.08949248436972865,0.4668755803523313,0.55636806472206,1.6327774457173672,1.0261243287921105,1.122574934564998,1.1283367513916442,2.388348564762654,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-07-15,35.86940352315233,29.40509492357694,29.111344197031883,27.43273417861513,26.39132447609433,-203373.00714591704,28.92680701778886,26.710460052863578,17.025460732830823,6.156755382443731,10.796105200945366,11.033627925487485,6976.660811275693,101942.4934000972,112597.7607286186,-0.3068493247403066,0.07971349268659202,0.450345337163561,0.5300588298501531,-1.2250237401819546,1.1012953882550711,1.3704862502476016,0.3057985338236056,1.2707228725627844,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-07-16,23.54924623196004,25.94408521432365,30.171934996062163,28.98511737753671,27.876388178946428,-487015.4174914347,28.76350240683566,26.394223453666676,17.077423494274655,5.9092095282375166,10.212230242916968,11.05408106928431,1075.644449107372,73778.41400480134,111560.09555238856,0.16868621586714017,0.08596212828928125,0.4353878499367669,0.5213499782260482,1.4416935379866733,1.102544044552312,1.2033577623602,1.7795113686306823,-0.20270013088205177,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-07-17,32.95011072149009,27.859532309123125,30.011575417600056,28.97560805833396,27.8637641405561,-279347.0366303448,28.193688063311487,26.334288264631773,17.100686954404217,5.886758398829337,10.170336092415342,11.070690814573053,19420.29726730995,49504.81150615607,107207.52933668366,-0.16766755286866905,0.06822629899351705,0.4317531908813957,0.4999794898749129,0.7664176739190391,1.0928898970320864,1.192530953846184,0.3869206608054828,1.0469932281090333,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-07-20,27.4821607479262,34.35658833246919,28.804566402673142,35.0599354535091,33.69589990103813,-61479.40959436551,29.926144897620738,26.674509178017537,17.15630658125849,6.112938911223369,10.258595262787567,11.11908496102449,-35300.20941254917,51633.4231798343,106872.04846765246,0.20383907119876613,0.1150241126692471,0.4413425602429969,0.556366672912244,1.714162173087921,1.1058262850238274,1.2268910601927079,1.761216361676017,2.1589784489440147,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-07-21,38.181170322204025,36.2782765620112,37.79812294794394,33.89013875267796,32.570711939270325,418072.3326265105,29.67961772718106,27.17827912128331,17.19059747089127,6.165337162955392,10.356563482743892,11.153435158508282,16002.393624925398,74500.89899789868,103235.47323297417,-0.15892899279071487,0.08804244584010693,0.45805551688619955,0.5460979627263065,0.4186092678647316,1.1065578961799367,1.1552521147377468,1.54903967221819,0.20915484576778953,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-07-22,34.68945782149288,32.58735353210349,36.06225168684014,35.74570628505967,34.34737935782658,-524348.6491086419,31.270828703527513,27.57150349302943,17.273327840843677,6.3661778628223225,10.448365276161336,11.20377026843149,-11910.331007987425,61724.13531900963,102409.89266365109,-0.009910108205198116,0.12590291546083535,0.4676191887189245,0.5935221041797597,1.2455651705978146,1.1141926825676478,0.521827251234178,-0.4285094150886756,2.0739332591243254,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-07-23,30.43607718768729,35.1466737663734,26.56490436879355,24.84340286178937,23.88819760605054,467198.7489886872,30.473190588948334,28.036446097658825,17.308599249742265,5.669600723801697,10.376957927548466,11.21068497435127,9931.860681881133,74844.025458436,107878.3844078788,-0.242244141424878,0.08334198987227667,0.4823018656467468,0.5656438555190237,2.149640115732884,1.1449878347844997,0.6981201134976854,2.1613111564518657,1.3833376375415727,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
2020-07-24,14.96117303628526,12.222242478719778,13.133486190589878,17.843488774104145,17.171883822301965,468079.04631900135,28.33481452529751,27.634362720455794,17.31745274040852,6.145514551306115,10.326724317245214,11.209695516919004,41883.500614157754,77646.12606411909,111343.39500397342,0.13781500381974174,0.025031219394957952,0.467345202521114,0.492376421916072,-0.09294489623715264,1.1586694156139288,0.9201488261419549,2.8434836898333695,2.3694846046350992,28.279728500959838,345.821593520981,0.2606373259089957,0.532845118137121,4.492424058200154,-37.9830755944636,2.9784393980472714
