Date,Open,High,Low,Close,Adj Close,Volume,C.csv_MA_5,C.csv_MA_20,C.csv_MA_250,C.csv_realVolatility20,C.csv_realVolatility60,C.csv_realVolatility250,C.csv_avgVolume_20,C.csv_avgVolume_60,C.csv_avgVolume_250,C.csv_log1DayRet,C.csv_logMA5_20,C.csv_logMA20_250,C.csv_logMA5_250,C.csv_log1DayRange,C.csv_HL_20_realVol_20,C.csv_HL_5_realVol_20,C.csv_logD2,C.csv_logD5,C.csv_Mean,C.csv_Variance,C.csv_Skewness,C.csv_Kurtosis,C.csv_Shape,C.csv_Location,C.csv_Scale
2020-07-01,4.115591655681044,3.127187601989988,3.1597741226059526,2.214664078135918,1.944749953519878,-5388513.920202015,2.181635967987205,3.070832714938262,2.7961313580099594,2.517066503904481,2.2390552659211247,2.5725753634084594,1231372.3714021519,1905884.0846976303,1489836.243065005,-0.749649193827613,-0.34187372808086874,0.09371196351210535,-0.24816176456876338,-3.4238565541529797,1.052937789587403,1.496203760998338,-1.4578779132239992,-0.1549876718698936,2.9012812166697652,2.9646654779880004,-1.3002006415197147,6.566290805964536,0.0021680143337501684,-792.9443084199115,795.8467630534979
2020-07-02,3.674127232928228,3.4051325950037423,3.0862683306809657,2.7545374290406954,2.414964351161718,-13924.918422847986,1.9435074028218793,2.87305805010988,2.7893872205626504,2.3966774607780326,2.227778662604599,2.5713505700180987,1067262.3954860768,1774183.051382345,1487979.6794137938,-0.419631091249702,-0.39088270487300486,0.029555047688308234,-0.36132765718469656,-1.1429897704400311,1.047155292998458,1.377570632141784,-0.7715385868944424,0.1744933510437421,2.9012812166697652,2.9646654779880004,-1.3002006415197147,6.566290805964536,0.0021680143337501684,-792.9443084199115,795.8467630534979
2020-07-06,3.1050109014528573,3.260880921045853,3.9056067234876863,4.168348417705971,3.6472133573666383,-49708.05691932328,2.6123345640983238,2.6674495426787277,2.7862074229931353,2.1152931485461663,2.232348948138859,2.569789550930748,344919.30911916,1728206.2941751292,1490449.5919196445,0.1609461859581985,-0.02087849789173259,-0.04355853605560134,-0.06443703394733394,-0.4389301650655794,1.0184716591119274,1.376063392357497,0.5320762632726186,1.2072083063542183,2.9012812166697652,2.9646654779880004,-1.3002006415197147,6.566290805964536,0.0021680143337501684,-792.9443084199115,795.8467630534979
2020-07-07,2.516748617006044,1.9609251025109629,2.332952923110625,1.838735728381991,1.6154386778908822,-1601416.323867606,2.4999263842652004,2.3502382130738897,2.777318934272632,1.7183461446540793,2.218394231087117,2.5699814586734315,447689.78606578876,1472035.4273550606,1474625.6572260251,-0.4433612901437641,0.06174459486244617,-0.1669693599415667,-0.10522476507912064,-0.9887866409471342,0.9995539968723983,1.1515246129860017,-0.22373663556536547,-0.5761806574203249,2.9012812166697652,2.9646654779880004,-1.3002006415197147,6.566290805964536,0.0021680143337501684,-792.9443084199115,795.8467630534979
2020-07-08,1.7649303246415826,2.2416393785206736,2.6160498557003464,3.073581433140305,2.6916653084149478,-2963376.6073643286,2.462806329670813,2.245830412993301,2.770772981909199,1.6237907994336802,2.218680509713303,2.5680989377906482,367447.6256754856,1545513.8420128867,1463881.5651230481,0.42204886234453337,0.09222613693397502,-0.21005098888232715,-0.11782485194835216,-0.9824025508501765,1.0035438709070892,1.1650196111805533,-0.045470229855844715,-1.6841599878771376,2.9012812166697652,2.9646654779880004,-1.3002006415197147,6.566290805964536,0.0021680143337501684,-792.9443084199115,795.8467630534979
2020-07-09,2.889996327253243,2.535193091818769,1.8636153023807367,1.504495293516683,1.323065682812981,3507340.028490512,2.3384694755294335,2.2248552489336504,2.7591037388122612,1.6333152942351286,2.2144547155018333,2.5680223710516294,205490.61524464324,1411278.261049743,1458751.697233862,-0.7813037005034497,0.04980478824286167,-0.21521403783481155,-0.1654092495919499,-0.3981254254423007,0.9953200270629893,0.34567038294797403,-1.2297249114663293,-0.47532291848227626,2.9012812166697652,2.9646654779880004,-1.3002006415197147,6.566290805964536,0.0021680143337501684,-792.9443084199115,795.8467630534979
2020-07-10,1.5114380350857817,4.247333627808729,2.7943563285580524,5.417056504086339,4.734118993409751,5133823.465663474,2.8023004039790402,2.630168533721534,2.761866351948447,1.085091669119227,2.192719634442039,2.5697804957077297,-1010499.7500715798,1525209.33496484,1437042.675873216,1.1417341079342376,0.06339272732507956,-0.048858740273646575,0.014533987051433076,0.3736147611011146,0.9536978399156478,0.5585876518290586,0.7141518718497856,0.8412027409349352,2.9012812166697652,2.9646654779880004,-1.3002006415197147,6.566290805964536,0.0021680143337501684,-792.9443084199115,795.8467630534979
2020-07-13,6.053773045029345,4.415487099872934,5.140299746380762,3.55397840512137,3.1091971993574177,1995303.0975395555,2.6946971723771957,2.611838070350518,2.7596240822149856,1.0730845728277274,2.1219115217045683,2.569229628197678,-569258.2236552315,1444316.132431883,1448376.1062614257,-0.6663171638506149,0.031231616595995316,-0.0550402533701726,-0.0238086367741773,-0.3218420761331963,0.9380697221158959,0.5635352335326838,0.5800521172260883,-0.6198666857969606,2.9012812166697652,2.9646654779880004,-1.3002006415197147,6.566290805964536,0.0021680143337501684,-792.9443084199115,795.8467630534979
2020-07-14,2.2588677859111077,2.2842079839807568,2.111976125393703,1.428101746319676,1.2551437481928431,10492798.25062868,2.6226381864375883,2.5095993827527145,2.7511692824510536,1.10111930386659,2.122031978107589,2.570694217612389,14112.550117271952,1484121.571693099,1502021.0375713946,-0.5876136016493927,0.04405762059613235,-0.09190288298800157,-0.04784526239186925,-1.75891369488426,0.9688846015365346,0.7990347880967368,1.2467377806563922,-1.0208323337721834,2.9012812166697652,2.9646654779880004,-1.3002006415197147,6.566290805964536,0.0021680143337501684,-792.9443084199115,795.8467630534979
2020-07-15,3.505819912404,2.8943443990768785,3.431854593695519,4.064398216753069,3.5534170855689524,-2155721.1500981785,2.7949885418683893,2.4744914532476394,2.7477656839652997,1.052647828163375,2.1143803066074343,2.569059436254922,-205403.33863001986,1480268.093968029,1491303.3053421741,0.01348528020321855,0.12179310561544616,-0.10475320140801825,0.017039904207427996,-0.620807552427831,0.948013482638153,0.7737179220962315,-0.8114355999252113,-0.14878801132560654,2.9012812166697652,2.9646654779880004,-1.3002006415197147,6.566290805964536,0.0021680143337501684,-792.9443084199115,795.8467630534979
2020-07-16,2.661052464415654,3.3265129505646485,3.4586355288905253,3.0455505259348143,2.6646650289890417,-8132405.170245608,3.063308411103601,2.4926307643611176,2.7452158860935794,1.0526425825066652,2.0624328887900303,2.568823358315608,-34231.070236186126,1292420.9317898909,1465689.4332313822,0.0013566491771062172,0.2061568273976797,-0.09652103428604199,0.10963579311163779,-2.024025163619107,0.9492048291279304,1.0038790409648015,0.3432501295752584,0.2938624441803365,2.9012812166697652,2.9646654779880004,-1.3002006415197147,6.566290805964536,0.0021680143337501684,-792.9443084199115,795.8467630534979
2020-07-17,2.860864054728026,2.205481413654333,2.543231667874636,1.878177303590192,1.646411108809584,-2376330.286484711,2.445766834183568,2.4351980104726505,2.7368424472889386,1.0665172493501098,2.050589055201448,2.5689802423678074,142139.99933238374,1430424.3089872284,1471302.5252353046,-0.5525258628331615,0.004330635669359686,-0.11677679268829083,-0.1124461570189312,-1.0854485494543156,0.9387889483051888,0.7252599281791975,0.6455344607294526,1.1274290307320511,2.9012812166697652,2.9646654779880004,-1.3002006415197147,6.566290805964536,0.0021680143337501684,-792.9443084199115,795.8467630534979
2020-07-20,1.7125938897758672,1.7697021626802325,2.409308893789742,2.41541761219532,2.114498340642786,2117762.956399344,2.2468270624406417,2.4036754246428336,2.727520934412245,1.0661971354074542,2.038607078861867,2.5669848712210084,-988294.245704465,1496726.6169723268,1471550.9056139388,0.21080847738068237,-0.06747996636451846,-0.12639412115716595,-0.19387408752168445,-0.4469017741416455,0.9434925661840536,0.6903492100156328,-0.5975339769515067,-0.00531524219083751,2.9012812166697652,2.9646654779880004,-1.3002006415197147,6.566290805964536,0.0021680143337501684,-792.9443084199115,795.8467630534979
2020-07-21,3.26679438347864,3.571041454656495,3.616639783849657,4.194731070555882,3.665597389470477,-784062.5763738621,2.728917790696168,2.4835801015652073,2.722481635472315,1.099054399065354,2.0362765538126313,2.563887524318149,-228493.99354649903,1465654.0132641227,1462783.4283712637,0.11518212731966014,0.09420400839548083,-0.09184272179320062,0.0023612866022802038,-3.0878842036339074,1.0187534165336773,1.0998622725759013,0.7026945988987731,0.8798149626842588,2.9012812166697652,2.9646654779880004,-1.3002006415197147,6.566290805964536,0.0021680143337501684,-792.9443084199115,795.8467630534979
2020-07-22,3.620544315347338,3.578136327881097,3.71852184000101,3.412402904520896,2.9831394576117134,-4237563.043061102,2.6148622651047204,2.470751989380461,2.7223185210680003,1.09123395478327,2.0274969747016365,2.5638695670329157,-163880.07565899045,1309429.0250829416,1429563.3838008603,-0.19364812265831005,0.05668887159511766,-0.09696136122844536,-0.04027248963332782,-1.963362982743994,1.036196542062508,1.0057568109485553,-0.14082522294337763,-0.561631970140324,2.9012812166697652,2.9646654779880004,-1.3002006415197147,6.566290805964536,0.0021680143337501684,-792.9443084199115,795.8467630534979
