Date,Open,High,Low,Close,Adj Close,Volume,ROST.csv_MA_5,ROST.csv_MA_20,ROST.csv_MA_250,ROST.csv_realVolatility20,ROST.csv_realVolatility60,ROST.csv_realVolatility250,ROST.csv_avgVolume_20,ROST.csv_avgVolume_60,ROST.csv_avgVolume_250,ROST.csv_log1DayRet,ROST.csv_logMA5_20,ROST.csv_logMA20_250,ROST.csv_logMA5_250,ROST.csv_log1DayRange,ROST.csv_HL_20_realVol_20,ROST.csv_HL_5_realVol_20,ROST.csv_logD2,ROST.csv_logD5,ROST.csv_Mean,ROST.csv_Variance,ROST.csv_Skewness,ROST.csv_Kurtosis,ROST.csv_Shape,ROST.csv_Location,ROST.csv_Scale
2020-06-01,6.4637426073753375,6.956754689086708,7.959831284078646,6.865412373254173,6.636745936917031,-1639725.8033231238,7.242599423096948,5.443873696511135,5.673425066766461,2.6664331006191464,5.974211269459548,3.6274235768656227,153060.71569008846,304018.059501326,156911.4479660407,0.026413272601095484,0.28548929427268865,-0.0413021195505082,0.24418717472218052,0.003071871958327713,1.3650913600697385,0.5570546165000069,0.7118039914480384,0.24644512860967127,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-06-02,8.064959695313846,6.617820745828837,6.697683571045218,8.258772560687731,7.982053412741372,-326341.96312182094,7.508364882634675,5.683714708328022,5.6813351633115,2.668311797997254,6.006137462823131,3.630303483463333,170697.91540923962,282690.3432864368,158007.57022597824,-0.010333015830415751,0.2784126998075194,0.0004187478415261857,0.27883144764904555,-2.527444800858105,1.4091624052713707,1.3221973299927139,0.5803577487908878,0.28429682221900054,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-06-03,8.588037754370873,8.27616581915828,9.485543344520837,8.655183247557574,8.364620695466193,-421792.4758010693,7.5706411539614376,5.893976813067667,5.687958494979594,2.707274046209172,5.944575713874159,3.6336944686426436,143812.24001985195,262608.96028428886,155462.0739918339,-0.02635928700945095,0.2503468102366243,0.035579554788765684,0.2859263650253899,0.19010578538891523,1.4178489822757772,1.3409275115499495,0.546892190063772,-1.1667368908869606,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-06-04,7.210324783895956,7.604831375803045,7.6688154849477,6.509212487290895,6.292054288045662,147701.77709604683,7.0941700495533,5.99476978229076,5.677662934666569,2.6812741018994104,5.948817296100019,3.628296299529633,178276.21297539189,256665.4902368907,151951.41582441775,-0.13622638332718165,0.16838594083997974,0.054347693224739146,0.22273363406471872,-2.749120521067433,1.4896761185018343,1.5095880719576382,0.5247280110033155,0.8680897133814124,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-06-05,9.879022745943672,11.104342397070909,10.11247172795666,10.271683934906932,9.925192797890515,-88613.46947351098,7.840133426212155,6.2281941150013385,5.691989830233215,2.8135867177314426,5.998351065861543,3.637994434369297,171585.20692617897,249657.9205014709,151786.4620447319,0.004662657350986964,0.2301694312690058,0.09002652804922344,0.3201959593182292,-0.008162554073442067,1.4967617470135754,1.4829936284634608,0.44505248635486694,1.3163591395000291,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-06-08,8.572533389868468,8.053512060059532,8.596346834308989,8.726273408375661,8.432581908067206,1015282.4417392084,8.199300620442191,6.331272337491197,5.698727949147417,2.8565304569806456,5.928751163283482,3.64151657542843,265489.0198497377,234064.52890605608,155093.39255475404,-0.016460299059782697,0.2585476433013187,0.10525823402265434,0.36380587732397307,-0.6109502885018846,1.4789812235032067,1.4003925090871456,0.761052350056892,0.5854706356146033,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-06-09,7.523964947557118,6.723848650542024,7.323001151508308,6.897513695903911,6.666382579251476,-422686.5005271684,7.936166453744211,6.4236719265979,5.7005116932357955,2.8348237986558877,5.925399042982981,3.6418823573295076,261430.7920295184,223540.26130492237,155682.01975420627,-0.12101588181124626,0.21144043889314346,0.11943396382913105,0.3308744027222747,-0.5122391206717472,1.4793571594270498,1.1732176240515555,1.1813621651555337,0.27434667508883415,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-06-10,7.033679915518803,5.964268381633147,5.353585460054134,5.606171037693159,5.419129322838955,552829.6039770639,7.3470681792187635,6.647486267754886,5.689127213050633,2.5407836634946843,5.25487005120919,3.638279506533254,268411.4842904383,214685.84549888768,157430.3312947483,-0.2607748666831248,0.10006256810993959,0.15568193160621585,0.25574449971615537,-0.4931774044641883,1.4310221183798375,1.073643413890457,1.1030864596968044,1.080275652974208,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-06-11,2.07846551860753,1.4906644851245403,0.7992434258339642,0.6400239062159585,0.6232049635917036,804879.8638407253,6.213298314327972,6.673261296818855,5.661563805848386,2.472650207762499,4.840861270354066,3.650480316729325,308700.46124607127,164963.65595392656,159072.99540571144,-1.204509709789089,-0.07141680601077316,0.1644085456384573,0.09299173962768408,-0.36900629304818383,1.4067204690600628,0.23466386039150017,1.7989299689150142,1.7349861561309357,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-06-12,4.247883353575773,3.997069941697575,0.2342781482557825,1.6904695728073025,1.637415086212641,-357371.3863087469,4.555742771992396,6.617486202386185,5.6384491910533985,2.5761498422016915,4.0209563153685535,3.6576143513218917,291936.5131867671,117263.87917907137,157520.89445270217,-0.9533019929885068,-0.37332698528318486,0.16010650852329017,-0.21322047675989467,1.3251611801421403,1.4625616519382179,0.819132920244914,1.3301774085836486,2.114781864655264,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-06-15,-2.355221694408904,-0.6564638290334557,0.7191756966980734,2.209479741605236,2.1383997227890887,936618.784384667,3.296906334936773,6.538921215123504,5.614737213938905,2.690900407267878,3.8330471376842574,3.6610247258727426,294661.4962289094,103725.05548015096,160374.3207755227,-0.09657710458311926,-0.6847876455400562,0.15237741367512214,-0.532410231864934,0.31891873261151105,1.47530831488675,0.788193636577595,0.4155439846246514,1.8396257440888966,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-06-16,9.507905844513786,8.850654525058204,9.853179174516768,9.653711189800802,9.327015243210724,812217.3191529121,3.8290328677286225,6.570968400633352,5.6199308306127564,2.721460795957235,3.6023792459021053,3.66538123866064,337672.8683449112,56653.83887869283,165753.35249711154,-0.01920859263073692,-0.5400489626393473,0.15634186288156163,-0.3837070997577856,0.0025214678849005343,1.0966591728805892,0.7269963970731754,2.03986878697695,0.9785639381070066,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-06-17,7.240666600737555,6.484321651285057,8.095079543221999,6.030535593138126,5.827982646856682,-269292.7188022095,3.910803532532168,6.58896530916054,5.609181067715943,2.7149657096589785,3.317761628274165,3.660793254454206,282972.12919944886,78261.91865986575,164901.9412702697,-0.21704236330271393,-0.5216534670300178,0.16099159531043125,-0.36066187171958647,0.4767048085664041,1.0305117303080908,0.6335746133753483,1.3055134229562408,-0.8943988082427708,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-06-18,3.7661226837674633,4.315142418259896,2.306483269239294,1.6901470082695198,1.6363537614212331,113708.86628689012,4.113433292098074,6.359630372362629,5.587366736225477,2.932506705516726,3.34632142159634,3.668175388329132,309792.543786549,38918.92889288277,160927.46433187177,-0.8335755559892907,-0.43571222743786603,0.1294621487947906,-0.30625007864307546,0.6974674094279192,1.0460122547319082,0.49500585651638995,2.040006798256344,0.01306310276138421,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-06-19,4.980966157668291,3.822765363545869,3.900259357148904,4.681970229825552,4.525339301531531,3333607.6558942874,4.691018135161852,6.018399990363344,5.581467523891293,2.709873921909663,3.2874073065695604,3.6686947535932233,350969.1706938706,113102.79685008315,176068.96399359874,-0.09593132167881992,-0.24917179637587356,0.07536970273399951,-0.17380209364187402,-2.5575548475225856,1.1287398744013961,1.3351934533154644,0.2643955425823272,1.0605379794532013,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-06-22,2.6865197447292104,2.3349503281229715,3.023140876498701,2.074301687835593,2.006983973852023,-1936931.5970361028,4.664734985374439,5.850885340962588,5.5690179044493835,2.8526817339009782,3.2703144990383555,3.6755436421345324,173575.20547130966,83813.23705810281,167449.63287452026,-0.29161349611418247,-0.226561966580162,0.0493742705055542,-0.17718769607460788,-0.3736895195466483,1.1167588858073183,1.3018021792938743,-0.9925504454348374,-2.0293893251892574,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-06-23,3.3525141825852884,3.9652537919968234,5.05388396625164,4.291197732427889,4.147643792510316,431910.5772688738,3.628860695234357,5.725606224835466,5.55906356012739,2.870553333231181,3.2592795663433307,3.676011587125304,182379.8132754366,120662.36461500265,170258.30912174543,0.2128298455492561,-0.45602969368437385,0.02951876499524,-0.42651092868913376,0.08492018503801922,1.1117710344127196,1.3079021290305037,-0.973666939667444,1.644683707345281,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-06-24,1.8376145189864277,1.4382041372901495,-0.0736907774363544,-0.0911143276560864,-0.0844731017893067,-384329.49730663234,2.446369545505159,5.318720602804382,5.540480370101603,3.0914949544938137,3.3237491416919913,3.692780281078022,210918.68493254966,129902.06237536315,162052.7450504365,-3.0797903907350173,-0.776627678819812,-0.040848420167805745,-0.8174760989876176,0.4133637744997865,1.1225474288595516,1.2983533129431393,0.7378609884484547,1.7770612694172718,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-06-25,0.1882876123808046,-0.3911757424744664,-1.5486531289972945,-0.5326456563340187,-0.5109905982653515,1555303.3163778768,2.016900673567842,4.859450582386797,5.522323338954918,3.2452052373542313,3.3912862128287684,3.711358348851817,234069.64578107334,136934.69025973388,146607.4019081988,0.9983805444502589,-0.8793633695074388,-0.12787328384558036,-1.007236653353019,0.1462429703060545,1.0862520476433748,1.2077234143029905,1.538722356000479,0.7642318971329847,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-06-26,-0.8730104503495255,1.5513881126435578,2.185013765686932,0.9949344273841304,0.9640129180960456,1308505.5441577923,1.3046353968807451,4.5978824325617875,5.507158198070338,3.3412664143496142,3.3480873987584765,3.722235039410837,258274.01692379796,157136.44650176092,162148.20522028735,0.0991571686493615,-1.2596722443835175,-0.1804528798336895,-1.4401251242172068,-0.4562969515436771,1.0811144964655353,0.36757304409420244,0.04734723782826861,1.2701330550900982,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-06-29,1.4507923435172572,1.20815078841094,0.4980997971530883,3.4522560102390045,3.3368750220102754,-1488789.9621824005,1.5706136065123957,4.43288888681645,5.503300073242383,3.3166714582614425,3.291891905615948,3.7239892881994323,265820.80898083415,134372.72668820346,160365.9852493097,0.8329248958769486,-1.0375851152613704,-0.21629643517911673,-1.2538815504404872,-0.34241849285258286,1.0779322546521342,0.3606142561280122,1.3475186102278807,0.28509702020013855,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-06-30,3.1824819459120306,2.445467179980696,3.996527165828276,3.186132598890857,3.0797214085871545,2497128.5486670597,1.3570291297277635,4.187772286608738,5.489347010968175,3.2203197954712954,3.1229081318075385,3.726518160099958,406994.3345702782,184913.38250196874,175868.2078607414,-0.032822237369968484,-1.1268710718131227,-0.27064038820648606,-1.397511460019609,0.4389385590413494,0.9630064047323832,0.41904492979147906,0.7493897400874733,0.06571506366785342,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-07-01,3.337028428883244,5.630368877379368,4.850612041632239,5.2675446398122645,5.089540486719166,-818113.6218959056,2.391831847429458,4.024018276171388,5.482841442368354,3.076819511789564,3.0075675476359205,3.725787814130593,387178.2772655364,143428.6071557773,173795.40634985495,0.42210682980214304,-0.52022143885923,-0.3093425033812159,-0.8295639422404458,-0.24877315694447608,0.9581838471371508,0.37371577270227,0.56113775185134,1.6436487100666262,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-07-02,6.80333442086318,6.979220652691176,7.266500269946803,5.823732720528483,5.626503368988232,-238467.02743158024,3.6193306408801744,3.9907407302185156,5.477959736685059,3.0545166821980647,3.0063263362056647,3.7247927400424783,367869.837039155,117109.43270865783,173871.2282938837,-0.18992467002682753,-0.09768775743658611,-0.3167558604682791,-0.4144436179048651,-1.2472992613694756,0.7964717493970987,0.6014425563368645,0.9348305858943547,1.8144165101879495,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-07-06,6.216937520242979,5.500920579623795,6.868095582445328,6.570402162791233,6.347411650732205,-1622421.36515062,4.696010387407407,3.8118516728606004,5.476367276538503,2.7812106570790305,2.9835007518119703,3.7243337156660385,291179.44225529954,122002.62380807448,167240.0276592814,0.02076969033698244,0.20859822003985276,-0.3623269009469072,-0.15372868090705435,0.31274656916872645,0.8030194428424939,0.6687940767611071,0.2294207396894783,1.683319909404069,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-07-07,4.8320443571735865,3.3368282058749585,2.503932541479273,1.8434808900707933,1.7825628257556332,-350946.7631722966,4.385147948156478,3.479350718745022,5.455505079697962,2.5907045301740874,3.0084716383738868,3.730378072928691,222867.98200972434,132163.37209124037,167336.11362706922,-0.9972175219181126,0.23137766355154896,-0.4497795039217781,-0.21840184037022914,-0.1828468974863923,0.7957507383865453,0.6651318189581323,1.346498023567144,0.441033130258817,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-07-08,1.8829294314474796,1.9871364294549425,2.514654162896022,3.1000304520671804,2.9958388939877167,-258121.84615642857,4.3683714452365905,3.2958235344818334,5.440141187242299,2.4807279953160575,3.012438792662862,3.732575237393067,231096.21472826134,144789.68480872642,166382.71548859874,0.46439551819492797,0.28173420133759675,-0.5011489427498654,-0.21941474141226883,-0.639572796299203,0.7994847491516943,0.5816651228681257,1.2094297152911169,-2.478338094863696,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-07-09,2.8716144003410307,2.4038780266205464,1.8990621763248967,2.3281773631243183,2.2503285955203225,140558.43771072733,3.800529066996822,3.1373834981159017,5.411030211729364,2.4388174835380036,3.003341020441527,3.7289431396464776,210482.6564149445,142985.2277954309,159290.48237212843,-0.2437981324457249,0.19175111350418145,-0.5450503303422569,-0.3532992168380755,-0.6835615690887075,0.8050916505043537,0.5856764113369637,-0.7597876003081868,1.043526510563006,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-07-10,2.5730236298650624,4.705739322730366,4.209523879325175,5.263161807892942,5.08447679654158,78624.2423876503,3.6921237525074915,3.360447089763396,5.398499114258053,2.4004792825506254,3.000396985156136,3.724736438069396,174169.87534229073,155338.458486368,160833.637379993,0.6811104156341515,0.0941278076235486,-0.47404694558050736,-0.37991913795695886,-0.7007450848609321,0.8133420218981475,0.4419176898985771,0.7365121322480052,-0.6124402520899189,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-07-13,5.380211055727692,4.270646533760782,3.906103871990141,2.5536487892971067,2.467790474933622,855188.3673843101,2.916199517347775,3.401965859199445,5.376213227263702,2.376167140536803,3.0063346678816427,3.7255402992846927,234797.86302694358,171572.59020717858,165624.20435659165,-0.7794043973585457,-0.15407222502183632,-0.45763080682914187,-0.6117030318509782,-1.0091116924875283,0.754221217727057,0.296129190601174,-1.5257317108797543,1.355737513765107,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-07-14,1.5922558151804012,0.4500959250906291,-0.821195364414038,-1.1919858334340674,-1.1494288200849638,4426560.231519995,2.3298011881796556,3.2375744320557422,5.339663106840446,2.5737065083847526,3.0674961502125653,3.7445870153419456,409294.93538370996,206470.33568067662,184683.78389261026,-0.3258866216379537,-0.32904148038220893,-0.5003381450175307,-0.8293796253997398,0.24003314730621875,0.7511379789868293,0.46988107573381516,1.830003041132128,1.0756819347163202,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-07-15,0.7775115921409466,3.04471601601658,3.631110131912024,4.867276920457982,4.701768888428028,513151.3632862503,2.6709871870677175,3.006312114316607,5.329367391594011,2.174593361335554,3.031556427688305,3.7427805878141713,394341.6375903769,221491.22092533807,185556.26054568475,1.799595522684498,-0.11826597932349626,-0.57251842649204,-0.6907844058155361,-0.5337631627447522,0.7500386924535964,0.4676997601478854,0.8037840378851976,0.53411041331564,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-07-16,3.484676349352192,3.532789728885561,4.075582212170993,4.744765018496707,4.583328812551478,-1654499.4943271892,3.1375872304739487,2.944079422601347,5.3206522577143085,2.1063309127994,2.9515177892506332,3.741967597052628,325081.29881412786,182643.52554718519,176325.96840814123,0.27405037881808675,0.06365792832439673,-0.5917997223831918,-0.5281417940587949,-0.6110281991544642,0.7292729508109365,0.46313665815980726,1.7461966771973352,0.8471550860659306,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-07-17,5.580724073913984,4.720627326841168,5.52869749285005,5.479430137125078,5.292677549433286,-422804.3563567004,3.17922738105229,3.1268956120019498,5.317005472097613,2.1451696037031063,2.940679452479944,3.7415471246658574,298255.63768194837,183070.15345131047,176480.2019413412,-0.05299425949504733,0.01659751021471269,-0.5308695685677093,-0.5142720583529966,-0.21310638511143626,0.6867928317258439,0.467650937038492,-0.5260938234266082,-1.5692525066132534,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-07-20,4.911101438844007,4.260853784868743,4.060902068070085,3.7953231272460073,3.6662160620129214,-311454.6206563488,3.41891249846815,3.083939450026019,5.305114051428492,2.124191698931297,2.914866842426068,3.7420525921364454,116002.52385441656,171295.0572573494,178107.0296728214,-0.29233815787923695,0.1031146956791387,-0.5424634487663197,-0.439348753087181,-1.6096793575863444,0.5496822641017444,0.6827256483564805,-0.0865248584078374,0.1810086845870161,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-07-21,4.070038618182586,6.135057382938186,4.813244209187715,5.860685046484065,5.6606265552276085,-943125.7552504012,4.780923573530664,3.2666215790947986,5.302050992135464,2.182992215396985,2.916671360136187,3.7414444431050575,165692.81594370166,176547.81212951557,174623.3517220241,0.32988209698545756,0.3808774494640743,-0.4843374307537195,-0.10345998128964524,0.2790044105278292,0.5679474259626223,0.694064005426585,-0.9998109216261631,1.9184002515986358,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
2020-07-22,5.518704990338343,5.994444016426719,6.029010176286825,7.338037544379333,7.087165441114252,-136383.80838854588,5.258002884067909,3.413597661524995,5.306178707449446,2.3388251787927663,2.8749644359186988,3.7428476955764522,137278.09666083066,165934.7216014848,173985.07539984348,0.2501422342983396,0.4319845069731433,-0.441105167561636,-0.00912066058849255,-3.364880114235688,0.8761393807987417,1.4419348384539485,1.229918108780269,0.8693653799891831,6.0361230245161925,9.189847546337173,-1.4039793591149978,9.256297836165835,0.0018355312630564816,-1640.1653716737173,1646.1759755120656
