Date,Open,High,Low,Close,Adj Close,Volume,ADI.csv_MA_5,ADI.csv_MA_20,ADI.csv_MA_250,ADI.csv_realVolatility20,ADI.csv_realVolatility60,ADI.csv_realVolatility250,ADI.csv_avgVolume_20,ADI.csv_avgVolume_60,ADI.csv_avgVolume_250,ADI.csv_log1DayRet,ADI.csv_logMA5_20,ADI.csv_logMA20_250,ADI.csv_logMA5_250,ADI.csv_log1DayRange,ADI.csv_HL_20_realVol_20,ADI.csv_HL_5_realVol_20,ADI.csv_logD2,ADI.csv_logD5,ADI.csv_Mean,ADI.csv_Variance,ADI.csv_Skewness,ADI.csv_Kurtosis,ADI.csv_Shape,ADI.csv_Location,ADI.csv_Scale
2020-06-08,12.205332046538317,10.13469165070704,10.94102175494544,10.41128866245289,9.857722590609654,-1070852.9978087074,11.645590709860821,8.189290603765295,6.014353968832161,3.2432989811470923,4.698488500304955,3.193740596897426,199216.86700054508,41150.22155944045,134016.77092943768,-0.21361774190170602,0.3521003517832623,0.3086783364410376,0.6607786882243,-0.21526206171330622,0.860102272331761,0.812838917825274,0.4700917791973077,0.8926394946947552,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-06-09,8.210454079081927,9.24351674891122,9.32284700240666,9.860194539851449,9.333108090929016,305898.06166115147,11.303277776568772,8.331352636972834,6.029335887765439,3.227221535279576,4.712925517573937,3.2005086761673147,220088.97298952175,37255.875250954676,139543.56055404435,0.12815985811727873,0.3050669279937804,0.3233889544107259,0.6284558824045062,-2.5341357162184144,0.9822347442475943,1.0973810880808377,1.087804312090457,0.5374079617743234,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-06-10,11.248054513335802,9.670501478548148,9.966106156467587,9.19515281854207,8.70281832788578,-457442.3107072557,10.33047427927102,8.517708783766013,6.035951367195292,3.129378590262365,4.158704286951228,3.2043316867797196,175692.5144786925,-2287.749982638489,139060.39053634202,-0.25654826261256714,0.19295081230013508,0.34441389883356277,0.5373647111336978,-1.2187322648660581,0.9656642247047911,1.0139149262239977,0.1440174511216807,1.581864739741442,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-06-11,6.923611911512793,6.032753035670368,3.041019618197822,2.0061685542121808,1.9522923096398583,1133359.973658453,8.429360013849253,8.459051519168138,6.024838285327615,3.2446432643547913,4.192453017452647,3.213681223738716,202288.86333512873,21324.73463502466,142149.41893317093,-1.2659333604199066,-0.0035162023204116837,0.3393464153524508,0.3358302130320391,1.0958529577044087,1.0130322951975468,1.3943842088196574,1.9988841719734196,2.2518780821938202,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-06-12,6.710989069224056,6.079141012412563,6.170087578000604,8.258534647619172,7.813927174457106,472748.73927022377,7.531973698704283,8.54272918676621,6.030848487054476,3.20301148151429,3.7194069910649987,3.215623699911883,230958.78905157707,19352.00888331371,145487.73364908976,0.15216133431957068,-0.12592341480303834,0.3481928218568205,0.22226940705378212,-2.3974831362698468,1.082555038595262,1.5287441293695798,-0.117780488052371,1.5011690774291333,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-06-15,4.228824200947912,6.065662448669485,6.346700654539333,7.745312396027302,7.328296639898696,-1062881.4475680722,7.026088508562092,8.79541234881162,6.018815747471093,2.8638878107810855,3.71333836430887,3.2050583815978406,67144.42841339996,12327.4373138471,136567.23324796848,0.549819119148735,-0.2246001104942255,0.37933974126919223,0.15473963077496677,-1.2692646549410145,1.0830993076941648,1.4550780728614805,1.6819454087002184,0.9279923800422307,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-06-16,13.578713745389138,12.529324514122962,11.942275279662624,11.880519349748113,11.2045066233795,619763.1985112105,7.400368215052188,8.851800925449373,6.027590236359424,2.9013025050069596,3.5666656493567044,3.2162658105416035,126493.50610287511,20954.62928518094,139699.78584578956,-0.19218732635369548,-0.17909117495568738,0.3842736309804167,0.20518245602472945,-0.5326465879518432,1.0716314311649269,1.2837895675571458,1.221000835671343,0.6266860296606307,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-06-17,9.27773211668783,9.32086629380035,11.20251960212984,9.618266247971974,9.078647418217855,-962707.0363217148,7.4755340331186035,9.02655165899813,6.026782378586711,2.7974927496106208,3.4616146700772608,3.215470705313829,24939.780936077528,9882.886533276267,135773.8805901653,-0.021691914188062482,-0.18853485913318946,0.403957152317378,0.21542229318418846,0.6321508097034393,1.1002272102556352,1.4161236334252207,0.5598162126028625,-0.9786207859192018,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-06-18,8.852231241450937,8.759556676058054,9.964378140112215,9.442085972984271,8.910385838094129,-635434.3371729759,8.867152738809457,8.788648761837146,6.025820106761436,2.575468524075141,3.4653007190964664,3.2145678709946703,-95829.35771722917,5978.727345661572,125321.21607680724,0.00654799956227531,0.008892770381326694,0.3774073879837251,0.38630015836505194,0.18633139335479987,1.1137014315991516,1.2032135249499107,0.8303496700173998,1.9399055184983156,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-06-19,10.779356710417204,9.595500227742548,7.364872095034102,6.412817705939318,6.065467430845928,2858843.536023652,8.517460790087222,8.767289468322009,6.020138595983944,2.5971920188126827,3.4620988978813725,3.2132319500715405,79272.39441848356,51818.313100061634,141819.55926105985,-0.5750212797020056,-0.028909422916990776,0.3759174083617532,0.3470079854447624,0.8022832196696832,1.0129644875585264,0.8611293150898504,1.1029959952945947,0.558735253871166,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-06-22,5.266245592388671,5.357100407504689,6.503439731307807,7.837697919156,7.399871795721822,-1131283.0255673293,8.531775821251847,8.776583156125433,6.0296301116260835,2.5916679311878794,3.421610324786194,3.2137910871175825,84530.24460707165,11111.94565678542,136834.08964017045,0.34014497780129244,-0.028289644519890803,0.375401502229179,0.34711185770928826,0.13657366853438913,0.99714228749458,0.5197073234000423,0.4124500183073735,-2.637007250939537,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-06-23,9.569915411079506,10.752642890108874,9.971835976682428,10.606830459451103,9.99575948351773,408289.8966050532,8.290026393279494,8.844698311679739,6.043206566867616,2.605573204924046,3.3048322840865016,3.2233720620278827,112718.89945245154,39806.42434088642,133017.87875082827,0.043536584952352526,-0.06476506579288839,0.3808834590545662,0.31611839326167773,-0.2474273896365341,0.9840457733757936,0.4188968875689566,1.3687137367769941,0.18958440158754716,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-06-24,8.538183329376764,7.278148221787816,6.4945992024075,5.4581912159674175,5.162920660751126,-369527.2328024844,7.506881041786147,8.622881189676155,6.030671861252302,2.7240960329285957,3.284539142599802,3.220665942976122,115425.45484591089,36225.0366913744,135725.92680618426,-0.503045821383741,-0.13859920141026963,0.35756084926141246,0.2189616478511429,-0.24392165452244796,0.9838821223845179,0.42935933976211693,0.8051138382688258,1.365000946306009,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-06-25,5.842861704648769,5.565291462015978,6.372592570371097,7.619572704790173,7.188894367218722,-395246.0558820807,7.162582747611066,8.708501919817875,6.029899846305735,2.6457825707801077,3.21069285873771,3.2203638622762,84772.44450000656,28308.24569460222,119070.28035393191,0.20731669148562865,-0.19542914577380263,0.3675693792780514,0.17214023350424873,-0.21405855966606935,0.981521359994192,0.45220298856783697,1.0320682436063742,0.5431910493115607,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-06-26,7.078592995922833,6.495231562906611,6.556286566015515,5.351780731591546,5.059272319987542,268569.9378690608,6.961343725439389,8.542013948360658,6.013894864259698,2.768845412180937,2.9498331435446263,3.215180196639147,63082.61308225634,35118.77519309758,126847.58571414786,-0.3358524958883537,-0.204624285621242,0.3509242027519397,0.14629991713069782,-2.7959801307774126,1.1196099623865863,1.1977376249048401,-2.2667514482980957,0.006176000047559039,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-06-29,6.340651367648633,6.209894517919508,6.930154625780318,7.620754048920077,7.186442276232597,-750499.0173284994,6.918657821541544,8.530528215304075,6.016417766024816,2.774232710634575,2.905334155071497,3.215854452867775,92329.06518400092,16161.76599921975,130143.16720577078,0.12521473117794207,-0.20942948961355698,0.34915925727917535,0.13972976766561834,-0.32814287129325836,1.1136335631770693,1.1356342783922444,-6.010814154694006,-1.5444486203033003,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-06-30,7.523116622209031,10.614370519074145,8.976234172826835,10.97983875064324,10.3365022730777,651961.7410402771,6.9868063794535376,8.495119691088497,6.031472544261214,2.7448182738183373,2.8220801208328496,3.227259113127153,57919.87182015063,46309.58333986026,135336.5917552856,0.3177010438450191,-0.19546827697317992,0.342500660662381,0.147032383689201,0.49355922143388725,1.1090229805569864,1.261574549884201,1.6634013299550885,-1.0766273691283692,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-07-01,10.15047672942582,8.060081590907544,9.382672559987084,6.881398045318491,6.489573824570201,-555952.4279280149,7.252137012217352,8.14125659159828,6.0318020905283225,2.5020207379904056,2.7960783968209673,3.227301838798401,-30610.35297987311,21511.512947001676,136598.4721011796,-0.44732381071737687,-0.11564835479333149,0.2998987202907507,0.1842503654974192,0.2795926680781041,1.1213929236053846,1.320691203865969,-0.36115862109544,0.2826593525506167,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-07-02,8.886984182014231,8.444219215815565,8.97438783988244,8.435572819080846,7.946358870630476,-183956.6063985536,7.403629912899703,7.9656813532923705,6.041262249610115,2.3771236183000735,2.7957455230825707,3.229441638987135,28780.47226561435,9594.09669968452,134984.58663992552,-0.11187393479689296,-0.07317207440691922,0.2765295112807511,0.20335743687383181,-0.6345601644209455,1.1178324642839723,1.310242592222272,0.871353365167373,-0.2777786028790888,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-07-06,9.035939177184318,9.859468405471349,10.632741652843691,10.439266377308345,9.824951705978748,-479287.5072226536,8.356765790097944,7.8418860010822105,6.050991072661592,2.197130121367896,2.7811326443206106,3.2371836679033477,-66781.74590346294,9014.131514219835,132587.9918184091,0.08371537490409887,0.06359211823642107,0.25925729450476814,0.3228494127411893,-0.25712280337183757,1.0878848390453195,0.4632293503018185,1.2045859807174266,1.5614401053250386,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-07-07,7.304808547159808,8.743822214408354,8.022486199376416,8.139442350388023,7.66581098993386,375012.6684369078,8.452639532838196,7.73229042104842,6.051741434106912,2.145342765704284,2.7669896195014436,3.237537542375614,5511.537408817821,20001.926430778858,134780.64231659996,0.04823747462979855,0.08907364177895162,0.24505905058971345,0.33413269236866505,-0.3266502099940143,1.0868337689119159,0.4630374140370145,-1.2710108709159291,-0.7352852204772122,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-07-08,9.133613794207731,7.770063894379902,7.748416390301841,8.513014176349813,8.015088342193181,15193.495825194055,7.988356746661293,7.666389433611629,6.056090727001586,2.1135890492606144,2.764471195780955,3.2394489030876636,-9023.690882980049,29718.08335482816,136609.29810253347,-0.13063562354099054,0.041139309105517,0.235781268409946,0.2769205775154631,-3.8328651162574956,1.2441488487316086,1.6424723823773308,0.5932513528070158,0.8421764530046466,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-07-09,7.883139007343345,9.444902172185834,8.014885225190866,9.646542486781996,9.077436058112909,44406.19623018731,8.505929193369834,7.685120320122985,6.056776735990286,2.1248871860502874,2.7637412400952437,3.240072929225288,16068.7344638921,21262.888432823183,134866.6781908923,0.1410656045493462,0.10147743912334703,0.238108266531802,0.3395857056551489,0.35768629524702494,1.248389103363627,1.657442503273735,0.3447415713599687,0.9508321424329863,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-07-10,9.941171699710353,8.755829126664935,9.755912981392598,9.187807553910416,8.645888824624862,-40131.56697971048,8.645835184168712,8.019800145872235,6.057254107307005,1.648050090602533,2.744783874641136,3.2404470403640686,-42605.84256801607,38340.36336383923,137642.81284679635,-0.1396009633838754,0.07516422129468442,0.2806569223143111,0.35582114360899564,8.385121205178089e-05,1.1998548321192364,1.7100237664294242,-0.4607656591001393,-0.3573466637857377,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-07-13,6.261224910115089,6.375073281694327,2.484338531057972,1.5397496137852895,1.4689312184920027,12545328.41241597,6.974631086671363,7.702550348073979,6.03757284369784,2.206018851148891,2.857635964156205,3.253338975487058,561023.1410892712,242953.06992073654,186048.4487120799,-1.449840764410613,-0.09927205254710281,0.24354940394130076,0.1442773513941979,1.358598021706072,1.1826371690107715,1.9734164429563434,2.0292666794586482,2.122982295520747,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-07-14,1.78023068330981,2.6708096661012064,2.7493365418655173,5.740650022388053,5.409384014178968,-1766429.888057068,6.523345691520385,7.606604716787993,6.037483098270863,2.264117104262085,2.8708085357874222,3.253356062079119,525845.7190648214,224502.84983605985,180245.9022747948,1.1113922725083532,-0.1536295243798217,0.2310296920602965,0.07740016768047471,-2.544314346363442,1.2677083319498488,2.1675727315047193,1.1744939853134289,0.8137825780306625,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-07-15,7.796673707780258,6.25231957150271,7.869599394534234,6.032459392885968,5.682158356072662,-1421157.452940876,6.0567596942962805,7.33048730342265,6.028052095407343,2.1353180229180557,2.8572289811718217,3.2509445034347,423799.68649221706,213206.66383134577,172299.96508530018,-0.31636604219978104,-0.19086704120943312,0.19561807140968146,0.004751030200248289,0.48074561635410806,1.2816943807141032,1.4709070562197144,1.4382288950448237,0.8471249823534511,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-07-16,4.470445803604662,3.8944608401273513,4.866910931889123,4.429434251752568,4.177161804030547,-113599.03286580557,5.076704843479808,7.085413022713285,6.01669292392054,2.2042810974845515,2.769286986981502,3.2524362260967457,466255.0866650126,176542.5048542121,173571.69316373472,-0.06785611433796976,-0.3333757685501091,0.16350040662813686,-0.16987536192197225,-0.027936524331597993,1.263857083715603,1.4529121497951076,0.20881921422766067,1.5892911737711968,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-07-17,5.46172108050304,5.572890823378771,6.678158190526219,6.330009105026377,5.95945243376606,-1318199.9450382213,4.539417565308048,6.937866352496881,6.005711239164664,2.1742525521607194,2.7742437162470326,3.247955069634037,432116.8062717503,153438.66209341245,168484.9157414195,0.08721464703147268,-0.42419557100168104,0.14428339556724307,-0.2799121754344379,0.10008726692123128,1.2620124210086876,1.4561203688164428,-1.2826766836263424,0.9882155535786031,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-07-20,6.516160744704109,6.545455816944482,6.300675503040935,6.603787631083932,6.215460159788506,345780.81250796234,5.488723353567349,6.94536598894401,5.991487065689838,2.171341750948132,2.7741043105717043,3.2391716693160055,306463.67009596585,164933.30943729935,167481.19038340062,-0.0472455972526709,-0.2353789848639609,0.14773503364841128,-0.08764395121554953,-1.4073941486382646,1.2504518107431035,1.2635093246118405,0.7121153204339942,1.5574136017184732,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-07-21,6.692594000651539,6.047024530648912,4.801163196536933,4.0648732270739885,3.832628377091993,1666923.8931235876,5.1733722261499535,6.767003818012519,5.955566199871927,2.276031560463069,2.80009554851142,3.212908961444768,446374.01603051164,188475.12026864974,165260.88407194268,-0.5574507138235467,-0.26853367746037854,0.12773214342957115,-0.14080153403080733,0.21982712533751145,1.252758182568994,0.7400059361673251,0.7546298137906142,0.4553693416857072,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-07-22,3.9776364046943087,3.7981780099329834,4.856249461666209,4.644452551265914,4.37577185103676,167279.09695266467,4.912094925142773,6.4860044363884715,5.941193922066646,2.202151910998206,2.8130451762710993,3.211903092603365,434323.47604789224,206165.6848077947,167446.99458321917,0.09539515262342921,-0.2779461760700856,0.08773658172113104,-0.19020959434895465,0.05644786587523634,1.25754191655553,0.6743114461961851,0.6095961598540022,0.2672649327339786,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
2020-07-23,4.248059767665694,4.119150964495404,2.9521013699814915,3.4055590854119373,3.2127348005890752,322996.2556884028,4.719209524454479,6.388495143380369,5.922166135147038,2.304612879125378,2.863578179012683,3.213927560470347,468949.65047243657,221246.06043924758,173430.55956995033,-0.27933981621386295,-0.30285742689646344,0.07579645565846464,-0.22706097123799882,0.1544788498426556,1.2643371918598885,0.6914623535752178,-0.4782074664784305,-0.03622113281673534,8.559244269410646,14.562127614589583,-0.12758973809870294,1.3815560686633477,0.006758567734288644,-554.1375210493022,562.6874941871794
