Date,Open,High,Low,Close,Adj Close,Volume,QCOM.csv_MA_5,QCOM.csv_MA_20,QCOM.csv_MA_250,QCOM.csv_realVolatility20,QCOM.csv_realVolatility60,QCOM.csv_realVolatility250,QCOM.csv_avgVolume_20,QCOM.csv_avgVolume_60,QCOM.csv_avgVolume_250,QCOM.csv_log1DayRet,QCOM.csv_logMA5_20,QCOM.csv_logMA20_250,QCOM.csv_logMA5_250,QCOM.csv_log1DayRange,QCOM.csv_HL_20_realVol_20,QCOM.csv_HL_5_realVol_20,QCOM.csv_logD2,QCOM.csv_logD5,QCOM.csv_Mean,QCOM.csv_Variance,QCOM.csv_Skewness,QCOM.csv_Kurtosis,QCOM.csv_Shape,QCOM.csv_Location,QCOM.csv_Scale
2020-06-17,8.520309674008736,7.868637550330135,8.851046679968391,7.76448417697479,7.27074071850366,-3396186.676810545,5.468868920218069,6.128851844586446,4.407985464573836,2.396539449919072,2.316404600447119,2.35505208256402,348103.0119898861,281196.40169734776,448262.935370685,-0.15859451353815998,-0.1139356150601681,0.3295896570241279,0.21565404196395965,-0.017747428433889826,1.2027959002156003,1.6499142901283808,0.271460749429431,-0.20024320848943508,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-06-18,6.702387780524759,6.529818240920193,7.3059136528273,7.094834719877021,6.645106554111592,-3077250.4020544263,6.633170384376501,6.140782415835616,4.4161845526767385,2.3985874321797125,2.315626904475231,2.359271305734777,124986.17624186624,151620.15226816692,419570.06523169944,-0.008583120791879034,0.07713071426141943,0.3296760634083632,0.40680677766978257,-0.2534798128685386,1.1516035211499454,1.3175933103817836,0.5744179801761675,1.761559218038102,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-06-19,6.749454854471871,6.299253361814678,5.508407623390191,5.709881790864358,5.3568708492443164,15876924.541739997,6.730556503660273,6.263935526532844,4.418371125775055,2.283574720357481,2.213662692917213,2.359891204652874,1050217.1152523824,418280.830466528,501565.18776452984,-0.23108173149828473,0.07184916429567158,0.34903756134863256,0.42088672564430407,-0.23465235118867908,1.0923418134900935,0.5993373146304455,0.6491273018266981,-0.7196336785423604,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-06-22,5.459888110942771,5.506027900617305,6.100772044660367,6.406322656825971,5.998751966785896,-7589874.927198353,6.7385346290830785,6.339906887810079,4.426547135289534,2.24604459669313,2.212895087707121,2.361818512525815,852370.8871848097,278338.63402032375,478732.3227103403,0.09412314501070376,0.06097840532771842,0.3592442294305335,0.42022263475825195,-0.5196239759289851,1.0912659194642929,0.27049561612196266,-0.43640702899927175,-3.221613892104761,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-06-23,7.339434343103917,7.020263623722101,7.591728645156884,6.47442011655253,6.058531149361379,-2175175.6511558425,6.266000247601369,6.457958495348523,4.425743138979912,2.1602599683797044,2.1676180839575068,2.3612261705102573,611888.2440557329,325972.62881648075,455955.5033440933,-0.19179438857705028,-0.030175013411982254,0.37787504008525286,0.34770002667327055,-0.5595520024588897,1.0884257245983335,0.2237498602945762,-0.3543058950422988,0.8597931427791685,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-06-24,5.707687746559344,5.694659304896796,5.112281625232022,6.080418734640048,5.690165321958936,-646102.2919748109,5.949885168292424,6.484373781326136,4.426108933524155,2.1467652306968206,2.1667217764739872,2.361415689938258,581068.7586972496,344842.13096410915,458554.2018004782,-0.003074691049168346,-0.08602332900629284,0.38187439542146356,0.29585106641517067,-0.5406361075854905,1.0879254888234415,0.1628057660557842,-1.1757526166358117,0.457788955771551,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-06-25,5.536021678273031,5.562324749389639,5.62342444751134,5.916466093472337,5.535395409538566,-1588859.8683301385,5.727942939377819,6.583083874755441,4.4256030359204095,2.0484155846378833,2.1287286460723784,2.36116341777027,391113.0369027307,280472.0653628561,381550.2279544403,-0.00011313253401368389,-0.13914684161094626,0.39709676104011354,0.2579499194291673,-2.795248353541812,1.1966139102511122,1.0511784098490098,-0.647914307821897,0.10409975134412047,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-06-26,6.1493316852826965,6.022896506179208,5.965662244321365,5.025517873426423,4.706803834811609,1217970.6455492247,5.597929536491277,6.491546971599407,4.4185829968417325,2.0910195745794065,2.051032587722409,2.3576915730391215,420982.68650142,268511.027935026,397398.99679542123,-0.2673343205078945,-0.14810406090500752,0.384681808914033,0.23657774800902548,-2.860602576386689,1.280771492238844,1.2534752604715738,-0.01677848772895842,-0.4306798222795618,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-06-29,5.139939662923908,5.334451776424352,5.012988541094245,6.465346680213777,6.039297486684816,-2811946.3515573377,5.606038640471061,6.5792214598626115,4.422163574325151,2.029524211849624,2.0425808591476797,2.359476949361574,450045.04725204204,179221.1322287796,425295.8824242184,0.1612463543632359,-0.16007207374921956,0.3972873463881917,0.23721527263897224,-1.1348720954044278,1.2499588226475682,1.1658135856487342,-0.6853733211642704,-3.2053299879049666,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-06-30,6.511944036204582,8.36816029822684,7.726640794766425,8.258645860920325,7.699673061008973,2221496.1450513806,5.93426702280058,6.512342353462178,4.434023792695075,1.965283261792882,1.9596264608726697,2.36848875897558,291248.26515422895,300995.0539703014,457790.20856303634,0.16753983363459599,-0.09295568038148537,0.3843917228783155,0.2914360424968301,-0.44391569248850293,1.1743238630583241,1.1919274256091918,1.0962325346975972,0.4953922871303646,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-07-01,7.897832582235772,6.391288189654532,7.222929422093756,5.632292075913959,5.26272119097743,-1537328.560866598,5.848778196604279,6.430751434887478,4.435837396719615,1.9823798094032028,1.9516746116159454,2.3689508302955185,100991.0862710088,247815.00571885612,450436.701922516,-0.4059401354864271,-0.09485861117396005,0.37137498189012313,0.27651637071616314,-0.1843541421696802,1.1576743782701784,1.2754559686038616,-0.2528603853188559,-0.8499316869082709,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-07-02,6.969284159596818,7.567744573302761,7.886964582312686,8.106897254748858,7.555023646741823,745158.5464987503,6.25270384404493,6.406627032630732,4.4472109256516275,1.96465390300259,1.9704668075780807,2.3770919738383007,95650.82142641614,264462.4667841763,461747.6497067786,0.0807002092384241,-0.024318943236336328,0.36505578707838876,0.34073684384205244,-1.141874730502912,1.1240545840588922,1.0437234101749475,-1.933442296879289,0.7029134534870058,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-07-06,8.76446360990888,8.120605831952375,8.365492652632852,8.111727003583901,7.557700696229055,-1091362.9283569138,6.822883216328419,6.326912519269211,4.4590830181176635,1.8778247999467752,1.990296721894018,2.385204233793746,-821.3562542982866,254598.5352408277,464759.3024108351,-0.14813831646389064,0.0754697780147836,0.34986921992140446,0.42533899793618807,-1.4069591315783574,1.1139215535982587,0.5205206807577779,0.8307239132990504,1.0476336329932554,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-07-07,7.298580635493984,7.069183647814008,7.244207776754621,6.514732189729607,6.0754191894806695,-667360.7598837595,6.83010755688759,6.121822229274194,4.4729662002952635,1.6446947540026466,1.9653252620936905,2.384467767776556,26559.73962629088,165768.04849796635,437353.965376375,-0.18342890652602187,0.10948061908590676,0.3138080340485785,0.4232886531344851,-1.7428314349025071,1.1067104090231064,0.6539817582388802,0.39177479344874894,-3.3208614088022017,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-07-08,7.34245651009995,6.926385637630958,7.43754681052215,7.998087736297549,7.449040996443934,-429974.3602956794,6.779981143974583,6.1532059163996715,4.490901298259949,1.6646138091885274,1.9809320500487284,2.3899382402355522,134177.8220774468,244246.9711960146,428266.4526024045,0.01441183776013802,0.09700108760884163,0.31491981702617616,0.41192090463501774,-0.6710703316766318,1.0667947561267432,0.6137362068861744,-2.219534300745683,-1.3837692935278922,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-07-09,7.68640566046566,7.100000176288361,6.144462703827564,6.939717151454524,6.466313895035455,-706415.3356918339,7.020699684786187,6.07205799247524,4.498631140669924,1.6037099604850433,1.953590177390325,2.393200597342226,67602.86091316189,206640.50844142697,444775.9293600833,-0.1728470462902762,0.14516529241781287,0.2999244313120456,0.44508972372985856,-0.045481298424754804,1.0788606128995,0.6627272986288695,-0.9393170505195528,0.18531100398903352,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-07-10,6.223320829068349,6.375037100605155,6.528006413979583,6.084734468723958,5.672221702450962,-1027431.3496315336,6.644139295928015,6.314489115931816,4.502778593606316,1.0337443395039472,1.9502490601637912,2.394336679683504,-300285.656810168,203027.07493156337,445011.15088544093,-0.09272278398833465,0.05088830476386852,0.33815218097099875,0.3890404857348674,-1.8775179438860006,0.9815092785777496,0.7739649723890885,0.5748248523825343,0.6327610632035804,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-07-13,6.789496662657172,7.063526907399009,6.089276160293416,5.152938468116567,4.806979372344607,1297417.2606943129,6.093995031151126,6.311341071907774,4.503769151238054,1.038460039906195,1.9523050166505445,2.394411397691874,-141339.2381925418,247227.2193747672,449716.26180111995,-0.34530791187951243,-0.035044319981438976,0.33743354981900286,0.3023892298375638,-0.02608656791157962,0.8633888454608701,0.8956125513610564,0.5064166320453232,1.0118631768783006,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-07-14,4.178986626592192,5.204867976056953,4.207945650425295,6.787735390243327,6.32131182058145,-553278.951524823,6.143173557371282,6.329463595953253,4.511245728097873,1.035142369353734,1.9492733610207538,2.397166251455998,-152952.03194546283,230056.85727541798,405523.44930761494,0.41385796985229384,-0.02987401793846112,0.338642162559471,0.30876814462100977,-0.0030824201479114953,0.8757952706495002,0.8065189811520752,-0.43218371501409536,-1.4028602972656194,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-07-15,7.383962923801306,6.142175783824619,7.005529271240036,6.545323293947291,6.095343316343914,-602419.5940222391,5.872434021351277,6.213170608931952,4.523257533964804,0.9109807302998114,1.9155440998163613,2.3975516722141874,-327100.04349105863,262559.3839966081,414607.83315990696,-0.19178538714940915,-0.05640212839821387,0.3174389030723672,0.2610367746741535,-0.1469310687325204,0.8897744108827546,0.8167278239903168,0.25337315298498336,0.3028398704606425,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-07-16,4.9140620799051575,4.907832094715552,5.989548787748774,5.011728440028143,4.6723667493760175,-294384.9434565082,5.51364459221939,6.083251910475569,4.525030603583613,0.9371254075872246,1.8334931895097588,2.397497163657882,-172009.9568233568,243421.88659543742,406531.329977647,-0.05043516540915488,-0.09831355169505805,0.2959150663395412,0.19760151464448314,0.07854930975581532,0.8946501309232616,0.8326678668897741,0.5001357326560323,0.5844183014743035,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-07-17,6.002395024213641,6.193542931888608,6.3377123845500805,6.634405923084067,6.175677312782469,-405564.1861064565,5.614335714285692,6.059780448409113,4.53006039221366,0.9281481331733523,1.8336495512947928,2.3996434421926387,-38425.64602595831,265325.9658620753,419669.1925886853,0.028460002496604117,-0.0763502941567955,0.290938298768882,0.21458800461208666,-1.9367659166455722,0.9169047767988182,0.8590433780686915,-2.5215623797718214,-0.6862597329116106,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-07-20,6.422763273455104,6.7760946407100136,6.448190337949377,7.169026048611272,6.6702760387632765,-833626.0759950685,5.986995047569425,6.1254507078850615,4.545442461472938,0.9222424469109461,1.8135306985081407,2.4009930935514294,-873953.1769127116,260087.85498024474,402819.10216422274,0.03781280266780299,-0.022862713938860545,0.29832726453408853,0.2754645505952281,-1.1150334730442952,0.9038320531910268,0.8762384139274537,0.6921012784886409,0.6223473201757658,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-07-21,7.515542701576052,6.912281283053744,6.737148511358868,5.7450366219342754,5.349097549175426,1212000.955592072,5.792552193288221,6.092967987004538,4.546433294227276,0.9382419337790556,1.8141150827800891,2.4012745361503853,-433859.38277319015,314232.6367827004,403194.1988749724,-0.3400453720937643,-0.0505623294131633,0.2927922830105274,0.24222995359736404,-1.742210897323193,0.9142135009988223,0.91225655983966,-0.19045885868610365,-0.028179054982511505,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-07-22,5.947774597714755,5.938446749503967,6.25447558771576,6.293273264649308,5.85639976870501,-2247051.3748176675,5.7447634837604395,6.08286141797172,4.553897691525048,0.9397199014683499,1.8086044569958708,2.4024389625316007,-437453.1689562815,276623.99822563457,417141.42516246706,-0.015482091562074581,-0.0571864718283335,0.2894917114632634,0.2323052396349298,-1.1519218093952797,0.9082637712766977,0.7870067294253615,-0.20594692691855163,-1.4315279572984732,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
2020-07-23,6.305837870394228,5.75579709418254,3.761812206850216,3.22611420851716,3.011879597438813,4051086.3012394095,5.412666053372999,5.948947131745713,4.550062757394003,1.1629466831288962,1.8249994905035547,2.4041383760324297,-202593.7392955705,365106.8539097172,439384.18362946325,-0.7389115155716101,-0.0944724787867729,0.2680732255502065,0.17360074676343368,0.6901350924398743,0.9828293403688358,1.037809055659275,0.8489613125417486,0.5071110243384271,6.769633193555816,16.264322511330413,0.6445606892241307,2.1556682507751885,0.11036417100438084,-29.349794779979035,35.89931917455773
