Date,Open,High,Low,Close,Adj Close,Volume,CUBE.csv_MA_5,CUBE.csv_MA_20,CUBE.csv_MA_250,CUBE.csv_realVolatility20,CUBE.csv_realVolatility60,CUBE.csv_realVolatility250,CUBE.csv_avgVolume_20,CUBE.csv_avgVolume_60,CUBE.csv_avgVolume_250,CUBE.csv_log1DayRet,CUBE.csv_logMA5_20,CUBE.csv_logMA20_250,CUBE.csv_logMA5_250,CUBE.csv_log1DayRange,CUBE.csv_HL_20_realVol_20,CUBE.csv_HL_5_realVol_20,CUBE.csv_logD2,CUBE.csv_logD5,CUBE.csv_Mean,CUBE.csv_Variance,CUBE.csv_Skewness,CUBE.csv_Kurtosis,CUBE.csv_Shape,CUBE.csv_Location,CUBE.csv_Scale
2020-06-01,2.4168613959794776,2.194512702002715,2.224762041362556,2.25056578323656,1.968053206271211,48660.6149927373,2.385208226686923,1.3575503155264017,1.4213130163381924,0.8844923376885792,1.185642554589812,0.7519154396676996,16213.680490148405,69028.42321916253,102612.87006475098,-0.2054249206274302,0.5636045903326948,-0.04589926678854587,0.517705323544149,-3.4982809340878647,1.2258106274192213,1.4814150867085034,-0.571441346467385,-0.7401206211072132,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-06-02,2.4942242038186717,2.581391788625716,2.695203990791601,2.38296374526686,2.082968914060192,14737.187580379192,2.3205255529168527,1.4389226585369435,1.4200446183536215,0.8719112463059305,1.1896613436600012,0.7505239253598878,49025.63368565552,72896.31947399968,102895.8340099983,-0.1801835019696829,0.4778990116661234,0.013206387292084808,0.4911053989582083,-2.1732055383817745,1.223800153520428,1.2688078157164429,-1.6232663703958534,-1.1288239942570777,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-06-03,2.5152182254356603,2.9287016876704826,2.792204263019378,3.1062210128974748,2.7121575021779805,-213449.2865073895,2.3152331987579453,1.5432053882147239,1.4242344593239522,0.8940728384930641,1.2123189690824967,0.7548067296170069,56144.104580919,59402.83510104976,99885.41385370019,0.07538487507176633,0.4056487420808424,0.0802272263503986,0.485875968431241,-1.9914495315599836,1.2062651587971691,1.2514962964980239,-0.2955740713033286,-3.632054199082715,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-06-04,2.799708853422729,2.3767257120095984,2.422479096928978,2.1751826265453325,1.901534931873304,300074.0288892451,2.188987362326781,1.6102147043321444,1.4240691779046164,0.8664054881842127,1.2164918664370978,0.7546972262358101,71385.7499147518,65000.12074092635,101862.03717872858,-0.3868540119435786,0.30707151842763303,0.12284913503418207,0.4299206534618152,-3.084489502688693,1.224808379313978,0.8404574914094483,-1.7068634259521758,-0.4600862776994359,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-06-05,2.9767967827008768,2.994427981674629,2.8489382333540085,2.626748536789723,2.294271221949007,1017340.5159351988,2.1917971552663387,1.671822838339071,1.4262550052403766,0.8691833020758571,1.2285611284792548,0.7564280202229552,104532.09910412153,82580.51686101567,107833.40641622257,-0.2604325745248287,0.27080727503054197,0.15886241955841202,0.42966969458895404,-1.9276496531304128,1.1399218622688843,0.7115240084589618,-0.8725459403400484,-4.2652065729075055,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-06-08,2.3730899403050607,2.321237114346321,2.082687615701932,1.987967090831116,1.7380461283260793,-296586.1622188818,2.1457957396773124,1.6157570957394776,1.4254803351462138,0.8235156974555877,1.1932008503630727,0.7560073450254458,84226.35665472,66603.74059610638,106661.63699570266,-0.31143131072441754,0.2837068210360853,0.12529480254009986,0.40900162357618514,-1.433178448701589,1.0326044224914488,0.6038001866240499,-1.8110107708231684,-1.4696451968579556,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-06-09,1.4316885998970008,1.5734485607360398,1.7198443877578526,1.8914968429184107,1.6538159238757153,-196286.13160076644,2.059965141640417,1.6414067067173526,1.4249752272334482,0.8158983641685491,1.1939641423848038,0.7558116268691434,63731.75890394675,67291.3233759324,105167.059407098,0.1442307121997365,0.22713543894564034,0.14139919300697742,0.3685346319526177,-1.9214411818105368,1.0006583565464373,0.6089377397926329,-0.44557595231623753,-0.8459418031514522,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-06-10,1.87701136182811,1.532651575465703,1.430975136910213,1.211235434987529,1.0614952993754052,-414820.6630697204,1.7298327010799022,1.6914145451937792,1.4220116748460552,0.7411860619812513,1.0233938233485513,0.7557783766108533,33370.502658505524,43632.754514005945,104249.77144485804,-0.5700022369046739,0.022459511426705745,0.17349264632238562,0.19595215774909133,-2.285959678722526,0.9403831064713174,0.6134685957725239,-0.39074769901172524,0.5011765424309903,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-06-11,0.3173436090350883,0.1722241678690181,0.1933700344715703,-0.0581475333072631,-0.0435551081361289,-299137.692534511,1.3408146930780156,1.6749057035857007,1.4147996913245813,0.7769374689183234,0.9987155823783951,0.7611291076423803,48179.36303732346,19040.480373301056,103806.46920084658,-1.9859581369953963,-0.2224794581987049,0.16876890715242915,-0.05371055104627585,-3.8563108250927116,0.9504505725446982,0.9293132985739034,0.5290806023136941,0.6653082690628945,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-06-12,1.1089521980015604,1.443335896156622,1.0615250803916076,2.011428238337494,1.7574386340054726,1092341.5225869268,1.2334481754893087,1.7296246610938006,1.413853151989811,0.7395624740542844,0.945014921210974,0.7605527514834972,101514.63410129829,14203.931975825262,106317.1015321361,0.4604418237096162,-0.33809078415666816,0.20158571689086907,-0.13650506726579914,-0.9628300397391517,0.9735339051451051,1.10550598991162,-0.3624870377235578,-0.6220689873738393,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-06-15,1.219400139885508,1.6643771332295143,1.570539640773486,1.8823367105058075,1.6448511665150676,262820.74405567255,1.2148091831271064,1.8014259594405193,1.4131508161808575,0.648209981488115,0.8905273698862494,0.7602567980005613,109702.20182880803,22600.17194631456,107736.78889981408,0.299290854633233,-0.3939915374322155,0.2427567182248893,-0.15123481920732618,-2.366190796477016,0.9736161272679769,1.0435169806404105,0.5237850512490787,-2.3730616165735308,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-06-16,2.757968091510886,2.5160002222409297,2.700226408161061,2.2524199225935817,1.966719946355024,-98108.45773455128,1.2773899876229682,1.8094808192542637,1.4137804986757676,0.6492649404738474,0.8186665672927791,0.7606513150409848,116258.68482272669,17014.09449999496,108255.08495497626,-0.33812705663019704,-0.3482210399162479,0.24677264283291248,-0.10144839708333536,-1.6915910050034426,0.9789929201657409,1.0679579909363797,-1.5640759399495576,-1.1618587729111565,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-06-17,2.013827845238577,1.6097658836504252,1.826519179617755,1.5169661362722913,1.3263951496297288,-569804.4771422356,1.3303699576738328,1.8028257671614463,1.410940068563763,0.6537080881522228,0.7461086979476158,0.7596417767621357,91700.50820968553,8804.273035134023,103501.58039408716,-0.41757246301613116,-0.3038982373707154,0.24509910706095225,-0.05879913030976324,-1.5289954571287743,0.9799606165126037,1.1112734348778524,-1.144270908057376,-1.3284034479956144,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-06-18,1.2550335246983408,1.2175926697309976,1.2594312510735683,1.5157533918514474,1.3251199572987602,21303.811504421057,1.6041049707608106,1.8085123422291391,1.4097288588033252,0.6487684296440995,0.7448025740900176,0.7595358142389039,109277.18480196195,-8898.24478678943,100749.18059042307,0.0543407040166241,-0.11993864653284558,0.24910720977631207,0.12916856324346643,-3.173936366526635,0.9755594311882437,0.8499440547912115,-0.44379023948677787,0.3138431663697816,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-06-19,1.809704146320218,1.5680021762644074,1.0653335606338992,0.6182370433505433,0.5437634142177892,2600617.660845009,1.361369926803274,1.7691030526123104,1.4051360388553265,0.7010715338985394,0.7513677565262888,0.7612917898076956,227249.06503881927,17320.120981382766,113085.93918607336,-1.2024044039035147,-0.2619811763253622,0.2303385453014959,-0.03164263102386632,-0.6878241418408402,1.001298646978513,0.9340994384330669,-0.24509301877329026,0.19365312783983532,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-06-22,0.4677695623095097,0.7440055110631398,0.8806824677569303,1.1553667671093957,1.0110398872872146,-1394665.0646212706,1.2346076709577034,1.7451052051122613,1.4040392598533005,0.7190755534252316,0.7477617827673045,0.7616626465957252,159226.8868338085,12636.09386208714,104343.55912783163,0.7707588851159023,-0.34606159902711836,0.2174615752285258,-0.12860002379859256,-1.9901351179048665,0.999015020015276,0.9006848621496727,-1.1581073255440977,-0.456004035689516,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-06-23,1.3246074063004798,1.150746085498124,1.2971329938048122,1.0683836109908036,0.9351304980067568,-77835.95911935112,1.0282897812880498,1.671542615867072,1.402889063667274,0.7231097296415172,0.7396068051488269,0.7621545768658513,141106.52248380383,22247.104162287626,105014.87664496993,-0.34818530777354656,-0.4858499064136624,0.17521319494223084,-0.31063671147143146,-1.9215021055881456,0.9626196502255093,0.8987081753226357,-0.938109326205175,0.031100766539499603,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-06-24,0.7355407232945197,0.941173643039246,0.9181456965724202,1.277234171021334,1.116700896568524,-74198.15881777648,0.9863509306758089,1.5904466970468722,1.4008480950523416,0.687196123131462,0.7333487125902897,0.7622353573277826,100793.89941522382,20794.62196254707,105741.9892058314,0.417528082638455,-0.47775799255173423,0.1269370829248692,-0.35082090962686513,-3.7710467368705194,1.019137841167799,1.2005973629298337,-2.247519335130797,-1.5621047469757672,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-06-25,1.3994416454211311,1.2241741488811222,1.3766352589318736,1.5230839301699888,1.3304864789052573,-291128.4959199006,0.9874242349971084,1.530332815290679,1.3989957560761153,0.6521170118751896,0.7319634143074233,0.7618397299596512,77663.18118098957,15507.310867342021,100496.88062975045,-0.050528683402520744,-0.4381407472865607,0.08973057594497422,-0.3484101713415865,-1.8808457315174425,0.8819449878191347,1.1029770228787157,-0.9279687024690937,-5.227575325870405,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-06-26,1.4620615162966395,1.3408686538854973,1.2910622310200637,0.808449899194386,0.7083222483152305,692389.9647653315,1.0203360018165966,1.4517378148438795,1.3958294536734166,0.6517062246423555,0.7268181621162572,0.7630626465998227,106213.2750934283,25567.035234266412,104975.52591265482,-0.7247035731041744,-0.35262934521171607,0.0392725027874873,-0.3133568424242288,-2.9996113300663807,0.8816873560095216,0.8429632184624627,-0.8955604755145361,-1.8044871186318987,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-06-29,1.1384844369674705,1.3631005916774726,1.3306776353798035,1.8240898407086237,1.5920896230580173,-549669.6908016847,1.1365459489707572,1.4329396356832198,1.3929894254759947,0.641369779102071,0.7224484424456133,0.7609945600833307,76296.75980370722,12704.931792389933,102546.43666792443,0.33534944506958564,-0.23173422978696348,0.028275919941295045,-0.2034583098456684,-3.428888579365275,0.8766691726382079,0.8652860358685002,-1.3409266405387514,-0.5429189220576953,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-06-30,1.3605042000366616,1.4910344573347274,1.761418293732934,1.5574548268742134,1.650509475142,80891.72980311175,1.2796217443978057,1.4113166637373102,1.3905539278590011,0.6253923480648267,0.7148409512387974,0.7591827716523832,79604.48691484384,18203.64138165898,105146.15180227293,0.19322864670163142,-0.09795855066532369,0.014820895725346245,-0.08313765493997761,-1.307912713233874,0.9018487514634549,1.045778681390857,-0.05955126956167784,-0.3349428387572388,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-07-01,1.622206991379727,2.624218311021135,1.8016294706654288,2.6545443614014843,2.4720160675124703,-500402.6601195121,1.5506847785865951,1.3993095920040346,1.3926128614184559,0.6009295051976388,0.7238677762034104,0.7614206253133479,65256.818234237704,19964.82662895893,104142.06930765277,0.4212464769186151,0.10271765959111606,0.004797227387342088,0.10751488697845822,-0.19529878958502564,1.0080037201599863,1.3023102001483082,-0.12791696085058898,0.30403402576744837,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-07-02,3.176540832930538,2.4108486013247976,2.9971697886161053,2.540250047894734,2.33490637282301,388888.5383061797,1.7515687573701455,1.42097816405152,1.3932584001111368,0.6272299015304889,0.7359118984205377,0.7621534041751367,69697.54370508443,14919.084351009164,103020.29587804984,-0.30782102330940087,0.20916633677251326,0.01970030579211767,0.22886664256463077,-0.5338875383780067,1.0404852461329612,1.4539158408308108,-0.37921726987763066,0.004410154873115031,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-07-06,2.811065709388899,2.4757261448912047,1.9972299757658265,1.5868662494286063,1.4765558581337892,-501202.7672583249,1.9052154793338574,1.3800923958607592,1.3904964914252216,0.5930272396513534,0.7353303607961122,0.7605875960283057,-6229.620454591745,16054.061041832021,103078.7021101993,-0.6438514145217538,0.3224446642430222,-0.00751042099170949,0.31493424325131275,-0.7371070741287454,1.077822067587777,1.288287638345883,-0.00455012676524459,-0.2636614126364066,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-07-07,1.0208618945664083,0.9682150828560444,1.495807663515336,1.2593883897898088,1.1764857580684485,-403085.6244640249,1.8220947063359436,1.3520143773478774,1.3864806852852567,0.5884637500929907,0.7246589492695013,0.759048870505131,-11554.593566848902,-30.790061590180265,100974.64959553145,0.14188455861070828,0.29839116511779207,-0.025173043724218757,0.2732181213935733,-0.6394309206728592,1.1113163326158624,0.40479265205244436,0.1470575383771591,-0.8780227200178994,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-07-08,1.3082257774768775,1.3372993535895257,1.557735985790213,1.715846831097572,1.570544459887337,88200.7030267641,1.806101703285011,1.3478508041484587,1.3849044201829404,0.5865073533414824,0.7233134822338475,0.7582522329145195,2669.748164527625,11656.72797384537,101697.50218320757,0.18275049809066482,0.29265944057090865,-0.02711979961010918,0.2655396409607994,-1.5121450077072531,1.114549010025103,0.48584027410047353,-2.364581762005452,-2.526166049272574,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-07-09,1.6034416549863335,1.3527775407176108,1.529674286140871,1.3619310686637576,1.252559689555607,-438268.01256322,1.5622104276936384,1.357404023657469,1.3820381487809708,0.5831440318740325,0.7233535157284506,0.7573887987545769,1497.380689852644,2050.2433632427615,101269.56279288794,-0.24696314427682559,0.14052768965558904,-0.017985259481100097,0.12254243017448896,-1.7321890758191039,1.110636692934938,0.5499970050361721,-2.5760496288165244,0.19840516760098426,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-07-10,1.318678764280822,1.5641950743309394,1.6127364320169235,1.465643533289665,1.3390739044120608,-5535.823556424235,1.3630439340114484,1.4265354742848781,1.3803264724598485,0.48139865476024163,0.7134585969686936,0.7569987600826261,16177.474138756981,-1407.8794283816242,97389.48041955677,0.015347959745309886,-0.04552837390812135,0.032928713984205486,-0.012599659923915832,-3.0253391086178203,1.0450770807859011,0.9616428493497108,-1.4633026037167969,-0.0041762399521640715,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-07-13,1.596896830307312,1.5728103109983067,1.4975369583825326,1.379554758772862,1.2592422273587545,-214453.4147447684,1.3195812078564415,1.4016256539525422,1.3790302943215798,0.47623682618434715,0.7003474306521958,0.7569272645335374,-49162.27272782778,-2493.9007632011994,95524.50552259866,-0.2375521317714232,-0.06031832488310092,0.01625217747032282,-0.04406614741277799,-2.5866290897322752,1.0393204264498836,0.9361450715855647,-5.0082574529305495,-1.5264136657761838,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-07-14,1.3414359839799843,1.6411526749999084,1.6203828230253876,1.990390599401433,1.7941087510666485,515361.0160050823,1.4431058064560816,1.4090885331801215,1.3790386185704122,0.48139048696678943,0.7008459567756808,0.7569318361102676,-36535.259130357284,21029.488994730964,99514.30624786486,0.290767711109725,0.023854536055880633,0.021556461811512932,0.04541099786739355,-3.8742527680082586,1.1270323630858277,0.9652482094639326,-0.7873812769097098,-0.48187705136904374,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-07-15,2.279966750152841,2.060870524222441,2.106060271231229,1.8997098188271373,1.7113467362250248,105318.04087570636,1.4712662617236192,1.3963198726736212,1.379188000194577,0.4690497489284064,0.6978827228450116,0.7569939637568099,-26363.93419984441,26378.569783051036,100181.0931164223,-0.2868802340018861,0.0522833192837225,0.012345192911289113,0.06462851219501188,-3.0968850539639123,1.1528671176480259,0.7840284711557968,-0.7938419115699062,-1.9603986682178047,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-07-16,1.7129881677185246,1.69144565283014,1.786068762095084,1.7911824584740792,1.6132249078309258,217818.58585548308,1.5433993053786828,1.4106613605836813,1.3825954222140548,0.4711793956211627,0.694485397925369,0.7561185396476947,13017.218950041522,28377.009565144494,96495.85222911648,-0.06000408806133287,0.08992868050226573,0.020096170954366055,0.11002485145663156,-2.3578535487721712,1.1487545534882093,0.5824253399065333,-1.7099002038049158,-1.0198051241243824,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-07-17,2.0033724754741407,2.3343116302023788,1.808884871813941,2.5668607439568696,2.2944889877190957,-180384.331160082,1.7344823220400898,1.459129812104698,1.3869697053022834,0.5101620259267237,0.7006336047008135,0.7582236054592661,2932.811816816371,11965.128220527818,96339.80198371336,0.13567815722176943,0.1728687564888005,0.050718939717044095,0.2235876962058446,-0.6435444734721051,1.160362910524556,1.1956462347724859,-0.5393241232623944,-0.04560939072465018,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-07-20,2.437345839908449,2.038816839880763,1.7715286123458682,1.134428548183223,1.03038985743558,88445.52532453614,1.6887118480554548,1.4834611342655877,1.3851219189949961,0.47457030996153743,0.6942198084457664,0.7585286152941926,-122675.79495920727,12906.319913316274,97177.40892547337,-0.8609724437318056,0.1295880564815125,0.06858979781023157,0.19817785429174414,-1.3194276989512004,1.132577235882253,1.305120273709758,-0.5398510650910832,-1.4746781561433413,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
2020-07-21,1.1755749095040997,1.396622799265252,1.6547929470172171,1.467176189682796,1.321824990826194,-277918.81048350374,1.594255096007364,1.4990003894425366,1.3846298026220674,0.46324016972460175,0.6885468365036665,0.758529616028656,-66838.48225231892,18411.966504022224,95448.49780659143,0.1172560379180192,0.061608123778145174,0.07936566553674623,0.14097378931489135,-1.354136424016063,1.1411061253832149,0.9682244232007009,-0.02771658336953332,-0.7501752870869455,2.1623231023434606,0.9820383735106708,-0.25393037806330854,1.7238071343639083,0.005668995965779423,-172.5430509058897,174.70058463712837
