Date,Open,High,Low,Close,Adj Close,Volume,DELL.csv_MA_5,DELL.csv_MA_20,DELL.csv_MA_250,DELL.csv_realVolatility20,DELL.csv_realVolatility60,DELL.csv_realVolatility250,DELL.csv_avgVolume_20,DELL.csv_avgVolume_60,DELL.csv_avgVolume_250,DELL.csv_log1DayRet,DELL.csv_logMA5_20,DELL.csv_logMA20_250,DELL.csv_logMA5_250,DELL.csv_log1DayRange,DELL.csv_HL_20_realVol_20,DELL.csv_HL_5_realVol_20,DELL.csv_logD2,DELL.csv_logD5,DELL.csv_Mean,DELL.csv_Variance,DELL.csv_Skewness,DELL.csv_Kurtosis,DELL.csv_Shape,DELL.csv_Location,DELL.csv_Scale
2020-06-01,2.696160264580321,2.550548024448865,2.613374776907765,2.55819178004219,2.4247377894148734,-6749986.447022558,2.3262535816383214,1.6116379850070952,1.1236735631528951,0.6871376149173147,1.1616256676750638,0.8696667102872523,731804.0747714185,370399.756310105,361365.3058851952,-0.10610524613552405,0.3670080248289146,0.36064775875703337,0.7276557835859478,-2.76737430164944,0.9300781236465283,0.836791034245345,-0.3779686514050792,0.4462818805083895,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-06-02,2.443627968038236,2.231793280112232,2.473204940022548,2.2172100809382838,2.101545184406536,-2601533.161527795,2.3837620803273722,1.6661219721328575,1.1354496139386037,0.680244375528935,1.155075400817495,0.8628419929521849,678567.2454793032,301157.93488752545,342431.29447944125,-0.1508109308939582,0.3581811920730198,0.383470045508394,0.7416512375814137,-1.4212516702825368,0.7030122801345441,0.7732228477774995,0.3955509309804088,-1.2463846263787188,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-06-03,2.293289039241291,2.09065647567661,2.2820951180753646,1.958807329296576,1.856623824500275,-1477422.5850014254,2.341827999920168,1.7175131886336168,1.1451167681547814,0.651891041906824,1.1067029093162648,0.8572890883456162,665567.9949475656,217623.9771040649,330464.3898087816,-0.2112273585768777,0.31005439688506536,0.40537081132871355,0.715425208213779,-1.653187926930595,0.6830331467407348,0.723905236078743,-0.5654332379317124,-1.5622184953564155,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-06-04,1.6175602359990968,1.864429196497792,1.856498444238756,2.1608443015266694,2.0481153716144043,-599858.999123781,2.4035539127632672,1.7660303392653183,1.1511012288667402,0.6377273743539293,1.1130303874707634,0.8583533933768864,671270.4383476106,188924.8396652294,335689.5375513579,0.23600105250223544,0.30821415735374763,0.42801520718919484,0.7362293645429426,-4.837007385408818,0.9765303321067814,1.5648003047149281,-2.929386396815493,-1.1756135425545486,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-06-05,2.307475638796884,2.955935670728806,2.5650738444287637,2.689126428404709,2.5488434909959725,2649996.1460464187,2.195973132186412,1.8112571629579055,1.159306675388112,0.6603148542354088,1.1034424732714339,0.8618777931411774,837103.9374394477,221371.1204080576,351573.67625596304,0.09948559341240051,0.19260411933555388,0.4461990365518006,0.6388031558873545,-0.9394011668740005,0.9946308342242272,1.5567468942817602,-0.36785193660446347,0.03720320134842574,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-06-08,2.848550573189449,2.7434877787508896,2.8988979182874672,2.868156297381937,2.718531526305693,249550.12099961936,2.254731879564576,1.834451973758,1.1674436326116966,0.6844168102013591,1.0319579238164365,0.8669627779566891,780494.8396490982,144508.41842542405,355479.93670497654,-0.04671843961830773,0.20628528047242914,0.4519293560210442,0.6582146364934734,-1.8616875951940217,0.9943227542067159,1.544854193500222,-0.3998566330113832,-1.224877333063799,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-06-09,2.5256695160104456,2.0307068815132965,1.9787695953872984,1.6226629323915915,1.538014979837751,-1860312.5759448656,2.142025838650819,1.8318055211040627,1.1731521493272132,0.6855094045773735,1.0287009940326883,0.8646733766260248,713216.8900467443,126580.12259782989,353553.6001054966,-0.4960135715831058,0.15644993080065325,0.4456078331831957,0.6020577639838489,-2.9577183242859353,1.0171434313515184,1.5181001083467516,0.010770302661827673,-0.5735343452195987,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-06-10,1.675971324264733,1.5387984793842158,1.5810672494192737,1.5599267305016262,1.4785506189564792,-2497371.047574003,2.0664111975420596,1.8571750197095522,1.1755723821849804,0.6609302427015238,0.955048750428918,0.8646780395177399,541446.8535300961,68114.66455843356,340308.6989723181,-0.1253305958649636,0.10675685508812598,0.45730136380197217,0.5640582188900981,-3.1637067626489337,1.0600562813911691,1.469459845208865,0.2150959821993846,-0.9726674366535062,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-06-11,0.8257821814770665,0.7659951328941368,0.5068746367263195,0.3126414253296836,0.2963307437439493,1986660.4807265587,1.716054271967969,1.842347597198268,1.1783202870704441,0.6933192777955934,0.9074678645995468,0.8607634129683175,619497.8604313809,86981.96654005526,349012.4092180566,-1.0248548278972225,-0.07101299884883328,0.44695068760942425,0.37593768876059086,-1.3504620893022128,1.0358233525217513,0.9775523450325176,0.21646871293750727,0.5606350556600888,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-06-12,1.5507910856561793,1.5128450514649536,0.9795794920914817,1.2037018758310616,1.1409084456547056,-1628948.5301930672,1.4344672628997155,1.8338689308557092,1.1832068237783888,0.7011583900375347,0.8046004049564514,0.8570467008974616,574435.2589521076,59676.04254501375,343988.27978862886,-0.306940351357729,-0.24563437009073924,0.4381995053867137,0.19256513529597458,-0.6287357436719754,1.0549515702489778,1.0715116889345242,-1.0857686031447273,0.342124124101588,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-06-15,0.2676839626594969,0.8837810332078284,0.9856820256089184,1.3832821781542677,1.31112228664918,-102059.09684290318,1.152985414968413,1.8344999304690568,1.185652644229965,0.7006567342538654,0.7945443071704699,0.8565335693380991,592421.4722531355,61335.89611252168,339458.52037556714,1.5888317159487653,-0.46441733534154406,0.4364785493094759,-0.02793878603206815,-2.2837535998304204,1.0563353605820263,1.0752522982834924,0.014683214953071443,0.3417505955824157,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-06-16,2.3197212002672707,1.8850839331834413,1.95985160286717,1.718125765250079,1.6284965989314308,-1331414.2038036576,1.1710817387871488,1.8139126831114798,1.1859258708084772,0.7003423370032565,0.7797638913827639,0.8566644078316697,509449.15335304587,-50254.32423405688,333408.69327274273,-0.3537897488934255,-0.43755833080480044,0.42496242044729554,-0.012595910357504837,-2.5933697109167606,1.0386559730830698,1.011064053781312,-0.7182841776572008,-2.402608552841893,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-06-17,1.422713081406929,1.6114180016822317,1.8260419992751336,1.5047908218696158,1.4262888457816878,246113.61248388933,1.1606293841521906,1.7982158458673614,1.1851293547877406,0.7055793822574029,0.7751805595348874,0.8563466474132052,487397.5394529978,7939.004754232864,330352.5041872765,0.0025101887213361766,-0.4378325460774244,0.41694304781343744,-0.02088949826398689,-1.5388676302802298,1.0400257581930117,0.7798121769939088,-2.1613758581693743,-2.9514900895993854,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-06-18,1.2558228478734783,1.0486460206724963,1.3112647645829618,1.4713429766326556,1.394586312915603,344218.0625278536,1.3802804979865213,1.774723455794322,1.1862265542247912,0.7110591477961691,0.7542415065053234,0.8564389526096997,492144.8649410162,30121.21146009666,329106.144442629,0.10480680800088128,-0.2513578733116326,0.4028673051057561,0.1515094317941234,-1.3370519414792288,1.0471348543945762,0.7812465180233372,-1.4528176302331117,0.09372307481163793,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-06-19,1.958853348626743,2.317054111759571,2.1297807204647867,2.257545844505952,2.1397750072700994,1712089.4519253816,1.5800538103096,1.8060623547355743,1.1915188969418824,0.7127270276292956,0.7587760619009919,0.8582323453090446,600100.646459193,59705.07501297689,339351.17000894964,0.08834141087985273,-0.13369007721350978,0.41592010360777326,0.2822300263942635,-1.6751857442543183,1.032638270431608,0.5302986682131289,-0.33759223750433615,-0.0011340812116745615,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-06-22,1.8530758540434853,1.7459611752605184,1.7048307157244835,1.5635151561759455,1.4819516097248098,-1573865.4664666215,1.6142196749247262,1.837047637774009,1.1954268953439673,0.682359417341811,0.7331101928768007,0.857317395011576,431288.43761383963,50877.688604271614,330096.3096359653,-0.22348700793540366,-0.1293080717848611,0.42965638208451806,0.3003483102996569,-3.1910063240321027,1.0737305862565396,0.7914735658543192,-2.437657136850066,-1.7670903315924589,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-06-23,1.8429778211854035,1.8473660504762783,1.9373821518113916,1.9946112744220412,1.8905562756129832,6076772.434240984,1.6666316102610366,1.8408753170065943,1.1980727122541543,0.6824380518039596,0.7175901188553597,0.8584416781563834,769478.8948537831,159174.16064147296,363282.1255968283,0.025488466954909934,-0.09943658456707803,0.42952698171410075,0.33009039714702265,-2.4077667209297537,1.0424675822069223,0.7645136606693113,-1.389424327730361,-1.3391830275637955,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-06-24,4.795439146454459,4.478673114300616,3.493055997791988,3.877284673970788,3.675017631259653,24236531.304577854,2.1163773673566295,1.9213114872427621,1.210354118141663,0.7957974150751149,0.7747119987252841,0.8717775386490216,1895135.3460630751,556432.6246114783,433414.0727937325,-0.266107358111789,0.09669781892759619,0.46209504271499097,0.5587928616425871,-0.014487319766191737,1.109498472645858,1.1931244353719563,0.7853005745616312,0.8103650723205809,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-06-25,2.0040247975503758,1.8820702443483768,2.11690525700158,2.0240429832561944,1.9184566597514987,-11199864.808744237,2.221151436723809,1.9302600298603916,1.2173564794609877,0.794650636074356,0.7744834506190987,0.8703998834058024,1145713.727416633,423544.85731235065,358596.8194320923,-0.04363651741857291,0.14037100227572602,0.46097303665922357,0.6013440389349497,-1.4488720852233694,1.0997905721034307,1.1850531187035855,-3.579114821844028,-0.6465110549793632,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-06-26,1.5928891121197817,2.308417462783453,2.1184826916797554,2.4419388580048143,2.3145500314559837,475942.9199675862,2.2561064415609855,1.8666501617391784,1.222847387012924,0.7004031600884225,0.7470934828085506,0.8729807931938095,317761.88056256145,433813.7297793663,370093.55485877773,0.3736658787458797,0.18949504695732478,0.4229634039519421,0.6124584509092669,-1.6610745757465535,1.0746531290183616,1.1852850635772714,0.3078284640392963,-1.7442557082011236,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-06-29,2.5867941609116407,2.6808117515800127,2.560527219350888,2.985072838937448,2.829351008719396,-1653046.594466437,2.525586321359903,1.8868808227044045,1.229428655497484,0.7228551822032967,0.7532136060305781,0.8788690477750967,572608.8731903676,428781.7449397891,370839.9376457097,0.08962802649058757,0.2915481348782097,0.4283755536309615,0.7199236885091713,-2.1178952409171954,1.0595243308593412,0.926908328225673,-0.093328361040388,0.2981763634960715,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-06-30,2.8202352130936035,3.0218682788779603,3.057234434185659,3.108398431479777,2.9462421140949395,-2062916.503648226,2.736723489056294,1.9291156691888247,1.2355390760667988,0.7597909195327998,0.7536448860437156,0.8854754000422866,599539.706084346,404621.2500348637,363857.4716279735,0.04371020830388546,0.3496997025215179,0.44555432173556914,0.795254024257087,-3.341999980918092,1.0951333882976053,1.2015522772956344,-0.45935321457544087,0.05419063958419672,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-07-01,3.056302634139428,2.7475482818921435,2.873449113738989,2.317234390682476,2.1963505965447787,-1375455.4455464007,2.440990082113319,1.9461020077910498,1.2404506877345198,0.7618796462336064,0.7576800321073833,0.8873913629249642,604638.0630570973,350857.96923208307,362583.42147437274,-0.33040873265006276,0.22657532675580838,0.45035363017172536,0.6769289569275337,-2.0722607307507617,1.0911400255769867,0.7342067348860346,-0.4572842056934381,0.39114102972544046,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-07-02,2.6585886820746616,2.592256583732386,2.3629385602717043,2.04660624224082,1.939842267091123,-2534844.19159709,2.445267203581244,1.940688352564886,1.2460314411175042,0.7615012049011711,0.7523076613540605,0.887385093090883,507888.80343343166,283542.57054752635,346945.2719461948,-0.3151887471959487,0.23111167162296725,0.44307907736236407,0.6741907489853315,-1.4726454901109614,0.8814822045544266,0.728762632436267,0.0063794549407926344,-3.84503713744354,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-07-06,2.138953322702005,1.8907882188105525,2.3312937808448595,2.275326980810448,2.156627405216515,-1649366.767484006,2.4136826783333505,1.9210775482759133,1.2517184148816691,0.7499783486494273,0.7549935924688309,0.8886510046437661,292920.6577569105,249064.86839682198,340099.31658988056,0.008229007144573858,0.2282674117955238,0.4283689125325211,0.656636324328045,-0.8198322070470098,0.8887364494606702,0.9333853675046456,-3.225820097406724,-1.8456500732461065,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-07-07,1.7512583518187623,1.7077437075327566,1.8067754119788368,1.6136700367912518,1.529489865623031,-895262.0287480257,2.1537104497140773,1.8616254652417799,1.2521086178158776,0.730306352733077,0.7541152165478235,0.8887518679489396,235680.05026952823,199055.8710004088,320308.887348898,-0.13540032907336713,0.1457421331033295,0.3966209877766532,0.5423631208799826,-2.3123152331855468,0.8934956948880455,0.945324356668332,-0.8907389726801092,0.26225744575977983,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-07-08,1.7325471283422935,1.9945787068652336,1.9818270643911973,2.4551874347037383,2.32710536120338,-235702.4476205483,2.0298830991357653,1.9010799843100614,1.2543190621982778,0.7332126356976177,0.7548474210977063,0.8907413106228705,316910.55668574414,256047.10154323876,323389.8470006764,0.2950325067748942,0.06555606728109221,0.4158292920694971,0.4813853593505893,-4.362095194181429,1.024907088053106,1.3357758844958854,-1.7691492810169074,-0.47942910518658344,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-07-09,2.473363702084452,2.099285281840583,2.0366325879647817,1.9508879423106045,1.849117079166572,-1686565.623678057,1.960436395660124,1.919608307320566,1.2553192201354293,0.7266258617979813,0.7551937706066022,0.8912701930239082,357450.8278805415,225547.53099999024,310817.78380276315,-0.2908707762431035,0.021045940682766124,0.4247312597099274,0.44577720039269353,-2.7701485997488207,1.0047596138283406,1.3544005001548205,-1.1405999199554517,-1.05775776462771,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-07-10,1.732859603505286,1.6655358552216557,1.9585073468887089,1.863373821541341,1.76616694726226,-1436937.447344365,1.9257013316943514,1.9931001174964813,1.253822239832639,0.6203653845642807,0.7488028140201066,0.8900911297134304,186270.93147699526,218779.64110588015,298261.941908784,0.01903863794284599,-0.03440104499690572,0.46349459689499595,0.42909355189809034,-1.2276799727634984,1.0091098642198537,1.3976929494381303,-0.5781441585566913,-1.7505677008683227,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-07-13,1.886283000191927,1.8170427915151064,1.363243242534267,1.0738672879892626,1.017849324001066,876056.2646979792,1.6979457154512616,1.9869471614137997,1.2494077075424548,0.6298010247284881,0.7523704224696779,0.888505965033345,311521.1712215476,260551.15050743104,300183.647394888,-0.6169163306917218,-0.15718025339486896,0.46392976602069336,0.30674951262582445,-0.7900997005089934,0.9984622045475018,1.4055971543438555,-0.18480332764258478,0.1299558289722441,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-07-14,0.810213934517968,1.2679655107842116,1.305170487883327,1.8632571625924577,1.7660550037025402,-1389726.1717119997,1.7452587430671636,2.0096937972664675,1.2482568547056867,0.6120734037234881,0.7518042297515318,0.8876458353296849,247137.81747809277,197131.9474827475,306227.7436719378,0.779205197120648,-0.14107954930590624,0.47623430896160773,0.3351547596557015,-3.291312733665546,1.0395952177659902,1.475501916149373,-9.097515744757573,-1.4415316836893923,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-07-15,2.03077353630804,1.9791037465319652,2.080488603097283,1.8653826175307413,1.768071089261298,472352.9580541111,1.633451888678747,2.0166725217829606,1.2462987225332893,0.6082822819631304,0.7470142143246032,0.8859486179465099,337326.17557098117,227779.06725117742,309357.126056381,-0.13852760057487523,-0.21075338801420745,0.4812707498915988,0.2705173618773914,-2.2888315425152093,1.0329998826117903,1.0460978181624994,-0.2873864291449277,-0.5815444983287745,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-07-16,4.82443245637587,6.013895150286508,5.109010426502326,5.068263437814039,4.803866473235274,46196079.29041117,2.2244017674924876,2.1855514031556402,1.2588298765302945,0.8546970858640357,0.7918691625880525,0.9137018726082307,2634824.459467345,956873.2147753896,488941.9618879907,-0.004271993333037269,0.017619855789717892,0.5516855350717732,0.5693053908614911,-0.09994772042940739,1.1142396030048878,1.2610996085453694,1.1111373448196094,1.0834138398399498,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-07-17,3.3656545661776747,3.401460168609301,3.141088927889488,4.070891632741276,3.8585235142857712,-15770470.095476763,2.64287308089719,2.3087482632241487,1.2681725739924607,0.9104451093928843,0.8283455441430335,0.9282379693868789,1829090.0515671144,664763.2620809085,433895.3303991818,0.1366621349739663,0.13516111334758352,0.5991285541554503,0.7342896675030338,-1.3456468174512182,1.1139984269141756,1.254893964097486,0.7373805138537635,0.7382909748067703,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-07-20,3.72424747340105,3.7324685794245935,4.00686408488145,3.880283488046711,3.6778603909466447,-7213144.503222207,3.1748752942863057,2.385652532407976,1.2783852061813852,0.9590819725628564,0.8528941957254197,0.9406157588195989,1382828.353809735,604531.8350401414,403191.00811258564,-0.012533643269470362,0.285795668770166,0.6238749615860196,0.9096706303561856,-1.2931847627949606,1.1219440058567554,1.1962099711324656,0.11867693138020051,0.9783302832908095,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-07-21,3.838986351263806,3.548215108430228,3.7024193177588,3.116497117140465,2.9539176717879307,-3381101.629721781,3.412447827903384,2.459250835511132,1.283331338073772,0.9424168839070655,0.8601545209927172,0.9461681670044892,1292466.545646977,561054.2631203136,395916.11055009323,-0.2620760470858523,0.3275731067148024,0.6503974602702597,0.9779705669850619,-1.8694775203748244,1.0811011192430116,0.8235308411185291,-0.10025596330587909,0.17215561500362261,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
2020-07-22,3.074794621992954,3.171860107891302,3.291627586227655,3.3257488255206056,3.1522549890001983,-1530951.7427145257,3.689284607851164,2.522335771180493,1.2918193992549072,0.9445714469791149,0.8716192686120079,0.9533793715534329,912080.3367992013,553760.7190777685,389409.68587688066,0.024879956816878445,0.3802472004969664,0.6691337538172573,1.0493809543142236,-2.122203096462006,1.0752219536413004,0.7797364581113525,-0.6432045341886637,0.3251107239021934,2.476920190716907,2.450092242529208,0.8490408494147555,5.214239639526065,0.10621628726140926,-12.041500009060709,14.436360171476839
