Date,Open,High,Low,Close,Adj Close,Volume,AMD.csv_MA_5,AMD.csv_MA_20,AMD.csv_MA_250,AMD.csv_realVolatility20,AMD.csv_realVolatility60,AMD.csv_realVolatility250,AMD.csv_avgVolume_20,AMD.csv_avgVolume_60,AMD.csv_avgVolume_250,AMD.csv_log1DayRet,AMD.csv_logMA5_20,AMD.csv_logMA20_250,AMD.csv_logMA5_250,AMD.csv_log1DayRange,AMD.csv_HL_20_realVol_20,AMD.csv_HL_5_realVol_20,AMD.csv_logD2,AMD.csv_logD5,AMD.csv_Mean,AMD.csv_Variance,AMD.csv_Skewness,AMD.csv_Kurtosis,AMD.csv_Shape,AMD.csv_Location,AMD.csv_Scale
2020-06-05,3.1352466504292025,2.861363175705499,2.9832512283176627,3.327433333024288,3.327433333024288,7041891.772631802,3.007786509264285,3.450115045623181,2.8385023321466063,1.2375624362538316,2.3539822022954087,1.8410459528387042,562473.324666911,2299473.5476967627,3043247.410365685,0.05949338856917784,-0.13720314778966552,0.195131011804089,0.05792786401442351,-2.10465225704253,1.1674170780717532,1.520180923086184,-0.09290697537729416,0.03188409471306781,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-06-08,3.3551240783118037,2.7360362185940232,3.226537854516529,3.019692401118654,3.019692401118654,-11209801.633242738,2.938487067654024,3.3900244297242805,2.839936791475538,1.2272703745150182,2.11345495883429,1.8410468645300255,646890.9171396805,1790890.908946248,3024308.550226228,-0.10533378057806274,-0.14294228171639575,0.17705533237199853,0.03411305065560282,-0.712326664768202,1.150240974830734,1.3556352135492618,-1.1819677942269158,-1.0598805179566382,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-06-09,2.8527757642652034,5.987012793929793,3.610809566657181,6.478701210438331,6.478701210438331,35365284.37012464,3.590999947849215,3.4045579393669536,2.8555776693029578,1.2633397218451228,2.1492471999676286,1.8552862661218983,1396918.7615617665,2486885.3814205793,3268890.870280393,0.8202275871169619,0.053315596459397666,0.17584094561306668,0.22915654207246453,0.8655039312065229,1.178358608353847,1.855061024492192,1.1478048726222005,1.1825135122167298,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-06-10,7.246025269048111,7.018511473005006,7.674141692544772,5.8272083441528295,5.8272083441528295,15544524.503125086,4.273210603609,3.55603879351224,2.8715904997267154,1.3643277746134508,1.989122832058428,1.863604089506897,2423810.77213967,2741716.739632584,3345042.699308776,-0.21791503729488446,0.1837182156038941,0.21378116954445867,0.3974993851483529,-0.42215833869679625,1.1785357214220953,1.902273824008484,1.0323000863442306,1.2270211230151746,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-06-11,3.891641169114948,3.0670611988998147,1.223158328944237,0.2699376014703745,0.2699376014703745,11880918.624920592,3.7845945780408954,3.478388337446261,2.868092525003564,1.5050909450969814,2.031489693846577,1.8676752406051524,2001046.4722547173,2752376.2103485465,3377190.7365285004,-2.6683954153900413,0.08436970326044585,0.1929218817132088,0.2772915849736546,0.6118844501872195,1.1911812775580388,1.1851092645879084,1.8259617793384435,0.8932595906900521,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-06-12,3.075182683736749,2.6541415591111885,2.0749256169014245,2.903540418613183,2.903540418613183,2496258.8011045232,3.699815995158674,3.3740770962457916,2.8775145505288973,1.4666332657290173,1.9345007274564738,1.861856483598,1756384.408624672,2421853.3326287516,3378533.461597967,-0.057433482453989264,0.09216125341014944,0.15919491570765137,0.25135616911780084,-0.5460799137559911,1.1502386020145947,0.7244090189339677,1.0728389668812428,-0.8582744160000833,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-06-15,1.011233343342596,2.347996537176336,2.9568426912089336,4.128180669341276,4.128180669341276,-9314971.667374678,3.9215136488031987,3.3951378586686674,2.883988558546491,1.4746674207519104,1.8992687770806016,1.8633855983221115,1305225.284445198,2321679.3328827065,3271125.788845885,1.4066660761190668,0.14413334760148555,0.16317011437082243,0.30730346197230796,-0.4961896638223366,1.137197943336312,0.6793546861188863,1.350211916094255,0.10299716654742744,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-06-16,5.401324228905459,4.229607277770995,4.152490982731429,3.389890398264356,3.389890398264356,-7702461.118536636,3.303751486368404,3.362414669470842,2.8890147129481134,1.466743001087843,1.856795109913228,1.8630473715901426,1718269.2816491076,1832642.6540126319,3293479.0749548296,-0.4658465611077126,-0.01760073065723534,0.15174385327807696,0.13414312262084166,-2.5624406713332766,1.2041019514514542,1.154416146839962,-0.7208267915065709,1.1277861664065878,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-06-17,3.200759296607991,3.452182960779816,4.312011046647278,3.4825977613461205,3.4825977613461205,-8874957.18511236,2.834829369807062,3.303168116958125,2.896710154403492,1.4348351008401512,1.853887556193469,1.8615031817632932,1002281.3610851113,1538600.5836309516,3234924.8138414114,0.08439043660266893,-0.15290029502350344,0.13130637985082894,-0.02159391517267443,-0.15102280987139613,1.205930052528968,1.1759000067526197,-0.4376016369816341,0.8521193253393003,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-06-18,3.2409879871068483,2.7739015697190297,3.183316777956392,2.904646224725049,2.904646224725049,-9262837.108951995,3.361771094457997,3.1957021001466424,2.904869175653844,1.3760896003790877,1.8190135064995265,1.8570266654090546,916324.4009162992,1139494.2973158406,3146925.0245393226,-0.1095666162315655,0.05066113320376603,0.09541845825126842,0.1460795914550344,-0.8930254588206681,1.2012067848128882,0.949818516480857,-0.7231030641368766,0.9687725964689812,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-06-19,3.115506977885097,3.4463174377012606,3.5306008949603225,3.320610914872212,3.320610914872212,7111256.262510955,3.445185193709803,3.2274953584443877,2.9120517464915117,1.3709992278171432,1.813843143530947,1.855139694400378,1545234.8303964506,1276734.5566483152,3248302.297126982,0.06375688377257169,0.0652712546555753,0.10284850534747916,0.16811976000305465,-2.473569669778547,1.2591751794890262,1.1293524002458588,-1.8202401416517167,-0.8745000156946046,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-06-22,3.487933231345181,3.0569230378921404,3.3645834690758605,3.7984177661324168,3.7984177661324168,-5720857.094978325,3.379232613068031,3.224376887073558,2.9225362186341446,1.369553098848502,1.796365441730049,1.8527013570376434,1661707.2850468892,1440757.3706497883,3258697.567780819,0.08527523921570786,0.04690892789504849,0.09828791095046313,0.14519683884551157,-1.178758600361267,1.2607658575924239,1.0435920951648527,-0.11230508299039668,-1.109381357873226,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-06-23,3.759879861953785,3.388482887662235,3.498683440264905,2.755233129432753,2.755233129432753,1042585.1601997614,3.25230115930171,3.276568282108174,2.923625676926248,1.3281243583348743,1.7993769007777687,1.852521849173372,1539889.378888921,1516456.003402122,3235507.228271138,-0.31088494577477915,-0.007433824424815197,0.11397210300841447,0.10653827858359936,-2.2054533677326096,1.2633707104625942,0.9572479372909117,-0.5702611244848638,-0.454670159921799,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-06-24,2.433659375587041,2.68760847715604,1.4675014720040735,1.4677631475877533,1.4677631475877533,5643717.499107949,2.8493342365500367,3.2396156268733094,2.918088364766993,1.369103981819085,1.8188056918609714,1.8548040482342243,-750342.9624406858,1729155.7655349332,3284893.8321262915,-0.5056564669076875,-0.12836932330459594,0.104525956795501,-0.02384336650909493,0.1989385640398995,1.2417880777716717,1.0751416272923071,0.846149180283032,0.7005371144908289,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-06-25,1.5447890293723603,0.9494362156706018,1.0298078868267808,1.8651777981808024,1.8651777981808024,565900.4021253213,2.6414405512411876,3.25051807515122,2.9176135977734905,1.3565660291054107,1.8094025078075733,1.8550593099224684,426253.74457837874,1533659.370792646,3319032.6022191336,0.1884690322391909,-0.20748995968937056,0.10804837027257122,-0.09944158941679924,-2.5210935136903845,1.267408418786302,1.160308132380349,-0.11647164824241064,0.03870945415983192,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-06-26,1.627678755150214,1.291363473841642,0.8509748058971525,0.487301955093244,0.487301955093244,15564791.600899955,2.074778759285394,3.0568916143545386,2.908127039309002,1.462156304017563,1.8094442902670251,1.861413818330809,901203.4525908157,1543101.9320659414,3356847.0186717515,-1.2060262403099917,-0.38754406140787745,0.049889342513035805,-0.3376547188948416,-0.8200976057442096,1.2666533992235163,1.0957414955042017,-0.01973221343089468,1.0414452723602075,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-06-29,0.4996423987829317,0.2854498337924624,0.6423518692444787,1.7502385560911478,1.7502385560911478,-7110705.084553197,1.6651429172771401,2.9760940617005986,2.905298022564006,1.4885745948630578,1.818724581963537,1.862638499743741,1757288.0524308265,1479275.2679350625,3409219.445461378,1.253614735284724,-0.5807007672744183,0.024075748660773083,-0.5566250186136451,-1.0302939453585018,1.243455156130577,1.1020211938281703,-2.1633516198893536,0.7169512082518941,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-06-30,2.5581984340495083,3.8511604939817934,3.840253937483183,4.315204640943108,4.315204640943108,-8693149.186684422,1.9771372195792112,3.0310474532746348,2.913517178682214,1.5179007540322018,1.76798886665921,1.8643142065417777,1550275.3699123468,1297780.4873475945,3469127.388660636,0.5228414748369684,-0.42725830417161764,0.03954725011372844,-0.3877110540578892,-4.518391156949892,1.4355206373827802,1.832957577728573,1.3423170515982572,0.44466755924235946,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-07-01,3.847948767661066,3.0540983957238907,3.7107638513008174,3.276053484167967,3.276053484167967,-13682657.907198206,2.338795286895254,3.074042374215338,2.9165428741276256,1.5117329777558413,1.7371165455037738,1.8642861982049588,877521.2837405376,969945.0716703054,3427429.681227164,-0.16090072678128092,-0.2733574676002659,0.05259446209242601,-0.22076300550783992,-0.4205805902190097,1.4472513581359434,1.6841766291092746,0.42252864639649385,0.5923818334694028,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-07-02,3.567238685716028,3.211200663701824,3.6434789957444593,2.866739640823667,2.866739640823667,-10602005.806880385,2.5391076554238268,3.0817284697909764,2.916568740559133,1.5101908110949291,1.7391888090739718,1.8642854592027533,504136.2601618817,381310.9337506312,3343587.724925001,-0.2186164487444739,-0.1936779285250224,0.05508279459467201,-0.13859513393035036,-0.8386856110661474,1.2831738340225276,1.6876596145565983,0.37050437509063416,0.001560624235119785,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-07-06,3.1111493439405398,3.347495768392463,3.570906867241348,3.983792457669459,3.983792457669459,715094.2648370937,3.2384057559390698,3.114546426023235,2.9179958037063596,1.5228895254154382,1.7330056763434496,1.8649679034455444,187796.3847721463,767854.7505965834,3287415.4279840966,0.24724202251972643,0.038997626057562254,0.06518651998623064,0.10418414604379271,-1.4987417120731314,1.2655083814907722,1.6434447660574487,-0.3456799347632168,1.2517597518921766,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-07-07,3.463019107157834,3.788015594754107,3.851675015483579,2.9856530900338214,2.9856530900338214,-6242181.848222844,3.4854886627276045,3.112844460468993,2.9155488836765273,1.5230201280431699,1.734954080988238,1.8644741805329856,436177.374023141,514563.7475958643,3236510.255195567,-0.14832226937656032,0.11307132754533797,0.06547882733364038,0.17855015487897818,-2.754207956612379,1.3156041894499289,1.6587203619322441,-2.129359368056071,0.21140656877470912,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-07-08,2.9767621519149543,2.7066988738103888,2.7074100098352503,3.5896365102214887,3.5896365102214887,-507916.9997129589,3.3403750365832807,2.9683912254581513,2.9205484078863053,1.3089413189645231,1.7055021038279177,1.8645997618997059,-1357482.694468739,694032.9643897627,3203433.0951338643,0.18721476312254154,0.11806295596131423,0.016248721559933507,0.13431167752124767,-7.248646831604952,1.809240849344204,2.7697981553940405,-0.93100864228911,-0.32080030242248764,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-07-09,3.560236611780041,7.060546737892913,4.227444273744716,7.165101786423492,7.165101786423492,50128510.22693603,4.118184697034385,3.035285897571685,2.9385841025858546,1.4850707306315476,1.6408786105501985,1.8837407839157236,371716.5917218082,1239839.3281011716,3427709.2343058144,0.6993952606012673,0.30510683848622916,0.03237775267803771,0.33748459116426677,1.0413723882664088,1.8868279365348035,3.107633621272621,1.430179347022438,1.3581644753216082,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-07-10,7.327569292888064,5.610668655816099,5.842462373970172,3.799751566584213,3.799751566584213,-2988959.1340521723,4.304787082186495,3.2117765958273763,2.9388599020958903,1.341984854678138,1.6012811706812875,1.8838622823178692,-371777.29622683005,1067452.7985010694,3363300.1365016033,-0.6567081627301695,0.2929034377102916,0.0888025229468607,0.3817059606571522,-1.4619074487281154,1.819562845757399,3.048317352508805,-1.5601000108586491,-0.06933729605084021,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-07-13,4.392592019845495,5.024852550047584,2.4660624057719787,1.6841798843505416,1.6841798843505416,2306447.8760845363,3.8448645675227113,3.1508085691142442,2.9354325205295386,1.3837733275715416,1.530017885623201,1.8853678285749096,-381267.84247782937,675957.2999452038,3338810.9745951532,-0.9586407603690685,0.19907927081991,0.07080429963407577,0.2698835704539857,0.9395345468886025,1.8944488435711806,3.4001542275693657,1.701273317116076,0.8327406623633393,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-07-14,0.9072571218081008,1.1140391635430191,2.060322741042455,3.868514209412062,3.868514209412062,869799.078579478,4.02143679139836,3.137825246117784,2.941442302354511,1.375312742427057,1.5000170729640796,1.8859401449747748,127970.69481987841,865557.5132937671,3413983.8967487994,1.4501998911418539,0.24810928638408156,0.06462992309825166,0.3127392094823334,-0.055212990052191,1.9097979229078972,3.4439591466210246,-2.6770946636643878,-0.12458737344574668,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-07-15,4.092750129125633,3.152630526677278,4.029613809810819,4.128678963476482,4.128678963476482,-10111854.8514155,4.129245282049358,3.1747646743783897,2.9505761079438946,1.3922564319011987,1.4699126181832414,1.886139227205996,7501.008175935223,773970.3394022137,3336020.765230395,0.008740344938503666,0.2628611385582528,0.0732330691783428,0.33609420773659565,-0.1312673482129015,1.91748616838255,1.0127340221753827,0.8938402263238475,-0.6179609481785056,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-07-16,3.2853075658069457,2.9688261950101023,3.664831260758113,3.3352199867584886,3.3352199867584886,-9022136.031187654,3.363268922116357,3.1673957856490085,2.957356807696017,1.3909307780772988,1.4443398513278716,1.8844552648936461,142.06587217058987,-228083.8268087016,3339338.437072086,0.015078365345844552,0.060003662972939784,0.06861383250759781,0.12861749548053772,-0.36239834030062623,1.910804513362807,0.8576121955420447,-0.6286819946358848,1.342833941010057,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-07-17,3.9708140011157615,3.787455343097157,4.427980308705209,3.553699236489237,3.553699236489237,-6805133.287571363,3.3140584560973623,3.1998484362372173,2.962473513398773,1.3920490329463975,1.4019502587149872,1.8843303930967716,123027.25694120218,228359.08769591077,3354250.341444205,-0.11098201235628866,0.03507011297688502,0.07707887921172177,0.11214899218860698,-0.44546718009420705,1.9197971837520236,0.5550174468853766,-0.5534204962198316,-1.4022110417089915,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-07-20,3.5698050332232043,5.227136909386765,4.039873210899359,5.902478560785824,5.902478560785824,6101535.19371197,4.157718191384419,3.3289418185328983,2.9748152265657635,1.5178678549935862,1.427666196894423,1.8934562423102794,72541.20350125292,378113.6078651867,3398219.3105010916,0.5028613759871899,0.22231193081944547,0.11247255292834507,0.3347844837477906,0.17165124637792548,1.9322415157713022,0.24705870857886267,0.9428386268617822,1.4394318895153662,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-07-21,6.099730373899227,5.276857152167224,5.294303028937662,4.198130706755208,4.198130706755208,1760520.8716247492,4.223641490853048,3.3489274655640378,2.979192800760599,1.5269789026827032,1.4184937115827472,1.8950199455934926,446610.10183140665,378784.3502984997,3406252.619603864,-0.3736052128060816,0.23205753343552152,0.11698774344502887,0.34904527688055037,-4.048651946481213,2.030206842854697,1.741337338520078,-0.4393867923324111,-1.1098254295806431,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-07-22,4.027308757994412,8.046182397503252,5.0900087168868495,8.889591888162435,8.889591888162435,91728661.58196424,5.1758240757902385,3.6556454035005226,3.0056919238873623,1.9569928357663615,1.5773322336602313,1.9309682666345886,4980913.92291963,2053585.4058435534,3798741.7890717317,0.7917827907356652,0.3477259095741662,0.19576485958304415,0.5434907691572104,1.083895756642882,2.09380297203029,1.957821024422293,1.0943074787139975,1.5604394407542157,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
2020-07-23,8.6042235139031,6.376679853191078,6.168372100450959,4.159655754490785,4.159655754490785,18071878.662029818,5.340711229336698,3.7902400338456737,3.0114974099057594,1.8900220216398602,1.5800813001115457,1.9322518736694843,5602321.981065724,2110416.195750554,3858393.8636701517,-0.7268208694492876,0.3429294825602261,0.22999191712392242,0.5729213996841485,-1.5687387123001975,2.067182096228578,1.976942804363761,-3.25774783994873,-0.19305604452623717,5.140929812003164,16.572959666005165,0.7825661254692711,1.673826338922603,0.16232493365578654,-19.460003187682453,24.277119181706855
