Date,Open,High,Low,Close,Adj Close,Volume,RUN.csv_MA_5,RUN.csv_MA_20,RUN.csv_MA_250,RUN.csv_realVolatility20,RUN.csv_realVolatility60,RUN.csv_realVolatility250,RUN.csv_avgVolume_20,RUN.csv_avgVolume_60,RUN.csv_avgVolume_250,RUN.csv_log1DayRet,RUN.csv_logMA5_20,RUN.csv_logMA20_250,RUN.csv_logMA5_250,RUN.csv_log1DayRange,RUN.csv_HL_20_realVol_20,RUN.csv_HL_5_realVol_20,RUN.csv_logD2,RUN.csv_logD5,RUN.csv_Mean,RUN.csv_Variance,RUN.csv_Skewness,RUN.csv_Kurtosis,RUN.csv_Shape,RUN.csv_Location,RUN.csv_Scale
2020-06-03,2.2725147542719317,2.532248449428677,2.35288727685907,2.490360542241508,2.490360542241508,-355363.49397347146,1.9701846782744532,1.5203166630281093,0.8967621941148516,0.5824324121944388,1.4346016537896862,1.0135908425948315,-23793.171438507336,48992.98195572347,147350.60306503385,0.09154045649827906,0.25920863957320694,0.5278832086412256,0.7870918482144325,-1.7183537821595456,1.239950972474533,1.0664425045153403,-2.459167383925893,-0.7272526404168718,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-06-04,2.319923499095694,1.996571827292348,2.026750545026532,1.7181382215611638,1.7181382215611638,175708.63665933255,2.066833654289521,1.5406653961428556,0.8987627524486028,0.5818495785961457,1.4383397944707272,1.0147203658937474,-25586.004338782903,49822.270957477755,146984.84813590042,-0.3002929353560809,0.29380340205615363,0.5389505794784053,0.832753981534559,-3.500618313815285,1.2931169242664249,1.4256244139314276,-0.8903483864975665,-0.7272317557240799,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-06-05,2.1289947990446905,2.38684264423639,2.366117459351932,2.116409987383808,2.116409987383808,-75807.84954563482,2.171682822127522,1.5986089344863506,0.9017068708548218,0.5784155460831193,1.4249384903021478,1.0171881079753082,-50839.487442713296,25619.7982053084,144385.6063996962,-0.0059286919181229785,0.30636852594173525,0.5725996237537564,0.8789681496954915,-3.8764056571582013,1.3640759939297078,1.6516723964008557,-0.9836316965704576,-0.6457945459221068,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-06-08,2.132836910466956,2.3544286190115056,2.1810631477509936,2.802088054001132,2.802088054001132,-114830.81935229908,2.2511295475000224,1.6448961135882783,0.9084102238445759,0.6359866449445473,1.3250523308268718,1.0241717889765956,-110639.87660834947,-10653.175984612715,144500.77223138913,0.27291189643140173,0.31375488196777224,0.5937364434206376,0.9074913253884098,-1.7523533621429526,1.362716040953883,1.4252426703753345,0.08061162190957073,-0.9232306906198797,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-06-09,2.052750422214178,1.938944580477191,1.896316025905044,1.913262966656328,1.913262966656328,-224276.7303800512,2.208051954368788,1.6826713550634431,0.9124316195108088,0.6279154829475014,1.2709943638804415,1.0261416824508778,-94660.59196862702,-23291.666106211076,145072.3619943733,-0.0703704193107736,0.2717280353397438,0.6120247567124538,0.8837527920521976,-3.155230955133429,1.3846604211090674,1.005388538763753,-1.593825322038759,-1.5353143855691258,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-06-10,1.8486551987512776,1.478926511359683,1.6763185939765537,1.1702602450282864,1.1702602450282864,-381424.6341370379,1.9440318949261435,1.7145214613251092,0.910740879792122,0.580943198404575,1.1580655013109207,1.0253638469011657,-70682.15021210312,-46626.094932861095,143232.34199201965,-0.4572322994386525,0.12563010237455322,0.6326308674809201,0.7582609698554733,-1.6225632611109728,1.3662510225367066,1.0317341614424878,0.489700741767612,0.27770771644902664,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-06-11,-0.4360956244739853,0.0892376363880007,-0.3670546610473071,-0.003095452659247,-0.003095452659247,411624.1060251177,1.5997851600820614,1.696859396269355,0.9072769229562466,0.628065244475791,1.12031392715642,1.0269876239570968,-62559.85151966058,-63753.529736693745,145322.80934960133,-4.947927391040032,-0.0589097832478435,0.6260866865139973,0.5671769032661538,-0.784621671674913,1.390897279941489,1.2502608775834363,0.6504267285025523,0.5430412861764787,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-06-12,1.6381663041655743,1.384692173045412,1.413516960097127,1.5177543048973874,1.5177543048973874,-443890.2643016777,1.4800540235847772,1.7213308213015222,0.9067966475168683,0.6099187837344733,1.0429927452191947,1.0266726356881646,-129192.533088249,-64278.316263616034,141483.1067368667,-0.07634569767950176,-0.15101913543091794,0.6409347823664944,0.4899156469355764,-3.546519600479112,1.4151973120882975,1.1466090841715137,-1.0570077080252602,-0.5130686666962555,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-06-15,0.9705422580861692,2.1352082081822417,1.3206616444584895,2.3717063175912863,2.3717063175912863,473698.7325402367,1.3939776763028082,1.7907048882139613,0.9062132564371139,0.6005009125290072,1.0160322884349995,1.0257947340044076,-59763.373415043774,-50832.29207737817,130459.0663387866,0.8935099960531672,-0.25044803655500353,0.681089952891452,0.4306419163364483,-0.20512368409803075,1.4469390371547726,1.4554520288220265,0.8649139688455242,-0.843082705026904,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-06-16,3.328982364812786,2.9659168284091315,3.324242005961864,2.932912680750892,2.932912680750892,429249.1715058102,1.597907619121721,1.8385024276334172,0.9105877218046489,0.6519477072693756,0.9747048842388564,1.0321022659793078,-35437.822085476306,-46776.341803472766,131927.20598600255,-0.1266706428928123,-0.14025630683956486,0.7026163820051705,0.5623600751656057,-1.02631438766546,1.4632111097029428,1.2841617964395589,0.3472414512301455,0.01945915076051868,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-06-17,2.673582581372891,2.0092065929091127,2.0201546228672638,1.4279155634195675,1.4279155634195675,-232261.21865528543,1.6494386827999772,1.8205150661206322,0.9077216837289996,0.6583554650339877,0.9483553114108662,1.0296542030609332,-62424.697564847185,-41620.95730508948,127665.30102829028,-0.6272036308805398,-0.09868442662224734,0.695936927497139,0.5972525008748917,-4.514595751403445,1.5639972552553782,1.8947633500380836,-0.05785079612296009,-1.3561325624986433,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-06-18,0.7270374388865442,2.0405329953039857,1.3778298656458148,2.130917262506605,2.130917262506605,-45537.94633532607,2.0762412258331477,1.8343128748422182,0.9099722234177433,0.6619970525075366,0.9573839217072925,1.0317166213448752,-68377.65454541009,-43624.59037728691,128673.30287775732,1.0753298316910607,0.12388919971420718,0.7010111599077145,0.8249003596219215,-0.41142815731246035,1.609293895843967,1.961542406321666,-0.22065238404430165,0.7580041112338125,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-06-19,2.573409923639,2.253759601159425,2.624908931428056,1.954129614215546,1.954129614215546,1192583.604277531,2.1635162876967793,1.8474246484874342,0.9109283600834314,0.6616246525452039,0.9631990716371125,1.0325761642397435,12077.585307053168,-49499.41080630398,132622.57768702626,-0.2752869538158607,0.15794222171065783,0.707083610926552,0.8650258326372099,-0.9911507898964828,1.6253144078864008,1.7612560756093119,-0.6420472083455628,-0.829252604721534,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-06-22,1.9729215582954271,1.412286466185721,1.9948850274759664,1.888560108048436,1.888560108048436,-953320.1495383456,2.066887045788209,1.8778973296877808,0.9136647293350475,0.6479656967958708,0.9680269377355075,1.0342622396470675,12041.622377695365,-40199.02309087149,129413.38713602013,-0.043700777545739894,0.09589092349282842,0.7204443010056546,0.816335224498483,-0.5402569039239005,1.6517460950032368,1.7085912143434436,-1.4173427959456846,-0.7274359598685353,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-06-23,2.17194847871572,1.8855812340811704,1.884085306199335,1.549288297168335,1.549288297168335,-379789.1935408924,1.790162169071698,1.8674148658211718,0.9142146420114643,0.6516766300205498,0.9033549991721433,1.0345646691142785,-5522.175291032376,-37254.44695585477,130729.27250677682,-0.33782901875910726,-0.042248836745613264,0.7142449467525459,0.6719961100069327,-6.505008607921146,1.747221837360801,2.76293643995663,-0.9042600984130703,0.32470642121451354,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-06-24,1.158943119431994,1.2639287521795897,1.0475260067491623,1.5836954634162357,1.5836954634162357,152336.18083583587,1.8213181490710315,1.8462433512679013,0.9141722372404034,0.6537736240475468,0.8589441048986429,1.0345368988296837,-40012.267550513454,-22897.266521442918,130057.88901146833,0.31225253109114465,-0.013592456976000866,0.7028892355589418,0.689296778582941,-1.5306140452583683,1.6950310944699805,2.5586871662726307,-1.187887388968951,-1.8593111654428567,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-06-25,1.4753122267398489,1.6019607213695082,1.8021098613692037,1.7375804647355029,1.7375804647355029,-259703.65573364423,1.742650789516811,1.8713777074303852,0.9146322100843645,0.6385181508263758,0.8388141915927824,1.0348786447775489,-43528.8902996936,-22283.248977196192,109089.54730160748,0.16362396148706967,-0.0712675053301974,0.7159081522513702,0.6446406469211727,-1.6086924903317237,1.6863500416887771,2.4259384316331496,-1.6697604396851147,-0.9330890423366929,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-06-26,1.7460584802355772,1.299848608055127,0.6671221474596294,0.3384693949854434,0.3384693949854434,1011759.3566772152,1.4195187456707905,1.8086929697699674,0.9057229002916339,0.7232842967926559,0.7928453767280577,1.0301835402783495,32148.091715921728,-1863.3912660346075,108006.2385868624,-1.6406825550410482,-0.24228656560684977,0.6916263375655031,0.4493397719586533,-0.45771708199446454,1.7080331103543942,2.5047717829989993,0.21931709450173353,0.47974367761367975,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-06-29,0.6668347848497653,1.2059914345547431,1.138978349669614,1.888652600617448,1.888652600617448,-640925.4636088855,1.419537244184593,1.7828828784439081,0.9033587494189985,0.7099786931116586,0.7757018937940943,1.0272309125901986,-19756.850178683606,-7791.965304291039,106737.18370431292,1.0410766277292138,-0.22790071468214293,0.6798671670905289,0.45196645240838595,-2.702867381866135,1.6773526385382471,2.3434864034836647,-1.8899978351671116,-9.28838225167829,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-06-30,1.6802169941037643,1.5609664502902216,1.9355628549033312,1.752332660218226,1.752332660218226,14943.820546325413,1.460146116794571,1.7640669648391945,0.9025613252192155,0.7053040458755583,0.7077666306943189,1.026490953292658,-12261.390501757298,-7761.207177726398,114926.54111634,0.042024900812762334,-0.18908540808218696,0.6701405594932662,0.4810551514110793,-0.9819060869543823,1.6527402517182486,0.8373908432118017,0.34632586211453925,-1.5943307866245418,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-07-01,1.7909066625014898,1.744275731549786,1.9442734032666456,1.712294886443134,1.712294886443134,-280693.96932006266,1.4858660013999507,1.7251636820492755,0.9020467756549296,0.6842795221687035,0.7000863491973983,1.0260508333197318,-8527.914269086858,-11080.563061097246,115577.63087308627,-0.04488749734006934,-0.14932416592084896,0.6484108366797484,0.49908667075889934,-1.6094495539175648,1.6541441946217577,0.8398770043664311,-1.735240879710928,-2.0510529537602356,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-07-02,1.880156580160321,2.025409854697489,2.0580277908557765,1.7590304114731037,1.7590304114731037,433915.14540774166,1.4901559907474708,1.7272082915448728,0.903583182422526,0.684318516729414,0.6957121929527591,1.0270488609056476,4382.411168333597,-17101.3294043746,120048.54815147958,-0.06659230601759795,-0.14762559452275906,0.6478935070888335,0.5002679125660745,-3.422892953003375,1.6506843995812366,1.2196462890490352,-5.005983442523139,-3.842033116706727,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-07-06,2.293136105582976,2.8912495064582906,2.436804000592021,2.972434756962833,2.972434756962833,384837.2194681701,2.016949063142949,1.7700095300238243,0.9092297343857745,0.734847527481325,0.7245330128388998,1.034529863470736,27414.664619023843,-3496.352389475354,121493.19134107154,0.2594610413584736,0.1306010741162308,0.6661424144041199,0.7967434885203506,-0.7886772716371888,1.6161156181752008,1.1320497414308663,0.23122272315138334,0.968490452884353,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-07-07,5.260280827831686,8.135383299743019,4.954660832163269,7.082297665757233,7.082297665757233,18123680.37278245,3.055678076170906,1.9840200106116292,0.931328106687304,1.3860057402029153,1.0265140131919306,1.1050394259565275,939340.2242257614,293786.76263333164,194479.9901547457,0.2974139694731461,0.4318764293827671,0.7562687346582799,1.1881451640410472,1.1571083620509188,1.7557663285023806,1.6474619981785834,1.672087260385487,1.6474357753529745,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-07-08,6.283101725548347,5.808914333742244,6.104137461966898,6.5669999001947446,6.5669999001947446,-780088.1789766997,4.018611524166209,2.2167068572885498,0.952486345781467,1.7231406617348783,1.1987801460417258,1.1609198789328132,911549.651795929,294495.3334303701,193998.64131610518,0.04419332811973318,0.5949137540280168,0.8447022041645006,1.4396159581925174,-1.2200238416803442,1.7280752325154762,1.6455815829373828,1.2794230223077294,1.5716669338228046,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-07-09,5.722962820257845,4.3808773262894185,4.45329705764987,4.364691513087603,4.364691513087603,-1667636.8325553136,4.549090849495104,2.3764284206915156,0.9633461957178991,1.7684907195161106,1.2483699329044602,1.1800100724833873,847239.0418750152,264030.5109820395,189029.61320250324,-0.2709391328962615,0.649328702714699,0.9029411316616529,1.552269834376352,-2.6252764841178116,1.741254227417541,1.7703318127624168,0.9997514018702222,0.9754636186992457,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-07-10,3.640883423755902,4.621384985448174,4.555762802519727,5.002891524428602,5.002891524428602,-2648834.062940285,5.197863072086203,2.626727769545908,0.9780153634584373,1.768240403487468,1.3042808531334398,1.2071391996282925,694216.133426745,213567.19703182732,178819.98603163034,0.31778969912990057,0.6825087160009272,0.9879687774615864,1.6704774934625137,-2.7238414857963495,1.740665023927345,1.5867416411350432,0.44731593369052514,1.176764321821074,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-07-13,5.487552896081304,8.325991104465142,5.90052212456893,5.362004451184777,5.362004451184777,6892693.446558338,5.6757770109305925,2.8189402768602774,0.9918875392508625,1.848467527247001,1.3645978931794156,1.2372585518051602,1061045.3189697457,327654.9279872534,205980.1887109575,-0.02314454778324211,0.6998464462442091,1.0445065717909972,1.744353018035206,0.8860248994629158,1.7897889642239557,1.8592227164188462,-0.0026906785338544526,0.8711133054749053,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-07-14,4.270939976738724,6.877366969624479,3.592115127252285,8.089170586983872,8.089170586983872,1939652.522136336,5.87715159517592,3.104813490329907,1.0169890556071475,2.1868103569772837,1.5794000711272176,1.3152026601685054,1134343.0084495507,367498.0077439174,208183.65904171593,0.6386922644919927,0.6381185758961616,1.1161072904944302,1.7542258663905923,1.1894433133426687,1.8719100046070787,1.8682239070644793,1.1269661784187455,0.0068494103675931515,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-07-15,9.37135651632062,7.509451920953253,9.473378806364934,7.888599646790368,7.888599646790368,423412.1497605732,6.141471544495045,3.352597838631881,1.043547346168932,2.4331890450212743,1.7502838391573117,1.3850878302775387,1134051.1573622888,354394.4798171936,210431.99560676032,-0.17223922351634482,0.605328859140463,1.1671097005582187,1.772438559698682,0.6749459818521902,1.933241470255887,1.9758608498603327,0.9268726238864601,0.27884293204395855,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-07-16,7.345858854816235,7.229663571032923,7.052310747638231,6.990158897946909,6.990158897946909,97613.6216208553,6.666565021466906,3.6307100053582473,1.0667780519803671,2.518022309812156,1.8484796517889892,1.4352232459471415,1150544.8993760957,366500.50892405206,210723.48801771255,-0.0496334451613964,0.6076765150762881,1.224785283496009,1.8324617985722969,-1.7296141779868193,1.7952216616704784,1.766789120966933,0.09441131143131251,0.9652589315692959,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-07-17,7.101881014373493,5.635585752871808,5.824642779180355,6.058000750022362,6.058000750022362,-561626.8594459975,6.877586866585657,3.827064179734036,1.0853335700232905,2.547853106081862,1.9097215426971568,1.46937772959936,1124740.4537205624,366592.9251020631,210563.4061755642,-0.1589798441490259,0.5861698677340097,1.2602105989970362,1.8463804667310462,-1.665706582932535,1.7845300746327484,1.4438083603631966,0.604643179306941,0.05364429293752085,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-07-20,5.778940537975888,8.018238796620594,6.827979236437102,7.042048473131626,7.042048473131626,353001.0946912458,7.213595670975027,4.0814601226798395,1.11237657163378,2.604383427967694,2.0022832913658273,1.5159947832358873,1082761.3282412481,363892.84856302064,201384.7497804709,0.19767873618654372,0.5695127354828997,1.2999560155434104,1.86946875102631,0.17417140114046245,1.8159482308933548,1.3508004295229046,-2.9586373724789996,0.5188199966116516,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-07-21,7.587563629448198,6.322537663911302,7.071414150914759,6.450529846189525,6.450529846189525,-950175.6013997697,6.8858675228161585,4.309558609586894,1.135252465227087,2.6019886144384223,2.060245256645087,1.5529242208705902,1082918.555648177,358193.93690077396,202222.35689481196,-0.16234826830930177,0.4686356380018979,1.3339804255811138,1.8026160635830115,-0.28918121293026855,1.8223446328972235,1.087172479279331,-0.9351446141449952,0.49386708158892584,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
2020-07-22,6.620537457066185,7.065930246616539,6.631578457031505,7.052717207788252,7.052717207788252,375520.2605166938,6.718691035015735,4.58473005511789,1.1596797365204718,2.5856689112371805,2.138900848988125,1.5973285891413773,1120684.0283510562,371191.31862363906,205407.40260562155,0.06323640859213138,0.3821621207863903,1.3745873505271884,1.7567494713135787,-0.8339004981395743,1.3473175734233866,0.8368133599281259,-4.54043780958297,-0.17926729898901536,1.762933828403934,7.094662801565013,1.6167870061565988,5.877182424129796,0.21486842820615795,-9.850660650881494,11.342120048081805
