Date,Open,High,Low,Close,Adj Close,Volume,CWH.csv_MA_5,CWH.csv_MA_20,CWH.csv_MA_250,CWH.csv_realVolatility20,CWH.csv_realVolatility60,CWH.csv_realVolatility250,CWH.csv_avgVolume_20,CWH.csv_avgVolume_60,CWH.csv_avgVolume_250,CWH.csv_log1DayRet,CWH.csv_logMA5_20,CWH.csv_logMA20_250,CWH.csv_logMA5_250,CWH.csv_log1DayRange,CWH.csv_HL_20_realVol_20,CWH.csv_HL_5_realVol_20,CWH.csv_logD2,CWH.csv_logD5,CWH.csv_Mean,CWH.csv_Variance,CWH.csv_Skewness,CWH.csv_Kurtosis,CWH.csv_Shape,CWH.csv_Location,CWH.csv_Scale
2020-07-01,3.415684630508053,3.74996285058624,3.89151090687734,3.660204855122686,2.90873641606969,132919.2831309624,2.3752723677439667,2.433676816421031,0.7369606388674597,0.9673449428144624,1.2158132922854414,1.0536493565341014,18939.58485179598,167974.6087013677,103245.8675590148,-0.1606591847844604,-0.024291094891185142,1.1946240024122492,1.1703329075210642,-1.955115999125007,1.3663340594560165,0.7115820633797557,-5.174760099694043,0.6391768935387848,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-07-02,4.593212570056082,3.7782943272449536,3.6474853277132127,2.9456033181669667,2.342349859510449,-563018.0094034667,2.4460091387085323,2.4229126681528332,0.7445695356041155,0.9670907733113147,1.2010167433922212,1.0583550819473422,17291.391399288095,151766.32347423412,101497.92229911932,-0.6734250466319649,0.009487375117102381,1.1799194304801026,1.1894068055972051,-2.034017038566421,1.254698355288014,0.8496597170511222,-1.517765284889243,-1.0393518303411533,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-07-06,3.34637553596529,2.879135164409604,1.7714910589664328,1.5625403474639017,1.2469019083650146,156561.32580131793,2.3925236155513216,2.416913457479221,0.7480577621662112,0.97433151557722,1.1913308214832987,1.0585686976792343,-20075.606507068598,139155.89392804145,102254.1066555095,-0.9872158290592311,-0.010142580365659183,1.1727663771625716,1.1626237967969124,0.10223533225421375,1.2026139979168207,1.0159651759575934,0.5079221172905057,-1.3189063444558855,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-07-07,0.7075444662171222,0.4321606425507305,1.339790621778004,1.1232739940473593,0.8985905265020406,-248620.7821463777,1.9916259524387716,2.261641537917082,0.750640092357653,0.9553532772066403,1.1892007416824864,1.0581435454973305,-75953.28745857705,126488.22564551218,99853.5126243689,0.2390269767529064,-0.12713952718463895,1.1029198737968064,0.9757803466121675,-0.09691849530060456,0.9040682567600858,1.0022076998264833,0.36725035968848074,0.695388823980293,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-07-08,1.3153547121749585,2.2152786563156965,1.732304644514599,3.2540398225410208,2.584676731586269,-114680.21790985472,1.9962510884066926,2.259393485127446,0.7600569874235499,0.9544942784153138,1.1706519535581452,1.0639552622646287,-93257.11220780642,129166.5112559392,99283.14735197979,0.6754940723066775,-0.12382544208146412,1.0894582729148845,0.9656328308334204,-0.7277924325719773,0.9044363461839982,1.0086351896645644,0.29100765398647593,-3.7668115975463548,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-07-09,2.948072965144334,2.522076731533595,2.3286574159411835,1.7006980981465605,1.3545847345690945,-223487.3557740768,1.6854207521065736,2.231262107422185,0.7629286352475833,0.9732174160368869,1.1553877065281126,1.064589551191212,-71560.9890630077,131585.93008886065,98353.52197863406,-0.7776567863404221,-0.2805521556791183,1.0731581766844025,0.7926060210052842,-1.642894827152629,0.8555313643736911,0.937407835745771,-0.7852751711557552,0.44092985432542886,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-07-10,1.9743134766864865,6.320869283901349,2.7273730450678717,6.165336760893052,4.888168419117664,4838842.858778868,2.1945844640280163,2.4830580407106053,0.7806415744193236,0.9767647501764138,1.1914268065104865,1.0959064712886113,161982.9710446501,217676.58568607236,117613.90237619165,0.9065969457225111,-0.12349816312079492,1.1571300475738466,1.0336318844530517,1.2791256112675342,0.9770551408674268,1.078054644624201,0.8344260967619255,0.9344522327124904,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-07-13,6.47858922788393,5.246158061996695,6.141382438149371,3.93008851440213,3.118372343442413,124250.63357399032,2.568878551043496,2.499122149505955,0.792028656416889,0.9848100308744123,1.1722703556602172,1.1053451454492558,199951.197196802,227538.03385417687,117892.93400064907,-0.7311915940127981,0.027529912199703587,1.149097235490102,1.1766271476898056,-0.1106808925152498,0.9803248115651496,1.066422423627216,0.5674635472025211,0.6267244507902766,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-07-14,2.505945177717937,5.490619302214743,3.047120399192977,6.845833869319311,5.425961398501972,79440.00225596083,3.4743527254434823,2.5921164427774728,0.8135716329001517,1.1626241832130928,1.2348423746818393,1.1424929975294102,171551.89085592545,219551.99004206105,116712.67014861279,0.7725291202141531,0.2929334942156074,1.158796002397923,1.4517294966135303,0.8934309887906956,0.9894681662002063,1.189153464038783,-0.6202815895570374,1.510141389551462,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-07-15,7.901852771147627,5.183232497545745,6.721551738266946,5.569651602228351,4.415381843643001,90883.20783167984,3.840493747854829,2.695002220981981,0.8317481720030878,1.2298871367189639,1.256701819116043,1.1633971455781649,216074.0903048166,221011.7569173939,117063.41700460984,-0.5820029418515275,0.3542019100317691,1.1756245903307008,1.52982650036247,0.4306904182834443,0.8740466275227686,1.1387318502865418,0.2600612300573558,0.6047011997764239,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-07-16,5.314846326189894,5.6846143323922895,5.992258548086383,6.087042897413642,4.824562475543495,166881.62545632757,4.534489296049709,2.8018583757780133,0.850123098923756,1.3188198459857459,1.2805830497520136,1.1898445639274435,197909.1947221731,224052.07885615487,117418.22839992424,-0.09678404611174043,0.4814295606837057,1.1926570203812488,1.6740865810649546,-1.178811307551803,0.88380789167713,0.9587141794879762,-0.5084967993197721,1.2441481792334097,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-07-17,6.109212397300478,5.695569744604736,5.954620155560168,4.735200336765139,3.7541453111656224,-894699.3891904121,4.307684674459301,2.8311750946014698,0.8652174862182432,1.3338146653594507,1.2616165319320678,1.2026360210174176,179486.01431051263,215920.63071765433,114107.31185651607,-0.4869372152254544,0.41970870802520194,1.185466227745553,1.605174935770755,-1.3507325993283434,0.9008082035089414,0.9828037003828675,-0.41364366278092235,0.12577158248069734,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-07-20,4.567031560576321,3.773140002877984,4.325235635025585,3.7943349739334975,3.009065029122304,-1035720.1445385508,4.285823211595279,2.822630477673753,0.8764395608795056,1.3320088749161911,1.231042144794595,1.209506863293489,15633.805920966197,196246.3753760412,110156.36638838578,-0.41723403579580476,0.4176434046529101,1.1695567757400769,1.587200180392987,-0.5940340010663031,0.9007483704010996,0.9878076073494116,0.5963595053282683,-2.213591966367034,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-07-21,4.618848636593675,5.878409715601894,5.186392053447236,6.121531442472683,4.85089990061806,520949.9685113607,4.170810912018496,2.8922163009503827,0.8932837434336214,1.4015506198998973,1.245411339933879,1.235247462327152,57879.77793146586,199273.63907254318,112684.73978680668,0.049018773080502155,0.3660873858595418,1.1748741011273254,1.5409614869868675,-0.36814380034530086,0.8919883828004788,0.7095760407762827,0.09235544564849019,-0.5532782910622485,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
2020-07-22,5.861474709192251,5.772922865644066,6.228634039870574,6.430940382279651,5.095535492897554,-519223.0151989395,4.306841641869407,3.034968685673708,0.9125030852286234,1.4751420844396947,1.2797009620417492,1.262904003321401,66966.8391555094,177608.3504470868,110517.74476987061,-0.14003646598729955,0.35000373105501237,1.201764919181789,1.551768650236801,-0.785896059997996,0.8666204024373053,0.4063590680231397,0.7354738650783188,-0.3854365515498152,1.3446364753682962,1.4998680095201258,0.5089882740303395,1.0304953923703017,0.11105585546683762,-9.5916455100617,10.868892387578331
