Date,Open,High,Low,Close,Adj Close,Volume,WYNN.csv_MA_5,WYNN.csv_MA_20,WYNN.csv_MA_250,WYNN.csv_realVolatility20,WYNN.csv_realVolatility60,WYNN.csv_realVolatility250,WYNN.csv_avgVolume_20,WYNN.csv_avgVolume_60,WYNN.csv_avgVolume_250,WYNN.csv_log1DayRet,WYNN.csv_logMA5_20,WYNN.csv_logMA20_250,WYNN.csv_logMA5_250,WYNN.csv_log1DayRange,WYNN.csv_HL_20_realVol_20,WYNN.csv_HL_5_realVol_20,WYNN.csv_logD2,WYNN.csv_logD5,WYNN.csv_Mean,WYNN.csv_Variance,WYNN.csv_Skewness,WYNN.csv_Kurtosis,WYNN.csv_Shape,WYNN.csv_Location,WYNN.csv_Scale
2020-06-15,-1.1575120972630728,2.8657485179385134,1.930004387954668,5.016470442951423,4.985538401694591,-940429.7069405311,4.384980903751791,7.202921066878863,5.434995858084994,5.00483484265374,5.612792927098936,6.165808849070841,495008.2901279576,397794.37751235784,295995.44972256053,1.4602684438108882,-0.49630137656768425,0.28162788898867314,-0.21467348757901103,-0.06641320527755189,1.252830494453893,1.7523873308178128,1.9287038258031959,2.6194244296173332,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-06-16,13.037505890645036,9.556462136059096,4.44089315247961,3.8768887644355994,3.8543660171371954,2062263.8474632548,3.5747819850443863,7.049969470540018,5.414641355073672,5.060581294405989,5.49998255296697,6.162580195225854,496040.184302204,384700.35918028,305913.8004645254,-1.2186237359518408,-0.679119095312893,0.26391663988542513,-0.4152024554274681,1.6322886314535345,1.335330340592787,2.0723947894116144,0.4540818708615996,1.3989624296200645,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-06-17,0.7707791682007752,0.1072164353502245,5.782159641811887,2.97449136098961,2.9585463356646,-2369770.1588178044,3.066499213735213,6.910551651242474,5.3938038010943075,5.136214003259147,5.469781962100775,6.162040324051336,388264.18485915085,344403.93274438154,297591.3315674507,1.3450514139021443,-0.8125128786681297,0.24779861783710153,-0.5647142608310282,1.7360605556454356,1.4091029068415053,2.1553692102673727,0.7065529533181433,0.9327205626012312,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-06-18,0.9523276115405253,2.5466401952051143,3.8077014507965288,3.8266910048438447,3.803701382985132,-1649450.6223024246,4.206249014213148,6.6060005351945845,5.381890852571234,5.1305350062755775,5.465250552681171,6.162224773618045,302858.6084928708,274454.13535525306,291318.5142739798,1.384820814429624,-0.4514071279365602,0.20493863597306042,-0.24646849196349987,0.231953632798529,1.4102328399855162,1.4200701615185558,-2.982527163028413,1.7402466774877536,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-06-19,6.401058640980835,4.80400291943873,3.9098138203859136,2.7856101418448915,2.7703313980596604,54877.684276815504,3.6744967071082355,6.564958184760757,5.363027809009964,5.159125361075257,5.419792879320121,6.162975390882207,347105.6613764451,267472.09510604653,292483.9467567939,-0.8374964380078733,-0.5803299654754477,0.20221743298171427,-0.3781125324937334,-0.1118380059825579,1.412461480506292,0.9228902870859923,-1.670170684072276,0.9778604262251307,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-06-22,0.8979555693144192,-0.0549976342355407,0.1517734362603704,0.3509602584426616,0.3542415507602072,511483.3747113263,2.748237336921359,6.590038160249934,5.347555779820953,5.125889644605705,5.428203101179831,6.170701231593395,218707.43660692227,235305.51618353272,292374.827919064,-0.9301415624786995,-0.8745994013491962,0.20891954619830022,-0.665679855150896,-1.5761430373525507,1.4339802463313143,1.3690703611724042,1.2382176484152614,1.5328369262722266,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-06-23,1.7420630169255915,1.604312302464649,4.204128933132843,3.625912442452567,3.6032910137324015,-354649.7209402085,2.6980223362404003,6.322126032466695,5.330778744055484,5.135435604965506,5.238862415332952,6.169715025212381,96240.56709883618,222699.07151731566,291130.6099068064,0.7267775455245343,-0.8515365125666179,0.17055821580011615,-0.6809782967665018,0.9554409158742349,1.4708233716577093,1.2421786774723305,-0.18277011857546066,-1.3820035661418704,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-06-24,1.759764438069169,0.7881031794493225,-4.372302188877121,-5.631779195675406,-5.582675165722186,3940728.0121092927,0.9897780359630431,5.628094841050855,5.270171355732022,5.754943453065801,5.25768022784594,6.20224783558115,257586.72012791975,312387.62978491397,307943.7502307646,1.1544881238020406,-1.7380455578432574,0.06570811341004629,-1.6723374444332109,1.6410151361610024,1.542794247081803,1.2141066288748614,1.7811899273111496,2.144904030521514,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-06-25,-5.619898619961653,-6.28842626862663,-3.65776620371269,-2.4246578305232447,-2.4009174094049968,1482203.0150469728,-0.2511457225149827,5.35561794954576,5.2279640754963745,6.00698972301758,5.221607082990002,6.218447520490413,419553.93962865294,370538.9344240737,312256.560581406,-0.8504627063579293,-3.059868034508448,0.02412416980191984,-3.0357438647065282,0.9672347899531016,1.4498829643723257,1.2584135174651507,1.7924606272155654,1.8252939812157645,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-06-26,-3.335676000262943,-2.909127553691554,-3.3665622951680945,-4.7826200069560585,-4.740906589745698,348672.47577007394,-1.7533933200760543,4.894245359474171,5.149996798731595,6.41758198490995,5.070301402162839,6.22076307363571,456045.345514616,374492.9678451231,305996.97813821724,0.35155302352136003,-1.0265071480479506,-0.05093599455459335,-1.077443142602544,-0.7821210460221717,1.4522352373762013,1.355237122285351,-0.1722501529023182,2.0164002974376105,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-06-29,-4.065430608212999,0.0365047899421213,-2.116431249711681,3.558168049455688,3.5345362137749774,591750.1251093829,-1.1173343874731003,4.680487286740279,5.113367485888424,6.386486179300646,4.863374128459212,6.203111646402278,564363.9905643498,409782.33943534084,312894.87412800256,-0.13993757569428575,-1.432456388213886,-0.08845596075869891,-1.520912348972585,0.7668325103951062,1.4672747524818786,0.8976155641202137,1.780943457016176,1.1569738538246894,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-06-30,2.930033891454308,1.2101143578600355,4.018345086399428,2.3764903629076457,2.3616882493541738,-1855520.189889655,-1.3656549403487461,4.602221184040932,5.077841827426111,6.4057683642997265,4.542382420932048,6.193289701722665,413747.6906529097,334849.3958379347,307755.1536074669,-0.2156372668259047,-1.2149049297042667,-0.09834728115210384,-1.3132522108563702,1.0325546510711956,1.427676022300715,0.9035368060522414,1.9604601875750252,0.21640309690876178,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-07-01,3.4675330518365186,4.7777938265586215,3.5071205711705247,1.5785080725802558,1.569558590296282,203037.86267598488,0.06479181085494763,3.978004118265081,5.045118694206377,6.033735734003298,4.54974815709974,6.190114086498497,269101.2773799571,300447.45522230346,309738.79907605663,-0.7926489779018465,-4.117356274996688,-0.2376409649347673,-4.354997239931455,0.23954688235811789,1.387030238705076,0.7532533890361279,0.6754808577137373,1.967424721344159,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-07-02,3.067387261047557,3.501464243977196,4.90146153840648,5.582929069777293,5.542445669428375,902739.4961845992,1.6534644266216219,3.687051783564197,5.028222963773946,5.794515940579191,4.546754748661987,6.182936184066448,119024.88900194454,240809.76309296174,313840.94290287787,0.5916097157086264,-0.8019544248374798,-0.3102394701125869,-1.1121938949500667,0.3364703040688338,1.380345633634334,0.6944060727416365,1.1571193508444286,2.0723367471480816,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-07-06,7.017040398198247,5.926783964466701,3.4104918835899056,3.4337212941912583,3.409612192010009,174483.26582462247,3.2835681829727634,3.083804117646952,5.001769782446896,5.08767976620659,4.5147359565192025,6.1756239131592485,-16445.434883861028,218692.45964498847,312889.9472040802,-0.7217429752982376,0.0627667537616623,-0.48362786829046206,-0.4208611145287997,0.922786421479038,1.3873447009518582,0.3538073240645427,0.6097947025627402,2.0980815794300827,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-07-07,0.0763818722935241,-0.3662719000196119,1.9160834823550128,0.1585866847715493,0.1596245975259123,-1776631.4350293488,2.6085858597229503,2.15611742823075,4.977708926033887,3.545649892434422,4.549160405412298,6.182748994325422,26604.10686691373,157785.7619718926,299997.3342911742,0.7370793986033523,0.19049914095331089,-0.8366606128177593,-0.6461614718644484,0.8252079721695691,1.277213997519989,0.3591516692150313,1.6832125995507055,1.2163691362035325,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-07-08,0.4544619958227116,0.3778402777564054,0.8412234202633542,2.646278677550413,2.627594891077017,319888.291017754,2.661767188067519,1.8922291422508901,4.956855054224093,3.2818222097538228,4.550646377875444,6.181844585035384,71448.45899183376,193719.1814244006,302974.9315562577,1.754709924116265,0.34123468420034836,-0.9630159035637794,-0.621781219363431,-0.7692010454898567,1.2917294065720466,0.6729192076425138,-0.24587841472632427,-1.3246100027719179,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-07-09,2.5281893449494746,1.078594017061775,-0.6106606576686744,-0.3574203112771812,-0.353044442911397,1031802.175904749,2.2772465814259832,1.5995789104947966,4.911288091502111,3.203200950798099,4.574823895766926,6.17881877735862,106829.41117081165,231200.23657268175,307648.1352572171,-1.9686647019643702,0.3532266597896444,-1.1217958341625225,-0.7685691743728781,0.5242874107871196,1.2656117114152967,0.6773981763562905,-0.6681247873535513,0.6536800143075868,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-07-10,-1.1996974083330798,2.0219307260774144,1.8184518578040425,4.320260312879391,4.287870849103918,-579480.2924803593,2.026331617361092,1.90872483392022,4.8754866450418195,3.146029286986729,4.567449358717633,6.156265877791449,8085.762561117345,237188.45059761542,301536.6779896074,1.273720938895456,0.05979168038487381,-0.9377845312144958,-0.877992850829622,-1.5921931208998714,1.0707335225568075,1.1104662586185492,0.5069838283273931,0.22679672659583913,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-07-13,7.01308782890645,13.027178030371571,5.626007472195283,10.47118315025579,10.390539024698214,11302083.002721429,3.4225169838987326,2.1567971384759197,4.867154453766381,3.6009493504161387,4.6272353008959755,6.14734412229721,670004.0251207962,426504.7508087275,346306.3663854089,0.3931175897425563,0.4617519256031562,-0.8138851502596809,-0.3521332246565247,2.0016381712377638,1.0305218472419058,1.4047449258199223,2.374308689631879,1.9431816920120104,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-07-14,7.378221120845552,3.118963111637292,7.64482616865385,4.856075271025929,4.818841799073475,-4833653.741697303,4.354360424208245,2.1484623083448637,4.855672901785739,3.5942439620351716,4.587272083292058,6.144732085455297,475342.82338295766,328672.30865890265,330007.0439437481,-0.4259989604821803,0.7064253585693783,-0.8153953110519568,-0.10896995248257853,1.5098082897974652,1.0493895736365715,1.5105479322412267,-0.6330479673920034,1.538847451526391,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-07-15,8.310232850275987,11.0320163428134,10.475937425006189,12.413597361391908,12.317196234434682,735355.1752550467,6.292280692879778,2.571603819209738,4.872921607997053,4.24490574531463,4.669105268986785,6.159642238457465,408997.3897725471,354314.63516177953,335783.3458758314,0.3935087248663957,0.8947938368418188,-0.6391639182877986,0.2556299185540203,-0.5868450563016928,1.0434047823550616,1.4791007406080392,0.6557864855628508,2.2710532840199984,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-07-16,8.870901731829292,6.838952207058071,9.427843132372828,6.400153286326109,6.350305313545533,-2979949.844770826,7.6329506441711645,2.7411917681037847,4.866226746927932,4.328114515762646,4.627159753374934,6.15711263581798,378488.40547489614,318486.4148338043,324913.1688663505,-0.3342735593924317,1.0240817089854277,-0.5739260637949595,0.45015564519046813,0.9512295698373929,1.0051070081798215,1.5022799189925433,0.4262238236128913,1.9026073651070246,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-07-17,7.37621514759843,5.545523104285749,6.006501264153485,4.594960867575033,4.559168493380774,-2354301.376755318,7.687210173026536,2.778965123623567,4.8545771933218145,4.341152564237558,4.600066143542765,6.154918227394871,343245.8677522515,307871.47995073727,315843.2570686276,-0.48112039547347757,1.0174793306441265,-0.5578434103885053,0.4596359202556214,-0.7744046126658025,1.0372877438276729,1.2461174366397039,2.048728144811061,-1.304538742447996,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-07-20,4.241671083240853,3.442188001390313,3.8240067700331366,2.459120276733067,2.439962617790478,-1184830.7431192177,6.097094891644988,2.7624466846101075,4.815458418719831,4.341815634737297,4.597450611153372,6.138977774956083,281260.44638244977,195747.79181976625,310584.34766323405,-0.5529745963934228,0.7916956434972205,-0.5557144801292954,0.2359811633679252,-0.9628092105885481,1.0729491628300605,1.1237990610531137,1.3636250161297505,2.073244430051503,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-07-21,3.8165466139281534,3.977788572847224,4.029067290549207,3.103047641122324,3.0788736676611066,254761.2143675201,5.749101265362515,2.8986782904551527,4.777077780120693,4.30486499681474,4.602405474203001,6.119612700371235,268424.33836525946,245791.78326920714,311451.20524571376,-0.2147821481855193,0.6847886697274106,-0.49957414529662425,0.1852145244307863,-2.9704794724939347,1.2333213432819512,1.3988219110853455,0.39224127450437307,0.5538667977784627,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-07-22,1.895862210195645,0.8837242435765162,0.9502651701879046,0.7173869975571208,0.7117992822542263,-253163.00528087467,3.4280218749264235,2.754103703881244,4.747902553034992,4.32844517277254,4.567381217309867,6.121545181545772,273498.67414822616,238322.6283255053,311478.87271835253,-0.9796330415042115,0.21889132663778532,-0.5446108974168777,-0.3257195707790924,-2.709938082859246,1.3805481450513064,1.5997018482822662,0.5470591887946332,2.451470244413318,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
2020-07-23,0.633614284815927,-0.2414727812759807,0.8530550504578045,0.2928985825327146,0.2906238520599942,980533.9349436016,2.216085582629316,3.0477686547703526,4.7076622386069475,3.9122976399816176,4.593727504643129,6.117630943849679,125488.9702899416,199314.29177523166,316594.2182396671,-0.7794105592930286,-0.3186673458185233,-0.43478171053442716,-0.7534490563529503,0.09032306637724337,1.3277569407851637,1.3195155953393354,1.0254140927582338,1.8016572345883846,5.223584059399094,18.310678172268855,-0.6772600113181011,4.796647056603726,0.005472814847865971,-775.3656887461325,780.6014370533653
