Date,Open,High,Low,Close,Adj Close,Volume,NUE.csv_MA_5,NUE.csv_MA_20,NUE.csv_MA_250,NUE.csv_realVolatility20,NUE.csv_realVolatility60,NUE.csv_realVolatility250,NUE.csv_avgVolume_20,NUE.csv_avgVolume_60,NUE.csv_avgVolume_250,NUE.csv_log1DayRet,NUE.csv_logMA5_20,NUE.csv_logMA20_250,NUE.csv_logMA5_250,NUE.csv_log1DayRange,NUE.csv_HL_20_realVol_20,NUE.csv_HL_5_realVol_20,NUE.csv_logD2,NUE.csv_logD5,NUE.csv_Mean,NUE.csv_Variance,NUE.csv_Skewness,NUE.csv_Kurtosis,NUE.csv_Shape,NUE.csv_Location,NUE.csv_Scale
2020-06-01,2.85109332901758,3.0261313481627496,3.301648030136107,3.08194046426015,2.885450378684688,-1253310.2301899036,3.3422712968767647,2.39254661059622,2.2882937549582145,1.1603216158315994,2.0922480804342665,1.4828109481247638,-106236.65610028105,162312.5376410483,128602.87146190724,0.01197845330642519,0.3342922787605816,0.04455187143694243,0.378844150197524,-1.289107100594912,1.032396435152792,0.38580305370679585,-2.6957972102173007,0.21740979245674016,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-06-02,3.392595127153889,3.351088949819136,3.6451877308118057,3.71527318150455,3.475138136805896,-329686.95788494335,3.2757486484379186,2.4359516837471977,2.2929066678006818,1.1847473017053463,2.0881550967623315,1.4847085342138857,-76551.33184104926,152041.39275632935,128697.46438535227,0.02403907706317909,0.29620892251342823,0.06051721544152914,0.3567261379549574,-1.2238395783043934,1.038329075324094,0.2602182836357712,-0.19703555633268777,-1.100774898841997,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-06-03,4.239472104142838,4.236244344223955,4.2442236452432205,4.137978704789337,3.868576706753405,-326664.82373010763,3.167216172036987,2.516434176183479,2.3005573935878996,1.2260425261988113,1.959151094424226,1.487889565526804,-102461.83467317329,126485.08873388683,124608.47040402691,-0.09155209438994845,0.2300101328947684,0.08969145138854732,0.3197015842833157,-4.830904462927556,1.2507570003196864,1.6955726484074145,-0.017017654305950782,-0.6112679166877448,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-06-04,3.5509360646579573,3.690841145076977,3.3924989340651663,4.101961467869792,3.834566690002827,217457.4042855075,3.343541722749664,2.6017693739504364,2.3063926625580318,1.256588298448908,1.9711292694805083,1.491042925650831,-35433.99910852548,123015.72590714104,128594.02559459908,0.07684519125517617,0.25083889918327107,0.12050705601817459,0.37134595520144564,-1.2095140922366514,1.256732875922548,1.6138858391675275,-1.0232398609410798,-0.12598536017679304,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-06-05,5.58092692588242,5.395982663640005,4.949592117918563,4.47025743721079,4.177331002655684,401334.41578508425,3.6482125829805,2.6792813085183136,2.313926964685483,1.3051085875141222,1.9480028928650508,1.4957303378852473,-457.1622044587624,127101.74267319262,123343.5740489481,-0.2896823518597078,0.3086887542617119,0.1466025241882986,0.45529127845001055,-0.8065610470787341,1.2631358982916514,1.6650104672690658,-1.1752094772832113,0.4209146805770898,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-06-08,3.711321829594155,3.943762160190975,4.165057065247883,3.895209302438058,3.6410459942810434,532875.5549279794,3.799331706099771,2.6785663431719677,2.316728063145055,1.3045495340357534,1.8050425116764999,1.4975635515398136,48657.26975914825,112399.90038897419,129821.45124209118,-0.01911710002946368,0.34954347963993637,0.1451258321757528,0.4946693118156892,-1.5082590549786499,1.2515197416193544,1.6486345648597376,-1.6423708175969989,-0.2802489459174681,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-06-09,2.754116528975928,2.234752852428045,2.127046256750752,2.42918167858549,2.2745162186815584,-264807.73154787533,3.5592073224749035,2.715079939200012,2.3177599221303593,1.2811394064334938,1.805326676001932,1.497444759063378,14844.810167131363,95430.56538741101,132060.59384564008,-0.1913293333782629,0.2707164613565122,0.15822022806047736,0.4289366894169896,-2.228344455494471,1.2496219865573954,1.603825199361007,0.6433342551348991,0.18283968764459405,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-06-10,2.735982646219228,3.098926545188668,3.045936164639521,2.764257173777612,2.586348570553419,-225947.79874176136,3.3027616952349064,2.8149985751490783,2.3156638106796117,1.1804854194487404,1.6116694705120422,1.4966973834014716,17745.952019445005,100878.17880005529,131548.48476813256,-0.05624359432063648,0.15979724040196358,0.19526536571845568,0.3550626061204193,-2.93764488097566,1.2185658893785667,0.8484165079861529,0.05325392363851631,0.24859929602078187,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-06-11,0.157412451749046,0.9055099104410615,-1.2156472211790366,-1.5413165512412554,-1.426188220652424,863346.0733702532,2.250610713103856,2.7509285052114243,2.300804272111023,1.3692604044395615,1.6040209010762123,1.515291784995992,18939.352469498466,103522.49621731623,137121.79330352406,2.2038911425000687,-0.20073688551765057,0.17867974761360916,-0.022057137904041436,0.7519617565820439,1.3639450080311437,1.4169183830272882,1.308523190537676,1.660274535587712,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-06-12,1.3459153304273457,0.8606158483886155,1.5958628459593456,2.2412772427903107,2.0982403767030746,-445914.6341067641,1.8347925879133342,2.804945854053117,2.3030683873040396,1.3176302629178724,1.4776248411770503,1.514561456633435,-11613.30840354279,80032.24492356574,132334.53454216538,0.4440247529679484,-0.4244527914123378,0.19714192014480816,-0.2273108712675297,-0.30754878510519035,1.4092421896156098,1.4805391503245384,-0.717218188993012,0.7319305990526067,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-06-15,0.2864592100118344,2.465757737926072,1.1006922445929457,2.7447935306020845,2.5670879777188773,606448.7211521226,1.620000984600901,2.844233693602447,2.2987461147150845,1.2970565742811726,1.4440922625356354,1.5122489498891514,-36034.68838649456,99133.71467871126,132405.34393163185,2.1929313002791004,-0.562866922289011,0.21292987254937093,-0.3499370497396403,0.3112024079497261,1.487698230309542,1.617241204038316,1.3846119963303536,0.0713509045983705,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-06-16,6.567609008641586,5.108496995613294,5.330776370382125,5.130349784064251,4.789714906421516,1693487.2185218572,2.1230407221488923,2.8710820690631698,2.3003834626076127,1.3328112151966727,1.4310548001658654,1.514731395582274,88282.34986109815,111436.00870061756,126965.43600202107,-0.3156789494750373,-0.30183962230820494,0.22161315435138074,-0.08022646795682431,-1.5038202433833008,1.458677922008322,1.4942401731301136,0.9900891957448362,0.922351801520727,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-06-17,3.691315401191705,3.2169167385055246,3.9975858450326776,3.1799470343706027,2.971887401514831,-877694.6113140525,2.200148488341175,2.891675433343239,2.2998929684211333,1.3309325858808954,1.285345004610345,1.5144930466778517,107675.54344951753,94199.35137895541,124300.91405959558,-0.21678563211454221,-0.27331121607679193,0.22897348248070823,-0.0443377335960835,-0.24760389814244715,1.4882395316673682,0.8487248779706843,-0.9043635844388628,-0.9531133622281825,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-06-18,2.3545629560168955,2.8060867617473058,3.058023308675999,2.663816821287437,2.490601930994792,-206540.9530667169,2.9835065186706182,2.8796946784274895,2.297226464610112,1.333538422932694,1.2838430504384835,1.5135640763766467,100962.08808635228,87231.19389549801,120330.02484851546,0.056169291680839395,0.03541501879178068,0.22598176377435295,0.26139678256613347,-1.3785780210791392,1.4729624884179076,0.7842006328912724,0.8325233856901115,1.3652724795051991,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-06-19,3.478600293787736,2.8441286876792877,2.1134480589599924,1.9981161677772972,1.8699498575386075,674442.7062988803,2.937848414837725,2.8786385551667273,2.293354340058788,1.3343706956852242,1.2444247667789101,1.513413358742248,150252.22926279675,99380.15741386663,127327.94974928263,-0.6207183820911397,0.020360023264964874,0.22730193533369802,0.24766195859866305,-0.31377881111623795,1.3680189615574823,0.7835743043675545,0.09707003396693324,-1.477136254278618,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-06-22,1.4150504406653646,1.2323125653809228,2.1788884446731487,2.007698989588093,1.8785688512992351,-968642.5042485088,2.8001445895537964,2.8904371442828087,2.2874587857019133,1.3238682284458023,1.2463326068442533,1.5121412739248277,131247.42502552003,66921.68567020242,121239.47295990458,0.28334506006236343,-0.03173669670880096,0.23396625085732473,0.20222955414852375,-0.054904143250000266,1.216405782550433,0.6849402296360836,-0.49096894614043035,-0.3732121813595674,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-06-23,2.617054935836954,2.4659507613892373,2.596294753371229,2.2164378167234773,2.072776814133178,-374330.8804668703,2.2567569710961286,2.803688416039461,2.280440149942834,1.3174239379367148,1.2348247610669751,1.5090336821591237,93192.5132019622,68625.49501765425,118330.78533427608,-0.23316045080905617,-0.21700702756733622,0.20656736920116386,-0.010439658366172288,-2.037578231095697,1.225693668175485,0.8606483351466059,-1.595402094034507,0.9995055448656437,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-06-24,1.5439271736519018,1.2605297426470408,0.9590656154647376,0.7924822603318553,0.7455596950527976,346841.0821963686,1.8114914298037221,2.620404446354198,2.2704892513048094,1.336852651185363,1.2532136276153751,1.510926298579964,89304.68084017486,41184.043935868,125443.95887200358,-0.7279493573025456,-0.3691781743493961,0.14333333721744745,-0.2258448371319486,-1.199104251046939,1.225694390701481,0.809874456703177,0.12487706343107666,0.8003534596558306,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-06-25,0.3995471838688864,1.3550435161605208,1.0791379730955022,2.3705204698383966,2.2157758669257888,-162057.20206343033,1.7565262169899214,2.583546292878515,2.2647954976721847,1.3373638610357907,1.2521559939083609,1.5084276665943963,83121.53866488978,33005.438185448096,124454.62491141248,1.713026034129278,-0.38582486894131723,0.1316785203971232,-0.25414634854419405,-1.2876967071125143,1.2190573728930496,0.800124840447684,-1.9449172725720638,-1.2916168757189979,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-06-26,2.083029069102267,1.442172515457905,1.8484794346148408,1.3999514588544564,1.3110731891510277,1004698.4539236856,1.6447508833124054,2.5164011172609912,2.2546321642960248,1.3670243848047154,1.2588853654571153,1.506249356383582,45266.665155040195,24546.273882865058,130877.44572431584,-0.4629770873951824,-0.42524081867197716,0.10984291310243792,-0.3153979055695391,-0.9006464464585006,1.221169112664504,0.71693641144319,-0.5700211214679904,-0.5818264591717373,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-06-29,1.7470693591006494,2.014019147252668,2.3464769211475165,2.1330585893788303,2.3760265282056388,-685197.3303483552,1.7442424186936862,2.4909299247370384,2.252111236206898,1.3645297963861462,1.2567045862596584,1.505513560825374,73672.31014711762,17020.091939233793,128804.19924878314,0.30748983431187693,-0.35633578713468966,0.10078800104058606,-0.2555477860941035,-1.1012424227558453,1.2212520387165688,0.43393628657268984,-1.8310160566385458,-0.698244797547196,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-06-30,1.8562557553187384,2.318859805539105,2.074699076646784,2.622903681313616,2.645947783437091,-217170.18157236677,1.8588766125544687,2.449470407068598,2.249682812632713,1.3455164658773209,1.2505452967601725,1.5043817480483188,79298.14896274645,20905.411164831607,132185.7644204817,0.35446790727480626,-0.2758995072946558,0.0850826066948686,-0.19081690059978712,-1.4099285455844675,1.2221460082658488,0.1930488741721388,0.2888373505754971,-0.5565712310240495,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-07-01,2.759004044131085,2.0768678370912284,1.6980237478671398,1.3742651086049662,1.4223669342060852,587202.0459966359,1.9942380603851262,2.3271599184412324,2.2426329124870366,1.3206808128782181,1.2525356492932442,1.5041114338581896,124991.49244908363,2082.583949491541,133152.96480713633,-0.662547422003283,-0.15438655219647168,0.03699802199069946,-0.1173885302057722,-0.9706305326161618,0.8760146040377541,0.21329308389587337,-0.04744849091611658,-0.3903687745988524,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-07-02,2.174191268267915,2.7687249913707177,3.1456259368108093,2.8769958488549854,2.8122843026141737,-61214.53686895804,2.113539747522803,2.2760457990717997,2.244103568651416,1.2783742926442476,1.2533717523521701,1.5044894172797556,111057.89539136032,-6619.9969328212555,132066.8340789986,0.2573403074726162,-0.07407549133585814,0.014133498493272651,-0.05994199284258536,-0.9757728702481671,0.874869660897192,0.20245225229716568,-1.7937423187129156,-0.5166618955686644,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-07-06,3.4925514233825155,2.8188552429487714,2.1212082218582218,2.739534091311782,2.667504305674715,376507.0516272746,2.3848259708275408,2.2005544642227512,2.243860028272978,1.2025182198873303,1.2432852006818185,1.5044156344048574,109816.52718346985,17647.810051528162,128753.0300932339,-0.26948921767082834,0.08041679566910537,-0.019488251920144504,0.06092854374896092,-0.3600420045726968,0.8858375368016829,0.3816524723866341,0.2192458623588431,0.30485707152795616,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-07-07,1.6114956378192886,1.838565081762134,2.255061011337844,2.082430345339354,2.0381489425651687,478868.7762431151,2.3172504536994465,2.1204096116369575,2.242076651147141,1.1538915180113931,1.2405025072974922,1.504394088560153,107116.18824922666,25039.035762644213,134558.0326401568,0.23487929947855415,0.08877205050898626,-0.055793229745018574,0.03297882076396767,-0.875878590350462,0.877347522780687,0.37456364428586375,-0.25600853689855196,-1.0850716217608072,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-07-08,2.400011547543052,1.9061768206018077,0.9579637405868588,0.7459587415753042,0.77203042998336,833698.7543864555,1.9424669830087005,2.045285322202048,2.234749748614505,1.19162320663773,1.2569279963303224,1.5070836686187292,162041.5125459432,41369.004746839586,137163.8625587652,-1.1342048614758986,-0.051578495670594054,-0.08859195087481647,-0.14017044654541053,-0.05317603403538774,0.8449414392292082,0.4183854307515693,0.6394688736009088,0.6280310811648171,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-07-09,0.4590275465507645,0.3258006532767439,0.8662593975889408,0.681213599580456,0.704562119162496,-6539.4122792456765,1.7989060199999827,1.951195999632502,2.2229441450192957,1.2205927102366532,1.2727787654815332,1.507465729961916,173011.93186906897,40109.982988567295,137427.80671046555,0.4284662797425483,-0.0812638042382113,-0.13038999101053525,-0.2116537952487465,-0.615336973563153,0.6866190974156976,0.37791389921379925,0.2878721719337339,-0.33155759223374653,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-07-10,0.8191384600373546,2.271692364226801,1.7865158395637657,2.9680436861186443,2.851560627037962,-723576.8656207698,1.8067612848847403,2.1650834420170204,2.221319793047194,0.9402144282872766,1.2103246367059401,1.5065648371509137,93665.78491951784,21160.453793228302,136306.27871017042,1.2473685823865026,-0.1809230049395921,-0.025642618551756213,-0.20656562349134833,-0.7232424858876838,0.592177282126351,0.3241929209567819,0.7321420014008071,-3.237133373606642,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-07-13,3.337105414247482,2.6068743934811955,2.8031689459116187,1.8466719425593752,1.791654144773165,198431.3165745791,1.6315912527044305,2.149754130420525,2.2147802584303458,0.9438538563506218,1.190326910315301,1.5048596450524898,125883.082453585,36964.35954862913,134993.21627611935,-0.6219644924386857,-0.27579771038586137,-0.02979971479332955,-0.3055974251791909,-1.6281389293307287,0.6077660470765732,0.5672603412971919,0.08350626473101054,-0.13256025187547224,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-07-14,1.4150830945189623,2.285144622233698,1.9594534633715772,3.137046808937836,3.0022847254944125,-460292.7243166729,1.824418409290279,2.171513967809302,2.2170257387719654,0.9588785391987689,1.192469782913984,1.5056170615307567,72546.01018014521,42674.76675231183,132949.6746750093,0.7521853205690197,-0.17416334889991905,-0.020741934992812766,-0.19490528389273173,-1.1218057121033196,0.5426214189145733,0.5880253826181173,-1.892304276004882,-0.03652314062949562,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-07-15,3.928513572138432,3.176084575275379,3.36254034499159,3.23997204146875,3.095799167357025,1001.0592662182172,2.2891721567650123,2.0868181808560773,2.2184049633705207,0.772057144543886,1.1849034373042453,1.5062659586061011,-12078.297782636737,50863.022575777286,131084.20866269138,-0.2382150432180322,0.092549744170131,-0.06114794824015459,0.031401795929976425,-1.6795612277236744,0.5535796225537594,0.49441075013279984,0.2655476709586125,0.8431903234416273,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-07-16,2.645259870483102,3.077072473991045,3.158320848561264,2.897820705141772,2.7708216803891936,-41835.297102750046,2.702424069010352,2.076764894799796,2.210915048879727,0.7611578557209779,1.1704751346738058,1.4987966652424407,29714.667927928385,55383.0087681538,123491.30173630027,0.046374601537060973,0.2633378296838206,-0.06259513522248553,0.20074269446133508,-2.5102444632620076,0.6292171421712422,0.672741688656737,-1.4633350505733165,0.7257399974753358,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-07-17,3.0775009696435944,2.68619826723069,2.849794110515216,2.23158173588061,2.1411281482400035,-692060.2753416146,2.5603375732507603,2.0592912056620563,2.2060830338910615,0.7551451336564204,1.165838117612916,1.497058648977753,5438.7018141835,55121.96683755857,121041.51296455298,-0.3627850319493674,0.21777726567638322,-0.06885671147328905,0.14892055420309416,-1.8103562629325716,0.6478591503588171,0.49901260621693966,-0.04638848044914497,-0.3418813693206018,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-07-20,1.6906196141480336,1.6291436894905615,1.921772062551536,1.8463318703018672,1.7761892233031098,483514.62846727134,2.557244588956749,2.0546031739502815,2.198747719651393,0.756671948604519,1.1687579511393096,1.4946427616060975,-4107.702077396947,57244.677161062755,126022.64970778361,0.049375086216021956,0.2188476197900874,-0.06780525335685329,0.15104236643323413,-1.2288518263311337,0.622610903305085,0.5524786443299932,-0.00538199992801774,-4.169180950772301,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-07-21,2.1784783283168494,2.913755040717053,2.7170537903869274,3.333101828426038,3.1734001489461043,-27608.23532286426,2.591467673647087,2.1193447388326248,2.197804454270429,0.795228715935979,1.1720920831877604,1.493950020785929,42944.01136888528,55141.7154555304,128522.23384550383,0.3761769967117875,0.20111742912594538,-0.036351931272847346,0.16476549785309805,-1.6260691970738972,0.5776925382217878,0.4667231297683893,0.031762198907482046,-1.7654169592378395,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
2020-07-22,2.85862960382568,2.862043994670032,3.016351286254018,3.1783066290606925,3.02578100462992,-152399.35992526403,2.577464041101666,2.1669949483574618,2.197967379352087,0.8204438075411907,1.1430019149801052,1.4940384382510898,54040.5873959656,34443.96045848388,128290.98712692579,0.05682689101130037,0.1734645943528617,-0.014191623429374063,0.15927297092348766,-1.8688092648385157,0.5660172521928314,0.46512317654237173,0.22281692303844983,-2.659000603058581,5.996226195707552,20.769076314854093,0.6519311849129692,0.28455505283355587,0.19923662055574137,-16.51665239141466,22.068882966483514
