Date,Open,High,Low,Close,Adj Close,Volume,CROX.csv_MA_5,CROX.csv_MA_20,CROX.csv_MA_250,CROX.csv_realVolatility20,CROX.csv_realVolatility60,CROX.csv_realVolatility250,CROX.csv_avgVolume_20,CROX.csv_avgVolume_60,CROX.csv_avgVolume_250,CROX.csv_log1DayRet,CROX.csv_logMA5_20,CROX.csv_logMA20_250,CROX.csv_logMA5_250,CROX.csv_log1DayRange,CROX.csv_HL_20_realVol_20,CROX.csv_HL_5_realVol_20,CROX.csv_logD2,CROX.csv_logD5,CROX.csv_Mean,CROX.csv_Variance,CROX.csv_Skewness,CROX.csv_Kurtosis,CROX.csv_Shape,CROX.csv_Location,CROX.csv_Scale
2020-06-01,2.096642977926667,2.7388730674575115,2.2559522024594365,3.1509861243428468,3.1509861243428468,22960.44200718426,3.308873488436783,2.164194928863856,1.6715470712488292,1.4970562176845224,2.5763463065498855,1.8989112347495307,6375.987682639988,97008.44835567429,78341.01074927226,0.40737797549863153,0.4245593606812321,0.2582988473969981,0.6828582080782303,-0.7279024793365947,1.3919045499862006,0.6127034357039803,0.3673799450632401,0.1426131854830354,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-06-02,3.531796038153832,2.8343313048479395,3.2732994083590867,3.4246059605438006,3.4246059605438006,-280678.2605786335,3.06749755836186,2.3021168038183997,1.6855843463518836,1.478734751830396,2.5887005408537855,1.898847262758923,13022.477747683133,88137.32694638771,74716.95306017532,-0.03082011715298778,0.28703305247310335,0.3117167523867832,0.5987498048598865,-0.8233285256966306,1.3879987721495142,0.47550759142839416,0.21806306274009452,0.18803822742956286,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-06-03,3.601095212709001,4.606422199654702,4.509304679164576,4.747587469578807,4.747587469578807,167277.29061944212,3.042231942005382,2.488708938605489,1.7041843917630568,1.5419692491546977,2.5783632859776895,1.9059905702974458,40324.87575279325,94945.10204980594,73972.88981805384,0.2763985629324775,0.20082736002282647,0.3786774437764703,0.5795048037992967,-2.3318334823703557,1.3860911044932023,0.8843525355863665,0.46787721079212796,-2.068872932436638,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-06-04,4.028902934785883,5.05627166070148,4.081023937718982,4.692776937546604,4.692776937546604,-82496.46179223713,3.63937939169118,2.6576093860392236,1.7212171412929411,1.590844616929602,2.615821352102787,1.9136106237132502,34684.48425248428,95104.81185467196,72391.00798063612,0.15253039051564554,0.31438617868088936,0.43439531079076965,0.748781489471659,-0.025063765401995012,1.399775782111225,0.925153779990649,0.23757568683252475,1.0938467007472616,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-06-05,6.792748549382754,6.1042709268288,5.630741255154021,4.4924068972218585,4.4924068972218585,366107.5412335884,4.101672677846784,2.786357764124023,1.738332079484313,1.6314677378818916,2.5985084126666673,1.9191992036760235,64691.33726820024,102360.77663242951,75052.77884634597,-0.413467037972756,0.3866595786301422,0.4718092035988488,0.858468782228991,-0.7475407037474795,1.40287798821765,0.8469878806167594,-1.3657838575372632,0.8378821416402846,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-06-08,5.5258764340401285,5.233275985850739,5.870921719787795,6.036967189244972,6.036967189244972,425985.29982693726,4.678868890827209,2.939905086859686,1.7589835032141032,1.786421000957874,2.588829266329338,1.9375520058990188,91661.29754716388,92674.20382894982,74133.23262786576,0.0884598994370221,0.46467909327522416,0.5136412102394684,0.9783203035146926,-0.4499724258208641,1.401267517254252,0.8723987262414056,0.29579178840599746,1.059864899312181,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-06-09,3.72798084553342,3.102835202800218,2.9092511435449997,2.784400726519958,2.784400726519958,-103396.51857064082,4.55082784402244,3.03071553992179,1.7696162890934097,1.726058742705554,2.574093356772595,1.9358487491277396,81799.68182635147,88269.32645425426,75530.75398439939,-0.2918340875719734,0.40651041672309685,0.5380360061698405,0.9445464228929373,-1.6420434460874214,0.7543576491711694,0.9347523844089037,0.5353267081829786,-0.44596647587241794,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-06-10,2.705422036695889,2.06608155582402,2.3904059495832044,1.8605067062686655,1.8605067062686655,-86828.30837146228,3.973411691360412,3.144175288717827,1.776010031871746,1.5540900999966891,2.4726545687593284,1.9334878412292729,89328.4586296138,84445.37989349519,77394.99693291151,-0.3744090477382379,0.23407346733283277,0.571182333291316,0.8052558006241488,-1.1260110487654291,0.7274881045307161,0.6207052970183584,1.4294641134131187,1.0602458751111732,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-06-11,-0.4196730364041379,-0.6381772819885256,-0.265568692652927,-0.2890752180442497,-0.2890752180442497,1164927.0572126335,2.977041260242241,3.155157769652745,1.7744688406719513,1.5274650854324854,2.3473991022884158,1.934985165627011,130225.54251159623,87567.64002989908,80509.35349676435,-0.3727889990513854,-0.05810855936282869,0.5755373675190922,0.5174288081562636,-0.9872267686498674,0.7005490463586268,0.4455564165373804,1.1228091506104354,1.605801740685255,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-06-12,2.438955668467891,2.6639564561477123,1.5215607446570123,1.965211686005205,1.965211686005205,-70220.91575001809,2.4716022179989103,3.15850350819328,1.784856977115044,1.5246378474606792,2.087499391871738,1.9289767737698849,108754.31143503958,62178.45825253969,79518.91600597744,-0.21596997519279257,-0.24523173047274185,0.5707600549150738,0.32552832444233193,0.1331275586489204,0.7161590566306273,0.6787083577586224,-2.256608600283104,0.9271100756070825,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-06-15,0.5070257475735858,1.851839751551687,1.5439948942427757,3.004902063452281,3.004902063452281,-616797.2758806475,1.865189192840372,3.183664500516858,1.795317885602258,1.5173628167737425,1.9751193099853197,1.9284714346501994,74290.32697707877,48778.96745318457,78195.38327746064,1.7794384687704399,-0.5346704001566632,0.5728507906857895,0.03818039052912634,-1.1781593329490825,0.6684575559529039,0.6587878190332134,1.1920957347967924,1.109243947032522,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-06-16,5.000907897513979,3.949407219907013,3.97892929472129,3.719446692227603,3.719446692227603,-308461.7537234572,2.052198385981901,3.1728821610984403,1.8111301313909873,1.5125005490178796,1.8473168822531185,1.927974897056718,43496.4099061768,23481.865994206,78836.19527768358,-0.2960445568794621,-0.4357287719389501,0.5606893414863645,0.12496056954741441,-3.5226169966832575,0.8950876017750725,1.335129330746666,0.5620328679980996,-0.06715958971717481,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-06-17,2.82992751347512,2.6905908594658534,3.5818746185898647,3.174497900564681,3.174497900564681,-144269.33844265458,2.314996624841104,3.2529299147302653,1.8230347020733684,1.4650213534561431,1.805887211244058,1.9271647326723,59283.81752244603,34041.478394293124,76720.3625518601,0.11489838057044963,-0.34014787286313175,0.5790535712371512,0.23890569837401943,-0.11509242957098721,0.9158612561559627,1.4467868253246203,-1.774337101253406,0.2730692185909652,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-06-18,2.73886922121562,2.7841297504458176,3.161405948527385,2.720396281980189,2.720396281980189,166453.21044195932,2.9168909248459918,3.1852383533231987,1.826934720369382,1.4563270876035141,1.8014427971003257,1.9279933589451375,51336.93309434287,38788.3793073472,68242.75222300473,-0.006767580631438982,-0.08800882516799456,0.5558875761786389,0.4678787510106445,-0.9747777388638061,0.9019883069141719,1.447113218062298,-0.0009500408985603047,1.1017644819573384,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-06-19,3.695871931115011,3.862966592883172,2.4114428164478987,2.4019173734735624,2.4019173734735624,677956.7777219678,3.0042320623396632,3.1639309312289035,1.8327465445936104,1.4649200184119622,1.79700953762668,1.9275259993578056,88072.21202224752,14429.037307460729,73367.98788481324,-0.4309491784940842,-0.0517932380635537,0.5459995343406969,0.49420629627714313,0.3726138849445106,0.9310438410849281,1.5023442893148016,-0.2580190334539254,-0.8284957948329122,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-06-22,1.8170029190417232,1.620428296164178,2.655631274311766,2.479719239072377,2.479719239072377,-786213.3585948449,2.8991954974636824,3.1880317673920118,1.840162537014736,1.4485975515943266,1.7927879051165332,1.9264296596498252,62580.292716745265,14361.285039118246,73090.98482373706,0.3109569477867607,-0.09497044171770028,0.5495498225022118,0.4545793807845117,0.03459752164172462,0.9501522364459514,1.5791958133452701,-1.42429931511143,-0.6440088400968108,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-06-23,3.196552029915818,3.654190867282935,3.452708412341508,4.161978053682272,4.161978053682272,-27891.97141726676,2.987701769754616,3.1645563895302042,1.8520249463065193,1.4276269040483125,1.7982231742508246,1.931573285351284,23531.475705086334,35304.09348061359,74613.06462578564,0.26391771669149994,-0.057508431516534786,0.535733278425558,0.4782248469090233,-1.6020529736373899,0.9320580719116204,0.8102573959509994,0.5653482858470413,-0.8152439437016636,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-06-24,3.2263225468686727,2.7988990321645595,2.174295213520697,2.78449526275865,2.78449526275865,91495.2830020202,2.90970124219341,3.060085375100077,1.8587839741048413,1.3712941798268894,1.7715539722010822,1.9318691248235287,25781.540018905005,45768.823645613535,75137.37072493638,-0.14727633547889954,-0.050392405934605915,0.49852031937807534,0.4481279134434694,-0.4706377204088722,0.9304929355086415,0.7880532813749419,-1.1881781207103081,-0.9416017762761102,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-06-25,2.390813389561199,3.1182502943526664,3.179107741907142,3.663842987625284,3.663842987625284,-13695.298283651238,3.0983905833224292,3.1579255400254604,1.8690486902968113,1.3391050329032366,1.7448586199731102,1.9346243305430442,15191.240235533478,45220.34148973757,72942.64398479063,0.42687895476681004,-0.01903252734224459,0.5244857576922184,0.5054532303499739,-2.7992210750169293,1.0173778279039218,1.3016374736699776,-0.6968840217482567,-0.058215401571676144,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-06-26,3.7045433644292807,2.7315439089951923,2.6982458660815496,1.5686096441047075,1.5686096441047075,223095.30275145348,2.931729037448658,3.127308998908504,1.8686434563612015,1.3692779738744099,1.6652984166692466,1.9346768182401843,39265.43717058364,55590.09679394491,68846.0708434135,-0.8593703526833293,-0.06458052585222572,0.5149601467887868,0.450379620936561,-3.4022566550849245,1.1334101294840484,1.4681752130722023,0.19547271551276166,-0.18235228202334378,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-06-29,2.150701546668273,4.006257982065968,2.802784614493639,4.3950450267142855,4.3950450267142855,-287321.9376528101,3.31479419497704,3.1895119440270756,1.8824151077500297,1.3983586454974923,1.643277370138992,1.9403720927749533,23751.31818758392,55457.53606817702,71165.97800176544,0.7146836863798545,0.03852762925847891,0.5273123252985668,0.5658399545570457,0.18521184884975403,1.167871821825811,1.5122104930897105,-0.3130654701576258,0.649887732258138,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-06-30,5.281713192112502,4.670186794576189,5.308653868737675,5.159399758083957,5.159399758083957,595248.9872851849,3.5142785358573767,3.2762516339040837,1.8999041251969004,1.465882964644835,1.596324550895874,1.9501400083313742,67547.68058077483,56088.13365366359,77056.20967902898,-0.02343026651851045,0.07013427687169077,0.5448965498904762,0.6150308267621669,-0.44868517232315985,1.175079902123808,1.6005961641068571,1.2783722657438965,-0.00258162512664832,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-07-01,4.414132486247258,4.187366869243331,3.6244037736421824,2.631706493842888,2.631706493842888,-12339.180543127586,3.4837207820742244,3.170457585117288,1.90482913779691,1.430020355684059,1.5959944262594052,1.95042831940803,58566.85702264635,48534.15372066633,78536.60351217659,-0.5171788296450603,0.09422498677142409,0.5094836129784165,0.6037085997498406,-0.5745412025448233,1.139740535998499,1.5863336767001726,0.5672089058960861,-1.8786989068113054,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-07-02,3.221905679484508,3.33076503775094,4.056759130614566,3.4782865162681382,3.4782865162681382,-300759.13535899995,3.446609487802795,3.1097330640533642,1.9114538966493069,1.3871166464563194,1.579176358686956,1.9529572245229387,47653.72334430821,42689.07420417799,72994.65510443116,0.07656678172135274,0.10285409964890826,0.48667273608821937,0.5895268357371276,-0.3202134007419226,1.1287600178023378,1.4216190111167024,0.5194562179016008,-1.684396015462063,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-07-06,3.808194574846073,3.138631896726867,2.2602063957585266,2.162355071471765,2.162355071471765,105567.73224457308,3.5653585732762068,2.99323047276586,1.9163288774593938,1.362506210184076,1.5768422273474902,1.9520524943783424,34626.73289485745,38894.72164198283,75934.55310696994,-0.5659572733539424,0.17491140053538898,0.445941917074875,0.6208533176102639,-0.12962417749123054,1.1438643770502208,0.2972145046758085,-0.7564034896910562,-0.5213046249394755,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-07-07,1.3876111620578655,1.2535509354007566,1.7600584000251338,1.509775087313379,1.509775087313379,-298858.5155305333,2.9883045853960253,2.7668708676692804,1.9177402307427094,1.1961247415147014,1.5794221543876414,1.9516287481573447,-1615.4578730160806,20030.41921736486,76988.93334188208,0.08437701070603731,0.07698916728350855,0.36656950128232496,0.4435586685658334,-0.6802162177428122,1.1397088465632756,0.21571163085223777,0.6772776373054303,1.059618462099768,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-07-08,1.4317995717736558,2.2573971636747103,2.4567614390611645,3.269615698448579,3.269615698448579,-107325.64230527228,2.6103477734689498,2.791131616265711,1.9267421515508576,1.2014080979479522,1.575322109674176,1.9526571907630064,-1811.9140597476537,32333.14490285359,77058.98942958469,0.825740359695136,-0.06696365183090885,0.370616538574472,0.3036528867435633,-1.6126215980549448,1.1388040347335175,0.5726897009945253,0.10188906140601328,0.6364625683828715,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-07-09,3.29022009552585,2.498207484370454,2.3239699601615023,1.97278668594236,1.97278668594236,-344982.5300725162,2.4785638118888444,2.7967456152493955,1.9283041120087696,1.1970851066932842,1.5760206052509214,1.9525367327238732,-14719.62514480035,24749.53649059009,77507.31826596621,-0.5115073562833142,-0.12077717662185783,0.3718155427475778,0.2510383661257198,-1.7473358289838847,1.1519436734448962,0.7422472488143144,-0.770003174175159,-0.4171534394402646,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-07-10,2.227017999336073,3.0521385797705243,2.942307543397483,3.748524450447857,3.748524450447857,158655.1948119879,2.532611398724788,2.998625598674001,1.9322272006890833,0.9677897902046498,1.5767911261684533,1.9552136097347166,-65033.21826483263,30257.5555345804,67865.13070825007,0.5206988121014223,-0.1689031060937033,0.43948072234094077,0.2705776162472374,-2.20881212707015,1.183628206819462,0.8477537206576162,-0.7362451965880383,-1.308452470343078,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-07-13,3.817430320508951,3.0202682283711866,2.076063165265243,1.028565448052511,1.028565448052511,68820.86054294964,2.305853474040937,2.9517932867763665,1.9276864400202522,1.0403706792818612,1.5787181478237302,1.9559917719712976,-58081.12945018425,31884.630756750186,68661.59409715876,-1.3114124427377536,-0.24696200083270528,0.42609233136401503,0.1791303305313098,-0.057411908560727205,1.1743082100559168,0.8724164458386133,-0.057394778123709876,0.12556567082813191,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-07-14,0.7211994673536566,1.3012224470498488,1.7518911194201756,2.838047602356937,2.838047602356937,-292031.8376174396,2.5715079770496487,2.943450563721599,1.9317124708476798,1.040591364609144,1.5783161732018909,1.9568287497945949,-41842.857537023854,21716.150381953306,68362.74428633791,1.369955878011496,-0.13509006595075918,0.421175654176744,0.28608558822598484,-0.7970228605313678,1.1754261061122822,0.8543437163098738,-0.09378680782483681,0.2838792371132559,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-07-15,3.837610704930064,5.167191229777966,4.416571366383732,4.951105513576465,4.951105513576465,716547.644625816,2.907805940075226,3.005033504789042,1.945460270367248,1.1221791912330648,1.605036757965506,1.9659354440633916,9407.612380439812,40774.50257088822,71100.30469935114,0.2547609270334046,-0.03288989328477107,0.4347901256679851,0.401900232383214,-0.2868559292764027,1.0299238019412813,0.9295274654949698,1.3667394198556013,0.519680195164016,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-07-16,3.886286983569637,3.1991977314356568,4.327335738923626,3.339904884067053,3.339904884067053,-197769.6024357269,3.1812295797001644,3.0133038539641612,1.9495529741498339,1.124101730112767,1.6042976144094032,1.9677756265419126,6732.599180786196,40686.27959766022,69369.66194302899,-0.15151187010507344,0.054230679629705916,0.43543700044212563,0.4896676800718315,0.12056849265587805,1.040450772822105,0.9391801297413872,-0.6894394990933778,0.3127050193474943,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-07-17,2.643481125936759,2.020012574191359,1.7599331967780143,1.4861374070499591,1.4861374070499591,420616.5489447648,2.7287521710205853,2.951590910217649,1.9475070737974753,1.173809857630622,1.6074876995549625,1.9679913373118656,19440.766105926472,49683.608833155595,70696.2482439894,-0.5759162471143157,-0.0784998920938516,0.41579418558413456,0.33729429349028284,-1.3467683968168496,1.0457345821850363,0.5975256097206472,1.2427034281338503,0.8164204697756315,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-07-20,1.7234953986822887,1.4650585888483398,1.420964985738273,1.7988068975767677,1.7988068975767677,-353048.1477428543,2.8828004609254365,2.9214353864228095,1.9467761493947118,1.196207712249147,1.4806564407039127,1.9680125808788584,-32109.480167314632,-19380.606819507506,71073.54780145801,0.04276917323138042,-0.013312862235396725,0.4059003184736669,0.3925874562382701,-3.1214405612442073,1.1136096086106735,1.2638200558116792,0.4324951406177439,-0.2610512424767362,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-07-21,2.4997984375147446,3.384549624448944,3.5347629041891544,3.624914035195143,3.624914035195143,141958.1892608942,3.0401737474930774,2.978695126228948,1.952692089361772,1.2013488126715066,1.4800070341544933,1.970834574822878,14299.097225472322,-18977.575879739863,72691.60840421132,0.3716204699668373,0.02042934004877383,0.4222763483889488,0.4427056884377226,-1.895699129843917,1.096975155485879,1.296050138961834,0.7602339964776481,-0.23969676181934071,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-07-22,3.275673694816142,2.8671161494875435,3.5495659053993904,3.461997474339242,3.461997474339242,-232875.50409778903,2.742352139645633,2.9436960972617965,1.9596057565683136,1.1749684084700696,1.4830462401586768,1.9730931872236763,4049.9205914462086,-18287.644044426193,68908.97563497588,0.055322170942730745,-0.07084997043316009,0.40692265930386745,0.3360726888707074,-0.3820663723445185,1.1049780789866461,1.2779047411827087,0.5087377918183877,0.398177309321646,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
2020-07-23,3.1636923658581537,3.17724972510144,2.7273417750688047,2.709685372567737,2.709685372567737,28202.188164138934,2.61630823734577,2.9399556027522507,1.963064540726211,1.1756207933354974,1.4814234922448513,1.9736492776800896,885.2658495521457,-5803.971040346747,71439.12974730917,-0.15490728620895367,-0.116630225746517,0.4038876867605268,0.28725746101400984,-0.7987122726251307,1.097572661008242,1.0665725374783255,-0.08858134041672015,-0.46168708933323055,4.75370198322227,22.44458447183157,0.4860669668920729,1.1183605759263644,0.09398331466686907,-45.276950737702606,49.80965618288713
