Date,Open,High,Low,Close,Adj Close,Volume,TWLO.csv_MA_5,TWLO.csv_MA_20,TWLO.csv_MA_250,TWLO.csv_realVolatility20,TWLO.csv_realVolatility60,TWLO.csv_realVolatility250,TWLO.csv_avgVolume_20,TWLO.csv_avgVolume_60,TWLO.csv_avgVolume_250,TWLO.csv_log1DayRet,TWLO.csv_logMA5_20,TWLO.csv_logMA20_250,TWLO.csv_logMA5_250,TWLO.csv_log1DayRange,TWLO.csv_HL_20_realVol_20,TWLO.csv_HL_5_realVol_20,TWLO.csv_logD2,TWLO.csv_logD5,TWLO.csv_Mean,TWLO.csv_Variance,TWLO.csv_Skewness,TWLO.csv_Kurtosis,TWLO.csv_Shape,TWLO.csv_Location,TWLO.csv_Scale
2020-06-01,19.347171019524662,23.508201544090326,23.61709768765513,22.115702271786237,22.115702271786237,-990972.099019576,19.168158345339773,26.431758807043376,7.523173177405605,12.35843929071007,13.789965968244392,8.009820922460419,963065.6247494707,383751.37832420383,213007.9510756277,0.13374165802043672,-0.32131578944050937,1.2565782582206895,0.9352624687801802,-2.2173606622983417,0.937592791376033,1.6108252441180715,1.618336769406667,2.731833154975724,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-06-02,22.18391668373337,20.452151919604376,21.18084206482729,23.122197391362164,23.122197391362164,-999420.5751761696,20.449874623840643,27.0002348995282,7.554003767741271,11.900693969678498,13.776510680059353,8.055023793773644,919228.7455542197,362126.42393893853,209518.7090050145,0.04142552955223887,-0.27786881434253163,1.2737678428845418,0.9958990285420102,-0.31650667817542766,0.9786187120462034,1.5809707469668512,-0.29571222902446787,1.857637934817761,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-06-03,20.441372391840105,20.603218924073246,22.541197098188604,20.124825018634567,20.124825018634567,-660502.4358887617,21.259986599325508,27.372614103597897,7.578441022742057,11.539984497373961,13.590872646799637,8.083920736524673,877366.3630416474,343561.2291556955,206827.71055715077,-0.015606776998885477,-0.2527162857151538,1.2842355196270094,1.0315192339118557,0.6616452513387782,0.9654129875859903,1.487572419245549,0.6885753723285636,1.398855112903336,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-06-04,21.746820197078165,19.45869213934975,14.305889120414491,11.906836617480336,11.906836617480336,-157390.9592707951,20.227152037975934,27.155884904942628,7.561920011078681,11.797861035191206,13.455493500560934,8.070774257551184,692863.6144658371,313418.14053114154,205425.11424829168,-0.6023548081883645,-0.2945679160101659,1.2784686504724316,0.9839007344622658,1.6395408421328554,0.9764251794029808,1.5660154577216938,2.417284336325191,1.6417449361634378,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-06-05,4.455719416780738,14.837586739444191,7.181514232559778,18.92349857210752,18.92349857210752,-97616.28677572776,19.238611974274164,25.04846432657485,7.587781566241575,8.805655964237884,13.252480609640624,8.09684292435906,-658768.4174183552,305731.2322898483,207229.62421424684,1.4462159273547894,-0.2638932213974304,1.1942732564016612,0.9303800350042308,2.035499124701995,0.9039168403290938,1.7055761213084568,0.18342631842590765,1.5979118050357288,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-06-08,21.2438426889328,15.944429038468826,19.60158743199281,17.638098858623266,17.638098858623266,-824611.8130480978,18.34309129164157,23.707091033439195,7.6233825057364415,7.661098054619684,12.882186406377029,8.121449314116404,-689844.9438737548,270639.48997213127,205811.71987695532,-0.18600582725207382,-0.2565211958732268,1.1345540335175275,0.8780328376443005,1.2966864506503946,0.9079847661945597,0.9215322649230033,1.7459357928795378,1.4990879508698185,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-06-09,20.554191779383444,17.77762943157262,20.850187591439408,14.808581101300632,14.808581101300632,-978589.0529008744,16.680368033629264,22.43454116673825,7.634334657845407,6.836307949415551,12.682719874270244,8.129312980897804,-554115.8044358635,230926.44816688963,206282.2176722638,-0.32785808278276285,-0.2963693264933402,1.0779459963740932,0.781576669880753,1.1225104914462825,0.9090163683970255,0.520135102718283,1.4146187782309252,2.117894687499524,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-06-10,16.95803242380697,22.25475918847451,18.75796143611592,24.576979110931745,24.576979110931745,490035.37409461895,17.5707988520887,21.868751884157266,7.697297904797556,6.0915425794584435,12.330677364436509,8.199315370180297,-621669.3965180262,262371.8893663464,212902.1262878846,0.3710685854109412,-0.21882039530246744,1.0441894174739446,0.8253690221714771,1.2518476217958245,0.8992353268076849,0.36976590434662726,1.9371404145712832,1.4933880447409094,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-06-11,20.100236700114635,17.18076032926686,11.300760275884898,5.578030956286483,5.578030956286483,875041.4831557665,16.305037719849928,20.77108141570264,7.685348350936481,6.93676273567836,12.241915318446582,8.200221938874009,-627834.0405072831,279504.1687795377,219165.41710935254,-1.281895752220165,-0.24208758013750303,0.9942459981204651,0.7521584179829621,1.7715567709891007,0.9189655157818186,0.38917245716975873,2.2225186507487127,1.845111539237646,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-06-12,11.930905058173437,10.986320768407497,15.117827900813865,15.206936488195154,15.206936488195154,-844457.9193107574,15.561725303067456,20.002752709148645,7.707978664101239,6.638485790519995,11.97802290258766,8.213183164199219,-469661.5046188279,280044.06554050476,213644.24725255056,0.24261957437770265,-0.25105550627723083,0.9536139170123217,0.702558410735091,1.4186422635055165,0.923078267351901,0.2470701035449741,2.237517645091275,1.3127990699844534,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-06-15,19.60933923164876,21.621270444933288,19.84205897620808,26.05043413058536,26.05043413058536,628489.863970167,17.244192357459873,20.099549301017493,7.768559389473673,6.715265220129781,12.002703529315875,8.292335370697712,-376090.54346409143,272528.3599070641,214833.86910554595,0.2840284891809603,-0.1532219801189057,0.9506126515492311,0.7973906714303254,0.5761702710544795,0.927223536223933,0.43828560069673733,3.0190777926015713,2.1296991134373275,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-06-16,21.746426153249104,24.745897800970823,20.617825816183,26.744321293918432,26.744321293918432,736232.8553456785,19.631340395983436,20.549436788435507,7.818583851833037,6.849392858418977,12.00199340056242,8.368889907778453,-247042.91340833166,283875.22631296754,220481.7396087493,0.20687273348750268,-0.045706244685370136,0.9663300886359832,0.920623843950613,1.4178104662025632,0.9325187793912795,0.4403835572711148,2.445592615443116,2.479537276520234,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-06-17,27.83464499413625,26.979391821121,30.81476206046014,23.69284534266106,23.69284534266106,159039.10102732573,19.454513642329296,20.75929091571239,7.8652664021205565,6.879639989870816,12.008175674839876,8.42479562812489,-190504.0812831589,278438.15061211225,219367.34240756722,-0.16110834932720622,-0.06491479442368135,0.9705374936492678,0.9056226992255865,1.3442659723598795,0.9254762365046714,0.44046799022316774,0.8576393967141843,-0.12314690621927328,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-06-18,21.302628179061003,22.008208575930723,22.946693152635504,25.34448246681498,25.34448246681498,-1076849.7830104446,23.407803944434995,20.62311089725697,7.932286486795393,6.753143999544894,12.064244700745753,8.496915049818416,-268238.0724614305,251900.78317797024,211776.52693064362,0.1737305983861203,0.1266571334975958,0.9554710073091198,1.0821281408067156,-0.06348885707592922,0.9539334746117969,0.6633599099811814,0.3363571064964598,2.983986132480133,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-06-19,28.213542424141707,23.310580788140868,22.82953668735263,17.22571802903218,17.22571802903218,589545.8590135579,23.8115602526024,20.213064986648178,7.985495846429657,6.694851884247131,12.01470926713969,8.513344707753662,-192350.45793512047,265390.239254765,213720.6035493911,-0.49339858916223966,0.1638420107991606,0.928702299876328,1.0925443106754886,-0.7317963274488121,1.0282938513529516,0.9213354085220172,1.8667320089304686,0.7024941318108145,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-06-22,18.01704334671558,21.553164350647364,23.47121318776132,24.44283182836909,24.44283182836909,-1152217.681771018,23.49003979215915,19.56137044665009,8.070312543605052,5.443309414148366,12.03777421018075,8.571292202650096,-368385.9326288228,244990.52776672863,209324.69186643147,0.3050188336730385,0.1830197667866178,0.8853645152838253,1.0683842820704432,0.6513084386573935,1.0157212605733352,0.9233238468228344,-0.10352815274294275,0.4747438156746579,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-06-23,23.5791060935768,21.322298151948644,22.40849471139205,20.279910263034708,20.279910263034708,-353575.0807646592,22.197157585982403,19.739685159858936,8.13151294684286,5.403378093080401,11.935993809553125,8.603698221963796,-403296.59759307845,260967.14941639727,207613.20474649992,-0.1507302310595944,0.11733315948382213,0.8868840839606248,1.0042172434444467,0.08268219909693195,1.0192479892103399,0.7823751652537072,1.1165151498064925,1.866311906895778,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-06-24,18.98002777541825,19.64033104560852,16.523762082528833,16.662760625280043,16.662760625280043,-139387.4213430339,20.7911406425062,19.769109934062428,8.161371687895608,5.383934414682685,11.846427762351555,8.620351350945219,-454264.95323546056,261560.93745488714,207066.2864918458,-0.13021092977559476,0.0504063501940849,0.8847083612744475,0.9351147114685325,1.136732705396618,1.0132916152804625,0.7126435864207777,2.0515654902164213,1.9501987565865226,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-06-25,17.067592576671984,16.817757982221252,16.22540432998548,22.0163205438156,22.0163205438156,-95375.47237284551,20.125508257906326,20.016375490041796,8.220949694139534,5.367032159938316,11.59848501618465,8.664495120891587,-314145.99419294373,219331.74935960415,203375.1632547905,0.2546025267844802,0.005437364993877256,0.8898649760817546,0.8953023410756318,-0.5236514369284391,1.0473896869341672,0.7837767788933736,0.5518199251703554,1.2024201765227687,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-06-26,22.81220526572721,23.50064065917468,21.08729106233781,24.41820717741689,24.41820717741689,2508936.167874532,21.564006087583266,20.04397590438182,8.286631254080062,5.389245607989088,11.32302606597432,8.724824550157269,-119182.29380855581,282588.82560944615,216231.12380974088,0.06803333842855103,0.07309688493189988,0.8832851309968881,0.9563820159287878,0.8810156567276122,1.035749249948303,0.6672190137042644,2.048395377451268,1.973037307702033,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-06-29,23.357612292668332,20.316444202805968,13.970544622985557,11.220671932996822,11.220671932996822,-626695.1853861241,18.91957410850881,19.49922438744235,8.297563428152678,5.709912686065149,11.074627501491165,8.726789435966664,-100968.44812688322,280126.619282868,215685.0176938809,-0.733165153859327,-0.03017763652642145,0.8544127809443325,0.8242351444179111,1.8478088688663095,0.8141053403514318,0.924423338579979,2.379143146535911,2.5818942019688254,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-06-30,11.00924721800962,18.396283235434737,18.261141881813444,23.67534822874444,23.67534822874444,-557062.0872537247,19.59866170165076,19.526881929311465,8.352746415646338,5.729690599369595,10.77302384816833,8.780287510251798,-78850.52373076098,269997.8118121328,216542.2634769504,0.7656987718478953,0.003669206672127158,0.8492016798685942,0.8528708865407213,-2.0014339844712956,1.0079908388816234,1.5332419357289016,-0.2972490925656664,1.2224327558450283,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-07-01,22.118813752090176,26.14301582437608,25.331218928121302,28.41838759948345,28.41838759948345,-748527.6038358381,21.94978709649144,19.941560058353907,8.426343996814053,6.0655190737917115,10.718872317069671,8.870955308137896,-83251.7821281148,256876.18710151745,210543.06436963408,0.25060783897534156,0.09595144089379254,0.8614430107437873,0.9573944516375797,-0.20850509787267957,1.0323422633442871,1.4589383861008147,2.84477656491138,2.4643320173798338,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-07-02,31.720772778982536,29.854355744092032,31.453057917582044,27.91095125628999,27.91095125628999,782536.8997801137,23.128713238986318,20.74176579029439,8.48315267421275,6.005119491698202,10.606098971114244,8.950041424820371,-36255.38917556936,261271.44901641173,212061.65903800592,-0.12795262902627888,0.10892550446912265,0.8940671802046237,1.0029926846737465,0.46919215852366486,1.0120732117202764,1.4374178572609362,1.4435257093594274,1.7740418878327693,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-07-06,31.81701059221237,30.230502167586195,30.09382038110016,27.13715220050153,27.13715220050153,-488363.0958093631,23.672502243603248,21.15244847171409,8.544730648216634,6.153259335056191,10.55289660472944,9.025200437665927,-55792.72962725114,258169.9406352104,210862.96413058112,-0.1590973521215091,0.11255846587636578,0.9064408712714073,1.018999337147773,-1.990099781246595,1.124224253661105,1.6534117838821776,0.24782476792309713,1.0002439459110282,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-07-07,23.876573496335936,23.25331811731201,25.77413473084991,21.967082732574937,21.967082732574937,-805670.0375396216,25.82178440351887,21.368897665411676,8.58871907624461,6.099030894337391,10.472049110164251,9.063785672472378,-54845.640851827324,243971.3473559202,206391.66344580494,-0.08335269635493261,0.18928200765898065,0.9114868778643137,1.1007688855232944,0.9245829020207316,1.1131517901263306,1.3701898615908161,1.7823601880111781,2.37457181971462,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-07-08,23.37708747882621,28.341825825479876,25.956641147387074,32.030786829196984,32.030786829196984,1150213.223619725,27.49287212360938,22.230007951806492,8.679832040065088,6.3352534438745,10.466018637103126,9.184174215662168,51594.47297420265,284859.87262015697,212993.41154659205,0.3149411536073047,0.21248368988831548,0.9404409074200115,1.1529245973083269,0.8692765545051124,1.1067472039832882,1.2076606923452973,1.5879353052444307,2.1229126562353473,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-07-09,32.348424643279856,27.344930688904128,26.27583176510308,27.960315004855172,27.960315004855172,-429508.8920204977,27.401257604683725,22.399174746502663,8.761954210817764,6.445435287967873,10.418272474180549,9.264390371774434,5617.259668446815,278707.71230543853,211357.6386205293,-0.14577913891984384,0.20156479381356743,0.9386051530127568,1.1401699468263242,0.0668161663966895,1.0935513839805975,1.2013023800400162,1.790630877988518,-0.7807276038731237,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-07-10,26.11391975035033,22.58228834018749,25.13606055739729,20.582304647411437,20.582304647411437,-536678.4399948707,25.935528282908013,23.149388431058913,8.797596329543143,5.12179456662862,10.32016361136138,9.29272707554808,-64968.73648908504,273730.69106105255,210411.20154629322,-0.2380367869831597,0.11364541457458747,0.9674898227151029,1.0811352372896903,0.9375715669492672,1.0535448877976439,1.2573659776164254,2.4378571606705766,1.9917908615902324,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-07-13,21.1516855754102,21.2110269637692,8.160178039670512,5.860272232195257,5.860272232195257,241116.23853266655,21.680152289246756,22.682055218258917,8.791382730369811,6.19798694615553,10.418024170891862,9.294175384379407,-10690.028596913846,265267.30195203837,210039.6703614022,-1.2835235400377083,-0.04517689188447265,0.9478020863080866,0.9026251944236138,2.5688531833080073,1.1423032570793308,0.9126682733062611,3.09557954393631,3.057621035693249,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-07-14,2.286120706219691,4.687293961609584,5.829891970764805,12.465320269975678,12.465320269975678,570392.9909834568,19.779799796726905,22.002799525228433,8.794312293176343,6.544156622457179,10.424601258169515,9.295221663253614,-13594.872246249352,272461.5678654101,214222.51797683456,1.6960940438359726,-0.10650849176613553,0.9170645142075171,0.8105560224413816,0.13330462492548978,1.1432607997503084,1.0085005950507657,2.0939587031049873,2.2514773037782163,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-07-15,15.860560592433046,11.99829586768746,14.044058713290385,14.983687169457369,14.983687169457369,-529546.5087194734,16.370379864778982,21.41476781900538,8.812743964357127,6.62357836153007,10.369793982772233,9.302935521444,-76883.84044950696,267179.19501635013,206762.0357845446,-0.05687347460443369,-0.26860717298050274,0.8878819173750142,0.6192747443945116,0.7157707495711905,1.1206156396251687,1.0125750754645666,2.2108441788744844,2.83598008132637,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-07-16,11.507142548873617,11.385461206783305,14.808807893226115,13.597948886787634,13.597948886787634,-99240.7427285784,13.497906641165475,20.910022996211712,8.828783262286105,6.822492561211004,10.235955100572017,9.307733187702915,-89797.83263730216,249913.76093175367,208678.8097745957,0.16695103044170037,-0.43769400340753645,0.8622114039803879,0.42451740057285153,1.2306186358809554,1.1156150029352132,0.9057624791999364,0.12454114085546944,2.6646113214999243,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-07-17,17.792805828733577,29.14790334375581,20.69791708954554,31.004209787142912,31.004209787142912,1970387.4504091376,15.58228766911177,21.193009362228103,8.907219526092748,7.126703824772727,10.223062872132072,9.411491235003586,62564.029033676954,310596.90541601734,214329.90719698052,0.5553287861749784,-0.30753651686692657,0.8668092496204686,0.5592727327535422,2.134164814647081,1.1791808721915114,0.9996436629893222,2.773870563934913,2.3439098545200077,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-07-20,30.77061187913,46.78715184245792,32.55349987206549,47.66761180624667,47.66761180624667,1655295.2990714647,23.94375558392205,22.71510405108883,9.063939503441345,9.18762889612066,10.642816373369888,9.725451498459043,115851.5010365723,341669.42018414795,222333.22769201902,0.43769209478747956,0.05267748275442629,0.9187262305965516,0.971403713350978,2.655609017994516,1.2407009523563368,1.0263431613283733,3.528407337859888,3.733071912012927,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-07-21,47.06075229395088,32.965817539117154,37.14613190175589,31.141849291410463,31.141849291410463,211795.03416164173,27.67906138820901,23.0500549242409,9.143876057345857,9.374150123578044,10.60561451657987,9.824355045818347,184052.1368332053,348844.0121406231,225162.48049710412,-0.41288681801056215,0.18300806851879364,0.9245837804030607,1.1075918489218541,1.4303864500817116,1.2535987482055517,0.7650436924569486,-1.9831172997191047,2.92726760297838,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-07-22,32.41119525323396,35.53102656172811,38.80964328969316,29.916832702762377,29.916832702762377,-646967.0973568358,30.665690494870013,23.531901046227283,9.222206716212366,9.4714377893647,10.499196303738008,9.911563786018657,169382.53600359644,344902.9061185883,223750.23156652055,-0.08008260698495814,0.2647874642646846,0.9367426428361834,1.201530107100868,1.187421604164302,1.2507847881880356,0.6429647633833772,2.8764294081121933,2.7035832747789987,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-07-23,29.98797013251644,29.71949116660917,24.227453960954307,19.58273349558499,19.58273349558499,-275876.364584578,31.862647416629482,23.677899689742528,9.251837839652955,9.38206313384186,10.20466824843677,9.931479580984059,162558.08884151923,332834.4695646116,220118.57282699784,-0.42614807178477315,0.29689228579373633,0.9397198933907046,1.2366121791844409,1.7032992624011432,1.2669533119959868,0.5836290536693952,2.4474743720684646,1.7892203498572978,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
2020-07-24,12.526324147444283,7.791360113802767,7.254687534972874,15.96648135297059,15.96648135297059,-341071.9311346228,28.855101729795017,23.37540773020028,9.305907619058635,9.534740258365073,10.151342158089443,9.931090854882006,150273.26590343038,321947.04953906004,208788.17390245252,0.24265924765788105,0.21060229568259592,0.9210350916826803,1.131637387365276,-0.6223670932792008,1.2723636381632069,1.1959570476107828,2.6355046943152063,2.710562272152819,9.502451307309503,147.63355176405608,1.0147743538986216,1.6423075299192593,0.14642861496989498,-70.62034051382653,79.25530850300254
