Date,Open,High,Low,Close,Adj Close,Volume,WIX.csv_MA_5,WIX.csv_MA_20,WIX.csv_MA_250,WIX.csv_realVolatility20,WIX.csv_realVolatility60,WIX.csv_realVolatility250,WIX.csv_avgVolume_20,WIX.csv_avgVolume_60,WIX.csv_avgVolume_250,WIX.csv_log1DayRet,WIX.csv_logMA5_20,WIX.csv_logMA20_250,WIX.csv_logMA5_250,WIX.csv_log1DayRange,WIX.csv_HL_20_realVol_20,WIX.csv_HL_5_realVol_20,WIX.csv_logD2,WIX.csv_logD5,WIX.csv_Mean,WIX.csv_Variance,WIX.csv_Skewness,WIX.csv_Kurtosis,WIX.csv_Shape,WIX.csv_Location,WIX.csv_Scale
2020-06-11,11.358371626825232,17.341405649548108,13.768674046293455,15.570715170755534,15.570715170755534,53576.16633236373,18.24114582953187,25.706380074370827,8.939552989577587,8.078905867059342,11.55869325300479,7.777889509628532,49666.91163137571,47960.33754291117,46877.352581639774,0.3154368570927714,-0.34305941073816393,1.0562536262433038,0.7131942155051398,1.2733304581830107,1.2594496135984294,1.894548621799701,1.2498593192152216,0.3643451624037673,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-06-12,20.834022790625998,16.302058258454935,15.550030169379625,17.61650091635488,17.61650091635488,-198084.98613681475,19.0724935531955,24.539649888795722,8.96275003779065,7.419480091475787,10.884114685258742,7.795135328946107,-73689.06854541865,48635.46739036348,46075.50817182281,-0.167751346594404,-0.2520430032542648,1.0072130684648417,0.755170065210577,-0.28498160323612104,1.2259652575177937,1.312351886945215,1.9050575701867696,1.424730780814231,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-06-15,15.084147497745391,22.191180524324125,20.303063177474517,22.813869959750207,22.813869959750207,-167182.2295292532,19.879589715621222,23.656158829661376,9.013783057907244,6.403451978435975,10.916378809394857,7.84392882704224,-116265.06456503933,35701.94465179673,45848.273712411414,0.4137243247975905,-0.17392993369794116,0.964868639926389,0.790938706228448,0.6355802198435251,1.2148101032123073,1.3168410349024187,1.980056855824912,1.3951254550017151,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-06-16,28.82407648292954,21.5549346137513,24.175403162796982,20.32409759060235,20.32409759060235,-129663.56135623704,20.132295806028054,23.536064142061274,9.050228078734346,6.4442087972545385,10.716829038594009,7.875291270066027,-91919.93197437239,40436.253653010186,44806.75414422284,-0.3494037714264866,-0.156208606998273,0.955743929665534,0.7995353226672611,0.9633531372974605,1.1857065306095018,0.5859673330773363,0.9960614053488093,0.2339097488886122,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-06-17,19.82395252974169,23.05958820873872,24.5815470923761,26.433623988242147,26.433623988242147,14721.555512159131,20.551761525141025,23.802707200559972,9.101250014041748,6.448467396624539,10.527540530561346,7.946393440258241,-72626.65489328033,44607.30042202802,44922.16904048409,0.2877459053856721,-0.14685266587776638,0.9613875538616914,0.8145348879839249,0.4199982443816722,1.1806331840921345,0.5920827284737624,1.2864060755987112,0.740664437576632,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-06-18,23.86554271324198,25.003662532286967,23.953286972046527,25.941472593523255,25.941472593523255,127384.82235255536,22.625913009694568,23.485306492308034,9.161432231678292,6.1584598616746735,10.5812997003742,8.016702893653338,-107541.48945748026,48333.49633859694,45344.09120011684,0.0834072553263164,-0.037279127158378944,0.9413724463161667,0.9040933191577878,0.049147776637936534,1.1653732883103287,0.4889152512001077,1.7258644734583364,2.3389900593781827,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-06-19,29.589523357257946,30.34643745663104,29.15119195525688,27.90521507754252,27.90521507754252,215671.20228893217,24.683655841932094,23.39382374192011,9.245948165151228,6.073744593766713,10.67299294751476,8.102374156022373,-70050.53829178138,47083.43731484989,46271.51152234978,-0.05860676634315231,0.05366927293331353,0.9282866255130914,0.981955898446405,0.1783516047639368,1.167568865580479,0.3651521514870767,0.38634418912031826,2.331047581997728,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-06-22,29.578516577898316,29.658285500587112,30.38538425713986,31.233821498657704,31.233821498657704,-276290.029981498,26.367646149713597,23.250820766528236,9.354013953678685,5.837638476919211,10.823796829886353,8.21442768839089,-67433.44185553517,40918.4233098851,44598.58301009469,0.05445322355151844,0.12579730075435785,0.9105348821599739,1.0363321829143317,-0.31869296947371784,1.143069080079995,0.47599985487677515,1.6662621747548219,2.1306040727635036,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-06-23,31.36137196708043,27.10779988425506,26.645595272075127,25.82145044362616,25.82145044362616,31583.6567346048,27.46711672031836,23.4101283015336,9.431097219030143,5.863374857850372,10.53470475438709,8.278185589823876,-66886.57294330087,42537.65963878568,45261.194442875814,-0.19437138443625504,0.15982077144438733,0.9091563181545073,1.0689770895988946,-0.7717476024380061,1.1706279723924942,0.46597832677869,0.7341761779334841,1.7042666769264507,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-06-24,24.258902093148663,28.869694342451368,17.482856479806316,22.2924621706307,22.2924621706307,689762.2609193915,26.638884356796062,23.56038454837054,9.485673368238402,5.790211169443591,10.298924229830005,8.317885674550167,-40829.6145379264,54029.08045938334,48336.21202322365,-0.08453504457423958,0.1228052855593964,0.9097840869087707,1.032589372468167,2.4324581149148576,1.2486777393746402,1.240520069884755,2.190687627741853,1.4209763807406486,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-06-25,18.20990848045884,28.662282748683708,25.149811165528178,34.71046363175063,34.71046363175063,300052.66277599754,28.392682564441543,24.203417847687266,9.586719750214208,6.283364343041514,10.19346061330696,8.469495084122169,3414.2608391180574,60280.59923852747,49783.29571300981,0.6450753191385835,0.1596375992208144,0.9261150751694525,1.085752674390267,1.2563199444223072,1.2596356862733022,1.2924937800831364,2.1848160409038946,2.1712217528132745,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-06-26,36.823874536935705,26.437597168077676,29.787689199375137,26.125836012219168,26.125836012219168,-102102.55031558697,28.036806751376872,23.72014429482295,9.651981205229156,5.6887614521270855,9.652169113858898,8.533840487998948,-18055.118234387162,57224.28921621012,49511.110956829565,-0.3432216891680684,0.16719351640947894,0.8991614568468113,1.0663549732562903,1.2089878174887185,1.2607438964893694,1.2995055022562807,1.3437453140161653,0.5762644637392871,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-06-29,26.693977799970384,23.468497754980746,22.613582936983818,22.900064814904766,22.900064814904766,-326314.5109122753,26.370055414626286,23.546559689220988,9.700230606301801,5.656468020265562,9.285917647614687,8.574573810002901,-10644.013001334639,51719.257877899065,48603.391783498555,-0.15329824850156837,0.11324937738232664,0.8868300653352301,1.0000794427175566,-0.15675344308235153,1.2591130208572052,1.2674775313574351,2.4689803990587293,2.120314336960063,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-06-30,23.98720489687429,27.01855968457224,30.061660707695864,29.51861147022012,29.51861147022012,-284101.240059569,27.109487619945078,23.42772171450644,9.783165826096504,5.494481836118527,9.013913474157125,8.665473275709187,-32318.588859660824,50093.239697911056,48022.62584003827,0.20750040282225143,0.14596375346514023,0.8732568740622089,1.0192206275273492,1.1128770688927352,1.266281350614277,0.9173748384623076,1.2216483055989549,1.3075652350227187,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-07-01,30.89213873877489,34.712283996812346,31.14702141201107,35.3300457173695,35.3300457173695,156180.80215800827,29.717004329292838,23.85917756090077,9.88759523834201,6.073348298170802,9.123381208359014,8.814719095949737,-7223.494663443012,53998.04499942492,47491.07662391511,0.1342320135924446,0.21955047160350355,0.8808879814647848,1.1004384530682882,1.2712377074795085,1.2653980596674648,0.6154012957984923,2.5201113691147405,2.567836228493419,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-07-02,39.18526966889169,36.6942049484193,38.33187413811567,36.35000171577644,36.35000171577644,126140.63233534223,30.044911946098,24.826163337441493,9.994870273084848,6.45322349729581,9.200511860183557,8.972151000148191,264.9668556301127,54594.33144636314,48175.445823678136,-0.07510665124192507,0.19079525668600358,0.9098260816746001,1.1006213383606036,0.49327400514190933,1.214069013097752,0.6114931477086923,1.92152820273107,0.49441454608176355,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-07-06,37.73879633984765,44.68252108808437,37.78478836049908,34.49392688097828,34.49392688097828,642131.2446862068,31.718530119849824,25.877871566588574,10.091242151457221,6.2128328650633255,9.339460316023672,9.104941701176418,19118.24510093242,59476.2494946857,50393.248287355294,-0.08990536983966814,0.20351283262329284,0.9417202898772233,1.1452331225005163,1.9311927674005933,0.9976395901404458,0.7943607689629869,-0.1789845272062901,2.1244257663409396,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-07-07,31.99591398100563,31.03929683212576,34.19100219847766,36.7716578662733,36.7716578662733,-250894.3113198024,34.49284873012353,26.77753500252116,10.198128484589304,6.42966232780338,9.406226656366469,9.25998377915596,25663.58753544169,57075.491136463155,49565.90096669506,0.13911917521347547,0.25318872954891397,0.9653590682650938,1.2185477978140078,1.147943692484396,1.0065838946083756,0.5121282942837233,-0.8635651063327643,2.629843083633868,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-07-08,42.51520543985356,43.03711265843103,40.8562375272798,41.1563639793539,41.1563639793539,96386.31456302865,36.82039923195028,27.88232484456044,10.327392368664531,6.91397712179034,9.681474391750003,9.464257260816838,29727.041766926246,50672.05457954549,50756.98726036809,-0.032483218629784344,0.27805904859381186,0.9931931515383119,1.2712522001321236,0.779726232554902,0.7918665622049255,0.5454699434607043,1.8964853483030226,2.45425434025254,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-07-09,43.797071672163895,37.93438479969947,39.16829723803557,39.09600971552294,39.09600971552294,-169871.90860773087,37.57359203158097,28.620310560702727,10.452465304921752,7.292889321073732,9.85120948062718,9.636140068538324,27454.299621991137,55400.17839870859,49519.57773478911,-0.11354654987538117,0.2721848388072205,1.007278760313039,1.2794635991202596,0.21018996537733625,0.799840862882324,0.6670433594403413,0.8434412256581961,1.3260038704849217,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-07-10,34.69679962750021,33.08499773946255,31.75805710709264,31.84389181066274,31.84389181066274,-125458.07235942798,36.67237005055823,29.43396939269809,10.547936348339558,6.63879023806405,9.674221577875254,9.729292886099495,18502.587687401552,54906.50006335845,49398.588313754626,-0.0858018692032927,0.21987418298230715,1.0262191948831385,1.2460933778654455,0.2828760161201312,0.7925554004572465,0.7056194528821852,2.2313545951042895,1.5054342325500851,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-07-13,34.5323695203796,32.52967561952036,20.479991384687597,17.70838418693785,17.70838418693785,349484.087533273,33.315261511750144,29.438563556227233,10.599523908643093,6.6302081644572795,9.590904204616734,9.732945294107886,45881.041370905936,65604.7536334531,49008.59453500072,-0.6678589208209658,0.12371009523093596,1.0214964145921874,1.1452065098231232,2.489038455015124,0.8615122149376049,0.9252137530273629,3.0628125084511213,2.8205179619939527,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-07-14,13.042723096098342,16.929970583066563,17.82705936578796,22.00126351742693,22.00126351742693,371725.0245076332,30.36118264198087,29.397933234111072,10.651051745086992,6.675278018791716,9.500885028433867,9.759141659635574,72826.40407275026,72501.24041992356,49044.0533536428,0.5228695232342202,0.03224053200656555,1.015265731027448,1.0475062630340137,-0.10860044442841799,0.8838929750644621,1.033206166745826,2.286722778369633,2.6926247954994187,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-07-15,20.94637429105592,16.56435382315135,18.628137091467835,17.152052237902666,17.152052237902666,-453152.4003575573,25.560320293690626,29.239330966476086,10.681361372071953,6.934852521624769,9.475419998502682,9.767548377601779,56651.96212268424,61536.39268504259,48060.78954372542,-0.19984773605419925,-0.13447359337345732,1.0070144591526822,0.8725408657792249,0.7245408364452179,0.8823792493030037,1.0328454936691602,-0.5863901322446236,3.1782334701055595,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-07-16,15.597576750512587,17.649789379563884,20.606906075898053,18.13391907222112,18.13391907222112,-255881.4302139432,21.367902165030262,28.824345720675034,10.70727814523675,7.347628822837734,9.284264226450356,9.778730829867568,43121.81283637913,59295.465869944455,46962.3190211746,0.1506686007650726,-0.2993304703456509,0.9902966568430319,0.6909661864973811,1.0842147045265969,0.8825330665186445,0.9984644501842626,1.3525680816363685,3.0427155989110353,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-07-17,18.82149800721865,17.306380275472776,20.06640010554051,18.813464436429683,18.813464436429683,188701.5734131498,18.76181669018365,28.46794531282036,10.743299309736694,7.661014425928274,9.279422311594857,9.791982637585665,46187.65038940885,63986.54227894082,48071.84474339119,-0.0004269206285518578,-0.4169549510443885,0.9744964882253645,0.5575415371809761,1.0152378645103979,0.8676121472221608,0.9382262633401869,0.5076679627138145,2.5672871898492966,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-07-20,20.11907199931909,29.08446435531755,24.798178131976243,31.725226157113013,31.725226157113013,-133518.81669042498,21.565185084218683,28.65894586679888,10.829676650217506,7.693795475644266,9.178848415177947,9.881394837319252,28728.149440440997,64215.765968460924,46611.99699905386,0.45544392137330064,-0.2843854283977241,0.9731754373733343,0.6887900089756102,1.4554206758158725,0.8654267312060596,0.587812681078515,2.6094304034418068,2.6402596044627806,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-07-21,33.27870365638998,26.90473042157456,24.132613145699708,19.58576514729313,19.58576514729313,-237268.68447933265,21.082085410191922,28.07654304923065,10.847688465134203,7.925986741196666,9.073334687672682,9.893275441800204,30679.216715549264,63552.96566838413,41115.69668699933,-0.5301146281809624,-0.2865108136391735,0.9509824481953383,0.664471634556165,1.0196113877468878,0.8185816721300144,0.2613003119123978,-0.2583812829574556,0.8819056302589608,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-07-22,17.96717120294386,20.05945869862865,20.805449992235395,19.289546173482226,19.289546173482226,-200743.4681988455,21.509584197307834,27.749947835723457,10.900331576057557,8.155065049841323,8.890362637484118,9.90307480828664,19062.860468876745,58498.81881277588,41446.66189649244,0.07101702947457397,-0.2547353479732204,0.9344407518027086,0.6797054038294882,-0.293041349614917,0.7714156554823459,0.6677963926534282,2.520569758802588,0.759634084668992,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-07-23,19.645513628826397,18.072540793823435,17.035905035302534,16.618234536391782,16.618234536391782,-36433.23944340396,21.206447290141966,27.46623645401151,10.918728721355796,8.448349828305908,8.591464210241732,9.90943128533982,-17246.91454926303,59461.688824158504,42167.04510855302,-0.1673484396551966,-0.25865223213939137,0.9224779389610835,0.6638257068216922,0.03598062214695301,0.7160803070717239,0.7390879747921923,1.0877301628322567,0.41586717574415155,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
2020-07-24,9.4029986211832,13.44625351721274,9.995677080516288,16.38547912573341,16.38547912573341,-169843.13510922104,20.72085022800271,26.54998722871065,10.949125403348155,8.61342826886722,8.541908435461186,9.914517655766051,-40741.70444352396,55882.907858775,40630.301906536806,0.5553668827933861,-0.24788881594056583,0.8857696854277511,0.6378808694871854,1.238541300186863,0.7155576085360438,0.7729025156323543,1.0661121847637978,0.8870618232186014,8.636945226396096,90.5887879525429,0.825529989520597,3.722491063984325,0.08409956249708458,-102.8529197301801,111.09395007289508
