Date,Open,High,Low,Close,Adj Close,Volume,NLS.csv_MA_5,NLS.csv_MA_20,NLS.csv_MA_250,NLS.csv_realVolatility20,NLS.csv_realVolatility60,NLS.csv_realVolatility250,NLS.csv_avgVolume_20,NLS.csv_avgVolume_60,NLS.csv_avgVolume_250,NLS.csv_log1DayRet,NLS.csv_logMA5_20,NLS.csv_logMA20_250,NLS.csv_logMA5_250,NLS.csv_log1DayRange,NLS.csv_HL_20_realVol_20,NLS.csv_HL_5_realVol_20,NLS.csv_logD2,NLS.csv_logD5,NLS.csv_Mean,NLS.csv_Variance,NLS.csv_Skewness,NLS.csv_Kurtosis,NLS.csv_Shape,NLS.csv_Location,NLS.csv_Scale
2020-06-01,0.6384560917496263,1.6552891058270918,0.8036692167157926,1.7270633622750182,1.7270633622750182,2585282.706084562,0.743503011896459,0.6139079106349445,0.18048606871350484,0.4251728957912175,0.596072802236506,0.39966563496512086,137338.50940610172,200981.75183452107,83803.01538605533,0.9951248613968566,0.1915278826429873,1.2241913410677254,1.4157192237107128,-0.16061499124340475,1.0544898420862616,1.001726943590028,0.16161134278368997,0.3121084592009215,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-06-02,1.8401247495175368,1.353260906586014,1.4242201547200688,1.0088523498606596,1.0088523498606596,-577376.5948828675,0.8807149855907142,0.6286360044449446,0.1852067776089246,0.43384656220255186,0.593891049393024,0.40245367318747205,124930.39410615433,193369.5346900233,81804.54835253635,-0.6010199704508422,0.3371816612934573,1.222079482215502,1.5592611435089594,-2.645649536667516,1.0738971085685676,1.0550076953639689,-0.9696327526869405,-0.3767903832401984,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-06-03,0.9952301832599586,0.9010511569364176,1.1503866966870744,0.963579325703268,0.963579325703268,-704122.116377268,0.9761570291053129,0.6126068733154566,0.1903996360418994,0.4138120636018997,0.5872740771604409,0.4040913124863603,42912.07390085355,182798.11093784432,78686.64389856807,-0.03231923512134482,0.4659000497049313,1.1685982034326396,1.634498253137571,-1.3889557404475839,1.0768261214613923,1.0490783040824672,-0.2698630627650158,-0.7397981774767154,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-06-04,0.930293921409497,0.6189103296601974,0.5771893058742315,0.6138665899096418,0.6138665899096418,383760.7613663056,0.9885983393423945,0.6659501441127328,0.19379814327964742,0.32936494279267386,0.5812967814155693,0.4040655936729014,-46744.019017308274,189637.05184570074,79944.944290101,-0.41572295648118446,0.39507331201529094,1.23439769023835,1.629471002253641,-3.1767501096979687,1.0209365841090983,1.199014483095149,-0.9289055654877763,-2.777294960259001,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-06-05,0.7219625734564286,0.8158576476090138,0.820034984134618,0.674137060258853,0.674137060258853,62664.7592947199,0.9974997376014881,0.685679038037192,0.1971948258710661,0.31657114524073154,0.5595332007532288,0.4045215641010926,17901.451721470672,166439.79059462334,80317.20619771494,-0.06853985649269137,0.37484224205076344,1.2462174398090933,1.6210596818598566,-5.478081430371921,1.2238851202380154,2.0019245625520203,-1.2397994303742994,-3.112108994386747,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-06-08,0.7369689754191686,0.5299007738783672,0.7840301666624345,0.5618087646627652,0.5618087646627652,-616825.7269916328,0.7644488180790374,0.6921153823514096,0.20020586073558394,0.31244692172196376,0.5391524367464645,0.4044223737118524,30911.789631788288,163429.1853528098,76014.60626696759,-0.27138427994976916,0.09940239567857119,1.2404065383644047,1.3398089340429762,-1.3699117212644139,1.2042945392910422,1.6862220194847417,-2.9554001542629837,0.15293960186451966,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-06-09,0.4266055509964674,0.2911678711878576,0.3472956027178657,0.384049808916254,0.384049808916254,174933.661128202,0.6394883098901564,0.6706235656621535,0.20250317489784048,0.3183573641402907,0.5283157221445142,0.4038261167045042,45019.72610159397,166202.66087094328,78564.39370500651,-0.10508756323828589,-0.04753963380120294,1.1974524096435346,1.1499127758423318,-2.8801252654178877,1.1898578562345725,1.683702222663813,-1.237573534554309,-0.4703196136525014,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-06-10,0.301133784572916,1.1069489559189796,0.4252708589671883,1.1241862626337742,1.1241862626337742,1610776.3035671976,0.6716096972762575,0.7010318806683109,0.20751660517188344,0.33158315209335865,0.5210183701203204,0.4074556951442739,124820.25034183911,180501.63944609129,85181.44525609256,1.3172600977892384,-0.042876000678110704,1.2173420034488882,1.1744660027707776,-0.3831977311694913,1.263581610173805,1.9432702213020896,-0.5755819500062441,-1.8287952845635342,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-06-11,0.7640367823891863,0.4976539216197029,0.5969152586059856,0.130708367466295,0.130708367466295,-171341.9868947938,0.5749780527875881,0.6852458578569088,0.20899068333759296,0.3512730660010466,0.5138935059420398,0.40650363040101795,112300.38044607546,156987.00534244062,84982.99817231963,-1.765647293515003,-0.17544581944267768,1.1874880168073856,1.0120421973647078,-2.309999139376152,1.2617597620169065,1.9239463127021836,-1.3730171291585198,-0.7274110962746211,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-06-12,0.637284552115192,0.3856014765227469,0.4938339862220084,0.5381908643099385,0.5381908643099385,-508284.2333384152,0.5477888135978052,0.6752911415477463,0.2113989098258991,0.3525394880836747,0.4994604158876344,0.4066640039436564,101967.77782513204,163722.68863437546,82816.37853649967,-0.1690029988232975,-0.20925408266691192,1.1613970021948206,0.9521429195279085,-2.22347349837088,1.2604693012281798,0.9737615009549028,-0.534443342125657,-1.9954960895462281,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-06-15,0.3199710668004796,0.4859012222674659,0.5970915015228835,0.5422302529509304,0.5422302529509304,-726833.6143558931,0.5438731112554382,0.6579718814853264,0.21383274272770098,0.3500072574308769,0.4883774167091412,0.40681651340871494,61986.78858194854,151790.68721445874,79539.11462802201,0.5274601567139782,-0.1904462288273168,1.1239680637139677,0.933521834886651,-2.196512317754551,1.2526388375378217,0.9451611059151037,-0.887893075626446,-3.93332265540025,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-06-16,0.710070384995511,0.6203184401110349,0.6883618205187894,0.7535139377638824,0.7535139377638824,57644.63743891253,0.617765937024964,0.6764823800292987,0.21764621212406224,0.3444621723110119,0.475662733109252,0.40739106825470695,56883.964279134685,142342.53510279625,78788.98157327583,0.059383416341194414,-0.09079675845234418,1.1340355371631226,1.0432387787107784,-2.6876098300349662,1.251994666388664,0.9032686605453331,-1.5356157115014877,-0.9957016235564639,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-06-17,0.7951624728544555,1.4578199308576778,1.001050681783613,1.210172066711455,1.210172066711455,944788.0140922104,0.6349630978405002,0.7068409984966592,0.22328113917790834,0.36385520816199124,0.46810906365167915,0.411334615218941,120543.65495148543,164590.93369669231,83228.3463451495,0.4199713702301904,-0.10723886099231451,1.152374053329288,1.0451351923369736,-0.7835769410453916,1.164520764191459,0.7295641311631418,-0.4035542143882803,-2.4535730652181695,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-06-18,1.0463986808209205,1.4084925786480331,1.0612049332507765,1.624118355929859,1.624118355929859,627499.5564571007,0.933645095533213,0.7526940846337351,0.22989646030591562,0.4176859328440919,0.4751839608988482,0.4204474765415894,141881.83128749146,174691.1413964564,82672.05153159173,0.4396106773144446,0.21543749950122504,1.1860298481643703,1.4014673476655954,-1.0576018931523377,1.1846531643990794,0.8228227338530069,-0.13856757502501738,0.401062088001787,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-06-19,1.8644445233577065,1.4278980857281844,1.5871295248071444,1.0802672070961383,1.0802672070961383,-575236.5059415102,1.0420603640904529,0.7643978381409802,0.23465797854325415,0.4236801138936868,0.47688843946400555,0.4233121478386025,121197.49757334586,136521.66355860172,81502.16482322423,-0.5457547415159457,0.30986676743985864,1.18095934063306,1.4908261080729188,-1.8373965434170303,1.1544124438007801,0.7893820087469408,-2.0409529455717967,-0.6123484336123856,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-06-22,1.076629085886605,1.0758283776233712,1.1312333953162392,1.195765767362713,1.195765767362713,-618929.5121043294,1.1727674669728096,0.806148102050936,0.2401287773044699,0.42295236943549674,0.4803683098726324,0.42685940637564296,86321.75712204157,99952.86193214309,79531.48511449413,0.1049518464532911,0.3748541160572923,1.2110921235290029,1.585946239586295,-2.8930851172568723,1.1623863923856765,0.9427236271772446,-0.8478086174780611,-0.42535840246445056,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-06-23,1.2580221869715933,1.1228780759396368,1.327651399298455,1.193929010088267,1.193929010088267,-88692.64251968951,1.2608504814376864,0.8497049284858802,0.245600764135104,0.41534277939035413,0.48398574627954993,0.4302829915632266,97299.81606097503,99236.69118700741,79270.86670932481,-0.05229123715970851,0.3946526112549204,1.2411818386910787,1.635834449945999,-1.5858516513379892,1.1657257314388774,0.8192079585385224,-2.1745278802077572,-0.8200376505494353,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-06-24,1.046223490601446,0.9950835653277652,0.7245393577561519,1.0355089214350714,1.0355089214350714,-66640.81169135647,1.2259178523824097,0.8771619191511203,0.2501929748549371,0.4081482794380741,0.4849937359979025,0.43256559291989244,110050.59243187527,95903.36570815883,79610.53769982478,-0.010293987564798723,0.33475350588821734,1.254459084260129,1.5892125901483463,-1.3073197649484471,1.1756048206900938,0.7098700892607948,-1.830977463796549,-1.7448960441638244,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-06-25,0.8863476433734583,0.991952497399888,1.119100537702205,0.9952156358856374,0.9952156358856374,24813.958713425905,1.1001373083735655,0.8993396990091902,0.2543555435535656,0.4015275745687159,0.47982234266431756,0.4347111452735079,92844.33511409159,106995.12116700079,67563.03136415858,0.11585018550416616,0.2015294504996826,1.2629277602779887,1.4644572107776714,-2.062403199719475,1.1721826548894614,0.6040587100070992,-1.615891823170965,-0.4637786923597911,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-06-26,1.020863678380242,0.8917226197965471,0.9572819785624044,0.782640056584051,0.782640056584051,3277880.897901552,1.0406118782711478,0.9069901983902235,0.2579511744308953,0.3975562448674338,0.4766036553810522,0.43535039666738096,254788.07554732164,156644.94692232323,85801.38554169143,-0.26573139905518645,0.1374325201893906,1.25736132281037,1.3947938429997604,-2.7247993060290012,1.1788586094509552,0.6914446703826876,-1.3748842453762047,-1.2119137486251126,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-06-29,0.9036856943791144,1.3163501561129554,0.9701204799369753,1.3178396162713089,1.3178396162713089,-1412241.9858530553,1.0650266480528672,0.8865290110900382,0.26362598368832435,0.36207533638612227,0.4718410119512309,0.4398773434859066,54911.84095044079,145883.1361450158,82514.63129391446,0.3772674037312422,0.18344124907170148,1.2127824802202847,1.396223729291986,-1.0606529201680015,1.1182507562744908,0.6606669376592206,-1.1312677813182208,-2.103129098457564,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-06-30,1.8710266029868627,1.6889533218141253,1.7270565086900271,1.4155684700236923,1.4155684700236923,-17653.869891091133,1.109354540039952,0.9068648170981899,0.26975397529552997,0.3802714601677504,0.4711679285943169,0.4452005033313588,82897.9772000296,154747.1802673808,83749.314683133,-0.2789560697666997,0.20154023469902071,1.2124830540220324,1.414023288721053,-3.2674573553107384,1.1425228003221457,0.9303401973860427,-0.45739795416585866,-1.50670327166063,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-07-01,1.2426015325558133,1.141245653306603,0.8738399809656014,1.276850032264397,1.276850032264397,-71317.69585615466,1.1576227622058173,0.9225283524262462,0.275313874721344,0.3890803517418688,0.46531250530334767,0.4490623284165411,114538.19822608528,155065.04505561676,83454.37761038114,0.027188940623650674,0.22700572861802545,1.2092063003492677,1.4362120289672928,-1.318988401596123,1.1450276983255723,0.927914674277189,-3.19443729316555,-1.4215439485904775,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-07-02,1.243879894158928,1.186541050611103,1.4413892446351078,1.1345762754908195,1.1345762754908195,-396412.9274291673,1.1854948901268536,0.9485638367053051,0.2803829715687636,0.38473655999392287,0.4518648223259778,0.4515836525866753,75529.51378631164,144163.51482027012,83087.06867432836,-0.0919761858808822,0.2229665052758145,1.2187926656634949,1.4417591709393094,-1.3670872286484865,1.1293722956945607,0.9829655064273551,-1.2694283874972783,-1.970690176299053,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-07-06,1.2034563419577855,1.8081939608136963,1.3760223880328102,1.8975830053927265,1.8975830053927265,561595.9259823831,1.4084834798885888,1.0097361339619988,0.28886315276424324,0.43303752840866,0.4639101438218807,0.4618911937719766,100476.0721206948,141030.6063715067,84573.74752642748,0.4553832722525202,0.3328245361793597,1.2514912660800956,1.5843158022594552,-0.8389326103698578,0.8200760248649224,0.9720383119114696,-0.47685428448543443,0.10880323661527214,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-07-07,1.860264808204436,2.0751248030413425,1.821067799250093,1.8572843823088083,1.8572843823088083,253832.05508521877,1.5163724330960886,1.0745099148443011,0.2968515904646251,0.45864186065221463,0.4737560319933058,0.47161494336377213,144008.96122453737,48859.200133571896,86014.22759686054,-0.0016034362325542501,0.34445626085721087,1.2863876249347441,1.630843885791955,-1.3701966127679852,0.8200680209564113,0.9407937179305494,-0.324749863351953,-0.6172148794370851,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-07-08,1.8946562832279292,1.330682763418471,1.219375835249623,1.4691407870561797,1.4691407870561797,-271274.170364563,1.527086896502586,1.1287644637512972,0.30369146466830305,0.43630156256222175,0.4608663442405762,0.47616359254212764,121698.56964989912,-10328.72653316403,84807.49245848364,-0.25435970989702134,0.30223829167723165,1.312866651430661,1.6151049431078928,-2.1954637749394,0.786554832416015,0.48847964246202646,-0.8475993963926731,-2.9267228175981326,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-07-09,1.6336393679076444,1.52141621090011,1.4044513619241714,1.0970433061473184,1.0970433061473184,-187606.32996475988,1.4911255512791706,1.1274073159269744,0.3089889166307002,0.43635876423084974,0.46110202708020104,0.4775970159580581,31779.437973301247,20156.61519582586,83513.83016052251,-0.3981916096010017,0.2796106524799339,1.2943704570835928,1.5739811095635268,-2.145881825427438,0.7183604720957157,0.5782487351798493,-0.274119690525136,-1.7158727487617835,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-07-10,0.809461384685032,0.9909807540629876,1.1985141866003932,1.410142234598796,1.410142234598796,-634964.8032589334,1.5462387431007656,1.1913790092835996,0.3154376493751515,0.3715156113923123,0.4547733261066674,0.48153710991622906,8598.29715509427,15729.061674315833,79538.78248417757,0.5550767845811653,0.26071389704176556,1.3289057088600897,1.5896196059018552,-1.572462831627728,0.7130476843867084,0.5662006722821096,-2.830242369998011,-1.2889282630446903,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-07-13,1.6540221121037335,1.8319890390214135,1.1953483432113758,0.8160491843349478,0.8160491843349478,473290.89725686,1.3299319788892099,1.2052719252848498,0.3189562408683051,0.35039906596226794,0.4548172610275734,0.4819699673609025,57677.05368485804,43074.90033429174,81288.9078500122,-0.7064906162919667,0.09842259161235392,1.329406567189303,1.427829158801657,-0.45154983936299103,0.7688106437560844,0.7090633777433974,-1.2694215286843793,0.078380238282412,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-07-14,0.6479271933516877,0.7108737777156424,0.574064019161546,1.0255966834138794,1.0255966834138794,-134072.04583384644,1.1635944391102242,1.2294402468079975,0.32091559226126265,0.3173730480632725,0.45500200923322137,0.48384688779211316,87315.13211096036,53289.18925990399,66141.35336881226,0.4592515182592375,-0.05504511331779223,1.343136124793592,1.2880910114757997,-1.9891639418780998,0.763657996641407,0.7243223583855409,-0.9556930284319219,-0.18429827053197595,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-07-15,0.9850659445853936,0.7065389942743074,1.125108374214828,0.9631868235639702,0.9631868235639702,-373887.5198863391,1.062403646411782,1.239923891098002,0.3246000448659505,0.3040060836388584,0.4492984102899737,0.48522015297424875,65738.5242446978,56689.73116334669,69346.46116770392,-0.022461193142470862,-0.15451606761230932,1.3402114852689186,1.1856954176566092,-0.8709126203783679,0.7511850702591946,0.7267236038930066,-1.9163868089928773,-0.6813095950744085,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-07-16,0.8242667492729492,0.829945240667179,0.8889533335982627,0.8056363347993596,0.8056363347993596,-24738.0911147492,1.0041222521421904,1.219697104502397,0.32795269116599857,0.31916934388809054,0.44942029641080944,0.48563814681122963,17262.2189843498,49195.4454713847,72470.05707624315,-0.022861759200707706,-0.19448877398315584,1.3134884681725478,1.118999694189392,-2.83008067615968,0.768286829066061,0.9353437536027187,-1.5143079824441616,-1.2330344618697282,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-07-17,0.9291756907229622,1.153239171347508,0.9404483160475444,0.9726608501417672,0.9726608501417672,481198.5056655458,0.9166259752507848,1.1871242292129924,0.33232167178658656,0.3087975703605606,0.4432992983358434,0.4865081104807147,9947.16644477206,50370.00461888014,75028.04966442219,0.045737621377178315,-0.2585895369023649,1.2731856565059783,1.0145961196036133,-1.5474454956524792,0.7531346131081602,0.9352125391477334,-4.659201269143901,-0.8267211239022425,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-07-20,1.0244536828413118,1.0517324636337395,1.24296934579555,1.4176596462380011,1.4176596462380011,-334045.8321943525,1.0369480676313956,1.2039938511700856,0.33846003722434603,0.31185348467533436,0.44438014717296587,0.49048191727233853,22006.700132129947,11693.690155188515,75066.03685638115,0.3248478973405028,-0.14936239130833004,1.2689934918926795,1.1196311005843496,-1.6542423986314991,0.7532812580142042,0.7146226480170126,-0.49098490660922334,-0.5081451163663084,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-07-21,1.4793581408529055,1.8800868593623203,1.651563680201278,1.515012419600234,1.515012419600234,-26687.78835698497,1.1348312148686663,1.2199561837819615,0.3450078583236356,0.31948710949004583,0.4458911198110777,0.4952146160702446,51618.78631949717,26162.390334371925,75470.17003361824,0.023815331590644605,-0.07233101265917209,1.263003027627908,1.1906720149687358,-1.476117633262895,0.7054989644993361,0.713621086726743,-0.6118408356889669,-0.7145429744521744,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
2020-07-22,1.4744530586896447,1.0430891836205234,1.300054818042387,1.2192758942854995,1.2192758942854995,-417504.831806514,1.1860490290129722,1.2212235279918233,0.35029344760656766,0.31942869851561206,0.4468889008480964,0.49746981145644825,35178.17685515594,23629.75790827018,74034.48067363715,-0.19002996009482423,-0.02922560845210045,1.24883730202654,1.2196116935744397,-1.3588129212308586,0.7089431407825574,0.6004346876884392,-1.6175519828856737,-1.3622299625110788,0.3557861937170734,0.6978770701941397,2.134145003345138,10.684623742296568,0.09018221761091816,-8.416092763378673,8.735369209054294
