Date,Open,High,Low,Close,Adj Close,Volume,JWN.csv_MA_5,JWN.csv_MA_20,JWN.csv_MA_250,JWN.csv_realVolatility20,JWN.csv_realVolatility60,JWN.csv_realVolatility250,JWN.csv_avgVolume_20,JWN.csv_avgVolume_60,JWN.csv_avgVolume_250,JWN.csv_log1DayRet,JWN.csv_logMA5_20,JWN.csv_logMA20_250,JWN.csv_logMA5_250,JWN.csv_log1DayRange,JWN.csv_HL_20_realVol_20,JWN.csv_HL_5_realVol_20,JWN.csv_logD2,JWN.csv_logD5,JWN.csv_Mean,JWN.csv_Variance,JWN.csv_Skewness,JWN.csv_Kurtosis,JWN.csv_Shape,JWN.csv_Location,JWN.csv_Scale
2020-06-25,-1.0121594064986397,-0.863031421321196,-0.6444341726856742,-0.6514015056733768,-0.5967434214430476,1056435.84216836,-0.192639091470674,0.7136523671424981,1.211332611339142,1.5155384997444035,1.4176233722842058,1.7211784293250674,1466493.3979975816,1022901.464237253,446847.92384291504,-0.5283541125626332,-1.3095775171154223,-0.5290804012333394,-1.838657918348762,-1.520524289615696,1.45011400963297,0.47930514339839714,-0.008980040109226447,0.100819287486626,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-06-26,-0.5934494061099684,-0.4748844349330188,-0.6103010915752254,-0.8345991634424479,-0.7657287601454374,2172476.2462467784,-0.2650892125852661,0.7242720439919537,1.2053745638484084,1.5037583336480125,1.3414993738165217,1.7254456775737916,833093.5963922673,1015805.4499384615,450340.67002576636,0.2548760442453502,-1.0051006525818962,-0.509378565812609,-1.5144792183945053,-1.9993989080330843,1.4269264973043465,0.6788035934048041,-2.2714393190225706,-1.0154190260837495,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-06-29,-0.4358547934411731,-0.0272598533389043,-0.1435788987166155,0.7924347078998188,0.7332240611812999,-1601390.349768998,-0.17949931082183107,0.7428406602958313,1.2065530880772266,1.5013385112588422,1.2957696840203146,1.7250204104316424,1021718.5654381294,980701.7596756654,442765.8344165676,0.5201421867836087,-1.4203101987164757,-0.48504131861399263,-1.9053515173304683,-2.1514184720934724,1.4315373782895797,0.6844004301398144,0.285154492780151,-0.8487500604126836,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-06-30,0.5260157071450546,0.2160070995050205,0.7497261138072933,0.1422342533212326,0.1339477154948714,-3473851.0567434235,-0.23157311543984954,0.676613713497428,1.2030211770042911,1.4973170821646558,1.257907927100506,1.7263136709573628,840138.4042922931,928428.0961437016,432625.6824321134,-1.3678815328486906,-1.0722048672955542,-0.5754907949241396,-1.6476956622196937,-0.627885768953899,1.4469069825185485,0.6783348833851225,-0.10572005179396557,-1.3456553346713178,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-07-01,0.1907671433497828,0.5875575388598335,0.2846566343430847,-0.0609823528419717,-0.0534684206812325,2584931.0985800624,-0.10975376511870924,0.5500344746667295,1.1962471868902338,1.4430299359368044,1.2553413778618812,1.7279138502354112,912916.1108117914,910312.8711617005,446517.688358987,-1.271962327534632,-1.6117415997867215,-0.7769636336831219,-2.3887052334698433,-1.1943495747640716,1.4272817680845755,0.6180945933031425,-0.2399178542420738,-0.4957781542589899,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-07-02,0.5216337141564527,0.1667810095541497,0.4998181173045832,0.5175944863748825,0.4794582551850279,-2784146.8105238853,0.10548657020690584,0.40565853245207667,1.1933394551626206,1.2818017648207798,1.2445079340186946,1.728508250141419,672798.176326663,776107.7104424326,435803.6100986757,-0.08430881307717153,-1.3469281044482433,-1.078999168093564,-2.425927272541807,-1.0995013605240902,1.3846637316613577,0.6425744835490593,-1.0627321306241957,0.07343787598692457,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-07-06,0.6238053309174454,0.4625787791544713,0.5847620402165177,0.7610736390997364,0.703628475736318,-1864566.745089986,0.39935801738325694,0.26837630254660844,1.194441728621192,1.0678450488623659,1.2366566128154883,1.7281060884111852,452614.7591299199,747473.1111096762,421971.44908629684,0.12041213351552275,0.3974681915991635,-1.4930440728600263,-1.095575881260863,-2.10223322147956,1.3115245314623296,0.6671508290944697,-0.278264033184474,0.3848250506648123,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-07-07,0.2426555208903842,0.0519932629286135,0.2277339052637881,0.0229241084827371,0.0233306560256778,-299540.1050200034,0.2573793363521325,0.1001806145816917,1.1932991643179325,0.7756993854172353,1.191512675204874,1.7287881753055632,565649.395620435,710183.5201060341,420917.25866237865,-2.3418746230357304,0.943576310902327,-2.4775024543785915,-1.5339261434762643,-1.7387459938899679,1.3046603492862592,0.5756239037504088,-0.7849826858929528,-0.3426404538015815,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-07-08,0.0097078867709345,0.6679943662957921,0.2263010348348579,1.1423714127412836,1.0546174911883526,221410.3305791281,0.44151329149082874,0.12893359652259645,1.1939440315397565,0.8007552085921459,1.1931896358426701,1.7287059251767725,469889.1065901447,739415.4416962789,427659.27745265834,4.687994788256502,1.2309106087021315,-2.2257199019058507,-0.9948092932037192,-0.8171394579332112,1.2114085814282025,0.5195519471745083,-1.0470003510144188,-0.08265385675678949,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-07-09,1.0073100246610576,0.3507751009758699,0.6170103277470105,0.0118431595083272,0.0127878464624426,-274828.24675671663,0.4547645449195638,0.14465216421426677,1.1875339214322218,0.7949237821381684,1.193861654576741,1.7301077380240837,491456.1901539212,746334.3197373566,426820.2329081915,-4.366543490162622,1.145447808276415,-2.1053021078770477,-0.9598542996006328,-1.3233750498034995,1.2038797206186045,0.5105060067789398,-4.552311209413478,-2.7142252201948556,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-07-10,-0.0822666793183604,0.4935037739560979,0.4707122858226906,0.8208131402521985,0.7580036071178409,-1583831.0284928856,0.5104736153061264,0.2644509988237217,1.1860625458004594,0.6850887213544372,1.1786985907195306,1.730316814491108,140410.24935738358,716339.5355939948,419836.5838207347,2.2207219872097768,0.6576829777557949,-1.5007383404397485,-0.8430553626839535,-3.7813681402079307,1.256560250922417,1.128905578897469,-1.2153240396169436,-1.2781743893075144,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-07-13,1.1484905932926903,0.6045187582606584,0.6801459559254308,0.2596497812547316,0.2407897963413496,2914722.66962812,0.41790587942713275,0.27109441825482455,1.182837216114461,0.684134497610357,1.1603410187906702,1.7313280516874365,329450.46740526985,799784.5083790474,430492.55189867463,-1.5622794931278117,0.43278907129133654,-1.4732040848575458,-1.0404150135662091,-2.5819393030233173,1.2011165107130546,1.1646235446156132,-1.478401097963796,-0.7703767102427661,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-07-14,0.0183172995143401,0.0260096440934987,0.3471785173405362,0.0639971614858101,0.0603551745125674,-1355033.8405281303,0.42531078312451054,0.27824152452900214,1.1829648670066224,0.6809845465803891,1.1587882020135671,1.731243770701729,316472.2147784979,769263.3800379452,417527.00079023256,1.1924007436259363,0.42433062632079116,-1.4472896355401292,-1.022959009219338,-1.135788209304521,1.1973439869665345,1.2338752003767883,-0.3600399813241869,-3.2961749239934734,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-07-15,0.6997785605389897,1.0792408199531138,0.9402484476286102,1.4661385964706977,1.3521264829620725,4164776.765606164,0.4848125814792546,0.23252626510854704,1.187416277706704,0.5605256107588744,1.1533278825872584,1.73023799054554,-15573.223224100098,853444.4373971566,436129.279476667,0.6586698618043543,0.7347591994587244,-1.6305318435837282,-0.8957726441250037,-1.973336222720436,1.175945398115229,1.071291086771108,0.10556351301111987,-1.2123108300037233,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-07-16,0.7842235750629563,1.015848993151204,1.0206528782590514,0.8455877586547693,0.7802042085050065,-476462.5368879605,0.6382958538877673,0.252970722644175,1.18697401008705,0.5731684573650032,1.1397530926971526,1.7303282494884766,288875.8493428222,841533.5859678268,436922.0034258876,-0.005138460776567398,0.9255281354293933,-1.5458887376509902,-0.6203606022215968,-5.33833029098558,1.413004829829861,1.6412846635509544,-0.3287137639674156,-0.26472577999631713,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-07-17,0.8846785278395863,0.3678573926913735,0.3236512826517472,-0.0917024425800825,-0.0835517729172785,-1940715.186552425,0.46998477788074344,0.22332646798077543,1.1865834985667614,0.5745418999731539,1.1300404336927714,1.730605014159249,384034.0427409104,806962.6798033139,418918.3273677168,-2.3597578589873134,0.7440656238320194,-1.6701987643845972,-0.926133140552578,-3.1188922632615856,1.243905446246396,1.5843720782621116,0.3616373897274593,-0.17250345642330364,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-07-20,-0.0735218063511524,-0.2652513657902009,-0.3837108145641821,-0.0843954165925087,-0.0769546579343352,3519332.7135750065,0.4064358870256065,0.23965264281268253,1.1832355088781135,0.560254798316865,1.1320062136292337,1.7322423479541667,-522480.8018874096,850669.918808865,429399.04091401,0.04563434314689763,0.5282356437080791,-1.5968173684838558,-1.0685817247757765,-2.133184581411229,1.2042747344368114,1.6143399094802655,-0.15413200248911557,-1.146507822170515,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
2020-07-21,0.1572868976842549,1.002716441324905,0.7693749902931444,1.287813636922435,1.1872659264810324,1473639.6926853908,0.6318180374192994,0.2837522115185279,1.1815292230311345,0.5990603432778375,1.1358491437587268,1.7320265712926919,111914.73687357781,871246.2675562588,434596.5916202288,2.021336890419724,0.8005000745523114,-1.4264634674972516,-0.62596339294494,-1.4552524430758877,1.1579733004158446,1.5395699536393035,0.23966055107694417,0.1194800411219399,1.214392145605413,1.9492882142277177,-0.046762260651124,3.305516942925636,0.006134581464112729,-226.40379784806146,227.61562069981363
