Date,Open,High,Low,Close,Adj Close,Volume,TOST.csv_MA_5,TOST.csv_MA_20,TOST.csv_MA_250,TOST.csv_realVolatility20,TOST.csv_realVolatility60,TOST.csv_realVolatility250,TOST.csv_avgVolume_20,TOST.csv_avgVolume_60,TOST.csv_avgVolume_250,TOST.csv_log1DayRet,TOST.csv_logMA5_20,TOST.csv_logMA20_250,TOST.csv_logMA5_250,TOST.csv_log1DayRange,TOST.csv_HL_20_realVol_20,TOST.csv_HL_5_realVol_20,TOST.csv_logD2,TOST.csv_logD5,TOST.csv_Mean,TOST.csv_Variance,TOST.csv_Skewness,TOST.csv_Kurtosis,TOST.csv_Shape,TOST.csv_Location,TOST.csv_Scale
2023-03-08,0.8776676384657627,0.9735870404658282,1.0199086784588047,1.3556091538509918,1.3556091538509918,2101363.174127876,0.6750843580282353,0.7506639993487931,0.962730413148303,1.4602290607876869,1.1614447273191535,1.074627460839697,1134982.588438229,440655.4213641541,387315.2990935974,0.4347382142489562,-0.10612048939931734,-0.24881528047682336,-0.3549357698761407,-3.0721460837999666,1.0133273313932807,1.0280779915097944,-0.008697312612711438,0.3220318675946777,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-03-09,1.0002797113343291,0.9092756079742834,0.3577963904959826,0.184665388607998,0.184665388607998,-201588.60995262023,0.67837849495845,0.6784828037269954,0.9609274815787422,1.4502093323772272,1.1662415380738305,1.0755565420942939,1187246.260530329,445262.5466339007,389525.68906829116,-1.6894894740446371,-0.0001537500831543586,-0.34803981029654324,-0.3481935603796975,-0.5951511246281801,1.0235662508930021,1.213464232184424,-0.9818030665021111,-4.106173166071055,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-03-10,0.2317261816033724,-0.1422506930495188,-0.3672960051616325,-0.4078252558995316,-0.4078252558995316,3520040.3838011427,0.41120368542213653,0.5999806058854332,0.9655168899350125,1.4650641790758385,1.179113008037291,1.067192544488859,1156214.084110818,516880.06706864556,404796.822819864,0.5652823653848952,-0.37780865446618844,-0.47576626400546873,-0.8535749184716572,-1.49145350988844,1.0139395019630904,1.2501719440885515,0.5672632767788786,0.28958579498277265,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-03-13,-0.6788095565539489,-0.3750586846225872,-0.3428787310143502,0.2108168966611945,0.2108168966611945,1382647.62326172,0.38051331390413734,0.5386251192920216,0.974298315489393,1.4537764410126013,1.1852903665380352,1.051740845832052,1315123.4465071228,517511.7050038243,401355.3824636886,-1.1693506434671403,-0.3474986501718462,-0.592697718074251,-0.9401963682460971,-3.436411579052345,1.1034242359264763,1.1596516686303855,-3.6438484207957194,-1.8743683924830101,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-03-14,0.7485724325869416,0.5164518177066064,1.027425775563021,0.7045079977691362,0.7045079977691362,-705550.1750992285,0.4095548361979578,0.4411537526599716,0.9768759650439846,1.3672642558710737,1.185518904967886,1.0502799436512589,1077507.3523746834,522785.7072724695,401149.21958260133,-0.06066828582194024,-0.07432265571430849,-0.7949662288925742,-0.8692888846068827,-0.6714366531760886,1.1209722649476557,1.332525843214415,0.10645983948170713,-1.9295907573792497,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-03-15,0.2823026128826296,0.1737357830735604,0.2544874592880219,0.0770200789428603,0.0770200789428603,4648946.032459454,0.15383702121633144,0.2811411744466897,0.9726078301807153,1.1941913692578097,1.189969967659099,1.051764896527267,1028676.0087913176,575516.0483649671,412437.76757234306,-1.2989134375594014,-0.6029632051144902,-1.241124005369951,-1.8440872104844412,-2.5163765590209906,1.0545845444876685,1.224217227763326,-2.011432915439802,0.2457571847403346,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-03-16,0.1886041668574769,0.3927542967501605,0.2814296712357151,0.5838464122927114,0.5838464122927114,-276026.19571927004,0.23367322595327417,0.14000393856563226,0.9720103843530259,0.9464772956276449,1.1917819915753078,1.0519438382277262,889263.4003737721,556985.63675132,395792.85736790294,1.1299874920108826,0.5122531142739531,-1.9376959330688897,-1.4254428187949364,-2.1953047916745234,1.0346901267294741,1.0455172092221587,-2.114765466022494,-0.9183402715346293,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-03-17,0.3518121250670329,0.1207110167669984,0.1865528645091139,0.2656518726683021,0.2656518726683021,-130647.3388255313,0.36836865166684085,0.3115993351925147,0.9681761806433428,0.5388144283056252,1.1877441114183325,1.052767513457514,-517233.7088454619,570931.4656141368,389026.0224339009,-0.28091059525151935,0.16736602709938947,-1.1336958950467528,-0.9663298679473635,-2.7204996588802066,0.9600498348892338,1.0219991742463799,-1.6679583454429665,-0.39530124277614503,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-03-20,0.2423314005597898,0.1800136505878384,0.2468882083253074,0.0051204144724987,0.0051204144724987,-2578165.1001535794,0.32722935522910174,0.36081155399616305,0.9633363615443875,0.4528055598288259,1.1924303976137125,1.0544078473629905,-418727.0774584061,539409.1234796529,391564.1915033278,-3.857070825716946,-0.09769449377202652,-0.9820468249584136,-1.07974131873044,-2.704936687059326,0.9275051705085072,0.8595307939175785,-0.5469261468905755,-1.5813535841286934,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-03-21,0.4553718759682752,0.7508723293513722,0.7827600314983556,0.9214312154810465,0.9214312154810465,-1932374.417290039,0.3706139987714837,0.4093083633993843,0.9626099224562537,0.458564132040809,1.191615695683411,1.0543737705670697,-155132.44790038496,488377.63853415725,389453.0902932995,0.7048137352891626,-0.09930773030956046,-0.8551794480793714,-0.9544871783889319,-3.445534856154185,0.971283033720268,0.4591664624951775,-0.4219309142858392,-1.5282118234851885,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-03-22,0.8894483969685396,0.5584076005822141,0.3616984420553564,-0.0345116688544546,-0.0345116688544546,-734976.7623136756,0.3483076492120208,0.3625351321712875,0.9601231783211893,0.4534573219276501,1.1995097611007755,1.0559946711005292,-17139.5070937766,505311.4050552695,387916.4123578456,-3.2493039973803644,-0.040035247240495606,-0.9739402010487692,-1.013975448289265,-1.6260289937820922,0.9738491734894859,0.6771121689776326,-3.228116303720355,-2.193445995002679,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-03-23,0.0655041016192559,0.0967120336403528,-0.0513133045914333,-0.1317137254991092,-0.1317137254991092,1860741.312474551,0.20519562165365665,0.29980404289743634,0.9564870783615965,0.42884535711874205,1.2093045782980134,1.0581894135943188,247417.30362974768,562042.6092175617,400303.1867622573,0.6985180604097178,-0.37916529479407507,-1.160138208603854,-1.5393035033979292,-1.9103718156029754,0.9450189095110698,0.723606598257135,0.05178086943466428,-0.3346896334941279,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-03-24,-0.3848308236413338,-0.1585402253444972,0.0637865277735709,0.3116493177246013,0.3116493177246013,-1455845.9473465746,0.21439511066491646,0.31834398031972605,0.9569992740773597,0.42044316186640174,1.2088730162106536,1.0578447442705643,75904.43443820321,554209.5915765028,400588.68489994266,-0.21092524458502981,-0.39531187308178406,-1.100670135628945,-1.495982008710729,-1.5036071183432065,0.9529339003754642,0.821180841359199,-1.0608513330029643,-3.079169426289935,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-03-27,0.6376695364343394,0.421312079511317,0.715579150444535,0.6054519823563655,0.6054519823563655,-1943327.3719825004,0.3344614242416899,0.3472004414900874,0.958414909666905,0.4192939795095899,1.20396768419708,1.0571334588396437,103767.58785099343,519044.40088713873,393339.25356802845,-0.051844923800023965,-0.037380705082401,-1.0153785297130375,-1.0527592347954384,-1.2232675194583984,0.972192065597093,0.8761020911809331,-0.3049425710135571,-0.5102731632606244,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-03-28,0.3799754784556004,0.3292050979795391,0.4298068241533901,0.3100728504321441,0.3100728504321441,-1542049.1641038393,0.2121897512319094,0.3478642985440635,0.9482912838485438,0.4192204790271265,1.2067622536390517,1.0511342756057516,-33772.32070522093,503531.90576150094,367174.7839988179,-0.20329944899355515,-0.4943315296813706,-1.00284925949048,-1.4971807891718507,-2.2965858626779134,0.9199732214480262,0.4095027621375761,-6.452568826129238,-0.49207196957248317,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-03-29,0.7610065270173703,0.7838741750765372,0.960233258850467,1.0474145520124551,1.0474145520124551,-861360.3834337089,0.4285749954052914,0.4014510059654698,0.9446614331787447,0.4372515470102258,1.2067240703557116,1.049209396934883,-103103.54029962918,505220.94299811084,367937.09877210157,0.31943814049094804,0.06538024271505334,-0.8557410930729614,-0.790360850357908,-1.7352331137092876,0.9170731543299138,0.40667547341448546,-0.8165300845263307,0.07874299036086958,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-03-30,1.271403189389483,1.1143031278034492,1.1253032857838594,0.9604654852816844,0.9604654852816844,-1581053.8929333189,0.6470108375614501,0.4410645450317078,0.9428493454976707,0.45068914646030844,1.2049747907210204,1.0487875584665272,-129108.90480345325,466551.4814203517,368047.7101993376,-0.2804583956170442,0.383171819488695,-0.7597152836450014,-0.3765434641563062,-4.509845644431423,1.0237466231714283,1.3214831351594674,-0.4301790448447256,0.08817497629436462,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-03-31,0.8553572802326048,1.3175609164407796,0.973347075576216,1.562735586923683,1.562735586923683,1715438.841182819,0.8972280914012665,0.4727988847887901,0.9395941850964737,0.5057638481203711,1.2043438428585584,1.0455779179389921,61774.33726044941,486173.7744419612,376504.83584528114,0.602673892606398,0.6406400048817529,-0.6867779567131835,-0.0461379518314307,-1.0664921843206518,1.0509510545642335,1.3958766728873369,-0.6629652037723336,0.22401218929824182,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-04-03,1.3551169807696546,1.1336736040303048,1.3460696389417954,1.2752243186206638,1.2752243186206638,-1637855.0011864458,1.0311825586541261,0.5183466630072637,0.9323261354839816,0.5356137707467735,1.1974389242841104,1.0368329790744082,11876.344821613853,445459.02465111506,370028.3198875762,-0.060765683968039816,0.6878172858143529,-0.5870384322236096,0.10077885359074323,-1.5493026578136002,0.9972928334749005,1.347591582360951,-1.1559485418320108,-0.40081742096152856,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-04-04,1.4094040039126892,1.1848478628077057,1.1042388712685032,0.8272869837704384,0.8272869837704384,-516647.27434044005,1.134625385321785,0.531745992880784,0.9379666907912924,0.5400261295032273,1.197052217105497,1.0323831924325226,-43414.513368660664,442265.47721266944,357722.7046180656,-0.5327705490649708,0.7578919001177432,-0.5675485191604612,0.19034338095728187,-2.518145078133292,1.0007850374815364,1.3538950677628032,-0.3072746215275227,-0.6592983058176337,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-04-05,0.5226080780720661,0.4342506802297823,-0.0793563370237464,-0.2909715164937712,-0.2909715164937712,1897004.0119173508,0.8669481716205396,0.44941695936354586,0.9367895345136711,0.5332861573799553,1.210656067800432,1.0336202269771055,-53632.47147918693,423782.8009417887,361147.9716435834,-0.5856064295176012,0.6570280991785458,-0.7345075438635034,-0.07747944468495759,-0.6662968638229135,1.0270162925499255,1.5331257490830998,0.4486496441014588,0.29146446157042255,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-04-06,-0.4579381409649183,-0.0956620863811839,0.2262744503100844,0.4905852425859685,0.4905852425859685,-391061.0072683422,0.7729721230813965,0.46471295206244434,0.9428093378171555,0.5296677445581754,1.212507920375089,1.026569432427243,-63106.09134497303,442181.95765227324,351820.7462883531,0.06886493943661269,0.508823077070927,-0.7074441677765531,-0.1986210907056261,-1.1334008438836223,0.9942682737172519,0.7057410594008632,-1.0885577815054324,-0.7552774195208477,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-04-10,0.4538550089980244,1.0955219595568906,0.7030827309620413,1.2473315362436903,1.2473315362436903,2682848.883388204,0.709891312945398,0.5474707916696054,0.9491932135576864,0.5152721404883267,1.2051802967984142,1.0234638125556421,-104965.66636561995,500529.9314806006,356856.85676727054,1.0109839938260736,0.2598027662398671,-0.550303263172903,-0.2905004969330359,-0.9353735853528039,1.0180827224256694,0.7228438731615842,0.43067989506532045,-1.1539007615426682,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-04-11,1.5311859117294375,1.4942755342913348,1.637394006814629,1.3572432374994872,1.3572432374994872,1877524.582697676,0.7262950967211627,0.6047921087115201,0.9543981969411116,0.5390675720634656,1.2008501661323565,1.0222111610968463,-80221.81839382215,560436.9548254748,369466.8174213807,-0.12058692958131484,0.18307162453656287,-0.4561962045603505,-0.2731245800237877,-1.9440825125378,0.9618031488155417,0.768726533554826,-0.14311084955974926,-2.500805340294765,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-04-12,1.678062330861675,1.2841209852693805,1.4529656418121082,1.1888564864323357,1.1888564864323357,1279842.314110565,0.7986089972535421,0.6290095331446801,0.9584077613821859,0.5544433606698148,1.1951772440991582,1.021152253988066,19047.806066667523,579189.7161452005,376211.122571802,-0.3446478439223136,0.23872504823011279,-0.4211269129801547,-0.1824018647500418,-1.778776178830004,0.9154718166310546,0.5490906803543137,-2.839155114672075,-1.0173009940046234,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-04-13,1.2122949900336,1.2692428273375371,1.4618269888516728,1.2937227375595484,1.2937227375595484,-3076287.4965402754,1.115547848064206,0.6898446660755144,0.9588487091159067,0.5574318170354366,1.1900931144094373,1.0212736298497564,-367213.8703833189,507249.6067439824,360318.0342279792,0.0650086562426336,0.48063445616190337,-0.32926685281701407,0.15136760334488933,-1.6472220181287036,0.9102323400023145,0.43273835888951473,-2.7563925914832534,0.46039148907081084,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-04-14,0.9549113740906918,0.7827027926913992,0.6083474457845934,0.7389163336891524,0.7389163336891524,-867544.9043227411,1.1652140662848427,0.6975981621453365,0.9597254317086612,0.55695811271001,1.1863288342698033,1.0209891942739613,-396789.80581349245,493682.187702693,361537.43561992224,-0.25643383521249646,0.5130168589522803,-0.31900399686486924,0.19401286208741111,-1.7466598386690868,0.909539875596186,0.39219823408905796,-0.7986406989662823,-1.3929923784261453,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-04-17,0.7777339358577677,0.8046203047879459,1.071647722019252,1.0865236098329163,1.0865236098329163,-952649.474897642,1.133052481002688,0.7386417490035673,0.9620466180093237,0.5536880336424802,1.1852245408505337,1.0206136133215493,-437889.91261709796,475872.03207790776,354067.6843377731,0.33435404870372804,0.42785755501430767,-0.2642498836290713,0.16360767138523646,-1.3204039395941873,0.8995709673406697,0.23132640423473563,-1.574074978419222,-1.8275446298528197,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
2023-04-18,1.350890683437406,1.0867370640669165,0.7778645088387943,0.7971845435929534,0.7971845435929534,-591970.920098953,1.0210407422213812,0.7782449554595899,0.9586844011559617,0.526100038752526,1.1686557003704836,1.0197629031627333,-338580.2036143667,478353.5440835004,350512.1012403113,-0.5274332196094974,0.2715363942025311,-0.20852060172281114,0.06301579247971997,-1.1748265297896823,0.8892111785712702,0.2704564554305005,-2.8426986190163785,-0.5797136901978022,0.9167341359406137,1.137773294755459,-0.4000426360866715,1.6547327655700377,0.00393223823291939,-269.4987045919988,270.41838652227153
