Date,^CRSLDX_Open,^CRSLDX_Adj Close,^CRSLDX_Volume,^CRSLDX_High,^CRSLDX_Low,^CRSLDX_MA_5,^CRSLDX_MA_20,^CRSLDX_MA_250,^CRSLDX_realVolatility20,^CRSLDX_realVolatility60,^CRSLDX_realVolatility250,^CRSLDX_avgVolume_20,^CRSLDX_avgVolume_60,^CRSLDX_avgVolume_250,^CRSLDX_log1DayRet,^CRSLDX_logMA5_20,^CRSLDX_logMA20_250,^CRSLDX_logMA5_250,^CRSLDX_log1DayRange,^CRSLDX_HL_20_realVol_20,^CRSLDX_HL_5_realVol_20,^CRSLDX_logD2,^CRSLDX_logD5
2020-06-23,866.5468917827775,850.6031758573035,-397421.4231345823,840.6531038627545,833.8461223697996,792.9686386639021,635.9249673463439,,119.93109712590368,118.77707047473051,,-566232.5346421178,-1863710.269948556,,-0.018570507521870283,0.22070309263031565,,,1.9179487756366367,1.523115002136473,2.1612616478359152,4.054396278018071,5.301854065403838
2020-06-24,828.3420594971785,857.2602710692709,-381377.683805712,861.9406281525962,809.9104607703875,830.5488507520183,645.8224675250018,,129.73031283841968,121.93729883274288,,-545286.5291944969,-1558819.1478527011,,0.03431538827635494,0.25156210027648573,,,3.9518236923296857,1.5268187095762413,2.262308500330256,-1.2307649421550706,5.235915550046822
2020-06-25,791.5726094982047,767.6057272401986,-363210.0022846849,770.1123060155742,814.4580073068992,825.1948684927881,662.929835505859,,121.43586402328322,123.05632480358392,,-524770.8509009623,-1411286.991659899,,-0.030745386351601758,0.21895040689054493,,,3.7920157771429897,1.4755388083523873,2.3487593264523854,4.418809867771176,3.287278543972453
2020-06-26,739.3788641934543,787.9449773159577,-346677.79962907574,769.5251585179194,756.6526286063945,824.1932983256523,672.3771186844984,,123.53208899765069,124.8966510638172,,-504789.62144911865,-1305230.362782116,,0.06361780066263521,0.20358571611093793,,,2.5550955766118943,1.459282498765158,0.8916134921318195,4.238665570928603,1.6110068481463746
2020-06-29,941.9655817086804,884.2781038483927,-330860.516327605,887.1874495027632,898.7690584471402,829.5384510662246,683.3976495933068,,132.25651607856034,129.1526479701937,,-485725.93597193656,-1220223.5821618254,,-0.06319712616869363,0.1937925626751126,,,2.449418404149393,1.4500796021951685,0.8920343860269208,4.759369806973661,3.2856280328493614
2020-06-30,791.8465578629748,860.8954758949894,-316354.8911135544,846.1515314614007,830.9503320619915,831.5969110737618,694.2188891924654,,137.64793382029654,132.09474015323775,,-467248.40735933033,-1148410.4305489075,,0.08360546558999753,0.18056052846686776,,,2.7213743325950404,1.4084041154749165,0.7189994430991933,4.289781109476375,2.331396046509718
2020-07-01,772.7169081457405,687.054315126381,-302704.4854745973,827.4611786614587,743.7936362738628,797.5557198851839,696.3260910952891,,137.17512930745977,132.13320849577593,,-449381.8742380929,-1085788.971800407,,-0.11749940618571728,0.13573362811188172,,,4.426851117192912,1.3987132918526555,0.8751275512121531,5.284339067357587,5.137009209316018
2020-07-02,742.0804880179285,798.2151974844392,-290753.6480839208,733.2130854131192,741.6906039349415,803.677613934032,705.6173357441668,,137.48357511428648,133.44276494093668,,-432207.85442765075,-1030060.2756589693,,0.07292052042609366,0.13012513788272842,,,2.137417779836535,1.3992973685014092,0.9024811829284716,4.138046859254444,3.4213094461836
2020-07-03,858.7911316231566,827.798459469429,-278882.60392524087,813.358161429589,838.4747621169181,811.6483103647263,714.7741222233465,,139.29687406188208,135.627264502474,,-415661.53026327095,-979700.3258778065,,-0.0367560211569584,0.12710055121712086,,,3.2235290094863758,1.3827946714348915,0.8958720366938423,4.94694366290781,3.685209782936155
2020-07-06,839.3760718156091,870.6178832171872,-267657.62285127386,853.4171526878554,891.3903065044487,808.9162662384852,733.8081517922241,,132.81537546850447,138.52811976878357,,-399909.1509035544,-933693.8975130196,,0.03654432596515962,0.09744778803585091,,,3.6368794315421424,1.3294030670497419,0.8732809115278636,4.282243394459829,2.61448800563779
2020-07-07,882.5723593439743,641.9083829470837,-256010.016495098,845.5381913231331,678.6603165038805,765.118847648904,733.4628189982244,,133.05675647384632,135.42296056409987,,-384923.8557942274,-891294.5488700696,,-0.31839519122043225,0.04225427171115081,,,5.117262256387414,1.409321301940289,1.1411907235167729,5.2251555125728775,5.389012791768756
2020-07-08,628.404530280558,794.0791197126791,20568129.9681822,685.0931728547366,689.941165390399,786.5238085661637,748.4803636093515,,120.9760822484044,136.75868210598276,,670055.2780068725,-505075.1668341254,,0.23399898768984487,0.049578024387386385,,,1.5785647090922188,1.4335778660520395,1.3790101082770492,4.337797324974304,4.673060626159669
2020-07-09,784.9994805579763,792.4894719183521,-10637060.395531945,773.7245153867725,838.1462540898692,785.3786634529463,762.8892080165148,,106.6809404397901,138.06923006352469,,163708.1205719471,-641741.3882546262,,0.00949616494497634,0.02905316030694779,,,4.165451133652094,1.4505249638071342,1.3072508555473654,5.014501736241147,1.7449692778443342
2020-07-10,844.1385232892626,871.0155986607124,-2821713.33347174,843.2969813003665,830.6359128702234,794.022091291203,780.3427156898259,,92.84411352768772,141.08816964565997,,46905.335908986584,-650629.0620294363,,0.03134327735370341,0.017378081370548634,,,2.538531807321167,1.4384134989020643,1.3829770157857777,4.342980132669389,3.766237157108315
2020-07-13,833.8196181402582,820.2047074746297,-1508974.7287097925,797.8962303544422,798.646081645189,783.9394561426914,793.8052734242789,,75.78547980429227,140.76035000128658,,-5332.765876273543,-639854.1821755393,,-0.01646314139785333,-0.012506390531890177,,,-0.28788037111586595,1.603660941933423,2.131413985199057,3.3219822820699108,3.9202525643756068
2020-07-14,866.0842324876894,818.8008892694834,-1011559.8571543584,839.3623958861435,882.5708654286018,819.3179574071713,802.2505886984347,,67.90603695819671,141.4951606217982,,-33211.63479181395,-1076539.4057976839,,-0.05614123013356908,0.021051221096186644,,,3.7660365302575176,1.604026999887465,1.7951371021557274,3.9553642442975043,5.175542239174077
2020-07-15,803.3452330771452,867.6217135990191,-758580.6208610784,842.0327821608571,825.2247423614399,834.0264761844394,812.1637138469513,,61.67027427472667,142.50255281722468,,-48933.46192286801,-830089.3882764368,,0.07697125517390688,0.026563210001749958,,,2.82185733142526,1.5955829085482633,1.7466487411289409,3.858980943350795,4.29786474702618
2020-07-16,840.1609315920832,898.8165680423754,-606353.8969080811,883.4599793971411,884.1236288243417,855.291895409244,817.3857603222525,,64.44423863940288,143.82448221650165,,-57517.383019060864,-752879.7694558302,,0.06748551493934668,0.04533165853173154,,,-0.4100012400148669,1.7347931117589317,1.9126525312193674,4.382222600132547,4.6665201552554905
2020-07-17,913.596363879772,848.3801236378222,-504183.7819581734,877.8038637665659,844.1065444657052,850.764800404666,820.1571250965619,,64.52996493309861,145.56701792935522,,-61448.756005935524,-703778.5252620708,,-0.0740600645416186,0.03663977224655644,,,3.5174182882258433,1.403861064455881,2.0657424583548383,2.9570740801390527,3.119518366878901
2020-07-20,870.2809391002684,905.1427795899954,-430935.6115703517,888.9421813970184,941.2153560205644,867.7524148277391,822.536647068785,,66.81834288650184,148.356741742332,,-62157.14755543348,-665434.2930350471,,0.03927662073097412,0.05351340024546564,,,3.9564833259780223,1.424198184958113,1.807325753311897,1.8447015653012415,4.4419224276104226
2020-07-21,834.2512081467376,799.5082079422482,-375188.0049543512,788.3396348868,770.8674533238136,863.893878562292,819.9818986730322,,66.66537496249869,149.06882512446373,,-61045.47664642192,-632723.7766238141,,-0.042537767247932644,0.0521676702966071,,,2.8606099911629435,1.4062104151524972,1.720906967856785,3.8892029103413535,2.9597258181513864
2020-07-22,823.332098922886,823.8677534273993,-331443.5522111445,852.0241118014028,803.4692496450234,855.1430865279681,818.3122727909388,,66.09834856041041,150.1611819421297,,-58548.770066693556,-603523.900792205,,0.0006503819468302909,0.04402479226683782,,,3.8826943371251708,1.4036386745942997,1.8251518592822191,4.397838788092053,3.778582126915551
2020-07-23,849.6663075975739,840.7721263143567,21227898.85205985,827.5015042567511,859.1792179210679,843.5341981823643,821.9705927446466,,65.16233458661722,151.47777654518427,,1021006.6726505331,-218038.82763927075,,-0.010523025481092454,0.025895825189657183,,,3.455613394654898,1.3946572827205412,0.4358760800975089,3.7199884709504407,4.061208953826935
2020-07-24,798.9603858906912,813.3976209781131,12273142.459570777,794.679581085964,780.1844415077521,836.5376976504225,823.2432249277545,,64.7098091534839,151.7875874561041,,1651997.6856105258,15849.985471121408,,0.01790870375565829,0.016019893784452583,,,2.6738133917313145,1.3933387097689558,0.5827124923697331,2.348526675164055,3.5548480124774318
2020-07-27,873.8412914911441,889.0289145018578,-14584914.81244988,876.91821898138,913.1273495489722,833.314924632795,823.4807654604277,,64.95391103281413,153.40451057795562,,939294.9708044122,-199814.8586882274,,0.017230989250569807,0.011871439219428716,,,3.589311312652284,1.396747801519868,0.5080192780590523,3.8765365057132484,2.779680086981466
2020-07-28,867.3470342139626,854.4303446173517,-4480702.95197642,876.8849833514496,892.1064065725031,844.2993519678157,823.1575088965458,,64.77374655297943,148.0081190416422,,731077.5677612687,-248719.20701871437,,-0.015004183557705185,0.025359547936402306,,,2.7227038579864344,1.3967354479158156,0.5400565132683062,3.7143698859043206,4.0059164853706495
2020-07-29,844.9706138644615,828.0328757090501,-2501390.3048623973,819.0288644813645,778.57833097808,845.1323764241458,830.2064369256792,,56.299513285547846,142.40151456251434,,621143.2767918787,-266034.3713975094,,-0.020248991701036563,0.01781888452490791,,,3.700079832621097,1.3659153149927603,0.49184845613100125,4.110808924241934,1.426745634527766
2020-07-30,784.6147207927615,415.3909119081336,-1685626.3421034943,791.8788040415147,309.7434799272496,760.0561335429013,811.065222646864,,108.56572771242679,143.04851255211813,,551399.6420909001,-270971.28933081566,,-0.6359727624887247,-0.06495618290317591,,,6.178224830069958,1.5310196207924611,1.4261397550136157,6.084589232980236,6.052985741956138
2020-07-31,425.25463428903095,708.6118169385727,-1249911.788791702,516.5220184151494,543.9605970329876,739.0989727349931,805.1058905203212,,110.8460890698701,127.60971173583506,,502848.182847577,-269746.81445276854,,0.5106197397353283,-0.08554196988331704,,,3.3119500018745707,1.5314182768991667,1.3284042951962054,4.782655557018896,4.651918305073754
2020-08-03,709.1262988590033,840.96345214348,-981856.8997092086,784.2085975550226,863.5034885391315,729.4858802633177,803.6231689666358,,110.11960675698685,127.02496693301055,,467138.2190046803,-265029.2054958648,,0.1705145541296678,-0.09679045157847399,,,4.37317370013543,1.5527245126681946,1.3287586342294988,6.0534354158222055,3.872563880911392
2020-08-04,889.7215832721085,867.4904502186992,-800868.1757253075,841.6516966724203,933.6979262122486,732.0979013835871,814.9022723302165,,104.07062940679653,128.21028717503935,,439895.3110431698,-258107.529068719,,-0.025304082634228516,-0.10715394472188207,,,4.522290945838841,1.5188973395133376,1.1011391545985998,5.068140598045151,2.5695622096768087
2020-08-05,886.7696931141691,909.168773678487,-676901.6088806867,883.3288251954173,960.1715875371292,748.3250809774745,820.656755028507,,106.02221970849729,128.78464266572186,,-622356.2678099745,-249980.278804273,,0.024945444957271457,-0.09226745665847481,,,4.341761286521661,1.494305179642908,1.0318890981862525,4.222522590177898,4.396125501526691
2020-08-06,902.7349385651488,864.6567809769276,-579155.5041542726,878.1867889890009,876.7448615233634,838.1782547912333,824.2651204814356,,106.24096513592326,128.38188727660958,,-119461.02324109085,-241011.10520084298,,-0.043096332875397464,0.016738566092846987,,,0.3659807363753414,1.6131391426925892,1.7539316088897015,1.0415724237203274,6.107614848509579
2020-08-07,866.0681940481281,864.481759352765,-503146.3065443831,839.0150695433731,839.8568232458329,869.3522432740717,823.9384285160384,,106.09959250542998,129.22215793686792,,-3532.6718947229992,-231540.45327993252,,-0.0018334462251710505,0.05365258193141921,,,-0.1722678224240392,1.7686577711449838,2.372353742707328,3.7996829521595745,5.049021957053226
2020-08-10,826.1224986979587,831.6326764697424,-440827.38966215,837.0707162931058,881.9968856210717,867.4860881393242,824.509826965794,,106.10919845079604,129.43572823489325,,49874.69505765912,-221714.11677252848,,0.00664778267252307,0.05081041433965182,,,3.805020460777542,1.6022177939841658,2.283284616629161,3.497237734436977,2.2333181489959752
2020-08-11,948.4903080775777,981.862864359462,-390036.7258586503,962.652192708004,889.1887894925721,890.3605709674769,832.6629257202928,,111.76149509768285,133.02806099407928,,80950.85162244453,-211668.81989833238,,0.034580078108812695,0.06699760732181309,,,4.296787366781436,1.6170558862622069,2.2369003186464993,4.765425949012416,4.739459914734756
2020-08-12,859.3988042841074,956.2055377563591,-347439.5351949367,948.0818606485972,910.2586338485752,899.7679237830513,837.0921169281598,,114.93025559844307,135.5233415907067,,101507.90590575163,-201524.45888282434,,0.10673980759390438,0.07220274710794573,,,3.6329233795278952,1.6175161675962721,2.1121527487425698,4.8248907759415625,3.8509295103626098
2020-08-13,992.1577145487,857.1956649390122,-310647.9165605048,915.6294771286156,879.7815172089513,898.2757005754681,835.0110717729918,,114.12779982962364,136.09388655275785,,116293.20492313041,-191366.09729248908,,-0.14621587473545927,0.07303205304207314,,,3.579286659419846,1.3723905399366838,1.8114320976258462,4.825647782163359,2.0097050059639896
2020-08-14,922.4778214382268,871.0870330874386,-278100.4428299019,886.9312016746899,956.690054276949,899.5967553224029,836.1464172454725,,114.38045987778577,136.7546984009537,,127597.37187954399,-181205.62128683095,,-0.057321438786466866,0.07314287528308383,,,4.245044331676741,1.3844301549653142,0.33874998801052675,4.444044458109616,1.887868380669438
2020-08-17,908.5293387406118,1001.3314083889908,-249020.04440493425,961.7779112789732,968.9426316960962,933.5365017062526,840.9558486854224,,119.3486429931933,139.73069337359905,,136693.15023781487,-171071.5690612253,,0.09725862091258498,0.10444090420141339,,,1.9691690398800135,1.4182836835221049,0.9417264705655999,4.970755518395476,5.134024699726984
2020-08-18,1028.398996865294,986.7420215985584,-225063.6962717762,975.0602562821132,977.009753444454,934.5123331540719,850.3175393682379,,123.20730270194525,141.69416902626395,,144199.3656719436,-161026.21520553186,,-0.0413498709833427,0.09441496895552016,,,0.667571473856371,1.5391005207610884,1.4684146783157657,4.750611522300745,1.584972508044741
2020-08-19,904.7068912622672,966.3610082729484,-208582.8986739401,965.4964482790036,956.2089583531124,936.5434272573897,857.4422021105153,,125.69219472018997,143.2115877708857,,150342.39834880384,-151164.30030412873,,0.06592646478473536,0.08824211869835898,,,2.228668325347864,1.5481253127506378,1.4067725350428646,3.5545019927039196,2.31801252744882
2020-08-20,1004.3615671804192,893.4293763011847,-194113.78622909923,957.8673328283948,858.6194966234698,943.7901695298242,860.0750646098568,,125.87599880717114,136.50157495212497,,-920758.2335656437,-141507.4706053574,,-0.11704007225252182,0.09288419352907994,,,4.5976201178679315,1.5797820518579582,1.6482186106201147,4.535955632403341,3.589989938583262
2020-08-21,845.1082129690103,904.4395480416188,-181321.73888397985,855.4153362666966,906.9296007053754,950.4606725206602,864.6271609630319,,125.7452659902795,135.26396235309426,,-1543481.4434883813,-132091.12644232457,,0.06785078608944693,0.09464839927813544,,,3.941858748709801,1.5816684393749803,1.5833823880746538,4.125866811550721,3.507133180438317
2020-08-24,890.4756642879838,736.1487431051128,-169941.19876288105,876.8162203502498,757.2739069392792,897.4241394638846,856.9831523931947,,128.79363489493497,134.47055313464762,,-822732.7628040315,-123054.57599051847,,-0.19032357929222332,0.04611033292903269,,,4.783670395818608,1.6155553236997817,1.757751509004986,5.058031682306774,5.580418891484084
2020-08-25,728.5479547423283,633.9552928363137,28216641.094409555,704.3068241233887,665.3549353266908,826.8667937114357,845.9593998041428,,138.12135287638174,134.66743367406983,,812134.4395152673,358654.5333057354,,-0.13907501423714064,-0.022827757320260673,,,3.662327263995904,1.6098653935753613,1.012767818298162,5.60021389032744,5.865863706538042
2020-08-26,689.4737216271587,921.9192112108158,7785898.24303617,813.4914461360586,847.8173495605351,817.9784342990091,850.6537165792312,,139.0721991157159,134.43460958219856,,1326498.8669101957,499420.0898213273,,0.2905290120106378,-0.039169159906105484,,,3.535900271030228,1.6086812125284193,0.558953079819041,5.224511869213364,3.7941804018956167
2020-08-27,892.5805765480254,933.329401618772,-14751727.877505656,898.7826251665019,941.3633820521882,825.9584393625266,876.5506410647631,,94.99279767190261,133.5328970717955,,673193.7901400875,264128.5259344458,,0.04464140350983639,-0.059450022436151655,,,3.7514024349223383,1.4734035190194998,0.4968972626799829,5.701693991233678,3.6863769584216133
2020-08-28,980.4953431665464,803.2491845401619,-4673932.453834808,920.6404449454576,833.4037474375173,805.7203666622352,881.2825094448424,,88.30892065971054,132.0123379793868,,501992.7568879323,196393.13649074623,,-0.1993929133825317,-0.08964150091209475,,,4.468625085366331,1.4975566996688254,0.5515446869445063,4.77634675642341,4.617003530001813
2020-08-31,753.9681429989732,650.1987662868823,-2619227.070134163,751.1084761397706,706.1349620857918,788.5303712985891,871.7442751520127,,102.11586700650223,127.15647937852977,,420124.2483666845,162451.10548927027,,-0.14807200601922949,-0.10032519498063408,,,3.8060737399128803,1.4820508436133966,0.36335103062886565,5.645908400081209,4.453765462116552
2020-09-01,723.6834572131029,613.9694700039272,-1761889.7583116968,703.8710262443728,631.1424075329141,784.5332067321118,859.068226141274,,117.28091924664442,127.94999194683152,,372073.169237365,142348.20816210264,,-0.1644088791955735,-0.09075944409972651,,,4.286734961980856,1.472745300676324,0.3911671578441152,5.243225892072952,2.9950231638144205
2020-09-02,551.6887866664674,485.8370774984269,-1302899.5148610298,523.6194137200173,490.6208901852588,697.316779989634,837.901641332271,,143.11798694776226,128.2763724668584,,340773.2739383479,129490.76137841544,,-0.12711075880243908,-0.1836609223110987,,,3.4964628190946,1.4529606889292146,0.402340301919054,5.102069418898267,6.077830605682022
2020-09-03,335.2524262004208,498.8359122156771,-1021675.8641553286,402.596336343503,464.4211007341182,610.4180821090151,819.6105978942085,,161.69023199584245,128.49380353972037,,318647.2559382951,120964.78442305056,,0.39739344931472,-0.2946852439419871,,,4.124304002492256,1.2951450099510688,0.38787741898216055,4.746092826564138,6.0741809604806285
2020-09-04,654.3547941252764,443.1937290448532,-833843.5845075108,618.654656624667,477.0193473724266,538.4069910099535,798.5461963788129,,181.73620980539707,131.76616276753654,,302112.3920401387,115161.68535146755,,-0.38964271695455543,-0.3941780568968722,,,4.953255509300792,1.0220232468443542,0.5496791907830287,3.7528713052353115,5.886258062629269
2020-09-07,488.1809168621549,1010.1774305563084,-700572.788631822,867.0720651536512,587.2688559995277,610.4027238638386,807.4734340831412,,187.73330772924234,130.3285959524665,,289125.1220916551,111222.35042434702,,0.7271951998003985,-0.2797912132027167,,,5.6340865316228035,1.1106917050995948,0.8193448347818488,6.237037700316046,5.886044763775601
2020-09-08,1099.357266133813,1092.9417596778012,30562134.887752496,1058.6458427655543,1214.1747528378846,706.1971817986134,813.0273788490582,,194.67863766038252,133.6921414721452,,1836733.7027722124,628157.6398676145,,-0.005852782575824214,-0.14087029247172653,,,5.046831631202751,1.1411932094213266,0.8403667319981383,6.476584642555787,6.171642745369823
2020-09-09,1081.806057627412,1032.5954050079215,14670952.039010236,1022.5400531451224,1009.7211151326874,815.5488473005123,816.8468722116363,,198.35030542704342,135.15634922479504,,2587653.281482471,880075.9084884517,,-0.04655647649217406,-0.0015903315221720293,,,2.5509236097176404,1.1756838211702574,1.19618125031499,3.1098630679610464,6.304006890368176
2020-09-10,967.1266775269924,1031.6841808849676,-19736259.7185076,973.9469262779112,1033.3723653877278,922.1185010343704,825.5712980089341,,203.97610303926592,137.7800137107083,,1616372.6913851164,558382.8377630621,,0.0646183855132072,0.11059811225105036,,,4.084722402530132,1.1768796645046586,1.199101258587004,4.115087577163445,6.278236709472028
2020-09-11,1054.992257326959,927.3997298351424,-6202968.867848753,991.4561738609444,1029.452833176946,1018.9597011924283,828.3869328463194,,205.02343293650443,138.32582381646267,,1320129.2701341738,462092.62866926094,,-0.12890402621361272,0.20705712960314213,,,3.6374982431250307,1.172396258301704,1.2064882957840517,4.6558221889336355,6.182510437633047
2020-09-14,986.076319105443,1052.85732677544,-3510003.5475268345,999.1946065680422,1063.7993401683923,1027.4956804362546,830.9632287656417,,207.61832049840677,141.2936489632629,,1157080.0949780787,410538.69922015356,,0.06552925646194899,0.21229419790964668,,,4.168287683651249,1.0961048474574195,0.9096991491621804,3.052733675451627,3.7537279948263693
2020-09-15,1021.346772984458,941.5798911121528,-2390519.9407988098,1002.993305574737,980.3873065861336,997.2233067231249,828.7051222413214,,206.07471893717806,141.9887325093141,,1048807.2827517272,377320.39059241646,,-0.08131820139821325,0.18511033464931279,,,3.118215313028352,0.8217518504682798,0.680662997720786,2.6518438945943443,5.019673450402105
2020-09-16,907.3843852693444,926.3124136584428,-1788799.2619937188,879.6729379854933,881.2029697377784,975.9667084532291,826.7026925105962,,204.85769795253208,142.46772904303563,,969796.4645857383,353863.364289283,,0.02064539863635571,0.16598334644869547,,,0.4252884883165435,1.0830387693502252,1.5454258098521467,4.8405972895573655,4.666105266425884
2020-09-17,872.6978778702378,956.6008483552176,-1417398.5468698451,909.8556941638964,956.872294220133,960.9500419472791,829.8612661132978,,206.4216941648534,143.0595480491658,,908632.2265537011,336293.55521286366,,0.09179679560676197,0.14666388457373594,,,3.8505007320380895,1.0706586480934615,1.5107765056413545,2.7094463755345877,4.318598597117785
2020-09-18,963.2713188074704,901.5129572806908,-1167137.9943000902,929.7504716450294,920.6128762556092,955.7726874363887,829.7149365752515,,206.36707421498002,143.14671405787155,,859341.4137828953,322619.21863501344,,-0.06626069986228339,0.14143791824151858,,,2.2123972643560395,1.132305284575867,1.504277462055202,3.2108217326787485,3.253732126064268
2020-09-21,963.680368359077,1005.952049439744,-987918.8124299266,967.8687290239614,1023.7335912963316,946.3916319692496,843.2051018919831,,208.73367736573545,144.65016721431147,,818442.5330995432,311668.2470333081,,0.0429300134134253,0.11544624226558856,,,4.022935600631011,1.1093556194413174,1.4711762167189395,3.898962103668964,3.848130192271148
2020-09-22,998.6477984451813,944.6940272132616,-853697.5339350749,987.0781840418532,943.5710467997542,947.0144591894714,858.7420386108304,,203.84615000776293,145.24665118075103,,-635074.3983176883,302712.536319616,,-0.05554106803907646,0.09784578889584444,,,3.7729249991668965,1.1092140559987058,1.5422468604864976,3.765402203208834,1.1359517786573554
2020-09-23,883.6801732303284,860.1663451512377,-749668.4932902852,871.9632590477231,892.0347771436391,933.7852454880303,855.6543953078515,,203.30581156096952,143.81642262397733,,-1061852.735134011,295263.1361893546,,-0.026969407047839362,0.08737993109054734,,,2.9993018000032854,1.1210251128535962,0.7577932867985804,4.9821377646199085,4.191865455797099
2020-09-24,883.7568615840519,833.8228008141832,-666825.4209525044,860.2746206051615,856.0911651039241,909.2296359798235,850.679065267622,,202.5209464159948,143.69138710381117,,-357607.6123063534,288995.27330821153,,-0.05816107061304093,0.06656275626526974,,,1.4311375799663146,1.2322096534591653,1.0796348908653817,4.708369405318449,4.810378233780016
2020-09-25,778.7354814915416,714.6788449854193,-599390.9089708842,794.9480254030586,681.7558029139709,871.8628135207691,846.2505482898848,,204.57068937628986,144.67430356836556,,-153880.53506315718,283653.4682241174,,-0.0858381526429778,0.029816615456593663,,,4.729087457481936,1.2431507401941413,1.257992001914501,4.980090173407838,5.230221123123218
2020-09-28,730.7039299613807,547.5056411136993,-543496.4519551194,698.1237992022325,575.6894686721116,780.1735318555602,841.1158920312258,,210.94013824395304,149.6043706382439,,-50094.00415420502,279056.15440572,,-0.2886355920925331,-0.07521308145484185,,,4.807574808938834,1.2710029625904753,1.3977002322273164,5.6571001463906985,6.127843400079889
2020-09-29,611.9636601677157,721.9870456684421,-496458.4850412333,643.9184677306966,699.0818259429161,735.6321355465964,846.5167708144515,,206.14658704918085,148.1681492719479,,13177.559509318162,275048.6799299511,,0.16533429450597248,-0.1403998353796132,,,4.01029893236668,1.2654067108370846,1.4112158762458598,1.9889970988698014,5.40585692332209
2020-09-30,706.9403858252699,918.4236453582308,17752240.64179986,827.5785038069353,822.3973524691755,747.2835955879949,868.1460992074417,,188.22664001144463,148.382104227103,,965934.5673423626,228117.19115691213,,0.2617124290525329,-0.1499152584355929,,,1.6450272975507507,1.3428731451559799,1.6619376284726735,5.9159810253625285,4.064869410035175
2020-10-01,970.3662068837856,942.5877206820352,23210506.319478493,934.1431458943334,1018.7245689108132,769.0365795615654,890.3336896307595,,167.40462321572494,148.79392486303206,,2177543.6765240533,792243.3030737527,,-0.02904454578682218,-0.14645778855139413,,,4.437714656406002,1.3515900793217903,1.312813606285578,5.396354166713148,4.689188854745677
2020-10-05,714.8910800542271,479.9024628846892,-19036083.82264564,688.9273393074254,492.80743604675627,722.0813031414193,892.1691263227515,,162.36964335550596,156.01510469579492,,1267431.6646171473,522003.7949208545,,-0.39854731457128684,-0.21151797732627164,,,5.278726223516896,1.3708560562576138,1.4158461904191542,6.08340811731265,5.458633495589461
2020-10-06,675.321771894487,836.0145355701552,-5595413.797870747,697.5921594881293,795.8499085358944,779.7830820327106,883.4609815734439,,160.36551392620544,155.99751595299395,,1022689.614155201,453896.4771015052,,0.213456723588637,-0.12483134626498837,,,4.5875941183544064,1.3073571258456052,1.3890350894057117,4.668831933295673,5.664725915477966
2020-10-07,864.4927654805742,928.3130064779872,-3099258.447005921,885.7453831550556,873.3407989645802,821.0482741946196,875.229543913453,,153.10801819962688,156.4034756324405,,-660380.0525827197,419101.5006039792,,0.07122603073476427,-0.06390428086820812,,,2.518066097071724,1.2759483799205702,1.536561678897535,6.105709204733553,5.329457252245054
2020-10-08,981.8416812605284,1089.430192988657,-2097821.145148124,1052.1668354956928,1029.296137490703,855.2495837207047,878.0712833124899,,156.66854614512607,159.64777134494716,,-1498818.7117906378,396780.82519919507,,0.10398000516648878,-0.0263344414989978,,,3.1298565281194453,1.2618166417966208,1.1319030284639127,5.535031055317153,5.1417018460060175
2020-10-09,851.3704244094442,867.9389082862872,-1571095.685516714,909.0731887673172,891.2929990400899,840.3198212415551,869.8840196825558,,152.43993652056102,159.51779981380304,,-590560.5101410934,380701.7953890512,,0.019274014831618832,-0.03457733310454074,,,2.8780849008515124,1.2583788596577687,1.1911608738725439,4.100560175077745,4.312794614893453
2020-10-12,850.7007162559566,713.1396374641281,-1250525.6481995224,803.0376771905594,750.7501010679734,886.9672561574429,859.171015064005,,155.67951657931232,160.4005539116175,,-342938.34915863187,368262.76428502874,,-0.1763831357322716,0.03184007796995654,,,3.9567587926139884,1.2637901767224342,0.8429932235992237,5.930361599023805,5.452055852489805
2020-10-13,816.1336021683946,793.8628993334223,-1036480.5482507044,806.6515580875039,844.7111691911996,878.5369289100963,846.2212936919043,,149.36408761789505,160.29239182194976,,-219262.19919482534,358170.34867368947,,-0.02766729423656085,0.03747704119800269,,,3.639153643836181,1.2523242815347029,0.5779598133331925,4.305091714060286,3.74127350307123
2020-10-14,844.0204183873739,849.6781039453708,-884056.6955902539,807.3150991322236,777.8989401354356,862.8099484035731,841.6262043335652,,147.68019737533626,160.2117100454652,,-143939.03693439756,349689.2038297578,,0.006680889812770806,0.024858466992292393,,,3.381544149096819,1.2508932180483574,0.42215093848898383,4.91660638064863,4.364815653450808
2020-10-15,888.8551292562843,892.6315278344464,-770245.5586390896,848.3674643944723,921.6396547941148,823.450215372731,839.9421600423653,,146.85338949400224,160.338677845948,,-93011.35176666609,342375.8370559587,,0.004239609900682818,-0.019829939504744154,,,4.294181142629388,1.0523867159306304,0.5420097551610762,4.592780029038714,5.282181201842155
2020-10-16,947.1133258531754,747.961797042426,-682122.7432944906,916.7302900462072,759.8698419167849,799.4547931239588,829.5102074767258,,145.53477917553369,160.7915145426807,,-56247.56158789837,-22791.189533280274,,-0.23606685110047973,-0.036905428392185254,,,5.055356544655502,1.1020513151067164,0.6506732022340856,4.622187633396049,4.787300984954438
