Date,^MXX_Open,^MXX_Adj Close,^MXX_Volume,^MXX_High,^MXX_Low,^MXX_MA_5,^MXX_MA_20,^MXX_MA_250,^MXX_realVolatility20,^MXX_realVolatility60,^MXX_realVolatility250,^MXX_avgVolume_20,^MXX_avgVolume_60,^MXX_avgVolume_250,^MXX_log1DayRet,^MXX_logMA5_20,^MXX_logMA20_250,^MXX_logMA5_250,^MXX_log1DayRange,^MXX_HL_20_realVol_20,^MXX_HL_5_realVol_20,^MXX_logD2,^MXX_logD5
2020-07-02,3116.71971529226,3388.951175319653,-20836160.293229595,3259.56608953602,3238.976012417937,3489.196395002419,2791.4160043872753,,824.5714736947821,709.4380519203097,,8382796.826409658,11352898.175643945,,0.08373941027374493,0.22312245485047313,,,3.0248092664471167,1.0784398489387192,1.2012531439480203,5.880238517756382,4.858860802155699
2020-07-03,3444.2443632252034,3620.858768536291,82518489.35027725,3619.993113295968,3575.7291683851945,3383.4363470277813,2845.244723207948,,842.5336112368939,726.421581764431,,14994475.205336679,12957154.09999352,,0.05000668921494803,0.17324278117238365,,,3.7901704610345273,1.009458988183822,1.035512580069031,6.255195855007638,6.270610742155354
2020-07-06,3550.6590354196305,2758.378316039001,-15626707.82755792,3120.245827565206,3070.6358569713666,3179.8784518618886,2882.6454821992847,,819.8182407076,727.7334101559716,,17175250.305139232,13177774.963567799,,-0.25249028964623643,0.09813453064813688,,,3.904191833566149,1.0381830102002843,1.0558930755683384,6.446628706667848,6.92538837398481
2020-07-07,2634.622341709339,3117.4280124219986,-60505393.78183527,2821.95854937255,2794.8194265073216,3197.1527384314018,2940.5042403314646,,791.6438246971891,716.348022915908,,12328803.54692837,7305716.072024614,,0.16826845896900466,0.08367956752467781,,,3.3009763349908776,1.0984598395150258,1.0139189954078076,6.221446177605428,4.458656982798738
2020-07-08,3245.6504740637174,2262.881690271733,-36748752.75148705,2951.096614709164,2559.8559501294694,3029.6995925177353,2978.288837492494,,735.688983430973,716.3686813750829,,9134213.000932822,7837059.319214665,,-0.36067669907895983,0.01711455023671465,,,5.9693228810705135,1.0834046402282795,1.1587762001599997,6.205560543993613,6.730141498680078
2020-07-09,2215.3822067674264,2685.610657027009,686414468.2581124,2211.9031280437703,2545.492708692389,2889.0314888592065,3049.6484417869538,,620.2457173623636,710.5313253433615,,44727894.112794064,19913178.108077653,,0.19248319242991055,-0.05410499799270756,,,5.80991143692914,1.0894475270408779,1.240584815274075,6.068002710406356,6.555841153331782
2020-07-10,2859.246038424255,3803.374124821461,-237845836.907057,3890.039896485512,3102.339463197117,2925.5345601162408,3148.1105217361305,,571.5223478525426,715.6194459106584,,26067186.401693735,15932365.639564395,,0.28533063319388746,-0.07332521891410475,,,6.669117856776913,1.1548305753378938,1.4477186352414106,7.3398574069891085,5.206834313510965
2020-07-13,3794.086023973308,4024.5118899504087,-85225702.2733107,3799.1796048398646,3939.595830248698,3178.761274898522,3232.335459900855,,570.2861351018258,735.1323454926027,,23263409.936951146,14795587.957279384,,0.05896008899518742,-0.016713343851134033,,,4.944611050504503,1.144494112170631,1.2939629927536007,7.199604581150919,7.143723105757284
2020-07-14,3763.3607551883433,3748.5623560909153,-28896362.993220955,3667.837420529766,3874.845392144213,3304.9881436323058,3312.125969226083,,520.7766902958418,748.5329479804683,,24264725.825946573,16431473.968777591,,-0.003939981286209781,-0.0021573840923720016,,,5.332757302738589,1.1428596443822507,0.655571214842008,4.003904928753476,6.4475187458528795
2020-07-15,3916.026167831285,3154.380096661498,-7144071.73509036,3974.4566419237017,3555.8545493746788,3483.2878249102587,3317.7343594583044,,518.3150915428846,735.2375816957933,,21861943.93579507,15520177.517084403,,-0.21628541307698793,0.0486944969155935,,,6.0369208089220585,1.1442848658555733,0.6620155013625508,6.76864468671468,6.792903649741042
2020-07-16,3135.437538867758,2772.7323125359653,-45631528.58199412,2694.4922427973142,2815.644925250522,3500.7121560120495,3321.188905649468,,514.2208477494811,726.7246173372531,,19341762.91995839,14360787.53002266,,-0.12293550172425079,0.052643598008105974,,,4.797051588603942,1.1293194461240381,0.785804140048918,6.883288435547815,4.467305481072215
2020-07-17,2688.8839269536657,2759.7166537710877,36834568.25698616,2852.1667783077064,2802.36391157837,3291.9806618019747,3277.044921935127,,522.9980908403525,718.9790434907978,,15699957.531081527,14175152.358476162,,0.02600180230493741,0.004547330624150053,,,3.90807254721993,1.0896537209027428,0.7782060085258364,5.978033358390479,6.950486621744718
2020-07-20,2789.104726394373,2478.209419568295,-29809607.846330047,2457.7429782792497,2637.226369377815,2982.720167725552,3212.9576276160374,,538.995418026603,713.9257859029375,,11882542.796673235,11460681.624211643,,-0.11818436657633107,-0.07435620012911907,,,5.190082674948489,1.0109435576168972,0.7812689078053583,5.685356735104965,7.343621857088667
2020-07-21,2642.0180657854,3444.569578778908,19427657.942967355,3215.2930364901767,2955.4340252611146,2921.9216122631506,3202.4417727442838,,531.9248215714666,721.8749342524702,,12342316.85220859,12715232.972451853,,0.26525591181489916,-0.09167208658280616,,,5.560139219433352,1.0135779471169692,0.8077933560138622,6.5292041071913784,5.717003942281894
2020-07-22,3388.2651639614637,3183.0132473454687,14965256.903296664,3102.684248862457,3271.6624592183034,2927.648242399945,3226.0141486223556,,519.3235144335679,721.0211131697389,,16265781.39014062,12501926.540969132,,-0.062489729162408865,-0.09704791241336681,,,5.129769773804882,1.0145764886174706,0.6256587335087235,6.557919505619103,3.3545651613950236
2020-07-23,3240.6782240676,3005.394367678025,59519989.355545744,3009.284845005517,3029.2782370707173,2974.180653428357,3213.2801733255083,,521.5619900871222,704.6812374166466,,20470235.78132463,12379646.083916267,,-0.07537383977363218,-0.07732368579378968,,,2.9954018222209715,1.084054243979912,1.071779177101805,6.084898447575333,5.449586993591504
2020-07-24,2963.821482508869,2939.400811347576,16077963.78772366,3170.790826685301,3216.8946745254907,3010.1174849436547,3152.7672634724127,,475.36576596152713,691.6495676886806,,14215903.563039508,7729030.378398776,,-0.008273722131467154,-0.0463014539841102,,,3.8308964137686403,1.0662891006770445,1.083942273787412,5.495578585427158,5.191200629505207
2020-07-27,2953.313461352496,3164.184558585981,91224051.42834392,2927.6263481937203,3136.3342042881595,3147.3125127471917,3122.1681018082886,,452.2607293800364,667.4701606217183,,18829151.950386323,12840070.585504794,,0.06896763171906173,0.008021253211114713,,,5.3409354563763,1.0720034083742065,1.108341405036977,5.067583776804152,6.530841386570183
2020-07-28,3104.3453295157487,3550.808804821583,81198474.78154743,3589.6180203595286,3206.883178809672,3168.560357955727,3148.155713070646,,461.58650916738867,666.6328815927516,,22643358.08810608,14958694.012617381,,0.13437256068313566,0.006460545519999594,,,5.947342429703517,1.1001486041708881,1.2040855079428339,6.415764483421003,4.665693400711707
2020-07-29,3618.713320728472,2777.1868829325467,410278610.6867013,3395.3573430072797,2647.680551605772,3087.3950850731426,3132.00768622527,,468.9449470974581,654.2457887403089,,46509470.28801945,22066046.85394581,,-0.2646800236332525,-0.014346511386827035,,,6.616970787536835,1.1574964841122606,1.4999244005635939,5.958418686948268,6.005925394263387
2020-07-30,2417.470682525167,2273.143566444556,-314028510.51658785,2130.141221657792,2589.1449840844034,2940.9449248264486,3076.2173057815153,,501.9778876139575,652.9401909549692,,31849852.776851535,16097811.438842304,,-0.06155811655267088,-0.04496976200687778,,,6.129058407034818,1.0987485198192688,1.075637841146613,7.152789658822721,6.596123079914781
2020-07-31,2457.16763668157,1937.4578726673356,-119273380.92004555,2303.4042384094937,2143.8861224573884,2740.5563370904006,2992.047260988068,,545.1267833294088,659.672011686889,,21760259.2633354,13859853.474933563,,-0.2376325805396918,-0.08779691324894513,,,5.072157495412244,1.0573738476594052,0.6196084489469028,6.733079232961453,6.909696332598334
2020-08-03,2002.522318746589,3317.608740150016,-45222002.33520202,2851.75673861364,2487.4585785994022,2771.2411734032075,3020.0087821936186,,546.8499821069103,663.6668540525856,,20280494.53795319,12542402.67569184,,0.5048367190865536,-0.08596444251010583,,,5.897972653258524,1.0299197500941148,0.5587344911159577,6.951260237889725,5.033206513824138
2020-08-04,3299.165796732232,2697.231526165615,-107741973.09692957,2698.6822013070887,3221.897719956618,2600.525717672014,2998.998957880799,,550.9665933092782,661.2571399412936,,17918665.572198477,11539555.330853863,,-0.20144376135792136,-0.14256492858534178,,,6.259993460730497,0.9484499709139537,0.5779474845896382,6.63302056457753,6.74943608137644
2020-08-05,2800.793513283723,3244.646914521396,-51811288.372763485,3028.364319237932,3110.5895544949744,2694.0177239897835,3048.0872190932823,,525.0564225854289,663.6725002726782,,17165538.791134655,9853633.228745263,,0.147103760518627,-0.12348059557575196,,,4.40946225320867,0.9607940651682514,0.7889192939936889,4.289936367775115,6.1473138511463326
2020-08-06,3194.1025157706463,3792.294010334372,-1484743.9753410667,3651.858924699707,3297.074445395807,2997.8478127677467,3103.4213867586504,,542.8587961661151,656.5019468263386,,-17229421.82053802,10670504.69582233,,0.17166497012127643,-0.034610540567037586,,,5.8715105045628615,0.9626321370575691,0.7493813295197372,6.998566703790376,7.325906539093614
2020-08-07,3844.6722804060337,3314.2270001828765,-27346384.162498623,3843.210966922703,3757.736357818634,3273.201638270855,3078.964030526721,,520.2104687718121,648.8048204610062,,-6704449.183310103,10641597.911914254,,-0.14846395266289966,0.06117541350063869,,,4.448219362295473,0.9233150658935707,0.8795442611240654,4.242478400845208,7.227494821284171
2020-08-10,3191.087819342083,2545.225543126886,-48175750.94974263,2695.301853178422,2766.8826356009595,3118.724998866229,3004.9997131855453,,482.49141351793736,642.1367426405753,,-4851951.617131699,9802816.799584815,,-0.2261425997349066,0.037146791548538005,,,4.270826636020492,0.9446311584370432,0.9378810302133626,7.128550849712066,6.64948079607528
2020-08-11,2676.1171266938,3415.991157384284,258549.54228896648,3555.694399300908,3078.91991196452,3262.476925109963,2988.371153250214,,460.75793972779786,641.4419327505294,,-3394205.9903562022,10315047.668003174,,0.24410077670953736,0.0877582256954895,,,6.167043606216318,0.9710712693942539,0.9084093060210113,4.6226579517586055,6.577526991978191
2020-08-12,3385.978131952339,3327.945494057698,67467249.6806069,2885.613642760476,3283.33078068155,3279.136641017223,2997.0494231200237,,465.6577248595196,643.3314769460977,,336360.0804286607,11364516.315423429,,-0.017287680480696992,0.0899518894829731,,,5.985741043870235,0.9687978262784881,0.9112511640188015,6.662774970368149,4.422431496642073
2020-08-13,3572.273196286962,3823.868113101602,104303653.20215632,4270.414438157073,3766.268666865886,3285.4514615706694,3049.606213148306,,497.2541378275652,652.1408508189018,,7833119.1696361825,12229186.546047747,,0.06806036253000189,0.07449160187704533,,,6.222865455005151,0.9904673532676612,0.9730983274035445,6.010965549795811,3.452337251909767
2020-08-14,3941.750719991898,4012.768370296508,38076041.20194808,3626.766096656877,4000.139580456358,3425.1597355933955,3112.2587989745766,,536.2202183244336,668.1268076896022,,7895192.816884277,14372623.763876216,,0.01785639998915293,0.09579934427349307,,,5.922579215729853,0.9469315013521481,0.8161326829697664,6.529160229992135,6.548994404020659
2020-08-17,3861.5333740959177,4120.54368820824,159703518.33674318,4087.196167686947,3935.205251172381,3740.223364609666,3194.3755124065738,,559.269591242954,684.2293096788011,,17370849.126037937,15904700.721411576,,0.06492076604232518,0.15775372185133113,,,5.0238207592879975,0.9492605215154837,0.4859970587103706,5.692639202056574,7.362212527738162
2020-08-18,3960.915792384898,3363.2665386167064,-74208001.4944114,3397.346645973499,3448.7127403363847,3729.6784408561507,3190.3103603984637,,557.648428990768,681.0751091957642,,12689066.154169003,14997417.504143896,,-0.163562573410697,0.15620381732858712,,,3.938978312055704,0.998759262181257,0.9444069210377711,6.47620565624494,3.9650824957569584
2020-08-19,3403.491750108911,2926.443887628568,11306167.57741192,3370.12795574898,3195.017910548082,3649.3781195703255,3177.4818924126184,,560.7675431959027,674.6833324421981,,12506111.687874764,14326899.099170234,,-0.15101389427826217,0.13846774950321117,,,5.16541460601237,0.9985199732828401,0.8910397936614174,7.085147875534612,5.995211534447629
2020-08-20,2972.2708018809426,2878.416959948525,-9081271.181267949,2739.3899237922237,2851.5203203835663,3460.28788893971,3171.1330220261434,,563.5304160797914,669.5048992766149,,9076048.66103408,13974062.88133249,,-0.03208576408909731,0.08726284627683943,,,4.719662449355347,0.8554473957199851,0.7198784349421224,6.183838695756018,6.851662224313488
2020-08-21,2884.425610883649,3318.863308605836,16187918.926621288,3141.190572236552,3116.450080194521,3321.5068766015756,3190.1061468890566,,561.7027167395795,661.5103538589942,,9081546.417978961,14277845.391874008,,0.14029656225439674,0.04036436732115242,,,3.2084412552884287,0.9227610051919862,0.8229390696907903,5.972331219272974,6.542335152432395
2020-08-24,3268.855405190377,2985.3071424867594,-28575720.30362296,2930.0109115760497,3144.859982827318,3094.459567457279,3181.1622760840955,,563.5582324006504,648.8385603131991,,3091557.831380617,14091401.957618427,,-0.09073725778429266,-0.027633349464059057,,,5.369935787434228,0.9228003069560796,0.8984405798767443,4.671801976004805,7.034596318528384
2020-08-25,2926.870041544218,3592.199132412039,-112046447.14225625,3425.6890348738307,3274.6285660904578,3140.2460862163452,3183.231792463618,,565.061097204995,651.2772912884295,,-6570688.264809567,11535744.877081675,,0.20483097981560036,-0.013595799404617063,,,5.017680212173039,0.9135623781794273,0.864784416772681,5.610701163034788,5.4334276099859835
2020-08-26,3696.952275451804,2336.38597821437,106792600.0592588,3274.2708104516096,2684.2091132034766,3022.234504333506,3161.1917472277096,,589.7879601397841,657.0233066517931,,-21744988.79618169,12021289.181607995,,-0.4589034891609536,-0.04495263180850394,,,6.380227103039541,0.8967877193960268,1.152386018435945,6.4753112367099614,6.380220683632706
2020-08-27,2487.859773030257,2361.72531561297,52493183.82977879,2304.381379549184,2326.5388505709634,2918.896175466395,3165.6208346861304,,583.0623144526778,659.9040781965595,,-3418904.078863359,12271248.508132609,,-0.05203039408964502,-0.08114366994766871,,,3.098174731800573,0.9953734044349505,1.4254185753477933,7.115154591099291,6.247446263951923
2020-08-28,2420.2816601524355,2299.8341532991144,16374211.84068948,2395.0643550171444,2472.5124600537747,2715.0903444050505,3183.739648717719,,547.4297876689177,663.5792653261511,,3363475.5591733926,13372736.675948484,,-0.051046908814725976,-0.15923126716387012,,,4.34960809963819,1.0102988299064923,1.2205626133523688,3.5987311142313203,6.926605644498131
2020-08-31,2093.492095743375,2399.437034097471,-31603036.525924623,2002.5743692482797,2007.928634034717,2597.916322727193,3137.831063415092,,573.491878971867,655.5270305634173,,4044423.8496372625,13833389.564243225,,0.13640060986043584,-0.1888221077236002,,,1.6778933996909884,1.2452488841319798,1.8009733362259128,3.629970881287387,6.373098106968482
2020-09-01,2535.943327688663,2975.071366318345,8387036.214753002,2767.9257086630096,2267.901490996712,2474.490769508454,3151.7230554227285,,565.5676602281405,640.8180474983707,,9850874.315221392,13366114.478116076,,0.15970233818894738,-0.24191467985040735,,,6.214656532581834,1.2426342451399597,2.0190228496249594,6.515064055831789,6.425076078794939
2020-09-02,2802.443636226329,2730.975939575132,61446968.851878464,2589.1925777202705,2866.4990722118278,2553.4087617806063,3126.039506675415,,572.743590375213,610.2614253176039,,15513787.17645349,13937846.322840316,,-0.025832731462405806,-0.20233763419597045,,,5.625123372800263,1.2484781251750166,1.8497974297688462,5.803745164663108,5.977847153226295
2020-09-03,2397.298867310965,1947.776399587692,56797187.99160394,2283.967143489819,2138.7632922236226,2470.618978575551,3033.813626138081,,607.2789097823501,581.7685472818777,,18427883.77480074,15308785.355685592,,-0.20765421755478877,-0.20535173274890903,,,4.978138625910821,1.2289967846546834,1.7605117552877945,6.934684380697564,6.025742574968699
2020-09-04,2188.920787727311,2359.7773016537903,-16098005.195143282,2298.574086216322,2389.017794155749,2482.607608246486,2986.0911412116266,,621.4207154447041,566.7236714683368,,18990302.723168503,12784346.647184042,,0.07515861950403492,-0.18465575877157683,,,4.504727645457296,1.2279940515641283,1.7570405669020126,5.916737331512376,4.093396585612157
2020-09-07,2170.953762132904,1151.434951185729,215204038.50127235,2076.588430591768,1442.7389409741008,2233.0071916641377,2916.401611614569,,740.2552424460698,611.698685486888,,32159292.195719253,16856916.838512897,,-0.6341576445313256,-0.26700133807242893,,,6.451811528174452,1.2661671067574578,0.8185621464301506,6.680028049148216,7.129299217927773
2020-09-08,1387.7728568452803,2705.9475152330524,90553660.295632,2535.3966634620338,2234.062405022505,2179.182421447079,2880.8994295070074,,732.0149469699985,602.0189413382586,,36674047.73338641,19181522.522992253,,0.6677519329726264,-0.27915277687997225,,,5.7082201417620375,1.2479561435103361,0.7444965081119302,5.846930600852461,5.595171686600794
2020-09-09,2739.890197868135,2570.225420020288,516810460.28960186,2184.089239471185,2623.867279189737,2147.0323175361104,2843.013425805137,,727.2526868461028,605.3360300975819,,59141208.26383616,27113170.760019954,,-0.06392423869544966,-0.28077798386655595,,,6.086270144446874,1.2524223767184042,0.7977180338391507,7.2575600051115785,5.079853595179966
2020-09-10,2554.0572720212917,2716.386894009811,-297479952.774234,2566.545406463738,2899.2470876048465,2300.754416420534,2787.6393648505473,,689.8384848492726,605.213721981776,,39052027.96501664,22075636.684870403,,0.06161946768187307,-0.19195805560351628,,,5.807246236035736,1.2340845469160533,0.7338241128583796,2.345585076542148,6.644584331982519
2020-09-11,2734.8606969082102,2583.6161259246182,-175451291.6329572,2813.754223335869,2823.8901231531527,2345.5221812746995,2716.181752631953,,627.4520809365624,603.1603603869887,,28375661.323271375,17323603.89041239,,-0.05689048428221602,-0.14671907099765416,,,2.316083559118734,1.3449174264648027,1.6784807942982192,2.5945608770835022,5.410926258360614
2020-09-14,2578.355977342995,2622.7422335457486,-37260554.96557578,2469.4552371388418,2634.183197902923,2639.783637746704,2641.2916798988285,,533.3387489407925,597.8429148914536,,18527457.658155426,15926949.860288862,,0.01706844669798993,-0.0005711117915987673,,,5.104295390619724,1.3457987456225577,1.5449427378405516,4.539507411397705,7.293906592300854
2020-09-15,2598.849968115821,3414.074886501068,-19494477.04114664,3198.7529963478155,2825.67906790915,2781.409112000307,2643.8320972930464,,537.0666583487451,594.2802816528546,,21263133.880818665,15431505.629065417,,0.27283753203242855,0.05072825742522944,,,5.921776599572344,1.3531204857384964,1.571979496547939,6.7219782716813095,6.562623980434055
2020-09-17,3536.2275394274,2690.19021733923,-36018382.30761075,3011.13155614063,3150.503680183592,2805.402071464095,2632.0194137785793,,533.1070878947688,594.4699338421166,,18896906.38656753,15889599.821527636,,-0.27344858821141005,0.06379548019618042,,,4.937147507332156,1.35159497640286,1.4622478904193812,4.211356690338668,4.78719834406937
2020-09-18,2622.1395581862453,2075.409066299111,5853857.550648347,2706.1494795089347,2214.3313523554825,2677.2065059219553,2591.869019096109,,543.7066943630477,605.6536512130134,,19643662.823163345,16396649.088507349,,-0.23383233513977703,0.03239465790607502,,,6.198108987893902,1.382788005470543,1.536941202366257,7.199428740384,6.462994866167502
2020-09-21,2052.834337511831,2529.860122257207,-63167279.04950674,1896.8391305878977,2436.4207979692364,2666.455305188473,2552.4188597786774,,516.1048712949251,589.0546702566518,,15675902.924356943,12991117.635125136,,0.20894257166738028,0.043708507294113685,,,6.290794149296372,1.350113127351033,0.62902396805816,5.07723478424007,3.984455356908107
2020-09-22,2514.95106522218,2479.795446043136,-132872422.30544735,2365.8848528254566,2652.7218738828706,2637.86594768795,2527.1432749564965,,506.06975369363863,582.539909848855,,10461067.824265724,10793925.86867755,,-0.014077270853399253,0.0428807126693327,,,5.658914183579794,1.3546712979999265,0.542818972070235,6.002370806420929,4.962472445641458
2020-09-23,2612.47682854272,3053.6289451692355,49313195.092268206,2958.5521719841963,2850.364413960848,2565.776759421584,2500.2147655943563,,458.5081991792238,582.6047033561567,,18529049.935991947,11533906.586429482,,0.15603195364075065,0.025884628540613144,,,4.6838682178980955,1.3580032173721892,0.7256695246834743,6.26105040932475,5.887341990783954
2020-09-24,2918.284628530124,3157.966429093198,82794532.33230685,3064.030193540766,2922.796642665958,2659.332001772377,2541.2937881382977,,479.3862997281937,582.9153122141392,,17329146.549644347,14031209.347160699,,0.07893229766665806,0.04540164734596303,,,4.950414909261598,1.324256883933474,0.7228699724806701,6.519399443535972,6.147990001540236
2020-09-25,3043.7447311052274,2360.6887371572666,93070412.60359196,2663.5636967047576,2679.500922289073,2716.3879359440084,2541.241959215512,,479.4067911912069,584.7494459230114,,19358007.988335006,15929652.228774391,,-0.25413516255388013,0.06665011120551699,,,2.7686576045313793,1.3513064029469959,1.3320840496336328,6.540943715542568,5.653470000364009
2020-09-28,2567.2268244024817,2953.988866801876,-44341280.3408317,2817.270320897427,2887.327204119956,2801.213684852942,2573.9496948906503,,484.3592033142769,577.6454869985191,,16322233.37925895,13815322.733922575,,0.14033015559330841,0.08461121671261734,,,4.249307529519248,1.3540761473498684,1.0762230806844622,5.318009999026978,6.0500370519358455
2020-09-29,2949.190792994112,2831.853139156279,64435095.55578709,2861.547334328112,2882.5966132721405,2871.625223475571,2595.570500143591,,485.808238768995,577.3822466928153,,21124139.983344533,15149686.12364499,,-0.04059950841867024,0.10107181108415221,,,3.0468663051012483,1.2031381525434957,0.979755072691819,6.155207081943222,5.863795063057425
2020-09-30,2606.4576994211675,3087.891428110266,-11584663.550160885,3142.6014247456296,2444.108846073723,2878.4777200637773,2601.2115032331867,,491.0732511888343,577.2217310809734,,20125554.99509884,15965031.627506232,,0.16949637604057072,0.10128428570100773,,,6.5489245539761605,1.2219754388875923,1.5327916475125998,4.897112381030908,3.5340509637383932
2020-10-01,3143.752656570985,2780.714067549001,9163303.041938722,2775.113414705644,3156.1479354996336,2803.027247754938,2603.69840963188,,491.8902578837746,571.1098670229827,,17511371.704601854,16730232.55739666,,-0.12270944634753544,0.07376709353600507,,,5.94288997678075,1.2313045047529816,1.6919938164893105,3.9345488157537565,5.932914357520206
2020-10-02,2929.965011576187,1938.2338827140884,79672314.81164634,3078.953006301308,2148.59882450628,2718.536276866302,2603.2212837882003,,492.5641443968415,584.4354154942571,,18655128.045603972,6617863.333288893,,-0.41321329281406677,0.0433439684982523,,,6.835565354285728,1.2896806942364316,1.6208480828980327,7.047219390398039,6.046082587699071
2020-10-05,1848.517339279013,2621.082385099958,171368969.15274337,1846.7171597514532,2307.575349422965,2651.9549805259185,2616.2865379605087,,489.2211489884135,573.7568920446283,,28028476.762998305,13438110.100952232,,0.34920347700533555,0.013541136054379647,,,6.133090381078154,1.2948275461731078,1.524454986966846,5.0728691769003715,5.807861614808729
2020-10-06,2791.564743835956,2759.277133273041,-145529416.81754282,2900.0365912191264,2960.5234561964608,2637.439779349271,2696.678647064874,,347.3817583520589,554.4195137867215,,9991803.997057546,12433048.191881696,,-0.011633541515122213,-0.022212218994410345,,,4.102426233652827,1.2896756693170193,1.0704013892315345,6.71057578840464,4.284634369728368
2020-10-07,2627.842649471884,3563.9278909661807,-15534908.767601892,3290.5742233033525,2873.388427426282,2732.647071920454,2739.5776658515306,,397.8915785641204,549.9702509550385,,4687375.543895852,12655739.095642013,,0.3047000525909499,-0.0025330091393628486,,,6.0335316762312825,1.2989118554151728,1.0173009347779673,6.84890243661994,6.165494453936064
2020-10-08,3727.439756276319,3789.520275129005,38797233.67493218,3636.475280734016,3714.84846200619,2934.4083134364546,2800.542408606966,,459.25579158461835,561.5351104297819,,-19213285.78683763,13421427.51914239,,0.01651782903836362,0.046692720391838825,,,4.361481793225129,1.292874409035801,1.1956588697665258,6.937550113420225,6.916522938061599
2020-10-09,3662.343771637752,2946.1243384501577,22961030.15022412,3430.28361542564,3423.611887481824,3135.9864045836684,2812.0292808289837,,459.9127344552002,561.4188164649811,,-3191236.6406147256,14564636.831346028,,-0.21761279422001434,0.10903738049891053,,,1.8978788884181688,1.4636962232576276,1.7296552151704467,6.426170530736681,6.915614767860762
2020-10-12,3173.695498471774,3321.0917401016704,-2950477.513489008,3218.6050766244443,3230.397004982431,3275.988275584011,2848.9030615378365,,470.08695987238843,563.99970727051,,5433804.0653586835,13901552.735171441,,0.0453968849604831,0.13968555760021095,,,2.4674152599525043,1.449967283883857,1.6420616304725066,6.149383550080073,6.551093699242264
2020-10-13,3190.3024324381768,3847.298078318443,10298949.243622305,3701.2079892864567,3397.1408578320006,3493.5924645930913,2910.1308537764708,,516.5329910269222,574.5528825997885,,7811779.275818588,14570028.686670648,,0.18725538537508468,0.18273251916349384,,,5.717248504180311,1.4608018027294316,1.8666132281106016,6.803698069061507,6.992115678191438
2020-10-14,3879.565531415996,3433.452061621472,15303902.23453781,3443.2787481918317,3784.728978191306,3467.49729872415,2911.099712532491,,517.5451676338064,574.3810572337042,,9551698.23960281,14501299.424863487,,-0.12215698390180905,0.17490217629873275,,,5.833201929003223,1.4577912777739161,1.8160808823572354,4.721710863746734,4.871187993858836
2020-10-15,3418.6951478264928,3725.338903954754,-34417174.10383257,3498.6549584684544,3432.0629707812805,3454.6610244892995,2962.857146863267,,545.3060379703904,582.8732290205452,,9631758.64979172,13678258.908078002,,0.0858988860724667,0.15357028572767287,,,4.198584265311729,1.4670030478470788,1.8106713108802632,4.8036863523668085,4.161712999963475
2020-10-16,3674.062806903621,3541.234653309337,-12900712.303382143,3585.2532681039597,3881.844629810468,3573.6830874611355,3036.1484262137787,,517.5518808258643,588.2201100906898,,8694030.157090193,12471247.213762535,,-0.03682264315231196,0.1630069940603056,,,5.692355304891672,1.4476064378528812,1.4582642245251276,4.680116158308891,6.388746791485265
2020-10-19,3400.2270084344564,3460.5480846073333,-4351360.000871301,3446.9457386986905,3432.2695668414235,3601.574356362268,3082.682824331285,,511.43849024304245,592.1500344751977,,11634826.109521966,12130758.48395262,,0.01758478590071972,0.15557080637163087,,,2.6862252165135323,1.4853872482412382,1.3721913703133009,5.578940153323692,4.937751609672927
2020-10-20,3493.5051956078387,3758.421791783985,-168234766.75907007,3575.9957748996967,3280.563341823581,3583.7990990553762,3146.6141416183273,,512.0250277277942,600.8393172843732,,9866708.88684083,7806444.847495721,,0.07309354682960442,0.13009643952280892,,,5.688440157828394,1.4864147718789726,1.3675637363472553,5.380759371180567,4.487245363793123
2020-10-21,3746.940815253962,2943.9461726548434,-84110035.86109242,3434.729207259399,3431.410383725932,3485.8979212620507,3141.130002992608,,513.6581647836431,595.6677353158669,,3195547.339172798,5051303.003451723,,-0.24118880749715066,0.10414305543972757,,,1.199610362739497,1.6791021833548445,1.9535429176038333,6.24727258168565,6.193396492473537
2020-10-22,3052.616867974517,2992.148981478902,68457995.01898992,2933.886377692957,3191.013339932382,3339.25993676688,3132.839130611893,,514.7092486852148,595.3088986640626,,2478720.4735069526,-645707.2576768006,,-0.020007360108949813,0.06380954272349404,,,5.549569979405063,1.692520012476242,2.0946964724260857,6.641538255557857,6.597404771293695
2020-10-23,2771.7729548302887,2498.217235337608,587885605.5827054,2787.7449571811667,2567.803711093504,3130.6564531725344,3139.71555552091,,504.6713166126137,591.701069138071,,27219480.122462623,14386194.67731142,,-0.10390979971797577,-0.002889496393141768,,,5.393360447446729,1.6485040048331991,2.0437793718469686,6.099711003394041,6.949873154738348
2020-10-26,2643.75224775184,2962.693154402081,-289443417.2868937,2839.605300062387,2911.104236004554,3031.0854671314837,3140.1507699009203,,504.50644760278635,576.6095956609433,,14964373.27515952,11550027.404530618,,0.1138994901084542,-0.03535001931340349,,,4.269682567661491,1.6482308240389365,1.8858555081983222,3.3828917539147296,6.210308729778435
2020-10-27,3001.3155128102662,2351.761692497079,-44735864.04898644,2645.22464939969,2510.4376568386506,2749.7534472741027,3116.1461975679604,,530.689416363878,580.0971322673219,,9505825.294920847,11558129.709300878,,-0.24388599313748704,-0.12508579313196405,,,4.903695699468019,1.6030802915299107,1.7838069254986422,4.98672192056387,7.248973449597665
