Date,^RUI_Open,^RUI_Adj Close,^RUI_Volume,^RUI_High,^RUI_Low,^RUI_MA_5,^RUI_MA_20,^RUI_MA_250,^RUI_realVolatility20,^RUI_realVolatility60,^RUI_realVolatility250,^RUI_avgVolume_20,^RUI_avgVolume_60,^RUI_avgVolume_250,^RUI_log1DayRet,^RUI_logMA5_20,^RUI_logMA20_250,^RUI_logMA5_250,^RUI_log1DayRange,^RUI_HL_20_realVol_20,^RUI_HL_5_realVol_20,^RUI_logD2,^RUI_logD5
2020-01-02,110.8411935758818,125.72768008960338,0.0,135.02902446418784,121.38648150029326,112.81024829789393,102.11832863499549,,23.993577051062402,,,0.0,,,0.12601981051382674,0.09957496307889971,,,2.613193069341723,0.9984722296799704,0.5457513405360693,3.156106702797306,2.7992789038669437
2020-01-03,123.898442919505,138.32941871160483,0.0,125.38706697626776,115.72192321055876,120.55177466420305,104.04696591058811,,25.30801396658617,,,0.0,,,0.11017571137135788,0.14723693341709534,,,2.2685259874290233,1.006375091553823,0.5538633904297514,3.416945308829783,3.6560367855428937
2020-01-06,135.2402791524587,117.91236593433972,0.0,133.48724899677063,140.5579461952309,118.41427583164491,102.82148284946886,,23.906598588363327,,,0.0,,,-0.13711135498143445,0.14119497976068754,,,1.9559590886900777,0.9768232317234621,0.5137517038150896,2.056085162075547,2.3690742880911
2020-01-07,118.27451697071932,123.54521682117274,0.0,110.6191087602058,111.20048500761663,122.6735845781629,103.90310267976042,,24.348601081656536,,,0.0,,,0.043598879608079726,0.16606828409607954,,,-0.5423571458184532,1.0661464351710845,1.3059582521534046,2.69355917081475,3.0585447934732257
2020-01-08,121.74224608096756,125.04425684815192,0.0,121.00407529092126,129.82919609954502,126.11178768097452,107.28321163897377,,22.1526426373708,,,0.0,,,0.026761656710308186,0.16169654193297875,,,2.177602292088127,1.076113979254482,1.2726725152748186,1.9645764045687484,2.844386893511286
2020-01-09,125.87037430594182,131.82224584338817,0.0,125.25931196998908,131.380086317904,127.33070083173148,109.56333536205764,,22.21730991926512,,,0.0,,,0.04620179062782156,0.15028485845067638,,,1.8116886159573893,1.0642482868255816,1.1747522473825143,2.113484090266017,1.8073975140923553
2020-01-10,133.31792787575023,146.4913740839338,0.0,146.0192293110697,140.127398787198,128.96309190619726,111.80634043267139,,23.596062708258003,,,0.0,,,0.09422983591784889,0.1427579827794883,,,1.77356673441747,0.9033698859774032,1.116839193817845,3.0655902417400194,2.099483769231466
2020-01-13,143.4681371289612,124.28366445857093,0.0,127.80910714461628,131.04788847599684,130.2373516110435,113.77145958445035,,22.869855233552776,,,0.0,,,-0.14354640003654587,0.13516687164039723,,,1.1751971267587964,0.911617364623601,1.0798097387376158,2.0200340190686252,1.8518032987672959
2020-01-14,126.39680318685214,166.33523721214078,0.0,168.54652854430535,138.57317544115722,138.7953556892371,116.670195302056,,25.652735974649747,,,0.0,,,0.27457906303340746,0.17364947625654892,,,3.4003087570571737,0.9330839711599738,0.8271248688819806,2.987894797025728,3.7563049069644388
2020-01-15,164.61703058146077,165.043908886807,0.0,155.7612711713623,169.97240492828587,146.79528609696814,118.565498696456,,27.779010873534517,,,0.0,,,0.002589803600190538,0.2135734651177745,,,2.654025724775941,0.934051665441145,0.8693203792170919,3.7077072051038664,3.6888707550424766
2020-01-16,163.8375472135756,129.89791861345134,0.0,140.2701415593001,145.1471130106179,146.41042065098077,119.51965932617786,,27.82646975455984,,,0.0,,,-0.23212647056176836,0.20293290727353488,,,1.5845244229723747,0.9194387291862051,0.8977396503602038,3.5955934856747014,0.6545764157116516
2020-01-17,131.77272645043058,120.33432384577986,0.0,127.55755931827434,129.2382449277061,141.17901060334998,121.94285227418092,,25.468986948234,,,0.0,,,-0.09080476828680878,0.1464761528853531,,,0.5192018110168948,0.9443225305804589,1.1560047852596493,3.800187909080635,3.264118761750929
2020-01-21,116.8067576962394,18.471886691940654,0.0,106.54858050153553,27.97384596439815,120.01665505002393,120.02666543294913,,31.38333490944745,,,0.0,,,-1.8442709877193688,-8.340480302355595e-05,,,4.364050204213239,1.0971585408717979,1.5058653795085608,4.713360979920637,4.661661834274126
2020-01-22,22.30468347311762,92.00524245273571,0.0,61.38824708112634,67.46489954986578,105.15065609814292,120.01590725147801,,31.393403818331283,,,0.0,,,1.4170488809767288,-0.1322301526564591,,,1.8044539635533758,1.0924028707183164,1.4360113525224887,3.343888888080011,4.308514568232761
2020-01-23,86.75693942895282,108.40668434427243,0.0,84.93237170797488,72.09734150822442,93.823211189636,120.70677296008384,,30.95335167876094,,,0.0,,,0.22277934175197933,-0.25195196108373746,,,2.55217816724207,1.0883206584823737,1.4284017014362664,4.499084937245027,4.036666446464053
2020-01-24,116.116577286218,134.98242413682806,0.0,134.76499724962468,146.76329460600869,94.84011229431135,120.34787051872938,,30.73233029019695,,,0.0,,,0.15054991532293524,-0.23819402476692844,,,2.484764752753092,1.0119119862058563,1.3932650255770762,3.7606693163350244,1.6261977825650586
2020-01-27,133.74215076714358,112.54772086836124,0.0,110.42099775463224,135.67036908919408,93.28279169882762,120.99416721814448,,30.40772424318919,,,0.0,,,-0.17253638100111682,-0.2601066893111114,,,3.2288012577703022,1.0478693811163233,0.9675109905613849,1.4209461246377435,2.052404689988598
2020-01-28,110.28262306185913,108.94289574162394,0.0,99.46075129996734,114.28243618263993,111.37699350876429,120.01131900036914,,30.46657439071507,,,0.0,,,-0.012222518673833374,-0.07466527863742116,,,2.69609130319472,1.0524334562544275,0.5104311955534088,3.2596157063931144,4.505029457392975
2020-01-29,114.16052264024825,103.89950254372388,0.0,121.98351189200662,108.11326810011838,113.7558455269619,120.09386047312621,,30.418115901413923,,,0.0,,,-0.09418144103961913,-0.05421916189672042,,,2.6297458110928336,1.0409069431556401,0.29626077131291606,2.1573533256978603,2.4760559384564593
2020-01-30,100.72309989555448,116.96956270784972,0.0,96.81355785976098,107.18918243055646,115.46842119967737,120.54967654181401,,30.29308314198313,,,0.0,,,0.1495385865362505,-0.04306483838459059,,,2.339459263899584,1.039484543103462,0.3383646956542043,2.082769369092997,2.147436391059045
2020-01-31,117.21573281815516,118.60600628247153,0.0,121.5955149445606,130.0527280892718,112.19313762880606,120.1935928514574,,30.270862366778346,,,0.0,,,0.011791021276048698,-0.06888188735145354,,,2.1350197038301495,1.034350945909274,0.41515899385037563,2.688289827148185,2.7958423642985086
2020-02-03,116.51541242039298,67.84339077358118,0.0,99.9545908083462,68.51212739246807,103.25227160985006,116.66929145455622,,32.09639964345993,,,0.0,,,-0.5408215875530151,-0.12216813108113452,,,3.448159317413908,1.0742889279832453,0.5003080865108767,3.8943919260731876,3.800070367057223
2020-02-04,67.5573575554356,108.38934058237191,0.0,80.53981588902775,86.17701444134991,103.14156057799964,116.19314018695783,,32.14758440877912,,,0.0,,,0.4727527714449466,-0.11915138895446524,,,1.7293872315272247,1.0782918060644155,0.6440386827456306,2.3240202791072164,-0.5913938764201622
2020-02-05,106.7920085679275,62.910347173731,0.0,90.74484258762824,83.95954897516776,94.94372950400107,113.16139670458577,,34.210686321112,,,0.0,,,-0.5291724454389416,-0.1755306939996866,,,1.914757566110385,0.8693284570235081,0.6745672720678724,1.595956160617201,3.7133075285462693
2020-02-06,64.59328023691023,106.5311234488372,0.0,80.2329760575044,86.8773345767213,92.85604165219857,112.23574003462002,,34.12258972826788,,,0.0,,,0.5003267971346861,-0.1895511263650335,,,1.893768151646315,0.8740988777372257,0.6992512131486079,0.6196174976834321,2.345495075015643
2020-02-07,105.72852210610858,126.17583892360676,0.0,121.42000861663904,118.66305598503368,94.37000818042561,111.95341968863094,,33.97504697118693,,,0.0,,,0.17680178444631547,-0.1708595764314568,,,1.0141259507570868,0.9151141700742439,0.8889454131618363,4.147340026469246,2.0241709590326082
2020-02-10,128.04809127773137,121.72221252132772,0.0,118.73272365421371,136.71635245720518,105.14577252997492,110.71496161050065,,33.08971534334084,,,0.0,,,-0.05066440446208716,-0.051611287992675156,,,2.8894618330952095,0.9174561247599563,0.669419236332286,2.7207090107124174,3.9867374832211406
2020-02-11,123.37946646452087,122.14135106529852,0.0,132.4117557717948,130.5958249302771,107.89617462656024,110.60784594083702,,33.04691973242298,,,0.0,,,-0.010085710099148404,-0.02482160767832699,,,0.5965981965892193,0.9635164849482903,0.8914997012756233,1.3948793688356023,2.6211850303640425
2020-02-12,121.67578756832997,143.1972757598205,0.0,129.7316491571164,127.13356303704632,123.95356034377815,109.45094786822101,,31.355046355567502,,,0.0,,,0.1628632019023975,0.12443049788414172,,,0.9547750663018121,0.9708709018583362,0.9260884960757055,3.0668924126153567,4.38560682546177
2020-02-13,141.7872486759577,108.0740092155661,0.0,121.95943389176796,126.5792316262523,124.26213749712392,106.60245288465896,,28.496241561086,27.891701389234527,,0.0,0.0,,-0.27151142239530607,0.15328682465726368,,,1.5303509237206114,0.9739961380223568,0.8983350222925206,2.6438559300180953,0.4336545374122286
2020-02-14,108.4730755147641,127.25691205740692,0.0,111.63416657505265,117.77037145475788,124.47835212388395,106.47040255685674,,28.388525381572425,27.90319772948951,,0.0,0.0,,0.15970598242960893,0.1562647860021088,,,1.8142064532899982,0.9687461666856924,0.8842180632473357,2.768854490066232,0.07795419020783961
2020-02-18,126.83957777101682,109.90675361709192,0.0,117.34398191396416,104.58884057114096,122.1152603430368,105.94902404542236,,28.2157315000016,27.64555113835557,,0.0,0.0,,-0.1432908089268626,0.14200728243327618,,,2.545934432898366,0.8949023085093106,0.7593343836153719,0.6058145164317641,2.4694087507001425
2020-02-19,109.08073393915696,130.51486077673576,0.0,118.83229517431482,120.66784973910056,123.78996228532424,111.5511727496621,,19.80161071357157,27.491598170603375,,0.0,0.0,,0.17939880956000132,0.10410284283407492,,,0.607346650990828,0.8135887387590816,0.7561872860020925,1.1810977701323568,2.125073116974041
2020-02-20,135.54037886767787,100.89398840573632,0.0,142.2127091679779,119.32444825540938,115.3293048145074,111.99561004731213,,19.436202854903307,27.455814940976662,,0.0,0.0,,-0.29519924909080847,0.029331881904819102,,,3.1306241552183343,0.8467089253673956,0.9673830972291314,2.198641929235587,3.744864798259137
2020-02-21,96.29702531128623,131.37458617815537,0.0,104.50924918696796,103.18433682651607,119.98942020702525,113.14400513900628,,19.88631074960518,27.4108792207999,,0.0,0.0,,0.31061525074687785,0.058742184815583964,,,0.2813463141954598,0.931817377681136,1.22258917866379,-0.15114224139677046,3.1484781226079606
2020-02-24,132.70490864253156,138.8831927575509,0.0,133.14592998043486,147.83600331011485,122.31467634705405,113.33904357004242,,20.129410513127283,27.468973179458857,,0.0,0.0,,0.04550530879546791,0.07621332621669458,,,2.6871719819827202,0.9385118957785122,1.3067173036206368,3.637302023358591,2.453268113159718
2020-02-25,131.30116144014823,120.0448817200795,0.0,113.99893069829976,128.9898486037573,124.34230196765157,113.71390161262835,,20.183633139056603,26.051750103489137,,0.0,0.0,,-0.0896279397775181,0.08935260315730045,,,2.707444544759933,0.9094741555534791,1.3299956001189066,2.4274279897990683,2.3163033758933453
2020-02-26,123.60699876940112,125.5165479840291,0.0,123.28526119173148,127.92650567272516,123.34263940911023,114.5425842247486,,20.317230895633273,26.077482180786863,,0.0,0.0,,0.015330438557590507,0.07401950031424352,,,1.534982537387773,0.8981639321879871,1.1616445110392577,2.592762407751934,1.6091004140292515
2020-02-27,125.9654528958656,137.97240634882883,0.0,134.3463185216774,130.04462732774073,130.75832299772873,116.24622941500384,,20.80060828117965,26.120770803275075,,0.0,0.0,,0.09104602517954487,0.11764014793177241,,,1.4590082462924912,0.8875073992899695,1.0101438331300734,2.8863372205708506,3.6130350737435415
2020-02-28,139.91581158436225,129.59149794280916,0.0,135.297753622355,142.23570975254802,130.40170535065948,116.87732617675181,,21.01409064995679,26.20534190483616,,0.0,0.0,,-0.0766537164292903,0.10949483672213937,,,1.9370072254075057,0.8806166916057792,0.605053625579696,1.4048584665634507,0.5783468246707022
2020-03-02,128.20035545272117,135.73778744307765,0.0,127.57412389926048,133.94367569037104,129.77262428776484,117.73391523478213,,21.433252422875594,26.335739790703144,,0.0,0.0,,0.05713067405531703,0.09735675256481653,,,1.8515291046454962,0.8779051827860647,0.49582683887992257,0.8040707015585601,1.1459427576747765
2020-03-03,135.56816100615583,105.64330277087264,0.0,125.77011761432937,110.3707405184175,126.89230849792348,119.6239108346467,,18.229499936005915,26.29518022347015,,0.0,0.0,,-0.24940619575974352,0.05898601724884438,,,2.7343270602841163,0.8211795790610977,0.5068222736237774,3.175892962851865,2.667337849821392
2020-03-04,104.10728301932544,101.24724326299928,0.0,95.85761649785354,102.9678654727486,122.03844755371752,119.26680596867807,,18.528661375512154,26.06242722604805,,0.0,0.0,,-0.027856456350884386,0.02297308857515871,,,1.961537260768161,0.8219076009697076,0.4633462196872172,3.5406852047331916,3.1892123716573635
2020-03-05,102.2649096780849,123.27585749067156,0.0,112.25570357290962,118.53216595444542,119.09913778208606,122.28508148452508,,12.938593552883654,26.05764533267764,,0.0,0.0,,0.1868579877876313,-0.026398815407031408,,,1.8368065067165082,0.8215310651647693,0.37839285762149333,2.86974689344425,2.687612694667608
2020-03-06,122.77855426017618,104.8307845358595,0.0,113.34793907834636,116.74181615406336,114.14699510069613,122.2000645388762,,13.052641575697196,25.039843842989022,,0.0,0.0,,-0.15803488656332654,-0.06817252637822517,,,1.2219729480409396,0.8311052830570267,0.5393740516456296,1.2763514938573173,3.2092582602829625
2020-03-09,106.08940930591984,133.54265425482618,0.0,125.17774900762493,117.553171177761,113.70796846304583,122.56840530543718,,13.272828697575797,24.89787535087964,,0.0,0.0,,0.2301387117379874,-0.07503580325922724,,,2.031376954385467,0.8136900645652084,0.5395602170495375,2.3289150730643744,0.7862427227051934
2020-03-10,132.07344199505542,116.15546956890783,0.0,114.66458300568888,109.00628380977446,115.81040182265285,122.29006815781618,,13.349653893102092,24.83924662387284,,0.0,0.0,,-0.1284285979446953,-0.054441443685173015,,,1.7331233516358158,0.7734650415987868,0.32027773752774835,2.426984859330986,2.352533329009367
2020-03-11,119.22924540193912,128.17737075849573,0.0,121.89780759856968,118.6482710624732,121.19642732175217,122.59186914247604,,13.41418820875519,24.580947393269167,,0.0,0.0,,0.07236694189138004,-0.01144810543719606,,,1.1785123818946848,0.7375950613045646,0.3809333429298348,1.6799492165002727,3.2932456411419126
2020-03-12,134.20175909304317,136.2588147254628,0.0,136.29717996273962,150.47681678319643,123.79301876871041,122.24494609075816,,12.934376815139165,24.704139686553628,,0.0,0.0,,0.015211794235938618,0.012584180725024773,,,2.6518069086784406,0.7344272501729826,0.6118071445937664,3.0008862269170615,2.56363751543379
2020-03-13,132.21181725053907,133.013270014907,0.0,127.91193486774864,134.1755381234152,129.4295158645199,123.4919091307252,,12.69626339576463,24.760126193255864,,0.0,0.0,,0.006043585183033109,0.04696081311711524,,,1.8347556194646346,0.73011979450123,0.5324778469761914,1.5760671005279612,3.338700702689277
2020-03-16,133.1522740035407,139.0555239531609,0.0,136.81006664197594,140.40595271082748,130.53208980418685,124.08183972551289,,13.146537421349498,24.92351733829564,,0.0,0.0,,0.043379915647448676,0.05067774972855527,,,1.2797904333631773,0.7425982749651201,0.5846755607657523,1.0284434501808197,1.7070853039817238
2020-03-17,137.34117642170736,139.93518995491422,0.0,137.84911360426622,136.02840787689706,135.28803388138812,125.58326154240402,,13.157162898304902,24.3922638706718,,0.0,0.0,,0.018711217613662203,0.07443711270768517,,,0.5992241882190825,0.7748821342591299,0.7748508416472536,1.9346931791259288,3.1688331328253976
2020-03-18,136.91668101536425,131.18338423665773,0.0,129.66161669112512,132.30622551234046,135.88923657702054,125.61668771540012,,13.171192912684585,23.093618906234834,,0.0,0.0,,-0.04277634909580496,0.07860500778385829,,,0.9725231606925142,0.7501251318371639,0.8018103438592805,2.0633299081319776,1.1006147750738924
2020-03-19,133.03468277182947,131.1822126890288,0.0,130.13909984335942,130.81975095064126,134.87391616973372,127.13109892956474,,11.854425140192616,22.87271536406781,,0.0,0.0,,-0.014022573644527905,0.059121558668064275,,,-0.3847054282243514,0.8253769910141201,0.83010979846683,2.1693939014529056,1.6246421473176071
2020-03-20,130.836884717344,112.28448459751576,0.0,135.7273018217452,121.77954506140804,130.7281590862555,126.17659385053275,,12.256499214405816,22.65632330904232,,0.0,0.0,,-0.15291570063002918,0.03543758146497261,,,2.635318689626151,0.7938543084499963,1.09877753515649,2.9391037002195195,3.0315233341567236
2020-03-23,113.827875025587,143.4501797014832,0.0,132.05733496978792,127.77141313803897,131.60709023591994,126.40494319772935,,12.54484572442088,22.678296679334284,,0.0,0.0,,0.23130035593996415,0.04033030608748949,,,1.4553356588423616,0.7622842051001905,1.1118633106450604,2.506991557338575,1.4803892000425583
2020-03-24,141.30366006081294,128.79931458010265,0.0,129.8798402304144,140.56465226289174,129.37991516095764,126.84266484073052,,12.463716938046307,22.545691482995014,,0.0,0.0,,-0.09265570004780956,0.01980569596430463,,,2.368823296896893,0.741303858944592,1.2078033184064225,2.8042587640629613,2.4101719123307688
2020-03-25,128.16426114824526,125.48593452068916,0.0,121.10306333223502,129.57039812817993,128.2404252177639,126.84113416756354,,12.463890249135892,22.530348490650272,,0.0,0.0,,-0.021119054668616424,0.010971432743879109,,,2.1362157951498,0.7487754687105002,1.214658557997725,2.888383403584481,1.740018656467966
2020-03-26,127.13722290151009,131.78724296933638,0.0,128.22407994507012,133.80087110556133,128.36143127382542,126.5318759985889,,12.248025839447294,22.4481305508117,,0.0,0.0,,0.035921828128233683,0.014355706042102845,,,1.7186135501384463,0.7470875929014302,0.4780938732064292,1.0945803008634758,-0.5024767721085965
2020-03-27,132.71633786866755,130.6064145603557,0.0,129.53454399603245,128.220481250778,132.0258172663934,126.58262182946623,,12.263462371859678,22.415171526435206,,0.0,0.0,,-0.016025720870575907,0.04210225685524895,,,0.273123670257566,0.8080218440052473,0.8175811471148415,1.6332481924038031,2.9080987010139356
2020-03-30,130.16219494898905,117.69293354471392,0.0,127.21223401368889,124.9445063519022,126.87436803503957,125.68037913454805,,12.21816236581532,22.412493787063024,,0.0,0.0,,-0.10070235162556172,0.009455358170493923,,,0.8187783000781943,0.8242410976774832,0.890210769462376,2.645771129014799,3.248715991669404
2020-03-31,115.59951072725812,127.16777652917926,0.0,120.77359971683586,115.67560664003712,126.54806042485488,126.75660282246338,,11.271643773152924,22.31403467968261,,0.0,0.0,,0.09537556587349233,-0.0016465740665947512,,,1.6288469479300012,0.776527571256155,0.7529178875974744,1.2350754718181831,0.4895231594414708
2020-04-01,127.4140380740339,128.97447004017204,0.0,125.3515222816652,133.48290724063213,127.24576752875146,128.14296416132203,,9.541324712869883,22.333642770177857,,0.0,0.0,,0.012172552078366514,-0.007026154346049267,,,2.0957312607079728,0.7813123939137655,0.7420190135513083,2.4231674509299674,1.2494820262237427
2020-04-02,134.83000696871954,142.3587802006639,0.0,138.8529426782884,140.33294727279463,129.36007497501697,129.09711029682163,,9.973368405316522,22.498573449945102,,0.0,0.0,,0.05433571486063948,0.002034880699159257,,,0.3920451921673041,0.8150141028886208,0.7934384766887956,2.720703388913642,2.3581652227351206
2020-04-03,140.69902940952852,138.5763109465472,0.0,136.2378783615011,139.35233609769944,130.95405425225528,130.784386617356,,8.379034365288572,22.602143328434835,,0.0,0.0,,-0.015201910342653925,0.0012964672525803348,,,1.1360550556082212,0.8164049931637974,0.6684745497124833,2.261954841170732,2.075671492239765
2020-04-06,137.7419505602843,151.4653691228009,0.0,150.64416196248294,142.11160164106832,137.70854136787267,131.68052236075476,,9.564159887219619,22.8910716857061,,0.0,0.0,,0.09497500097976239,0.044760728810191934,,,2.143889471379903,0.8211570499989846,0.7321152679676232,2.208998208897417,3.5196449543341406
2020-04-07,150.8867740551168,142.81147720191166,0.0,149.8491183499318,148.30284251967828,140.83728150241913,133.01332274240494,,9.134473991589328,22.829370581862623,,0.0,0.0,,-0.05500429561099629,0.05715589787236766,,,0.435849349680285,0.8470624584933688,0.8552455485962078,1.4434225847985043,2.750068323031643
2020-04-08,147.54117274398914,149.41365619050634,0.0,143.60829542517013,148.49483851411537,144.925118732486,134.07513701400546,,9.755886756286284,23.100770473129156,,0.0,0.0,,0.012611401343288425,0.07781681970487724,,,1.5864851187145408,0.847158088987013,0.7520666001930209,0.7186750209794718,3.017453948022957
