Date,^NSEI_Open,^NSEI_Adj Close,^NSEI_Volume,^NSEI_High,^NSEI_Low,^NSEI_MA_5,^NSEI_MA_20,^NSEI_MA_250,^NSEI_realVolatility20,^NSEI_realVolatility60,^NSEI_realVolatility250,^NSEI_avgVolume_20,^NSEI_avgVolume_60,^NSEI_avgVolume_250,^NSEI_log1DayRet,^NSEI_logMA5_20,^NSEI_logMA20_250,^NSEI_logMA5_250,^NSEI_log1DayRange,^NSEI_HL_20_realVol_20,^NSEI_HL_5_realVol_20,^NSEI_logD2,^NSEI_logD5
2020-06-30,945.05285718119,1038.103694491494,104704.47271795112,1001.7974281674578,1004.2690535136026,1022.2701775643254,856.2092867511094,,185.00866756168392,170.5189383353673,,57579.63363344323,35271.72902293463,,0.09391009763577597,0.17726625730910028,,,0.9048759691062729,1.2340619329316571,1.5528351549959218,4.433620784787205,4.4175737516855875
2020-07-01,912.5794249552893,804.3236699786812,116834.23348210682,969.2371103253008,880.2317395654172,961.7581926126393,855.8650058593221,,185.1031975502128,170.55375534344262,,56111.59969373142,35917.63360599748,,-0.12627335994778374,0.11665039976933367,,,4.4886967135280855,1.216116936602626,1.699510329616888,5.590312313843345,5.712279356226981
2020-07-02,877.0309517149708,944.4430581706964,-15318.244556075775,865.3912088562993,874.1632174655206,962.5762344155195,866.184614121447,,183.93887728705218,171.74346286213174,,55609.57935406875,33190.47268996727,,0.07405311285297402,0.10551520149141863,,,2.171565811998537,1.2305256566259972,1.487271415526424,4.539677997676344,1.4085960725144304
2020-07-03,1023.4711236957482,968.2204685449032,-3194.395632937143,956.5432502020049,967.1309833973064,965.4467622954628,875.6066036053851,,184.10621917200788,173.53900779666378,,56617.72073558557,32015.26968796518,,-0.05549537330624255,0.09767405288620284,,,2.3596960852658673,1.227581661295407,1.3023203217811326,5.099236952711071,2.663933855586337
2020-07-06,983.6743141283314,1046.8010426697365,-41287.25275048171,1021.8520449374536,1063.0989655995309,960.3783867711023,898.0976843463599,,175.5539139646351,176.62646220759706,,53613.05772066365,28800.03391473639,,0.06219930602102253,0.06704851740878376,,,3.719576459377886,1.170200663569132,1.401099649523099,4.628476320779639,3.2324582692987742
2020-07-07,1062.9118355291705,765.4353754255299,103112.2421527984,1015.7736769533968,822.1328389687515,905.8447229579094,896.7762129014915,,176.49262622621197,174.18006533463233,,53112.34913355704,19376.407374497503,,-0.32832264546356743,0.010061556903119355,,,5.2660050926010955,1.1855996267080207,1.3377616789362416,5.312146763686845,5.608256108060398
2020-07-08,753.2669322262554,962.4169976898538,-68716.61981667491,828.1885716363904,818.2016319811701,937.463388500144,915.6079047960682,,160.97444653197482,175.66049873873212,,41991.2188216107,21826.767523515347,,0.24502816962610052,0.02358948331424901,,,2.3012782049097438,1.1775325682482805,1.3325923238554336,4.435378343208782,5.063185540359471
2020-07-09,939.165453043337,885.6460043475472,600862.1028476114,884.0353266484326,961.3983811952256,925.7039777355142,930.031893444125,,142.84225075851248,176.13417458648297,,74545.32791778029,35012.34279748164,,-0.05867433787027395,-0.004664374518458378,,,4.348509335199983,1.1908330434196015,1.2821042230006114,4.789245445163531,4.074091748600798
2020-07-10,944.3228669470265,1016.8260742449256,-271175.3064036557,967.374093178818,947.3753285923758,935.4250988755186,950.2316853442795,,122.78135681947829,178.51745218624916,,60646.078531408566,31299.698814715874,,0.07397323524069936,-0.01570475700072205,,,2.995670500968216,1.1725642922463326,1.1535150599291084,3.996530988383064,3.8837388678767453
2020-07-13,964.1646607820312,941.9588560260854,82134.41621646151,913.607476628762,924.7412033887686,914.4566615467884,963.9672034067813,,103.27419673095532,176.58929897644546,,63140.85276006882,31771.880049269374,,-0.023300493596257646,-0.05272719628767507,,,2.4099789484153207,1.1722190655998712,1.295356473284572,4.030922780472931,4.6524562351973655
2020-07-14,1012.2371377449545,934.13268419648,49090.1592695883,983.1864934480892,1020.5345015130606,948.1961233009785,970.2512451225144,,96.9429903676088,176.4727070270063,,58856.426166441655,34080.63892753607,,-0.0802996599255457,-0.022993691571653183,,,3.6202795785628417,1.1647653718070603,0.8585250927380614,4.415139671972514,5.128106036673936
2020-07-15,908.6648582029302,1032.2301750024017,-23897.930860145367,990.4022746874762,988.31235781342,962.158758763488,980.1842702200192,,92.26596569887981,177.42352345168277,,53907.99905728273,33974.58550555168,,0.12750062561780273,-0.018561117876343524,,,0.7371242920068671,1.27709159149315,1.3705938544350298,4.502819790661346,4.245822778663078
2020-07-16,990.5660712936242,1052.4758324801442,-36044.614325056784,1024.795900517649,1028.4060578597473,995.5247243900073,983.7274092938793,,93.67359678837222,178.2698860958186,,50564.72510074824,30883.133395207875,,0.060624034373824805,0.011921123749585736,,,1.2837513564637744,1.3152859795567016,1.19095083488391,4.773588440609938,5.116974299672225
2020-07-17,1064.7191979640977,1014.5312728274256,-51104.38546943921,1028.9218869161923,1030.6771580288987,995.0657641065072,984.4882768012437,,93.86846121089324,180.08414926503679,,48660.054095549895,29551.947999449676,,-0.04828439485129035,0.010686839314742892,,,0.5626233251615802,1.411031529573309,1.2828653354897483,2.8735026136435633,0.8306463114462882
2020-07-20,1043.9138297305508,1103.213439191053,-56994.02900780336,1082.901392517515,1108.364325838185,1027.316680739501,985.2502225313808,,94.8098156337049,183.49618746630665,,46194.08165716866,30031.31469715996,,0.05525028194891638,0.04180987560937318,,,3.237223799402037,1.4064744708929808,1.4376588474762342,3.926667385358842,5.082984378000446
2020-07-21,1012.3824042411144,961.1586808655976,25779.51950945449,955.8869212363788,962.9210459081224,1032.7218800733244,977.2582259741345,,89.34394175075286,183.5749536877384,,32244.038973849256,29394.19413903843,,-0.05192213236893759,0.05520227559390206,,,1.9507732580550263,1.3899500787575374,1.0855665447837994,3.9772973550617903,3.2967992423685546
2020-07-22,994.3186232026728,988.9536158905556,246438.12633169783,1023.557129590852,956.9755656242068,1024.0665682509552,971.3617270318067,,84.07488220768874,184.60812844745163,,34734.62301939896,35169.29811995615,,-0.005410271260766034,0.052837882211188555,,,4.198427721907719,1.4019544951628902,1.469807417054629,4.738475006826518,3.7676111284166547
2020-07-23,1019.9959726172092,1000.7562909999688,-99355.35635583937,989.711379094544,1009.166554561365,1013.7226599549201,974.3818991239903,,83.98721445332589,185.8551592268697,,35364.95378590308,33755.89711090021,,-0.019042673717841692,0.039581315497216885,,,2.968113125507696,1.374006352668044,1.384517899047241,3.6787687662971496,3.9458356884385153
2020-07-24,947.745320486727,971.3961589949504,-73172.33405606315,951.3858386495796,935.45477003009,1005.0956371884251,975.2583156164785,,83.85322926355718,185.52105214741368,,37269.662481493295,41480.84360597763,,0.024648558925007422,0.030135602345629287,,,2.7682712038747814,1.3052604642982917,0.81318501645265,2.8654787540063187,3.7643373715067505
2020-07-27,1054.6923329199617,1063.095606651841,-62559.40881190379,1040.9160361218528,1087.660729977746,997.0720706805827,974.8059499344936,,83.32579921444386,186.69897971160995,,26306.769724079688,32151.44069202715,,0.00793593888923731,0.022584629411041172,,,3.844700748884337,1.3182256136508308,0.8942422180489991,4.132592296606051,3.6918209371880017
2020-07-28,1035.481473515476,1049.1953584096773,-76903.06426475546,1058.649301897085,1064.330483224996,1014.6794061893986,975.3605331304028,,83.80479067346775,180.94984292143573,,17226.39287494436,30470.11643618579,,0.013157034716405502,0.0395208053952336,,,1.7371591913741773,1.2671713892631298,0.9677086707891149,4.35413114083226,4.4777535179189
2020-07-29,1036.4747153676417,1014.4344218901732,61585.55613593181,995.0497007348496,986.4587442991452,1019.7755673893222,985.8660707259772,,73.80894599866436,175.03576554590754,,14463.959007635607,29588.4135879944,,-0.02149402097718761,0.03381733562641279,,,2.15071007272051,1.2146466937174807,0.8086214334035827,3.8848816848121164,3.237925462841714
2020-07-30,966.2444603601798,548.511830020896,190637.2511790545,974.8397992915234,440.1520802083724,929.3266751935076,966.0695093184873,,122.5243775318101,174.60956510789242,,24761.733794392123,30799.011872129748,,-0.5662080193188509,-0.03877546867934613,,,6.28168287382698,1.4414355631052231,1.8177762469722687,6.215974221628371,6.114222876503492
2020-07-31,587.4986390421564,883.7199188431696,110431.05439926212,670.5378981111862,749.2558959818489,911.7914271631514,961.8444818334007,,123.89555235686844,154.39110213632696,,30443.006296002084,31375.51313021903,,0.4082662490557241,-0.05344151066839712,,,4.365871818866986,1.4686879032311684,1.8289053658157792,4.873015578873498,4.473650940799666
2020-08-03,859.055166309905,989.7070989351467,-153536.72911090148,927.3920753629554,1011.0404967500036,897.1137256198126,958.9897846466713,,122.4847514171112,152.6187656245732,,24830.532477981098,30117.24934311415,,0.1415758982217223,-0.06669778430088921,,,4.4266225556115835,1.494259839467671,1.8605642962115398,6.089487564099393,4.295767352744768
2020-08-04,1043.208542497392,1068.964976948586,-33614.97818700655,1040.9533812607297,1100.7687719048065,901.0676493275944,974.1662647228238,,115.86573329945323,153.8251233311958,,17994.17146099085,31177.666309754015,,0.0243897681629611,-0.07800165479093761,,,4.091262996473009,1.4249914231685552,1.4666030110023773,5.2216795869265225,2.984146342049922
2020-08-05,1088.256895509201,1100.7760067770432,-84768.62062054378,1071.2057185984795,1165.8204209619653,918.3359663049683,981.0842151771834,,119.209527092962,153.76034515612548,,17191.571420797405,29996.785002260855,,0.011438154031861892,-0.0660950021022897,,,4.549812880086502,1.4542018276073754,0.8763486336474844,4.71015080006952,4.458311346304351
2020-08-06,1087.2860241602193,1069.4430749953408,-5995.898871174431,1073.0140942137623,1086.630077150905,1022.5222152998573,990.2740687095732,,118.54758838096085,152.92192012941433,,-13151.328665141886,30037.754123188744,,-0.016546682915160007,0.03204587223887019,,,2.6112443186826635,1.429029570733268,0.79917657681065,-0.7379394487905638,6.255618065625409
2020-08-07,1079.0095028798405,1056.8808955559343,-69060.89963989682,1033.401447517248,1024.973599918863,1057.1544106424103,992.2768097751235,,119.35535717850723,153.9838596439763,,-3045.6083269539436,29798.235655799963,,-0.020721474408966406,0.06333394859140733,,,2.131541413004944,1.4434175329599574,1.1128357759520076,3.7818029521740026,5.1542216630797295
2020-08-10,1002.646416225556,1004.9447156210226,35447.242695028835,1019.2932418655072,1063.072531941134,1060.2019339795854,995.4261027548704,,118.78741358555239,154.2067604127963,,-5379.9670030255775,29422.52419407402,,0.0022896100336790167,0.06304378325384624,,,3.779160876239778,1.4466082688875765,1.0209657934057803,4.1666397874211425,2.723767152587807
2020-08-11,1006.4755615440536,1017.7494785122508,-84263.78326101296,1009.233982264448,1061.246087369589,1049.9588342923184,999.606942470659,,117.98537028681174,154.8516708463278,,-12047.66412955564,27072.53304739539,,0.011139110836952086,0.049144092761691044,,,3.9514764819734105,1.4551718184589888,1.0001217012350432,3.6669256493075735,3.93604219007457
2020-08-12,1084.8071833372778,1097.2691323544332,97062.52124511504,1076.5316152941175,971.7995074516966,1049.2574594077964,1002.8588903382606,,119.81400699373654,156.72422964905593,,-5999.64152429262,28881.428578077102,,0.011422226085244687,0.04522792099882057,,,4.651405736025954,1.3848115834974708,1.0297951083801515,4.525308643181823,1.25472516287794
2020-08-13,985.1815114607872,1089.3202175199986,37842.12616830727,1078.6848439008627,1061.387915707961,1053.2328879127278,1004.7011095902533,,120.89542542411476,158.3743707284468,,-2305.3044996244166,27799.030169956342,,0.10048322722884531,0.04717428092207648,,,2.8505289246339496,1.3083169082914412,0.9872050860548115,4.270686317360852,2.989570454713175
2020-08-14,1139.8049096219163,975.718679953554,168255.80566314163,1048.9449295736797,994.2294285324951,1037.0004447922518,1002.7604799465596,,121.0407504523239,158.56370623513456,,8662.705057004625,29584.202240846076,,-0.15543808772110387,0.03357568135027563,,,4.002147052119615,1.1366877686536105,0.6479990868411575,4.800329422687573,4.396449813776476
2020-08-17,1056.5990410036666,967.6094940565836,21481.339050093145,1022.2733056728556,1059.2456573335076,1029.533400479364,995.9802826898361,,118.89663255433108,158.56946522303673,,12586.473459899451,30584.93367729632,,-0.08798198645307259,0.033133508448162784,,,3.6101703808971637,1.1347341846035541,0.656766100054591,4.801647110026345,3.6199371589668834
2020-08-18,1023.1903344711628,1171.2159631872582,93055.6349848088,1107.2008088428283,1102.172276879257,1060.2266974143654,1006.4831468059192,,124.79047114756712,161.49067591485755,,15950.279233667166,33195.62918991061,,0.13511696903767248,0.05202052914151089,,,1.61512808536452,1.161730406365475,1.1668127714377257,5.275546482826072,5.033482202307981
2020-08-19,1215.2796535860234,1194.8666624034704,124766.96564790036,1166.6162663949908,1192.740990826298,1079.746203424173,1016.7787991315648,,131.57779916999533,164.91031493023078,,9866.721199477292,33814.356304264875,,-0.01693961828921187,0.06008642659355939,,,3.262882162145408,1.1521642095818165,0.9168817830330356,5.426082276440781,4.580852186224204
2020-08-20,1091.344871499672,1170.2918749914588,343612.0076323748,1167.4879737378978,1134.8658711265923,1095.940534918465,1025.2555783311395,,135.88192541497673,158.99341947303327,,32015.089398887998,38147.63627187609,,0.06984242073703258,0.06667100437018214,,,3.4849900528502458,1.1457983827109117,0.9231129771149862,-0.07894776189614912,4.394099185680685
2020-08-21,1218.070972659967,1094.5128199199098,147699.8082891549,1150.5318415739548,1075.0912438842006,1119.6993629117362,1031.4114113773874,,136.10210916934332,157.91463021276374,,43058.696516148906,40558.98103710842,,-0.10695908647583571,0.08213205676035538,,,4.323345561010602,1.1456978765809434,1.0011934249636527,4.608702365327016,4.777392078829407
2020-08-24,1021.5742339766348,1091.1391698207915,-117151.41466502106,1050.893674359777,1079.8292869789493,1144.405298064578,1032.813589535835,,136.5892985546272,158.25602018782436,,40329.09622349304,38484.192625262294,,0.06587745624756748,0.1025983933210616,,,3.3650731070557733,1.1450193700167217,0.9855985593019668,4.371378963515145,4.816481416791841
2020-08-25,1072.746786245707,891.4996084325703,165488.0614853676,1038.9685127650955,927.6487399620582,1088.4620271136403,1024.9288020369795,,140.10033519983796,157.17385255424605,,52448.65251099919,42418.22633979559,,-0.18507272997801294,0.060142566815458,,,4.7124068957199015,1.087257424234263,0.6478508613976635,5.313271058142518,5.633776070985729
2020-08-26,896.7603010983003,799.3322464206376,75050.89342630398,865.1340344920154,829.1883132383118,1009.3551439170736,1014.1736932635029,,148.9267218494662,157.36175482726773,,53121.9193755178,41232.492692294945,,-0.11501191634814363,-0.004762530057024017,,,3.582010057715221,1.0244513585008759,0.5912945609459194,5.67609236233276,5.980237802341713
2020-08-27,867.8907325316759,1120.1014670749846,-139722.93112545332,1017.8868105909188,1023.9077954372316,999.3170623337788,1042.7531751162073,,102.45620061953991,156.28505130060037,,36603.91026029241,38991.74113625109,,0.2551087332320964,-0.04254767000947668,,,1.7952508416734279,0.9357461777572751,1.1251069489437417,5.431981881871902,3.9158239310790073
2020-08-28,1079.4949402485236,1140.2669956023674,42256.30318106321,1103.2942851245043,1138.340578598254,1008.4678974702704,1055.5805289541672,,97.43411709775295,156.2335947525465,,33195.172699382456,40085.29991032337,,0.05476915781634272,-0.04565863405222084,,,3.5566698582096707,0.9162736461913894,1.043611358866914,5.831691107600281,3.823283059304224
2020-08-31,1196.6516701004148,999.3213740059128,109686.18462511431,1119.402319212617,1041.1994316048367,990.1043383072945,1056.0612427077053,,97.1152051449363,148.64905997489456,,46356.31838618325,41599.969528276,,-0.1802062381689749,-0.0644911277680646,,,4.359306572800214,0.9128762954098939,1.1262004556668115,4.7939714794463715,4.519806133031727
2020-09-01,932.973932390938,778.613881360814,143015.67122209154,919.2626546711545,852.2825709423632,967.5271928929433,1041.5436879283168,,115.1180726499308,148.92936708447465,,55187.850856638164,42098.12381706201,,-0.1808619972635385,-0.07371567608573827,,,4.20439531742188,0.9169809412819063,1.018661651825982,5.890685504461182,4.726376042187339
2020-09-02,865.170395407893,743.7269826490174,-59687.92650165275,832.006351743008,775.4391330248254,956.4061401386192,1023.6912367219156,,131.90973078262368,143.297531568858,,56441.88556258271,38541.5586016636,,-0.151252467760821,-0.06798757787591368,,,4.035429642832333,0.8934880302384067,1.0476112105600222,5.543591779214488,4.018277868926854
2020-09-03,675.5063219813583,556.4290768024184,48650.10978518205,643.6229943637936,562.9955544646728,843.671662084106,998.0405368122695,,167.59677356803394,145.1946089628703,,59174.185995400534,40189.39508267964,,-0.19392279882739577,-0.16803050059591396,,,4.389839036972719,0.8894819526917759,0.33952367834033176,5.403509488541226,6.33447321441765
2020-09-04,375.2743510501277,564.083232375966,17768.724739407655,442.5792536389181,508.8613384003274,728.4349094388257,973.400653653271,,192.81831769182958,147.36308301898308,,63515.667214365756,40372.045806273454,,0.40754445446473203,-0.2898974960168979,,,4.19391964591719,0.8298875641541589,0.14306237263667038,5.190975724605116,6.356426643194733
2020-09-07,755.7046489712047,499.4606311108055,144698.3669258306,715.7943848808154,542.906811340561,628.4627608598042,948.1264494277602,,219.718429652483,154.65529828190338,,68978.22342590585,42246.36972764969,,-0.4141218454943487,-0.4112111033771114,,,5.152641519315521,0.8924487176312863,0.4416167180649782,4.042497530192489,6.214329545420121
2020-09-08,566.3016144184694,1277.7737952696425,207542.93865875356,1109.2753011614277,713.5539569683642,728.29474364157,961.1276652656297,,231.43567395789424,158.21618394020496,,83568.55952189417,43459.10718626005,,0.8137477963306553,-0.277401412517757,,,5.9807102872779785,1.0219260151631808,0.8102960552573406,6.5704494830980575,6.212926513167543
2020-09-09,1399.2528602671046,1366.0458270752515,180614.338620226,1341.065866034236,1528.232644623744,852.7585125268167,974.5665000016706,,247.03495656618583,164.8303285517723,,87746.15039064972,45218.16930787994,,-0.024018113973045985,-0.1335163530539898,,,5.232000083495113,1.05345784645155,0.7177151473630846,6.764560426266341,6.433452573016466
2020-09-10,1347.0193716181511,1269.4076759480922,92027.0157795063,1248.1927626135491,1244.399792112792,995.3542323559516,983.5708729230753,,254.60397051752923,168.8429379233883,,90455.39487120966,46238.27182411116,,-0.059343883847677435,0.011908989041303532,,,1.3331494853912733,1.1790657767205972,1.8168011002726134,2.1241901355946387,6.569451404740371
2020-09-11,1173.8636962373455,1234.543141710079,113253.8735343716,1161.4001854398466,1242.7199652784511,1129.4462142227742,996.5120960109016,,260.68900325342446,171.753033468761,,87705.29826477116,48342.68580577522,,0.05040036324664626,0.12522143759607485,,,4.3983892814102505,1.1857818926014,1.8139070759917337,4.8790272724372405,6.507963908740392
2020-09-14,1254.0734184696666,1156.201319790809,152159.53054759884,1190.2916341707803,1267.066513237438,1260.7943519587748,1005.9416872976128,,262.989224902649,172.60553389573212,,94239.20783964646,51006.58765223818,,-0.08125708076522337,0.22581785529870715,,,4.3408774911600005,1.1899218802172284,1.7676064683828199,4.729212313992063,6.487289250589243
2020-09-15,1243.690650005754,1288.118023664183,-143729.70695361053,1250.1544715730597,1318.8456055802326,1262.863197637683,1011.7867903214592,,268.1052336431637,175.97681776910352,,82399.94074272548,43531.41965008063,,0.03509896699997576,0.22166365492394813,,,4.22962013714721,1.0668891999319055,1.492826879049611,3.981080337980714,2.336428721131111
2020-09-16,1241.5008432093928,1153.5329498056344,19754.262330813333,1239.070311251775,1204.9259474530336,1220.3606221837595,1009.7201046915674,,266.77570119438343,176.56581093232043,,77149.30557687113,40583.5499319158,,-0.07349164186039811,0.18947323864092905,,,3.5305975298991936,1.058847618666399,1.2962033112619575,0.9814677935418162,5.359002585444276
2020-09-17,1103.842533952857,1107.5528456510783,-63445.84571637894,1060.1915910714888,1053.50413923029,1187.9896561243568,1006.5831532245481,,265.15212740729015,176.93894472772047,,56796.41290943344,41392.15203140817,,0.0033556325694030996,0.16570093503221658,,,1.9002329108801144,1.1551262157843023,1.0541366712543865,5.196091809618606,5.0866998242087496
2020-09-18,1040.5508574372598,1147.4364783199362,-137666.34806851938,1086.348603417442,1149.28166809315,1170.5683234463281,1009.2293361445496,,266.33727627399657,177.80765321912662,,42528.10509154973,40952.154696397316,,0.09778006129633178,0.1483023713336553,,,4.142071696110047,1.152592345254138,1.016006257277964,1.807710158847924,4.467133383689363
2020-09-21,1155.5223574823594,1083.5244157838642,11375.001797116012,1116.8605598706636,1106.2639736227577,1156.0329426449393,1008.8485984427032,,266.2194374561354,177.88622637110268,,48954.42591465658,38530.09728740977,,-0.06433342337638187,0.1361845879265898,,,2.360531897163759,1.1990770524401624,1.0542408741952214,3.1792377070898334,4.286023645027723
2020-09-22,1171.8020265695122,1215.2139258558254,-116698.5038331346,1169.8957894459054,1235.6620311941442,1141.4521230832677,1025.034314313866,,268.53984352482865,179.8947410563458,,34845.09764873148,34840.047678225004,,0.03637737438006495,0.10757515459032592,,,4.186106663339671,1.185347734147509,1.0440837304596327,4.21622950739796,4.2891448487977435
2020-09-23,1205.4767542779357,1121.7847937013285,137640.84244923503,1193.1066825140915,1133.2709792839032,1135.1024918624066,1041.1569416779005,,263.9158311992754,178.45229408898518,,37974.59509987803,35186.82449434381,,-0.07195415266568912,0.08639040928970343,,,4.091602526779819,1.184869736198622,1.1131411850136685,3.6444148415760838,3.4578346481973257
2020-09-24,1035.5515992457167,985.410102265696,-83870.95986540586,1003.1219542595318,1026.7142534494324,1110.67394318533,1034.4223734374361,,263.51352077775255,178.2609606863952,,40767.193662880396,34044.27923918831,,-0.04963160786385358,0.07112380947427954,,,3.1609203532696495,1.0949055384341904,0.8073749429705958,5.437226004049641,4.8051903885332665
2020-09-25,1008.6001260655177,926.8665434983212,240197.5838113849,968.8321363477972,946.9550423077472,1066.559956221007,1023.7523508322338,,263.32252805915226,178.52234977719857,,50664.25769439649,38100.81222992701,,-0.08450904545269133,0.04096382261259847,,,3.0854401552072317,1.1085501024449138,0.7632521361099736,5.272580240934229,5.39621480932468
2020-09-28,855.7429768362144,831.8868125407262,61928.81301453244,888.8979223268652,805.1894322089156,1016.2324355723795,1015.3806227589745,,266.7790449261382,179.9974185740865,,48276.38911386739,39821.07999267724,,-0.028273681401861494,0.0008385581691619024,,,4.427340407452189,1.1100873187514573,0.6217340160829103,5.033852280110877,5.527989970110047
2020-09-29,856.7964552411722,599.3377864713966,-37697.85050679773,808.4866010029727,634.1194867120503,893.0572076954937,1006.4168180145036,,277.93186151951136,185.0315941633029,,39240.71302742293,37474.2451150173,,-0.3573750254297827,-0.1195009556766767,,,5.161162928848666,1.1431657704607479,0.8773116775764985,5.791575858936235,6.423045870887874
2020-09-30,691.4511876338292,800.3689451013724,142774.68130238878,729.3824628022085,801.8295327677788,828.7740379755026,1009.2489161371213,,275.3911700260934,186.8724560979759,,49363.84341762501,40999.10013366838,,0.14628024322500316,-0.1970141396253603,,,4.282856225789746,1.1452863728168203,0.8872189098389743,3.4505546053199048,5.772735763226289
2020-10-01,759.465245931673,1102.175386154342,-255294.8186383045,980.0253488368488,685.6013424104804,852.1270947532317,1036.5362316047174,,254.39952046717738,186.62545989306474,,34166.59699645068,26729.818108903106,,0.37242656779270183,-0.1959041990359818,,,5.685020927098053,1.2048100787913214,0.9862553911989922,6.220267254514725,4.760165799232663
2020-10-05,1168.2984809830396,1097.066412333943,302141.2637965924,1097.5053409489228,1336.5263176392327,886.167068520356,1063.1853906026165,,228.94629536406117,186.97488175000626,,48385.22394930992,36285.09427890724,,-0.0629086811272155,-0.18211926858608812,,,5.476551316658777,1.2466347550477086,0.6253690147954295,5.6927129908011915,5.136973445490455
2020-10-06,823.1084053562881,446.574130818668,438183.003291261,750.231992405259,486.0993158655692,809.1045321759444,1060.5410655880094,,235.99684533910965,200.4643017566476,,63059.45576758143,42219.237396820565,,-0.6114824987499955,-0.27060637580935104,,,5.576451539554342,1.268734378475273,0.5677752166391089,6.48555276165685,5.954055164981088
2020-10-07,700.2287591200893,937.4180598623116,-340477.5226096924,742.6609033802288,900.2157458213005,876.7205868541274,1043.5232788176431,,231.74087429406606,200.4460741736149,,35658.43270415914,35726.44269883255,,0.291722270811872,-0.17416969414103162,,,5.059773603631116,1.2135052382186526,0.5729216429546573,5.072973599481056,5.823283362524882
2020-10-08,964.8672147721118,1035.543188872076,20275.51088089327,971.0857315598752,985.6894941409428,923.755435608268,1026.9981469074842,,218.96336049679985,200.45516161695676,,27641.4913171925,36462.66672784986,,0.07069089759714943,-0.10594804902242508,,,2.6812792065445343,1.220413934694976,1.2603985449084325,6.378373649255394,5.460326702250436
2020-10-09,1108.33426128654,1279.995871522191,-66867.84949418483,1230.815637355392,1159.567733984701,959.3195326818379,1027.527556686189,,219.59220278521934,203.5641861048805,,19696.748053507945,35948.94614169773,,0.14399862986266526,-0.06868655216303049,,,4.266165392339531,1.053526955494069,1.1963905403083812,5.836498819227262,5.180774532235151
2020-10-12,962.9515881473526,932.433922606162,-31617.0504206458,994.6277620933924,1012.515792481032,926.3930347362817,1012.4220957309933,,214.94403466748665,203.77666037711347,,12453.201855757074,36273.73505917762,,-0.03220485008972287,-0.08880226537737004,,,2.8841317957435826,1.085056936122224,1.2864274453114297,4.635789263472275,5.103715654717422
2020-10-13,904.8619283221468,821.9080636716753,92512.34456061864,877.3811369547147,866.10918873851,1001.4598213068832,995.7074329250366,,216.1692021042697,204.68697636901834,,9470.842556408063,38765.50795198465,,-0.09615382255131324,0.005760563394942055,,,2.4223171805656607,1.1392496471318907,1.1427988406657617,6.127060885935849,5.927816117329559
2020-10-14,943.934672350002,905.4461240600776,-592427.2679845038,938.1865610022325,965.8619171426126,995.0654341464364,976.5738379448312,,205.60240322087716,204.98866224513026,,-12964.035495136599,28462.06149375202,,-0.0416291837316364,0.01875813560461469,,,3.3205423471796554,1.144809237739551,0.7226085897841493,3.2953848581635965,3.464858511824622
2020-10-15,978.0616546022156,1049.4445862765097,395494.7149214919,948.5445481298613,945.7236607264368,997.8457136273231,971.369419768375,,202.17612375489648,205.09073818824277,,5822.98713439733,30946.33797024858,,0.07044362818570402,0.02689181995651436,,,1.0370515175134036,1.3093945955653512,1.1913585667018427,5.42731076442836,2.631989367776648
2020-10-16,1100.9953698634436,1055.1264541517394,-135496.53591745335,1029.28591296802,1109.8337841258,952.8718301532328,968.7481001934082,,200.6516232457342,205.2174041226414,,2220.4526243436094,30343.984977555014,,-0.04255403083934571,-0.01652421588547852,,,4.38885168044419,1.2397145367045919,1.2300979894535349,5.008501887279154,5.415519866483725
2020-10-19,1133.6088760589282,854.3012320134076,42854.28637398459,1096.2583639954082,868.2619228351341,937.2452920346819,954.0913378780817,,197.5950856835067,206.0510071480296,,11246.484346468807,32277.761984722474,,-0.28287765603159115,-0.017814376441659695,,,5.429330019886454,1.2863138127745153,1.7036288351776159,5.273734438540489,4.358408542798964
2020-10-20,775.7087448493985,804.7642315750472,-11111.081562743988,733.9888085872954,707.0816259796884,933.8165256153563,940.1533286676407,,197.81608162565672,207.36770290234116,,10122.180178475808,33135.23410554181,,0.03677223356242073,-0.006762998017906186,,,3.292393262401787,1.2418497467161942,1.631991867687229,5.522908759540231,2.8416384644128705
2020-10-21,830.2770987405293,842.260770591336,-469038.6527794632,857.1884130176641,958.8609803643612,921.179454921608,921.5056709044163,,187.84971020318005,208.15247039573825,,-7494.827268840623,26599.64096363001,,0.014330171106111338,-0.0003540659026810592,,,4.621757525730787,1.2491633549945196,1.6998279483487813,2.4882727632386454,4.146072525382566
2020-10-22,823.3363516132667,675.5066557928931,-232579.51840928008,782.4225263021763,716.3380706286025,846.3918688248847,899.1917640089947,,189.30737167420875,212.0539573524617,,-26005.84531176638,21696.889721209813,,-0.1979017963872297,-0.060513865572817266,,,4.190933555413705,1.2496706514859068,0.7710617385312004,4.86180712507242,5.924089822367684
2020-10-23,768.1026432057151,613.9929259332675,369862.9424821192,756.1322621180352,588.5723047911015,758.1651631811903,880.6209051923731,,198.40357300979434,209.92814273853733,,-3319.1501943901267,24683.984576260897,,-0.22393996742529845,-0.14972597746818989,,,5.121341241405453,1.2554046312234284,0.8386787611147057,5.430519696739281,6.089347614692596
