Date,CL=F_Open,CL=F_Adj Close,CL=F_Volume,CL=F_High,CL=F_Low,CL=F_MA_5,CL=F_MA_20,CL=F_MA_250,CL=F_realVolatility20,CL=F_realVolatility60,CL=F_realVolatility250,CL=F_avgVolume_20,CL=F_avgVolume_60,CL=F_avgVolume_250,CL=F_log1DayRet,CL=F_logMA5_20,CL=F_logMA20_250,CL=F_logMA5_250,CL=F_log1DayRange,CL=F_HL_20_realVol_20,CL=F_HL_5_realVol_20,CL=F_logD2,CL=F_logD5
2020-01-15,5.850098371522211,3.310201016582319,33954.813081666536,5.098381104983702,5.020341251083792,4.546717480647343,4.0201300510562445,,1.2006021447091544,,,-8726.205332719974,,,-0.5694495591169391,0.12309128666354784,,,-2.550535635347003,1.3538285150039078,1.1510608687907085,-0.24933642172074544,-0.6611768999722927
2020-01-16,3.416103558908805,4.339465332329581,31.087083411577623,3.0216245029253805,3.419965260299339,4.434592391263878,4.1588324530433045,,1.0532920286982341,,,-1547.5486280806035,,,0.2392505539007609,0.0642013297146747,,,-0.9204474656994253,1.3413206702334375,1.136491571289973,0.45884674728345587,-0.5787022489924436
2020-01-17,3.8911913714528903,4.555700367809827,-3263.8211990267737,4.195729778704212,4.2385212199888045,4.443319803171904,4.224283662508322,,1.034124488913884,,,2055.969181035499,,,0.157663901022934,0.05055210137123349,,,-3.1514171663772124,1.430386708740457,1.434737267287337,0.2195365348267533,-3.1318485002110776
2020-01-21,4.252650860674311,0.7870457983565444,130883.73953997124,2.94136457885719,1.5116980440098935,3.7828252095547663,4.1709279206498735,,1.1800767142948094,,,15419.678360325477,,,-1.6870113590861568,-0.0976673935988637,,,0.3574412246637591,1.4476054233806672,1.5010280319929228,1.2676289301972041,1.1946715720926342
2020-01-22,0.9990930274619884,2.129408417494517,-38682.15295699972,1.089397786528565,1.5735227445658353,3.024364186514558,4.072783342476588,,1.265493711543432,,,17924.302568049334,,,0.7567515869658986,-0.29762575053935636,,,-0.7254122278246934,1.4483475766914788,1.4287069984839695,0.886364145538239,1.3329740440252855
2020-01-23,2.009819453519654,3.29660158659415,-18874.866921337525,2.3998191762623584,2.0886407300121164,3.021644300516924,4.001167227905681,,1.2669352308379633,,,23575.953764899485,,,0.4948472216799936,-0.28078497194252655,,,-1.1673887491978236,1.4228596155339925,1.275465038259426,0.9201057606836844,-4.297727399753139
2020-01-24,3.3780619939859093,4.232174729959176,-24389.11762897935,4.289936432352043,4.333982788238721,3.000186180042843,3.9216684782889724,,1.1944688073069558,,,28166.8385696994,,,0.2254138110087262,-0.2678428487065008,,,-3.1225126567716393,1.487864556724109,1.5412088059807205,0.7432537695117644,-2.2322142159359237
2020-01-27,3.859477381265084,3.118342214260295,-135877.57531435206,3.135980743729501,4.237301396835111,2.7127145493329365,3.834019478056402,,1.1853980636216426,,,8995.399562614164,,,-0.21323026182938712,-0.34596391269222976,,,0.09651005340037885,1.4816235682883272,1.379762461003037,-1.7245156413569247,0.3628068130289622
2020-01-28,3.1486651541943083,4.014176905830162,-193498.0405308957,3.310342761925334,3.5075443919101303,3.35814077082766,3.786214071402611,,1.156078966330029,,,-3847.8475448048966,,,0.24285371915539783,-0.11997911527486382,,,-1.623528571204778,1.485305073015854,1.1962276015967728,-1.5232701973024263,1.1715935405288747
2020-01-29,4.199455135486911,4.42854743224046,-160978.04955382197,4.655486088309864,4.634637640549357,3.8179685737768487,3.7826842488893484,,1.153893340628055,,,-12247.402345110491,,,0.053116849661074245,0.009284617829962805,,,-3.870475781446032,1.5742480572481397,1.5787254875560237,0.2701837798906464,0.8325347114370588
2020-01-30,3.910024729697764,4.524351848493399,140439.76467827504,4.027836351334965,4.597528187436325,4.063518626156698,3.847501791291664,,1.1574995290554486,,,-8618.165933523609,,,0.145930630282191,0.05462520266874324,,,-0.5626597027698546,1.5458911652900074,1.6728304227087616,-0.6730015872534547,0.2051834392536261
2020-01-31,5.055231215132238,3.868101250213808,88797.22463716389,4.607960756875027,4.634553218572073,3.990703930207625,3.8230238006186057,,1.1513030706544631,,,-7923.165206353666,,,-0.26765983769184143,0.0429259586178086,,,-3.627127498206291,1.6142894639984136,1.782918148929851,-0.5790220588735884,-1.0103995642855548
2020-02-03,3.462432202383539,1.3358571451187196,174107.01787052554,2.888249481743241,1.62961924500798,3.63420691637931,3.7827913477560484,,1.2249003385456672,,,1004.142054255461,,,-0.9523981486917312,-0.04007128152975893,,,0.2300240159245063,1.3750950023381576,1.8212107608787695,1.1595489256065845,0.5780084969130697
2020-02-04,1.5793178559143968,3.099684589491748,47490.15958553535,1.8977015618362325,2.3958716113706977,3.451308453111627,3.7599785964565577,,1.233565662927679,,,1536.1895069742022,,,0.6743073439387657,-0.08565984404064676,,,-0.6968137953147199,1.3771905948670926,1.9006286694684764,-0.26342316596717236,-0.08938621322214681
2020-02-05,3.5061321492619086,2.714451281117409,-46156.71203824831,2.669099909830152,3.3781077997373927,3.108489222887017,3.6501970364551313,,1.2234840083170946,,,-2224.3403962383454,,,-0.25592365154805946,-0.16064432098841286,,,-0.34388862429297073,1.3851149550830648,1.51066446273239,0.32106423786881794,0.5388859161068793
2020-02-06,2.022304147361094,4.022397061271921,-17153.36517925057,3.2796150240918926,2.8041253923945284,3.008098265442721,3.6599946681909215,,1.2257521664536224,,,-1385.7407694918525,,,0.6876404804655782,-0.19615361704695267,,,-0.7434102022872874,1.3388827432406132,1.4997026749187652,-0.08043760787450444,-0.6892452286423894
2020-02-07,4.194077996910053,3.001044594715804,23022.97750822309,3.229790036951478,4.232456215552368,2.8346869343431202,3.565042358964366,,1.197869976071052,,,2232.1553206116296,,,-0.33471310326741316,-0.22924443341423395,,,0.0026626306516359744,1.3632749467414405,0.4266149335903198,-1.2496910939425778,-0.14265095774143044
2020-02-10,3.6509549442740905,3.6120938127362514,51551.36574922473,3.5756008450395846,3.7523675522746975,3.2899342678666263,3.5200438841876944,,1.1771469750856167,,,-1608.845525525984,,,-0.010701154208057471,-0.06760587142522484,,,-1.7329244540043816,1.356269442975162,0.6498723499138475,-0.8908587621008764,0.8225234948728544
2020-02-11,3.315880399686989,4.1360725230134925,-28092.242099327326,3.426245973380865,3.8782374474235297,3.4972118545709754,3.5223715720162567,,1.1783777050145843,,,3274.0815465446176,,,0.22102350265319473,-0.007168466746877639,,,-0.794091962065277,1.3246402770566392,0.6511005095100928,0.12665725706031428,0.03574152695350278
2020-02-12,3.828902176560561,3.600139697389327,23205.874718557898,3.584174818433077,3.925884276518289,3.6743495378253592,3.4062928802509456,,1.0352377576200615,,,2325.904051515788,,,-0.06160547459074988,0.07575155244125732,,,-1.073794440743779,1.3037131115722589,0.6263951646953138,-4.4266796793942165,-0.12139006486574382
2020-02-13,3.761414631214869,3.4331082430246163,-101333.40867013384,3.202042439457408,3.6609648073331833,3.5564917741758983,3.41243824157306,,1.0350020897345757,8.426632482779405,,-4438.50703607423,-16917.0974895427,,-0.0913290742162652,0.041347539650308726,,,-0.7788742163944643,1.2741971561693644,0.6248261259168751,-0.35244919928902,-0.5288388619537824
2020-02-14,3.2848854362879507,3.6212715121113694,-13782.435686161072,3.2989750507352547,3.895105818495949,3.6805371576550114,3.37652855056215,,1.0133789019404105,8.4153411262035,,-5129.183174552863,-14854.720375120838,,0.09749343407444956,0.08621058261805029,,,-0.5172952269889671,1.2822226275261128,0.46497308879163707,-3.8569755673674586,-0.47766987210382567
2020-02-18,3.657876820238883,2.132929535127541,66125.37372860202,3.096337384670207,2.567487061028931,3.3847043021332697,3.2553900089280354,,1.0098045821964767,8.38402684898972,,-1659.7234281714234,-13885.132259694336,,-0.5393864719553664,0.03895446030252434,,,-0.6370498292364825,1.2006929108694955,0.2085710645039065,0.2625017226328195,0.39147725099434705
2020-02-19,2.1203459780761875,3.6140312522383766,54923.7978051455,2.865000809651015,2.230254040592349,3.280296047978246,3.396739281622127,,0.8275108093424534,8.365001304498952,,-5457.720514912711,-9402.087561196602,,0.533244567106166,-0.034882259784019674,,,-0.45452914851086956,1.1631511474421616,0.24660055386151525,-4.928098179168908,-0.6500086314372175
2020-02-20,3.440260895845153,2.797353919205662,12086.413958793622,2.8945285877794973,3.571499899800287,3.119738892341513,3.4301365567076845,,0.7861142405876521,8.348473149321368,,-2919.292169123043,-4543.10356086905,,-0.20687336882017254,-0.09485076286932766,,,-0.3901263821216439,1.171329777085978,0.15455544160940157,-0.40883420101621615,-0.2196673774838553
2020-02-21,2.4026956690559444,3.127699211075633,73399.9639148101,2.7688013319677616,2.7988277273453974,3.058657085951716,3.4216914379317585,,0.7885278336710849,8.318654589041394,,1694.449372684338,989.8959377955609,,0.2637063554355106,-0.11215904247190153,,,-3.5056784382363206,1.2900975723381969,1.3473775692174792,-0.7208636760958775,-1.1861033124732123
2020-02-24,3.662637354248968,3.950460584728344,-29422.46272366814,3.5283261045357825,3.926399809959911,3.1244949004751112,3.407605730670217,,0.7756997603513432,2.5130723409103424,,1442.7821179498983,3073.058815505339,,0.0756486993374556,-0.08673727464064311,,,-0.9211181013352988,1.2094832587055293,1.315369601631753,0.1424597483026232,-1.111123004481743
2020-02-25,3.6625476498859406,3.013290114054953,-152073.85020471428,3.110600763237628,3.865157716188314,3.300567016260594,3.4023531256599497,,0.7781135038420762,1.6389219304645162,,632.9683734317863,-31445.08636110978,,-0.19512644151407918,-0.03037301119480877,,,-0.28162451926162174,1.1926796129074437,1.3609753541073737,-2.1679746837864005,-0.127423706652842
2020-02-26,3.100359567366006,2.93968589634877,-182221.8197782694,2.780555012622852,3.0094345244705245,3.1656979450826723,3.34862857518588,,0.7707056900553564,1.6197349104315997,,1196.7794110631016,-32265.178291567787,,-0.053215356571348536,-0.0561773304177716,,,-1.4745595630297277,1.1898056733709133,1.313671344035046,0.010717055042638347,-0.3940129018382594
2020-02-27,3.0367189484425907,3.2171425559959737,-132942.86533601565,2.8894753736169463,2.937921725608227,3.249655672440735,3.288058331373656,,0.7277740648429019,1.618319552568487,,2598.538621953418,-30340.596046698887,,0.05771592132297671,-0.011748173934427798,,,-3.02729823777773,1.098207276358735,1.377549039932666,-1.5903588706813359,-0.8680039401127118
2020-02-28,3.0516844128188616,4.249426979247303,234886.20886210437,4.377666943075706,3.823326394540725,3.474001226075069,3.274312087911351,,0.7054478059754835,1.6108653442163916,,7320.860831144884,-21996.968948381233,,0.3310904407594699,0.059199223216757364,,,-0.589976072543865,1.097564467086811,1.0828624763067332,0.2698294710360475,0.11487014679783561
2020-03-02,3.913531153050759,3.5702827066710228,32354.35085719358,3.2523279150173394,3.912666428118076,3.397965650463605,3.259421160734212,,0.6953247547128827,1.3470974322944345,,4498.717142146369,-20106.99216180041,,-0.0917952924376266,0.04162729289117212,,,-0.4150026768117346,0.9247727217245766,1.1442481781403557,-1.0408902734352954,-0.967116035635558
2020-03-03,3.852423157842303,2.5952360466514968,85720.56301324727,3.5686971254151025,3.234340779287073,3.3143548369829134,3.322390105810851,,0.5547780665100072,1.1322383552460957,,79.39439928245557,-22478.504851860966,,-0.39502486738136966,-0.0024214499196150542,,,-1.0955479501686938,0.8856471045734626,1.0417639615556407,0.5033120268169309,-0.8721445069669347
2020-03-04,2.6233392191968434,3.1400471298423795,15825.010032340826,2.6543657806042877,3.0876148736286844,3.3544270836816352,3.3244082328283824,,0.5539981529364971,1.0859438985745502,,-1503.8630783772708,-18354.37767351349,,0.17978979189451477,0.008989307738985156,,,-0.8364424438118173,0.8838994539992785,1.0571421146932367,-0.8434223672213761,-1.6076333741251205
2020-03-05,3.140374353247072,3.37996454006818,48100.30575161992,3.0607432330891413,2.949795265024949,3.3869914804960763,3.3576838957759207,,0.5350975681384301,1.0860148240159668,,3208.9878111161406,-16039.23514932499,,0.07352320474255472,0.008690638924751143,,,-2.1986939437487742,0.9104911414734709,0.7034572215728905,-0.24241748928495202,-1.8150977972318467
2020-03-06,3.461932449557761,2.63967147059552,-66129.93091302339,3.122995471661575,3.3903742021809613,3.06504037876572,3.288547616242101,,0.5340195387958903,1.0834449169740452,,760.1595244274998,-13899.242739035226,,-0.27117247813473494,-0.07038526982792563,,,-1.3190891592902299,0.9086119820365572,0.664684107169795,-0.6923961441646778,0.4760823094845222
2020-03-09,2.7190974263438505,3.087586898988139,-765.4101569617633,2.687149782619702,3.2814970948849123,2.968501217229143,3.292874731455717,,0.5319137856769633,1.06802760555137,,-429.2598588317429,-10620.721810805542,,0.1270898502887049,-0.10370377703592645,,,-0.5202914297072108,0.8822911294017378,0.6357044650078217,-1.2297090209247796,-0.728368621493485
2020-03-10,3.092600745982089,1.6485766054728188,191589.0478295289,2.650939267155476,0.9665080896245684,2.779169328993407,3.1946988710925455,,0.6400969805866622,1.0623110556243849,,6572.624245183465,-6640.06449408682,,-0.6291001500198298,-0.1393407528065807,,,0.5214279267109847,0.9428900798109066,1.003319568936747,-0.008945022570988271,-0.0548158690818577
2020-03-11,2.0319418180270894,2.645426784571473,-70343.01635251188,1.917793819427736,2.95772017877243,2.680245259939226,3.120166584170445,,0.6108308829261534,1.0619937022952286,,4460.085532524237,-6756.846626416493,,0.2638405110737953,-0.15197808752016334,,,0.03914990232384399,0.9711716734673642,1.0839485196496537,-0.8160832126895997,-0.7039647899432067
2020-03-12,2.542198653664279,3.3568187661310454,11118.380051223736,3.0487949614882126,2.6440684300140447,2.675616105151799,3.1080005376075306,,0.6031427689599486,1.0386018719803816,,3855.7107991575294,-4507.898400018304,,0.27796441140297046,-0.14979993196940286,,,-0.9045436708746543,0.970992065486011,0.7329594301015758,0.5354648655613724,-3.7659430664260847
2020-03-13,3.005355933185246,3.6968235501543054,124902.99232678064,3.65177611328992,3.230613710307086,2.8870465210635565,3.121186302964015,,0.61341936488263,1.0358406408916914,,15167.530849003253,667.6061600696769,,0.20707794301342292,-0.07797914033093428,,,-0.8647367643805601,0.9703137316526502,0.6148592965811344,0.05011953310290362,0.055578575023716686
2020-03-16,3.6227894899174657,3.760952215925606,109454.13013568136,4.6344755062852485,4.288323959278813,3.02171958445105,3.1281703381547272,,0.6201707192410769,1.0039873923170362,,21329.359140095374,4884.209112487297,,0.03742786783542247,-0.034622208966584384,,,-1.0608786026887291,0.964572124754944,0.6954589058084191,-0.9060101342913831,-0.39546727798092607
2020-03-17,3.829099246119764,3.147659508530353,-55380.59959665002,2.922489495771586,3.6944605977765903,3.3215361650625566,3.1789068368248676,,0.5742736567948259,1.0045831642204348,,15254.060473832773,5216.768742232277,,-0.19597042825028677,0.04389000054803555,,,-0.2588081622939844,0.9756420223931094,0.47425457389052267,-0.5993580813324398,0.40485352316657003
2020-03-18,3.176835960013367,2.4038768229052963,38263.85967205896,2.6817780330958705,2.870223404673069,3.2732261727293213,3.1183991153582133,,0.589564022831458,0.9912464235138408,,14421.063567178446,8127.673804197066,,-0.27880294337381606,0.04845632962037616,,,-1.6689471200524393,0.9791380114138446,0.5040458194425508,0.30533193790949104,-1.4206789466810636
2020-03-19,2.673216498354922,3.4359861594408976,-2832.6902999035083,2.980176643150486,3.125474369873224,3.289059651391292,3.150330727369975,,0.5885543376519765,0.9889140608071413,,13675.10835424359,9560.039584389953,,0.2510215476137017,0.04309426353503428,,,-1.9289703539327074,0.9859334902279112,0.6632179819384185,-1.2436612370197289,-2.5361907655669094
2020-03-20,3.330036410648681,2.793596112270901,76587.12241093587,3.552331916846626,3.364793861400017,3.1084141638146106,3.1336255724297386,,0.5939472825737783,0.9813788692633187,,13834.466279049879,13034.956472211226,,-0.17565354305473602,-0.008077983087364448,,,-1.6737734917838343,0.8239970976372867,0.6728710527106536,-0.9423285698752767,-0.10178088808351865
2020-03-23,2.7422787249286813,3.936682737771754,12576.171519973606,3.1865088409485125,3.2171338409878274,3.1435602681838404,3.132936680081909,,0.5929571741478952,0.9354888759056308,,15934.397991231966,15181.339559627084,,0.36154919774396316,0.003385199844642029,,,-3.4859386088334943,0.9900070604692909,1.1475352472190927,-0.6917549934405958,-1.7388035831892366
2020-03-24,3.802613943828725,2.969199622477973,-44759.19889774526,3.0487470372382504,3.677642087694789,3.1078682909733644,3.1307321555030603,,0.593507119710502,0.9198952624448824,,21300.130556580418,10309.499497542116,,-0.24739628109108736,-0.007329838508527885,,,-0.4637908876233909,0.9823843683889546,1.080252253115883,-1.7395266081912109,-1.7233914310154343
2020-03-25,3.087900857241156,2.8057723486802324,-28040.39726803731,2.755127085635543,2.8711427982290445,3.1882473961283515,3.1240364781196335,,0.5965235638701737,0.9017552569671677,,29009.20168209202,8786.044516116737,,-0.0958126776347641,0.020345451571691237,,,-2.1540296436565005,1.0052690181574548,1.0823490614300346,0.12302296242251358,-0.9115631102713685
2020-03-26,2.986810419991308,3.770998650744243,-112413.76501367404,3.256773054315726,3.173125975057033,3.2552498943890207,3.1517292828570467,,0.6136826011950203,0.891825949237865,,30035.656698209106,6795.59765835067,,0.23313379162433404,0.03231776429477508,,,-2.48114876837296,0.9592495870510249,1.1086277301123761,-0.22089729071476152,-1.0935874603795581
