Date,^FTSE_Open,^FTSE_Adj Close,^FTSE_Volume,^FTSE_High,^FTSE_Low,^FTSE_MA_5,^FTSE_MA_20,^FTSE_MA_250,^FTSE_realVolatility20,^FTSE_realVolatility60,^FTSE_realVolatility250,^FTSE_avgVolume_20,^FTSE_avgVolume_60,^FTSE_avgVolume_250,^FTSE_log1DayRet,^FTSE_logMA5_20,^FTSE_logMA20_250,^FTSE_logMA5_250,^FTSE_log1DayRange,^FTSE_HL_20_realVol_20,^FTSE_HL_5_realVol_20,^FTSE_logD2,^FTSE_logD5
2020-01-27,411.055024619749,361.76438225150287,-135751794.5695629,362.48442414171313,379.7321459817531,361.54198555426717,393.3847327626879,,106.75155640466834,,,63880979.10969047,,,-0.1277339632339251,-0.08440991930260786,,,2.847680067511662,0.7162088278389025,1.0890561742794431,4.74962733939272,5.431857406359302
2020-01-28,361.7643822515038,437.4560154104847,829948571.1005143,403.5792590683004,421.8870807471658,390.9754804482851,398.51307876951387,,106.25603160471411,,,94716856.94075969,,,0.18998304238435157,-0.019095469522397757,,,2.9073283826776164,0.7322785641269043,0.9627492521271215,3.273401539400184,4.9915712203988205
2020-01-29,437.4560154104838,354.95007248993807,-491529038.1079522,375.44174299868064,399.8122646326137,408.5062191731282,399.9505353260339,,105.41744224686107,,,71792003.1451705,,,-0.20899902582781085,0.021166260821859788,,,3.193374272165239,0.7155871021121649,0.8852449409794867,1.9190247777835647,4.47339375108649
2020-01-30,354.950072489939,445.28308466697854,-252616219.3540287,409.4308723841296,410.5135550251516,402.10171588773045,401.6606483321922,,105.88389182926956,,,44810858.333593965,,,0.22673308651948126,0.001097507470978223,,,0.07944188816103649,1.0450664269925836,1.6727889847010806,2.057588143192116,3.466439293705727
2020-01-31,445.28308466697854,212.2939818677296,-50847567.99550128,369.6506784541625,275.424189435741,362.34950733732677,389.6919710925878,,113.20931573622217,,,18790829.834507182,,,-0.7407382042254754,-0.07274737341972388,,,4.545701341824,1.0729747149675837,1.6264278096983718,4.960436773013093,5.292103313007431
2020-02-03,212.2939818677305,324.29673836028724,-6589917.413926363,217.93089689420407,235.9487807363612,354.8559785590836,381.97125913154986,,112.07859068388308,,,21601738.07051823,,,0.4236869347807776,-0.07363335494104513,,,2.891364811441741,1.0785666114426335,1.627437734064528,4.795677698789212,3.623477730957094
2020-02-04,324.29673836028724,344.2412865507385,-131546393.4491548,396.4317322885463,412.566579446725,336.2130327871344,384.9400799796228,,110.14063290091715,,,-39734334.626389205,,,0.059683870103035906,-0.13534270055289013,,,2.780981352771031,1.0826726448159678,1.6248475474030473,4.882402635935162,4.534905744181152
2020-02-05,344.24128655073946,410.6593620403046,-48860246.3722831,355.70765239039247,346.4060023477514,347.3548906972077,384.0455326651219,,109.84003834654438,,,3402185.819890323,,,0.1764212421386668,-0.10041412314078821,,,2.2301918083613463,1.1157175606240342,1.6084740982877292,4.458554985917143,4.020146911310348
2020-02-06,410.6593620403037,323.5833732274423,66068692.808728576,343.1608825367648,376.4352489607436,323.0149484093005,377.9611374382781,,109.64020824372572,,,-1535824.2061490207,,,-0.23830726479546502,-0.15709277726759746,,,3.5047873234982116,1.1138890989956363,0.8824293667929016,3.028098457782059,4.8015566289104425
2020-02-07,323.5833732274423,333.4634049540464,-81661993.9832738,315.66501210556726,303.0629022650364,347.24883302656383,366.04711154995886,,99.99682365429133,,,-10834874.464012766,,,0.030076325829971714,-0.052720424185342875,,,2.5338642476008144,1.1014417816012287,0.4744081283781147,4.346347086310422,4.797189757039696
2020-02-10,333.4634049540473,425.9898075879664,44663864.91117078,392.4883579708212,405.5223419446229,367.58744687209963,365.4484750700872,,99.57860188902326,,,-3100855.423872415,,,0.24488229107114878,0.005835942847496551,,,2.567560098340743,1.1006398766517627,0.4788908875145508,4.62894954618333,4.621959151545224
2020-02-11,425.9898075879673,305.17986373900385,-286364912.5216007,374.1887452771598,354.7326576630139,359.7751623097527,351.9889301480107,,87.28738306349965,,,-34356849.11123941,,,-0.3335141001636706,0.021879560538090738,,,2.9681600089677924,1.0938562089632238,0.49165582364241356,3.342280052957155,3.6651353510968017
2020-02-12,305.17986373900294,467.0589845289114,53410918.78736031,409.8407971303368,379.616664598012,371.0550868074741,351.2615185972757,,86.20425333090974,106.20079632255536,,-36216272.95594402,15966883.881461974,,0.42555423492453504,0.05481952027615092,,,3.4086406957523456,1.0880483342779674,0.4547087907507047,3.7152578873718682,4.032462465017194
2020-02-13,467.0589845289114,313.4071685211311,-102276526.9465763,368.95453171686313,392.41782692433935,369.0198458662118,350.6567864606463,,86.43658089896824,105.82250878578171,,-47379857.958713524,18378121.35667902,,-0.3989523518415839,0.05104249668938951,,,3.155437294038388,1.076622005306167,0.3773618648941521,2.1074584740700826,2.3200521229747526
2020-02-14,313.4071685211311,314.6547580700426,-33035043.47906512,294.5935642248869,343.0134022980574,365.25811648941107,347.67094034790216,,86.60552193092715,105.41409553964425,,-44132721.6731035,16272541.513613198,,0.003972828592278128,0.049347813396121806,,,3.8799096072905757,1.0854400726915607,0.49026561779637234,5.026536375537746,2.934316704734129
2020-02-17,314.6547580700417,230.6855428191211,12171025.695009768,301.0094348495468,252.4441620025309,326.19726353564204,352.5456686302731,,75.99116335885154,106.34058713129647,,-43609868.0709842,19439196.70658136,,-0.3104205350125616,-0.07767786902270306,,,3.882908725020657,1.0121032288488543,0.4160750463543378,4.415481063637721,5.274558674658266
2020-02-18,230.6855428191211,336.2490427548855,8493147.52800399,257.1903441215527,269.68328676764213,332.41109933881836,354.84369372099763,,74.6932297870423,101.35767899731398,,-41461624.10240223,15277296.046090465,,0.37679658745408545,-0.06530493920121175,,,2.5251638965554135,1.0043791258968997,0.5666481754030881,3.072428681753974,3.4362162993635903
2020-02-19,336.24904275488643,410.76902286285167,-71236208.07757229,378.8433665351631,394.2524042348696,321.1531070056064,362.0173259208541,,72.70574547153385,100.21923634536499,,-37632506.34902972,16956865.04642493,,0.20017898426707048,-0.11977409405891491,,,2.7349542008997774,1.0042003541993387,0.6316516366364909,5.193420521399149,4.030516218467705
2020-02-20,410.76902286285167,376.9967755652133,66561474.299992085,344.97743168864145,357.4941263461387,333.8710284144228,357.0018846444164,,67.61589954805723,100.14911475427172,,-37421139.331933975,16621872.435912251,,-0.08579443381943416,-0.06698628494900635,,,2.52706332582427,0.9591153143311272,0.709340624457921,3.707400201582727,4.152450045736433
2020-02-21,376.9967755652133,480.7707370075468,54034414.46783686,489.9951302417912,440.3048804350419,367.0942242019237,360.4876702638063,,72.19136134665138,101.37999128442449,,-27848187.633594036,23038390.639463816,,0.24315388370568375,0.018160802421319913,,,3.905808732905864,0.8985983352271355,0.7164274337968203,4.248519729530897,5.112686212699688
2020-02-24,480.7707370075468,379.0552998560361,-193818806.2906235,392.1983950255317,443.47217587696105,396.7681756093067,361.352216144033,,72.31089256673772,97.39501815976938,,-30751538.21964706,21070805.887217708,,-0.237708413890704,0.09349901892956224,,,3.9371795270093557,0.9244953787919571,0.7312249754805272,0.7219893624121655,4.999707516412767
2020-02-25,379.055299856037,423.9101756676464,78067208.00685424,385.5000127383619,411.3330186056819,414.30040219185884,360.67492415689105,,71.6207019617638,97.68431350483887,,-68345606.37433007,23731342.54276084,,0.1118394785991554,0.13861425430655686,,,3.251652971507108,0.9257273832076968,0.6496033252517253,4.040601978490345,4.473478618849208
2020-02-26,423.9101756676464,372.5584965194539,-171932500.93559235,386.1835248440193,390.83816967389976,406.6582969231793,361.5553453583669,,71.65484395278729,97.68527334590588,,-52365779.51571207,21505932.4675625,,-0.12912751982154064,0.11755813843734636,,,1.5378656091888085,0.9821920254405224,1.0147090336017932,1.8713102615591006,3.6431110363808865
2020-02-27,372.5584965194548,387.85266241571753,175892910.81471848,399.5293351809733,419.8351688506482,408.82947429328016,358.6838242458038,,69.23271909055175,96.50413544893676,,-30940323.00727471,26174048.530020714,,0.04023146833670412,0.13085684780768145,,,3.0109082176544497,0.7147920173891374,0.9768934848650339,3.5851152539975812,2.3847074997170354
2020-02-28,387.85266241571753,320.3982771564033,60023495.48955947,343.2728575575848,344.2630115040811,376.7549823230514,364.0890390102375,,60.92345874871363,96.69716197457606,,-25396769.833021678,28429188.12862106,,-0.19106069344835622,0.03419661151029523,,,-0.009894846431230581,0.9219878369519037,1.5809398473269833,3.954320123189512,5.077498984002219
2020-03-02,320.3982771564033,353.6932881716011,-95871267.68970174,364.1557815188753,371.2445774736407,371.68257998616446,365.5588665008032,,60.26394805994383,96.2449404926262,,-29860837.34681045,20931116.058074944,,0.0988652819677984,0.016612886736586886,,,1.9585155030992543,0.9437226455832195,1.3068035049311817,3.531037050371918,3.2332524515189713
2020-03-03,353.69328817160203,270.0789091479055,40690610.04720914,303.74659897128004,267.7279136157531,340.91632668221627,361.85074763066154,,63.82134002524559,94.54610399181283,,-21248987.17199225,17350378.806174688,,-0.2697159475795319,-0.05959475656886447,,,3.5840378414561846,0.9591751674888875,1.3950583782893198,3.9183900528637476,5.035856329776573
2020-03-04,270.0789091479055,297.0214933144198,41829115.68677795,251.755384801666,307.0957010343345,325.8089260412095,356.1688541943673,,64.30395687420999,93.08607135085279,,-16714519.0690392,4490403.077532192,,0.0950903318430447,-0.08909383484224424,,,4.013501688702203,0.9807085712709543,1.6061583709466638,4.037276641767173,4.324622644866898
2020-03-05,297.0214933144207,342.92578067141767,-65009030.98325205,323.9721627304716,323.07552143276826,316.8235496923495,357.13597456656606,,63.93246334347343,89.21702641959227,,-23268405.25863823,14925315.885963233,,0.14370953662334185,-0.11977159707410234,,,-0.10909938797874325,1.1838209204841803,1.9358256191028176,4.288359587635523,3.8050363181429954
2020-03-06,342.9257806714168,341.37517533670234,82859219.90708816,332.4303763677153,365.1157997370583,321.0189293284093,357.53156308569885,,63.802623254477055,87.48423895567994,,-15042344.564120132,15540520.166369796,,-0.004531947456835019,-0.10772355532668511,,,3.4869292099972626,1.1932478181848412,1.69578953087983,3.792195727232403,3.0434217455315364
2020-03-09,341.37517533670325,200.62528967375965,551974050.395909,325.335668020246,161.27033331570692,290.405329628841,346.26333718998853,,70.61321966878766,90.07751692195336,,10323164.710116778,25724921.407477874,,-0.5315431556728034,-0.17592194022134122,,,5.100264730835772,1.2960347534044045,1.9654261075284878,4.957940955530177,5.0308822572870335
2020-03-10,200.62528967375965,180.52426079585985,66152126.263310194,233.23742398675856,229.0708241317202,272.49439995843187,340.03055704283133,,79.38677728086176,92.99477494484238,,27949016.649362326,27028944.243256312,,-0.10557376015777846,-0.22141742394632544,,,1.4271003207207926,1.3392068591195678,2.0965487502478735,5.0804779393439885,4.494849035055093
2020-03-11,180.5242607958594,380.56517791723854,51225861.73186374,278.76323011347995,225.70014053289745,289.2031368789956,335.7058667122477,,74.2951875272652,92.94069194347233,,27839763.79658749,27960028.52901471,,0.7457922804962412,-0.14910604291805965,,,3.9714815750691086,1.357126849183073,2.0904622509770587,5.192622840912192,4.425369663947708
2020-03-12,380.5651779172381,337.38498642771447,-106780328.89169878,314.84062347621784,391.2025198524807,288.094978030255,336.90475760757687,,74.10964977970528,92.99015527668067,,27614573.699331373,24838845.04547709,,-0.12043278679980339,-0.1565100614369631,,,4.335483833230455,1.394476969183303,1.3823318846081785,5.055358313757848,1.7121378557727585
2020-03-13,337.3849864277163,399.46985367690286,-66186485.38825846,369.7202162706926,389.7665428186051,299.7139136982951,341.1455123879199,,75.18825928908979,93.01351528815876,,25957001.603871703,24593097.000325125,,0.16891363094751624,-0.12948071014383608,,,2.998045922398783,1.3772816552314435,1.4149162063931697,2.93940928615981,4.0620740648297655
2020-03-16,399.46985367690286,286.38379842579525,-106008220.37124996,338.7296197208507,302.1257872954475,316.8656154487022,343.9304251682536,,71.83846573301317,92.79499304649285,,20048039.300558716,20979552.4197505,,-0.33280543848213395,-0.0819616265338446,,,3.6001529460020887,1.368119591249483,1.1408887441487423,3.9318489266083,4.45153530855232
2020-03-17,286.38379842579525,322.20058359954965,-135423219.69815814,279.286573901516,338.0349895837253,345.20088000944014,343.2280022104868,,71.98605582705491,88.46052039917832,,12852220.939250609,16035917.199824192,,0.11784141829313935,0.005731552672386251,,,4.073264185549318,1.390048195471311,0.5181211978552868,4.347296335509691,4.953545038900676
2020-03-18,322.20058359954965,343.9433752743344,-54983698.35616273,361.7316550249998,365.0488314113818,337.8765194808593,339.88671983106093,,70.21519230054865,87.95563056952152,,13664846.425321087,17126753.04349927,,0.06530275502639626,-0.005931883371807586,,,1.19911393503045,1.444870174812599,1.249787435470931,4.052820530507419,3.6006437636739306
2020-03-19,343.9433752743344,440.5189718200836,158945454.03510022,448.8568006077148,370.78062210062217,358.50331655933314,343.06282964380443,,73.34892522414091,85.79060321342311,,18284045.412076496,20108772.89019049,,0.2474764762162997,0.04402430401319973,,,4.357684997606519,1.4782685162473084,1.2546769563502616,4.7733791961033205,4.636028971936672
2020-03-20,440.5189718200836,513.5518920255336,-8842945.002897084,483.9603924077173,456.7486620471173,381.31972422905926,344.70188739470376,,76.86986755970327,87.91399360407326,,15140177.438539797,18784552.748084567,,0.15339756653416722,0.10095824544589094,,,3.303648143592033,1.4645204189091707,1.2470197528337394,5.133492938790378,4.736917824218761
2020-03-23,513.5518920255345,343.0604385356128,-152292832.3835494,407.18749356789885,435.6758755034043,392.65505225102277,342.9021443286826,,76.44341221102356,87.62386968462461,,17216476.1338935,16781972.341312297,,-0.40344444252729667,0.13548638383826048,,,3.349496352776417,1.4495193824434798,1.2372773257247975,4.579426987891803,4.037362134833584
2020-03-24,343.0604385356128,272.5217505771834,-69212037.51653999,302.924985200184,254.0697847794436,382.71928564654957,335.33272307415945,,75.48910205748342,88.36452529779,,9852513.857723791,12074588.14138446,,-0.23018820773690787,0.13217854267175508,,,3.8888608297467164,1.4640761350310354,1.209281654773392,5.484921993920689,3.905578947461373
2020-03-25,272.5217505771834,357.8255809651755,-59036591.22706199,297.0751298023779,342.0831354980328,385.49572678471776,334.5960772964455,,75.17796554524763,88.22434921018281,,15497309.343150308,11641177.657536235,,0.2723272341205481,0.1416060431545303,,,3.806840378295105,1.4362221289766668,0.43331554615070206,2.69226916158097,2.630607853897455
2020-03-26,357.8255809651755,298.7139400934457,-38635268.91050112,348.86909951616235,342.0999554375412,357.1347204393902,330.13914118033193,,74.49365281607366,88.42991303200898,,4770900.356889328,6213811.894402848,,-0.1805592703258831,0.07859887323595562,,,1.9123746503673331,1.4593134065798432,0.793758214275423,3.2654612562570864,4.954453098141507
2020-03-27,298.7139400934457,359.2446600365656,-107481492.77057184,297.5261458962559,325.3232540256695,326.2732740415966,332.08146032434007,,74.73235634426818,87.66967478067077,,-3604349.0561172375,-3403429.6848772545,,0.18451726730532594,-0.01764500709176479,,,3.324931991163893,1.2746462691598008,0.7941597706925762,0.3500081199447392,5.038945627933553
2020-03-30,359.2446600365647,249.1246763590134,17410481.264291108,319.5138392823246,299.2711443076396,307.4861216062767,326.8530297337107,,76.77088393556662,87.49742653127247,,2059738.3915824047,-2066453.6282366149,,-0.36605018122853483,-0.061080666268212874,,,3.0077939864786414,1.2429621457591307,0.7988450722812767,3.9037743533336,4.542611167558697
