Date,^FTMC_Open,^FTMC_Adj Close,^FTMC_Volume,^FTMC_High,^FTMC_Low,^FTMC_MA_5,^FTMC_MA_20,^FTMC_MA_250,^FTMC_realVolatility20,^FTMC_realVolatility60,^FTMC_realVolatility250,^FTMC_avgVolume_20,^FTMC_avgVolume_60,^FTMC_avgVolume_250,^FTMC_log1DayRet,^FTMC_logMA5_20,^FTMC_logMA20_250,^FTMC_logMA5_250,^FTMC_log1DayRange,^FTMC_HL_20_realVol_20,^FTMC_HL_5_realVol_20,^FTMC_logD2,^FTMC_logD5
2020-10-09,1468.8249957695862,1299.640935423335,-17189315.3637366,1321.9507278053734,1502.546639457032,1321.9307170186282,1357.3860919494302,,168.9170016704217,198.63680846898475,,25408270.79642977,14247414.436538298,,-0.12237473576050975,-0.02646752678446153,,,5.196262003138935,0.8390507389184827,1.3633894458397433,5.636529788465163,2.6418748670542618
2020-10-12,1299.6408779738013,1553.5229703031855,39093167.51141268,1459.3319442025386,1366.8289479670966,1325.4382488969786,1364.293601526432,,174.15647245248596,198.77235033277847,,28168568.26978708,12891682.198807059,,0.1784372573123819,-0.028893628008487163,,,4.527241035728286,0.8368840295520781,1.3701754301805962,4.439090993227226,2.864350534011753
2020-10-13,1553.5229141926084,1276.6525693588992,13111677.428536383,1356.0663110488767,1372.675086678042,1323.5589578074437,1358.1112187988251,,175.00362365944656,198.25652047153886,,28656716.533281006,14598782.935406515,,-0.1962837275998504,-0.025770636169449947,,,2.8099312080344148,0.8995266284866751,0.9385353557735115,3.1349882646719913,2.2403325381288495
2020-10-14,1276.652514536565,973.5256560285544,94487555.29262032,1177.785111552319,1072.5689694458215,1314.43343714512,1326.7299109203052,,185.10888577608378,203.4356384128005,,30593180.782927714,16911943.2630538,,-0.2710725293400538,-0.009311474528625822,,,4.656016730609551,0.9011044492296377,0.9390682554498407,6.363023472968763,3.8205128691596206
2020-10-15,973.5256024463706,1386.3137760408663,-12476531.1529783,1157.539589653852,1206.2500186642849,1297.931181430968,1322.6414384400464,,182.7099884237481,203.44685642451566,,31072421.437664222,17592608.128183637,,0.3534794199210849,-0.018859228864595328,,,3.8858931552202898,0.901826665336842,0.9134269184813667,4.697395673763318,4.412934993945296
2020-10-16,1386.3137236531966,1470.400544705013,58496751.223085314,1430.4876756295089,1399.6611440557826,1332.0831032873036,1324.308086451926,,183.95647565946155,202.76512363913386,,35708387.91956128,17768222.984482013,,0.05888661606991148,0.005853835886718328,,,3.42837573390616,0.9093835561982654,0.7694895291121334,6.208338261361193,5.140256773773289
2020-10-19,1470.4004934685236,1392.8417386430629,50962882.52127624,1323.390501316564,1439.4659803234754,1299.9468569552791,1330.0645372488607,,184.2227931563601,199.9488423049993,,37225782.64338228,18011286.68099217,,-0.054188731763245505,-0.022904080936921582,,,4.75424066059927,0.9080314998093909,0.8233968305345216,1.8760948888152134,5.079422474759952
2020-10-20,1392.8416885165734,1478.1824036200287,-14457237.330947578,1444.9829809322257,1499.988500352032,1340.2528238075051,1337.2756293812172,,187.18221339125716,200.56361331213563,,38504605.391454116,18485377.37353908,,0.059467186905236225,0.0022238386671172583,,,4.007433533284822,0.8921874331656908,0.5549580664833855,2.051795244741839,5.30593743127609
2020-10-21,1478.1823545643747,1369.5370276459416,26627280.22280717,1350.985654462369,1389.1829097432783,1419.4550981309826,1338.7253879696266,,187.3210771255611,200.57176192697074,,39728711.920846336,17457021.406309057,,-0.07634044748572875,0.05855510598355875,,,3.6427636617460055,0.872119975830001,0.5050993781948386,3.14865552885192,5.981442927047701
2020-10-22,1369.5369796238538,1370.6100414806133,-4892545.978901148,1415.273522954465,1451.007755314311,1416.314351218932,1322.0738232599683,,166.8598565562111,199.25695336608786,,37353916.14705038,16801843.517172974,,0.000783214844567424,0.06885638810846231,,,3.576109118976148,0.8413927057746852,0.5322394528282071,4.678163757293785,2.753898554147469
2020-10-23,1370.6099944566013,1591.0242527826304,-355610420.357845,1546.312358019508,1430.7076100835657,1440.4390928344553,1326.6045884397702,,173.07168922429915,199.33624825896806,,17858097.802322514,11114160.755339272,,0.14912210080141333,0.08232525578694787,,,4.75017702750507,0.8411805534391373,0.5771069162310055,5.4003649134955,4.792675849364425
2020-10-26,1591.024206722872,1251.5263006078148,-169941907.77604768,1402.5567013522032,1423.1060448563949,1412.1760052274058,1330.2247755317183,,170.56347294288162,199.45368004543775,,8570838.026712779,4094389.8845239365,,-0.2400141170880619,0.05978384878416013,,,3.0228289941639073,0.8672194645277354,0.6373205874476355,4.779826950440826,4.9509945408720215
2020-10-27,1251.5262554800738,1324.619097729541,262159630.6377456,1257.8004197341052,1348.569255933302,1381.4633440493083,1343.1209616844321,,158.94446463210753,190.02406342635257,,21150198.794124197,9802881.67874667,,0.05676113381947683,0.02814734983332861,,,4.508316013030725,0.8735791680107925,0.7129786378680248,5.585018289278895,5.034112898231732
2020-10-28,1324.61905350304,1174.002690522264,595984891.6301347,1235.657027190484,1194.5343012840494,1342.3564766245727,1337.3617985910907,,163.0357014710575,191.45469975518478,,50230873.37472478,22481455.494617637,,-0.1207058981501345,0.0037277678505373917,,,3.7165609104486226,0.855820828122242,0.7070605632761632,4.350582536229223,5.275736001464234
2020-10-29,1174.0026471676283,1279.0613686468696,-219689235.7289865,1228.4246340768914,1206.947434346317,1324.0467420578238,1340.7577229888877,,160.96244053137588,188.5920719859108,,32894479.507867537,19260818.739739068,,0.08570752695573608,-0.012542158504150004,,,3.06699189478163,0.8804473449690338,0.7987433795087437,3.818980292794808,4.516870774387848
2020-10-30,1279.0613261360486,1150.4685536642464,6564464.5131253,1189.5326118036228,1260.3450538858106,1235.9356022341472,1332.5971288436335,,166.45121310855166,185.27970061385207,,23913148.544565745,22590032.719375435,,-0.1059571725870111,-0.07530151066585264,,,4.260034720884099,0.8411200755571294,0.6755425174226204,3.158451999356583,6.088036882600382
2020-11-02,1150.4685119704172,1282.9322411705016,-39301843.69724709,1193.4145470196454,1171.7803649445575,1242.2167903466845,1319.9444753565872,,159.65623864355283,172.776845675469,,20600390.705044385,19944959.80866777,,0.10897901031030172,-0.06069215391698196,,,3.0742745673272487,0.8586038153297553,0.6626340099797869,1.353479939932626,3.4469970649145387
2020-11-03,1282.9322002680235,1137.126722929177,8086239.304138839,1225.834028629637,1133.2625575509371,1204.7183153866117,1312.4983602627174,,164.7129421069677,173.95254118177616,,17603389.34398278,21807970.01253886,,-0.12064357722983778,-0.08568668970810403,,,4.527981006480343,0.7098777392169507,0.668476483477449,2.5909042675833565,5.2337381768521185
2020-11-04,1137.1266827935033,1405.5108895052872,15123078.332440078,1346.9374765016164,1306.3626685921972,1251.0199551832163,1331.8162417709732,,150.5451644234932,173.73591150711778,,12671985.66413585,24208764.261014767,,0.21189623208902328,-0.06258442322989116,,,3.7031473791792004,0.7131996253702682,0.6685666387725655,4.808752851196216,5.4446152896724485
2020-11-05,1405.5108501129216,1263.8709758725709,-66034798.245340735,1297.8660250736648,1403.23776716471,1247.9818766283565,1321.5685378340202,,147.67637443107694,173.86115054568322,,13555189.149264585,20235889.014675383,,-0.10622161662333955,-0.057291569473495216,,,4.6574944985586155,0.696596465069143,0.654566711533021,4.8421712997738515,2.7206631736992395
2020-11-06,1263.870937201009,1408.5632850069142,-9453984.019006908,1315.4963937221128,1339.6583011316798,1299.6008228968901,1327.014655313199,,148.82911113674172,172.2491862603113,,13941955.716501076,18898705.041136086,,0.1083910542406087,-0.02087464122767409,,,3.184777319021782,0.6571501783112824,0.7374700628262726,1.115926692715495,5.553326693275873
2020-11-09,1408.5632470345972,1280.0534514222763,114791832.99065948,1321.729214279605,1396.1826718342363,1299.025064947245,1313.3411793691537,,139.17275163145314,165.76079639022453,,17726888.990463413,20530341.5287308,,-0.09566837516577444,-0.01096037568913457,,,4.31017419934959,0.6477629367136042,0.618577930900001,2.783928900526792,1.057369979517356
2020-11-10,1280.053414128521,1501.6091167117866,-63299461.684589565,1461.5711787988748,1340.194767207864,1371.921543703767,1324.589006736798,,145.01915134028118,164.4859039195644,,13906332.034807116,19721862.261815112,,0.1596354707547326,0.03511011605281532,,,4.79889655654189,0.6276563482245882,0.6770858210147255,4.5330921857911886,5.898478247902443
2020-11-11,1501.6090800767488,1652.154980363477,14694898.828413663,1619.8284661636335,1535.203789354011,1421.250361875405,1358.520472953544,1160.1338836667958,137.7655586263139,167.5912725401258,299.40881018356197,9916699.211596783,19076158.419639505,18078525.74454466,0.09554323127157832,0.04514080066563893,0.15786080462225308,0.20300160528789218,4.438225912136491,0.6170484799693324,0.6397641385779361,5.919166744296569,5.507946369793691
2020-11-12,1652.1549443681124,1656.4648842248826,-7536953.953680813,1636.243405821382,1678.582486280362,1499.7691435458673,1372.0280283627449,1161.9480309715918,153.03198103620718,172.4028294567155,301.0387212176261,10163678.071561657,18885001.771266166,18226711.45294089,0.0026052810645270184,0.08902123403007924,0.16619202427786517,0.2552132583079443,3.74571054744962,0.6187968437731959,0.6344448803960109,5.042494151531843,5.972775765553648
2020-11-13,1656.4648488509174,1610.568383605376,42379220.57285863,1571.976430132274,1640.8089983165082,1540.17016326556,1379.036420307763,1162.40165228678,160.78736450947076,175.95283829375634,301.6307303270557,9357801.539050322,19286568.34186316,18225190.330397714,-0.028098572410361875,0.11050789682039547,0.1708967544107752,0.2814046512311707,4.231677007703655,0.6085464911493215,0.3807527601862633,3.7277779220369203,5.308292937669112
2020-11-16,1610.5683488352424,1522.2116769992754,-37620971.78784174,1535.9260731069498,1588.8547215506806,1588.6018083809595,1385.5049172255735,1165.226204769839,163.94329786769094,176.7151466800915,301.68082585544295,4928608.823594424,19297463.248488847,18075371.259782232,-0.05642280044616981,0.13678962918835913,0.17314939902265566,0.3099390282110149,3.968944750757003,0.582000028920051,0.40910463438631456,4.899727623052271,5.489591337204783
2020-11-17,1522.2116428160934,1382.4989718819925,-7835303.10036236,1464.3025029400014,1429.0753856822485,1564.7797794150006,1380.7207456386718,1170.2258913597914,162.48608793346452,176.55789939126177,294.77657034866667,5259705.535123685,19141981.32740488,18138992.828230556,-0.09627159475063149,0.12513945578494876,0.1654088425645617,0.29054829834951035,3.56181616265699,0.5885662770455632,0.3545326762267332,5.429650020006045,4.780048651825192
2020-11-18,1382.498938269533,1519.7559242641237,7214286.019544572,1435.5270895276262,1356.0239109471204,1538.29996819513,1388.231690469581,1174.2557043163497,165.38794364649715,176.9665417573475,292.62461273560524,4289055.824960555,18125811.42205685,18218181.636577904,0.0946570593870121,0.10264711778043581,0.16739626837256116,0.27004338615299706,4.375797003005749,0.5920699604072154,0.3353492664914824,0.8984333273467064,4.885820514318533
2020-11-19,1519.755891206776,1542.2377431121697,5011899.05258742,1509.916745294082,1569.458783185777,1515.4545399725873,1396.8130755511588,1176.2142024337722,168.84200096505936,178.59212994176215,293.44455349048866,4784278.076534984,19755677.866727874,18090712.26216863,0.01468471759874525,0.08152215321143244,0.1718922893187916,0.25341444253022405,4.086682582272552,0.5849758950947322,0.3103479580702817,5.073539801148258,4.738188931968012
2020-11-20,1542.237455641933,1591.8573900245829,-8294612.961547762,1567.3531433278713,1609.8747032665417,1511.7123412564288,1396.8547324132564,1179.3595006092974,168.89253404219838,180.7462222151063,293.66947347876766,22150068.446349848,19267306.753251746,18305853.334984466,0.031667249008175864,0.07901991968546206,0.16925159446355031,0.24827151414901225,3.75001123997554,0.5596287366303989,0.31265684366045754,4.278074373632932,2.9291112431407536
2020-11-23,1591.8573900245829,1557.2129875436897,9787739.0119614,1602.2205564980632,1622.270141017818,1518.7126033653117,1412.1390667600504,1184.153951539351,168.8804111942539,181.2265271449411,289.97700353444947,31136550.7857503,18994562.29970778,18366465.59837979,-0.02200382724174976,0.07275738107686167,0.17607706878109255,0.24883444985795417,2.9982084313311343,0.5617973584134002,0.5257088977849427,2.706398466507363,3.555385504914523
2020-11-24,1557.2129875436897,1468.618735301534,17608814.95102352,1585.7407870616316,1536.703519930128,1535.93655604922,1419.33904863865,1187.049556278772,168.02015631215784,181.73820899947975,289.1845529670907,18909010.0014142,19025393.22625843,18408047.210387465,-0.058575353830855645,0.07894902466849965,0.17872044061062697,0.25766946527912654,3.892580562740374,0.5461454551731648,0.5161238959173164,4.814122757757244,4.455738925389991
2020-11-25,1468.6187353015357,1075.0002796503632,49505677.796477616,1396.1214026639918,1132.6185171288034,1446.9854271264678,1414.3889280950548,1187.7252190717588,176.8546639360472,182.79503397455278,288.72241992627596,-8414950.690268658,18584180.32186377,18697914.986275557,-0.31200140148738514,0.02278479162076809,0.17465768777399476,0.197442479394763,5.574064318719136,0.6568881004005933,0.9413588419540032,6.178385319388459,6.097525018120854
2020-11-26,1075.0002796503632,1228.4862633800076,8193783.653565407,1067.7304593219303,1178.7696579973765,1384.2351311800353,1411.8601728317117,1189.8560966012935,179.23701322712438,176.27788870628086,287.0379234339054,2979200.2788589373,18254144.36250758,18854942.51102591,0.13346180957726161,-0.019760371191388945,0.1710757338425513,0.15131536265116236,4.709883280192885,0.6350683606991628,0.9859260498061472,5.4811907374042965,5.74860120671268
2020-11-27,1228.4862633800076,1554.3796253822766,-7520872.218194097,1429.3308802193533,1351.5704689336198,1376.7395782515741,1432.0557264176132,1192.1047311064192,170.79092164221248,176.83899951982514,287.68467290304324,2274933.4422929673,18117182.493304774,18927794.195150718,0.2352937799927708,-0.03939290356466265,0.1833905564273728,0.14399765286271013,4.353632449306579,0.6367105143765651,0.9558519180338234,6.172492237492505,3.6237478142443877
2020-11-30,1554.3796253822748,1438.2863079529689,-46478273.20130608,1389.893866256043,1504.4482212950516,1352.95424233343,1439.8234297567365,1193.0450418554528,167.14561904979774,171.18177692147123,288.10498638048733,1916111.9670900176,15010075.112982713,18536317.414511908,-0.07762417031151705,-0.06222995864200707,0.1880115903243883,0.12578163168238132,4.741049426849956,0.6040158326770418,0.6178994308154337,5.346154908416708,4.778507165327472
2020-12-01,1438.286307952967,1611.7923057287808,-14549680.27206412,1576.4367864856176,1509.4844313197318,1381.5889564188794,1463.5567088967168,1193.3026077975542,155.17360881612535,172.4417029744221,288.4516272842294,784315.9882798698,14038169.48545461,18225049.935161002,0.113894452205526,-0.05763532072716675,0.2041448114608209,0.14650949073365432,4.203981249500315,0.5985267603208949,0.5316040214736631,4.05026519088807,4.964057673436965
2020-12-02,1611.7923057287808,1350.0524130176127,16265677.77329424,1498.4950665119195,1489.2752465369922,1436.5993830923294,1460.783785072333,1195.3474427056653,156.75294918586312,166.7100436903785,287.7398773419976,841445.9603225779,13865597.21691405,17921236.927337043,-0.17720337702932462,-0.016694349527876164,0.20053624060555492,0.1838418910776788,2.2213555118819235,0.7348164617959566,1.045557031041326,4.479991185509059,5.616960655580242
2020-12-03,1350.0524130176143,1393.1961643616596,27712840.136131644,1404.0823042959455,1467.038377565892,1469.5413632886598,1467.2500444967875,1198.4131918142798,150.75519303586742,166.11980818594583,285.7335130746611,5528827.879396197,15296984.917662362,18793093.166959833,0.03145709023779935,0.0015604235634370759,0.20239158920702388,0.2039520127704612,4.142437233516533,0.7228176045566914,0.9844917324681525,5.387225924018126,5.1041857506266055
2020-12-04,1393.1961643616596,1340.5120761706294,83050630.55730602,1363.1543339465045,1333.666141397469,1426.7678534463303,1463.8474840549732,1201.456345247283,152.90214704409158,165.3815070989468,283.1575172564204,10154058.608211843,16501428.373714237,18912301.805811018,-0.038548819032504705,-0.025656588830819674,0.1975337905635432,0.17187720173272358,3.383989930648268,0.7113382515111073,0.976261773680019,2.255528793744957,5.365356894488745
2020-12-07,1340.5120761706312,1462.3201748498395,58114724.28201312,1388.6174488119232,1365.3703256122735,1431.5746268257044,1472.9608202263512,1203.90987522031,146.67602917596386,165.6493140064134,282.7478639831006,7320203.172779526,17738553.477676682,19253439.011666127,0.08697264783689014,-0.028499562397611648,0.20170004888569365,0.173200486488082,3.146181391029361,0.7381494135999346,0.8138739577175771,4.235902144921667,3.179463956355718
2020-12-08,1462.3201748498395,1242.6232493575735,32731482.75444788,1501.1133644466754,1363.0338363467472,1357.740815551463,1460.0115268586408,1206.0662163622387,155.19839270218418,166.6266359271602,280.9665368751384,12121750.394731399,18228266.320939846,18988394.320290603,-0.16279966647320152,-0.0726221773499874,0.19108032822700935,0.118458150877022,4.927829809744749,0.7458670647855685,1.025218388443638,4.583832414453905,5.91125468647052
2020-12-09,1242.623249357575,1366.6531510161112,-32797350.55903986,1223.522490859561,1351.543035336792,1361.0609631511627,1445.7364353912724,1207.434366286968,149.6250393723978,164.10409920122177,280.91218611200645,9747137.925358722,16752339.306627749,18657001.973241985,0.09514012676967816,-0.060354320032822796,0.18012108558400552,0.1197667655511826,4.852190754768639,0.763539480872709,0.8177538753227946,4.560873660538148,2.809447152115156
2020-12-10,1366.653151016113,1455.4573311400836,42816118.45445612,1386.0092601725885,1416.2906598497484,1373.5131965068474,1435.6860577370326,1209.5283579077186,141.24134078406408,163.99337512905814,280.8016004740321,12264791.545765568,17833630.351663824,18529197.456748746,0.06295537267815608,-0.044270989530846225,0.17141232720991445,0.12714133767906824,3.4105336519778096,0.7740237537972797,0.8699775272062781,5.3605129033958425,4.131337905255852
2020-12-11,1455.4573311400854,1682.6815123117558,33750575.209971696,1617.0166613903984,1488.5322515515527,1441.9470837350727,1439.2917141723515,1213.066351012625,146.7536643666924,168.52646333255495,281.16992331053353,11833359.27762122,18966516.245410953,18606285.789492406,0.14506849105011616,0.0018432143260306197,0.17099979903057816,0.1728430133566088,4.85580757276358,0.795022061288304,0.8819791359593401,5.755831960495122,5.835306041692248
2020-12-14,1682.6815123117558,1446.3023071296193,-27139207.080020875,1559.2057138523703,1585.151326716723,1438.7435101910287,1435.4962456788687,1216.6919361094658,145.47226877216107,168.18231986522332,278.2839185992334,12357447.513012264,18170612.993329663,18316168.059316933,-0.15137849293047118,0.002259565081263917,0.1653749571195208,0.16763452220078462,3.2560025342155123,0.814951750208699,0.8487161006924393,2.214302800784349,2.7737048316716266
2020-12-15,1446.302307129623,910.231147779863,98689508.32824892,1333.3649113087758,959.0148672983996,1372.2650898754866,1411.882854473762,1219.4535343185403,186.9455740962733,178.86311779806456,271.6994261792269,17683688.08444283,20482666.33700688,18394100.907501955,-0.46306686946730174,-0.02846144654042072,0.14652133566750694,0.11805988912708631,5.925191306241469,0.9104341932319898,1.1189562418700882,6.649567753674438,5.806315300899069
2020-12-16,910.2311477798612,1101.0538914511417,13454621.76893276,960.8904621756556,1170.11445640909,1319.1452379624927,1390.947752833113,1220.8485117291268,197.38244752965628,182.32077753631984,270.1823899856899,17995704.871912234,20671157.539239716,18537455.293484606,0.19032450744966878,-0.05300137151718171,0.13043923295478282,0.0774378614376011,5.343405420802279,0.9485160720683595,1.1818036360932604,5.8442642033678736,5.581988629815899
2020-12-17,1101.0538914511417,1146.7041181243983,-25495133.845729023,1003.4556550930156,857.9515001818927,1257.3945953593557,1371.1710715837246,1220.3434985606516,201.20436465594406,179.3359192837577,270.2025919613852,16470353.226996416,19536182.483527265,18389044.73329681,0.04062403906581612,-0.08662337279496068,0.11653279617285758,0.02990942337789692,4.980204642294021,0.9643660034270547,0.9943406323111025,5.465833911102406,5.732542294416575
2020-12-18,1146.7041181244003,1463.900954418552,-34357426.5248225,1382.214456117359,1391.2425837236715,1213.638483780715,1364.7732498034231,1221.8417331147111,195.77893929101324,178.92448287495247,270.5115523052008,15167212.54883268,18391792.932501685,18207780.10067093,0.24421291582595667,-0.11736543849599396,0.11062895975219701,-0.0067364787437969335,2.2003449933605386,1.0625117329130829,1.5558506235280396,5.893981431347747,5.388069208707608
2020-12-21,1463.9009544185535,1229.8628550841495,-36070850.29772207,1404.7184944011751,1431.6943725069414,1170.350593371621,1348.405743180446,1222.629562332095,192.49994187409555,178.16017834916966,270.24576626146563,12874283.083348507,17527223.965270534,17906531.713090047,-0.17420209592863053,-0.14161960724723086,0.09791904541544405,-0.04370056183178684,3.2949430631914365,1.0474596092490818,1.5491444956013378,4.420751274800292,5.377310841101906
2020-12-22,1229.8628550841458,1388.3714151318782,8341990.178769916,1317.8538267226213,1346.6932199805506,1265.9786468420239,1344.3933771719633,1224.2161666836926,190.69021925200502,173.86265266203077,270.0489523521174,12410941.844735825,17490050.21342475,18146772.626011636,0.12122875320524548,-0.060097433677119665,0.09364211535867063,0.033544681681550975,3.3617422739821707,1.0615113148913808,1.3013940203097112,4.324523828567229,6.169904135787627
2020-12-23,1388.37141513188,1237.6443786579785,76698862.3377823,1225.7848798030118,1205.4859068182122,1293.2967442833913,1352.525582122344,1225.2831152807119,181.86063015303694,174.38996828114912,269.57063163286136,13770601.07180106,18528841.252085738,18201338.47728395,-0.11492153816345872,-0.0447790721883085,0.09880171444395273,0.054022642255644154,3.0105702928861335,1.0341929480224628,1.0118970191437842,2.0517521511293872,4.916987304937473
2020-12-24,1237.6443786579785,1432.188130558921,55228700.39002285,1327.4048016510242,1354.6412230725364,1350.3935467702959,1362.7106754812899,1225.0809479327274,180.24517420918258,173.34988101080023,269.3956766586318,16122346.90862393,17332008.898450147,17667831.762631167,0.14599355772005737,-0.009079793714709627,0.10646893805003232,0.09738914433532278,3.3045551004600475,1.0323110997261606,0.48585878468159294,3.780015375334311,5.654186029050063
2020-12-29,1432.188130558921,1367.222938177687,5162651.084396809,1372.0352741625502,1408.2413559038305,1331.057943522123,1353.3528411210602,1224.8930243937152,174.53850827833423,173.18347912354366,269.2795808626187,16756523.073753476,14314868.353537405,17294288.439946048,-0.04642180583435712,-0.016611027171922612,0.09973158630519006,0.0831205591332675,3.5892271086234206,1.0305658931237627,0.2064795281061904,4.864287334427444,4.571386036808725
2020-12-30,1367.222938177687,1430.5664638739,-72982448.28549412,1367.343100744034,1413.5416482322726,1371.1986652800729,1352.9668489171067,1224.8957677452636,174.34922554571142,172.02941793391955,269.2816810962873,15431314.319544073,12649272.330559503,16918992.428868916,0.045288864253103044,0.013385448485929362,0.09944409415781028,0.1128295426437396,3.832948357944941,1.0117446164265118,0.3096442111689782,0.4834544382881622,5.301829236655835
2020-12-31,1430.5664638739015,1333.8865270002807,98784650.8297177,1439.860527706218,1461.440631948626,1360.3016876537536,1339.0715599806817,1226.342255683081,163.36385882239748,171.74005671910115,268.89015305111616,21098030.874633167,13161912.06896528,15426474.829074379,-0.06997361275999422,0.01572999617028144,0.08794054507458171,0.10367054124486304,3.071771790328433,1.0232229903849155,0.34801562894622706,3.506650228379526,3.9979233812304025
2021-01-04,1333.8865270002807,1540.6739106368532,25211625.00349253,1457.759114638824,1397.0501626900896,1420.9075940495284,1348.6026348616438,1227.334103554981,169.48425759941708,166.71831690791248,269.59236073694,21545328.23614308,11686253.286867179,16798967.07197019,0.1441230433575849,0.052226847090493134,0.09422454939234085,0.14645139648283412,4.106091165753906,0.9540969276427866,0.4107923781250476,4.701456677798831,5.713830266036752
2021-01-05,1540.6739106368475,1454.708761584765,291740369.72040176,1447.0647766813927,1574.27009384743,1425.4117202546972,1351.678264722799,1227.8178190870779,170.88840544274925,166.60133781869743,269.89243906820496,34746704.71535659,17943573.914672468,17980846.244700246,-0.05741420828560852,0.05311371906205548,0.09610851649500146,0.1492222355570569,4.8458024516521485,0.9762180489378509,0.6564043883130217,4.794320329693379,3.114431823564701
2021-01-06,1454.7087615847668,1441.008829344506,-136534484.22373828,1469.8504270063895,1486.0526245033743,1440.168898488061,1356.703102381493,1226.8684010229856,172.0165814099678,166.44278964052654,268.7160758438916,23767448.97630437,15954487.767005773,17143624.576804552,-0.00946227249589993,0.059702830108599725,0.10059265987121586,0.16029548997981538,2.785146881001011,1.002827881675915,0.8250842768432157,4.601815377830316,4.301167536728483
2021-01-07,1441.0088293445042,1601.073967313945,-14088943.472394794,1563.0805128564134,1465.884073884401,1474.27039917607,1363.6407920046981,1227.9344994806117,179.15061352545064,167.38137215018472,269.6720044183241,20157265.588583976,15068119.25060898,17101435.429339297,0.10533118941031039,0.07800504701970114,0.10482468665148227,0.18282973367118346,4.576734074704868,0.9968539512993567,0.9112113326875481,4.9861049074959345,5.138779304201241
2021-01-08,1601.073967313947,1548.6757959835377,-17093648.070746243,1536.4198362699735,1595.9260680334191,1517.2282529727213,1378.9434193359964,1227.3700266067729,181.32744490048808,168.12572690510626,268.84779895770845,17666009.047324266,14564697.15895427,16709441.179899676,-0.03327439302762834,0.09556758468836378,0.11644387731390435,0.21201146200226823,4.086081042587296,0.9720374307282498,0.7922374106842478,4.679042820671703,5.369657403208253
2021-01-11,1548.6757959835377,1354.2839289184303,-23861091.153540254,1486.5231824405528,1404.5166879351636,1479.9502566290369,1378.3249582311123,1227.3580264286832,181.3926524796075,159.16927434613785,268.8420437775018,18112822.017599247,12592219.718184927,16260830.790198786,-0.13412739171393973,0.07113951328943459,0.11600505028920706,0.18714456357864154,4.40679844541323,0.9548556774207548,0.8060101314346074,5.508537928151447,5.227841154661315
2021-01-12,1354.2839289184303,1422.7193333889718,-49751200.83317784,1318.3244183341303,1426.6775082771435,1473.5523709898782,1376.6880583435566,1229.2740484340352,180.80673920084655,159.20811060168535,268.51913775091623,13484456.05321755,11970975.223514935,16029408.964877814,0.049297214905070205,0.06799540753171605,0.11325686631255329,0.1812522738442694,4.685395245739214,0.9621289048232464,0.7734336144532062,4.835936312276754,3.4654054793344415
2021-01-13,1422.7193333889736,1481.648764203375,-28156474.335743904,1451.165780985706,1448.123005970563,1481.6803579616521,1366.6364209381377,1231.4009668829417,168.03735635441274,159.3052323981329,268.40337234120125,10389103.57593177,10526754.797534447,16064130.217255618,0.040585433765728346,0.08082426694773903,0.10420003509173813,0.18502430203947728,1.1127699329672223,1.1311660110291568,1.5045760383900042,4.847055686866488,3.7047512003867835
2021-01-14,1481.648764203375,1422.677265342703,11609474.15823707,1438.0866624171322,1509.0993049939352,1446.0010175674036,1365.4551688487918,1235.435585755557,167.53012693243357,159.344978544227,263.6053838840928,12326537.637844669,9870864.658150462,16040055.723512547,-0.04061500296272003,0.05731399736365755,0.10006422117236162,0.15737821853601922,4.262857925651735,1.128608640605675,1.468810213280132,-3.1684668224700587,5.184009733266743
2021-01-15,1422.6772653427015,1275.994866213723,70374798.33755136,1366.055837035652,1296.9617251668187,1391.4648316134405,1383.743354770485,1237.1194397754546,131.2582040890989,159.70398411869516,262.5079126355243,10910802.13830979,11284731.919292111,16354366.270460868,-0.1088143330386237,0.005564625245408218,0.11200675794337948,0.11757138318878751,4.235469515403873,1.0224857208511482,1.4798309403004664,5.326194648980884,5.608302356235781
2021-01-18,1275.994866213723,1184.7903618672844,11430952.796853274,1265.0952057462837,1204.977284951332,1357.5661182032113,1387.9301782912921,1238.2537061742414,122.83150152325499,161.91238036773316,261.66198367101504,10809618.689705815,11031459.795526212,16664612.724141322,-0.07416031245095782,-0.022120079496034666,0.11411147143859315,0.09199139194255847,4.096307980037752,0.9563876727372405,1.4511255570453456,5.471795365248886,5.132814973599676
2021-01-19,1184.7903618672808,1394.7232136228304,-42179117.58558157,1282.838789057474,1310.600303200772,1351.9668942499832,1400.3311330662136,1238.6352550812853,108.92886070649188,161.89579341991632,261.820907380297,9975419.502713189,10410016.935414871,16526853.88080575,0.16313013329316647,-0.03514824145315436,0.1226985595023456,0.08755031804919135,3.32365067821806,0.909563986198112,1.3383231688516612,4.776838088681711,3.332065920791475
2021-01-20,1394.7232136228286,1363.41431873271,11906476.4950096,1421.1338436578808,1443.512261828604,1328.3200051558501,1395.3068012819215,1239.1057700425715,108.1571196278492,159.74458419485126,261.93947643418306,12288614.653704794,16535298.549629116,16678467.482809646,-0.022703900297458765,-0.049199330562773716,0.1187243540573668,0.06952502349459319,3.1080970198997955,0.856657658956759,0.5470760398830679,5.185282796431303,4.772669479359856
