Date,ETSY_Open,ETSY_Adj Close,ETSY_Volume,ETSY_High,ETSY_Low,ETSY_MA_5,ETSY_MA_20,ETSY_MA_250,ETSY_realVolatility20,ETSY_realVolatility60,ETSY_realVolatility250,ETSY_avgVolume_20,ETSY_avgVolume_60,ETSY_avgVolume_250,ETSY_log1DayRet,ETSY_logMA5_20,ETSY_logMA20_250,ETSY_logMA5_250,ETSY_log1DayRange,ETSY_HL_20_realVol_20,ETSY_HL_5_realVol_20,ETSY_logD2,ETSY_logD5
2020-01-15,3.9200759225720816,3.31148659894766,-124666.8587626873,3.092247644200995,3.830437861356408,6.118237863614111,6.83336929591277,,2.8064117164892504,,,-85719.06921990144,,,-0.16871380950557588,-0.11054373599670676,,,-0.303553740769618,0.7469354018831003,0.7136500416222761,1.118447192860273,0.8043458479526148
2020-01-16,3.531979143138777,4.4506977232302845,-829560.0168927019,4.964571097775995,5.963932111291172,5.117344049823882,6.565269434483618,,2.7625901221013773,,,-37591.09098459928,,,0.23120249801406995,-0.24915798377076903,,,-0.0006391907236955258,0.7352040915437795,0.6893793435830019,-0.9265272799120492,1.6103313270106467
2020-01-17,8.939006453190757,8.242010053285618,1712658.5938947322,9.043552369204797,7.99818320816842,5.4444807466754765,6.5830100513493,,2.772646936009706,,,64987.93227980063,,,-0.08118019534086701,-0.18988970684022094,,,0.04437008718332831,0.6617154007878863,0.6866593581605597,1.5954451597686814,0.49206075018299317
2020-01-21,4.71723896200843,4.374061765921411,149830.3675446827,4.692583760801853,4.92912038090968,5.044976026291091,6.2740597460065475,,2.6484646714485307,,,88559.26745696842,,,-0.07553161945465187,-0.21803073069639936,,,-1.441652241143356,0.7610483044049021,0.6202241439524184,-2.568688895812152,0.6919082143191141
2020-01-22,5.9096784212336,7.3989224276381265,-911699.9751329566,5.712836203990712,5.393080107702339,5.55543571380462,6.1863382809324,,2.576145936350342,,,35412.06072820845,,,0.2247429544333148,-0.10756650134641556,,,-1.1401967729086167,0.8152555414974101,0.6814514036158948,-0.17068438136737213,0.9369943012658376
2020-01-23,5.797945846867904,10.535305881967751,1350542.7142048765,9.64188592052237,7.921129451473476,7.000199570408638,6.084154486678846,,2.3388349294866386,,,134960.27137499387,,,0.5972283911795943,0.14025089234483967,,,0.5427640017249192,0.8189716870373138,0.8483342694028342,1.8182787240435014,1.9773837996085422
2020-01-24,11.665640115217355,8.845006730051317,-1049225.9567528286,8.889164095330074,9.887940866294509,7.879061371772845,6.388193614731548,,2.279016404736243,,,-54323.81438733925,,,-0.27679469032660425,0.2097572424928696,,,-0.0012239777908636428,0.7275349551049266,0.8482656436550519,0.36885942246122905,1.480310296210059
2020-01-27,9.366766983406189,9.636116426340166,-1008051.3278057416,8.989706554268679,10.515433164185955,8.157882646383754,6.639224013169934,,2.3489153643984397,,,-190527.2305989707,,,0.02835016952784026,0.20598956452293932,,,0.42247076210524753,0.6965537741535244,0.91214110249798,-0.10626152630427513,0.33225361721366087
2020-01-28,8.96021658300419,8.993090406419036,-668973.1273633434,8.110301390915886,8.979368645918967,9.08168837448328,6.897568402494291,,2.307007922802302,,,-216875.87663302617,,,0.0036621509535151382,0.2750911755958348,,,-0.14033476315211513,0.6958846970624353,0.6657291593030211,-1.9099777841225996,1.5301844320132727
2020-01-29,9.628055350426123,16.542092815957467,4919255.146899951,16.064957865110074,10.124383888036526,10.910322452147147,7.5252503654465155,,3.059047276921478,,,109028.26738974899,,,0.5412269433750985,0.3714452738215876,,,1.7818057578432203,0.7811655181003417,0.7599168288392592,1.9323871801402508,2.213007194939884
2020-01-30,16.029699387769398,12.857827079992632,-1045294.0576658188,15.22984312141702,17.186639933339976,11.374826691752123,7.770355424271516,,3.2835087942530454,,,104152.3726646447,,,-0.22049047615155432,0.3810868223481661,,,0.6713088567195562,0.7944009865510819,0.7630012941546939,1.3518935486895374,0.8426533189085006
2020-01-31,15.233270688841252,16.002903305523034,2052725.241108783,16.65786862224475,14.10399291762257,12.806406006846467,8.409479505286557,,3.5817558602443342,,,190328.89484910032,,,0.04928826548001647,0.4205859329256919,,,0.9376120894809594,0.8156892652697152,0.7079539310053794,-0.6176881735153457,1.9682161634369508
2020-02-03,14.613714369953918,9.648359894317792,-546486.5988772777,12.714373747697849,11.185918298208136,12.808854700441993,8.551903012391808,,3.5710007600929266,,,119987.96982342782,,,-0.4151724864498261,0.4039828725012479,,,0.4242577153683483,0.7984641021629039,0.7077574100075623,1.1661049375936836,-4.402762710523339
2020-02-04,9.202256592506998,13.11738173728004,-234450.0005933768,10.701189746754892,10.575687960142147,13.633712966614192,8.829128156442568,,3.7037457158249976,,,162306.1035957809,,,0.35448946512076984,0.43448934674349987,,,-2.0754352845535045,0.9309314858932486,1.4480006699787842,1.0597056698396126,1.4168942064484273
2020-02-05,13.7354830827977,12.492144747754692,888113.3657968473,12.397846721779048,13.611052356548598,12.823723352973639,8.963691537518852,,3.788821248716321,,,212218.6561247584,,,-0.09488246400228714,0.3581146983816839,,,0.19326614137273063,0.9236487747991969,1.209337552892344,1.0451358597956524,1.3987040583702552
2020-02-06,11.339248509554936,11.504954078404268,-858376.8571653061,9.925487770523674,10.009099789970662,12.553148752655966,9.26160321960771,,3.7399370880624763,,,219003.3336500396,,,0.01450770492750143,0.3040943631953983,,,-2.481567995936534,1.0464449927320996,1.5620365457559424,0.47774090596872937,0.3022304804729686
2020-02-07,11.796578000588966,14.043537103576028,787509.4856884251,14.099578645537264,13.819735299367949,12.161275512266565,9.491021735177439,,3.890151037109322,,,247231.93970462368,,,0.17435280785923582,0.24791049390918837,,,-1.2735253103458166,1.076787644687666,1.3105095186443065,0.4391528217847696,0.6726210545946844
2020-02-10,12.98492076773961,16.873726503651397,-546903.1441103956,16.190579919021076,14.324677808817697,13.606348834133286,10.004391731908628,,4.157707586771804,,,226577.71261923652,,,0.26196902419430834,0.3075123400752542,,,0.623744641351012,1.089269134644061,1.368102250517237,1.6805992837376778,1.977597974487453
2020-02-11,19.21797815978171,13.075491673748402,-849451.2108932673,14.859453762856576,15.832429665741644,13.597970821426959,10.33958704720388,,4.119474736259683,,,134177.65110219145,,,-0.3851065900537329,0.27394064642808014,,,-0.027395962894106316,1.0498474334467163,1.2696843723562958,-0.03247626116670552,-3.172706627394187
2020-02-12,14.50202664730108,14.50749004842757,-395676.2298071156,15.073970182814875,15.483019102616964,14.001039881561534,10.822630350121734,,4.006333969194118,,,139590.97766577397,,,0.00037666268269056537,0.2574922594864768,,,-0.8939205217737738,1.0540032756863296,1.1920706026949452,0.8613006993723775,0.7007905458155278
2020-02-13,12.547613767844965,11.98203045318138,135901.8788706672,12.409306838020512,12.603135268498391,14.096455156516956,11.256157542833419,,3.5992070558989218,3.550375376564941,,152619.4145474417,139955.30665259698,,-0.046122444242961684,0.2250080423799378,,,-1.6407818901926225,1.1017885508160612,0.9273214578086454,0.08934809691829483,-0.7400786860740939
2020-02-14,12.367204313431271,11.301858343655582,66944.98843323765,11.994453073578924,10.726915293080069,13.548119404532866,11.598715573854687,,3.223861874310626,3.563859033818912,,197444.66481373867,140857.6330383322,,-0.0900809880920843,0.15535338277034907,,,0.2370762631386673,1.1061634143176156,0.916297328263989,1.1649091707238766,1.0085704188868307
2020-02-18,10.934139227783293,13.64925355732626,-688292.8594623753,12.233875291925033,13.144849211765845,12.903224815267839,11.869077749056718,,3.15350884156113,3.6165437223551766,,77397.09214588332,135596.43281403655,,0.2217949018269791,0.0835407561544143,,,-0.0932410101881584,1.1045851557848307,0.7725460155197875,0.5111594305332396,1.170769509395926
2020-02-19,12.41260293797231,8.814362166492458,-1795.6718176265713,10.043621027356082,9.83035954727913,12.050998913816649,12.09109276908527,,2.7253000953330258,3.5971576321301546,,69815.79017776783,164815.24382707893,,-0.34232986693776835,-0.003321492823066237,,,-1.5452362601697662,1.1106006032728384,0.8434054815738875,0.911276653230585,1.4495342676855494
2020-02-20,10.71155512800364,3.102590232924186,313829.24231783,10.120393621029097,3.7346702762738175,9.770018950715974,11.876276159349572,,3.236077412676561,3.67711500242244,,131092.25105030718,157221.36529009728,,-1.2390857556665502,-0.19522440445998562,,,1.8540647712049698,1.1868775908466367,1.4404904191725192,2.355809537328835,2.4340430714367773
2020-02-21,1.0623586984280138,5.629849516674497,1028255.3178672608,1.249669857883589,2.67857049542242,8.499582763414598,11.63100334108491,,3.5167884033573253,3.700921322981918,,114977.8812334264,181119.09385938133,,1.6675910897044308,-0.3136571589793772,,,0.35690536366724945,1.1820984617123393,1.2131066853554335,1.1582992631303783,1.8487982085055945
2020-02-24,3.961782078188676,4.9992239727523895,-482912.3823118615,3.8870820729511593,5.353238248444967,7.239055889233958,11.438714203219963,,3.772946852112983,3.722800316875016,,143293.55995547475,127772.19282224034,,0.23258875115647834,-0.4575127889564193,,,0.38264412950509885,1.1874635629262325,1.2171016591207555,0.6400805989476637,1.8409677001070384
2020-02-25,4.564463370163267,7.639199487907888,-864378.7552855506,6.411293457788972,6.399327948950543,6.037045075350283,11.33886835629835,,3.8488207386858475,3.6896140060160776,,150477.18858148428,65856.78388063124,,0.5149918645678568,-0.6303218348051954,,,-4.4257270312858425,1.5203222769485012,2.4189290868759885,0.6978112723704465,1.7934337450820834
2020-02-26,9.561818477679267,6.719285403247412,-636057.7944059444,8.144498408720466,8.328158811786935,5.618029722701275,11.225178106139769,,3.953907883697793,3.6933862508281177,,152122.95522935427,102990.38063672783,,-0.3527961162265363,-0.6921782811314019,,,-1.6946668621652325,1.5481514618895655,2.4332424233441956,0.5423600055916644,0.7395901938699165
2020-02-27,6.525069483264787,11.034481089701686,-130248.68196141836,9.244358017444426,9.328058081707924,7.204407894056774,10.94979751982698,,3.7506803416308543,3.691789369043897,,-100352.2362137142,130260.37639958713,,0.5253734126332302,-0.41862791854421283,,,-2.480515533703275,1.520127962683124,2.032579322453005,1.222386703607292,2.0708914507012453
2020-02-28,12.236227784581985,7.100817403159169,-746010.4764038548,9.942436544188766,9.263923566487987,7.498601471353709,10.661947035985307,,3.81686955358023,3.698054142749018,,-85388.057150616,107554.21349823341,,-0.5441911374243326,-0.35196451817024066,,,-0.38785167284403327,1.489912409319439,1.877212589860864,-0.9635605525832627,0.3859206103032779
2020-03-02,6.974135442531846,7.243612464480137,-682134.9690388514,6.538528921186057,7.4287977538992465,7.947479169699259,10.22398249393316,,3.671542836176075,3.696009332699816,,-222131.06765799774,89062.1004221686,,0.03791167200783192,-0.2518813925699186,,,-0.11623180263835256,1.4469448488459948,1.7461151481773625,1.332595181547424,0.8084330973319649
2020-03-03,7.502334389090478,5.702651913196831,-288797.8985254918,7.858868886445634,5.750472546217225,7.560169654757047,10.026697094877113,,3.8075891490350577,3.6924487474447134,,-209246.63264040844,51565.48966352714,,-0.27428290941666594,-0.2823576140922867,,,0.7459276301922526,1.4624267208369401,1.2894737225268225,0.3351610130305544,0.6609067870404072
2020-03-04,3.5192681387470373,5.738356471660936,-366560.8774965909,3.706827867681597,3.5007089911453875,7.363983868439751,9.65774583159616,,3.8496206270881546,3.712960587715979,,-215852.17648556913,72479.39235868891,,0.48891978748859904,-0.27115919745656025,,,-1.5793022060696214,1.4426041039120434,1.2700506971523342,0.4089629786328215,-0.019255266907007608
2020-03-05,7.357986264407131,10.738678499631604,313381.0986713893,9.73124665186441,9.379686067577936,7.304823350425735,9.570072519190003,,3.8013354059377993,3.6619974500049834,,-244588.78984184205,61664.14358237614,,0.378065746858518,-0.27010592029747654,,,-1.045373223304839,1.4281965120664097,0.8904732504337086,1.6166173954443315,-1.21806297259069
2020-03-06,9.98283926408881,5.248647494309466,-202621.4808511077,7.076677288592336,8.198661583175237,6.934389368655795,9.257257189985264,,3.890113957835984,3.650473772969811,,-211801.0210261321,67493.31904572541,,-0.642897121979675,-0.2889148057690173,,,0.11509880930458713,1.3821041601285402,0.9305073713594586,-0.7139439880925659,0.6163578754551802
2020-03-09,6.834085902642741,12.781420810392603,904922.5154137146,10.707099019769515,9.715863904536022,8.041951037838288,9.194151375326092,,3.817951727172298,3.6840015328388156,,-205930.36953986762,100967.31493993149,,0.6260698937858539,-0.133895841676113,,,-0.008803522303710957,1.3807372812834222,0.939203960796597,0.7142931751150273,1.7115988170557572
2020-03-10,11.166687088756689,13.559612102257816,-54580.68035674258,12.743369440998464,12.056120715644909,9.613343075650485,9.028445655256414,,3.5280123964668766,3.714307955945984,,-181314.24635218497,-4338.398207888527,,0.19416069706978328,0.06277181575352601,,,-0.3750590066441326,1.3526394626801383,0.7187831920437874,2.1175756801029544,2.0613997872419376
2020-03-11,18.010657015863202,17.002518046592996,1466545.3846964198,16.12154777454934,16.689448309649393,11.866175390636897,9.224796973898645,,3.8588703701764486,3.796479325461765,,-65514.41657270065,6751.762378338553,,-0.057602185661446564,0.25179676723251887,,,-0.5658089898557512,1.3453296554123078,0.4637079208198752,1.4400951028298403,2.4216261436782243
2020-03-12,17.437733588661686,21.411885387999234,1716442.6834971644,21.258209534671806,19.364380346154448,14.000816768310424,9.570016740877227,,4.594971360576592,4.119444188167141,,40091.52909251336,17358.962067560475,,0.20530970455994577,0.38048071373581605,,,0.6386008051200265,1.3745148966711918,0.46751050796038934,2.060803080411378,2.367736572019007
2020-03-13,21.66041810936908,19.24608382035809,860249.1240429301,18.71116547972653,18.40350215637217,16.80030403352015,9.933219409236063,,5.059288563976442,4.294737455722011,,76308.89135112651,47736.412226222266,,-0.11817894254748951,0.5255123475701741,,,-1.1787491998769841,1.359574395157714,0.6734676241315709,0.8080664634835792,2.638874193278868
2020-03-16,19.54234877088417,21.6454819600323,5476594.510131311,21.749834478059384,20.830997207094757,18.57311626344809,10.450400590054898,,5.695270469748446,4.57903775714682,,346791.3674360301,168881.64708838987,,0.10221290461276959,0.5750748613428114,,,-0.0846462441612057,1.3515478338964462,0.6661409057096733,-1.4541597026517263,2.18200502863182
2020-03-17,18.150731127537952,12.530426414046232,3660712.1067373166,19.96629424209576,12.834745637372023,18.367279125805773,10.394459232890897,,5.667623966845217,4.589886760423227,,564241.6157460148,235542.21339056623,,-0.37055104263137617,0.5692978750585296,,,1.9645284064560793,1.4637706567189872,1.2107998814454801,1.9044417263465394,0.028767895587981013
2020-03-18,13.580717952871735,17.76137830256657,-1231162.847431196,15.843705187572668,17.608396873197123,18.519051177000485,10.841810039694602,,5.885260813943145,4.707668907591197,,502773.2569653362,220382.77153335753,,0.26837535254619677,0.5353900356583666,,,0.5679759927607703,1.4584459332942203,1.1465734749001975,1.3568922384008941,-0.27593763451478104
2020-03-19,21.37022672069466,14.83117632911248,-1308069.3361852914,18.726704813630164,15.01803284438438,17.202909365223135,11.428239344504018,,5.653276347195356,4.752616800994425,,421678.32804018015,196060.87993956532,,-0.3652672046573474,0.4089910908156877,,,1.3106738527644257,1.4194545615943408,1.22120773540738,0.8332351198211481,1.8841424992407985
2020-03-20,9.838840316295745,6.81308587861372,-212024.312882049,7.274714697635929,10.01714147266705,14.71630977687426,11.487401162600978,,5.595296192720803,4.754389016563581,,359664.3465027147,203200.83303704497,,-0.3674926932618612,0.24770550362950444,,,1.0088432127309845,1.4448411637413432,0.7712312967367394,2.3931835010841285,2.5203540624230003
2020-03-23,8.419257501245383,4.36812598726938,434320.8904833733,7.104769604839504,5.939962969184904,11.260838582321677,11.455846263326828,,5.63544782577261,4.718912608847857,,405526.0101424765,164831.918570204,,-0.656187560349981,-0.01716909598698169,,,0.15255509526291036,1.4395193807426399,0.6949307362031248,2.347850035803096,2.849396740833078
2020-03-24,4.357232953596181,14.200372085501511,1047552.7271262384,12.092124227107108,9.370683692668266,11.59482771661273,11.783904893206508,,5.592383692085612,4.70398746990763,,501122.58426306583,153690.8474151932,,1.181430955249447,-0.016175496110020615,,,1.0011613483645276,1.1086174730504255,0.4520922360185964,1.9997604424674669,0.5127910938367777
2020-03-25,15.16200596980424,12.1326084781263,-2703279.874196358,10.429863217798754,14.45119152091786,10.469073751724679,12.054571046950453,,5.463883196461962,4.643425567376859,,397761.4802735452,111002.85295662445,,-0.22289594799238477,-0.14101837391629127,,,1.391612271714523,1.0896861822915365,0.4910365310401317,2.0495598079993753,1.7278909146243808
2020-03-26,13.224455011381435,11.784565089121555,-940792.5508787892,11.437777603995684,13.0686436149322,9.859751503726494,12.092075246921446,,5.459084945989635,4.5793087703337525,,357234.28682767664,121970.10600123717,,-0.11527713598452081,-0.20408933393084047,,,0.48911116878450134,0.9144200072501953,0.48722390652879166,0.8820333912772209,1.1140299040693087
2020-03-27,10.808867534867588,14.484179540127345,738645.4358519032,14.431844259556884,11.616748282272669,11.393970236029219,12.461243353769856,,5.352394283562104,4.60284406018008,,431467.0824404646,150077.13265149778,,0.29269012230089314,-0.0895390071975385,,,1.0349963559604218,0.9214188609755534,0.490042535702468,0.8550836418064629,2.037459194720587
2020-03-30,12.880323346855109,10.650598102541052,-470191.1161649334,10.887132579694878,11.58770893811338,12.650464659083553,12.631592635672902,,5.230420901547161,4.508181955605425,,442064.27508416044,136754.03409175438,,-0.19008477448905153,0.0014929186098899638,,,-0.3558519135518892,0.9282834883738504,0.6781962657871112,0.1257220925189156,1.8377635519493052
