Date,SHOP_Open,SHOP_Adj Close,SHOP_Volume,SHOP_High,SHOP_Low,SHOP_MA_5,SHOP_MA_20,SHOP_MA_250,SHOP_realVolatility20,SHOP_realVolatility60,SHOP_realVolatility250,SHOP_avgVolume_20,SHOP_avgVolume_60,SHOP_avgVolume_250,SHOP_log1DayRet,SHOP_logMA5_20,SHOP_logMA20_250,SHOP_logMA5_250,SHOP_log1DayRange,SHOP_HL_20_realVol_20,SHOP_HL_5_realVol_20,SHOP_logD2,SHOP_logD5
2019-12-26,5.749584250087125,7.741115442514626,18579046.89534812,6.818639256726904,4.957527879830955,7.832291122425097,8.193953380712014,,2.0815291832483567,,,-167578.16489363834,,,0.2974182433756846,-0.04514141423721015,,,0.6211738237446092,0.892677284113412,0.4091950471592975,0.23602725640345842,-0.8406062892578049
2019-12-27,8.812601551578041,9.581035020805686,-10074782.504138306,8.20218825340497,9.70348953638453,7.931452782153306,8.155110001982475,,2.0459672038415087,,,597979.1841832206,,,0.08360293424165245,-0.02780850523887101,,,0.4063322540148294,0.8376246626329331,0.40129936579428227,1.481225250548212,-0.7015659216408365
2019-12-30,10.088783899605671,10.545036586137854,6904792.610636503,10.634849764274222,10.92055144953298,8.41144297919467,8.306423250189729,,2.107412516094582,,,1367421.2229886546,,,0.04423098165927857,0.012563937171092252,,,-1.25280707106222,0.8807490073693507,0.7390176589704978,1.0310188459606375,0.875448314314857
2019-12-31,9.81901744933738,11.136142499028644,-9722479.798171869,10.41198606260864,10.069619428958433,8.83720662609846,8.395696290156682,,2.1901694785593846,,,423185.8098721728,,,0.12587483847436448,0.05125160604551645,,,-1.071873087914454,0.9063072855113301,0.8588803599567109,0.44154466107093904,0.7555670062773895
2020-01-02,12.386753578400809,3.6712598866226926,33510781.490946345,10.754988781967114,3.697479113421068,8.534917887021901,8.261024026978088,,2.394870027266489,,,2507314.4704790204,,,-1.2160927452959351,0.03261718140541174,,,1.9540922511121277,0.8957906735917718,1.323023858753678,1.9277136931044165,0.4130652837217158
2020-01-03,1.3286149829808809,4.092276964753758,20492099.934592105,0.6112049868103497,-0.0204089293261162,7.8051501914697266,8.114943530003337,,2.5584633272057236,,,3775821.302570857,,,1.1249644967896837,-0.038923445460692395,,,-0.4594769636950769,0.9021973220417735,1.311223580700501,1.9521571010529595,1.2944088916789989
2020-01-06,2.185149574553307,4.732586395882443,-16432499.66475786,5.718854406416078,7.4112661625702,6.835460466485078,7.992124882672302,,2.6621139403930845,,,3670536.8020346267,,,0.7727875784222423,-0.1563328303695974,,,0.5261545862790973,0.9061903812972029,1.323480207283466,0.059519549575784064,1.5786587826298568
2020-01-07,6.9547206622243465,6.625371685148906,-7754216.30333586,5.655243103673918,7.053321915002677,6.051527486287289,8.031605768037744,,2.6341588692309887,,,3596780.109583579,,,-0.04851418726054114,-0.28307376183209965,,,0.33509901656367425,0.8929874948568675,1.1443238700313978,0.9294417648703787,1.3660061657067732
2020-01-08,5.938179794763663,6.140008969768715,-17589923.782438852,4.782651995245459,6.501213384438167,5.052300780435303,8.135368009254577,,2.5075049451906453,,,2890368.248267564,,,0.03342354847561856,-0.4763772377980064,,,0.541487539214208,0.8871069825250443,0.8707754453400628,0.3417600698463454,1.608664319139938
2020-01-09,6.864254459068505,8.17279597816077,-510969.781368183,7.8336091999846,6.65874201442562,5.952607998742918,8.073959690860814,,2.489856180048194,,,2878230.0595397013,,,0.17448364227423244,-0.30481458731593053,,,0.16115510764052138,0.8870919424240983,0.4109380767570045,0.43659180225508337,1.504418692203492
2020-01-10,7.688879383579199,5.279464779580849,-9706607.31878988,6.185096691035007,7.726172674566449,6.190045561708336,7.839763329291979,,2.522849065625914,,,1240318.8838449828,,,-0.3759503239704303,-0.23626619911247243,,,0.43248086305972316,0.8807591404536086,0.15672037603010175,-0.15019031056676388,0.17158732958710887
2020-01-13,5.450138805176223,3.141363708755293,3287250.7776247244,5.990042388593821,3.6112141503141686,5.871801024282907,7.35815552211092,,2.449754710783218,,,-52720.56087316126,,,-0.5509840694008546,-0.2256478876967243,,,0.8666080295885091,0.8643370077087901,0.263327191461331,1.6157046889880118,0.46450270632875185
2020-01-14,1.5980041963769764,3.768739016789091,-2632318.21354688,2.364906561643373,2.532627691253971,5.300474490610943,7.113398954503936,,2.5547228581469095,,,101934.75591893044,,,0.8579849938455257,-0.29418383917603846,,,-1.7854526216044855,0.9481547071595336,1.0530568179865596,0.41259017296801,1.0496435424797934
2020-01-15,3.1374087980116343,4.736484739311422,-7355944.607615374,3.1617079281909,4.553674449292053,5.019769644519485,7.008545979087424,,2.6092657603764535,,,-122299.44331933968,,,0.41189800872206095,-0.3337462134693724,,,0.3307175106899201,0.947872109037994,1.0321372497005463,0.4669496145843864,0.338986380979497
2020-01-16,6.832214684903214,5.912702797648279,-7771173.004754016,6.41247859533005,7.144197850422572,4.567751008416987,6.743464447217012,,2.422090746919298,,,-347732.2982647036,,,-0.14454582638338548,-0.38955284272654633,,,-0.3123583698821329,0.9328982406018703,1.0354982378137167,0.7626563498098873,0.8154060427495101
2020-01-17,6.993238076530766,5.62409634360138,-5167033.0578816505,5.895332820700908,5.899063715222326,4.636677321221093,6.616041049206063,,2.409956018860148,,,-600765.4337703008,,,-0.21788340796169228,-0.355499147081957,,,-5.591107256003683,1.5143737729856561,2.5970231774536465,-0.11922101422597073,-1.0652793629700004
2020-01-21,3.7680959599293047,3.5748547885747683,3952255.351895317,6.268204551854595,4.820036494069846,4.723375537184988,6.34052245252657,,2.427730132036364,,,-773704.832548645,,,-0.05264526672183963,-0.2944374706368576,,,0.3702993492348928,1.5121666205905342,2.5013112402707693,0.8492308519861091,-0.8358840600909557
2020-01-22,5.29929354424376,6.171975822059942,-1012789.628667608,3.7597101893301215,4.045694399551103,5.204022898239158,6.241866963583015,,2.390341309983258,,,-286625.6932382866,,,0.15244549899940152,-0.1818473697505662,,,-1.2518186787039038,1.520345542440711,2.4919911784651703,-0.6016999460423739,0.8768164975797788
2020-01-23,8.92394431740265,11.770237651192945,18654028.491043523,10.875917083626646,10.270892786606026,6.610773480615462,6.380012632917177,,2.626728441910578,,,744529.5946636037,,,0.27683607542845773,0.03553058631643366,,,-0.5024866613930404,1.5211276761312071,2.3818723750268926,2.1035709301549104,1.9507204057523317
2020-01-24,10.219629598800026,8.51261233116,-5188898.421753123,8.862598356530519,9.325423836726324,7.130755387317807,6.5465080703749035,,2.6522518906627948,,,223030.97324335884,,,-0.18276147392667705,0.08548538527784309,,,-0.7704052285753108,1.5229692561792356,2.3351690372940452,0.8504229048168571,0.9554766496188987
2020-01-27,8.530959874938027,8.7999382186159,-8382518.73893958,8.747181339119855,10.090293391707547,7.7659237623207105,6.5994492091799675,,2.6876830866872985,,,-1125047.3084710264,,,0.03104281637398744,0.16275922201301143,,,0.29498934860098436,1.5140509178215524,0.697444881429526,1.0886627667822195,1.1555727546815102
2020-01-28,9.625338854380274,12.392531530740037,8671327.031584471,11.9507844800075,10.3684895184265,9.529459110753765,6.740024034676685,,2.9156915792046183,,,-187741.83168488732,,,0.2526949100458443,0.3463244686826308,,,0.4588763005002277,1.515457083510991,0.721712355194365,1.355814328567836,2.176758427402971
2020-01-29,12.581760128220978,11.393268397800902,13008466.268366542,11.999506888452224,12.305389808848211,10.573717625901956,6.782435625259836,,2.9794248653910946,,,117441.85120161455,,,-0.0992254667173149,0.4440351786828477,,,-1.184552863329827,1.5133599226978114,0.7011298683579421,0.9529428332688813,1.6527449911155536
2020-01-30,11.800226428709266,12.043554947239528,-8865159.062111713,11.33605007989494,12.519682667018657,10.628381085111274,6.827806247670381,,3.055158891135072,,,160307.88800462242,,,0.020410937537056858,0.4425244555815946,,,0.1685881733748795,1.506884651406834,0.7262032835425494,-1.0527504550178273,-1.297121902113581
2020-01-31,12.382831008933032,10.791856239990716,-1965495.4053999225,11.645701759655536,11.896795441764638,11.084229866877417,7.183836065338783,,3.082725075595015,,,-1613505.956812691,,,-0.13751911928099472,0.4336898540801143,,,-1.3819291739909616,1.4303287398618665,0.8801045564107481,-0.5084747927853779,0.8238437690347353
2020-02-03,9.514686608991704,8.28005884517593,8982494.364045605,9.675919712837503,6.384075893614181,10.980253992189422,7.393225159359891,,3.0028738410419593,,,-2188986.235340016,,,-0.13898648840631966,0.3955345062103116,,,1.191447839169137,1.4759152964995474,1.1022317150040093,1.3253483397708021,-0.6541584684707336
2020-02-04,6.853263274547906,10.368754599974338,-5505937.109573603,8.573185519078677,8.161269319241526,10.575498606036282,7.675033569564486,,3.004507421052851,,,-1642658.1075808029,,,0.41407198931361017,0.3205672059794966,,,-0.8869353487743985,1.465292534880913,1.0806327835453968,-0.8601428450727071,0.7049655332791392
2020-02-05,10.58864026668286,8.558977699655046,1539659.527354434,9.45084227115278,9.993075694776635,10.008640466407112,7.771713870289792,,3.000060153455097,,,-1177964.3160462882,,,-0.21280099810030362,0.2529580511780776,,,-0.6120586993618594,1.4546748274532966,1.0070189609815412,-1.276834383625012,1.0417917112182644
2020-02-06,8.902450658669117,9.664178133314913,1033464.814020507,8.352331387112244,7.024255960778447,9.532765103622188,7.947922328467103,,3.0026727502116617,,,-246794.8862233203,,,0.08209947995022324,0.18182427068692206,,,0.2837308463794571,1.446330558867171,1.0217418965327447,-0.3501584132078203,0.8668386105077318
2020-02-07,9.681540523352451,11.49148898364522,1005570.2748430446,11.806972787701127,12.038688890455234,9.67269165235309,8.113856978741325,,3.105686122773252,,,-170967.8834127589,,,0.1713856393892312,0.17573328339599864,,,-1.4622423516673493,1.4536343512359757,1.0437672753071447,1.0758591494460785,-0.35719973353884604
2020-02-10,11.079068399863182,16.540055879750135,7954356.612830669,15.7428457746164,12.304194654257143,11.32469105926793,8.67688653374979,,3.5532597543440416,,,712080.3131682685,,,0.4007274697016193,0.26632262140453905,,,1.2350792783130227,1.4932235157334335,1.0593899381789253,1.9280193076119918,2.1114242285224356
2020-02-11,18.28877051914909,13.914681966165077,4575070.245327231,16.32398700891912,17.729184840079576,12.03387653250608,9.215552446620277,,3.4858866688027956,,,776471.2865533938,,,-0.2733426994154805,0.266833176732761,,,0.34017809797001275,1.4718509253182945,1.0277574834203664,0.8850860847708768,1.265799724134486
2020-02-12,15.154599293827232,7.71677146096367,12574184.950086448,13.089163808870351,9.476607693857048,11.865435284767804,9.412954068829007,,3.2660609735950126,,,1536796.4447350602,,,-0.6749079976077341,0.23154274266134411,,,1.2844155868856024,1.4964659060709402,1.111784655474648,2.177394183783693,-0.17173035566909434
2020-02-13,6.103420947011188,11.737749244122924,-2894016.3461311646,10.050856147056038,8.961503047408854,12.280149506929405,9.763017294069583,,3.109919218492256,2.9464476171585017,,1759892.857809271,2346476.4832280558,,0.6539606541959839,0.22938259584542844,,,0.08558403349597436,1.4911615521171724,1.117639946073336,0.7779168777979103,0.7292722951767678
2020-02-14,12.685785104946206,10.681860455760429,-11304333.645760406,9.828787517712628,12.143089625561558,12.118223801352446,10.001475176975191,,2.9792480609202094,2.9447318865908043,,1583234.8257589513,2111956.1607053108,,-0.17193506518577653,0.19197781904608824,,,0.8391081767963625,1.5172179132974506,0.5333874220082674,1.0869070471077633,-0.2111797440578972
2020-02-18,10.535763072560982,12.29759788754103,3531963.017816443,11.492941717780951,11.534778323146083,11.269732202910626,10.335150254172174,,2.8333206672857116,2.985585899281062,,2018184.6295438558,2029994.294555807,,0.15462847284037146,0.08656983441760686,,,-3.173983596237537,1.123262661464152,1.7658563165617969,-0.5800888113955822,1.4451428164176126
2020-02-19,11.562257899080253,9.96926204793796,-10353046.507665312,9.693373632851802,10.968609776436397,10.480648219265202,10.654870617140332,,2.349851857111684,2.9777848139427974,,1302919.5365658246,1947333.9127018952,,-0.14823960018505025,-0.016486592589037175,,,0.24313137211559754,1.1200188911774118,1.7599895091106001,-0.33883726013443977,1.3725553917832605
2020-02-20,10.760252078744116,3.4976110004035377,17184674.948605005,12.650758617321983,1.911044780931064,9.636816127153176,10.521152376057511,,2.672340580393113,3.0482069527185267,,2212792.765429455,2078684.001135792,,-1.1237788177275614,-0.08779696595803324,,,2.3739484440694043,1.2351541448297418,2.0281327275146244,2.174750231385038,1.4396361652609087
2020-02-21,2.8476932075805337,6.945402441156247,4578009.500705533,3.2372378830837363,2.306597100853132,8.67834676655984,10.279910615555677,,2.769652279209583,3.001690741391284,,1508991.8159125554,1663641.4757482905,,0.8915706557283043,-0.16936051915484937,,,-0.07188191694423185,1.2307578090481477,2.0291216314972114,1.1065340309107525,1.5670202294312623
2020-02-24,6.536270347242052,5.717598489172104,-8393925.899642857,4.711533219922544,7.933447103518873,7.685494373242176,10.140159923456283,,2.929426428506004,2.963040499199745,,1348740.4420180689,1135264.0893410493,,-0.13381784681744094,-0.277169065026547,,,1.1699755567738592,1.2463026760245222,2.066660861689582,0.7975015601784727,1.6022646392352191
2020-02-25,3.7728028204946895,3.1872841332897366,-5150305.5621153,3.4880725818120624,5.147621498628183,5.863431622391917,9.859527219189975,,3.3088433186636923,3.0081528733831653,,1510351.1008592825,72575.2091648728,,-0.1686489936454743,-0.519703184810439,,,0.5065458285835436,1.2492982888289539,0.9696339290557052,1.3239183820993867,2.2094071513210953
2020-02-26,4.5696767439089285,5.365999550632139,-3100330.8561976235,4.088328142614486,5.060973249058144,4.942779122930753,9.50820062018458,,3.3975804899201227,3.016974246170656,,921768.2064701781,444001.85298950376,,0.16064020022997857,-0.6542269009153457,,,-0.027736004909495668,1.2460676656732825,1.017982420260831,-1.0452641321177514,1.5267652906489932
2020-02-27,5.203679834545,13.867006446102266,9230615.058450935,12.28781463024255,6.948913034875879,7.016658212070499,9.631887522599648,,3.51288791998757,3.105046256127805,,732875.6459743978,739246.240054889,,0.9801463458204027,-0.31679214449833165,,,1.6750199380626827,1.2614001727418442,0.7619150882533025,2.3683468325210413,2.338858722152311
2020-02-28,15.019284648783128,4.35320931130768,2884816.388164714,10.464448545286215,9.545690124269967,6.498219586100785,9.247370240803054,,3.653105977116142,3.1415671145006425,,1320374.418488219,634622.7054550047,,-1.2384216728282902,-0.3528109832615579,,,-0.08473206276512502,1.2628868601628649,0.7649759751166836,0.01270913504346386,0.9525042856867393
2020-03-02,4.818909638140909,6.7300093484264,-6024366.786884885,4.693539166537732,7.170223424862712,6.700701757951644,9.044277896224838,,3.675560975251526,3.138387204601974,,1117430.849413971,670413.1210267668,,0.3340288464050503,-0.2999200201755594,,,0.9069206729939283,1.2171237781669912,0.7282508693506944,1.9652921133300087,0.0123344758801162
2020-03-03,6.853391430662995,3.87794029399106,6292061.76888855,6.376160470691829,4.292437276222607,6.838832990091909,8.824171968665596,,3.8513381286890085,3.1836357056982614,,982909.2196561182,856581.42896232,,-0.5694394685005615,-0.25487766890965674,,,0.7341562909181667,1.2035328671010792,0.72843730449897,-0.7438742830188861,-0.3701131757263492
2020-03-04,0.8705623345278326,5.479803526327807,-2971916.8618027456,2.865192943561169,2.834405942728303,6.861593785231042,8.57972441498327,,3.902949457522444,3.1996298510127668,,1109610.232044661,1045829.6421661616,,1.839685162066211,-0.22346204855629329,,,-3.4806627289721117,1.4491939825529172,2.017234804581139,0.22330819543849642,-2.173277822085849
2020-03-05,8.075833751068693,10.418242533748549,2113781.3103462607,8.423360815660445,9.697895054673538,6.171841002760298,8.672687656687945,,3.9245123736800367,3.199788033150286,,1138316.3211942525,1185710.704910514,,0.2546822446269542,-0.34018156464554583,,,0.2425808091362625,1.4384667482367197,1.8011718887206463,1.877983378431469,1.2380158805691213
2020-03-06,12.68598791202163,9.089401201116772,12819960.655599922,10.888622403614235,11.55595378796113,7.119079380722117,8.643948810078037,,3.91897024900383,3.1562834438385274,,1727641.1132732232,1457071.4917724887,,-0.3333890387965664,-0.1940811000058103,,,-0.4044685283384446,1.444099146253737,1.795672897355655,1.2835963187071842,1.5552334140347812
2020-03-09,19.56427304403388,15.0088199929003,33373237.327955127,18.108467705867625,15.406919790268772,8.774841509616897,8.81981536054079,,4.126887113484056,3.272078273613234,,3346024.4659288274,2017762.2140185898,,-0.2650670712071649,-0.005112228013831155,,,0.993824910809082,1.4039622251350203,1.8118368859519547,1.5240058242533425,2.113699316107921
2020-03-10,7.83444014309687,10.743405256060328,-18408009.135141198,8.319739679340017,8.065577099748737,10.14793450203075,8.5299828293563,,3.7417331629411743,3.280193575838174,,2027906.1785302341,1326768.4585144953,,0.3157626844105185,0.17368283891209577,,,-1.3697811395945698,1.4302363203657162,1.730011735033369,0.503199048196775,1.9265037662882791
2020-03-11,10.794295545841535,7.422774243016221,-8413736.8055594,9.707837850692158,9.564445311749267,10.536528645368433,8.205387443198857,,3.5253552038717246,3.230216336205815,,1378465.8259859022,700738.8505553784,,-0.37446492988889485,0.250057194526227,,,-1.9421693818571626,1.5025727034492966,1.1862079547546645,2.0263104740795366,0.664218099097179
2020-03-12,6.506362994642259,14.0452146760275,-481618.4925322346,11.384330585237151,10.589154117540131,11.261923073824224,8.521809603952049,,3.7556752410656746,3.315218509571963,,725675.6538549683,788135.618169653,,0.7695011249890873,0.27879868309408795,,,-0.229191217013995,1.473639859814955,1.1302130638021672,1.1944706272868977,1.2883981796203043
2020-03-13,11.931312301403636,10.737120761061291,-10789946.601021305,9.375392372971191,11.923643483127291,11.591466985813128,8.471778179798969,,3.717045421867206,3.3232597741827825,,330879.1411104612,656157.518533464,,-0.10545926260081433,0.3135287975381097,,,0.935407284720602,1.4899378731845379,1.327014992275915,1.1982604754105406,0.49939224707015556
2020-03-16,10.440789131265674,11.500940959579069,-5929272.261184104,11.408195671958964,11.83147583327171,10.889891179148881,8.512732204989899,,3.7470685070399012,3.3275556963785733,,599632.2103392764,611711.5792778413,,0.09670868771011136,0.24627199494016042,,,-0.859720999284589,1.487513652290399,1.1082736099110833,0.933845232633736,1.2550115908256523
2020-03-17,11.066230641886278,9.66497139794498,-6675680.277147516,9.5294256195817,10.278636817270636,10.674204407525812,8.381100880510097,,3.6521503135585958,3.3312564745782014,,89250.04559107838,502223.0804548778,,-0.1353900333361806,0.2418507519133039,,,-0.28873436232937444,1.3012478208408196,1.0470129048961843,0.06966538420812718,0.07550985730335733
2020-03-18,8.628153774786611,5.983336638009533,-957505.8762266432,8.629012554758546,5.911544562344844,10.386316886524474,8.181804610013675,,3.66963696572369,3.345178282896864,,559027.0771630119,362747.26039339707,,-0.3660521725500349,0.23857651713279499,,,0.9997005616232378,1.3180125852480158,0.8196419539613798,1.707943766368206,0.3642524852238945
2020-03-19,6.341340942418043,2.714920497964428,5929927.072870506,5.83883456814857,3.1817804749434515,8.120258050911861,8.142670084891721,,3.7259615194572206,3.424497990471032,,-3710.3166237132623,640818.9185224851,,-0.8483275807588859,-0.002756213146962387,,,0.9772180253228369,1.2242343686438164,0.8702848619256772,1.938748983288091,2.4274800392273854
2020-03-20,1.9141188877780169,1.9493229331120856,880087.0693891775,2.264317413736549,3.2583842035011514,6.362698485322019,7.892866109489512,,3.9699466671098085,3.5197537196549074,,-188606.43818953104,688304.9907955427,,0.018224692566050613,-0.21550674987443255,,,-0.005950881660771204,1.2240652007944908,0.812646004177177,1.394761836873162,2.17336414878996
2020-03-23,3.28195062201776,6.151446694469286,-4878286.919739673,4.232352027790896,6.467600772903836,5.292799632300063,7.914558519754371,,3.9586041891447663,3.5079537965424388,,-12824.48919437183,519648.9753556853,,0.6282493415624191,-0.40235657717345813,,,0.8043525172252096,1.208657806628791,0.6016893614781552,1.2344611345694865,1.677002026553662
2020-03-24,6.882127069576612,6.77996452596328,-5192127.416742453,6.87192595840753,6.915287708245003,4.715798257903723,8.094192539388049,,3.811583509759929,3.5122786202042855,,-14915.581925729475,123462.73682084243,,-0.014955901472771592,-0.5402286305484156,,,-3.138177566634748,1.3900717032685403,1.7623280069397813,1.5749792938015388,1.0595272819266195
2020-03-25,6.073879561332092,5.245028275420381,-1054740.2740583718,4.765588208394604,5.775862721471626,4.568136585385892,8.08814397562746,,3.8162338592573644,3.5276290665982284,,87363.94718123312,273796.77398884133,,-0.14671690510557378,-0.5712939103153932,,,0.010222089049328273,1.3903137065115616,1.6646676809940275,-0.09825424837054786,-0.3033937061639478
2020-03-26,5.885477937488957,8.326061922053626,-4626380.952609153,6.890270684646708,7.861254986988769,5.690364870203732,7.811096749425028,,3.5676575441032883,3.513293108998585,,-605485.8533717713,81610.54793474708,,0.3469026356942838,-0.31677101195757157,,,-0.029444977307525842,1.3213968273120833,1.531598285824581,0.4357339469456688,1.7247541612434285
2020-03-27,8.313834141651355,8.39839057337214,-2627131.282783606,7.23093608721986,6.863462824297315,6.980178398255743,8.013355812528252,,3.474759973662352,3.4905691652211273,,-881083.2369191874,199866.3565245514,,0.010119197736590124,-0.13803515128192403,,,-1.0011047169282026,1.3308012400254798,1.520547233537863,1.1484692797504554,1.8639355684613825
2020-03-30,7.390083693755926,6.011075365437279,-2702380.3478156123,8.425422304539467,7.785085623704859,6.952104132449341,7.977409113378796,,3.4924089571454004,3.453931186590421,,-714983.9149657236,-403686.3407881478,,-0.20653539826896555,-0.13756931960855745,,,-0.4457611771473987,1.2998601387388073,1.3048170270560602,0.8394038804441644,-1.963464017417698
