Date,PVH_Open,PVH_Adj Close,PVH_Volume,PVH_High,PVH_Low,PVH_MA_5,PVH_MA_20,PVH_MA_250,PVH_realVolatility20,PVH_realVolatility60,PVH_realVolatility250,PVH_avgVolume_20,PVH_avgVolume_60,PVH_avgVolume_250,PVH_log1DayRet,PVH_logMA5_20,PVH_logMA20_250,PVH_logMA5_250,PVH_log1DayRange,PVH_HL_20_realVol_20,PVH_HL_5_realVol_20,PVH_logD2,PVH_logD5
2020-01-21,-2.868235649745074,-2.662033165552984,654507.3897227356,-1.7230545719480688,-1.793786065899809,6.28929409250099,4.3093836165079455,,4.574369155717862,,,250389.74358404783,,,-0.07460690576435335,0.3780539559897988,,,-2.648864346260791,1.2081966135417017,1.985136661970925,2.0100836087715073,2.3812658406155105
2020-01-22,1.5781306954169096,-2.034843497868416,3556195.4576420565,0.7004643348362549,-4.397555411848089,3.503994860086988,4.154009480653303,,4.739876143321104,,,422152.27745090995,,,,-0.17017030154336832,,,1.6288521793643003,1.270929262307398,2.2858238597568374,1.4718306182150116,2.6337932243554456
2020-01-23,-4.096812475289731,0.9849296786887436,-1642922.1020836856,-2.509237596083018,0.1139421912771965,0.682464389225366,4.218159641709376,,4.684812021786129,,,340209.5223299151,,,,-1.8214438593100963,,,0.964387241181704,1.2997622450904804,2.2542592405320816,1.293894723741118,2.646717370328494
2020-01-24,6.209326796200024,3.8990752810188662,-114591.69575652946,4.379761342158446,4.606923580940752,0.5018978040996187,4.186516738543926,,4.684718411670981,,,313973.5994962619,,,-0.4653130660698444,-2.121227818379294,,,-1.482090808490982,1.322649893520285,1.7468430681918865,1.7806848343612864,-0.10221776413585074
2020-01-27,1.7190730334585496,0.0938456716490137,-721037.8731088075,1.2365774257824145,2.1306854983198,0.05619479358704478,4.200836862214173,,4.6710458392095395,,,286461.8175359782,,,-2.907888848408308,-4.314214925523065,,,-0.11192862460766548,1.2933356480045413,1.7510382903846302,-0.11531657196057675,0.8013354679532878
2020-01-28,-0.7651563294763477,1.637393720969385,-805350.6902081397,0.3753958393212926,0.9341545966597452,0.9160801708915185,4.224121629750274,,4.656288518229005,,,239559.10268150913,,,,-1.528462736241904,,,-0.5820374600882269,1.2915977533027472,1.234532574247548,0.8161085897331416,1.4584817316125542
2020-01-29,2.8079981268120733,-0.9048714039259024,1449750.420457438,1.4850673947638953,0.5975910069548789,1.1420745896800213,4.003147396369708,,4.7945473839201425,,,286176.1685836104,,,,-1.254234476751737,,,-0.11937336327210842,1.2711660521125299,0.8856983735554727,-0.001283748077155108,0.12219293679321278
2020-01-30,-1.432095084109946,1.3614639708089484,-770031.1219132787,-0.6251124032669253,0.2617474953087182,1.2173814481040623,3.9579635092071244,,4.815998577179014,,,275182.82861640945,,,,-1.1790274296218284,,,-0.12006825889354278,1.2596462928687504,0.5936388964860166,-1.2876089740670544,-0.9767461545612758
2020-01-31,2.6762231245014547,3.217271713888877,-191744.4287227108,2.1265691591146663,2.4891304694640333,1.0810207346780643,3.7304586537966684,,4.733335810061938,,,229617.66741846624,,,0.1841271879280715,-1.2386254700917925,,,-1.0145616869903578,1.2519775607650665,0.40323084995976943,1.4163732023446083,-0.383013687361852
2020-02-03,1.0594688352577606,0.9704359467700954,281084.7103925119,0.4806100591315925,1.9087980243796068,1.2563387897022806,3.335528127978082,,4.60993280114263,,,202353.2340342275,,,-0.08777756250665071,-0.9764292573462829,,,0.35640648358008475,1.2597205210933744,0.5210401774294009,-0.9389760488314994,-0.1317155849203828
2020-02-04,0.3613881477093557,0.9824463752629669,-276479.6658723103,0.6340452784390962,0.9883238280622102,1.125349320560997,3.2917809688806408,,4.628811101260838,,,197898.1886742487,,,1.0000931802400599,-1.0733352516150783,,,-1.0376718119208914,1.2465648000084817,0.614966916650541,0.8041630767459854,-0.4232004348126686
2020-02-05,1.0745972662459309,-0.664559114919733,791649.124932837,0.808721945902775,0.1679925441197731,1.1734117783622309,3.305784122118961,,4.615725668370561,,,-42781.676037551835,,,,-1.0357581431863654,,,-0.4451480612964288,1.2454426129131986,0.5964967681703347,0.4916397839714617,-1.425815997280294
2020-02-06,0.6912798733079555,4.645280060470284,-16140.421975226142,3.1373357867095137,2.079962613582783,1.8301749962944982,3.3733606007680734,,4.625423556244719,,,107300.90469968496,,,1.9050621740581346,-0.611497869718329,,,0.05578769389658951,1.2159885363803011,0.6254581453918365,1.298237078782079,1.1890061880918494
2020-02-07,4.296517465311979,2.442913116170203,-930850.6139857088,2.3969462500890018,3.7287690970955367,1.6753032767507634,3.2616956781753013,,4.619268848493375,,,113302.11555167497,,,-0.5646135755291364,-0.6662529971945277,,,0.2865485655303717,1.2195876023634118,0.583997458308496,1.1338096082694589,-0.25572020813873264
2020-02-10,2.305361604214795,1.1352196161677668,-56563.13759520964,3.699083234776502,2.204737035795347,1.7082600106302976,2.8684513620605645,,4.436184796838712,,,94615.55249881497,,,-0.7084114156921343,-0.5182969742082619,,,0.40168878609192354,1.2198639675582856,0.5942079295823517,1.2556332579285094,-1.8031217598775788
2020-02-11,2.875857315039162,2.5702428655828875,-60949.16390606447,2.064995683770292,2.5795626393589046,2.025819308694282,2.5891357231619465,,4.257992561210147,,,82778.39888477112,,,-0.1123504316638566,-0.24534990678381774,,,-0.6644295949766739,1.2135132140036935,0.4635390946243931,-2.0609751054134597,0.46234719990205
2020-02-12,3.061494836493239,1.4078745714216154,122481.69476904812,1.849246377082572,1.4208903538612816,2.4403060459625516,2.0649468185229476,,3.655152014193883,,,80264.09490578488,,,-0.7768221343701068,0.16701898777332028,,,-0.8478005992228529,1.210105225148928,0.5676224406904257,-1.2995481833616902,0.728723610575158
2020-02-13,-0.328357413131755,0.0189350051500127,-283890.1426773862,-0.789877858473055,0.616788869536304,1.5150370348984972,1.311264467130606,,2.0124445989563315,3.743367796638449,,24557.267591152795,100118.73359347497,,,0.1444479703891984,,,0.34122288298835884,1.1700666905604904,0.6069423764043856,0.9366061141333017,1.5317671514555942
2020-02-14,-0.1110992080856299,1.585867914327629,-86487.33245138428,0.476823595552613,1.1508406115916152,1.3436279945299823,1.1504624525146072,,1.8399427850428518,3.7341165576369364,,33059.85873297076,113343.76142083365,,,0.15520941984045253,,,-0.39449992203984574,0.9100894470838464,0.5750554304522024,-1.7260091287938448,-0.15426461750157222
2020-02-18,1.3622325563315163,-0.9255447365720926,290040.0156477748,0.3993348968024506,-0.5703073873214635,0.9314751239820105,0.9880671794754085,,1.874081043411561,3.7521980373522474,,59433.521165398044,126454.62099008502,,,-0.05898120650501057,,,-0.03082805475419675,0.9117465738743931,0.4805176598475907,-0.057121040950212316,0.7230769590006588
2020-02-19,-0.5992305725161415,2.3396366135523223,-582151.5904506778,0.8554626353759716,1.1106761293429948,0.8853538735758975,1.2381506684306738,,1.6856060563303037,3.6837405060665667,,-2399.427843272628,111055.84621149836,,,-0.3353867266992935,,,-1.3656548528630619,0.7698855733914289,0.6710133668765064,-0.2826697229901621,-1.4670435595001092
2020-02-20,2.6749079151120405,2.8464582065877906,280694.61846651137,3.4769530383775304,2.1745748854693154,1.1730706006091325,1.4822157536534841,,1.5332609688568895,3.6198256294712627,,-166174.46980204986,122637.04562726378,,0.06216053141679003,-0.2339133431072025,,,0.2641919416385099,0.6494809088906622,0.6940298757238664,1.327606145035987,0.36365904285894246
2020-02-21,2.5799731555920893,3.45959727799897,-184945.9973994342,2.8982537567762208,3.0708385774880758,1.8612030551789238,1.6059491336189953,,1.5898268697515237,3.620038379489741,,-93275.66456783733,114255.45145204909,,0.2933731945833232,0.14750814018975028,,,-1.7568664490909471,0.6606133669657897,0.8691216449748703,0.11329356366046658,1.235663974032506
2020-02-24,5.925496613244633,7.073725238672274,980324.4399605666,6.635024362129627,6.564092429050923,2.958774520047853,1.7646816315016658,,1.9487873142751575,3.621248331960472,,-38529.85778198253,126240.46140241834,,0.1771227489255538,0.5168048737489127,,,-2.6460345508094076,0.7969254192256899,1.2141014653157236,1.4415556925452007,1.7025378923350254
2020-02-25,4.783143030599916,5.274204251670085,-63745.97973695397,5.787096961726888,5.253595336771362,4.198724317696288,2.0236995605027195,,2.05632424223896,3.5882569412434098,,-5665.263113389851,129708.49748416076,,0.09772994701621958,0.7298534433506708,,,-0.62829316240518,0.7930161835758128,1.1063165081493538,0.5958689008360073,1.8245088054640843
2020-02-26,5.616027619844317,2.420703910606626,-761606.9788477481,3.817668502462787,4.220764418475135,4.214937777107149,2.062865069984581,,2.0560388577228257,3.5550840698573394,,-3478.077545370272,118882.98503685197,,-0.8415662147498725,0.7145390019004038,,,-0.9085807403607294,0.7981957334183242,1.1108216346721853,1.5375167565755499,-2.5124756414251816
2020-02-27,2.129636252871194,1.1951932907343377,-13605.893417606014,1.2297936954792874,1.9884852115168885,3.884684793936459,2.1678683047175933,,1.9472450290048542,3.5411050587275743,,-76645.8932391225,118829.3198768094,,-0.5776432699660982,0.5832975097302868,,,-0.276160018936558,0.7948821608823131,0.9561700672261284,1.405854547494289,0.5015416098815504
2020-02-28,1.9368300993165093,3.8520055623216223,-235349.8138315346,2.8712539668297907,3.488369691791497,3.963166450800989,2.292395384293227,,1.9724335935516288,3.5416002384361303,,-49911.82783503528,100094.6049620753,,0.6875412706767868,0.5474460243265843,,,-0.4826987119481677,0.7893592054904314,0.954832436248755,0.35858427620373234,-0.9354524395804183
2020-03-02,2.573137560367321,3.656427947454091,-101632.3123786936,3.1259338592349835,3.0392299355417123,3.2797069925573523,2.3143531959714876,,1.9856715294817278,3.497427385744759,,-45406.222017834414,93640.84942411404,,0.3513607053058029,0.34862383535733155,,,-2.445256140241909,0.8927210278534227,0.8679597258529264,0.9006631170136273,1.2288499729242681
2020-03-03,3.585494931597537,4.789153235559851,66730.57577131107,4.910326240806988,3.72173863600365,3.1826967893353055,2.5052890604109757,,2.0326846211683525,3.4664398675027375,,-56123.92874889446,77122.6551206625,,0.28945709749459436,0.23932476310706136,,,0.1727657154956921,0.8831378915932975,1.00490017304029,-0.06491440698636178,-0.7235012057203569
2020-03-04,4.928424763873672,3.143203204602756,-503619.8082860536,3.268989169975804,4.682824592578918,3.3271966481345316,2.613326901877965,,2.0047150961962603,3.397705477850703,,-67480.93586958162,56852.4977452289,,-0.4497770076879012,0.24150601735768287,,,0.3463061693305875,0.9027243654969636,1.1176341957095397,-0.6670414345202887,-0.32503883616401386
2020-03-05,2.885098679804422,3.3534052604626226,-119718.97139509814,2.3462564094913674,2.7767106966673936,3.7588390420801887,2.814225120647083,,1.8546491663280011,3.3918782820482676,,-113049.34068597837,59656.11768224323,,0.15041722140220257,0.28942318859744526,,,-0.8429141461739645,0.9046448542819202,1.1132967885487706,0.3616859504163179,0.7692800870947911
2020-03-06,3.3349626773639898,3.8943797519109538,149786.04417475697,4.309592533933184,4.310266769018959,3.767313879998055,2.7766801052191163,,1.8229606679964898,3.337808419186212,,-104753.01737847924,66100.77781916413,,0.15507293640445324,0.3051062415241133,,,-7.301931715914834,1.7434680149645752,3.15723910493507,-0.2861145718786986,-3.161215838199943
2020-03-09,4.78998845955163,5.006339713906442,-226283.8221290951,4.528732740271067,5.01232444566503,4.037296233288525,2.904851435105928,,1.8872417929448455,3.3327071805715134,,-69524.67778564854,72735.10979655912,,0.044177049914264334,0.3291929708432302,,,-0.7265143121794069,1.720554963701846,3.191949486946891,0.5025521649636442,0.30003923213095524
2020-03-10,3.489376188964023,2.20722142222764,19596.207168125664,2.3837097033236887,2.5589642595823463,3.520909870622083,2.958451525408922,,1.8491759413939843,3.3202059676245317,,-65716.71054748178,73553.56482247423,,-0.4579885283346029,0.17405344403424217,,,-1.741515754782528,1.69590595565319,3.0260885747254993,0.5230456519656902,0.9485378836064193
2020-03-11,2.792007939875276,1.4361111366853905,-248170.21625542617,2.550333181933631,1.6007835179834018,3.1794914570386097,2.9017449389640473,,1.8788586000271914,3.2895801194508296,,-75077.76316494987,71296.10493303322,,-0.6648221678246701,0.09140900570064671,,,-0.051767444726185295,1.7096043433423151,2.95148976882968,1.2726296209746795,0.534791377868888
2020-03-12,1.7930774938176128,2.869692765887628,58116.80658569373,1.9277509680581917,2.195962836807269,3.0827489581236107,2.9748358486873476,,1.8458290988935395,3.2768172729374996,,-78296.00757411758,74633.03734630621,,0.47027155993939734,0.03563285723517412,,,-1.315978055761445,1.7096626207661128,2.9070466267088713,-0.41177797691012613,-0.7262645682381241
2020-03-13,2.271788020345461,1.2991551223534827,237305.86402383572,2.523235347703057,2.051351656876349,2.5637040322121165,3.038846854547521,,1.7580375438551097,3.280094256148792,,-52236.207239056486,81452.1122146652,,-0.5588530482966376,-0.17002501895344777,,,-0.7510227415024462,1.678718466365001,0.6425476041487679,-1.988095467976605,0.9536730753214318
2020-03-16,2.51129721671002,5.525433595965566,87976.5806094649,4.519312534618095,3.815797184772997,2.6675228086239415,3.2358251386294183,,1.8067007010505518,3.277105960572634,,-43513.01158601402,71467.17438030614,,0.7885622841873806,-0.19313370674682412,,,-0.35166558341185894,1.6797522334933113,0.6904627476087981,0.9767236478161226,-0.6556705218875938
2020-03-17,5.785495630343526,3.4827481801404687,-209609.73761308345,3.822786039402352,4.791908823070216,2.922628160206507,3.4562397844650463,,1.5181619854730175,3.2479898305251127,,-68495.49924905694,75966.13969473382,,-0.507532342987887,-0.16769796427505776,,,-0.031363963387082416,1.679733578964517,0.541148596826889,0.7809717116691688,0.24335923675117072
2020-03-18,3.0813048923444555,4.575207589310089,-268273.6319762432,3.5554867677119546,2.9711557170154137,3.550447450731447,3.568018333252934,,1.5139161121197007,3.183216172574456,,-52801.601325335214,65062.904805146645,,0.39529889880083163,-0.00493671494389395,,,-0.5372875891316093,1.684136794189813,0.4807156251083179,-0.051055420939075495,1.143935004569874
2020-03-19,5.147795541722388,6.121401003779191,971690.5910420902,5.787730659589194,5.8922117634418,4.20078909830976,3.7317654731125045,,1.6060698914084126,3.197068854872588,,-18251.802696556268,79242.00165076792,,0.1732224196266571,0.11839094932710932,,,-2.258749048304943,1.6709634872815127,0.8646087211596584,0.9702684928376506,1.1791804699151647
2020-03-20,7.796393232261892,4.981995909524429,173077.77175965928,7.194864009967596,6.611715006483358,4.937357255743949,3.807885404688778,,1.6284132600353447,3.1738997256673063,,-350.6142386015912,82194.4145078254,,-0.44783062484384295,0.2597561964104701,,,-0.539312544696341,1.6728127870079403,0.8719041724755947,-0.8994623265907591,1.303684407413928
2020-03-23,4.769033707039554,3.847597388554561,-473790.2799179758,3.759618929287825,3.2110253617583666,4.601790014261748,3.6465790121828916,,1.4363392309120575,3.1702987504013023,,-73056.35023252871,67462.46382725023,,-0.21469480866269686,0.23265589017910746,,,-0.6003974257944436,1.6397610199532393,0.8507865107671282,0.8214540306599867,0.5175049914874703
2020-03-24,2.990735044712593,4.005755600409096,-187262.88460549305,2.8706657276184586,4.1389967224690025,4.706391498315473,3.5831565796198417,,1.3878748074352185,3.1403581608343587,,-79232.19547595565,67188.11964887757,,0.2922130354550712,0.2726773400859747,,,0.23770185889919632,1.6631285383674355,0.916972666847547,-0.02404650451993616,-0.6481596271237358
2020-03-25,3.205356237331109,5.638931870159098,-127485.9356907874,5.586774557316048,4.4032680156824,4.919136354485275,3.744067977597466,,1.4318703156998818,3.1427407596942434,,-47526.14331810763,62851.62727267707,,0.5648714281616514,0.2729602625293258,,,0.1684816773192347,1.684241021235998,1.00591104099415,0.5829608625397985,0.0617762227978907
2020-03-26,5.513624425068407,3.989617582897552,-278423.12630918215,3.710150028754036,4.278564300021827,4.492779670308947,3.883789192205627,,1.300362125712578,3.1437767460827177,,-60767.00496268643,49587.75679393381,,-0.32352681488596036,0.1456603174451127,,,-0.5649047752844658,1.6792424684504852,0.42372043349148475,-4.1265774544439795,0.7569589161911704
2020-03-27,3.614847328514813,0.9076908384605104,169358.7276944538,2.9709797436252643,2.1382188498179104,3.677918656096163,3.7365734560125716,,1.460904428844742,3.1565863215537533,,-40531.577886387015,61579.8076316624,,-1.3819010665793419,-0.015821993641429805,,,-0.1830087202678802,1.6852484759885313,0.39384454835904764,1.5541875426559522,1.4047001974418885
