Date,MDB_Open,MDB_Adj Close,MDB_Volume,MDB_High,MDB_Low,MDB_MA_5,MDB_MA_20,MDB_MA_250,MDB_realVolatility20,MDB_realVolatility60,MDB_realVolatility250,MDB_avgVolume_20,MDB_avgVolume_60,MDB_avgVolume_250,MDB_log1DayRet,MDB_logMA5_20,MDB_logMA20_250,MDB_logMA5_250,MDB_log1DayRange,MDB_HL_20_realVol_20,MDB_HL_5_realVol_20,MDB_logD2,MDB_logD5
2020-01-10,28.70875591612932,23.420179309715135,-88650.70091704791,23.3272630683324,23.786366543762934,28.350364484740687,23.985475892104724,,5.500639527111601,,,94504.7451744837,,,-0.2036041460177636,0.16719141070006216,,,-0.7784796576607874,0.7386393891169994,1.033911209644512,2.371389348149899,1.8167220719290478
2020-01-13,15.346554147265664,8.990846546873456,833151.9450041205,19.81850610062216,13.12598960346952,25.670596231297036,23.528947904705927,,6.329408843399102,,,144006.8093889416,,,-0.5346839538702308,0.0871147325801978,,,1.900989961430272,0.7777844597306689,1.1115818007427165,2.7679458773608956,2.595168230622242
2020-01-14,-7.994384642865782,-6.805225351523347,1780443.0969620931,-5.959291583208625,-9.616475440218778,16.930995608136964,22.17195840145779,,9.274459787811315,,,234030.64942074375,,,-0.16104862444179638,-0.26968235363291726,,,1.2966934132685757,0.7648126326271938,1.051109949650075,3.4086827847069654,3.777302405766873
2020-01-15,2.971621349266826,11.251075327982676,-543475.1037063187,4.02660086228579,6.065357750263502,12.354721808670808,21.83570136114232,,9.552339313233151,,,205648.8001407919,,,1.3313559960874408,-0.5695079846914097,,,0.7123402534772197,0.7363252542348843,1.0395934958589073,0.8154660387400259,3.130322998521049
2020-01-16,10.160581243838664,9.216982929231222,-778884.408096618,10.187358969928596,15.565539382571728,9.214771752455828,20.937730334609917,,9.86295156371138,,,140557.33744497437,,,-0.09746789663938185,-0.8207449888969612,,,1.68235010370333,0.7324701139528433,1.072872603744221,2.773975777381041,2.753644806563747
2020-01-17,14.985777507860604,17.507483047611345,-184812.55745943403,15.151123477002102,15.761305741642104,8.03223250003507,20.493751778895337,,9.804423235219124,,,95604.31660854454,,,0.1555268070884018,-0.9366575391647249,,,-0.4939975719531572,0.7932696286807069,0.958938587332648,1.833606173694285,1.7771019477032872
2020-01-21,10.901963684807155,3.662360816150226,474674.6222026475,7.557133872427471,6.483457183701006,6.966535353890424,19.53917672904123,,10.478978803169342,,,113856.27432004214,,,-1.090834956373921,-1.031303491728195,,,0.07108891606129072,0.8074133486495583,0.8848228122560855,1.714630394329624,1.6730670947590323
2020-01-22,10.604555201511744,5.779195852901552,-188998.4927675674,7.53694517179963,6.333853865652799,9.483419594775404,18.799063523535956,,10.915142322819813,,,118729.2544624769,,,-0.6070190975898135,-0.684262088044596,,,0.18489433282130086,0.8180611929527863,0.8201757973638244,2.4620036327972157,2.53245963662183
2020-01-23,0.9286473773649676,16.716045369622066,-12621.631868713885,10.94319743850599,7.4503429250767965,10.576413603103282,18.576640625435545,,10.909726531505976,,,121665.3244866948,,,2.8903952432154423,-0.5632785210365204,,,1.2507193140638266,0.8099348613851128,0.8979434044950583,2.569070435180119,1.6983586397542614
2020-01-24,20.699648374998247,15.717786326222123,24343.080020645284,14.646012618960526,17.873827618247702,11.876574282501462,18.5042275645058,,10.924378650016623,,,127997.40541564212,,,-0.2753237552694578,-0.44343131068661673,,,1.171805437516024,0.7728740880484551,0.7527089033788337,2.2964252071245412,1.8719257688008597
2020-01-27,17.331867161459144,18.713350316220957,104385.88462106232,18.569306350639323,22.006574746404084,12.117747736223384,18.272841237747173,,10.86538869299363,,,143520.4695896562,,,0.07669035029719076,-0.4107447391049269,,,1.234677084945316,0.7618752453401445,0.5996854041533217,0.6917987451288359,0.18719903305202631
2020-01-28,18.936955073529987,16.99741509022701,-81193.66617947374,17.12635034596869,20.29586168055184,14.784758591038742,17.807183611178598,,10.701110821531646,,,122095.14634465441,,,-0.10805402888161364,-0.1860051243395883,,,1.1535774228780313,0.7589459559905783,0.4570093398736454,0.2465700077440528,2.5903962276726977
2020-01-29,17.497134667596953,12.703908401156696,30106.18267255905,14.074598044476772,14.367278384708612,16.16970110068977,17.229562059641978,,10.646325181198888,,,117864.64023165098,,,-0.32012744000115756,-0.06348744428827684,,,-1.2286742544965725,0.9060039173774349,1.088110786070826,1.7933318848451103,1.9350965419346329
2020-01-30,14.24884785831796,24.38853993727764,213827.5802286213,20.49654312062717,17.785272567151367,17.704200014220884,16.8024765490031,,10.142749223706144,,,117352.63048519552,,,0.5374372958676151,0.0522756111942206,,,0.9974173639419428,0.9037768331773602,1.0626137849780914,2.0002799354271845,2.037641799483556
2020-01-31,26.34907821146584,19.39407246568516,164504.22854815586,24.422344746902297,24.35088092717487,18.43945724211349,16.662708907285285,,10.083697961928094,,,115261.63261475162,,,-0.30646581551281676,0.10131956097265996,,,-2.6385639751506123,1.1978087638712522,1.751805412693749,1.9006383976852417,1.3019030413615256
2020-02-03,17.476884492947136,18.97807881497883,-48603.19755622849,17.468184080796476,17.782168825205616,18.492402941865066,16.748186915716055,,10.09634152013138,,,105266.98481678774,,,0.08240544483528907,0.0990699873782235,,,-1.1584108789384246,1.2239841397162168,1.61913795070138,1.6883343244014597,-1.3290505111777482
2020-02-04,17.916983895537015,23.902053304401505,-226996.5566733101,20.80252964168736,17.416696997299994,19.873330584699964,16.823805190231543,,10.146358017025316,,,103038.71797245566,,,0.28821528358493625,0.1665838022185568,,,1.2195998567326187,1.230691748623174,1.6369299489551448,1.5058493456619184,1.9321933907274864
2020-02-05,23.38246323637526,20.673881677051384,293906.90114603355,19.63806251964212,20.293774908442828,21.467325239878903,16.012860385870262,,9.046458563977826,,,91107.56805562731,,,-0.12311515819762636,0.29313984934471116,,,-0.4220330178835671,1.209991921014063,1.5939510170051947,0.5281562936281471,2.075681139709261
2020-02-06,20.875984509456828,15.148552035825787,-144427.97634498414,19.97365943389877,17.495749056612624,19.61932765958853,15.063665771395875,,7.978055880146533,,,95965.09049079996,,,-0.32069447955972835,0.2642295815679656,,,0.9074156151946018,1.1945023586996681,1.574610106697933,2.169453765312953,2.223540576286053
2020-02-07,16.04607985141979,22.34560647626296,-253270.00924575632,17.940552415211272,19.552234960380844,20.20963446170409,14.935109434693718,,7.830276343673064,,,68370.46102952429,,,0.3311651497666245,0.3024446652111409,,,0.4772786924137889,1.169724621552078,0.9809428650589815,0.5138559073424886,1.0823250387824117
2020-02-10,18.649868646931736,21.80584472510344,46135.48526767816,20.920800417719647,18.724479303684177,20.775187643729016,14.854392705463132,,7.746074094209768,,,75109.7703387606,,,0.15633893751193598,0.3354637463011405,,,0.7867837397492974,1.1403378391212242,0.6270400452780432,1.8957128987960468,1.0394869688389912
2020-02-11,17.47287642663133,16.096509847627715,532270.6797540012,21.387847718801453,21.578678273108068,19.21407895237426,15.209675870500845,,7.624989292418812,,,60065.70707625463,,,-0.08204729124521375,0.2337114933308005,,,-1.6563693949133116,1.1797280709337412,1.0712335795596508,1.8324369138831211,2.0548341808545714
2020-02-12,22.051616620734222,13.894367746812662,-248995.80816627145,17.516806976026885,16.300652394478362,17.858176166326512,16.24465552541765,,5.62100981002455,,,-41406.2381801636,,,-0.46190235538773633,0.09469748795134476,,,0.19569389844851587,1.1550935292010884,1.0429566533525505,2.068314487268196,1.9139054076771278
2020-02-13,14.57457420191068,18.84958086658986,-288393.8336676602,18.71993531705263,17.36343316511008,18.598381932479327,16.624580802348007,,5.521642599460239,7.328049765823648,,-28652.17467823068,41524.05821047973,,0.2572121609199718,0.11219221272994372,,,0.30490943950891947,1.149577266470483,0.9642747822828588,1.012717022762768,1.3086108433666719
2020-02-14,20.61438555137553,25.886511437854978,-144190.19730812253,21.105635054043603,22.593526583128977,19.30656292479773,17.458057227779193,,5.602158403308558,7.370848096207875,,3082.535861194093,46474.616917745836,,0.22773287932517608,0.10064381169077238,,,0.3973600366337316,1.0972026611663652,0.9554564398041114,2.4842517429701974,1.2643823333434365
2020-02-18,27.356172031235783,23.733272787951847,162202.9521717655,22.8983513773957,24.69226114581372,19.692048537367413,17.76934671479622,,5.775343513410097,7.409038171407291,,20433.31134275407,37093.23709285768,,-0.1420641931497085,0.10274004860553763,,,0.5843974660606779,1.0910025213562025,0.9176307866262969,1.5859014750946716,0.6561865042794578
2020-02-19,23.016098998786106,12.86018916726485,-347987.4544215811,19.94855759813745,15.412553400026184,19.04478440129484,18.22923813235195,,4.891453532884153,7.42550151730752,,-20699.792488457362,37048.721061819946,,-0.5820574991008903,0.04376648353255658,,,1.5120464919345615,1.1295191291364293,0.5300166988703028,2.566972100382433,1.1744370920499418
2020-02-20,14.770968049691817,-5.02321052564352,637517.7996971266,12.45708764025582,-2.372606495820463,15.261268746803603,17.689117813424698,,6.627050833623561,7.996985703646786,,20626.02213477734,49204.049966573955,,,-0.14763147331144832,,,2.69663153126259,1.2531608106549346,1.0137465307923499,3.358863248380416,2.9400915571466957
2020-02-21,-6.392085137914592,8.372014725934775,-137056.6593273559,-3.089246068854095,1.6025034391821862,13.165755518672587,17.271916281240333,,6.946482070160144,8.07408070752909,,14404.270761845237,51036.88068894569,,,-0.27146266639012734,,,1.54580554233205,1.2655127657062057,0.9181023411203874,1.5014460358540929,2.3492364134342525
2020-02-24,9.43023464964611,6.742303144220273,-267238.629363197,6.845093921445425,9.599436881091435,9.336913859945644,16.82314212214024,,7.331432393435426,8.189868759189405,,-174.81470734687755,42072.45696644966,,-0.33551940030323923,-0.5887796699946488,,,1.0131789240149416,1.2609366961154178,0.7913778800485172,2.46517268207312,2.9520002309080757
2020-02-25,1.721225106899169,7.125666073777211,-267160.37558694265,2.918247411670734,6.523426563824955,6.015392517110717,16.243757910018054,,7.626141161327052,8.194695472306492,,-18752.127717747127,42054.20039082134,,1.420666897090817,-0.9933871026901314,,,1.282371464967937,1.2626499719902426,0.6438205798878142,0.2202181983646493,2.8098608261981917
2020-02-26,9.41679671346236,13.111311760508272,-247431.2087748165,11.230676737637909,11.065180911444656,6.065617035759402,16.049452743532118,,7.655378848671605,8.211561107423124,,-27064.00484751426,39938.298556908376,,0.33098037167175626,-0.973038477656502,,,-1.7988093038591515,1.3399476381268132,1.66403857256764,1.8514438242361704,-1.3818140397917285
2020-02-27,14.08471236991528,24.92475281329186,217063.283745818,22.77384601663581,18.748984078035903,12.055209703546478,16.660494964138874,,7.859297254948834,8.252935583274498,,-17716.149793851317,45471.34208086426,,0.5707714184801959,-0.32354343898190036,,,1.392490609313268,1.3155805203367457,1.4031546356348676,2.879147149212962,3.3994613202103294
2020-02-28,26.38875287956492,14.786501645709905,-196382.7522300672,18.254472760885108,21.813683506886434,13.338107087501504,16.180393049560486,,7.65293795794277,8.250766023560349,,-38226.66641678574,45994.05049490116,,-0.5792231784546797,-0.19317507071391218,,,1.2695388197233117,1.3236631002212729,1.3658253637880209,0.5159265231512652,1.8585590135400263
2020-03-02,14.944164432234317,13.44756175258962,-260899.3890202224,14.487370699587188,14.981919350556067,14.679158809175373,15.883067513905711,,7.637009301660517,8.251125438866982,,-59496.84729520466,42589.77660509112,,-0.10552307737474766,-0.07882488582908531,,,-0.7041097485952179,1.1495040876382066,1.4586935041148483,2.4403616798286123,1.9028920854707454
2020-03-03,12.35953095477879,3.722045978714448,82731.42146183032,13.574242059438518,4.453667285619275,13.998434790162822,15.120265872092492,,8.0616973964606,8.334049497588161,,-52930.116344301714,44053.56035265619,,-1.2001539912952708,-0.07709043206745059,,,2.2105328255454384,1.1416954016682799,1.6617504290102583,2.4037377781669105,1.2248395990370546
2020-03-04,0.3764691438168768,6.937522067025554,-181149.80794780067,3.5313457415678045,3.874532507590658,12.763676851466277,14.272039310223695,,7.981149082938789,8.43088806123992,,-50637.778908026245,42045.885495814175,,2.9138638503343777,-0.11169893928196907,,,-1.069480472651278,1.196161046129117,1.4279397546285066,1.8733455522946871,1.8203128622478935
2020-03-05,13.54774172465389,11.473603616366349,-64755.11466099846,10.192359980604609,15.38924737992528,10.073447012081175,13.812025407189443,,7.85691607445999,8.459766103591774,,-68570.87969837784,37221.86090216773,,-0.16617081171249426,-0.3156366657971072,,,1.648059869314899,1.1975246707652727,1.4665652970591698,2.0478938086738463,2.599064544548471
2020-03-06,9.283381706876696,5.612593988995229,-20165.720439897384,5.8137405755799705,8.20525838480529,8.23866548073824,13.335227504847916,,8.05830438341688,8.488311407517296,,-62357.76690312351,41489.036261797184,,-0.50321288918921,-0.4815708436354793,,,0.8719282309954207,1.1971490829782923,1.4364615141680581,0.28135817723310325,2.216363330363984
2020-03-09,7.402097724467751,23.327929279035143,962757.1836912304,22.418102474891214,11.461973044271131,10.214738986027346,13.384343644986524,,8.11887998762275,8.509665277802412,,-1556.4072562741756,59540.572320098305,,1.1478878879124823,-0.2702539632463545,,,2.393899065005757,1.2579317395472767,1.405782544230079,2.472692835796509,2.290549710100857
2020-03-10,16.02893561544255,29.04091841836481,87545.57955824037,25.415276774816878,19.442711516107323,15.278513473957418,13.746097329649592,,8.657206828750832,8.637631307455104,,514.0974582539377,56709.53765716608,,0.5943102505520508,0.10569254001591759,,,1.787176526689662,1.2794347994901858,1.3418229590671096,3.153945736064452,3.231550063885104
2020-03-11,35.256559472989466,22.008122911313592,-424722.0274742452,22.31147470858744,26.80681673591596,18.292633642815026,14.041677982833885,,8.840655610054862,8.656705348325223,,-47335.53790315838,52245.65952067928,,-0.47123998783314575,0.26446853972639994,,,1.5030417556469748,1.1494236330965908,0.5474436326728893,0.2774850347180476,2.7127458820684276
2020-03-12,17.001324822958026,10.135923001197,627980.0653821633,13.017602163722046,8.811128180112462,18.025097519781156,13.853755745553105,,8.883792359424307,8.701978573598543,,-3486.7442257366433,63045.889004947836,,-0.5172054253590138,0.26320872457103117,,,1.4366247631826599,1.1399122762060412,0.5548605461637482,2.9394261949291036,0.2909372300499809
2020-03-13,11.930373614992844,8.706797408853646,-536174.7662664679,8.910147974983289,13.751828309144429,18.64393820375284,13.346616572666292,,8.873089640765556,8.773983115350063,,-15875.790855677024,53706.94486896139,,-0.3149835209280491,0.33425815149182925,,,1.5772618369563056,1.1337505653224742,0.3887410026715888,2.5878636921008904,1.1295304965502382
2020-03-16,9.127742844398938,14.69035214366508,-205170.68131728223,10.356408749601826,14.239101721506673,16.916422776678825,12.786808607956797,,8.37977401590752,8.682612259584594,,-18924.815056135012,41571.68608334448,,0.4758725215678041,0.2798708499956573,,,1.356528977807444,1.12370834031641,0.16423208322794114,1.5161001973845005,2.1561221193427773
2020-03-17,14.440758816698375,9.828622713019342,-264077.8657144647,11.813952408118697,12.63014554497218,13.073963635609733,12.091576104210171,,7.991608953526701,8.644225491278071,,-40238.85595044652,25266.257333617363,,-0.3847558679520668,0.07811372334323383,,,-0.20310426470360954,1.156969907240027,0.7519344314043144,0.11495709459086118,2.9555504753843906
2020-03-18,7.120809630400629,-2.3915229190992875,871301.9704468045,5.748549515196572,-2.7901345959892296,8.194034469527157,11.328990499891963,,8.61757419419207,8.953934386081265,,20725.61529297276,37960.699041519176,,,-0.3239585855307833,,,2.1446069105868717,1.1776880170033879,0.8752634304246432,2.8380179635272027,3.194568617046797
2020-03-19,1.3378392391908278,-2.7623333255596663,73284.97985404253,-0.4993069261319078,-0.6986412476960595,5.614383204175823,11.442034359896159,,8.403960423966224,9.269263117767766,,-7486.025699181441,43956.41696602428,,,-0.7119620645236523,,,-1.6127718560322135,1.2646199983796396,1.5362893224195906,2.532978781517877,2.5570921337630703
2020-03-20,-3.5226266718272257,2.995685181005314,-27196.804700579843,2.637554118535661,1.199757652608156,4.472160758606156,11.173217882649684,,8.591228737786116,9.39286437048902,,-1993.032967842638,44692.18742689912,,,-0.9156479711773183,,,0.36311170959236755,1.2605878337446728,1.4469346082666263,1.6840272730069628,1.7424137906625266
2020-03-23,3.13052654777178,8.336072645449235,-1822.3150657550432,1.3980377819740966,7.35356655395708,3.2013048589629873,11.252906357711131,,8.555282750536326,9.43815402792131,,11277.782747029461,46366.7911517749,,0.9793909831094506,-1.2570679430766392,,,1.784319993488761,1.277740222405801,1.5273338712780975,2.4068014917905143,1.8491285226381295
2020-03-24,9.096185914826409,12.256140511976042,-194438.01216071087,13.617799349478789,13.922719077897028,3.6868084187543273,11.509430079621074,,8.50176660867663,9.390972748258253,,14913.900918341049,46560.747596750036,,0.2981718822582002,-1.1384055496505185,,,-1.1877067225280797,1.3540665936335907,1.6942341045754035,2.225753219260288,0.8868692533734345
2020-03-25,12.811444107561869,9.996627031729616,-308862.5152863192,7.894929154452456,11.313429957155222,6.164438408920108,11.353695843182141,,8.499406044244731,9.303780797398685,,11842.335592765914,35624.49236330202,,-0.24809110311588378,-0.61074627684965,,,1.2292020931830827,1.2152927902207937,1.480867574267108,0.5071515142524571,2.5167403665605343
2020-03-26,10.32893317449583,15.78299118348832,-4153.5439922202495,12.93138924161542,13.696729453629416,9.873503310729706,10.896607761691964,,7.95984871131957,9.225962504638856,,781.4942058640038,33643.32821455455,,0.4239838495023271,-0.09859679044426262,,,-0.2674348224280147,1.2370617527763197,1.1800771041875366,1.260405311687996,2.920217709254243
2020-03-27,18.57917412469129,17.64114999346262,122627.287824874,16.56272283303184,16.831208288440763,12.802596273221166,11.039340179079598,,8.058257495012482,8.926627520877727,,16731.996208611065,31952.653425673623,,-0.05180704187720901,0.14818271152782184,,,-1.3149585362996299,1.3205264199308198,1.404828224880004,2.0339894387072643,2.684130718421124
2020-03-30,16.25293176414573,17.53386809601463,-23896.15175842441,17.902562995428212,14.547364011223664,14.642155363334245,11.243655496250849,,8.173510583788293,8.880308340563722,,28582.158071700967,28115.647797082645,,0.07586102162533041,0.2641007082895207,,,1.210511078412894,1.2824322852906673,1.241544235015801,0.5601167553024905,2.218963830401808
2020-03-31,15.478788340249965,22.28611201504125,54121.58747851296,21.86856516433835,18.82785710749303,16.648149663947287,12.17185879806719,,8.327030300387037,8.929387560534854,,27151.6663725351,26496.178281673703,,0.3644931123592949,0.31317244754215723,,,1.112090401733967,1.241396868588867,1.1443275248189688,1.5357831960383252,2.3055777607998387
