Date,JBLU_Open,JBLU_Adj Close,JBLU_Volume,JBLU_High,JBLU_Low,JBLU_MA_5,JBLU_MA_20,JBLU_MA_250,JBLU_realVolatility20,JBLU_realVolatility60,JBLU_realVolatility250,JBLU_avgVolume_20,JBLU_avgVolume_60,JBLU_avgVolume_250,JBLU_log1DayRet,JBLU_logMA5_20,JBLU_logMA20_250,JBLU_logMA5_250,JBLU_log1DayRange,JBLU_HL_20_realVol_20,JBLU_HL_5_realVol_20,JBLU_logD2,JBLU_logD5
2020-01-03,2.420547754459585,1.4350072487088177,9602231.112856844,2.110983283005739,1.1842721405691927,1.010957798503683,0.38879418952226014,,0.6676424582298375,,,2005720.7003763088,,,-0.5228239588106258,0.9556033479883376,,,-0.07611336668218627,1.3517467634587739,1.1683471373838807,0.026026807523859583,-0.030762289681890837
2020-01-06,0.5587097107293086,0.3676313485310247,-5995420.890456608,0.4178410289328127,0.766198975060199,0.9477051222793392,0.3309734121215766,,0.6118981210198609,,,1164159.8817168777,,,-0.4185493714851299,1.052005355186144,,,-1.0545247470086385,1.370941217497297,1.1939902125244195,0.3422525154326501,-1.1511799279881942
2020-01-07,-0.0223855768426206,0.5039850066495024,-3213812.767752178,0.2254897058276306,0.4285872365264183,0.8982019124456422,0.33189699721322974,,0.612157542195231,,,1046858.9296363543,,,,0.9955702184279113,,,-1.5940689685258984,1.0878000951188735,0.8419933103159988,-0.0714721114863455,-1.396279853950553
2020-01-08,0.6204005669200754,0.7000677021161748,2234008.6655542944,0.9047329031212304,0.7713632884393959,0.9564876956274528,0.3776703736293566,,0.603241772605859,,,1251602.4663197848,,,0.12081170257577062,0.92924613709608,,,-2.0146309474437483,0.8345134226460846,0.7477927020246758,-1.1013068549979739,-1.2329591591590177
2020-01-09,0.8919062635547537,0.752696326452754,1899788.1797486504,0.4969111614807993,0.7228325642761853,0.7518775264916547,0.4299516715303591,,0.5871602266858412,,,1338796.1518764796,,,-0.16969917982181393,0.5589006363968849,,,-1.48756811543934,0.8146167224683194,0.7374951334673342,-1.3914624133129314,0.0227891882553673
2020-01-10,0.7990579689315052,1.6397397654483417,8963532.937754944,1.5886445483859886,1.168866527417209,0.7928240298395595,0.5299022480212787,,0.6152148426545809,,,1989510.3093482046,,,0.7188593336339185,0.4029087408069548,,,-0.8680292289243493,0.8310356035908767,0.45425140039906975,-0.0622243333825301,-1.5860509482243024
2020-01-13,2.331688164362542,2.8841253509348803,37927017.199766025,2.952578036429675,2.004854709961206,1.2961228303203307,0.6934393169635502,,0.773194670102999,,,3758919.775337341,,,0.21262914345059808,0.6254689155526282,,,-0.05369266904033672,0.913896925138193,0.7625237235414581,0.7567926582789173,0.9228666639228167
2020-01-14,4.4552919031568345,2.54329270350941,11041755.681724152,4.0267510310300825,3.0614427152623307,1.703984369692312,0.8210269328308065,,0.8572444657721391,,,4124394.9219245436,,,-0.5606329998987997,0.7301686208074228,,,-0.035307730466909715,0.9568115723696289,0.873535478527832,-0.10142057845704823,0.712610385974676
2020-01-15,2.51469262405762,3.8182502889887058,-2131892.6446602046,2.7746845211189,2.9748073374659416,2.3276208870668187,0.966738129028073,,1.0885605486834025,,,3811814.3722424083,,,0.4176416991464995,0.8786742952370702,,,-1.6088240191699281,0.9487003926404347,0.7537791960709601,-0.06814508304633732,1.137250327892381
2020-01-16,1.610383063088955,1.249162895693697,-10145706.685391849,1.3758069255415322,1.6857584370321543,2.4269142009150073,1.0316866040334634,,1.0631718126356096,,,3311859.890307168,,,-0.25399843454953785,0.8554256315321664,,,-1.1713394082833561,0.9520762627619049,0.6936556471822333,0.2578385062064541,-0.7002391306119179
2020-01-17,0.6723363735077168,-0.0212756640156044,9160481.868372504,0.3669613065499852,-0.0662647168720234,2.0947111150222177,1.0491907877189426,,1.0415175025639671,,,3798102.987595526,,,,0.6913964625939346,,,-0.836495693124938,0.958579415387052,0.6924274007886317,1.3453489092406286,0.5074291198498708
2020-01-21,-1.1125504786824625,-0.7962084256232957,-370132.7106866278,-0.480994783892303,-0.4231870907996153,1.3586443597105826,1.0223276767741334,,1.0831304237102386,,,3575460.0653872183,,,-0.3345493943023718,0.28440534482806523,,,-2.850633413671217,1.0011757743278344,1.0405132427201416,0.7155793482281142,1.3030034482195079
2020-01-22,1.1380696304625122,1.209727836693876,-5906625.982375242,0.7261259086109106,0.8506505777360527,1.0919313863474758,1.0705085265210006,,1.0681128744781685,,,3119589.1359006567,,,0.061061885425830506,0.019814248328366566,,,-2.083251437122148,0.9984254023240274,0.7911641338576244,0.20782969099151447,0.287855707487996
2020-01-23,-0.0056580643153338,0.6780881099251346,-2817735.761362439,0.5392931261193841,0.4238349380131394,0.4638989505347615,1.0968030175164907,,1.0506466486895794,,,3220413.758156254,,,,-0.8604881299555711,,,-2.1588468222990493,1.0040747736052316,0.8115363427083714,0.3881809509749459,1.1442744479696814
2020-01-24,1.958080944776713,1.0138764414563417,-870225.7609049305,1.3572562202679477,1.486785998680622,0.41684165968729037,1.1031624936586208,,1.0496923963191147,,,2857354.5385616478,,,-0.6581838386563107,-0.9732298914203269,,,-2.0438444751441738,0.8770086041693026,0.7265087584061339,-1.630399094884775,-1.4469515529579624
2020-01-27,0.3997439146156623,0.572931379779515,-6553196.413020956,0.2976337699166844,0.8239261707861196,0.5356830684463143,1.1085440029529436,,1.0465212345886554,,,2448157.3848659694,,,0.3599418248637285,-0.7272600282339147,,,-0.6418983255078806,0.8860056122745954,0.8050292081182122,-2.252303373692709,-0.5205274617742788
2020-01-28,0.3439380779617575,0.8142850674551791,-2861139.7665295023,0.5255117032885472,0.5253541678903719,0.8577817670620093,1.1150635198430654,,1.0441399993913547,,,2288456.4997518915,,,0.8618488751684601,-0.26231693434894754,,,-8.75586037463171,1.8563394210277013,3.203875879803314,-1.6114831324656715,0.47654064946954483
2020-01-29,1.1001111352529556,0.1536033040720994,4680806.279330695,0.8066739403779906,0.4656443034965214,0.6465568605376539,1.085168632255771,,1.0634772267236283,,,2682215.926303248,,,-1.9687931543629298,-0.5178295296530254,,,-1.0757858937993585,1.8344943102399667,3.3163978765545634,-0.8691016685270904,0.05460610695014332
2020-01-30,-0.2138236573782173,0.2832834206374759,-6382138.897047082,-0.1377124494278501,0.3480676596493079,0.5675959226801222,1.0789008639772888,,1.0680339533600849,,,2473337.4420066974,,,,-0.6422883215303088,,,-0.721999207926759,1.8410052844524023,3.4596510790313864,-0.6329901563934005,-0.9293640938650343
2020-01-31,0.4543260081172802,0.588157830171907,696206.6137000266,0.2830086175014239,0.3380609210407517,0.48245220042323533,1.0195213968792969,,1.0602370517173743,,,1947890.0129310258,,,0.25818031064142677,-0.7482067280236747,,,-2.8994715721961204,1.8624444592911469,3.4434272979418954,-0.8334338505510055,-0.853976687854371
2020-02-03,0.282240485502097,-0.4939023745354784,4788567.264831018,0.2235371616885366,-0.1099308388082436,0.2690854495602366,0.9230759157170821,,1.1071475419419337,,,1707206.8205297343,,,,-1.2326824944840136,,,-1.0982083687643978,1.8292205647747157,3.3767022294188496,-0.25207583857208093,0.06469515354038229
2020-02-04,-0.5666835071768821,0.4755552289991556,-2701758.019346481,-0.0589174213895571,-0.1247685101473496,0.2013394818690319,0.9284721097404887,,1.1045578213298621,,,1871889.9640852406,,,,-1.5285478944819164,,,-2.7203593170222793,1.8336766110859974,1.0232420380058804,-2.183890462542026,-1.0825524260324546
2020-02-05,0.5280814954034021,0.0510698126978308,-858181.4945742618,0.1937528838774698,0.4477717827291387,0.18083278359417818,0.9058263500429049,,1.1182764114117292,,,1989671.5277441368,,,-2.3360570460556853,-1.6112748643435857,,,-1.3703466098036796,1.835911229835366,0.9858888735152546,-0.607020518220533,-2.277565788658418
2020-02-06,0.1961638106451912,1.0242558870606748,191759.35596476123,0.7027623895452795,0.3938699656662132,0.32902727687881794,0.9220357592901299,,1.1174862426836387,,,1887559.0622646597,,,1.6527715853215783,-1.0304433515091171,,,-1.1747622054863536,1.8409395236230872,0.8817717190224859,-0.6002022356077037,-0.2997918117000188
2020-02-07,0.8542432790255576,0.5562266555003044,-2177068.6919902805,0.4517025598502373,0.8420060030924859,0.32264104194449744,0.9122122757425075,,1.1199141177006282,,,1683716.2186777133,,,-0.42904015831426495,-1.0393323414862439,,,-0.940830782794388,1.849593713170636,0.7208206668794226,-0.6828863181198234,-3.444172483968703
2020-02-10,1.059154236271925,0.3551486191807829,-402647.7929087989,1.0465463886638302,0.6758152217543039,0.4924512406877497,0.8479827184291298,,1.1128072594736809,,,1215407.1821445262,,,-1.0926896308652383,-0.5434648043420525,,,-0.9922780965313909,1.8466623551861978,0.735552015217498,-0.40181089107945195,-0.16363603120447878
2020-02-11,0.5762731565791306,0.4740180678060284,-3124570.938350785,0.3899476228995402,0.6528707720832507,0.49214380844912425,0.727477354272687,,1.006086786625023,,,-837172.2247613142,,,-0.19533633975355152,-0.39081190303500923,,,-1.3358934979325296,1.8060554683932866,0.194633051602417,-2.49849550921057,-6.477817944760615
2020-02-12,0.4358793519185262,0.8473351460512317,-485184.9445491415,0.5658891164474067,0.6403268216164584,0.6513968751198045,0.6426794763997781,,0.9120644231660507,,,-1413519.256074979,,,0.6647308131269275,0.013472977193942352,,,-2.597792675611116,1.762722529695143,0.6830587677654815,-0.708897514682143,-0.22782281532243157
2020-02-13,0.4491848760541801,0.1868848549694179,-1867948.918834677,0.1891834824205727,0.4888956370403701,0.4839226687015531,0.4611112046988137,,0.5266341351344722,0.847309581926223,,-1400322.0697837025,1331525.1515984049,,-0.8769418752968875,0.04828587969138002,,,-1.2049327495266102,1.7691861180832682,0.6806086824733,-1.2478090146845717,-0.17748801867365652
2020-02-14,0.0801714079164064,0.5136803414929378,-49305.32441197522,0.2550282037480711,0.2659865224124846,0.47541340590007974,0.42433707698877576,,0.49333548159306345,0.8427885536823841,,-895502.0017347088,1341949.5028664512,,1.8574342267453423,0.11365662143880224,,,-4.513656415761869,1.849416984267606,1.4732114280459976,-1.097648339741314,-3.1571620550390533
2020-02-18,0.4154445183754243,-0.1024861639564491,2866652.49945743,0.2322731490565797,0.1583003847094888,0.3838864492726334,0.4202765519917335,,0.4975127771733526,0.8454046963038279,,-1210193.4701804626,1408505.8972184157,,,-0.09056614787361919,,,-2.604058302888394,1.827925300899267,1.3318851462415169,-1.240045611727878,-0.7816838297047278
2020-02-19,-0.0692456064454205,0.8431263633587722,-1294786.3003938608,0.5363262163201439,0.259339515885487,0.4577081083831821,0.5022432914408369,,0.41469428436759326,0.8447221452242671,,-1256426.1496658241,1158966.0951640317,,,-0.09285298359393775,,,-1.2837857868187281,1.8316594245252487,1.342952291977443,-1.110342756772358,-0.9966651941168057
2020-02-20,1.0032047785476097,0.1931013177019274,432724.0470371489,0.6053518312688952,0.6482606481694484,0.32686134271332123,0.4514119654912395,,0.38462651360940986,0.8377309292195888,,-939458.6481952047,1227683.0920937147,,-1.647739919825751,-0.32284431897267163,,,-3.148677952007535,1.8462483333339519,1.381103112240787,-1.2187904397277796,-0.42429045572329666
2020-02-21,-0.007706866855516,0.599574652467755,-1276904.8703609928,0.3189275508655322,0.3871230373952681,0.40939930221298865,0.4474862926183706,,0.38258644937498837,0.8360875395382364,,-862417.1036451323,1247196.4938750502,,,-0.08895493741343719,,,-2.685376896238604,1.8499188840918208,1.161629728592654,-1.4124259939502468,-0.8850590638804334
2020-02-24,1.2613092792845624,1.6973969997024136,5374799.424973408,1.4366718064645747,1.2691830004603872,0.6461426338548838,0.48166232053067415,,0.45878526056758284,0.8425542218384124,,-550165.8443512154,1363363.1284697875,,0.2969456089625482,0.2937769861338659,,,-1.7868387597759747,1.8518827545427505,0.7512042974452976,0.40832480327976706,0.1686591988781598
2020-02-25,1.157110312665699,0.5866447269123833,-3079872.164205624,0.7804564080594041,1.0064875380403304,0.7839688120286503,0.4823479878873175,,0.45893906559449865,0.8327867324649307,,-376499.6319104488,1349430.20355453,,-0.6792616649965487,0.4857034188541348,,,-1.4870825459171504,1.824433208562167,0.8031176551228544,-4.348210843726806,-0.37232405377748934
2020-02-26,0.6683209234266299,0.5114370658583054,-5084759.718394486,0.530689495686758,0.6796537470660491,0.7176309525285569,0.46720558780747384,,0.4523595656873366,0.8164100577392153,,-487680.6295036979,1190716.3719629853,,-0.2675439430395552,0.42918605156851913,,,-1.9040489254518753,0.9807674393270561,0.6895817958745293,0.1705525174113884,-1.1035565991497156
2020-02-27,0.4889729046318907,0.3206493237186718,-1696288.0019675558,0.4165554382881122,0.4048543326389344,0.7431405537319058,0.47555788878980243,,0.44778351702424923,0.8101814502305001,,-806535.3435686105,1148845.2891542201,,-0.42195900169136386,0.44639657983382064,,,-4.448071941713536,1.116242653565146,1.1949889891594367,-1.3242762515764084,-2.0592624674703
2020-02-28,0.3762820159433255,0.523666072190907,-1792694.641785829,0.4657060964373301,0.6817501216273278,0.7279588376765362,0.48757702136747405,,0.44557161510167664,0.8024572852496765,,-577063.1308055478,1145611.3044587993,,0.3305153097178708,0.4007962344379785,,,-1.5322730717424486,1.0797706726361709,1.2511209481691732,-4.403944580940252,-2.5782255538441006
2020-03-02,0.3864418837291659,0.5961920088880346,-1583458.3167665144,0.451275089286649,0.5270872495500951,0.5077178395136605,0.4879787303032804,,0.44567067783256215,0.798296335138314,,-691046.3773288749,1089070.5452406185,,0.4335812865376551,0.03965403978045582,,,-2.579496573561497,1.0694108791114485,1.2307185643447898,-1.2890127252968038,0.09640502643585162
2020-03-03,0.5516885359817856,0.6772347564069001,3616441.2545303376,0.8050838771454192,0.503412328319647,0.5258358454125638,0.5465355868503993,,0.38230422846337325,0.7977727538964219,,-749652.677843909,987758.2810207114,,0.20503433201754334,-0.03861034018096514,,,-1.1984164401284434,1.0648410280668341,1.2890627332701976,-1.8736073578568015,-2.401411121718515
2020-03-04,0.7695436484107896,0.2163794294790424,-1874780.9121232664,0.3939370470323684,0.4771488002482815,0.4668243181367112,0.5335767968743936,,0.38916781735384864,0.7904703559235474,,-708303.8224827482,775915.3411064568,,-1.268764190157395,-0.13365001507346716,,,-2.4863666765175405,1.0586497921883908,1.2667933656890973,-0.9680773600123913,-1.2205845641692028
2020-03-05,0.219310186423133,0.3596009375056805,-2140454.7616486074,0.2370769738072624,0.3738682545335976,0.4746146408941129,0.5490033531147861,,0.3748877199158487,0.7909401634599168,,-772417.4858364655,754704.3238480085,,0.49450780561029084,-0.14560135672923305,,,-1.9892990132055905,1.0462873878616388,0.5967864199919831,-1.1468560725915755,-3.245435075251305
2020-03-06,0.2048136620621612,0.5199148327548242,4320611.400580963,0.3952373613556164,0.3828256101131488,0.47386439300689637,0.5237863003994936,,0.35781047794167875,0.7838261890748869,,-565974.8836056554,857728.8816595965,,0.9315644147694627,-0.10016258741269192,,,-4.389111574292976,1.1402004672128825,1.1753841149827573,-1.1922570252830909,-5.585668977319548
2020-03-09,0.5032081147196177,0.1530831004209778,5596650.681190446,0.3296971365661143,0.2484752654633117,0.385242611313485,0.5036291226455273,,0.3671211383258252,0.7772260194733439,,-177288.91494661904,948407.8185358581,,-1.190022917535879,-0.26796683434435636,,,-2.5105707195256324,1.0982008105136292,1.1750411876769422,-1.5773684921772724,-0.8139396961106897
2020-03-10,0.0650777305565739,0.5931774140405404,-4203517.410592953,0.3078200311643249,0.2819176145507454,0.36843114284021306,0.5155305623885151,,0.36591056033514724,0.766638985302574,,-367332.3958308267,945861.6985539681,,2.2099111246115277,-0.33594275237813115,,,-3.6534190090857264,1.0882614165625752,0.9850505768209046,-2.613705287666932,-2.476256065817882
2020-03-11,0.5471267759053315,0.6625853484337263,-1037640.904291885,0.4965139596648624,0.6254183905293536,0.4576723266311499,0.5249589264199,,0.36721169622590516,0.7549071358264494,,-262985.89412788174,886253.885482715,,0.19146883599557124,-0.13716654011523458,,,-2.0486839951941818,1.0605903853956715,1.0593871583927064,-0.6743210141352768,-0.8069747318213876
2020-03-12,0.640856254433892,0.3614068285343776,4397227.455080636,0.4513029533419752,0.3780609470227283,0.45803350483688926,0.5006625105440573,,0.36077845018994775,0.7509503150047527,,-18865.274146392847,897336.7972343907,,-0.5728009070678122,-0.08898990634032274,,,-2.613986165787418,1.0606730616874012,0.9540473971628232,-1.4620072521329397,-6.316701164292222
2020-03-13,0.4733126290640399,0.6430891938254053,-1425704.3534003347,0.7254875766253335,0.7498855289281368,0.4826683770510055,0.5234727274868567,,0.35425856861759875,0.7502376946796313,,3246.954125324241,804913.0855280102,,0.3065273101861002,-0.08115510457708694,,,-3.713256072220889,1.0472679053466838,0.7394093932566471,-3.9375380324321108,-2.0941543577335677
2020-03-16,0.8358507461076359,1.0378870560212698,-1353438.0788304957,0.9337946823072693,0.8503081514014763,0.6596291681710639,0.5496830632132733,,0.372422377072411,0.7461606789952258,,-61959.68359560178,784799.4016589525,,0.21649218479596521,0.18233594727862934,,,-2.4830699666540728,0.9487142972985658,0.7431972014342145,-0.3908520594600831,-0.12238917760890163
2020-03-17,1.0289274343845296,0.8686802639470326,-74381.60338585917,0.81245244132195,0.91996071666272,0.7147297381523623,0.5982413846084473,,0.345234200722039,0.733941706132839,,-209011.38873776625,792966.0428924324,,-0.16929709088557204,0.17791015694423365,,,-2.2301874544630826,0.9508032199732251,0.6504473919965326,-1.4890313429358581,-1.2891573059544967
2020-03-18,0.6784564774310713,0.7137339762551198,-3638793.268269428,0.5948131517369921,0.796311872750632,0.724959463716641,0.5917717652532648,,0.3415968060394883,0.7233085117898335,,-326211.7371315446,664274.0595299498,,0.050689978695058806,0.20299471229577268,,,-1.601972244942393,0.9317004763700365,0.7681898819129991,-1.126539406353822,-2.9730196135055618
2020-03-19,0.8483002933523967,1.6353107769388586,11071643.623110244,1.5136915238686317,1.020202260841308,0.9797402533975372,0.6638822382151114,,0.4002049683385643,0.7305538613391516,,205734.24167211013,795288.2431258542,,0.6563534502816138,0.3891827073177562,,,-0.7062541771288215,1.0029285578547589,1.1119605461987847,-0.26575032381211383,0.24208616059067453
2020-03-20,2.2442910959566724,1.1753028304877562,-13722.616440787911,1.7230965443824091,1.6322612851463028,1.0861829807300074,0.6926686471161114,,0.4157402229658432,0.7288100892458962,,268893.3543681204,875630.0029597473,,-0.6468638586884831,0.44987323469058554,,,-2.3987077511723838,1.0007173915439729,0.7433504419624579,-0.7731240395641741,-0.6307102975756275
2020-03-23,1.0783252157426355,0.9375127843731654,-5382287.852910095,0.944998822928932,0.8094394330360979,1.0661081264003864,0.654674436349649,,0.3483462520376688,0.729006303203615,,-268961.0095260547,679409.2282281258,,-0.13993399591743896,0.4876319631501493,,,-1.9983454328964203,0.995131469916849,0.6740762465793547,-0.3598256270382829,-2.29884936304934
2020-03-24,0.5085715241123996,0.6479482506941467,-2778975.6544256574,0.7454752331362613,0.9216030319140592,1.0219617237498093,0.6577396125387371,,0.3479856628149983,0.7281930851621007,,-253916.18403705643,605913.8563061547,,0.24220497047118994,0.44067019038244565,,,-1.7365454180290945,0.98461243670155,0.6274953031956492,-0.6398821297544928,-1.5108059229858846
