Date,GOOG_Open,GOOG_Adj Close,GOOG_Volume,GOOG_High,GOOG_Low,GOOG_MA_5,GOOG_MA_20,GOOG_MA_250,GOOG_realVolatility20,GOOG_realVolatility60,GOOG_realVolatility250,GOOG_avgVolume_20,GOOG_avgVolume_60,GOOG_avgVolume_250,GOOG_log1DayRet,GOOG_logMA5_20,GOOG_logMA20_250,GOOG_logMA5_250,GOOG_log1DayRange,GOOG_HL_20_realVol_20,GOOG_HL_5_realVol_20,GOOG_logD2,GOOG_logD5
2020-01-08,4.939451214172948,5.181259737318129,-9576207.821832636,5.036521884659628,5.302557275200314,5.157436685710861,5.062030036328034,,0.731618026372013,,,-1502496.8482820806,,,0.04779398445687726,0.01867209393588719,,,-1.3241259319049865,1.1087370766089508,0.7352137410254685,-1.111308320246834,-2.4684870926846147
2020-01-09,5.401114089671658,5.352740009916715,-2627212.7815827653,4.943764762061562,5.076907988155028,5.167879839114287,5.09829681634603,,0.7269018995702268,,,-960803.1774096399,,,-0.008996664003349978,0.013555988889795591,,,-2.0163298422674334,1.1181008423280974,0.8705123012349154,-3.0404052281801786,-2.9523707795650287
2020-01-10,5.410540024885613,4.927348595627436,-2317966.454468232,5.17442486943915,5.483614709671102,5.142807105025757,5.061338912461461,,0.7151880201734321,,,-918309.3987955392,,,-0.09354787446852252,0.01596800427225476,,,-1.1737998210494918,1.1184247030287067,0.7892762889377867,-1.3707709090338533,-2.0765364021459805
2020-01-13,4.692992855918959,3.672857107230307,2975386.9661313854,4.556927752554287,3.871752452055098,4.906952193877046,5.005938748764014,,0.7781967730453573,,,-209477.01843476138,,,-0.24510065200419534,-0.01997194274375955,,,-0.37808056032259063,1.1288236002103864,0.7490267838169701,0.5187240902040554,0.1648994661526753
2020-01-14,3.900613440085145,5.528844531868934,6096889.266334426,4.959281716383998,4.428958805682761,4.932609996392304,4.986339473203387,,0.7586322831434898,,,217228.00766327482,,,0.34884501519363653,-0.010833809064188175,,,-0.6342691924887933,1.1382190942822774,0.6389973631223897,-0.5083354996309597,-2.0534696495601668
2020-01-15,4.7560938068733805,5.385420690084921,-3325172.5807326585,4.93996268285693,5.285027660733334,4.973442186945663,4.95690592028725,,0.7291386576413547,,,193814.40016200795,,,0.12426872760031712,0.0033304536285650443,,,-1.0640225380141053,1.125410530119605,0.6272100457887033,0.5379914191392181,-1.5888466120713605
2020-01-16,5.747919933652064,5.526524814627706,-629708.3488935456,5.805104390677087,5.925818749851345,5.0081991478878605,4.928951948352902,,0.6934315025613877,,,251203.38153622756,,,-0.0392788448174073,0.015950020045318185,,,-2.1143281921363135,1.1244048789179228,0.6652073551996753,-6.066309979512711,-1.7499374997141834
2020-01-17,5.843621459237291,5.649502649853154,2133420.829993345,5.556226569230162,5.947908764973484,5.152629958733004,5.0066124748178655,,0.6821539224101784,,,459408.07060007873,,,-0.033783202823568254,0.028747722254463905,,,-0.937304493151624,1.1258852006806097,0.6646470284993442,-1.3314957703490369,-0.325516791346007
2020-01-21,4.466676980573055,2.171392017309614,10512272.841795929,4.241917734733768,2.71473531912568,4.852336940748866,4.954179979354964,,0.8470693406812453,,,640185.3627187035,,,-0.7212762828481184,-0.0207712281617454,,,0.4234244792248781,1.1498686588230183,0.9108969118776302,1.210491351553295,0.4064413580348905
2020-01-22,4.011584023421911,4.042903677665215,4798848.795527551,3.7263367931114857,3.0804346784808274,4.555148769908122,4.94448795708469,,0.8567636311862744,,,941160.4601931877,,,0.007776984275201036,-0.08201522113582284,,,-0.43710731202019754,1.1552756674729463,0.9275144087651965,0.4741195050137747,0.3960481434871061
2020-01-23,2.4750137416307894,4.437599591854642,-4815365.587692741,3.5889996563421533,3.7966145680738137,4.365584550262066,4.913528559954966,,0.8636516539811444,,,592775.4887792085,,,0.5838676496052408,-0.11824023344030926,,,-1.5720703011194137,0.7442016811767046,0.9861047222793199,0.8181077623579261,-0.05358950948298516
2020-01-24,6.202268647824056,5.481178049931252,3230158.667054083,5.510953697782561,5.833264737262219,4.356515197322776,4.928980124820129,,0.871253089273876,,,575067.8358052499,,,-0.12359508558951365,-0.12345962431260313,,,-1.1322382385609964,0.7259663251673553,0.7632204288699159,0.3634440423962634,-3.0934164457276276
2020-01-27,5.192260981626049,5.324918120121026,-1214728.2580000572,5.122270418102147,5.236059316698693,4.29159829137635,4.981785140801398,,0.8610807827261688,,,942924.0228084165,,,0.025228090728973022,-0.14912906316442678,,,-2.173410313924094,0.7334705168566015,1.0077536719702882,-0.11955125373327531,-1.1252092845194406
2020-01-28,5.023170136516278,4.21375195904136,856094.2366194911,4.435050317895296,4.688324084965757,4.700070279722699,4.88941145607704,,0.8379727218397448,,,786046.8010836123,,,-0.17570778320626615,-0.03949447787617285,,,-1.373284292002283,0.7125093570574865,0.6340128357121155,0.23698814384805572,0.714105973421294
2020-01-29,4.602156562174002,4.255534597155922,32386001.356633477,4.374644545631789,4.3896519857859815,4.74259646362084,4.851183625153283,,0.8490633446079086,,,2603877.0779827586,,,-0.07830461761025549,-0.022637958731210193,,,-4.199209190572839,0.9859949561835657,1.240459678082733,0.06708233567590735,-1.548197388603284
2020-01-30,3.900705846946949,5.38964105889626,-15604842.385199497,4.7098007023764765,4.578313263273756,4.933004757029164,4.857367044986939,,0.8526856787771564,,,1980053.34365437,,,0.32332126565044383,0.01545175576244364,,,-2.0288439520580606,0.9976065297721916,1.209202475967802,0.16202454218516965,-0.04914668732256007
2020-01-31,5.58540686980988,5.535903474758555,-5582739.447304856,5.754847625442999,5.631422498063479,4.943949841994625,4.869136006579888,,0.8607107737325811,,,1039488.2547785577,,,-0.008902498080577402,0.015248064900963972,,,-2.0921205627978776,1.0139438498734847,1.0690700974209433,0.24714822204108164,-2.905426872655814
2020-02-03,5.281868869632476,3.477198367865981,4186239.378990914,5.11489557161228,4.281795361291849,4.574405891543615,4.790360311669682,,0.9135044040805239,,,1312767.8790287618,,,-0.41805308483267045,-0.04612879971367064,,,-0.18260134354610041,1.0382153638347573,1.4610336609144474,0.6483813207952165,0.6139523125069501
2020-02-04,3.4119918507143367,4.612024096718791,-8471992.68892663,3.3347349579436028,4.023928189388158,4.654060319079102,4.778354933356928,,0.91422734569656,,,838027.0744427649,,,0.30137058597284216,-0.026356305574455122,,,-0.3722335952637678,1.0299476253735194,1.6236748035183477,-0.07917375910897255,-0.9206197443484997
2020-02-05,4.165286287234871,0.4247331859403331,57295304.23775712,3.587937123316649,0.8770952192563257,3.887900036835984,4.529563816689313,,1.322067151502441,,,3515234.011110205,,,-2.2830791146802265,-0.15275647157509653,,,0.9972592523499278,1.1230533109837657,1.318452857049716,1.1159495205251049,1.343074027051912
2020-02-06,0.5964979171406313,4.197674913893238,-20968412.83328245,2.075569839542453,2.378422592262737,3.6495068078353796,4.480384575518068,,1.3148231865148685,,,2945623.7605377147,,,1.9512103093219366,-0.20511684816846,,,-1.1945085562113678,1.122607824102753,1.15675689554444,-0.8810462238730452,0.17560416639671633
2020-02-07,4.07953374780157,4.75096007630178,1298247.7089799792,4.2905526616228045,4.7915312652822735,3.4925181281440247,4.450295578837322,,1.3006180791296593,,,3141896.785065851,,,0.15236401456319304,-0.24234751345499747,,,-0.6911918860757824,1.109853075028419,0.8146187503952839,1.4646957742279716,-0.24214366767605747
2020-02-10,4.781920011765372,5.531423623239213,-3617106.3068302087,5.225876516102446,5.408927477606547,3.903363179218671,4.480499330217911,,1.3191614821352091,,,3076939.7924477523,,,0.1456030768389786,-0.13789596268574464,,,-1.697990686744077,1.11744105164499,1.0210427118114758,0.2879935559452422,0.7198987721795068
2020-02-11,6.09305936448483,6.176954378546384,1137154.899311531,6.622482466110569,6.509315601837095,4.21634923558419,4.605704193783714,,1.356770583649398,,,2985028.1891067596,,,0.013675016706744415,-0.0883259338316014,,,-2.1788918744956676,1.125112778947261,1.2235402540316467,0.3548693263632267,0.4478412746468333
2020-02-12,6.769932238829803,6.882987119895574,-4752219.974607877,6.676931295627398,6.739248927596094,5.508000022375238,4.673411323185046,,1.436696617624783,,,2442572.7270596446,,,0.01656165428363197,0.1643123038589434,,,-2.7755108760764973,1.166289546928116,0.8153205337606159,0.3012620679883766,1.865358992398475
2020-02-13,6.188366834244775,5.329289068896109,-3707827.378170148,6.291525568698255,6.303583794831312,5.734322853375812,4.670604742125606,,1.4352866391076247,1.2597822093542639,,2423439.98718777,780465.3686967167,,-0.1494533661707633,0.20518111256543706,,,-4.4180081853126305,1.3510460743171686,1.3841720424406703,-0.16526940311386654,0.12364506920662287
2020-02-14,5.826598699749624,5.80413993920353,-5940512.314194992,5.187135610646855,5.814852415550682,5.944958825956162,4.684485498354396,,1.4453074041304041,1.2622634431477326,,2157899.7889226982,819699.6134884253,,-0.003861971136536759,0.23828751355267783,,,-0.465666161826759,1.3623216526022772,1.4537599621740052,0.07589304574688249,0.05181402853864798
2020-02-18,6.085193493109401,6.164426597376526,346155.47988754883,6.066606864229712,5.634917792056029,6.0715594207836245,4.710231695730565,,1.4678137443965782,1.2600537148719297,,2068536.5214174085,644363.3143497934,,0.012936598635270457,0.25387837918339556,,,-0.8400496902141507,1.3643264603423633,1.588070910408886,-0.18015886292665687,-0.4572801583698321
2020-02-19,5.593313199169621,7.169148629300182,8220536.644554164,6.622589697390552,5.827160440909637,6.269998270934384,4.960119526330095,,1.437958230715866,1.295673716145311,,1953949.71155532,966646.1483811531,,0.24821509418514712,0.23434624037984542,,,-0.228873364786783,1.3251685871507202,1.8000828869014003,0.31116079498783095,-0.007836373574832918
2020-02-20,7.601810554581796,4.683268096421237,3809526.308487907,7.584758912666942,5.918739211364922,5.830054466239517,4.992137747267895,,1.4235169949653177,1.2941402068710213,,1904483.5872033376,818543.7820094466,,-0.4843902723609885,0.15516211843713684,,,0.5104373691861464,1.379229254833984,1.9255410240957282,0.392824552486388,0.7883296356052364
2020-02-21,3.399772063156398,5.589433464775709,-2242726.62215608,3.8006452885379858,4.465497559809229,5.882083345415436,5.049729440913948,,1.4232010918487554,1.2971150693531355,,2033115.5354801707,874129.9799389802,,0.4971695449213759,0.15257634380683804,,,-0.4081904114692035,1.396277526768413,0.4979348159745309,0.45724455516985063,-1.3465184333590776
2020-02-24,6.169478931433318,5.015046784626364,514954.16543497145,5.41872595412439,5.578520800408874,5.724264714500004,5.026422877648704,,1.4195758572554757,1.2878590041452909,,1897355.310399215,987376.4330553795,,-0.2071716320864852,0.1300055334493865,,,-1.833864497205808,1.3994015349538826,0.8630883049911012,-1.1032871341351964,-0.23687089846785292
2020-02-25,4.357195699730596,5.312274332783176,-1111065.2971090565,4.405399604407577,4.662059202229564,5.553834261581334,5.025790688281811,,1.419438738725641,1.2031368548469152,,1902538.4584437653,864203.5012978908,,0.19819139252183168,0.09990575469979482,,,-1.3600045941350754,1.3869654458641685,0.9336865314672195,-1.2831634540198453,-0.15999005380887768
2020-02-26,5.85392199240458,5.053651621085152,-1304974.5993824415,5.0032649977967125,5.456499066700452,5.130734859938327,5.067785671384001,,1.4065152550032614,1.2032041872466177,,1794485.0166436683,816706.0450941887,,-0.14700078739521347,0.01234492548186545,,,-0.7913465785501431,1.3923609363336333,0.90146788815464,-3.2543777135005585,0.7492897769557749
2020-02-27,5.044459722123676,7.560146880538561,1655443.1292504333,7.285188509413629,5.417692862355786,5.7061106167617925,5.233016285553133,,1.4972520014437751,1.2486949446388975,,257957.10527451633,993193.3807777897,,0.4046000623240525,0.08654979917389331,,,0.6245983071293979,1.2792101672087208,0.94271694413371,0.809984234585823,1.0567059509453836
2020-02-28,8.65647374311034,5.905989106258438,-5828166.021444196,6.929713755607509,7.728823420594566,5.769421745058338,5.258833687921241,,1.5045289154871693,1.251092283457204,,746790.9234622812,933311.6935810907,,-0.3823405118341637,0.09266258817467234,,,-0.22425708983434506,1.2717424442350387,0.9629447306307706,-0.15977272122510466,-1.1502562503762717
2020-03-02,5.498034985090783,6.243639430740679,-8139123.758293176,5.349608441195592,5.959355254950843,6.015140274281201,5.294220485720348,,1.5196358301345463,1.2525420248793055,,618971.7079128653,838048.3925132769,,0.12717250150533166,0.12766391873382754,,,-0.4947114673934035,1.2482415317231825,0.7335432307100477,0.2749823587288596,0.20586932414806938
2020-03-03,5.996719250539236,3.208451119424204,9487594.50534523,5.596788192988896,3.8486305494941817,5.594375631609407,5.280783123298258,,1.5376301192141468,1.203065274222292,,884039.4642305812,571519.549727035,,-0.625424224726578,0.05768733601734711,,,0.5585624582325412,1.2812659601257497,0.6328446006512509,0.9923395002879718,0.7437562672763137
2020-03-04,2.3400178936268787,4.170165899651138,2029765.5274910775,2.780919307166592,3.710206000685069,5.417678487322604,5.2586902134448765,,1.550862091926023,1.1367771195799299,,1409127.3750514665,117551.26741221613,,0.5777972429188797,0.029785413431700932,,,-0.07333798334361559,1.2890262506545587,0.4929428968249716,0.7292252352934461,-0.12388014871799267
2020-03-05,4.745276908213782,5.399255498622196,-4178818.541336917,5.22854308209623,5.653078794453784,4.985500210939331,5.5074163290789695,,1.0541550814442002,1.129142021179661,,-1664578.763903235,126476.2510164672,,0.1291112851851227,-0.09956186580355605,,,-0.8567591487185262,1.2137084158232578,0.5264498877820157,0.7842687728290246,0.7705208133815487
2020-03-06,5.137554323373706,3.549934219069698,7708621.163995549,4.19682745038439,4.255788382066605,4.514289233501583,5.4750292943377925,,1.1052256500948727,1.13655300560645,,-230727.06403933527,404133.28273876634,,-0.369648080183019,-0.19294987514184594,,,-2.830880229288747,1.2847069661126815,1.2822129646730251,-0.47766219238620694,0.8569885622873893
2020-03-09,3.986279513210576,5.310021391388766,-8132010.502815168,4.766865526704493,4.772233475884605,4.3275656256312,5.502982360092142,,1.0929504951651228,1.1361173302005485,,-702239.9746290926,492951.2110090398,,0.2867375206880907,-0.24028501982115363,,,-5.227309346549828,1.5876006580307758,2.354676326508431,-2.4164919443924364,-0.06868787584008887
2020-03-10,3.947092045575367,5.3875095130379975,8302219.697428796,5.053780286289424,4.27840656776295,4.763377304353959,5.495786654582082,,1.093227101705234,1.1339836833437955,,-106273.67441614237,684118.9064120238,,0.3111041043916305,-0.14302480148306917,,,-0.25441014840474774,1.5989649365213905,2.1827331527192264,0.6084469275746274,0.7788928539576095
2020-03-11,4.673236948448782,2.656611683283721,39145789.83674395,3.4438985389740893,2.588076465123251,4.460666461080476,5.319769519818948,,1.2499483955037503,1.173801178307213,,1794158.0724554784,1523236.4143758258,,-0.5648004607454903,-0.17613179346892177,,,-0.1556927820966804,1.5963356663182782,2.1662368988711953,0.9758454952356176,0.41446067068635933
2020-03-12,3.6508605857254537,3.349587294380981,-1607779.1582670957,3.200214397079065,4.169419652520013,4.050732820232232,5.143099528543218,,1.2669642926244207,1.185640919448828,,1951380.1132725175,1537060.2826651458,,-0.0861257741738849,-0.2387581108228503,,,-0.031278867601983715,1.560211930270562,2.290199025331919,0.7119307685457223,0.7176779284612836
2020-03-13,3.601661657650922,3.335879248885277,-3828964.9722914994,3.5712249407190484,3.783056303301983,4.007921826195348,5.043429037542676,,1.3284630279439273,1.1953058675134944,,1945323.23356645,1520859.2069720763,,-0.07665902307629502,-0.22981335618194385,,,-1.5519647803703818,1.3400414870842294,2.2020289746100263,-0.3867401707206792,-1.541522426925083
2020-03-16,3.604577160174863,4.170766392004396,2322794.0097753,3.7219713328453423,4.248220337353146,3.7800708263184744,4.96176036018272,,1.3294425003983463,1.1883939301864008,,2358488.5497649647,1589197.2400746301,,0.1458953347183481,-0.27201784252062194,,,-0.6419807856589667,1.3383276137347584,0.6167834058652215,-0.19701404761549882,0.13037453946415967
2020-03-17,4.026095326442949,5.426732273496192,2833956.306514606,4.925748275558448,4.33378265931762,3.7879153784101134,4.924875643988703,,1.3043149650245518,1.1863433477048593,,2482878.591096318,1670274.394371268,,0.2985401569008673,-0.2624831886643002,,,-0.5243067264591572,1.3397609371200685,0.5984949730740591,0.7375721284547501,-3.238498076749038
2020-03-18,5.485066004340624,4.514540649536251,-5513447.550708339,5.241850811124564,5.066971246879952,4.15950117166062,4.792145245000507,,1.1943458775791318,1.1672501985172958,,1796179.3813331923,1463438.151869072,,-0.1947256843213759,-0.14158301382059507,,,-1.7436577462964196,1.3491668064835372,0.7244313194081987,-1.0677700651257185,0.61946240836508
2020-03-19,4.182930869640721,4.597350534867481,-7079540.585672498,4.174258270949849,4.2452522197938265,4.409053819757919,4.787849366922819,,1.1949124848984802,1.164691566373861,,1251726.036625172,1365790.0280072326,,0.09446800105807593,-0.08242121356237997,,,-2.645160633122512,1.3642186256153257,0.8704536110871953,-0.1870747489807155,0.22135254080116154
2020-03-20,4.621393456193623,3.741508173215671,151686.84921819717,4.676364717000119,4.609048590954224,4.490179604623998,4.695453102344817,,1.2010971413958744,1.1741858311478692,,1371446.710193886,1332445.911484422,,-0.2112074885004969,-0.04470191344138404,,,-2.698355456682302,1.4053652015241782,1.0465958280424215,-0.2574342179259193,-0.9023165167961137
2020-03-23,4.161255540498736,5.421603669423426,-616577.6327738948,4.67101873277614,4.854302098509784,4.740347060107804,4.71578094658467,,1.2101966481701487,1.1756560773404476,,1314870.1202834425,1262431.0888293027,,0.2645748102983378,0.005195819847701587,,,-1.6967218771161414,1.40212103874597,0.8865065456530167,-0.19327759411857637,0.2238131490188459
2020-03-24,5.537690034719624,5.434260337103716,180318.1523637809,5.821181572719688,5.7754561050514965,4.7418526728293084,4.721880246800697,,1.2136635895451022,1.1748397656374925,,1379439.2927570844,1408300.5913364221,,-0.0188540337822082,0.004220840940837394,,,-3.085099856912978,1.468446492799032,0.6205711821584169,0.5263557037098097,-4.889117427276274
2020-03-25,5.20846566775662,4.472966851028914,-1739587.236752022,4.398233967587942,4.884073471231098,4.733537913127842,4.692846008297885,,1.2122539415410372,1.1663191323683921,,1357708.6608886053,1312746.8262052953,,-0.15223340132103316,0.008633672876985694,,,-0.7218769490400623,1.469588555385195,0.956999982343453,-0.052729252888426406,-3.1802851537233336
2020-03-26,4.878826601503484,5.115570898806304,-105647.99432602152,4.790805314211909,5.0858959083657,4.837181985915606,4.570617209211272,,1.0151514590504775,1.1665739762111116,,1269654.1047097826,1377162.7626556861,,0.04738426540459781,0.05668406434239727,,,-1.2204728709610992,1.4045883426611498,0.9914239419645292,-1.1435381980596286,-0.6573547141758016
2020-03-27,5.370206126570572,6.8801764025494165,13021568.975780398,6.543479592890947,5.679141491730164,5.464915631782356,4.619326574025822,,1.1022348286222525,1.1938057192691416,,2212140.8545710123,1646328.373895888,,0.2477779989016664,0.16809975232082325,,,-0.14579126593614908,1.4078745832610775,1.1168419625662658,0.8784682142223463,1.143798579165829
