Date,K_Open,K_Adj Close,K_Volume,K_High,K_Low,K_MA_5,K_MA_20,K_MA_250,K_realVolatility20,K_realVolatility60,K_realVolatility250,K_avgVolume_20,K_avgVolume_60,K_avgVolume_250,K_log1DayRet,K_logMA5_20,K_logMA20_250,K_logMA5_250,K_log1DayRange,K_HL_20_realVol_20,K_HL_5_realVol_20,K_logD2,K_logD5
2020-02-28,3.32216448776034,3.426295415612941,-537615.7949745196,3.8878476441627257,4.081841298297334,3.5699230433093208,3.3799142853038027,,0.6808487870948526,0.8367515903500241,,-180805.6714733698,104134.36031471715,,0.030863099099022906,0.054693689267414816,,,-1.6399298311001613,0.7979558602549494,1.150052679230926,-0.5101301305389208,0.19386361092358967
2020-03-02,3.8429644828167966,3.2198727113538155,355167.12811739603,3.221921630296663,3.1223519188286915,3.462716624903403,3.391203220364878,,0.6759692287626253,0.8346059435717269,,-138357.429839488,105805.85335390209,,-0.17690224135438845,0.020868642025631698,,,-2.3068972623670856,0.7966752005559642,1.1524855426144416,-0.8902449156540944,-0.6235612465141364
2020-03-03,3.846323517908388,4.08216677508495,-355522.5854808248,4.2889947530475325,4.574360226511949,3.5128730562112467,3.494572460488457,,0.6091817096927679,0.8370530582726836,,-123495.69574141763,96798.71377779853,,0.05951015812204622,0.005223197892941604,,,-1.2539845572056658,0.7729809128041426,0.7528556203480828,-0.4217906076336866,-1.3831706189297541
2020-03-04,4.76348539834143,3.92862715262936,-358648.0016386524,4.690414491389646,4.319145733007836,3.493255915397903,3.532478328822134,,0.6115379454044987,0.8394288877536135,,-100806.24466225327,86940.36988228992,,-0.19268958701631067,-0.011165472402138443,,,-0.9908290625139355,0.7727079586738916,0.5892592304243861,-0.3442461576098342,-2.3219136511981993
2020-03-05,4.157430525654036,4.783069360407779,1014440.8280351867,5.125502564621037,4.745393938828755,3.888006283017769,3.6856118319495126,,0.508710683619865,0.8604240302009609,,-72000.02416452735,71777.86963142766,,0.14018524469829405,0.05345995764657774,,,-0.9672982097630226,0.7242759822475605,0.5592291249986237,-0.35538636690678765,0.6799362178599003
2020-03-06,5.486082691959517,4.947397815444241,214603.26132439772,5.738423797319847,5.749873419096261,4.1922267629840295,3.7622354639857596,,0.5766670851568924,0.8835435007385414,,-35429.54434770075,92728.34497391948,,-0.10335272116637119,0.1082187207509738,,,-4.46979858215506,1.007711663346367,1.4862287779766699,0.01859666788492225,0.41943533502894426
2020-03-09,5.996539760443348,4.405488689488493,766174.5534249716,5.2140930744483285,5.521420559296978,4.429349958610965,3.7874436597997914,,0.5938311574858809,0.8779642198885593,,5515.629812670854,117021.33951742786,,-0.3083314033163125,0.15656154166057015,,,-1.1798413740513511,1.0082001790001769,1.51285172919965,-0.9739710353237458,0.17026245230311587
2020-03-10,5.820757761470688,3.908133824978364,2057003.7406056733,6.116744039426585,4.273253772735657,4.394543368589647,3.8148221524452213,,0.5856809639620605,0.8674874889501399,,127697.00292528777,152353.2607109246,,-0.39837047538608494,0.14146958212758423,,,0.6116606588793326,1.1103476986017942,1.8623614328092373,0.03851276113926211,-1.7485106292668915
2020-03-11,3.437889552904352,2.617634339620615,2676831.6063897274,3.169506889835148,2.7684922678999087,4.132344805987898,3.7646036583244644,,0.6433082097235344,0.8733251994718071,,311538.1982281346,197854.73298367712,,-0.2725867949703865,0.09320240982073322,,,-0.9137573886614506,1.100460334829802,1.8669000648667609,0.5810162136278549,0.27078472269845455
2020-03-12,3.059612816541737,3.5231408452696726,-2313078.153811087,3.112719119706469,4.202934001575493,3.880359102960277,3.773727676529531,,0.6382531719971173,0.8495306258738229,,199529.5912617867,162921.230585688,,0.14106449993113296,0.027864415101288887,,,0.08637481614102768,1.144020640499429,1.9816137991498275,-0.954530179383483,0.2310549853365758
2020-03-13,3.988771218625416,3.7892861100932222,-543891.557374256,3.78391515060013,4.318970236474158,3.6487367618900732,3.780100489804785,,0.6377131761142267,0.8502314515324499,,192174.30017262962,160398.51071495994,,-0.051305578314833185,-0.03536957882490621,,,-0.625385573136066,1.1433631364235655,0.7387198148166154,0.15841452283455873,0.14679083853214242
2020-03-16,4.339426053413369,3.2781535411766427,-1095364.7074963232,4.260678622425409,4.251163946160489,3.4232697322277033,3.7704900865078215,,0.644043524663608,0.8432867272838049,,82774.02023527234,140050.22542159332,,-0.2804617744898459,-0.09660883303912936,,,-4.6549198024680445,1.353756444929362,2.075732655322438,-1.4065488898085634,0.11985657178201271
2020-03-17,3.518293764096377,3.400429978564439,-73273.67474589706,3.751195118985272,3.948237177780186,3.3217289629449183,3.7991351142518788,,0.6118310779570991,0.8408062352403908,,98295.48039035562,144395.2502645329,,-0.03407425807350328,-0.13428801996942646,,,-1.624338076610383,1.3505006814646459,1.842785090181663,-0.9445458456003683,-0.6778569809024253
2020-03-18,3.9425402357199104,3.675103610313357,-394535.4478741216,3.790549881400388,3.7840705128477694,3.533222817083467,3.7756883263467964,,0.6068832335143958,0.8412240953250762,,78740.06682825218,136901.70106787095,,-0.07024391988905127,-0.06637227040771308,,,-5.039132218949606,1.5727356508163233,2.3440660608865733,-0.9239447766411987,0.055878573069511675
2020-03-19,4.231483246367162,3.1541377840885687,-68423.20569301955,3.935053658291324,3.7621293588063054,3.459422204847246,3.760124193772519,,0.6191272291395391,0.8364979555946825,,57350.000213220694,126492.50553134058,,-0.29383740776097783,-0.08335040480890035,,,-1.7549013554794426,1.5730258386699167,1.9773493306117813,-1.4012366654829898,-0.99695033909227
2020-03-20,3.599566755694177,2.598039913609142,-190338.04725840897,3.38861212190519,3.2344713248481725,3.22117296555043,3.658014883433464,,0.63454858547285,0.8434425189865341,,58120.71804642994,86378.84566705859,,-0.32605621124306294,-0.1271750504556815,,,-1.8698888276516432,1.5501330872254804,1.7041157301359344,0.07423853914053874,0.1749999831031756
2020-03-23,3.074683636480046,3.939629784208094,-317309.40611509595,4.2180380310390575,3.809521840439509,3.3534682141567203,3.6672011324746983,,0.637363938490233,0.8410757712111641,,72383.42396646684,75072.00961107793,,0.247884741975839,-0.08943363880587621,,,-0.8952237311968754,1.5453196009317218,1.6120524508183467,-0.24144500578195718,-0.4132812098566961
2020-03-24,4.390554490092342,3.3542476143029347,-515068.8974914632,3.482526545820903,4.099227830331671,3.3442317413044194,3.643344282262558,,0.6398200286867107,0.8126001432037887,,62824.87073148806,75126.85460333969,,-0.26922803940693296,-0.08566502526081099,,,-0.4833705141090129,1.5234972720780438,1.7912049698105983,-0.27943920416827833,-3.0751572797117994
2020-03-25,3.646063938023751,3.4565937169043224,91162.3644908329,3.754539838285957,3.999581017463555,3.300529762622612,3.61483832527297,,0.6345191395721891,0.7999346961251339,,45017.66187066306,80573.36717708262,,-0.05336458331474737,-0.09096414159502014,,,-1.40632900428507,1.4970826299117657,0.5856858348163354,-0.7276639546107182,-1.5209239867116595
2020-03-26,3.9869892585892823,3.895067999579688,181840.2650077634,4.1933709526752665,4.0963052138354,3.4487158057208362,3.669125849136532,,0.6078607195296033,0.7617195171032894,,29707.71337211398,81215.58493664204,,-0.02332523694480188,-0.061951513926419795,,,-2.3323668100286232,1.4936639662827147,0.7391074439577906,-0.6146680602952563,-0.29984883424624503
2020-03-27,4.309573149038343,3.995662123887655,340497.7503072622,4.6322658494204845,4.255293873341543,3.728240247776539,3.6975941845502676,,0.609220763264214,0.755936882594537,,73613.39063620308,100869.35031036158,,-0.07562955823525894,0.008253951119576556,,,-0.9755844283051486,1.502094239596061,0.7035463487317772,-0.6179128015002705,0.3347723714390513
