Date,DASH_Open,DASH_Adj Close,DASH_Volume,DASH_High,DASH_Low,DASH_MA_5,DASH_MA_20,DASH_MA_250,DASH_realVolatility20,DASH_realVolatility60,DASH_realVolatility250,DASH_avgVolume_20,DASH_avgVolume_60,DASH_avgVolume_250,DASH_log1DayRet,DASH_logMA5_20,DASH_logMA20_250,DASH_logMA5_250,DASH_log1DayRange,DASH_HL_20_realVol_20,DASH_HL_5_realVol_20,DASH_logD2,DASH_logD5
2021-01-25,14.21570180295852,16.201787965036786,1678004.5101971268,16.631019435824996,15.888950223709315,16.486051892848547,10.60892788615137,,5.620586915287363,,,-118733.6486221531,,,0.1307744898845627,0.4408187835458138,,,-0.2983127623809227,1.1171329982982443,0.6160721462341742,0.889298677971832,2.4128663887225135
2021-01-26,14.289297217232743,17.11532919549707,128205.03882388493,15.017800049851871,15.37676801997219,17.189995058433755,10.904134239125451,,5.805879669888066,,,526.9646879156593,,,0.18046369543091192,0.45518552661047057,,,-1.0245221141947365,1.0784355300673643,0.8607543602227995,0.9060982603025606,1.2583802556482766
2021-01-27,19.79289326513947,17.54684045614711,5575238.582391761,23.16840259893307,19.225516642425816,16.827969795612805,11.46200638548282,,5.88474749166926,,,229739.9444094114,,,-0.12044904455249486,0.38400459760833555,,,1.3719129314509,1.0641849404307326,1.0115849276364222,0.2964330391400986,0.5933966296409533
2021-01-28,17.306182099676278,21.10032448519088,-52770.2879817728,20.623048855903804,15.309848612583451,17.32099261165434,12.120760642763555,,6.197130571133558,,,363829.1236273213,,,0.19822463433617082,0.35699947365802176,,,1.670194336071654,1.076969394748763,1.1369064890822953,1.382536130232399,0.9022380864268829
2021-01-29,22.123923508729263,22.996561092029296,-1945015.7364274496,19.010792816041985,23.2928161400268,18.992168638780228,12.742638493473985,,6.640360760720867,,,279313.76451437885,,,0.03868515227478877,0.3990729854923268,,,1.4544256371364994,0.9813746215160507,1.2156492481046133,1.6955643478901827,2.1229654988845676
2021-02-01,20.09901542530001,13.832781852274138,-1537574.0162783666,15.501625894930015,15.145234279309392,18.518367416227697,13.193889785265032,,6.37407135721147,,,269789.1592385318,,,-0.37362955837615985,0.33900924549321304,,,-1.0317251088568642,1.0390458446219604,1.3883579839900833,1.9834182196761017,0.8624705054868052
2021-02-02,16.96141248156802,16.056118575932956,-790394.1854018522,18.668976661811115,20.740614033028265,18.306525292314877,13.394227041604273,,6.399122733257595,,,245715.4646068261,,,-0.054850913392673596,0.312433773303253,,,0.7283392951891817,1.0392682054582345,1.1028923870342522,1.9373655356122053,0.05752393217386632
2021-02-03,15.991584774039978,16.53044809497004,3861888.763977969,16.451901553580115,16.388374122708,18.103246820079463,13.195932579298738,,6.226582070211948,,,309297.71914865344,,,0.03314138719297754,0.31618266033336273,,,-2.756283484122946,1.2747803997353497,1.8772381848189648,0.9923870446834148,0.016259456868007394
2021-02-04,20.392546851590765,14.18944973578229,-3342865.6662598616,15.921469148018415,16.732502665628814,16.721071870197743,13.311265909281328,,6.222340229090701,,,267513.4439701401,,,-0.3626707715710942,0.22805897514867685,,,-0.20944589697794752,1.247667130096214,1.6349797669708583,0.6241554734387442,1.9330962215777274
2021-02-05,13.523785646243669,22.490441406630964,496589.42714747554,18.240062036756456,15.589512184707589,16.619847933118077,13.912049701109208,,6.507588873368518,,,339990.21067649423,,,0.5086403577325627,0.1778422901727945,,,0.9747671098139752,1.2301245708253332,1.511064637032473,1.7850693588720856,-0.6809821052562807
2021-02-08,17.649068916301758,12.484212927706196,1388431.123351539,15.774899880436775,14.503581779751912,16.35013414820449,13.986844625785338,,6.480757551057861,,,394940.3938322837,,,-0.34621814905905574,0.15611888383048628,,,0.24005423680608556,1.2238127074875926,1.4975072576781412,0.5337039914583167,0.2990439743181261
2021-02-09,14.70959933312082,16.23718141971152,-1590353.7376271714,14.151524814350068,16.911802762185275,16.3863467169602,14.812785451374907,,5.552785396612052,,,320924.7996444815,,,0.09880346524990928,0.1009577811481167,,,1.0153313803959698,1.2043079946106028,1.5468877135076178,1.8331029256705174,-1.7089111047809156
2021-02-10,16.31950401252233,17.37869833495661,-1072351.0935555522,16.334747335249318,18.529937774050268,16.555996764957516,15.208176822210884,,5.432631711193713,,,300302.2610123934,,,0.06288426492657966,0.08491514644716822,,,0.7862688030374609,1.2030802977591402,0.530320313691477,1.5881091442562079,-0.16457959239821543
2021-02-11,17.29363685057247,15.628040886788597,-738155.186648518,14.412592488438406,14.218889244315733,16.843714995158777,15.641879031558986,,5.073351965193766,,,-79432.09922747598,,,-0.10127182829708041,0.07402571931420304,,,-1.6414279605283655,1.205104004617215,1.1150199195516193,-0.49570627775710435,0.36366426731744095
2021-02-12,17.237816277405273,17.467229040945057,-1117105.3853426613,16.1796948600265,16.445415395226746,15.839072522021596,16.425989187252092,,3.893733515227362,,,27132.64984222837,,,0.013220907972297044,-0.03638495527817167,,,-1.3253101420359699,1.2004425137696353,1.2233477875876375,-2.4244058268236337,1.6140696425295573
2021-02-16,6.257844888905055,9.299388047940012,-268483.0509102117,10.173229830147491,9.446206038783204,15.202107546068358,16.639165250837273,,3.3103245797583987,,,48709.11143907929,,,0.3961127378069743,-0.0903251963334322,,,-0.31879607658616305,1.1792938369086543,1.200111253441969,1.8450873918394501,1.158397304707551
2021-02-17,16.18147726245232,13.668190640883424,-1027631.4726850326,12.815793153200175,14.034066921330862,14.68830939030274,16.642794114502895,,3.306850515755744,,,277.37633746666836,,,-0.16879592709315164,-0.12492543902097007,,,0.19743491261123455,1.1730705747761494,1.0185624845144765,1.3347479820937649,0.943513128720018
2021-02-18,15.702928936822218,10.20901205691736,-583599.2424551208,14.571553414647298,12.791229907735897,13.25437213469489,16.185396378836167,,3.536371251386011,,,-79913.06940151985,,,-0.4305763862454207,-0.19978190715100227,,,0.5767950932461324,1.176452932479013,0.9569100081492972,-0.09472394180032516,1.9698618988480183
2021-02-19,9.30059396601007,10.942791456704512,-658548.1981140997,9.313568953744335,12.047676875032082,12.317322248678073,15.800775431422235,,3.671634965430181,,,-156389.86590517283,,,0.16260265958950162,-0.24905243223026496,,,1.0058052112928961,1.1725680808538674,0.8996804738178602,1.0026149069935928,1.5444191544191952
2021-02-22,11.870182310070833,4.414913293212564,89768.71564282966,10.478414380267507,6.346094584438532,9.706859099131574,15.289487048262867,,4.467431172222054,,,-75336.05490775417,,,-0.9890413726709294,-0.45433271195693353,,,1.4188389431872872,1.2001229789901162,0.6780638205259688,1.7568399450604912,2.5689655699594947
2021-02-23,2.495427034493858,6.169461953160976,-29417.549325939966,7.544771308084663,4.448975830068065,9.080873880175767,14.787870747669078,,4.9017240297052025,,,-160707.15788390752,,,0.9051517597454991,-0.48763687039149883,,,1.1300448934732596,1.2149672523706496,0.48101835215901856,1.5630440705338031,1.1410093923816147
2021-02-24,8.020194798124948,8.155522407406693,-653096.424641821,4.810852146002944,8.121536239893501,7.978340233480421,14.339880408264559,,5.083865839468698,,,-199772.2310571928,,,0.016732583162612585,-0.5863140963694878,,,1.1971548429260654,1.1972879465421573,0.3117463487914431,1.3192484629232042,1.7070487588518148
2021-02-25,3.688411326351684,16.992038483831905,958894.7179650574,14.926161047014617,7.312277869936864,9.33494551886333,14.3121403096488,,5.066931517451255,,,-430589.42427852796,,,1.5275490793959305,-0.42734320904089257,,,2.0299733146692005,1.2360112675134491,0.4053122208091063,2.3816343717500614,1.9144233780074433
2021-02-26,19.69132893239293,15.3701317646387,-483678.5949467153,15.22679032395328,18.976961251196823,10.220413580450167,14.02563067362119,,4.818824114784233,,,-452134.8396267751,,,-0.24775225277140978,-0.31649936650268545,,,1.3218014195418337,1.2188677173061826,0.3589723963850974,1.9761080476182544,1.487799021799462
2021-03-01,15.617570500543335,15.029415895644789,-99270.30465771163,12.770029874649865,16.199065248497178,12.343314100936613,13.627273413801964,,4.344121697955541,,,-359847.5680382882,,,-0.03838725413249208,-0.09895863455322307,,,1.2322789895101955,1.2091482281386097,0.3686320862868493,0.6742816340418256,2.3622212360669796
2021-03-02,15.281274336288432,17.460697007058258,-424862.255607439,17.28304865205365,16.335510704959276,14.60156111171607,13.808669171541169,,4.428087905719754,,,-304211.98000474187,,,0.13332429060301274,0.05583185269424781,,,-0.05388829312369776,1.1703972282384771,0.7520150134695385,0.7374344803299114,2.424026765792102
2021-03-03,16.64819707112484,20.88779380228499,1216716.4535407894,18.99896671205448,17.00892264955388,17.14801539069173,14.050252932858772,,4.681694531012334,,,-203856.44805760978,,,0.2268630332140383,0.19924204830000508,,,0.6881567804513709,1.1697975848191733,0.7772947513510954,1.767872757530007,2.5441398251586005
2021-03-04,18.96988201498418,12.68398414595893,-1459752.2928318502,15.784992372342202,17.31045437405183,16.286404523117135,13.857929735408216,,4.6533664557746715,,,-469938.5008981008,,,-0.4025124576186304,0.16147306857414903,,,0.4222973161194411,0.9087063257225585,0.5729563709705232,1.5637526239764283,1.4604863724627328
2021-03-05,12.744948618651918,9.654841223922787,755487.0971064508,10.658783526153345,6.931151011680086,15.143346414973951,13.631199309815244,,4.745915040547424,,,-265020.8627297851,,,-0.27767553554286395,0.10520002267142205,,,1.3157733175206965,0.9069932637769468,0.5713832585115562,2.4188516530144666,1.7431451342250537
2021-03-08,12.826035286086125,18.44763575629049,79734.9866337427,15.80685746085669,17.63045935745056,15.826990387103091,13.429059027298218,,4.423889438434851,7.585855439886933,,-285863.5847554718,212448.67798973777,,0.36345910712487717,0.16429579187871815,,,0.6008136093839561,0.9029377636506372,0.4947493583976176,1.751571233966976,1.229119906979768
2021-03-09,14.91396047351131,6.548189144592669,43675.62498606741,12.06096392772696,11.126124590647152,13.644488814609975,13.132257838142541,,4.6822001956993775,7.432192625649062,,-353101.35967374535,208596.1135377713,,-0.8231091738749667,0.0382640564708233,,,-0.06738059645846514,0.9118173931200738,0.49918768267362973,1.133545644523769,2.389909641666317
2021-03-10,5.687008397624084,6.392058120096422,-417151.7983568255,4.117710289557849,7.526278037528797,10.745341678172261,12.640001673161787,,4.852999039834589,7.164989202340679,,-294441.26271022804,189137.11305005391,,0.11687195609477033,-0.16239419269402808,,,1.2262921878065243,0.9183566106890005,0.5770591335353427,2.489527427216319,2.6738545152897775
2021-03-11,8.96297594154241,12.284639216688277,-297464.3926087592,11.200009814105272,6.576628296301394,10.66547269231813,12.385298717248372,,4.723145464178552,6.806275771374805,,-255696.9276628884,172349.37707966618,,0.3152473295763227,-0.14949850915643678,,,1.531126367623906,0.9416644373449808,0.6520579876001098,1.7468405646709595,-0.9179297511560838
2021-03-12,11.63653114312504,10.837149938829311,-479045.1891896256,11.839945969266438,14.516138498424311,10.901934435299435,12.145754169850408,,4.671231746148368,6.6560039137901486,,-242741.42778994382,177223.5797875315,,-0.07116934546037551,-0.10803941305584669,,,0.984395086298977,0.7779472246984935,0.6178884437765735,1.4918005253853435,0.1674690650062784
2021-03-15,9.618108148337384,12.407047726400124,-265354.64581886714,11.29092478797162,11.7883356974355,9.69381682932136,11.892745104123161,,4.501798601205273,6.359363433154782,,-200153.89081375406,170294.79197305386,,0.2546170890241564,-0.20444031710477878,,,-0.6983388148741074,0.698224494301249,0.9404738221950483,-2.100391387530971,1.7985013631500553
2021-03-16,13.318812866931182,14.572804030605257,671632.7269244753,16.970308089567794,14.42641299246482,11.29873980652388,12.156415903256422,,4.496339982303216,6.27363531410423,,-153148.1019220197,172972.7256509761,,0.08997951699513529,-0.07316589034149865,,,0.9336964092121748,0.648198190503441,0.8679087000043599,1.317922928225672,2.0825136785826364
2021-03-17,16.10316114479275,13.243750334797651,27498.84020643425,11.448736275203473,13.693761771728688,12.669078249464125,12.135193887952134,,4.489826027122629,5.641146561560262,,-100391.58627744637,140161.70312417115,,-0.1954898288003006,0.043054424419871076,,,0.8087168781565492,0.6299816358195129,0.8355725704030561,-0.1782865782030401,1.9244956604076282
2021-03-18,14.18413557503854,14.283949259079094,-575820.9763901073,14.796438562155757,14.362812824067404,13.068940257942288,12.338940748060221,,4.49027566180746,5.3868720946296245,,-100002.6729741957,71804.64952674406,,0.007012350401078166,0.05747826642463672,,,-0.8355734715585267,0.7360204172810509,0.9214262818132193,-1.2418312378462504,0.6928021422364773
2021-03-19,17.45224740271884,20.23229280729392,2226562.3263639943,21.54298525250537,19.365193629981192,14.947968831635212,12.803415815589691,,4.807504916829813,5.201370855775271,,44252.853249709005,-65519.140017354075,,0.14781155040447955,0.1548634305841023,,,0.7783113461615555,0.7345850782058874,0.8835554496196111,1.9442720184082611,2.2401928396113924
2021-03-22,18.62083639125146,16.75280392426555,-95868.95464229118,14.440337335234062,16.74554942236672,15.817120071208297,13.420310347142339,,4.452967559217024,5.157072437767246,,34970.969735452956,3296.6827478752393,,-0.10571554708657763,0.16432364523362733,,,0.8351726839870073,0.7200825647885095,0.7511442115039467,0.9037543447935023,1.4691997822085492
2021-03-23,17.731428683034835,13.094958523777107,1418348.210031972,15.351245135707105,15.301115605965478,15.521550969842664,13.766585175673146,,4.115966394320443,5.155993180425178,,107359.25770334856,-57360.51626757071,,-0.30311138619725997,0.11998515154719501,,,-2.99314502852817,1.1008500544898248,1.6747198865507473,1.9653393569916562,0.39058528852947044
2021-03-24,4.808947456882692,20.191236833658422,3912809.329285748,17.52736066851668,4.792278600080834,16.91104826961482,14.368370896985732,,4.132232799486203,5.231365021140072,,335654.545399727,45469.7596768166,,1.4347704539247617,0.16293782676939855,,,2.544360552732277,1.1800703329449818,2.0864136681421868,1.2350158179959716,1.9383799393236405
2021-03-25,18.200505470506087,9.638540681702096,-1404210.3542225244,12.972930003513568,18.320928500350803,15.981966554139422,14.000696006879243,,4.212859861478576,5.176152174060833,,217499.29179034792,5549.937307077072,,-0.6356796512048782,0.13235395307287576,,,1.6767223781695815,1.160498711820236,2.117346922535123,1.2402327470117707,1.5358793290814485
2021-03-26,9.856329129953622,10.411845301868992,72020.75261057029,15.08686770594585,12.128267684362086,14.017877053054434,13.752781683740759,,4.2734852095743685,5.142574601276494,,245284.25916821221,52326.181056252775,,0.0548303292444777,0.019092339467649336,,,1.0847161907712606,1.154065919284216,2.1293453019878683,2.2802772665478046,2.284466692145259
2021-03-29,12.079060411310763,17.374813711329097,-350445.52228314104,14.332173193724287,13.780052771858138,14.142279010467144,13.870051574524974,,4.341992735846597,5.156268013543011,,232725.4982869407,50730.5649210104,,0.3635482607822795,0.01943686945328865,,,-0.5939891009428858,1.173550933340216,2.189906168825146,2.045920050913279,-0.474799451537895
2021-03-30,9.71750486826653,5.196780014879437,3526697.5191545333,5.1775841572526815,6.648020085581848,12.562643308687608,13.256855724916031,,4.6623793302876635,5.145496903156228,,430303.4870250394,131960.2220862764,,-0.6258896788446374,-0.05378723841043343,,,0.38555890671220605,1.1665421446750317,1.200689645200725,1.651551607451948,2.0666321643940084
2021-03-31,11.09212966420381,11.36399705809896,1691146.882273207,11.155480387186811,7.56532161949292,10.797195353575717,12.780665887706729,,4.315421563483907,5.14935013003982,,454025.00846166024,165294.67500362548,,0.024214387542750074,-0.16864714056015231,,,1.2781964265066625,1.1781192529736813,0.8926989875541812,1.7935606217169602,2.177842369548111
2021-04-01,5.825222004147577,10.20454944683381,-2007721.28364322,8.941629697783469,6.672594196174515,10.910397106602058,12.656694152750473,,4.353788736488105,5.080191978568539,,426626.55892109184,88661.92572388143,,0.5606365340248701,-0.14847005965380786,,,0.8193548520432848,1.1790060710334151,0.7440555738086798,1.6109905927927135,-0.5691457148004301
2021-04-05,16.157371837011098,15.1798641518737,-1344607.3681187702,14.757068211702888,18.26340630923383,11.864000876603,12.93294529914802,,4.328504195251507,5.083128116473643,,321621.83565983066,108038.13896672854,,-0.062406583242798096,-0.08626927614456387,,,1.2545722158287473,1.1770757582452505,0.7752414353824979,1.339167924304125,1.5619308831958185
2021-04-06,13.66403996447653,13.980000781786956,-809349.1862753779,13.455246018523384,15.178380983166733,11.185038290694573,12.709563550422843,,4.1401090058764325,5.070329829674992,,277167.62701437465,110431.41764513234,,0.022860230884856697,-0.1277777272088082,,,0.5441452856697935,1.177085343281733,0.4052838565963375,1.3285199344823748,1.2222486577376097
2021-04-07,15.798489343891047,15.872759595824846,-174844.36772780214,17.31197361791547,16.289347858139593,13.320234206883654,13.17579207298445,,3.929412993378285,5.070976518753756,,266241.62737868115,102693.55384573982,,0.004690082681482303,0.010903036045098798,,,0.022373593817714917,1.17467657928829,0.525481441583751,-0.36687616570431125,2.367996318927617
2021-04-08,12.386711471821345,11.109020167362331,-712912.1684377556,10.398333334503208,13.294647143044074,13.269238828736329,13.411640175347747,,3.631046363592496,4.752076727848351,,251453.60887463466,92645.71526962935,,-0.10886683647390831,-0.010674513290956332,,,1.0634388279558098,1.170512989975218,0.4819331237201782,1.0546536489129348,-1.3665823624926057
2021-04-09,13.617437518650249,16.85489449617785,-325497.1928136393,15.46239974296057,14.761752813881714,14.599307838605137,13.640152939322226,,3.6995516349084228,4.73835862737806,,250051.96886439068,98219.10073796519,,0.21328994721706887,0.06795625436302814,,,-0.3557511863358277,1.1650986293975876,0.6799012394557079,-0.018026606994255786,1.8946687404410771
2021-04-12,17.555821685458213,13.243810434989086,3312573.2852954427,16.653595390931372,15.994473864109397,14.212097095228213,13.760485964130215,,3.642278238096374,4.6544135424710955,,439632.8925886441,39153.121857074744,,-0.2818553085662944,0.03229236101193102,,,-0.41684735052224936,1.175059935445155,0.628650236848846,0.7583684065515569,0.6606517347941601
2021-04-13,14.523407388474112,13.672655628561271,-1442656.913456322,12.961832028603368,15.202348659349468,14.150628064583078,13.823766359238272,,3.6284943625848713,4.3768997911524306,,380767.7792067713,69248.84607841518,,-0.0603637517226816,0.023369698471719578,,,0.806706477999864,1.1484528019208875,0.6766931277384112,1.157584995487978,-1.1797838853136209
2021-04-14,14.026732709360004,13.210648380550651,-745104.7790145942,11.989142292654776,12.959618883662015,13.618205821528239,13.755658576735541,,3.6264781978402887,4.215899796623907,,309930.90390981786,68497.30447562579,,-0.059941788232524086,-0.010042711430927807,,,-0.02996799721293213,1.1487213272862022,0.6809829837611451,-3.4063489953134765,0.9791194979410027
2021-04-15,12.671654848737404,14.782511459668427,-1017741.9107233036,13.141324551227626,13.946743583752069,14.352904079989457,13.832596632979081,,3.631365741149283,4.215877966231807,,257668.86636333098,52518.21880778372,,0.15407722654552997,0.03692441493962133,,,-0.21639259969867236,1.153972732681235,0.49744586689124687,0.10423012500341525,1.3011425156673542
2021-04-16,16.91483984262652,17.426909809908807,1304138.6341197365,18.244580521446835,15.612736638858678,14.467307142735649,13.989744660520566,,3.7188777575996643,4.1831262519866526,,351666.84688882314,57250.36817103584,,0.029824218533130796,0.03356688705783407,,,0.967684696577779,1.1238375386755741,0.6248457674657297,1.4389488181776338,-0.55858951570379
2021-04-19,15.102498862151547,19.05648873897826,976665.4635012596,19.58099597803266,16.896581173195187,15.629842803533483,13.930954457104784,,3.6230573464298725,4.191091709028877,,289172.0037456864,59011.663696740834,,0.2325474421064781,0.11506878348487519,,,0.9874627544251211,1.1277965264241894,0.579753008253708,1.4525448408579855,1.7600414463981038
2021-04-20,20.88194296043787,23.303400119553142,1126870.0685852254,23.24636995754159,21.207169614199643,17.55599170173186,14.258484266869164,,4.149437082490611,4.3533568937945,,350308.9549070623,103314.62324492032,,0.10971446545700303,0.20804318246091733,,,0.7125577424506578,1.126114609157861,0.5688534096572603,1.770959697588193,2.2649605323744395
2021-04-21,24.4769547478804,21.65676660554672,-65738.9982351102,23.16863510623284,23.58566448321608,19.245215346731072,14.686574670957643,,4.4535869367222185,4.449170961927416,,276104.5944937081,74252.23143771637,,-0.122414101444967,0.2703286876292703,,,-0.8745986112636599,0.8477423926990965,0.8267070205347911,0.9556183110741576,2.1337069541637335
2021-04-22,19.404057604655748,17.245787280909468,-245233.02776447777,17.64937338714435,16.311614980372013,19.73787051097928,14.539302193320196,,4.308307614121145,4.450545297187811,,68202.47664119687,68028.26366124366,,-0.11791430102618024,0.3056836725887258,,,0.2909953824521643,0.7122681852762212,0.7746192198948244,1.801315801458063,0.9014920987560016
