Date,YEXT_Open,YEXT_Adj Close,YEXT_Volume,YEXT_High,YEXT_Low,YEXT_MA_5,YEXT_MA_20,YEXT_MA_250,YEXT_realVolatility20,YEXT_realVolatility60,YEXT_realVolatility250,YEXT_avgVolume_20,YEXT_avgVolume_60,YEXT_avgVolume_250,YEXT_log1DayRet,YEXT_logMA5_20,YEXT_logMA20_250,YEXT_logMA5_250,YEXT_log1DayRange,YEXT_HL_20_realVol_20,YEXT_HL_5_realVol_20,YEXT_logD2,YEXT_logD5
2020-02-06,0.5271997668670014,0.942332892655001,-728401.8970103834,0.5217440953526271,0.5791725351898265,1.1400557003470033,1.2686238935113052,,0.6238603472725242,,,229315.96818579812,,,0.5807790604010431,-0.10685564342491109,,,-2.8572156308131054,1.1894571883556848,0.9392534746697386,-0.7219183070809916,-0.4299302845079871
2020-02-07,0.8845416699859605,1.4167628689468523,-67784.2330467006,1.096344989286953,1.272462920503191,0.956350293309637,1.2561508964190107,,0.6179585094644652,,,236899.7964923631,,,0.47106025460002515,-0.2726832187393973,,,-1.736601444607828,1.1402483576833158,0.7701596788837092,-0.010708093853868568,-0.08498394069716625
2020-02-10,1.3389957538382706,1.921823834310839,-133481.59958462755,1.788681544973798,1.515666626930063,1.2272971469021752,1.219349601182825,,0.5480518500826793,,,207215.60613270587,,,0.36135475330066835,0.006496707118991216,,,-1.298228840441306,1.149018423904797,0.786564830053704,-0.020722289566962503,0.30360532289449504
2020-02-11,2.1120854897730688,1.5505138238550895,309047.7535663272,2.065417784756137,2.1422579962685546,1.251769451004476,1.2429718317868175,,0.5518106643050441,,,150031.25529624807,,,-0.3090894678782837,0.007052960359105456,,,-2.566027188451296,1.0583021704403839,0.731747394538831,-2.0117757537306686,-2.1007753332360757
2020-02-12,1.7368138299646887,1.3632571989018345,-342985.41420811834,1.3291214994274512,1.4277218272155423,1.4389381237339234,1.2607774317521163,,0.5495413760996138,,,61443.23308863926,,,-0.2421754669492578,0.1321768874722788,,,-2.316680692956242,1.0390284558191065,0.6319226509553748,-0.5823813562040561,-0.06630716303926779
2020-02-13,1.0665327013045136,1.349007894221966,66883.82887836325,1.491602025273652,1.4053574025789537,1.5202731240473164,1.278411730514549,,0.54625747174345,0.5735195000524891,,78869.43911050304,84491.70394791503,,0.23495650839191806,0.1732715336674829,,,-2.4505675705829497,0.9682032675543583,0.5381555926637474,-1.601936470568709,-0.8997409344765059
2020-02-14,1.3939410214443502,2.044287133514885,-241800.18499695207,1.565772806826276,1.570289928083726,1.6457779769609229,1.3499301476576044,,0.5483114687867477,0.5827151617427276,,78538.93931525407,81113.07911440029,,0.3829141361750508,0.1981603581060938,,,-5.399880377983251,1.1968536531986573,1.5350033752268057,-0.38414901695134085,-0.46597294008949525
2020-02-18,2.207696735070524,1.854275438658496,10485.105048602563,1.971709909321678,1.9510061990923775,1.6322682978304541,1.3693964060131794,,0.5594085085171591,0.5880678616384007,,102656.5803278915,86207.64817636888,,-0.17445575008490366,0.17560057800651838,,,-3.8774423566415943,1.2371818657059102,1.319816207389255,-0.6826671990330366,-2.6949109653784387
2020-02-19,1.6449339683075903,1.233164099825503,-204695.40563394944,1.261705646573656,1.4780866827655572,1.5687983530245369,1.4205928229483455,,0.49021932609060365,0.5807165032018663,,87711.89236872511,80442.65964700699,,-0.28811693735587723,0.09923568062628853,,,-1.5307143689741185,1.236660576100622,1.5322158629369207,-0.20933553022080284,-1.1477508828390273
2020-02-20,1.448840192490282,0.3511751723907945,515801.4352243099,1.3096320281021576,0.5185015888094568,1.366381947722329,1.3857535725103851,,0.5402975946034217,0.5858633498731777,,114982.30052206328,87197.5940183551,,-1.417233482488079,-0.014077754944920168,,,-0.23429242052057223,1.3092989463592979,2.0115214241744193,0.40752981930272764,0.012009621445250791
2020-02-21,0.1934099775060094,0.7272968891050784,-220857.1409887673,0.3604247530121238,0.5197942200701142,1.2420397466989512,1.3502629049201391,,0.5597106522576317,0.5891657845318254,,93618.91065739859,84619.94052176218,,1.3245225981427051,-0.08354433270310309,,,-1.8365300801709616,1.2737008436714303,2.048846293482732,-0.6814810735415694,-0.47527991621177607
2020-02-24,0.9392342463295568,0.8978415202323724,-113031.45535630269,0.7922673553958823,0.9106932244738992,1.0127506240424489,1.297545573048731,,0.5495947324407614,0.5837857259888198,,46735.345240102135,87133.39884150567,,-0.04507133978978886,-0.24780443989151288,,,-2.133468091562839,1.260362832442263,1.3112245032887688,-0.6039166300487986,0.13666638501882764
2020-02-25,0.6942343109489446,0.5098670291002616,-302510.6780417488,0.5241238713814962,0.752214362532845,0.743868942130802,1.2585167413369063,,0.5771506729289947,0.5683453790641197,,57167.61381138037,83737.245963937,,-0.308659562901718,-0.5258242508323329,,,-1.4780128377534136,1.2064519148651998,0.7248284358495978,-1.525878963198612,0.2959540720993496
2020-02-26,0.5013350898704498,0.9167555205747552,-211518.00501802075,0.5833538056161061,0.6977339148702768,0.6805872262806524,1.2152199608124945,,0.568169026142285,0.5648883765857686,,46888.318969208776,85203.67329571412,,0.6035661092645581,-0.5797243835254897,,,-2.1682280853094573,1.201035565341908,0.7967100688603228,-3.967852872286735,-1.15072092825161
2020-02-27,0.8590050111569703,1.7365102594739348,-70504.75005887437,1.565142546679839,1.1682672235594147,0.9576542436972805,1.2582852262184225,,0.5736561334850223,0.5627887768575001,,-39984.82695241086,82636.80732436091,,0.7038580246229075,-0.2730183433599364,,,-0.9241330951738134,1.2280374734996433,0.5188194195790636,0.20428135765657818,0.32594205050873903
2020-02-28,1.9615067118939693,0.847166374528296,337260.8501098,1.354535380768766,1.342322668795502,0.981628140781924,1.2209991779687988,,0.5749966122701976,0.5629900315266366,,25917.736484563102,91135.93258180068,,-0.839571084083599,-0.2182122396022329,,,-4.405277904690068,1.298725160278517,1.3243306773692127,-2.6651466714112013,-2.1213517495627188
2020-03-02,0.6894287054326256,0.9000090552572804,-348035.9328851334,0.7802445266648981,1.0338749888606475,0.9820616477869055,1.1492351355249784,,0.5150467663500692,0.5640691205845936,,-67084.14474240418,85118.81451792571,,0.26654153317128576,-0.15719781636588187,,,-1.371876944564371,1.2536650578145676,1.3796744173852666,-0.17852731896674956,-6.134164690313047
2020-03-03,0.874069449206587,0.7671842435588605,-25116.418130325797,1.0050023239788803,0.8253308354087121,1.0335250906786253,1.1592398693855142,,0.5049886807159293,0.5620492182598009,,-73654.19099267074,80956.17795519464,,-0.13043284806781558,-0.11478912808153979,,,-1.7166251590484993,1.2536148116392514,1.3580574048059544,-2.5259520321395152,-1.357445657701572
2020-03-04,0.5454523457733771,0.6828490585841003,-355849.31657219736,0.4351330091626835,0.6232300070201742,0.9867437982804944,1.1219747071475399,,0.5115568727202646,0.5662113414787792,,-71884.17259614846,70140.26114153252,,0.22465839481164987,-0.12843511365179366,,,-1.670797503156105,1.218921165812443,1.3715403419629162,-1.5271208852645586,-1.4528339786224724
2020-03-05,0.7860687406361375,1.0338564178704726,-187827.039993966,0.8125918485490704,0.9598506225853604,0.846213029959802,1.1522968362783337,,0.48553170227457826,0.5659114498968768,,-115746.02493493324,69809.361701375,,0.27400693968083234,-0.3087413420741072,,,-1.915563872240624,1.2022983410790378,1.2391896882527147,-1.3217351865270583,-0.35289091014304597
2020-03-06,1.0147862001635204,0.7235362907283474,-204539.60931672592,0.873647980589638,0.9715184022104636,0.8214870131998122,1.1413570061820009,,0.49292023452647526,0.555494215775224,,-89552.91055025037,65019.150457380616,,-0.3382825242853125,-0.32885706106679485,,,-2.3241109035857144,1.1927015731999064,0.351774443833113,-3.2018409422793304,-2.0904613671349406
2020-03-09,0.9013207366498116,1.3564980652198368,-65005.938624972536,1.133803123789427,1.196314032029543,0.9127848151923235,1.1383437659956503,,0.4913296935876276,0.554417100870869,,-89413.99582916396,65221.050483297106,,0.40880053300819424,-0.22082948515832168,,,-2.7724142056268377,1.1954801269503423,0.46517596570469777,-1.1312130225865051,-0.784190653798671
2020-03-10,0.9695023457253384,1.0148094969437054,94464.72335298872,0.9107932984056042,0.6807273844598161,0.9623098658692925,1.0929930491272937,,0.45578032774288824,0.5541799843017065,,-78016.67968228317,65900.65169809885,,0.04567329191964805,-0.1273386240179624,,,-1.4693894287428342,1.1891334202799473,0.5229926658302542,-1.233493599283704,-1.3958387507035928
2020-03-11,1.2496444383341458,1.339100290992107,-80302.89488874422,1.163127825765006,1.2335519809977615,1.0935601123508938,1.0824223724841444,,0.44697740241289374,0.5542739720805787,,-97484.21210503674,65559.45030121914,,0.06913890230545756,0.010237065060474808,,,-2.6532189605666807,1.1905964553531818,0.5384087681954104,-4.051412998890415,-0.421211587123009
2020-03-12,1.496231668021979,1.7187851380879469,16058.289268183757,1.6072907171679542,1.64059054393387,1.2305458563943887,1.1001987694434499,,0.46542321041282025,0.5551137651927308,,-79532.02693122163,67577.39913594183,,0.1386680003357729,0.11196699365289431,,,-3.4022030842340243,1.2190411155535796,0.707426067703772,-0.3510115240700951,-0.3784405042110089
2020-03-13,1.6168932906238709,1.6252789213785874,-6339.513721090043,1.7157601754586231,1.8197221907637235,1.4108943825244367,1.1140123208012809,,0.47714851667784114,0.5540831947047191,,-83193.19406119428,65659.16525150678,,0.005172858753492881,0.23625561573602472,,,-2.263729684007165,1.2184353034075994,0.7121963660136458,-1.2511390813613894,-0.10342613150774542
2020-03-16,1.7965877840864213,1.995061958999779,248459.30582065973,1.908382277528844,1.820443919830572,1.538607161280425,1.1115510620755258,,0.47219863763482367,0.5568185012617568,,-58680.2195203137,70082.32727943243,,0.10478591667454049,0.3251211732892831,,,-2.4311191906566214,0.9744134269294239,0.6972185397540794,-1.286351941589433,-0.4485335399492051
2020-03-17,1.928069963969051,1.5935092119697156,-199881.1565471512,1.6433187570176333,1.8001206585589085,1.6543471042856273,1.0985127507410868,,0.45385504999592574,0.5561686222534497,,-69198.53260010139,64776.41172809453,,-0.1905808480708455,0.409449211886528,,,-1.8527720439628634,0.884196431332585,0.5733225836750416,-3.449241977457312,-0.546971562840671
2020-03-18,1.361102743615298,0.7260137828348228,181892.70275393885,1.318970164921469,0.7746037651241551,1.5317298026541704,1.0731552348915527,,0.4600611026242557,0.545732309110935,,-49869.12718070698,65336.57403499506,,-0.6284814918042546,0.3557945598438582,,,-0.6081327298059025,0.9341454303114544,1.0146795082666737,0.23826715189261483,-0.48924923039709983
2020-03-19,0.79195742549744,0.0975698151412949,119601.10421080084,0.5843838933893224,0.1725264289710786,1.20748673806484,1.0604749670290778,,0.4838858097966415,0.5593763847628896,,-69679.14373138241,67506.14175555405,,-2.0939394601928973,0.12982423364712872,,,-0.8870779496405231,0.8796985453397977,0.8195854944927161,0.40275436859029756,0.4831760673352037
2020-03-20,0.1739764079949388,0.6841719744418562,-18254.903550481307,0.3690875912178022,0.449236226057387,1.0192653486774936,1.0583187212959166,,0.48554187765814866,0.5637469849481926,,-59549.03185946813,69899.74132619375,,1.3692896068573732,-0.03759941553218498,,,-2.523872432640754,0.8857958549302009,0.8777660462359839,-3.1738592385302766,-0.06069849342459795
2020-03-23,0.8682003051080471,0.8971180544323349,-91898.81065543888,0.8847935760968468,1.1909529549446365,0.7996765677640049,1.0582825480059148,,0.485554489380963,0.5655812689589065,,-58492.39962442494,65762.65424888812,,0.032765009399954984,-0.2801952797455891,,,-1.1836494667150967,0.9062323097773303,0.7753105785130197,-0.22370841170400588,0.0934392530458751
2020-03-24,0.745428866926078,1.3766900515295593,-293048.39024182496,1.4028280354086338,1.078696525750651,0.7563127356759736,1.1016236991273796,,0.47253820398684093,0.5656757355300518,,-58019.285234428746,64185.262955094055,,0.613477670671725,-0.3760854983819961,,,-1.1266059515363762,0.920206942649117,0.7390579384949785,-0.3674209371635833,-1.5286916349077824
2020-03-25,1.3063876523526083,1.0449407894225136,-215908.13209887463,0.7805458326275581,1.2194851953931227,0.8200981369935118,1.1080329625697676,,0.4707647678298994,0.5632996400548741,,-58238.79158847143,58243.996818696185,,-0.22330558799860606,-0.30091760411873414,,,-0.8233940012659744,0.9544972623739667,0.6961908400816749,-1.911741459630556,-1.1427930218547862
