Date,EW_Open,EW_Adj Close,EW_Volume,EW_High,EW_Low,EW_MA_5,EW_MA_20,EW_MA_250,EW_realVolatility20,EW_realVolatility60,EW_realVolatility250,EW_avgVolume_20,EW_avgVolume_60,EW_avgVolume_250,EW_log1DayRet,EW_logMA5_20,EW_logMA20_250,EW_logMA5_250,EW_log1DayRange,EW_HL_20_realVol_20,EW_HL_5_realVol_20,EW_logD2,EW_logD5
2020-08-20,5.208287011176566,4.0487481782213806,137865.7524230783,4.996110493932882,4.450517047154953,5.496022206186785,5.9304842655843775,,1.2915039592613975,2.012683069761679,,69535.7902249949,141626.03150134246,,-0.2518432715181629,-0.07608127801004148,,,-0.6058811835625386,1.3139677819993214,1.1995754160265044,1.1703332810650575,-0.17607499217696182
2020-08-21,3.795197151857437,6.245134356710601,-275427.8314939325,5.191555160967532,4.865645947727359,5.940814720831611,6.045201832846194,,1.2054318352340867,2.013799269016045,,46446.349540223426,138736.32785743725,,0.49806629770945254,-0.017418589545752625,,,-1.1211364233934664,0.8071133973077123,0.39712629019268814,0.07760080515373415,0.7992905476604603
2020-08-24,6.444746849528812,3.948896729967856,985926.3620113411,5.45433851935762,5.057255432992406,5.3358074560509525,5.9408563374797625,,1.2934022748083642,2.018972848493109,,72655.71743710917,155569.002676313,,-0.48982912600599826,-0.10741306352891561,,,-0.9236097346374181,0.8045745929486625,0.2951602450206262,-2.304071714933815,1.1069230993126258
2020-08-25,3.732983221013626,5.113711037987358,745715.3793731078,3.9253531136372857,4.691348671911982,4.904186698678144,5.929512357022059,,1.299922592325609,2.0183788998846643,,141529.92214082586,175033.71890090735,,0.31471766601405476,-0.18985270780893396,,,-0.26657890785536026,0.8082401723038963,0.36066336499784835,0.12347641421765647,0.7692299596850423
2020-08-26,6.0256715361248965,5.136233574229976,-639518.458408949,5.951566022457719,5.916247297085548,4.898544775423434,5.852362023207027,,1.2988726287276575,2.0170258635557237,,126544.04292407073,155517.499038487,,-0.15970888824160778,-0.17790716800307033,,,-3.3433419918882072,0.982740221235499,1.2131777448900938,0.17171285318161417,-3.568092356558092
2020-08-27,5.171117208974849,5.336434646395858,1439385.145649291,4.703717303090656,5.079265598752706,5.15608206905833,5.8083111407524335,,1.3007773496488189,1.9310597631090411,,-11347.905108820483,109762.2124198424,,0.03146900101295187,-0.11911284500836665,,,-0.9793681991055221,0.9849581867408606,1.1743167292224375,-1.5018237004205375,0.25284717271903273
2020-08-28,5.11018092460882,4.386447499269522,-1020834.0758826802,5.275998523859492,4.389494178484597,4.7843446975701145,5.79370606119618,,1.315684338869723,1.927139631905024,,21183.580019396402,117159.7943358602,,-0.15271513577051102,-0.1914231002548474,,,-0.1204692517597578,0.984633347316736,1.2969929302060468,-0.28796734652462136,0.6198702477732979
2020-08-31,4.002579433418084,3.097422490541284,1188009.398022981,3.710808022269802,3.4731718473592466,4.6140498496847995,5.574632147797085,,1.383353603352124,1.890616084387019,,103444.37551808849,141665.685185734,,-0.25636870066575596,-0.1891203690118816,,,-1.4370144517756491,0.9812118895174943,1.297220322136955,0.8060347667463974,-0.16078603250605925
2020-09-01,3.0259583476007847,4.425294890083855,610414.1017019874,3.3973038700749854,3.63683558276918,4.476366620104099,5.464246748255098,,1.3825378160018273,1.8239352867040404,,171623.9530769199,148073.81597822,,0.3801090676326676,-0.19941458508133209,,,-1.429069458812553,0.9855817262930031,1.1804442472840322,-3.2481143649300894,-0.37336175776777136
2020-09-02,3.1863901170048337,5.154129805669712,-632113.2580259042,5.653984484895261,3.5881011926726103,4.479945866392046,5.394237898538761,,1.3596966043498746,1.6445014367034563,,215982.7661098551,125860.87121170253,,0.48090964607332043,-0.18572036507543832,,,0.7255578793741804,1.025289762551631,0.9363984328111815,0.7211063132978447,-4.023165122393841
2020-09-03,5.056765292526471,3.220116506112305,967752.2031732902,3.2692097058687395,4.261410723537459,4.056682238335336,5.148195459370737,,1.2793558636898648,1.566867068931232,,254831.86777176373,150351.82412354555,,-0.45130946770311836,-0.23828080017200728,,,-0.007829553446777335,1.0401321798451628,0.9511499886847229,0.18662759247721092,0.7496778525450974
2020-09-04,0.9614965673901708,2.592123161767361,2507021.194979921,3.739509631698567,2.1206877738355274,3.6978173708349034,4.9566861576723875,,1.3625614542942415,1.4815275164726083,,384144.2537853437,179122.27249233527,,0.9917415774918245,-0.2929946582606333,,,0.48169863643832384,1.076114128616394,1.0380546819275565,0.9407907967195606,0.5846285374310214
2020-09-08,3.773697839199869,2.739237314904557,434760.489680944,2.052418884867663,2.922634039587436,3.626180335707558,4.79367358556603,,1.4248375854555198,1.475366552037707,,429107.885114328,187851.7700816341,,-0.32037585050787104,-0.2791172004192519,,,-0.1390147936325682,1.0827824090447355,0.8356003988195299,-0.7321392021530189,-1.0267051759273842
2020-09-09,4.3163438486486285,2.7760950945936718,-1530834.8921445704,3.634945022235151,3.685901488323808,3.296340376609521,4.550576306362433,,1.3252875322063489,1.5071329408207326,,367133.8062278163,162318.74109759848,,-0.44136341454874123,-0.32244100936337095,,,-2.976783616891729,1.1982831236487428,1.4920287383086739,-1.6929720719958463,0.5002901978451326
2020-09-10,2.8688499511819003,5.4225631270333565,-87409.45323182759,4.661258291891166,3.964852995955482,3.3500270408822503,4.598062727016475,,1.339296199201439,1.5067529495957974,,310662.30194209924,147469.09364807076,,0.6366573697451039,-0.3166666507777263,,,-0.3618234663845613,1.1516928441834262,1.3637329966245904,0.9870569998250676,-1.315152733439665
2020-09-11,4.860055138930051,4.530725756779034,-386885.25717429584,3.7898702256727503,4.4433702103135175,3.612148891015596,4.5802338511490115,,1.3376154878204614,1.5112675101929045,,251461.48803673312,141916.4030877132,,-0.07016764543490407,-0.23744720010888437,,,-0.42541276942089484,1.1254061576491123,1.330731341940135,0.5622583858731234,0.27049210594317585
2020-09-14,5.459306889521571,6.052488546242621,106453.15017704526,6.133224760114331,5.863501624203522,4.304221967910648,4.681799689286819,,1.3696668779416783,1.5128972438824073,,209084.47532650793,143825.33588543494,,0.10314767903946993,-0.08408619100283633,,,-1.3103592686417125,1.0092627648629804,1.1697867594394646,-0.4621538488118016,1.241374185943584
2020-09-15,6.329871119643357,4.933067932911136,-422175.20535056735,5.247710307641221,6.08422733201494,4.742988091511964,4.579756433238819,,1.2616773217718713,1.343774290071237,,191660.98510075413,108679.24848874741,,-0.2493187824309463,0.03502151994570879,,,-0.17850840685115468,1.0041699874833725,1.1622687011268897,-0.9104523680069169,0.7856491565056809
2020-09-16,4.690772729270002,5.892959809041599,22651.95869345055,5.177054936363717,5.001468873942592,5.3663610344015495,4.510813682448328,,1.1384899113306635,1.3432556752898244,,209667.76032203023,107511.02408795033,,0.2281610557890468,0.173672476953442,,,-1.739625972109282,1.026098836074095,0.6822536428966972,-1.835531202446678,1.136827597356255
2020-09-17,6.022971718623651,5.081862324060474,-687123.9394724048,5.643801757605033,5.769185177297857,5.298220873806973,4.506684639126176,,1.1361419092966338,1.3347720043418427,,173181.63823506527,105760.05444691557,,-0.1699029848536774,0.16180931010562286,,,-2.076378878880538,1.0567798819145713,0.8216289529992735,-1.9051898511824392,-1.0767505974853464
2020-09-18,5.150679153648781,5.665127226558155,895787.2580135197,5.093536179811544,5.590865954295268,5.525101167762797,4.5875035915430145,,1.1591103595770695,1.3340867888746204,,211077.71351458732,123269.69782170565,,0.09520077210286185,0.18596556186542543,,,-0.6985019427759698,1.0555712146109837,0.7691486196052436,-1.4791442071020142,0.12610517243938676
2020-09-21,5.938765234940277,7.009568631922349,-111299.21714378567,6.452857527138932,5.93662258743543,5.716517184898743,4.625725305303602,,1.2272485487129012,1.3442258991036926,,219284.1442320947,123574.13778712839,,0.1657749241903906,0.21172655475041943,,,-0.6611933076195822,1.0558856973438473,0.8001694862626192,0.6563308546378089,-0.0438682069346522
2020-09-22,5.952683020148712,5.646022031008215,-90966.29879430938,5.445281806520157,5.993555058882869,5.859108004518158,4.71058157035562,,1.2366239648792847,1.3426765068654285,,165439.51119181217,130917.36968491158,,-0.05289081379656535,0.2181859982784183,,,-0.6009814806132106,1.0578622187881737,0.6981937491987447,-3.957794962598342,-0.33833823918570016
2020-09-23,6.518491854672398,4.916938283706806,174225.11485172762,5.775207147043545,5.075255770837927,5.6639036994511995,4.700742932641592,,1.2340278835327956,1.2797794986854982,,136864.99796574315,85630.7462494658,,-0.28195700181348843,0.18639278703239132,,,-0.35674440891477055,1.0553118124573777,0.6826017131254836,0.7384218144953847,-0.024270638165939686
2020-09-24,4.150067378765208,3.248983408643923,234420.9381238548,4.167819767867222,3.86070509717522,5.297327916367889,4.60638042436229,,1.270589160620169,1.2921769612616498,,180561.96779238334,65326.09428611344,,-0.2447824198878223,0.13976013549435992,,,-1.1805340809668454,0.8872180922326051,0.300020598579536,0.8742340681152169,0.6058879085286334
2020-09-25,2.8480881101530144,4.388181186856421,57749.53020637389,3.995525436708952,2.998509514021535,5.041938708427542,4.5589677513853175,,1.2595573991974225,1.2892922414829695,,111480.18702023748,95374.4934840458,,0.43226690237964954,0.10069444489901803,,,-0.00298853854861284,0.902039600242707,0.43259551659243073,-0.6372261267724617,0.24447132063821878
2020-09-28,5.099359250420044,3.6015293654230547,2597285.7025694987,4.1983576136411145,4.6306289325509695,4.360330855127684,4.519721844692994,,1.2773189890768208,1.307426097542997,,292386.17594284646,136688.98860755342,,-0.3477563156860899,-0.035902514480335726,,,-0.8387018348487206,0.8909427320096239,0.4498652349273286,-1.0425742913862364,1.2261371307608147
2020-09-29,3.025565387023235,3.1796311040575205,-245202.8557527061,2.6528475097713557,3.2858761360117086,3.867052669737545,4.523832275368806,,1.272624764326782,1.3326666516061894,,220725.5632540621,151535.7228792707,,0.04966720623027708,-0.15686685031443504,,,-0.4572396347319762,0.8786505697607292,0.454040015717059,0.18942136242011884,0.9027559189221123
2020-09-30,3.726857453332826,5.709816910989048,1329181.8608718608,5.294152158140129,3.616209639472899,4.025628395193993,4.588058376414066,,1.299519184834329,1.3222200117490872,,256663.95121255572,177023.5801773312,,0.4266215857891082,-0.13077590118912258,,,0.5175683515984537,0.9024996314790925,0.6716078693421719,0.7458760281915395,-0.23208512419100188
2020-10-01,5.69753705225051,4.211092815456418,-1524498.1643508703,5.213872586682513,5.962249000149917,4.218050276556492,4.5409065269034015,,1.2949995398532035,1.326532560896543,,212044.70589630742,157851.04741784485,,-0.3023117952355315,-0.07375366613957912,,,-0.28984920102298156,0.8501987458388541,0.5086474221778866,0.03097693349839475,-0.03862710628770888
2020-10-02,3.885023104448052,3.999838214241322,-303501.8366976399,3.946006963656551,3.583774329960228,4.140381682033473,4.579892612309853,,1.2645224332367209,1.3285374899046212,,148482.00390276095,169812.2104500028,,0.029124982969439363,-0.10088757344175311,,,-1.0154686390372776,0.8389776303824343,0.5973276664446893,0.5364809123947007,-0.945866379773706
2020-10-05,4.53075248435853,3.427558721099331,364966.12484900537,3.63991031625956,3.9703591802814415,4.105587553168728,4.62166439027645,,1.2079358443806436,1.343634852659846,,41379.25039621517,134834.13226442275,,-0.27903977238866895,-0.11840603408914288,,,-1.1073033547417863,0.7936468376542494,0.6541404546081829,-0.24394070268026344,-1.7488687047840692
2020-10-06,4.169428154382942,6.624884332117077,713684.6651554122,5.550992688223147,5.481185830918967,4.794638198780639,4.815946741137077,,1.2016987292738233,1.3567878590444928,,55325.45916993858,152249.24793836396,,0.4630540192512011,-0.004434397574555404,,,-2.662023031859036,0.8797382889027564,1.1770901994041318,0.9650984646038322,1.2369974077321315
2020-10-07,6.385885138223081,5.961032456154946,555697.1896212439,6.065429957517488,6.419764800353008,4.844881307813819,4.9751936092151405,,1.1257874936848424,1.3594509156425147,,159652.0632582293,177358.9688521634,,-0.06884641065972323,-0.026541539107078578,,,-1.0375129291983158,0.7364457136207399,0.870691753211388,0.929591378820928,-1.3814439626805988
2020-10-08,5.227437227785302,3.4334115248476,-384576.31804215023,4.951106016190956,4.328442486253309,4.689345049692055,4.875736029105853,,1.1711368395750457,1.3755419255299133,,144793.72001771317,174257.3862991359,,-0.4203667636374419,-0.03897814892966371,,,-0.4737489864475183,0.7331652951644819,0.8240856262055537,1.1604825053171803,-0.25143849090787557
2020-10-09,3.596729822130065,1.909505737094051,214891.7590429457,3.4841976094745206,1.7104072592487185,4.271278554262601,4.744675028121604,,1.345472305663551,1.4171170489461584,,174882.57082857523,168551.93211306023,,-0.6331806177111876,-0.1051097328435026,,,0.5731186977750496,0.7936539462037142,1.1736449152446677,1.399093777753344,0.7373231332996131
2020-10-12,2.332734362028866,3.098508660533639,168835.6687930229,1.83419557806176,0.8866893996183265,4.205468542149463,4.596976033836154,,1.3564428409433582,1.430744670715983,,178001.6967593741,161304.23517284825,,0.28387979304312244,-0.08901299115139144,,,-0.05392182126218943,0.799158837875391,1.229648169294378,-1.0939147464745667,-1.1115453800177506
2020-10-13,2.542273371850932,2.14550989323898,173068.1671480923,3.090121677700921,3.8861992843995736,3.309593654373843,4.457598131852547,,1.4593980539362765,1.4778283021300906,,207763.8653843071,171131.4858772741,,-0.1696814724226569,-0.29778466668667525,,,-0.22805860203758718,0.7974765192335103,0.5887516817334754,-1.4439058633279982,1.4994834024981378
2020-10-14,3.065158813011301,4.753988383130057,-316632.2965873408,4.564696308310204,4.266904096725618,3.0681848397688656,4.400649560556969,,1.422187569206124,1.478076775470767,,190799.65262026753,152391.59362970997,,0.438884542278287,-0.36066602809443493,,,-1.2113593122488906,0.7701922934804193,0.6493424232170698,0.5040908294230032,0.18817445596813343
2020-10-15,4.927763803387499,5.16885823600628,404067.9226071441,5.797138364907781,5.398613699001231,3.4152741820006014,4.40499935615426,,1.4245118736185574,1.456415632119745,,245359.24572424497,156591.25826642115,,0.047766524456166665,-0.2544823358706875,,,-0.9199858857877274,0.7011967681258361,0.7106117856514619,1.106364939978244,0.551264850667466
2020-10-16,5.450280026145322,4.645013465385411,-549906.9390893779,4.461371214884402,5.0721743240808905,3.9623757276588734,4.3539936680956215,,1.3949740688421692,1.4447349042899673,,173074.53586910007,151229.34653622747,,-0.1598727171387886,-0.09424973193177699,,,-0.4929806152830829,0.7017271137019107,0.4802057894888722,-2.2166375356673584,1.0063170597019457
2020-10-19,4.293606952488723,3.647146473725989,-322161.10940502724,3.434254390637136,4.135788372954757,4.072103290297344,4.185872560185804,,1.2535289308963318,1.448846317240351,,162531.44125603803,142753.97834278538,,-0.16318208732858577,-0.027555534353399764,,,-0.35448593824994895,0.7042412687921583,0.41160138905162014,0.41983586061129824,-0.6003167761453492
2020-10-20,3.036128451454182,3.134172397590376,1727496.9796592044,2.875924331927891,3.187459203738115,4.269835791167623,4.0602800785149125,,1.2250441056958583,1.4604461011061889,,253454.6051787137,163849.94460254503,,0.03178198314796563,0.050323414009856335,,,-1.1662439989939406,0.7151331787553162,0.38932095082845103,0.4126664943004827,-0.011402254990163072
2020-10-21,3.40927610832955,3.8211347758965033,-432133.95960219065,3.673786252578644,3.638453631255018,4.083265069720912,4.005489903124397,,1.209114858632644,1.465909140977023,,223136.6514560178,167177.1905208623,,0.1140474564449483,0.019231034646524977,,,-3.3429486249593556,0.9321487381352167,1.2115321004572024,-1.7487672109326617,-0.06950699587601261
2020-10-22,3.471223436880919,3.0521640413447457,-190435.72714220727,2.883511487738957,2.986640245256808,3.659926230788605,3.9956489347594384,,1.2163752735362663,1.46518151866278,,201893.8181927147,169666.60963638962,,-0.12865624650851112,-0.0877630110746887,,,-2.2717769984543494,0.9867215211854065,1.26752551990039,-2.500934131475373,0.7498555295038275
2020-10-23,2.7517739411985644,1.8720799034520823,29655.917526065605,2.4698614134643293,2.402117713798276,3.1053395184019394,3.8698438705892206,,1.3008242911750836,1.5017789677504525,,200489.1375586993,100207.1398233721,,-0.38519571262483476,-0.22009110760212727,,,-2.692023817405517,1.0477286153458159,1.1992897516507057,0.6673445742822179,1.019905807433289
2020-10-26,2.0497618985669703,3.619507442569123,1191338.9279819883,3.1125006144812914,3.0105971577101016,3.099811712170566,3.870742774446525,,1.3006353181721864,1.508788871648165,,130191.79882932376,147920.51826385554,,0.568614311627053,-0.22210504836977216,,,-2.2837294161571986,1.0868388551647203,0.7928914052842243,-0.5667905126854711,-3.5885263329088155
2020-10-27,3.24004940831545,3.815496516519943,-375510.7710014533,3.666160751121943,3.686139199670152,3.2360765359564794,3.9025360450696462,,1.290585198835032,1.4691871190385348,,123676.4030668864,149282.11394634566,,0.16348222559781547,-0.18726495944495855,,,-3.913101159016463,1.250312936627567,0.7141922962617507,0.6644475648418765,-0.3837171404940813
2020-10-28,4.067036901636186,3.884404283253268,-108680.8805754832,4.069161712912887,4.175850764613472,3.2487304374278323,3.8112654136828565,,1.2185852673658837,1.4495675158808543,,51783.26599451919,160023.7234279983,,-0.04594506589478722,-0.15969697818487394,,,-2.2378367341809597,1.1993963978677,0.7141196187394808,-1.3284148092224033,-2.7603517822174224
2020-10-29,4.15370666457698,4.31074339102608,110864.2880379681,4.064299880618542,4.331743802278389,3.5004463073640992,3.8162479424613394,,1.2205083239924812,1.427627268192781,,133551.3886139611,187192.95354004123,,0.03710926197018898,-0.08637724915926001,,,-1.318845373278107,1.1728943582944373,0.9412443324007567,-0.7026989043650615,0.2299835846038823
2020-10-30,4.336115407883987,4.460730225163722,360493.7831508855,3.887037167517129,3.788473551948904,4.018176371706427,3.83929254300746,,1.228482199222023,1.349105318361213,,166751.16960638738,190021.6804269707,,0.0283336002527071,0.04554004479195141,,,-2.317053095938914,1.185859541375689,0.9359581321858893,-0.5510819069587607,0.9511366285775126
2020-11-02,4.582365186341377,6.01788621865802,261305.84283547848,5.574109690671186,4.8495111696636,4.497852126924206,3.9688089178853945,,1.3162038235725555,1.3404348601923042,,161568.15550571104,195697.21989575666,,0.2725207901317676,0.1251339487018576,,,-0.32213754163891284,1.2114147685368257,1.3317154364512027,0.5348211120354766,0.8747929991312852
2020-11-03,5.734150858507611,5.233085804343688,-187816.4832363508,5.576457462472433,5.427557661447729,4.781369984488956,3.8992189914967255,,1.2000496016284703,1.3296643223173954,,116493.09808612292,200308.81412346315,,-0.09143855255175806,0.20395083858232702,,,-1.9044816755945813,1.1825739635332613,0.8251781803505839,-0.25831024020588095,0.34895774428238646
2020-11-04,4.934525504841176,5.35861642680009,626243.5228612223,5.0608568683904025,5.618108996326328,5.07621241319832,3.869098190028983,,1.1521806039558045,1.2697870125832258,,120020.4147481218,215602.09474472248,,0.08244929313877689,0.2715439414937224,,,-0.5847374880856284,1.1941248670082172,0.8466713189428864,-0.4166224324201964,0.38812370711995603
2020-11-05,6.026808669808119,5.813075043563565,922396.2971925524,5.9814598617185055,6.276960273897203,5.376678743705817,3.9880813659647805,,1.2253670975682351,1.2816607986630804,,185369.04550985695,213608.35582322313,,-0.03610793024049708,0.29876059507024266,,,-1.2190850472851904,1.1759836150418903,0.8469808453913329,-0.5447457286829598,0.40701833624955003
2020-11-06,5.940522407824659,5.4940876961936524,-562419.6764227741,5.445192071312178,5.454808952426816,5.583350237911803,4.16731046391976,,1.166056850264626,1.2872523635361568,,146503.47373657097,190949.1775339598,,-0.07812452723117962,0.29251814223883804,,,-4.644235275328989,1.2857541914153825,1.7376583608203247,-1.9989956951406163,0.03281318161139507
2020-11-09,6.347447577017043,7.12335056096849,42731.39398339321,6.997128296132168,6.597543356321708,5.804443106373897,4.368552558941504,,1.3102822341046614,1.3294097794659046,,140198.25999608944,175761.47736065715,,0.11532542341624115,0.2841919450756341,,,-0.9173289210799682,1.2422564589521323,1.6339720254042749,0.27023743372891146,0.10026546598781168
2020-11-10,5.983767670793021,5.722918967232509,-161991.28496983717,6.290644722505739,6.50174098122902,5.902409738951661,4.54742301264118,,1.2327215935617386,1.300224665211359,,123445.28739019297,174290.04595841808,,-0.04457143066534886,0.26079999619128724,,,-1.555441047054782,1.1929961265326963,1.6387238269065127,-1.4747703546946738,-0.7136904297556329
2020-11-11,5.853735783307471,4.284000603661212,199961.6993954468,5.277483491801014,4.723941577442851,5.687486574323886,4.523923623667737,,1.233056230951105,1.2495982233982745,,149274.98718933237,183247.46671054338,,-0.31219275936949953,0.22888874808287765,,,-0.5914178036695077,1.2164669017497765,1.6375037182211982,1.043575137702111,0.07196322388208286
2020-11-12,5.006100556510887,4.837421188254545,41421.05568335741,4.504983825364143,5.085774048874953,5.492355803262082,4.507351771280151,4.865205195128596,1.2261401406990886,1.2472664808407952,1.7618954034500154,131142.64384314307,183227.84260081776,90190.57105343355,-0.03427551361587674,0.1976474808959423,-0.07639910192828678,0.12124837896765554,-0.5433656484114171,1.2328373793559444,1.7216582416459592,-0.1216053299747446,-0.024647411920192208
2020-11-13,4.778059786102524,6.714710063173477,169467.26755069126,5.732230007152424,4.854650883052301,5.736480276658047,4.610836601169554,4.877152701027544,1.3219656603243586,1.2789793449971798,1.764277325825175,167111.3541751465,183754.53451961133,98104.23520808497,0.34026608994219104,0.21843651418054894,-0.05615227082831091,0.162284243352238,-0.13058815779250854,1.2545047606029724,0.5310892632581562,0.8881831733878476,0.19936086553829735
2020-11-16,6.180809594113107,5.635310172046943,185895.2855862244,5.883417660684167,6.572033452322749,5.438872198873737,4.710244786085601,4.869938601175251,1.3204361047055135,1.267387645573661,1.7574346048278304,192514.1739247091,191443.25313761394,100434.72653946755,-0.09239707535482476,0.1438318447454155,-0.03334145120755298,0.11049039353786264,-0.37307179537729124,1.2534499134355264,0.5432481821781814,-0.22578580926478134,0.3974600791349701
2020-11-17,5.364613663726033,6.104943947096409,-401039.32844576426,5.798198321642119,5.716278772229806,5.515277194846517,4.858783363560904,4.872685362483734,1.3007565818959481,1.2817709805305852,1.7588311012536355,86087.35851946063,168327.15829666218,102116.70503224395,0.12927456304503626,0.12673384357016412,-0.002857124401508449,0.12387671916865572,-2.5020176180440417,1.2581672603692031,0.9529776678588329,-0.4946798116046918,-0.9622692801996724
2020-11-18,6.127891409878465,5.502553286230032,-207542.29853138092,6.384833347596022,6.270601218723378,5.758987731360281,4.94285428907758,4.869962900390208,1.2843952648922257,1.2856813677841226,1.7573205891707537,97316.94157300114,152439.5303315874,97787.18109840652,-0.107638493585959,0.1528187625262898,0.014856636578160758,0.1676753991044506,-2.16952268268891,1.2079656409421844,1.104310157430606,-2.0192357496447846,0.1976638287404663
2020-11-19,5.744845526463315,7.199337379567211,-202694.08756783,6.590831571621372,6.094760414291422,6.231370969622814,5.150212955988703,4.862181496477803,1.2977877274120275,1.3285091207522828,1.7425611347709784,96704.02355171999,159719.9365122727,89606.85348422489,0.225685968576117,0.19055830342121663,0.057550859708639,0.24810916312985576,-0.7010359001881784,1.2215030944154288,1.0849628713451107,0.0902002668363467,0.859473235059581
2020-11-20,7.669385973811032,7.276491880935843,4894731.213282695,6.774215687285711,6.981010220209214,6.343727333175288,5.420433554862892,4.868093962011146,1.131262197687702,1.3700894651715096,1.7482486978887517,339957.7883395514,217309.0376394961,117328.1966031195,-0.05258769503072338,0.15729069921564426,0.10747332701115979,0.2647640262268039,-1.5760295732374352,1.196439941334002,0.9165194295312591,0.5732022692555073,-0.5766417290892588
2020-11-23,6.309275045741089,6.033637452792426,-1759393.922693302,6.112012256682931,6.3846357004187695,6.423392789324384,5.541140055374056,4.880423518812612,1.055227887874372,1.3818556491362137,1.7455430261390625,192421.14580578692,204999.70685931906,111160.45149537595,-0.04467072533938299,0.14774618421045127,0.1269682630154837,0.27471444722593497,-1.2996637629192282,1.1866142819384324,0.711438192354815,0.15332170212712964,-0.9204812981812919
2020-11-24,6.465978240841636,7.053244179735891,1007059.759769334,7.951091015760767,6.985709004543629,6.613052835852281,5.703027438534854,4.891210781841968,1.0244658370610413,1.401057508569999,1.7506174253010223,261549.67234432633,201983.8795550916,114434.58457126355,0.08693336418573018,0.14804823494685612,0.15355728692191722,0.30160552186877343,-0.03523138943138332,1.0916424969755687,0.819665559543607,-1.4994733562552414,-0.05308412576982118
2020-11-25,7.662126921807435,12.017993374121133,3727719.206586156,11.763221030147292,7.943083003630605,7.916140853430501,6.109706893078247,4.915366758620856,1.673394215148123,1.6883585311980311,1.8064615724682882,453369.6767024083,253938.9646364944,128738.49470484871,0.45011536333928254,0.2590250207328196,0.21751242927595596,0.47653745000877556,1.3402865545617089,1.223258651053495,1.1651132056254734,1.7891487177350494,1.8741747582403254
2020-11-27,10.817154631320037,9.899924768205892,-936274.2207939088,9.39091980615401,10.37745432754091,8.456258331158237,6.389165961937238,4.930686674113692,1.8176365542331037,1.810263618046851,1.8323472781678056,401012.7512608144,248869.61525702768,118964.46645288926,-0.08860610781852243,0.28030306066154187,0.2591254743166668,0.5394285349782086,-0.013556960328491501,1.2493434360067255,1.169278982945918,1.0461536096836421,0.9934693006970801
2020-11-30,10.340053023622914,9.905252166016709,-1486747.019560541,10.086389615914683,10.604329985108391,8.98201038817441,6.661392058979887,4.953217534305458,1.9185261210769209,1.907280692580323,1.8586634999270497,308650.7111252431,207961.29487813046,117454.23108951762,-0.042959858793622185,0.298895250643633,0.2962911082279654,0.5951863588715983,-0.6578951607358332,1.2192065416310869,0.9786492800332799,0.7479862550822042,0.9665123605638243
2020-12-01,9.725180147403409,7.269848662479376,12441.10540201026,8.170808365752237,8.2871593224136,9.2292526301118,6.723990181170954,4.972607592469423,1.9168485133788506,1.9016666947995908,1.8574394938230088,296207.4742535697,166384.96005183196,116887.66010597233,-0.29098293887412896,0.31669631813825844,0.3017373862671962,0.6184337044054546,-2.151144166995494,1.2326252947860359,1.2646594549596577,0.9670127833095901,0.212051226060643
2020-12-02,7.254926760348042,7.582223536730638,-864916.0427959433,6.98521641504334,8.063975382623461,9.33504850151075,6.841447067790303,4.980933004397389,1.8925018594036305,1.902337829583478,1.8644680026876248,262352.4962755901,144723.68451055052,116685.33454374089,0.04412570798801468,0.310776703765485,0.31738204510805446,0.6281587488735394,0.07581127631732981,1.2450462032002554,1.2715049033366985,0.8428717779852825,-0.6368058705794842
2020-12-03,7.830424612814653,7.995034003661189,-74811.51477351901,7.570452132331923,7.870426071982372,8.530456627418761,6.9732679466333565,4.995693797674075,1.8755229964753715,1.909602697691933,1.8736786179974705,227299.74439385295,168990.74080006804,119287.46605082437,0.02080386189295608,0.20155891820051944,0.3335076729185632,0.5350665911190827,-1.2040596759309996,1.2415449296307746,0.9211546238943897,-0.32132801378917086,1.392017793602694
2020-12-04,8.443503329522557,6.988633997680907,-146864.2498981671,7.660058619948217,7.664802458886072,7.948198473313764,7.032045894339224,5.016854408521888,1.8555639701110616,1.9223485971008332,1.8661489637277213,173836.717039317,167999.8275222957,121293.47388572623,-0.18911219413461053,0.12246760899629067,0.3376745614081763,0.46014217040446703,-5.350908568568031,1.572078143050421,2.115056662682502,-0.5215672101789098,1.0685965465923701
2020-12-07,6.373957742751983,6.287094433880043,-174492.35530395713,6.340007236225716,6.211145038499495,7.22456692688643,7.071696231223544,5.032946821161866,1.8292568173298722,1.9238292765571978,1.859649737714617,193233.08309525787,171539.70922013468,120701.20502292269,-0.013721556557735227,0.02138692060349251,0.34009470897651667,0.3614816295800092,-2.0490116802702443,1.3714782533331207,2.006492911340665,0.5352877140502714,1.2859649825227113
2020-12-08,6.714173121408251,5.671997260936308,-15351.678232921287,6.219947614686049,5.955455532580018,6.904996646577817,6.999128566221936,5.03347819139048,1.8556967380527751,1.9220265737809403,1.8598139325403154,190328.92948444214,169509.62874663525,123317.27978060002,-0.16867937704214683,-0.013540349556155662,0.32967441628090643,0.3161340667247508,-1.3299439634587686,1.3713683806404164,2.03828681249698,0.27508055840017354,0.46865985274679484
