Date,AMAT_Open,AMAT_Adj Close,AMAT_Volume,AMAT_High,AMAT_Low,AMAT_MA_5,AMAT_MA_20,AMAT_MA_250,AMAT_realVolatility20,AMAT_realVolatility60,AMAT_realVolatility250,AMAT_avgVolume_20,AMAT_avgVolume_60,AMAT_avgVolume_250,AMAT_log1DayRet,AMAT_logMA5_20,AMAT_logMA20_250,AMAT_logMA5_250,AMAT_log1DayRange,AMAT_HL_20_realVol_20,AMAT_HL_5_realVol_20,AMAT_logD2,AMAT_logD5
2020-03-03,5.221112461292087,4.055046808218577,170798.8932128558,5.344854953275195,4.513787282795654,4.65282176527212,4.375295348909776,,0.9525841011961971,1.5174581572181398,,-199240.5531836584,179009.53360585467,,-0.2527482635442292,0.0614998409397287,,,-0.18504405485544975,1.4990989758849698,0.8691986148761441,-0.3193636279401119,-1.8270942675147763
2020-03-04,0.8298168232426661,1.2961159575716437,5762003.999571572,0.9175146475705064,0.940308551976706,4.099839798712525,4.250548189710855,,1.1713619969633857,1.5305134748887053,,144539.1948528558,252548.7495007465,,0.44592236479903224,-0.03610006097056587,,,-3.781262129371564,1.5927801035291003,1.5678955744033605,1.2938425579316706,1.017008024242927
2020-03-05,3.925046743194251,5.056592002145571,-937511.1644442072,4.470972980538576,4.160494245049421,4.026460284251702,4.389062442703713,,1.0876684047349847,1.4409552629399809,,-207829.41445253906,132973.8847821893,,0.25331447876459123,-0.08622798908216067,,,-1.1696398646908093,1.5803227492233751,1.426479782190852,0.001544001343215109,-1.0026725644209016
2020-03-06,4.599724090338995,3.5480352149836776,-2351953.3977619554,3.890552531067499,4.598947441500791,3.7797357085852297,4.38032117933644,,1.0939884096030539,1.2828828360940487,,-89699.66537611748,52691.34504347049,,-0.25960233163155666,-0.1474679614921712,,,-0.34475355769371663,1.5988919125464218,1.4668722351509873,0.8117828559100096,0.20995526964422273
2020-03-09,4.312703353686466,4.675906849048474,-851180.705952907,4.621831449180483,4.464482962440158,3.7263393663935886,4.367941056100631,,1.0889070898527322,1.2330110345547465,,-105527.82637562681,99066.04026899338,,0.08085818661160082,-0.15886539521635656,,,-1.8492922726750989,1.6006844811211787,1.4571567127086527,-0.9657826153110928,-1.3205751212118764
2020-03-10,4.711425767916317,5.375176740731881,378203.2891730704,5.041334380287793,5.055520164196452,3.9903653528962493,4.461506867816798,,1.0911474323147805,1.2283654978808594,,-26824.43328355695,115132.91015570043,,0.13180088243884283,-0.11160377785672801,,,-4.255514949036552,1.699065145125571,1.6822629714941002,0.6027527378594433,0.2777301654761982
2020-03-11,5.931268794356669,4.612570153750212,461204.3134593051,4.928221783634292,4.695198835918056,4.6536561921319635,4.442614896554599,,1.0847603559942436,1.228732449762926,,15407.895783348058,120794.5564364759,,-0.25145293333576535,0.046410044770503346,,,-1.4566183422135504,1.6990763777748292,1.4717201466554997,-2.7592904132418914,1.1988961989966713
2020-03-12,5.044830650567761,5.113958895945089,-103798.14035767505,5.404899111443932,6.039314302903406,4.6651295708918665,4.361116294034482,,0.9563968106505203,1.2327182130986685,,-81676.03962078909,149611.67789462933,,0.013609753816257142,0.06738755369186299,,,-0.4550516627636602,1.4447246585757858,1.5807369619506133,-1.3424005654341669,-2.8582879051230203
2020-03-13,4.996522643489357,4.52669689596388,-311349.6129645994,4.48802857651129,4.654820697355824,4.860861907087907,4.380183681411134,,0.9556698532116287,1.2185711127762506,,-3455.9020398078255,133842.75998596943,,-0.09874968769149085,0.10412510942140232,,,-1.791007027316284,1.4445181600306123,1.398968825179002,-2.4548828164319487,-0.021569272295094793
2020-03-16,4.618822613988186,4.470072303442166,-719103.4166441392,4.553987633871415,4.879652556564501,4.8196949979666455,4.356244839857636,,0.9466292194311241,1.218550656376036,,49051.01936969157,116318.57699084056,,-0.03273524339656035,0.10110023664189452,,,-1.1218862707095627,1.4371227552202714,1.450429872124199,-0.4402326669829072,-1.580682609580156
2020-03-17,3.559690655412332,3.1605767745956967,2476963.890463421,3.388910055427587,2.849949858289719,4.376775004739409,4.24898736441464,,0.95487818160271,1.202173085045439,,117692.7693578011,165777.13678300436,,-0.1189191119916444,0.029631465548727295,,,-0.6181135565552186,1.4354842044545755,0.5596119361314037,0.3119746938623333,0.7950717849907049
2020-03-18,3.8084392710354606,3.667611564504085,908918.7627411784,4.708914626275607,3.83536652370632,4.187783286890183,4.234765687346403,,0.9616277999242456,1.1726322929161739,,161019.5579137784,162801.1035406123,,-0.03767881472331451,-0.011156453446572208,,,-0.13519208215575187,1.1674024345795615,0.6474579058103359,-0.22007234861640101,-0.056614173352127255
2020-03-19,3.9232744355826696,5.403399379548738,1021218.8938275352,4.643779304038134,4.735543556360724,4.2456713836109135,4.34664514985405,,0.9608803782609918,1.1721702813852788,,195685.89798291674,51148.041911032255,,0.3201016499197457,-0.023504351690276693,,,-2.388532465445419,1.1711492150604828,0.8999734874081436,0.807735164114859,-1.2398055865113384
2020-03-20,5.646702770694326,3.874637403542877,1013562.8943532994,5.268674004473333,4.954647396347383,4.115259485126712,4.306164104098784,,0.962960492296064,1.1286055624143931,,231234.8499376648,-81510.71178275552,,-0.37661970925314076,-0.04534561828741164,,,-1.1582775574094346,1.1551211966981467,0.8405419858708851,-1.5749116672325636,-0.42761947517366733
2020-03-23,4.493054829452056,6.036172123575774,-627826.1695520179,5.317697868070312,5.022349216659322,4.428479449153434,4.4148779129241955,,1.0305273303215785,1.1484538924542496,,242736.3325252622,-27348.986969626385,,0.29523722334549746,0.003076104786367978,,,-1.2195987513101125,1.1424212103394478,0.8427643770080693,-0.45764393547427634,0.4485883376403681
2020-03-24,5.816578362331548,3.655808070009456,4522735.537185538,4.814201434816113,4.566120877398653,4.527525708236186,4.38687195778599,,1.0437448758451395,1.1482094569829515,,550756.4853557132,64423.44267505398,,-0.4643950236523478,0.03155915397891174,,,-1.394001757266236,1.1288628260700775,0.8013598906516197,-1.5194631519110522,-0.7027303620848837
2020-03-25,6.091459339020169,6.55115148804105,15131874.165701794,7.987753947550644,6.365199320269923,5.104233692943579,4.511378242669563,,1.1463111961959054,1.1693835311160368,,1318112.4024883006,328781.4887747857,,0.07275315214275843,0.123467627355788,,,0.4840018376152943,1.1951423850783616,1.0328711075096555,-0.6636284481206487,1.0590186794905616
2020-03-26,6.060914853672585,4.68480821999708,-8286944.973746681,4.57637542367911,5.61645547842226,4.960515461033248,4.474444174946933,,1.1271156990127962,1.1563552319534436,,897879.7476376804,231290.8186147747,,-0.25753577468628835,0.10312752163580971,,,0.03929768590537044,1.207364390011105,0.8510902553602104,0.02858760261246992,-0.33046270670005
2020-03-27,4.7379809710810505,4.200390882010531,-2579309.821538553,4.0905355278015705,4.488662625254591,5.025666156726778,4.445380814381656,,1.1262709176150532,1.1406614301171174,,730785.0821623888,211357.6922515552,,-0.1204335013898431,0.12269247583856008,,,-0.920983984341749,1.1857747911803829,0.8217524211131427,0.8547389379294227,-1.12161438469911
