Date,DDD_Open,DDD_Adj Close,DDD_Volume,DDD_High,DDD_Low,DDD_MA_5,DDD_MA_20,DDD_MA_250,DDD_realVolatility20,DDD_realVolatility60,DDD_realVolatility250,DDD_avgVolume_20,DDD_avgVolume_60,DDD_avgVolume_250,DDD_log1DayRet,DDD_logMA5_20,DDD_logMA20_250,DDD_logMA5_250,DDD_log1DayRange,DDD_HL_20_realVol_20,DDD_HL_5_realVol_20,DDD_logD2,DDD_logD5
2020-12-09,-0.9883435866449072,-0.9879558503334742,-272281.90547993034,-1.376039781331622,-1.1041553180972894,-0.13518255983172622,-0.06604202801984493,1.2013882034478565,1.1361979750012634,3.162988618882984,2.625575860833397,-247340.39350032527,-516580.1151694997,356191.0853726495,-0.0003923862033788861,0.7163348324184493,,,-1.3023780704462535,0.6342965049234554,0.4842551434230061,0.03276329186241836,0.7290644648708184
2020-12-10,-0.6418655181317661,-0.8299390906867714,-668575.6177656658,-0.3592034665909125,-0.470430195280672,-0.48175891759592415,-0.058044118052422156,1.2002076107555137,1.1298980339524627,2.782069016031507,2.6264258899026043,-262532.17305462237,-521205.3734671365,334527.5792150515,0.25697350495076465,2.116240440490115,,,-2.19618456013381,0.7108569052615535,0.5525266958021526,-2.207748685524619,0.5497857965321438
2020-12-11,-0.7816495844793838,-0.9637758769399092,941787.2359668216,-1.2812867309456577,-1.0698758155151165,-0.6912623886445587,-0.09082635501977768,1.1946570238504548,1.146918865022978,2.3210323416606458,2.629537615183558,-150763.8092322555,-495955.13652733696,346356.8744051829,0.20945223635000107,2.0295699777520992,,,-1.5539515728650763,0.7141765530827421,0.5553848378127633,-3.7222305341449364,0.04642294092814263
2020-12-14,-0.7804362664499092,0.3267681760572394,-685395.7519987521,-0.048250484929289,0.0533717419868544,-0.6349787670406325,-0.07377344641267773,1.1963501654914783,1.1506461827638985,2.202007955378903,2.6288390804023094,-124246.32117740663,-494539.996608845,342045.57216463325,,2.152592698447432,,,-2.2864929989044938,0.752357879977791,0.45596773540844115,0.1455774056060563,-1.267913786622272
2020-12-15,-0.0593475221476822,-1.3080013696106505,2663944.797635244,-0.7346782879849414,-0.9672670466625384,-0.7525808023027132,-0.06562780795293548,1.1914506668773703,1.1407692590117204,2.111700455709254,2.632372337740756,-45193.85324220841,-420513.14300521003,352473.86032637494,3.092845208763849,2.439508861483073,,,-1.4584833690525714,0.7591493230579209,0.45006573198237676,-1.0664583344064726,-0.5310110245829227
2020-12-16,1.2974777157909951,5.701348391203968,55911700.37278128,4.97389572071852,1.828803414993159,0.5852800460047753,0.20174658065045162,1.2147263303955969,1.7225745451958427,2.1662635350745028,2.646439493977958,2744994.0360224782,543190.8360330875,578132.6470014032,1.4802805455421153,1.0650780852479007,-1.7952617293733766,-0.730183644125476,1.1458432397138671,0.901339064441297,1.400315034596627,1.681680471456216,1.900509868961598
2020-12-17,3.6004408231640337,-0.2141261713490596,-16438212.908691432,1.8370195728011325,1.7815850315950073,0.7084426298723177,0.1788031987849462,1.2139488478526748,1.7250258857194436,2.0798804873296812,2.6468321443575857,1946858.7204142883,308223.8166156885,508619.6791516444,,1.3767833289079425,-1.9153480826442617,-0.5385647537363194,-2.892552392041277,1.0026155595862956,1.542854912465908,0.08972661912086796,-0.4848120639493672
2020-12-18,0.1861678810782034,-0.2585706421795883,-7489589.242995989,0.5856991827922133,-0.2013316402110074,0.8494836768243819,0.24508499533163713,1.2121614107382965,1.6785613939436466,2.0629779651905253,2.647678315968106,1491338.3467271116,199537.07804709283,480822.220939116,,1.2430236557854275,-1.5985552648358168,-0.35553160905038916,-0.2394878661433333,1.0000531408875932,1.6219683106887504,1.7850568959822224,-0.3492664053998685
2020-12-21,-0.286812876023907,2.4814418524252204,-5714969.645977134,0.6664174161090699,1.383730115134643,1.280418412097978,0.38146716554703686,1.219045653029674,1.7459988289811155,2.081427558489822,2.6487361804873357,1241887.0929510077,112344.31794287184,455875.2064505264,,1.2109174076476876,-1.1617987996913968,0.04911860795629109,-0.33224341208122304,1.0030352925003179,1.51010755029253,0.9916089516417209,0.7676392858102354
2020-12-22,2.492032821886049,1.886643347630109,-1391386.6529882443,2.272783520185259,2.830436378688759,1.91934735554613,0.5998751266949653,1.2254804672400958,1.6389433213631832,2.0335839589718083,2.6483947474479943,1068636.0379071268,125775.03076036324,453075.2808310115,-0.27829952818254716,1.1630189768692194,-0.7143667528559101,0.44865222401330923,-0.5840186275733781,1.002524914050127,1.4580620900819727,0.7632393095531111,1.161475882034707
2020-12-23,1.6884753724902843,3.743958246795138,7790883.744837842,4.169706356425639,2.0935226603122192,1.527869326664364,0.8240657061204477,1.2393095063787976,1.7490106523877111,2.07957136594937,2.6524962085308177,1524260.7925244179,271771.15081697115,482436.24631877465,0.796317431221441,0.6173791797029673,-0.4080593866383845,0.209319793064583,0.7305314469927888,1.057298012239945,1.342370359872582,0.23310686772260367,0.6716120269549273
2020-12-24,2.182962199913652,2.2089900056339395,-4327255.139062914,1.4965288465913495,2.3779615066070967,2.012492562060964,0.8461998706299475,1.246543427790228,1.7642968742922303,2.0780224270194454,2.6526654857195497,1256574.8051364245,161049.02767915037,467365.0247057963,0.011852638285299248,0.8663737280131459,-0.38737415673788356,0.47899957127526227,-0.12620667255716567,1.025503178346526,0.499401708146276,-1.132127734880212,0.8850543882635615
2020-12-28,3.320762330778738,2.2162699958911998,-3686396.4588702377,2.2151579610878223,2.5367503469541006,2.5074606896751215,0.9215129435705091,1.254238024682776,1.7901371403183142,2.083809309774878,2.652677294289829,1028592.6303069985,121617.19503776454,455756.840731893,-0.40436877351041056,1.0010090194063457,-0.30826669231929066,0.6927423270870551,-1.134470417746537,1.0011056049604483,0.6836797227395738,0.42375564565101703,0.9061760052893476
2020-12-29,2.830938944417145,4.126129317646445,4583635.746959963,3.954317050844441,3.608831893306121,2.8363981827193663,1.068079122897559,1.2688576442655077,1.9283545330918248,2.1370981218355367,2.658409952989256,1366216.1157059467,229114.86366658038,469496.92854860175,0.3767313171852168,0.9766731788438868,-0.17225518007594876,0.804417998767938,-1.0628055960652962,1.0005130898401753,0.7680204066371561,0.6508341333127077,0.4975503754198309
2020-12-30,3.272715766465332,3.663263175807714,-1678163.482959821,3.469987400123241,3.0230189377983656,3.191722148354887,1.1594835456750883,1.280536923754303,2.0082975527014346,2.172978783546939,2.6625030816489135,1323173.8721613649,229366.65815260782,463842.1419571077,0.11273417843385407,1.0125859428109383,-0.0993047749277793,0.9132811678831588,-0.8052672409406776,1.0020764316236404,0.7849121187238961,0.36948773438081994,0.5747125860350785
2020-12-31,4.141523708863662,1.97193493582682,-2120438.8473310075,3.047346228504104,3.250284418757296,2.8373174861612234,1.2038210747496592,1.287387848366902,2.016343260059784,2.113468825931221,2.6620680114673263,1265821.692763857,214602.54599233807,454801.10046470404,-0.742048504110787,0.8573583318497452,-0.06711451486577914,0.7902438169839661,-1.5948538278156263,1.0051134951887817,0.5389885347368799,0.7674168169187028,0.572122007270355
2021-01-04,2.1840047482678813,4.540641391647107,11938.433566610329,3.731851944747216,3.172503677064753,3.303647763363857,1.3857060094253035,1.304826520321261,2.1475734427229285,2.0836919870369672,2.6690614727572486,1358146.012911088,160756.9168004357,455666.7806098119,0.7319080457723555,0.868817476967687,0.060139666538166305,0.9289571435058533,-0.580982980712921,1.0100995761663034,0.3817755011524375,-0.1308171186419099,0.8465767658952658
2021-01-05,3.936487565724871,4.791738195153872,-1258254.7236192496,4.223837496916808,4.124905087392701,3.8187414032163916,1.621105845267834,1.3218949999433571,2.2527999432462136,2.0465218732743864,2.677682112263474,1300846.8212522853,118066.87614350123,450526.6181650801,0.1966043806641347,0.8568123558311033,0.20404222378172868,1.060854579612832,-2.3133183940949578,1.0396669126387708,0.6942051827853103,1.0366671163201673,0.9460313425439232
2021-01-06,5.058326784155124,2.178474263933321,689570.2462448115,4.710582611499131,3.834759884630533,3.4292103924737667,1.7277620550626196,1.3278820089860324,2.2245896894815904,1.9746147672536976,2.67791828398539,1357317.114858489,102730.28338752473,452707.12800215534,-0.8424110007044247,0.685503067116585,0.26324176283199124,0.9487448299485762,-0.1325915751129849,1.0614408066532095,0.8671910936716503,0.8595794721364526,0.6666261123910134
2021-01-07,2.6661973516075896,2.154866763309215,-2658200.0122528696,1.4455863963669984,2.5279659525099696,3.127531109974067,1.8715049528930927,1.3333001922700602,2.1497229747820454,1.9282563983711793,2.678216889817771,1210217.0093999668,53969.425037850706,440575.1183797122,-0.21292434950226938,0.5135010157014408,0.33908567849651355,0.8525866941979544,0.07916191017109853,1.0506935726990019,1.0160430141534782,0.9695931507197865,0.41104710805032313
2021-01-08,2.1472205016203425,5.570374485386324,1911421.4505942096,4.951928242949204,3.1731396307481745,3.847219019885968,2.1994214696790824,1.3536905101122683,2.1904025512197047,1.936341052039969,2.6910135813624145,1319402.1772036736,121216.5114645094,448403.7998366887,0.9532880684223446,0.5591561973403795,0.4853597836022787,1.044515980942658,0.5759325776781157,1.0986978494244937,1.1089908808510187,1.221390301651779,1.280500293036099
2021-01-11,4.589096399910442,1.7951757439162712,-1227743.7532399883,3.1042099984942557,3.6150996213118383,3.2981258903398007,2.3306772114092347,1.358263240713008,2.074928422338832,1.9380233848191264,2.6907876992418265,1291443.7704299574,81982.6025383152,444253.63134975825,-0.9385802173059626,0.34719552111012364,0.5399520192567402,0.8871475403668639,-0.6716017144242208,1.051384553889435,1.1119056427932557,-1.0225098955287297,1.0099506954497468
2021-01-12,2.4342356472408504,2.148258352583756,-2171109.3761661868,1.2563092030224965,2.3703109765923784,2.7694299218257776,2.486278922885418,1.3640167499003688,1.9262295982074247,1.9421963931057191,2.6909335276126174,1135798.939823307,84490.04923227728,435628.5459764533,-0.12497535939529966,0.10785431036879249,0.6003533449233184,0.7082076552921108,0.10795873357732758,1.0511639663622223,0.4521921377512447,1.2302591120077009,0.9720961713834615
2021-01-13,2.0936459968306917,3.638774086188352,-1292863.1448909724,2.981263576167674,2.492000286856502,3.061489886276784,2.6518792183919735,1.3768761442549629,1.8724194608992357,1.9324702639075986,2.694102660831566,1105425.5701786962,72503.47520278842,428664.8157350684,0.5527397932116344,0.14363316071777663,0.6554512580674052,0.7990844187851818,-0.7148545104562044,0.981059598596029,0.5554186716348679,0.6117192826839903,0.37864177234616253
2021-01-14,3.783020420729592,2.728689718287818,-782203.6096083405,2.8635326308660574,3.4092235390804118,3.1762544772725043,2.853713772786897,1.386645656003102,1.624218677723114,1.9172904858369686,2.6945604182832867,933118.1498165168,60020.93758793609,427016.7515356276,-0.32670120635192285,0.1070814410789788,0.7217335906124375,0.8288150316914165,-0.6057025657050773,0.960102117940271,0.5766242482611358,-0.5439837179022097,-0.5554343710440469
2021-01-15,2.9253458423033933,1.359636594269709,-784009.2398734614,2.3361082627939997,2.2951189732806228,2.334106899049181,2.6366281829401843,1.3933205708129377,1.5096942976922327,1.8746839068639096,2.69240891110108,-1901667.33081622,61920.71314560085,420677.3638593527,-0.7661952564341549,-0.12187156379920894,0.6378110992840571,0.5159395354848482,-3.194444477785739,1.0418519583554422,1.2635808224735596,0.8237970783773563,1.4376379033851916
2021-01-19,1.1273324310850512,1.3482638027379927,-1216128.8640306662,1.1909508267044655,1.396392994599978,2.2447245108135254,2.7147476816445364,1.3980951107686095,1.3901039310505707,1.8717161457162506,2.6912615875217925,-1140563.1285831816,44672.01246747931,417607.23726525356,0.17896353123457523,-0.19011621279768628,0.6635883391782352,0.47347212638054886,-1.5825907060853193,0.9376610691490236,1.2672287249914223,0.32239208600769187,-0.8053937033767051
2021-01-20,1.6170508871234013,2.246650678040531,-1036167.106773637,2.263530933310964,2.4361900013609272,2.2644029759048805,2.840008747655543,1.4049320945897243,1.2091771038309966,1.847592018452009,2.691237392283731,-817892.0217720642,68295.43244717826,414248.11936439475,0.3288364694493164,-0.22649599493584385,0.7038181619639223,0.47732216702807834,-1.756436333791764,0.9587903671639877,1.0410183713565324,-0.11989441881572298,-2.318792471291025
2021-01-21,2.2509391531435945,1.5929121303594158,-338164.1064107176,1.751166606045491,1.615208937446404,1.8552305847390933,2.7955822615522523,1.4096214644015506,1.2389996304599897,1.8458797364636146,2.6905365809641646,-549051.7447937434,81133.92918813165,412771.1214479988,-0.34578366096890806,-0.41003141469407545,0.6847192040864084,0.274687789392333,-1.9954117019984585,0.9891064752577123,0.9293209111816455,-1.4079334970708057,0.7158191949838767
2021-01-22,1.356572851616491,0.3122987861199817,-85849.90200026054,0.6829777654769558,0.4374444336993477,1.3719523983055262,2.716865033476746,1.4103926953388402,1.345242698344116,1.8446920567778466,2.690192897162937,-483774.9072443441,37214.71596868763,413288.3269001821,-1.468756458857043,-0.683243820787428,0.6556104814300218,-0.02763333935740612,-1.404322569975388,0.9937036119741525,0.7096146398693515,0.6597723308010137,0.8822750766549131
2021-01-25,-0.4389965280374106,1.2394432210032704,-966127.7173975066,-0.0211630610903661,0.7232508337187724,1.3479137236522383,2.5916392821871526,1.4144483492850262,1.3610774640339727,1.8447711717823962,2.6891635354417223,-921625.4803561115,75898.13961367977,408748.5139347979,,-0.65373259576623,0.6055510070648742,-0.048181588701355714,-0.2951580886048777,0.9289890817353539,0.6586663703107385,-1.0399597484154102,-2.1186533892956465
2021-01-26,1.2558467223939438,2.3908801027574533,150474.00395689812,2.027269829414667,1.856832514789616,1.5564369836561305,2.6007337870433287,1.422709295695071,1.3589921764584236,1.8182985425704925,2.688977494658359,-697739.0232051208,74691.11389524101,398033.1735483923,0.6438515177014542,-0.5133944068412104,0.6032306225008529,0.0898362156596425,-1.769387706018719,0.923978227499097,0.6761953157534497,0.7316856016960483,0.04173322724026729
2021-01-27,2.4288150576284657,0.8916887489324559,1128073.4662956274,1.798879527673385,1.5191366620553204,1.2854445978345155,2.534504724695391,1.4259428560193796,1.410032320260845,1.7804477252996604,2.687846168788758,-457015.52694682777,102082.2252650654,405177.94362886244,-1.0020416512853163,-0.6788935940424183,0.5751649948098992,-0.10372859923251912,-1.273884434821058,0.9252331690502514,0.6545705225828975,-1.0562585882445537,0.3037733573377409
2021-01-28,1.2827112842812802,2.280448759555714,-453720.8252913961,1.1942267347036015,1.415488288110886,1.422951923673775,2.4422206967908546,1.4345778269291198,1.3598873887556044,1.7840500035421272,2.6871068373715175,-708883.3555593956,98534.55959968203,407318.8192485481,0.5753962193925735,-0.5401742136847484,0.5320371383659876,-0.008137075318760813,-1.5084097776674659,0.9309174848526742,0.5640584920085058,-2.2033612796199162,-0.37464017202969785
2021-01-29,2.940664039268057,9.908822296386226,38035115.12633268,11.115347400794676,3.847095452644677,3.342256625727024,2.7544986528197803,1.4747960561478404,2.1453183393627726,2.10725125685204,2.7381187660613846,1276780.5749052293,758338.9080932203,555144.8505412982,1.2147900818153667,0.1934107664471599,0.6247157356335122,0.8181265020806721,1.9835158153362304,1.1548669438898471,1.5338303904252555,2.1991264950384326,2.261400898540047
2021-02-01,8.889525404796164,7.017413181965278,-10966482.04518653,6.137304186585574,8.93666326432842,4.4978506179194255,3.0067725651267034,1.5027376536219743,2.336581134252528,2.2095084882549254,2.7588995104441243,834478.4150124531,594627.5094949951,512252.56099230854,-0.236479005283397,0.4027323762039053,0.6935787189563738,1.0963110951602792,1.0293904901732438,1.2227216697721819,1.6992077682238473,1.555396513339115,1.7540524031662177
2021-02-02,7.441145148961105,5.486935208766969,-6229563.18556602,6.120229202613061,5.915604495067306,5.117061639121329,3.0540872559826964,1.5249191234146635,2.378481338834259,2.2680244656460844,2.7685726789630545,522403.3340558216,512625.4693617744,487621.8127513138,-0.304654904999178,0.5160995982624756,0.6945394026104035,1.2106390008728791,-1.5865776725123635,1.2338166193348827,1.661442262158986,1.486566547875704,1.1301287546677594
2021-02-03,5.517414361744315,5.966595740642397,6422037.207693812,7.131525405458568,5.956233261126009,6.132043037463317,3.1128301332571224,1.5470353058400652,2.4374334698469866,2.3367349267121216,2.78190330490949,906417.9306214746,620386.5098768992,512183.7636497744,0.0782671992427616,0.6779956564123667,0.6991919296123366,1.3771875860247034,0.16151675016646072,1.2032084604506093,1.5661524667737359,0.04956837682899619,1.624308198003252
2021-02-04,5.879065999866828,5.733167471694639,-7354332.399529063,5.5803779613814655,6.746821076678113,6.822586779891102,3.2905647936451885,1.5680824633392703,2.4946459633349187,2.3950195620175245,2.793612501868115,504222.79833278095,509915.84508870734,484850.4145626178,-0.025129740356248438,0.7291794733363627,0.7412057078839884,1.4703851812203512,0.15395904600665447,1.2123392248116922,1.3185430402909681,-1.401480030244254,1.239161953212716
2021-02-05,6.139003760462096,3.271101870914862,-3374654.3652618285,5.028030732479774,4.330338367419408,5.495042694796829,3.3463765490254707,1.580242533083585,2.4803456986748365,2.4027996003725653,2.794385633700551,468400.080682333,474184.52692067105,472407.57044514304,-0.6295355832658353,0.49596822427954634,0.7502997960893065,1.2462680203688528,-0.3599770111090531,1.2011551782146688,0.9596668958093445,0.9915814416452808,1.8927685951272104
2021-02-08,2.66783105601273,5.300518777952256,-756834.94182233,3.3710432439153024,2.7813039458310804,5.151663813994224,3.3328837636537676,1.6004866801482958,2.4683154796930724,2.4399388952823546,2.8029527865462316,334987.26106150605,469016.34825495107,470517.7185641339,0.6865388946860105,0.4354818088518726,0.7335301662396123,1.169011975091485,-0.528074707388512,1.1624682833628475,0.7146812672858901,-0.8378292111356505,0.5405170797404971
2021-02-09,5.896870259390571,3.003846571893611,-2293414.574862769,4.168730810793466,4.044963205068861,4.655046086619553,3.3933173050526344,1.610782359320063,2.4433553299513595,2.416287486927507,2.80336304404979,281703.719980367,436871.7724519003,461231.64113738324,-0.6745280876606499,0.3161438121541335,0.7450880005483419,1.0612318127024756,-2.089349619170877,1.1975330090219487,0.922828492594712,-1.3195509013175168,0.9095032033811801
2021-02-10,3.3002283707559563,1.0701404227119795,-1080658.1523690887,3.3187908012897225,2.434656771402853,3.6757550230334695,3.339411408559046,1.6150151708710332,2.483827502884422,2.4015557020167115,2.801737666906955,336226.2811702219,440420.4705870907,456693.87432261114,-1.1262017932948594,0.09596399353079928,0.7264502161181479,0.822414209648947,-0.12314661031818498,1.1887699636824323,0.8769577270692367,1.4422914347414404,1.5885115388292885
2021-02-11,0.90972073893035,2.1570566816048498,-264635.90400572866,1.2362186679115048,1.0716823323513047,2.9605328650155114,3.2653255383298707,1.6226614680939064,2.496493884397597,2.3883660203848116,2.8005932583245503,387637.6432144841,456272.2974052574,455183.15262124233,0.8633622519076357,-0.09799018912038583,0.6992917804889207,0.6013015913685349,-1.8046238483037422,1.2059918580313935,0.899099330929974,-0.1663026785164055,1.2742758384000819
2021-02-12,1.9781448929415184,0.514372442933265,-2073589.7651652328,0.8872217608263213,1.6947925347610031,2.409186979419192,3.154609674562143,1.6245541453076084,2.569576633793168,2.3537010882997285,2.7996799340921052,323068.33543663955,403664.21067031554,448186.92155257904,-1.3469671615374736,-0.26957543422941976,0.6636313658611954,0.3940559316317757,-0.21372458198644484,1.2146499524191279,0.9263223706567812,-0.587404374382766,1.0140449872116841
2021-02-16,-0.7124731578430357,1.7674776979482516,902697.9257043246,0.6507362943418471,0.4678493577975793,1.7025787634183913,3.1750017297460698,1.630386952138094,2.556165379554824,2.3441944545057387,2.7984474257766725,407403.6937155289,416910.1329739287,452901.7265205664,,-0.6231641557868166,0.6664907965514814,0.043326640764664734,-1.6988871501696623,1.1078078665142286,0.9403145791438381,-0.9426886520553088,1.262158995822572
2021-02-17,2.2430776153296144,2.162377262123389,-2349283.7739436845,1.3217650439486412,2.5677059839450784,1.534284901464347,3.21570740271534,1.6383921607103493,2.5319115446351597,2.3328409065936286,2.7970895705112273,350745.94821987784,385680.5133503278,442822.96790256206,-0.036640657482781676,-0.7399829551814635,0.67433199430597,-0.06565096087549356,0.21989101956002888,1.1169049866403906,0.9526920887366976,0.49956535574885624,-0.17260573687764738
2021-02-18,2.504270561279561,-1.1238407068530414,2384627.6638265327,2.9591829919723054,-0.1514568798963118,1.0954886755513429,3.047182833470661,1.6326999709792815,2.7059927799541734,2.321460068886137,2.8012706660905153,521785.6867498864,398410.6705683109,454729.8423918156,,-1.023016959866425,0.623982434249035,-0.39903452561739006,1.1348284516097666,1.1649037351392366,1.265746240519662,1.0617125935318137,0.7857177608885302
2021-02-19,-1.5608333890510622,-1.063619907921126,-1140864.6768093663,-2.391986061371984,-0.3883081940675161,0.45135335764614765,2.914356231556634,1.6263288361879196,2.842871781503457,2.3374719325232363,2.805598547895881,481650.65822995396,391495.33546240564,444980.1059039281,-0.3835418046650263,-1.865153696751994,0.583323721648326,-1.281829975103668,0.6949844254437291,1.1503376816687327,1.0894181842067412,1.171242102469066,1.1695914584547975
2021-02-22,-0.6868281776380201,-0.6085201890490737,1756196.3329681852,0.4251107243927094,-0.3758917855245691,0.22677483124967993,2.8683152827981813,1.6229458009609332,2.8942232782376403,2.2881808207445413,2.8077893211189213,573752.9699783762,386204.7002137193,455919.73812616686,-0.12105406534525104,-2.537522534548488,0.5694819543167322,-1.9680405802317562,-0.22189119843893873,1.1296589804305643,1.0898761306045393,-0.6629662072390747,0.11590806297748121
2021-02-23,-0.5374005771963368,-1.1521112531274262,-1396799.97706187,-1.573295045961309,-1.0772078275669976,-0.35714295896545567,2.7487375590916465,1.6164336828532528,3.012069300930072,2.297336532335787,2.8123445639585505,552219.3569951581,384951.5563878211,451143.7147552539,0.7626076402539257,,0.5309194446557474,,-0.7010035241789538,1.1312307877257313,0.7255847449835439,-2.424850526029518,1.0714428361915764
2021-02-24,-1.0956733408052486,-2.0880975170662275,-280683.0696408078,-1.5190176917357403,-1.648317458266778,-1.207237914803379,2.5247886781004625,1.6065351501371683,3.200678526479356,2.358613593838248,2.8210323181646744,530661.5033152727,363165.76174885844,450034.0462166152,0.6448842751150576,,0.4520775881007114,,-2.0456217988437158,1.1500383683103936,1.2486712895109013,0.39175645781006974,1.4470306894474187
2021-02-25,-2.944784603487093,-0.1192248452428828,212702.79315429556,-1.603150152936074,-1.5390922007611714,-1.0063147424813472,2.474242998391696,1.6046001068652382,3.2356176697053867,2.3686525168841586,2.822053398917521,484892.9696582062,352156.69100612524,448846.93207917653,-3.206779787520391,,0.43305991906378205,,-2.747967102609893,1.249321023091349,1.3889245747188947,0.03235722076538355,0.004605241190009335
2021-02-26,0.2661063594878285,0.7998929170539206,-1181594.915031015,-0.0354533835444783,0.2514898945147372,-0.6336121774863379,2.400215206266606,1.6065055604793888,3.2571500465850924,2.3714092545172827,2.821345676611711,448499.2651712252,368610.675105925,445845.518179509,1.1005817884636102,,0.4014970418054797,,-1.2484707201797016,1.239730996556633,1.0165007035698566,1.060560908739827,0.6224633221109966
2021-03-01,1.0522077447830078,1.5808710009786608,-1126972.502288653,1.019576602301015,1.830561027169612,-0.195733939480791,1.9838176414962274,1.6114614351426886,2.737612366811119,2.3718818327729876,2.820203331519053,-1509605.1162598412,363449.77693558385,440103.09069534246,0.40708539074037126,,0.20788159911437115,,-0.20950642989873897,1.0973584956937756,1.020076593219424,0.5306846296031904,0.7836235097593938
2021-03-02,1.4763102699134407,-0.409097617846605,-460643.4391304748,0.5937845889116034,0.3116528563310723,-0.047131212424626756,1.6124921015056333,1.6092802995994357,2.5134084028184147,2.389069107207539,2.8215594207751935,-984313.1859570385,371995.64060642343,439741.89786488586,,,0.001993811213405942,,-1.2653811803080623,1.0352206987865948,0.9537759457112831,0.18978574273561258,-0.2970408827762113
2021-03-03,-0.3068706038050166,0.17712918380656,-1064977.449783243,-0.6818769491204328,0.1422880134845989,0.40591412774993074,1.347001800257613,1.6081740002480704,2.3582606157122568,2.3962412636962562,2.8220685027975967,-726083.8991678997,384821.8159330029,435216.20008889487,,-1.1994948836779522,-0.17721814009060924,-1.3767130237685614,-0.19338457177327426,1.0208944246403513,1.0457885203031452,0.339141397790552,0.8176748426120165
2021-03-04,0.144379765162224,-0.5276005616980761,1387533.9500427558,-0.3383670579046836,-0.5627318527439051,0.3242389844588921,1.0222919851405892,1.6053166998500925,2.12418685447192,2.4055020062993115,2.823874521762257,-977809.0620504525,409818.5632744355,440937.51747161924,,-1.1483215794563606,-0.4512739071723835,-1.599595486628744,-1.4944820033846709,1.0183976946886035,0.6290577541796561,-2.1328174760870757,-0.8955676546573158
2021-03-05,-0.7840867687901429,0.2368142640147219,-543408.7636964312,-0.5331833455483093,-0.682221489538378,0.21162325385105235,0.7474743247565934,1.6048638056149782,1.815798483673453,2.4031004922960544,2.8240857239862063,-637262.8802588208,408092.34431081585,438524.2933740835,,-1.261892367250786,-0.7640942191257446,-2.0259865863765305,-1.9035530058657222,1.0275299249155145,0.7755605813933923,-2.8186732025780863,-0.5743359571556614
2021-03-08,0.7586429499331722,2.190768623903754,656563.4452800411,1.878582970509072,1.9439568444633544,0.33360277843607095,0.693457662406038,1.612706801704024,1.751712019393981,2.378113205985091,2.8229746577477606,-435701.98973172734,414305.0334501904,440069.0450930538,1.0604764860369065,-0.7317391896339392,-0.8439791008363425,-1.5757182904702818,-2.727632581154074,1.1029419563121752,0.9261251671763898,1.000032136380491,-0.4944641671703631
2021-03-09,2.5294532342870006,2.458452933322185,639179.3343826951,2.403805126318254,2.5504841054917198,0.907112888669829,0.5513543701745345,1.6214180357474177,1.4470975351701545,2.34686219352004,2.822207699578571,-365901.2759214762,429496.05411456747,442213.1470006659,-0.02847090323634253,0.4978891636840687,-1.0786786335665504,-0.5807894698824818,-1.9195088953514574,1.1181522308223155,0.9279149118534901,0.7982450629210248,1.053458198869937
2021-03-10,1.6568428770498826,1.5777410110516676,-1558839.906013007,1.5443257936147496,2.2533908091387858,1.1872352541188504,0.4800490921324373,1.6260283213922824,1.351895295952669,2.317570379836145,2.8211869118232187,-329172.54247898806,414658.31597711175,436033.5161830182,-0.04891982605565931,0.9054941932051072,-1.220007333838411,-0.31451314063330393,-0.34380805633823763,1.098900401605784,0.8695797910185976,-0.4893452986247374,0.3369091606168119
2021-03-11,2.1415740921826263,1.494930442982696,-1164255.957185633,1.715452736300687,1.9798484601643445,1.5917414550550049,0.5012885931459732,1.6300550558455766,1.364928202911721,2.284556604188408,2.820274694354459,-333352.4327198153,379557.59609123756,430744.09836450283,-0.35946143641162626,1.1554019811476217,-1.1791871003584344,-0.02378511921081268,-1.3303083441170185,1.0846957608010575,0.8812532839123461,-0.037159449065438034,0.7043496997122528
2021-03-12,1.1710820613899455,0.5557577041255719,-710834.7121010626,0.6501307043722591,0.3593929568780112,1.655530143077175,0.42122364427200926,1.6297275717665163,1.3084893254899332,2.2817183326472077,2.820395146285505,-355662.373124582,379133.61342286575,421261.1146354297,-0.745351023864376,1.3687126504774856,-1.353004231763931,0.015708418713554363,-1.2353336295057227,1.0698655173247738,0.8829003771950223,0.021745157916311278,-1.1427414956451996
2021-03-15,0.4959756890943509,0.6821660761320167,-943350.9362845836,0.8444439732861682,1.3199772753128194,1.3538096335228276,0.42961332593194684,1.6335819550903485,1.309655408723724,2.245322276442943,2.8184305944447448,-299150.4316805495,319012.0178575352,391889.17644089216,0.31874622998791663,1.147792285853822,-1.3356448391407436,-0.18785255328692163,-0.7433183636411957,1.0565672467511007,0.6001989666519162,-0.20731404311562407,0.4111837572678228
2021-03-16,1.4113724442953242,2.7227016010599527,1534648.3904009927,3.1946945677303127,1.691463402948937,1.406659367070381,0.47737452108753187,1.6444047558653012,1.376714216163596,2.197806842511672,2.8173927454108276,-267552.9084457161,-587272.181848803,409737.28192666377,0.6570620273332779,1.0806715867375192,-1.236832404853453,-0.15616081811593377,0.40761690119423494,1.0876650127236966,0.7117663823805046,0.7733178324795204,-1.3308646959180375
