Date,PEP_Open,PEP_Adj Close,PEP_Volume,PEP_High,PEP_Low,PEP_MA_5,PEP_MA_20,PEP_MA_250,PEP_realVolatility20,PEP_realVolatility60,PEP_realVolatility250,PEP_avgVolume_20,PEP_avgVolume_60,PEP_avgVolume_250,PEP_log1DayRet,PEP_logMA5_20,PEP_logMA20_250,PEP_logMA5_250,PEP_log1DayRange,PEP_HL_20_realVol_20,PEP_HL_5_realVol_20,PEP_logD2,PEP_logD5
2020-01-07,8.122499364031384,6.461859848818477,8189746.32730218,7.079692905776739,7.699253552848575,6.502489395728364,6.633959977733288,,1.3856873249956567,,,650097.6607931446,,,-0.2287207316114836,-0.02001682006527521,,,-0.4787446858976818,1.0252386272760228,0.6040480720063621,-1.0445860922688803,0.3339370600750626
2020-01-08,7.260989170693435,7.929221309800425,-5186660.527326055,8.905875768856134,8.36473280956632,6.891658639473619,6.80659584090738,,1.316084321560569,,,468794.25912993925,,,0.08803876637741322,0.012419668810168557,,,-0.6140717849699625,1.0248414180977268,0.501612048742207,-2.2169560893933165,0.6656969563484616
2020-01-09,8.811485638238977,6.9691186060708645,-256571.9152234858,7.930086192921451,7.801525882710564,7.1988356263745175,6.839284075114939,,1.3113513620610255,,,443108.347409405,,,-0.23456729522638414,0.05123623560946896,,,-2.0513571445899657,1.0473058364391232,0.6510754550581549,-0.6787340362509892,0.4291067194874343
2020-01-10,8.28441873523272,7.142355148045709,-127070.95170822831,8.271492285284936,9.182804103546571,7.264567202725746,6.848507931868101,,1.3128773435170484,,,514519.56529440416,,,-0.14833391509527183,0.0589779139436348,,,-0.09287015898998302,0.7508955259655585,0.7944875366851898,-0.23969710632957175,-1.1127379423415191
2020-01-13,6.361953790622422,5.905206533545751,-244056.24297298817,7.241413395733872,5.964786427720384,6.881552289256246,6.849044606117344,,1.3124689604833402,,,507315.68351623666,,,-0.07450110487655595,0.004735080947239336,,,0.2442214184901758,0.757457538909763,0.879093084213532,0.06195274890047816,0.6497565604371879
2020-01-14,6.486341481364406,8.107957418933992,1762342.7200161545,7.458332687243015,7.543757174526149,7.210771803279348,6.906443764334426,,1.3423385620565078,,,537824.9926859268,,,0.2231473213495622,0.04312113709374782,,,-2.4601224829521504,0.8483403367060084,1.1996966760517667,-0.035003257411726794,0.49840737760347603
2020-01-15,7.303476636959701,7.159636571530712,-554932.2915677819,6.460443693210237,7.904597961181679,7.056854855625406,6.808212000146343,,1.2394383077396567,,,549842.6668462405,,,-0.019891264902630018,0.035869933730971845,,,0.3675238685395497,0.8848127184024476,1.3486505653359662,0.2266813164250081,-0.2619042105578943
2020-01-16,7.69792456175773,7.789570341783502,823749.334872562,7.678250204476811,7.482239865813412,7.2209452027679335,6.796640654084721,,1.228552362378969,,,635236.7357362707,,,0.011834948169329278,0.060557390191845875,,,-1.629587872860114,0.9087795266651768,1.2610441292184833,-1.1444874126744906,-0.19790019320146554
2020-01-17,8.946991923229689,8.444965596128256,1128990.125354901,9.484307437548892,9.64345285972604,7.481467292384442,6.901448221860117,,1.2768013349101515,,,698694.04668372,,,-0.05774690145324506,0.08069765802652638,,,-1.83793688987039,0.9354192517168183,1.287315661176336,0.2510147358423691,0.2643702880426815
2020-01-21,9.128076427747558,2.0943035051359686,2228383.553434888,8.442552122822136,2.871642787497933,6.719286686702486,6.663855702909858,,1.6693962049079625,,,755905.1957474903,,,-1.4721339430994869,0.008283749683554572,,,1.717558296507434,1.0322662590669451,1.7476977923621062,1.7396354503489213,1.3378661763855653
2020-01-22,3.396858606239661,5.799495035244433,-113002.34132698552,2.991853357924711,5.427995926024849,6.257594209964575,6.603549002253475,,1.6781625677401246,,,708042.9751914667,,,0.5349197856874968,-0.053811432384698876,,,0.8904158736277682,1.0844001384434985,1.5702763539372842,0.9728489553030897,0.8365816681340996
2020-01-23,4.861326616781966,7.218174992849441,-1158283.3725433238,6.5081081600269215,5.121383097838674,6.26930189422832,6.487261036974642,,1.5384511020146652,,,-117784.19250476663,,,0.3952907827993671,-0.034175405623341086,,,0.3269448968733566,1.0740504382019782,1.5673683977129829,1.6339103032581161,-2.838071965647304
2020-01-24,10.200479638771697,7.7775678614087695,-600753.2546346402,8.672276792979545,9.43711057051327,6.266901398153374,6.483612230187572,,1.5351305287956791,,,52470.70251281348,,,-0.2711910674921701,-0.03399576036234389,,,-0.2680967530348901,1.0687690104425602,1.3381159858526344,0.6821230506038112,-4.422641952658809
2020-01-27,7.565774265762855,7.2549066228420145,-2140208.385664111,7.750329594615508,9.290047119094467,6.0288896034961255,6.6314132244503385,,1.4538670023946536,,,36467.57017328674,,,-0.04195667489683298,-0.09525508908388236,,,0.4315989739379801,1.0612090546387083,0.7395692231489734,-3.3041170424446884,0.17400286327890763
2020-01-28,7.140651907419567,7.993260749917837,-955440.0185818808,7.691320208830689,7.464885707581317,7.2086810524525,6.7581795936338995,,1.4566911931222901,,,-71208.18468423118,,,0.11279470465227517,0.064532438569902,,,-1.4852995535859506,1.081908141336805,0.9167633693694569,-1.5338996954904356,1.774775597119078
2020-01-29,10.322335901415189,6.095053045996252,4194795.028722975,9.282525995717492,8.20725778366365,7.267792654602863,6.809662015893787,,1.41120098639531,,,265697.07035037933,,,-0.5268326153830555,0.06511013322045509,,,0.07257013004475048,1.0863818046275242,0.7756137515277312,0.14829377029389162,-1.2188901475220892
2020-01-30,5.000160764968044,6.409550129731272,-3028149.288791363,5.342564358590238,6.612592489566112,7.106067681979229,6.830970767826644,,1.401250089200443,,,233033.29069550807,,,0.24831902098962996,0.03948222577733904,,,0.23903905059988834,1.0963406016653516,0.7620003901176038,0.45977058742635724,-0.21242017389527015
2020-01-31,7.640780465003104,6.881793125125057,-826775.7621190324,7.564865841359335,8.176054655232292,6.926912734722487,6.903398740504578,,1.3620907330164265,,,146535.84695262363,,,-0.10462050642666684,0.003400359697846457,,,-0.4923493432067375,1.0963240662353857,0.7733753319417142,-0.23985735305827094,-0.11006630801374087
2020-02-03,6.311291818350995,5.16629815070263,662833.9554444612,5.763599243459964,5.462769494764515,6.50919104029461,6.8210287847252316,,1.4165248069748462,,,164126.38264573703,,,-0.20018397412754657,-0.046795124343712954,,,-1.2012107932080016,1.087736487018701,0.7598702198671868,0.21773051043017874,0.7364980414274791
2020-02-04,5.479636620427684,7.653525097958251,-219824.8553383099,7.234456188370785,5.896073593519319,6.441243909902693,6.812690984578481,,1.4108128039627792,,,178955.5918674968,,,0.334127550202405,-0.05606551885385949,,,0.29146186616140735,1.0766870226348393,0.6314344909563228,-0.25911797468941233,-1.0795874580138414
2020-02-05,8.856063123915291,4.769474415107851,2851382.444920505,7.7598980861055935,6.4674818348892416,6.176128183725012,6.72807171289295,,1.4819245244970427,,,-87962.60225158694,,,-0.6188662098769132,-0.08559701384224654,,,0.2565135293369602,1.0864198035341728,0.6574266319560143,-0.9242630878332508,0.28184906666865966
2020-02-06,6.336044250578325,7.7372481088981715,-1776527.0724526062,6.501110309830139,8.03037526580978,6.441667779558392,6.718473052847837,,1.474337310337656,,,82544.07049208549,,,0.19979144441522384,-0.04207342586719097,,,0.4247871990368967,1.0986380022083224,0.6914836948230251,-2.4802414176468366,0.2834465998630509
2020-02-07,8.555613816140067,8.073871664263834,-66641.21491608256,8.359295531008684,8.876915439859687,6.680083487386147,6.773710705757485,,1.5046069223505452,,,92040.60550745565,,,-0.05795452680740117,-0.013918561340727366,,,-0.6585140727581043,1.0242601362183261,0.71596108731137,1.1952540812267427,0.17569845501184575
2020-02-10,8.550101782151216,7.507167292718122,-1051157.528441982,8.558989825837799,9.160711223863672,7.148257315789246,6.791951312991105,,1.511506799086321,,,45836.27667076796,,,-0.13008498398391063,0.05113031424515787,,,-0.5079607347724552,1.0252593701747459,0.5038237247349359,-1.4693246570807044,0.8505222886189762
2020-02-11,9.065174959012722,7.727835524272507,-1373288.5249642106,8.591415006936373,9.00818636386137,7.163119401052097,6.883082762527444,,1.5101736986390126,,,-10625.33742879316,,,-0.15961133092568341,0.039878929095745724,,,-0.8752175122935657,1.0266140990824586,0.5774471587723792,-1.0612120585370373,-2.599504009859016
2020-02-12,7.950755424388802,7.814650709742139,665490.1842907639,7.948914564766738,8.243036951352806,7.772154659978955,6.868417427067851,,1.4990359511900968,,,-65467.96421506269,,,-0.01726667806369942,0.12361371121790786,,,-1.2237593173593175,0.9229460498118326,0.6168117069202814,-1.1793341215669306,1.1135587959175484
2020-02-13,7.167597512287017,7.741496852788714,334055.80662958045,8.586425144898271,8.017368201931134,7.773004408757063,6.897510441130751,,1.5105871619030111,1.7316043773133754,,-21018.55930519457,138053.7066400834,,0.07702453727049073,0.11949621657255564,,,-0.5637747743496044,0.913163084869544,0.29176380291967957,-4.293186173623667,-5.461131894897312
2020-02-14,9.409398625551546,8.091035074727486,-465499.82145432336,8.270438736699546,8.988269630169583,7.776437090849794,6.91258367777795,,1.5214221884699795,1.7344760041315315,,-85481.01712153884,163368.09898525066,,-0.150952375690906,0.11775480376191305,,,-0.3315212620891342,0.8585317568434897,0.3522204469950249,-1.2859627553117758,-4.064975459701395
2020-02-18,7.263220598430905,6.326082269228834,12690.3832472465,7.364942970420856,7.016321967088487,7.540220086151936,6.806639511432979,,1.4823716819713242,1.4866741274359003,,-141296.00422692156,139353.77100361558,,-0.13814220933531937,0.10235283618367623,,,-1.0537698971880605,0.7974340568771358,0.36209179002386055,0.3474224800965612,0.1664335274175072
2020-02-19,7.145558759865253,8.459860150301651,1901084.0865730164,8.61271305601943,7.117993503515933,7.686625011357765,7.124917343691264,,1.0324243961384956,1.498046491975096,,-157660.97757001518,171383.76800863392,,0.16884163153989293,0.07588368179192177,,,0.4019385989467248,0.6758809240091478,0.6445460177688712,-0.9974327972733152,-0.3119411234703917
2020-02-20,11.856534779624866,8.1628379055566,3973081.424688126,11.360935078057963,10.61798653841248,7.756262450520657,7.243084487206872,,1.0076906339687473,1.4891094369388167,,46643.21073074043,256475.56452749379,,-0.3732872827227519,0.06845342537830865,,,-0.2971284968978589,0.6186533309578959,0.5262516997977417,0.6080007741553086,-1.0550150248271577
2020-02-21,7.550167700361115,8.341041963684233,36419.66600826383,8.542537556085094,8.883655221037742,7.876171472699761,7.299227835748612,,1.0370813419732623,1.4444318309216042,,106378.3626583198,260611.54970527484,,0.09961836927778402,0.07607336545149242,,,-1.0755278027054527,0.6202670107502626,0.6157884842224781,-2.1301607977648604,-0.5115840598133792
2020-02-24,8.881492949708587,6.264359469552147,-560309.7318739854,7.887294774450964,7.630416909636253,7.510836351664693,7.223567416155779,,1.055383937642912,1.4446173224033871,,108400.53879635254,269101.8482724736,,-0.34909332421548944,0.03899789180675893,,,-1.3591545412304764,0.6554263986637259,0.7201606198423104,0.6410527421866835,0.6024977056240058
2020-02-25,7.225640437250661,7.111793988941869,-1710714.5677995798,6.340554249927351,7.776464402605356,7.6679786956073,7.216411784460773,,1.055645398814215,1.3947579596318043,,129875.22968957911,244231.9973815223,,-0.01588134079619532,0.06069520022269525,,,0.3617989008956108,0.6506514069366645,0.8077959228538022,0.20640257975302398,-0.2411653226419945
2020-02-26,8.339052097162238,7.845140536622694,-1255865.6496832962,7.9678087748376925,8.400084053967603,7.545034772871508,7.209005773796017,,1.0504150934273273,1.3988975463471907,,114853.94813450833,232043.20892967153,,-0.06105525230724379,0.04555865460258644,,,-0.83869267346849,0.6115947053859819,0.6832812837712182,0.4579190711372049,-0.4865890278525633
2020-02-27,8.088228656790122,6.1002077429455,-316070.2597479103,7.378523267360563,6.794481609550061,7.132508740349289,7.209263508643478,,1.0501279763212645,1.3751031912405465,,-110689.31628903595,208469.75130773932,,-0.2820869256150943,-0.010703767955662373,,,-0.5377829668306086,0.6007747048557296,0.6610521667782249,0.011519639434537834,0.7239819463801765
2020-02-28,7.448172408050922,7.912158381484645,1507144.2296606698,9.40733222003395,9.02100902190601,7.046732023909371,7.284393921231147,,1.0436331958555738,1.338773353763737,,116075.35963356569,250494.84306894284,,0.06043192406094275,-0.03317027410066745,,,-0.9510809590085307,0.5875150182250248,0.6450508006938768,-2.7027963538305495,-0.8465697670457943
2020-03-02,9.284677861904626,8.87222045576415,-1244304.470735304,8.406149457316516,8.232554030967535,7.568304221151772,7.3839152877631005,,1.0967715867647942,1.3539600149171465,,95198.92420275211,237518.91513251612,,-0.045440401514174035,0.024665004566832464,,,-1.7510278230189515,0.6494951069455701,0.7634246638901943,1.0195736674710547,0.9585303398109392
2020-03-03,9.586569593819362,9.030237456864556,1027505.5131486548,9.28986414753618,9.948639956865534,7.951992914736309,7.577112253071197,,1.023443617529158,1.3443617020311698,,113432.5020879618,215334.0107485513,,-0.05978445479049906,0.04829042053465291,,,-0.4173720006464553,0.6331295329027848,0.5231500508905296,0.11161210155184287,0.6515141634595016
2020-03-04,9.294953832917995,7.393850356815165,-1261807.5261950833,10.103862432594326,8.883754939927556,7.8617348787748025,7.564128516014044,,1.0240701656203068,1.3352585680779323,,61333.36854512312,175424.8628033151,,-0.2288230324402731,0.03859016344096496,,,0.19893896360707203,0.6270798128859002,0.7213941329471576,0.39094019642273614,-0.7956447321742539
2020-03-05,7.414880443294109,9.0763980380555,-203755.9356096834,8.354343323989497,8.126784628376683,8.456972937796802,7.779474697161426,,0.8421483300729005,1.3520866114295063,,-91423.5504813863,156903.8360200571,,0.2021885702347374,0.08350248455255074,,,-1.4803470711744167,0.6312323475916684,0.790931787833913,-3.075629066069899,1.0906440581758907
2020-03-06,10.42128433411186,8.060009236623458,-6023.021606373135,9.35177924634121,10.505452026828166,8.486543108824566,7.795612753547691,,0.844386111258638,1.3152537773394843,,-2898.3479390746447,182813.32722765,,-0.2569355828614228,0.08492063734323793,,,0.14295057543966885,0.6092861835276865,0.9089383558569596,-0.4062270786215371,-1.9115512488734367
2020-03-09,8.667993060122171,8.470289740433515,-657471.6046841324,9.30171698531278,9.312290592618892,8.406156965758438,7.815433657356175,,0.8558367356455415,1.3226743221094495,,-32439.867427477137,167569.69516312782,,-0.023072567119553904,0.07286395675192536,,,-4.549394259544143,1.065556941095431,1.9791333352147642,-0.5006965999321948,-0.9114755551408625
2020-03-10,8.532598282707042,7.907910444015954,-701368.4161119617,8.16117599094305,8.462353490727011,8.181691563188718,7.835470814921067,,0.8529258588858171,1.326104985520989,,-14950.411810976115,181801.81005139867,,-0.07603033985016723,0.043237956552195755,,,-1.2000554877592058,1.0656017733995946,1.9300198829196469,-1.8832250178976169,0.11540421993744371
2020-03-11,8.539551898360287,7.854863031253686,1058166.51573481,7.882887399968084,7.29476336548683,8.273894098076422,7.841822190270125,,0.8525550390397976,1.318558886272133,,106622.34022397493,201104.22877047284,,-0.0835757010917553,0.05363403901023139,,,-0.5308174103335257,1.0682923409693907,1.8045076085016076,-0.48543941570381755,-0.7743297430043757
2020-03-12,8.328080612878182,6.9351965661926585,-1071848.342501659,7.943006339663498,8.68995171349711,7.845653803703854,7.797849483092651,,0.876377458651006,1.31863644655103,,19755.413884353766,164037.4807850726,,-0.18302361356143476,0.0061117345058568796,,,-0.2917632239213689,1.0715803241601147,1.8879774654872454,-0.02766530188735635,0.7613671069377688
2020-03-13,8.760780622467806,8.014084901734591,-719699.5844907365,8.171860982090536,8.414354577601685,7.836468936726081,7.811478885539944,,0.877573762853015,1.2986857453568432,,-32932.35567166208,165297.2506231279,,-0.08908440679705804,0.003194038312938939,,,-1.416779979216658,1.0783783140633871,1.7136993258623754,-1.8374566376146408,-3.080760130536365
2020-03-16,9.159137737968804,6.622172849651264,-79740.90020340611,8.715435226819807,8.083553566019631,7.466845558569631,7.738035774286134,,0.9136680800052003,1.2957460860865329,,-13644.409609116217,178703.7696685385,,-0.32432849972797473,-0.03567525082016833,,,-0.45905314793726265,1.0755317060637863,0.496338815841986,-1.161476319614768,0.6141672238069299
2020-03-17,5.880935043294159,6.745640129209804,-394253.2023517443,6.567767383141074,7.659695564753505,7.234391495608401,7.759013667285183,,0.8838740331784803,1.2926010164007975,,-33991.58888906576,174468.8178559109,,0.13718061917661634,-0.07000897049089125,,,0.08794510740573576,1.0945686816208053,0.5544621779924502,0.23779156148606542,0.15037526029676324
2020-03-18,7.8562017424121535,7.814491392690357,736826.1420639183,7.887903746253912,8.003076385276273,7.2263171678957345,7.726745229404616,,0.8685892908561927,1.2947140532851238,,-92204.48611452067,168679.91068765146,,-0.005323369918875933,-0.06695819257404595,,,-2.1613230674163986,1.096722302329702,0.9199185022568441,0.17589976703568672,-3.2096277563026683
2020-03-19,8.178541461574525,6.80349548613502,-352013.62240821123,7.958679711193383,8.00771084299653,7.199976951884207,7.658778108433539,,0.8856850587689095,1.2954166577180966,,-308459.2384693375,148742.31581762325,,-0.18407730709899497,-0.061774630268502606,,,-3.0152998396950035,1.179918096038844,1.2538139494157916,-2.849809229366558,-2.027220469373299
2020-03-20,8.673810693363151,6.302093832582912,125851.95131203393,8.490226494202773,7.2418020702441055,6.8575787380538715,7.556830701878472,,0.919712919319363,1.261830633868262,,-303987.624204149,-105131.1513501986,,-0.3194262880102617,-0.09709745716767158,,,0.22188229543223215,1.2143101288265614,1.445520117408786,0.4136961797745751,0.537657061088934
2020-03-23,6.692059297827001,9.17125598166102,1169426.907988159,9.432975433927735,8.239735717292604,7.367395364455822,7.7021755274839165,,0.9342869489419036,1.2861738573737944,,-217500.7922110418,-18876.516967291922,,0.3151525991770227,-0.04443859177528944,,,0.17667205892006066,1.2385439676468928,1.5372116030190999,0.8619445698144919,0.935733738439945
2020-03-24,9.169065431669296,8.3413008949925,-1430615.3170592063,8.673656246591747,9.855652662938596,7.686527517612362,7.763650872786447,,0.933845937621761,1.2400648075572653,,-203495.82967402315,-12384.343270385758,,-0.09461617840646279,-0.009983573497878031,,,0.16720488712385215,1.228665052856368,1.5507852865647855,0.7125610373974217,0.46728792366734195
2020-03-25,9.449133199633692,7.466541114276737,-486081.2175990357,8.075089736991828,8.98585947140647,7.616937461929638,7.744720901669149,,0.9359420595033527,1.2190682891106188,,-165006.6080698101,-40453.614873177634,,-0.23549115739289012,-0.01663705625399332,,,-0.09346517501677938,1.242806902396856,1.4067511714382104,0.533397863544749,-1.0556956875374952
2020-03-26,8.178880354209554,7.882292773244998,67806.57922810363,8.919654671433221,8.531266052634464,7.832696919351633,7.833825153184125,,0.8522253956267718,1.1878491368810493,,-145812.76612100942,3064.9959801113273,,-0.036936442612252866,-0.00014403118052855118,,,-0.9457488457781408,1.2400147221653244,0.49161646034461665,-0.7786873746391351,0.07584679755092685
2020-03-27,9.391853356493186,7.86060484642033,-277040.5425542116,8.270858840383909,8.450861482308824,8.144399122119117,7.831247476430908,,0.8520539439013146,1.1776831901614473,,-235022.00473175352,38028.88186577343,,-0.17797909335135292,0.03920864930733024,,,-1.7147837508389991,1.2529277856698844,0.8278124700476697,-0.9312426260557825,0.44373088714761644
