Date,UPS_Open,UPS_Adj Close,UPS_Volume,UPS_High,UPS_Low,UPS_MA_5,UPS_MA_20,UPS_MA_250,UPS_realVolatility20,UPS_realVolatility60,UPS_realVolatility250,UPS_avgVolume_20,UPS_avgVolume_60,UPS_avgVolume_250,UPS_log1DayRet,UPS_logMA5_20,UPS_logMA20_250,UPS_logMA5_250,UPS_log1DayRange,UPS_HL_20_realVol_20,UPS_HL_5_realVol_20,UPS_logD2,UPS_logD5
2020-01-02,7.222864874264914,5.855207234869461,2292542.940269573,6.987493260745026,6.779065248158105,5.980529914864064,3.9778523112612314,,2.001150122444207,,,247426.80302464674,,,-0.20992028025562826,0.40776712519947006,,,-1.5681615607324817,1.8962354083610367,1.1939594019141586,-2.436502541203395,0.7635001381826922
2020-01-03,6.086603063392914,7.855958503953033,-128709.30984762404,7.086610626840354,6.363538854223947,6.315920507238971,4.326718657095575,,2.0402246836955125,,,-75496.26048071294,,,0.2551821521175875,0.3782640715663865,,,-0.32424679118825606,1.757310269488491,1.1240859856562941,0.6863920362726014,0.516978433476036
2020-01-06,8.260734998469118,6.673102008478828,1198634.3696390418,7.85221923449663,7.53597507670159,6.404286403729024,4.50984339949501,,2.0798594382392253,,,-155287.5236041097,,,-0.2134287458856164,0.35070508680383417,,,-1.1512407124864086,1.655852458139027,1.1209952550717341,-0.20102158927340186,-0.8168312576507365
2020-01-07,6.398054531922625,6.252192307519707,1213471.9229396754,6.276749657835353,6.736074058272834,6.501176663590262,4.703310217520606,,2.051361630908919,,,-20316.538379955175,,,-0.023061793321108828,0.323716623274083,,,-0.7779985637893746,1.6011715141095497,1.0194631612867389,0.47235473599777467,-0.7247383701314222
2020-01-08,6.543104712767857,5.657982828352274,-2613963.631257602,5.602837235801076,6.484384161250972,6.458888576634661,4.9439727302508505,,1.847017734715439,,,-110424.5647675716,,,-0.14534434160260654,0.26728805161793834,,,-0.12607704492534133,1.614874564591501,0.5903162304649597,0.015006024444593348,-1.55381195241691
2020-01-09,6.63577783550096,7.415843961236533,-664555.6822114217,7.389132946078519,6.954122628952476,6.771015921908075,5.260088830533336,,1.6874709225100506,,,-105208.26356167765,,,0.11114289412547693,0.25250322344509407,,,-0.8323855306435761,1.6146174528910033,0.41267759835192924,0.15156303795377057,0.44509389591526743
2020-01-10,9.25110546060246,8.747085960465803,293086.47384729097,9.702337036705032,9.645206200786744,6.949241413210629,5.484469979660605,,1.8389722967717874,,,-88147.65949163541,,,-0.056022441825926056,0.23671204625621947,,,-2.8624112744905967,0.9281140096211223,1.0271363282722774,1.1278808002724552,-0.11526781290595602
2020-01-13,8.420169460771604,6.961859116527208,-835140.856440539,7.585905578850145,8.155103916947184,7.006992834820305,5.638196349525286,,1.8269006708308804,,,-61828.491565697186,,,-0.190183400912905,0.21734440863254553,,,-0.5635263324877814,0.9201272498424385,1.0600626074249755,-0.7896914631954927,-1.2421694008313533
2020-01-14,9.321210814257968,9.839698449481055,1836952.473807991,10.646970225183196,9.947909918888657,7.724494063212575,5.94425194746143,,1.9935167611939089,,,76832.74241972229,,,0.05413252926453923,0.2619716338323835,,,-0.35801826537032516,0.9243694503158382,1.1011121486852289,0.08857160746078592,1.2774572931292492
2020-01-15,9.85073494139759,11.514143234944155,355639.07814627653,12.078123542172449,10.469296982168814,8.89572614453095,6.240691787755349,,2.3468390462495834,,,117427.92397864233,,,0.15603006050392781,0.3544799132626356,,,0.47550506854169267,0.968849650769713,1.2378209626364771,1.5156291110486617,1.7674941681199061
2020-01-16,11.007430788628568,6.917200501773493,376730.4698951864,8.56080937725254,8.844583914234747,8.795997452638343,6.389509300136924,,2.2869294122033237,,,169082.66431788102,,,-0.4645594349625858,0.3196393094879768,,,-1.2595752399790756,0.9556763536900512,1.2528367589307456,1.0724387121251955,-0.6958639487087216
2020-01-17,8.156011324470057,6.287275312432001,-440805.577433893,7.36119779528039,7.470514301212646,8.304035323031583,6.541729303006546,,2.1645055832758677,,,149052.23933312375,,,-0.26022744200454706,0.2385400302150147,,,-2.2135078802675294,1.0101620347044924,1.0107035332710044,1.6538122310955137,0.9000843746377656
2020-01-21,3.752106772397511,1.1570453501445996,1432125.4465323477,3.2732742063375757,2.4508960776908,7.143072569755061,6.50564151752792,,2.250642936041813,,,218193.7584634099,,,-1.1764478444356723,0.09347328943840827,,,-0.19555497917916803,1.0165075055570114,1.0436157954230938,1.750964410391714,1.758687533047393
2020-01-22,5.203677605991402,4.831814438412238,-1217281.2908628683,4.652056870236521,4.441387976880989,6.141495767541298,6.556681431395782,,2.1972598810004085,,,141731.23843843825,,,-0.07414355028952165,-0.0654162727558509,,,-1.5574676038336226,1.0308851393660328,1.0796478361184028,0.37532260237178017,1.6110134728005137
2020-01-23,2.8763953393956143,8.757918701029446,2720891.6912659844,8.682813842995515,4.852541168576053,5.590250860758355,6.838637553997624,,2.092184386017444,,,272734.5365006702,,,1.1134203935582396,-0.20156436092081226,,,1.3429359950237507,1.1116119580866812,1.3908423435266177,2.028263155280221,1.0138618207743118
2020-01-24,12.498265658907355,7.225575819405478,-816043.0514238928,9.992092876054429,9.513456679363244,5.651925924284752,6.799867303423808,,2.076638114054547,,,151569.0361307252,,,-0.5479629583841752,-0.1849067391596118,,,-0.7368144760058402,1.0519436928753616,1.3648687873863454,0.8728659283974446,-1.1764376741145508
2020-01-27,7.67398878589816,7.814193618612037,82554.4381433106,8.126157917480086,10.001722184021588,5.957309585520759,6.8816267072504855,,2.083087129880947,,,205308.98337060653,,,0.018105244238248733,-0.14423609667016468,,,0.6289095563038346,1.0879350709397169,1.1349211355042996,-0.057920381503980725,0.42325152525068394
2020-01-28,7.610344881669164,7.626613257697713,-1069813.272368372,7.791396006182552,8.441386838344656,7.251223167031382,6.951393743833942,,2.083525395930743,,,184145.94217869805,,,0.0021353845119938563,0.042227989177530977,,,-0.43079702055791635,1.089749597887838,1.14452164055736,-0.9137004937087828,1.8671093222877768
2020-01-29,9.17520681672002,7.281452100289826,5385447.908010498,8.112034869271056,8.073964025011108,7.7411506994069,7.0270792984377595,,2.065682276619898,,,361293.5215472748,,,-0.23117462837470784,0.0967791887580154,,,-3.268306532318038,1.2130336740966103,1.7603254610993662,-0.6297189286891104,0.8959401205081826
2020-01-30,6.9316605021531785,6.19585667359155,-2002092.071016172,6.220289604445512,6.835382169936793,7.228738293919321,7.043400968960822,,2.057326544562766,,,369983.6234817396,,,-0.11221860499957588,0.025973365410283018,,,-0.4859825095076104,1.1153813377087958,1.445342619352769,0.35820338415296915,0.9408124137349052
2020-01-31,8.337035463301731,9.76315689082763,856305.0952397152,10.11217240367489,9.610124584516312,7.736254508203752,7.23879845175873,,2.1230678163971923,,,298171.73123024666,,,0.15790810691076534,0.06646242388590655,,,-0.6890599065390903,1.1012983080975975,1.4465058768171886,0.9089457395544875,0.931211293186464
2020-02-03,9.446368338556994,7.075254818663282,441178.80252933456,9.168201871383104,8.77314630377461,7.5884667482140005,7.199763267494244,,2.1182950838761023,,,326666.1368490946,,,-0.2890269051912964,0.05258141557613074,,,-0.9287288464853056,1.0967271776875067,1.1943892018617763,-0.12851753154884984,-0.3025401761469487
2020-02-04,7.739570027002372,8.032750430452992,-2043669.6345471048,7.557227544001478,8.061721898905432,7.669694182765056,7.26774568859295,,2.1223171364465268,,,164550.93663978725,,,0.03718085467964803,0.053830583355892234,,,-0.6841986287377869,1.0938120394131374,1.1605794192578083,0.5483563291071156,-0.901064312514309
2020-02-05,9.091360138504657,4.565387963713292,1688218.1244395603,7.93426322685815,6.646432047769167,7.12648135544975,7.183405471402631,,2.197001469516917,,,188288.2467147815,,,-0.6888210301840073,-0.00795595617253369,,,0.25295954695557565,1.1177514146055074,0.4528743289941262,0.9202297059000552,0.9991838237683475
2020-02-06,6.613462771777563,7.725585505227386,-1357182.3470896035,6.963508733042872,7.762631824410278,7.432427121776916,7.286785605246385,,2.1699234717503266,,,251127.31092318142,,,0.155430228126087,0.019789953781060115,,,-0.22424028830115686,1.1151974945248257,0.4706886540076226,-1.1803704599250564,0.42509048547155914
2020-02-07,7.712910507231101,8.495892843854136,82059.59053556016,9.105092781738051,8.227384869534674,7.178974312382218,7.340788049377265,,2.186679152066552,,,288458.07456053054,,,0.09668723784308164,-0.022289681111784507,,,-0.13044141472334508,1.1228092511543493,0.4674258134215003,1.3687678858590562,0.23686028292004932
2020-02-10,15.828826671783771,10.471164688628464,5023709.842857916,16.056991639411706,13.35580434096265,7.858156286375253,7.426991985785399,,2.2771486127144542,,,524989.2430110618,,,-0.41320749134920404,0.056431080140279685,,,0.9936914165192288,1.0602715345937306,0.6281329217845923,1.009992048479544,1.2225717280395405
2020-02-11,9.312333687414906,8.667329667320217,-3005348.0553758843,7.816194758922222,10.362466847990376,7.985072133748699,7.51226551332505,,2.2907062548199044,,,416478.8830642945,,,-0.071778977973862,0.061036728777217684,,,0.9346303636584726,1.1075356864334693,0.5755324735724896,-1.7635404565344288,-0.4547931188252437
2020-02-12,9.382740515671216,9.060543840691096,-838806.7483299547,8.600360683577009,9.903655111050211,8.88410330914426,7.473307782885551,,2.255393948352276,,,282690.92195739725,,,-0.03494274137610071,0.1729258245514062,,,0.264895233840035,1.118275462795306,0.5749744090970781,0.34402992516476805,1.5030003451816765
2020-02-13,7.542186460094655,7.496265830347156,-1695538.9280108162,8.205253534705676,8.544685397508147,8.838239374168214,7.272413912655702,,2.045717534167778,2.450354616721237,,180132.02164954258,115471.91425118413,,-0.006107114161095145,0.19499941705793322,,,-1.080482050793303,1.1085689527694456,0.854781015015495,0.15791259805118332,-1.4726382886988025
2020-02-14,8.411125554188374,7.607687169737787,-49374.5799510614,8.062657198310717,8.688151636681553,8.660598239344944,7.306938246053916,,2.0452337063747996,2.4582131056996435,,158826.7691572302,148261.1196658984,,-0.10039609444449657,0.1699594595114213,,,-0.4692128406081679,1.0930455131050982,0.8994309367964698,0.37353173619420443,-0.11855194781269005
2020-02-18,8.208274023833056,7.472891973857045,-916605.1108241146,7.839782182964669,8.218258508027574,8.06094369639066,7.366219079125169,,2.0312581162048997,2.4510049809696794,,135036.79248771913,134920.62589824022,,-0.09386060352301076,0.09012607406425711,,,-0.9716017574323789,1.0194186014232134,0.8552630861433341,-3.756137125213206,1.0980363611108077
2020-02-19,8.312976037274083,7.930761871706721,-629294.4157675256,8.50831426781663,8.483297191837309,7.913630137267961,7.704904905203276,,1.4116971784752825,2.4611250642515583,,31965.79937272547,133810.18903462638,,-0.047068566336120284,0.02672947988913891,,,-3.688196648106197,1.2587162288077127,1.4947346671378041,-1.1298717070539055,-0.3057539962452932
2020-02-20,9.043407437158336,6.379129361156799,-445746.22401924734,8.255172116593187,7.981589493553642,7.377347241361102,7.782270651340504,,1.2824362575706645,2.453512198392209,,70542.55271490652,122047.11091044443,,-0.34900440799728905,-0.05343403150317405,,,-1.2961516075330983,1.248987104851152,1.2597097428899509,0.08962369023485209,0.9863444461611581
2020-02-21,6.4271558896964365,8.229353968720474,-134986.72583703767,7.963653453497926,7.321128658224381,7.5239648690357654,7.755842414725054,,1.2666208189698824,2.466778171597199,,-72251.3681402446,93006.9765180044,,0.2471753929576823,-0.030353177079364742,,,-0.4423498710919685,1.1690756753161562,1.3425815965076604,-1.2086768610265193,-0.3104893409771816
2020-02-24,10.40106788482899,11.053558501237418,2106856.975429212,11.972503853035874,10.648681228665282,8.213139135335691,7.947241548816652,,1.4571658475204732,2.5446047821153814,,73893.63320241067,139299.97689887014,,0.06084393032275065,0.032910312016080044,,,0.2805234790314843,1.18585536367118,1.5013113169794907,1.542107046211066,1.237176798900116
2020-02-25,11.028714383533526,9.592711711201972,-1344650.1068589955,10.011726096251849,11.19114896276686,8.637103082804677,8.036167453446147,,1.5021918689159426,2.5769737234667818,,2533.4059522953585,128194.61053470093,,-0.1394986567407055,0.07211495060544897,,,0.1650252226573067,1.1654983287292893,1.6295730837207283,0.3099505852469838,0.7513310555144235
2020-02-26,10.819243507898634,7.727472945185781,-201330.22415685607,10.199102508255647,10.0420910810776,8.59644529750049,8.041210437820551,,1.5009133506328953,2.5371255542126065,,45957.558362871154,108002.34005158083,,-0.33654446097366514,0.06676915648523286,,,-1.8514366917089529,1.1978133815596395,0.9262815368271577,1.2017961038468814,-1.5931270284936758
2020-02-27,8.17485916801624,7.714602561097692,-579929.5931871394,7.492729866795159,8.011041425854316,8.863539937488667,8.062867960860945,,1.4924747347532392,2.541134011293982,,-252311.3166970107,107776.63547114863,,-0.05794852008056591,0.09467690666194352,,,-0.6571787521652828,1.029747321988132,0.8523320082782471,0.6302654994934613,0.2892856859317758
2020-02-28,9.120999494942067,8.317609533872698,-641700.2170653511,9.726109291643084,10.14520167698565,8.881191050519112,8.168955603875002,,1.4267409716937316,2.551877261619381,,-184291.7239994697,120732.33949353111,,-0.09220449391516194,0.08359460768299216,,,-0.8696638932866412,1.032349361233399,0.8662796853995696,-0.5274012626267962,-2.427518523942004
2020-03-02,8.50911140631284,7.6289363077904255,1048971.400480179,7.911158789241455,8.295758356570573,8.196266611829714,8.062244574723142,,1.3802860959703278,2.5530116823976,,-174658.40873744647,123646.70850581562,,-0.1091890931676057,0.016486758387847668,,,-0.955552570817382,1.035890471023196,0.7212040673040571,-2.457296307973674,1.2309911571471306
2020-03-03,8.423700363056312,7.084142668510765,-750697.8342277147,8.344386970717323,8.502098754964052,7.694552803291472,8.062688967215516,,1.3799529938318953,2.4479967448122157,,-234252.24057529896,5639.211931027561,,-0.17319034550219034,-0.04673446927109308,,,-1.8469860620806295,1.0724306565160557,0.5700774281414407,0.20982879433375917,0.9197124880600004
2020-03-04,7.795920729375027,7.449396422228034,-110088.55117124577,8.324311474512683,8.008318888011331,7.638937498699923,8.033521266804268,,1.386767376487961,2.406565286356734,,-137573.186406506,-42769.92445694283,,-0.045467601519761126,-0.050364423106473336,,,-1.152036526109185,1.0791283819439395,0.4556965428827746,-1.7173578920471835,-1.2798589407313157
2020-03-05,7.943743989594495,9.73501876574204,1793449.0649814466,10.510314198649752,8.08776626090993,8.043020739628792,8.292002806905705,,1.1713744147874299,2.374977284968598,,-132311.6393794117,11886.68965180488,,0.20334486714475924,-0.030486806568893132,,,0.8848198531276836,1.1152065891996812,1.0108218340821904,0.9748901880898737,0.7033035320925386
2020-03-06,10.051992229674113,7.223138445550816,-1087874.9504379332,8.24121373130545,9.749542180679027,7.824126521964416,8.266880453921877,,1.1894107825593054,2.2465311350646218,,-118846.26954682816,7285.492202927215,,-0.3304813004633202,-0.05504512192045611,,,0.4110020504941687,1.1355011271439508,1.1390414248393703,-1.4860794409916793,0.09027122221103913
2020-03-09,9.327327660713904,11.146659595011611,3936985.336718278,11.964805075608185,10.052185792972011,8.527671179408653,8.39941879147975,,1.3527479866428498,2.185305214195975,,73900.01776230773,85716.60958705354,,0.17819131565819632,0.015153796953549237,,,0.6484736547794682,1.164496700993521,1.2133015689101043,0.34475273650777566,1.2578139869458431
2020-03-10,25.9206845086522,25.27498886386165,26141624.208009005,31.308112871336164,23.90455226407685,12.165840418478831,9.13961000024141,,4.001997454475357,3.1912423437065205,,1129795.7360198621,522212.43984642945,,-0.025225955340699192,0.2860143438064791,,,2.0019610476314083,1.2526439252153105,1.1342232983032834,2.893248195774366,2.900918511258402
2020-03-11,21.31905538633805,17.921652589500624,-9973750.75784668,18.810891250341044,20.78372655785607,14.260291651933349,9.60232614635043,,4.453991631265129,3.4379109460001396,,781375.6008963224,378675.33079830656,,-0.17359166816815894,0.39547349119302994,,,0.6794717504266646,1.2386511233963426,0.6249808535573618,1.9132383327414682,2.3487294904238176
2020-03-12,18.60450826471802,14.521529567607883,-4573618.10969714,15.917639361675938,17.314918015776982,15.217593812306518,9.87537543269627,,4.584508832979777,3.5140681642690934,,594635.0328279631,318052.89906836086,,-0.24777158520314782,0.43240791756623154,,,0.33452652645501035,1.241001668045627,0.6798978825555867,2.375227497809116,1.5658017121375112
2020-03-13,14.234828612744622,15.71951893519207,-1204957.5417629834,17.311763468329303,16.06149086521313,16.91686991023477,10.286538087938515,,4.72646223406148,3.648537134130367,,619164.1021403547,305574.6825895132,,0.09921150363760901,0.4974752849432595,,,0.2233616100306179,1.2428028121073134,0.7121897620697336,0.7894267332380563,2.139640248059079
2020-03-16,17.647077338871185,14.11413368613094,-1552184.6111422114,15.329491393426052,16.52231186965848,17.510364728458633,10.611860413758174,,4.756198245491999,3.695937828333931,,544023.6005807972,290644.3446853028,,-0.22339349538717698,0.5008206932378361,,,0.1763206508472296,1.2500528445787749,0.763068769106634,-0.8979698845263824,1.087711116585502
2020-03-17,14.822187054636046,13.440693676881963,-2305111.946472419,14.038660677843724,15.88237465941326,15.143505691062696,10.910250498909418,,4.73606240603627,3.7031343508320567,,474598.25879838207,252895.76353974163,,-0.09783823689038847,0.3278690127266692,,,0.6117820054952614,1.261783610140405,0.22822508445762554,0.8236600726025685,2.4710016879166776
2020-03-18,14.772146988724543,22.92596161926477,6400678.415936953,24.80783659668629,15.61695800643173,16.144367497015526,11.660010486287321,,5.382391444810783,4.066253705638979,,826096.9003836059,358752.1527399138,,0.43952651614086774,0.32540614678194507,,,2.2182115346547957,1.1137716146238203,0.8583296811437271,2.176094902323424,1.6102993472453984
2020-03-19,25.624802979195152,19.693042383855087,255576.63055804087,24.54271380300645,25.727394524229226,17.178670060264967,12.325706137422236,,5.5165373275989396,4.259985117286316,,861163.0431124704,357812.27808860503,,-0.26329535393502007,0.3319814900832545,,,0.16947330471607208,1.0729803434751746,0.8794312491419399,1.8329571862714618,1.6431652600782665
2020-03-20,22.379767183739418,13.436205443466733,-481772.7303617424,18.426594736646933,17.24046598850174,16.7220073619199,12.586048711159549,,5.4353087364678485,4.231289227969907,,843823.7428862352,348102.3037488869,,-0.5102043378022038,0.2841367026187306,,,0.1706948512985254,1.0668693376055272,0.886551989470633,2.2502129195413016,0.8256276738129414
2020-03-23,15.48858329412016,15.597336114997232,-1651556.3189883274,16.393654730410148,17.913713617848202,17.018647847693156,12.813237591847539,,5.462773876013183,4.311937557079512,,655903.0781653582,293788.582499498,,0.006996946954160346,0.28383085169707617,,,0.4187490758433054,1.0686683285499792,0.8590535854397064,1.4099391734611741,0.39420355341326124
2020-03-24,15.240491980984784,15.66943700873844,-2006223.455711324,15.475127693377644,16.403689057491903,17.464396514064454,13.117073856724364,,5.443179356495729,4.373364062269226,,622824.4107227416,276888.93334854784,,0.027756295800023145,0.2862495942150041,,,-0.07411881085864311,1.069111306086322,0.9318893941697425,0.8034496689017794,0.8014378983147873
2020-03-25,16.92116682615371,15.6813301669156,-395831.7728999853,17.8949372430572,17.44349034102052,16.015470223594615,13.514766717810854,,5.317796579887292,4.429138301601546,,613099.3332855853,281067.61127571814,,-0.07609446975903042,0.16977222548223836,,,-0.7952975165034315,0.9921546492344334,0.46603606342455145,-2.477009293141614,1.9802607052377914
2020-03-26,17.9005340018537,14.003411439025484,-1466580.6472381556,15.836585640434151,17.25792884502863,14.877544034628698,13.829207161707242,,5.139729986762842,4.439038584397135,,568766.7805830345,225916.3284777662,,-0.24552957075989743,0.07307014773819001,,,0.351602343242479,0.9755382245449332,0.4911917387042456,0.5104408915938321,1.7386453857235766
2020-03-27,15.362310268086432,13.301866512206928,-639368.0033812022,14.477694310918764,15.15903609654046,14.850676248376738,14.078420010623953,,4.976671373666257,4.435745155582676,,568883.3912672418,251525.09691650388,,-0.1440127598431553,0.05340227354432975,,,-0.38369121089230473,0.953818821226906,0.5093071237892484,0.8668751071226695,-2.007389334662596
2020-03-30,15.125499598916775,13.355756444561932,-446143.11147564696,14.947976546068643,15.635544393417092,14.402360314289677,14.36476101746253,,4.745438144158007,4.429417843928737,,494127.66566945054,205880.32938741692,,-0.12443454844682458,0.0026140480171077886,,,-0.3745947672583684,0.9250385178630713,0.4252851713513374,-0.4343971403648702,0.8071808273389677
