Date,DOCU_Open,DOCU_Adj Close,DOCU_Volume,DOCU_High,DOCU_Low,DOCU_MA_5,DOCU_MA_20,DOCU_MA_250,DOCU_realVolatility20,DOCU_realVolatility60,DOCU_realVolatility250,DOCU_avgVolume_20,DOCU_avgVolume_60,DOCU_avgVolume_250,DOCU_log1DayRet,DOCU_logMA5_20,DOCU_logMA20_250,DOCU_logMA5_250,DOCU_log1DayRange,DOCU_HL_20_realVol_20,DOCU_HL_5_realVol_20,DOCU_logD2,DOCU_logD5
2020-01-15,7.705525516976436,18.129235236280408,-1791469.6143737163,13.90646494867532,12.677451005196886,14.420242416935526,14.183819887215325,,4.372891644291521,,,778408.6222367274,,,0.8555881705376702,0.01653107249166407,,,0.20621217590475768,0.8093144365867528,0.5629950934781413,2.305337165629357,1.7055744936223702
2020-01-16,18.03561398179157,10.127413958254095,-996234.0871318718,11.977309694217894,16.269720309873776,12.697920397934787,13.934176593533945,,4.458300842677285,,,662335.6894492928,,,-0.5771023574729283,-0.09290633823606946,,,1.4568484901960694,0.7666605216333613,0.572608153857602,-0.6476307071644326,2.153111303860804
2020-01-17,13.359462691109629,17.648105141215026,-365875.7831603158,16.055359747636942,16.87071205029092,12.931425804430091,14.203913711009742,,4.514103336051543,,,685907.7191527861,,,0.2784034706094116,-0.09385708234888959,,,-0.20413498594935162,0.7855799016748785,0.8332953801017724,-0.7316175775348313,0.1548878644483341
2020-01-21,13.406249454925243,15.479771215139024,1249848.7438055454,18.04986619755823,15.05686342708104,14.407044726328987,14.457820582815865,,4.431030267158852,,,708799.0018874643,,,0.14381311319854823,-0.0035181808968545785,,,1.0962771545223855,0.7770891539228628,0.8147045600244603,1.6775370726319152,1.9985154222820862
2020-01-22,19.83500572449782,15.893562491174292,-936402.7426147806,16.521729962620256,15.863104109009484,15.45561760841257,14.580048221003826,,4.435451789222243,,,666892.6469059746,,,-0.2215341900987868,0.058318502593444795,,,-0.4175996544037687,0.6674893545840797,0.8168454071903946,0.5622082246888127,1.656867992187503
2020-01-23,18.77046947093683,26.518523383172635,3969864.092071522,23.6070905219555,20.83833261295545,17.133475237791014,15.124573695749106,,5.177330221470118,,,882762.3072947575,,,0.3455586223435901,0.12471334800538311,,,1.0183988113309481,0.6569054909262401,0.8421959146071863,2.4014120062029494,2.126955671455489
2020-01-24,26.26632979097249,20.197057227609093,-613421.3826217204,20.009878190199583,22.189629630459702,19.147403891662016,15.62729485728499,,5.156222663282561,,,791317.7981336573,,,-0.26275097090369204,0.20314808371734352,,,0.7792108520711222,0.6562480805936085,0.7123297604816968,1.4594274220172523,2.3095252810141096
2020-01-27,19.54609463449421,16.729487220577496,917542.7082173442,20.56025502775738,20.99322502170139,18.96368030753451,15.711086634651588,,5.160025250742205,,,852351.4018055232,,,-0.15560263929985751,0.188158968819899,,,-0.8370868514316457,0.73231341919454,0.8921655712367409,2.281263000479757,-0.08488499863983584
2020-01-28,15.414138826941825,16.84874998305412,462340.9240973764,13.82095480308017,17.669088615635076,19.237476061117526,15.839162668623214,,5.154610557361849,,,805429.3310339588,,,0.0889912752006242,0.19437473161816854,,,1.3475883067713192,0.7399041230756401,0.9513933314213046,1.2084549179969972,0.3140650369932712
2020-01-29,17.030314732075695,15.065434379062369,8712436.596464416,16.282233163937363,16.29546915786861,19.071850438695144,15.750075430439177,,5.151668189181579,,,1174728.950264318,,,-0.12259196971685192,0.19136829442695058,,,-4.324815347426463,1.3515347469651036,2.347957779242886,0.5092560976130405,-0.18858741179266683
2020-01-30,17.199056500807586,21.810073841088386,-3837975.391033997,20.245076564766165,19.24878397181979,18.130160530278296,16.125637656598546,,5.311608653350651,,,1034778.9955636623,,,0.2375174381500154,0.11716647263267899,,,-0.0037142965204654574,1.3487928419949498,2.2350076967283328,1.6016726119852838,1.549358669564431
2020-01-31,22.004158922578757,16.526757965848347,-209182.76374350532,18.71386561146025,18.88408044939618,17.396100677926142,16.49091194272852,,5.056900823834794,,,937508.4798329988,,,-0.2862507151483763,0.053436644321323626,,,-1.7706938872307223,1.4181967583046864,2.127753755771867,0.37934259132897913,1.3002732014561524
2020-02-03,15.46819414321672,13.204371334819,-450865.4783037063,18.07854935711336,15.401868307517702,16.691077500774444,16.73992172827237,,4.741168938902591,,,889340.5603616504,,,-0.15823798844833212,-0.002922094067157367,,,0.9845776127240655,1.4230848812871975,2.333808107883332,2.15242506564199,1.2599133111163296
2020-02-04,13.32468819914054,18.60816773645689,-2200157.1451298785,14.381037416866803,13.306039434693416,17.042961051455,17.132801369188112,,4.540032198629373,,,761948.26551638,,,0.3339820398588145,-0.005257557889932428,,,0.07231878452985303,1.4223332552892767,2.1052914836539234,0.7330454384589663,0.5649829323861688
2020-02-05,17.925029244853732,25.47105929979668,4239797.038594802,25.56528254862036,16.578160626438773,19.12408603560186,17.293176479221877,,4.781067059746041,,,721352.1506281821,,,0.35134486022812955,0.10063658905044011,,,2.19579265508934,1.4507298436163365,1.4572608070626387,2.5068872927806227,2.3423465176993985
2020-02-06,23.44816782973747,14.227505697812305,-1459026.469592859,16.599421146776137,17.590711249331832,17.60757240694664,16.82286264798787,,4.58306146386231,,,615225.7758003465,,,-0.4996152489379946,0.0455902267413147,,,-0.00874805030091167,1.4529881296855331,1.4575210482714949,1.4771998633417633,2.0258519474543064
2020-02-07,15.187338200149384,16.09531213854285,-1871004.7963685305,14.229514601276575,19.048648679868435,17.52128324148554,16.69067705225212,,4.562967581390556,,,430999.8839375113,,,0.05806599051677066,0.04856602400983573,,,1.572594260178774,1.4745307953687126,0.9525564701508502,2.2381262658812298,-0.8406133214026787
2020-02-10,14.658690386252204,22.37044094076184,-510907.280664484,20.91713800353594,17.844835879383396,19.354497162674114,16.98517019385329,,4.735497761208221,,,488415.4400770281,,,0.42270712654619114,0.1305841821732545,,,1.1224271581555132,1.4685635807591984,0.9553169090904877,2.0971507099726576,2.2155085799859666
2020-02-11,24.64390916374316,30.66166824277468,9089400.59930664,36.96956386715056,24.20913989374833,21.765197263937672,18.113169775709796,,5.174615781815105,,,760246.6581560336,,,0.21848350580534312,0.18367295271069772,,,2.546348504120308,1.53577415533602,1.000262412040629,2.6787144931305407,2.4893551161997687
2020-02-12,35.024130324067215,23.153851217209223,-2250856.1846133964,26.432697798796,31.165257448421613,21.30175564742018,18.738327432532436,,4.977104764914753,,,557392.579160244,,,-0.4138761357960537,0.12821847245191484,,,1.5544662082745468,1.5303269304531937,0.9247046738961238,-0.24409874008384666,0.8403630483179082
2020-02-13,20.789348990540876,28.201348884908214,-295688.50341517664,26.67987943586297,23.56638606573084,24.09652428483936,19.241933114963828,,5.403533312929562,5.510931630905812,,632181.6347081711,485778.6229146809,,0.3049290218049361,0.22497569560861186,,,1.1357453659342143,1.5376121406961505,0.5790232849838618,0.9002911617892709,2.637187238305158
2020-02-14,30.133889803996823,32.03022080978516,223095.86304240397,27.35241875879271,32.17388893310205,27.283506019087827,20.33707345754038,,5.671927493428849,5.922598957930957,,693148.1322168849,489287.9835226163,,0.061029411933806656,0.29383684535359994,,,1.573078896971639,1.5417690982051357,0.5790204542376228,2.183392643745575,2.768512216521988
2020-02-18,34.9496555478128,32.053045634821245,4319551.318093155,34.35170935517593,31.85380338068046,29.220026957899705,21.057320482220693,,6.20230350351667,6.3102497459526745,,927419.4872795583,550954.7707360795,,-0.0865164066014345,0.32760606285800425,,,0.915452770680907,1.5362582231989081,0.6259784197603041,1.348513765476811,2.2703309450577795
2020-02-19,28.768110228143826,24.528983479712565,-3063829.233356385,24.014722076559792,24.015775903469944,27.99349000528728,21.50978109544937,,6.1032854924986,6.4069037662378925,,711735.5884214619,509662.4345935963,,-0.1594120723748564,0.26346421697748673,,,-6.855327064216353,2.2462156752068116,3.655551812485155,2.0150679842780126,1.8136326252025015
2020-02-20,24.71290377985676,3.485047899759877,3784129.51663365,21.922598849276422,4.072324294070654,24.059729341797414,20.88935536587865,,7.2307905802836325,6.562817012920303,,947762.2013838834,546557.7215438294,,-1.9588437387881743,0.14129974459176234,,,2.8820188893513787,2.323717255984062,3.869099572772871,3.352287131009778,2.9790337925964945
2020-02-21,3.048316007005866,18.868984008346573,-21847.812302924693,6.81732808409663,8.865058015824317,22.193256366485084,20.50687839713735,,7.118807229798185,6.527056118826484,,748176.606165161,561382.7415155593,,1.8229302070063715,0.07902811402225277,,,0.716731829208154,2.319750060525135,3.8408950459794573,1.7334237988168526,2.23348845289778
2020-02-24,15.193040899634468,13.712967160415928,-1469508.0498336772,11.902508679658496,19.04033820450232,18.529805636611236,20.18267389377769,,7.279495285645259,6.496069209899653,,705372.2728045632,546097.2367254653,,-0.1024955942258368,-0.08544395719466791,,,1.9654087420206279,2.3481778557875748,3.8886983529959407,2.3251211634455,2.9078434380394333
2020-02-25,11.524639111954798,14.148480742413852,-2046901.6401990843,12.350725091472668,14.418416306866137,14.94889265812976,20.053623569869504,,7.366295540203731,6.396282591134679,,557150.0553837419,511015.6839535151,,0.20511997540149318,-0.2937726366971796,,,0.7264326299237446,2.332932292905721,3.877563581744265,1.5519154180518029,2.885055702256347
2020-02-26,14.81467628693565,19.62852326792753,-1621510.3353294511,17.171661442455047,17.465904517538434,13.968800615772754,20.192612234113177,,7.32877180889548,6.371422328601208,,452957.4924124003,486218.42296827387,,0.2813654467027995,-0.3684904912189876,,,-1.2233490672448122,2.3497494670387966,1.546889285920491,1.7775855094965551,1.5893291214787573
2020-02-27,21.586972893556293,23.00951744353736,251884.8200296233,22.015722755162727,24.146867112289428,17.873694524528247,20.589816387336924,,7.251129159710069,6.375045312538743,,29929.903590660822,493198.22334034496,,0.06381790626141955,-0.14146655111478632,,,0.7566590923175301,2.084366944805436,1.1448166821587153,2.181663766928104,2.9716685273043217
2020-02-28,24.15212077428103,18.66639652700647,-446860.9633661858,20.69487103894824,21.49724517237712,17.83317702826023,20.432632521632833,,7.257355572028029,6.354279017054232,,199485.62497405137,481793.76705853496,,-0.25764726278852096,-0.1360726557877906,,,-0.22018027935840445,2.087913739439768,1.1941680503842227,-0.03860908967515622,-1.5965834791057423
2020-03-02,17.86870729245973,21.037111318871894,-1205742.090785355,18.42788358222924,20.414003859513315,19.298005859951424,20.658150189284008,,7.1994420919826165,6.368766139983764,,149657.65862195886,467502.88623993937,,0.16323709669638328,-0.068108156576218,,,0.6861831263692406,2.0163466409661943,0.8675836587512636,0.6792541805472884,1.9911763096409436
2020-03-03,20.495319663477886,13.56230105523187,-369668.757182271,22.14577736661505,16.238512348820365,19.180769922515026,20.67604667530465,,7.180357755044517,6.247598488245427,,153717.49467803066,455985.81306834077,,-0.4129025885248056,-0.07506765419908513,,,1.776182952359269,2.030875205420315,1.1305741192394976,1.6300432511525391,-0.5341289029911909
2020-03-04,7.763871958056114,7.999373977554484,336674.4557153117,5.48320971905784,7.009624779804142,16.854940064440417,20.145606987359532,,7.713241500471561,6.233327281523048,,280559.07472029014,453834.6529305681,,0.029882112391061238,-0.17834245637982218,,,0.42292188850433843,2.0267308217823965,0.7217774665265084,2.567848024672593,2.453514815993835
2020-03-05,11.220809249353607,17.261497815458085,-1583817.2322959297,14.679495353445702,13.676158745416714,15.70533613882456,19.735128913142603,,7.632946567839923,6.156830542928089,,-10621.638824246416,437863.4542760318,,0.43070843836031886,-0.22839970524093475,,,0.0033310539036155947,2.0013880653153633,0.7792485923239891,1.3081157042515836,1.7488553829776972
2020-03-06,17.41395134605625,15.947064539178768,-663507.9057451785,18.650609766787085,20.1147007307587,15.16146974125902,19.82110685521092,,7.577123697201954,6.031081743237085,,29154.28936813761,444959.10616133193,,-0.08799691558451432,-0.26799004856454095,,,0.3812345474692837,1.9970151765454918,0.6729595996456819,2.072881391071109,1.0003862574346736
2020-03-09,17.91332972351222,27.823327944773496,1527846.08916527,24.934178485629133,20.484562148891712,16.51871306643934,20.407507645522458,,7.725964239903948,6.148324255445911,,199096.83364482765,468740.3876975629,,0.44032969052064624,-0.21140899147498682,,,1.492817875997795,1.9950951135813175,0.7720093084429768,2.3572465709623938,1.9148935883255012
2020-03-10,23.87516728245308,26.16644532423697,447176.98878572974,24.737088335419173,24.380474996074867,19.03954192024036,20.597307864696212,,7.822745913414451,6.215340930975302,,247001.04711733834,478786.2053582508,,0.09163898420097681,-0.07864241081266109,,,-1.0311031672299888,2.0243334301120037,0.907430149934624,2.324285994393834,2.534025670116818
2020-03-11,30.38551917257305,24.932667849715813,-971384.7355264204,23.82549526734385,25.66851328174945,22.426200694672627,20.310857845043266,,7.534393570384929,6.289723811367753,,-256038.21962431463,448175.9344284423,,-0.19778724648063517,0.09907433692464156,,,0.6114044531410561,1.9673377171432638,0.9200375345569409,1.06148488263788,2.8292817355294377
2020-03-12,25.589483766834743,31.40736095126445,-256851.7435611552,30.788784615703264,29.658826595379736,25.2553733218339,20.723533331746033,,7.914737724555,6.529547469433954,,-156337.9975717026,424452.5009073538,,0.2048608139103931,0.19776900745971343,,,0.12218048187799514,1.9496078294913644,0.912232179435027,1.6564962210503913,2.649422223450803
2020-03-13,29.093008879535034,26.79139754835603,-796466.7906810078,26.91241267703009,27.125229525768333,27.424239923669354,20.65303576491842,,7.8506461158399885,6.576731097578791,,-181376.91193499416,409737.78166996816,,-0.08241705163673466,0.28356497204258174,,,-1.5473233482474182,1.9841135850190457,1.2298219214762467,0.6198932966829344,2.3836426402369506
2020-03-16,26.935918936417806,22.40823261704628,-1078458.8915856574,24.343964427312983,27.601438973560505,26.34122085812391,20.171936355281478,,7.398547111613185,6.589439171305787,,-246454.64966639722,369676.3906665935,,-0.18403225347974853,0.26684269610029465,,,1.1809522160945531,1.971810942692556,1.1349697220687793,2.1971277208922486,1.6891904846797559
2020-03-17,23.03606962298753,11.50442784200365,1911661.7275883695,21.38732833066817,11.18394403919956,23.408817361677244,19.1445054656406,,7.081793369910469,6.60149232683861,,-366849.1291916365,415492.69241356937,,-0.694329240991906,0.2010970081138456,,,2.3227194585402433,2.023560945191826,1.4252612610606037,2.727000812356201,2.6852603051505217
2020-03-18,10.544355925644766,5.003465677638729,1901174.82136326,7.966357289267904,3.3171739960759226,19.42297692726183,18.168229575536905,,7.625436173471004,6.743925813929349,,-118598.92645565425,433978.5546177573,,-0.745459925561855,0.06678230195972773,,,1.5366915683007867,1.154104926468185,1.4955156916447385,2.8567441307346546,2.992186101917003
2020-03-19,6.659378823447071,4.7497123110067605,453246.058708976,6.104379686868782,4.828374686334797,14.09144719921029,18.23146279609925,,7.501505366569986,6.935216761749095,,-285143.09935188794,443170.58297932334,,-0.3379421603412024,-0.2575807948950708,,,0.2437341038287005,1.033404463914386,1.4842518881636373,1.9102408581637376,3.2830761128210404
2020-03-20,3.005415169813972,2.865389048736887,16195.48884802498,3.38476454967207,7.070109052441012,9.306245499286462,17.431283048118765,,8.246476469443557,7.196876552157051,,-283240.93429434043,449232.65972185944,,-0.04771158354284972,-0.6275807344766325,,,1.304364009132896,1.0467759688147182,0.7467097779470915,0.7599066533552539,3.1749660889947893
2020-03-23,3.849440259530695,9.060155703509594,328883.53207100136,5.657492707105462,7.327440969730901,6.636630116579124,17.19864247527345,,8.420684358727007,7.21743839398447,,-193321.35519910653,434456.2385797047,,0.8559585551299749,-0.9522261327515363,,,0.5127926454849505,0.9943477958479914,0.8321929001659174,1.461040774115037,2.5913723230493835
2020-03-24,9.495491025313244,15.937262616425272,-233410.79289927703,15.692221089706235,13.938112633147623,7.523197071463448,17.288081568974018,,8.39604600498589,7.212910396449863,,-102646.81283411614,435618.21478504967,,0.5178428711319055,-0.8320261473396885,,,0.5619607258802121,0.9930813994897741,0.5569087068676543,2.5704628660764106,1.489039283338469
2020-03-25,17.266963040032778,13.866031560997897,-2067778.7985990653,13.99441965170186,16.103316963394207,9.295710248135283,16.999956983627534,,8.410365237754691,7.216476679428745,,-124960.23599759684,377808.8624829208,,-0.21935294827004206,-0.6036577835751192,,,0.7461652097907544,0.9077317348956232,0.39567529605703095,1.5698393062458063,2.181836325778052
2020-03-26,15.162141011688988,21.348077017394782,-322976.00184468017,18.85196715455305,18.98893184912535,12.615383189412887,16.91688496232041,,8.355911670026682,7.231080488970572,,-153703.27709131205,350318.525587889,,0.3421600682487651,-0.2933952760187939,,,-1.988032090217187,1.0739707294533736,1.2777409748330526,1.6883996177525191,2.8093041788465327
2020-03-27,25.461057965466978,18.983386109359486,-179747.67117481353,19.775654441420954,21.883700524444407,15.838982601537406,16.93273444143806,,8.35970456876775,7.21844004476448,,-140347.61248174342,364639.0026853235,,-0.29358596494503253,-0.0667745430367236,,,0.7457614914569856,1.0636341883399194,1.1807819201025958,1.6326376157481308,2.7799364775361655
2020-03-30,15.958778044264449,15.775620590481168,-1082936.919114216,15.866162172326142,15.876367716214505,17.182075578931723,16.669659905018527,,8.30636213913378,7.135060989557539,,-134207.35389818647,317652.9281855905,,-0.011543277668875456,0.030276427997424978,,,-4.584824187877633,1.5554895069935755,2.3620643042767373,1.7178359669406518,1.9044130586989527
2020-03-31,13.76727960626596,21.91298694524778,-132165.32108937018,19.060990728568957,16.8583684353695,18.377220444696224,17.08719419951932,,8.351701652736258,7.037324955695406,,-122332.18209354141,306908.6243153799,,0.464784738494012,0.07278257258705498,,,0.7896486020084178,1.5194592523406971,2.3992881017905465,1.074866180263128,1.787705317051399
