Date,PM_Open,PM_Adj Close,PM_Volume,PM_High,PM_Low,PM_MA_5,PM_MA_20,PM_MA_250,PM_realVolatility20,PM_realVolatility60,PM_realVolatility250,PM_avgVolume_20,PM_avgVolume_60,PM_avgVolume_250,PM_log1DayRet,PM_logMA5_20,PM_logMA20_250,PM_logMA5_250,PM_log1DayRange,PM_HL_20_realVol_20,PM_HL_5_realVol_20,PM_logD2,PM_logD5
2020-02-07,3.4674921602638733,2.8167911865157365,282393.2140088552,3.0021107407158496,3.5871852223004908,2.5754795924691463,3.274822138371075,,1.3300675367446975,,,291369.9531532062,,,-0.2078332523311828,-0.2402277924421103,,,-0.5360161209065454,0.7600088084144471,0.7836318954880609,0.29019618075760234,-3.2045453099320733
2020-02-10,3.4234278031989405,2.900333435949719,-1086613.2638316583,3.708789010474987,3.905530260117324,2.7790908957766733,3.2159860195920253,,1.318690389786106,,,190177.5849873523,,,-0.16581662246608808,-0.14601014585197544,,,-1.6258658671725674,0.7820609880254924,0.6482823792834617,-0.279879622171304,0.017895433814845138
2020-02-11,4.289174736038916,3.3703786799937987,-603177.0411344001,3.749956902374549,4.006492733850372,2.844762591272135,3.1524327461039587,,1.2763242530487242,,,189540.4308967627,,,-0.2410692392107485,-0.10269483872871489,,,-1.360486930264733,0.783920548013539,0.6779880044369108,-0.5913354661945893,-1.11364934826118
2020-02-12,4.071435863369608,3.330882551695325,-334254.3576134788,3.820353829862121,3.6363359202438303,3.2149188033283935,3.0816041294248926,,1.2212694695822064,,,123262.56073253528,,,-0.20075842980364947,0.042351819149261415,,,-1.6927221912278685,0.7479635131157689,0.4651040444275022,-0.842693871620713,0.6156077447377531
2020-02-13,2.7314488836593758,5.217981419403998,4328966.671392501,5.563203269465831,3.065972119348075,3.5272734547117155,3.0536339429364525,,1.1612087445824422,1.3333387390570015,,328163.3058932829,108470.49628270947,,0.6472784308162661,0.14419284196499507,,,0.9151825781456545,0.8130904602363269,1.0939267205370913,0.613888982258968,0.44582187885524993
2020-02-14,6.280272360742785,3.6835465574070057,1424998.562970181,5.190992046753848,5.587239611223637,3.700624528889969,3.0786862224486278,,1.1695104706707253,1.3329572795130862,,427921.54877134727,155469.95613476503,,-0.5335373225757704,0.18399864216474532,,,-0.9257161002580184,0.8131666850783903,1.0788531845065927,-1.0422395005014484,-0.14299849784979493
2020-02-18,3.604760592880204,1.8912161423571237,-1929755.120053268,3.1347911315876047,2.895529679092164,3.4988010701714503,3.006849529335642,,1.1971915079539566,1.29978311478786,,332469.8702390315,131373.40443618625,,-0.6450352750861813,0.1515274958051347,,,-1.430198381475224,0.8247600993599233,1.0508459421710286,1.2020004436147957,0.009075981981568887
2020-02-19,2.9665489994961547,5.1136488354616105,559421.0893704239,4.633871860569798,4.160256025459226,3.8474551012650124,3.2436967570873074,,1.1152316192681646,1.3250198976921672,,284549.9977225493,150345.3934207801,,0.5445138830257003,0.1706982632787745,,,-0.7473587603493154,0.7571534724953313,1.0187846570763008,0.3577459648292682,0.5557627490586325
2020-02-20,5.547111225379254,4.571699631803739,140963.2609537067,5.081803369678987,5.883026176722275,4.095618517286695,3.404775845669252,,1.0585519122718048,1.3372227067896054,,215586.40781777655,176748.4400031743,,-0.1933922458759305,0.18473864147139618,,,-0.2216162094906728,0.7709997589058982,0.8925102629387027,0.985997184761399,0.21577009818552548
2020-02-21,5.003641039259257,4.81564781990398,-283685.76618046546,5.175702691849068,4.85846892121485,4.015151797386691,3.4665439388554744,,1.1043826770640508,1.3167149837669494,,175050.928074601,170393.21633320098,,-0.03829527703500974,0.14691703965301442,,,-1.1481163300894979,0.7717973909544922,0.45461289370509483,-1.2106583845710264,-0.9104736849953082
2020-02-24,6.288415994806648,4.9022879329735005,-892063.9025404681,5.674281470841031,6.744030817305578,4.258900072499991,3.453353892143628,,1.0844108067247669,1.3345705305113753,,116134.84699150769,147011.74450893796,,-0.24900718863591978,0.20966502652957794,,,0.06742436539106673,0.775434323478774,0.6232878348527763,-1.106881480882674,0.197818666846621
2020-02-25,5.314828166807743,4.735457456142768,-602762.8671918632,5.280918030763445,5.375444921916355,4.8277483352571195,3.507161405823715,,1.121241252445203,1.283397807016271,,139473.5981432759,103527.36822488283,,-0.11542234779663998,0.31957318178993827,,,-2.358870922498005,0.8402673022135716,0.9496850576728543,-2.52335192393192,1.0452963584770247
2020-02-26,6.068278651804619,4.148243327844085,-740287.0181999006,5.239139462348156,5.502989202174604,4.634667233733614,3.5105945857635037,,1.1231896436629163,1.2848822168947531,,153476.90529274356,120876.26881335802,,-0.3803900318226273,0.2777789814232274,,,-1.3323755051970914,0.8399849447796707,0.9649106046976057,-0.2823037547273741,-0.03520705076111539
2020-02-27,4.203111657772382,2.345732666030713,1710837.2696386622,3.970831725559393,2.9205563149162472,4.1894738405790095,3.48843355529199,,1.1423857635593426,1.2716806590971705,,-6522.123369629332,151345.262095058,,-0.5832273312385935,0.18312235357685053,,,0.04905242562650446,0.8632917651996787,1.0251206560406956,0.8711782087323521,0.8001914125693937
2020-02-28,5.207045168436508,5.731778072974343,2164918.637439603,6.49017425037124,6.317993565628335,4.372699891193082,3.6206223165621148,,1.2422100831748863,1.30847470172068,,237546.48694319007,208091.7592310557,,0.09601324330660885,0.18873472068916858,,,-1.7592108608587087,0.8530114001173471,1.089839663059191,0.45965952873894783,-0.08759672674206836
2020-03-02,5.927456718157771,4.70221915866798,-697268.8794489196,4.8744886655345,4.4212906637889375,4.3326861363319775,3.716922582547771,,1.2479453250360224,1.3148094947173004,,183694.8196698907,211319.0476510728,,-0.23156067835784394,0.1532916413265624,,,-0.7914261590490339,0.8209780673744783,0.9209844815678888,0.8571717354056478,-1.609094100016759
2020-03-03,4.950656854768212,4.675192159660192,231992.63607313484,4.986022538815327,5.803721999539484,4.320633077035462,3.856568344560176,,1.1865988602437183,1.292541418763718,,189586.00359376782,198471.2648956928,,-0.05725000014343238,0.1136241789807372,,,-0.20126041731771552,0.7954969667807968,0.755432604082579,0.05504287356962697,-2.808998855306101
2020-03-04,6.067037468142914,4.880822870955754,813899.0969363712,6.380330113718415,6.235226770268497,4.467148985657796,3.948508477982139,,1.1913916927156236,1.30617685520521,,251090.58720030249,221202.03873821202,,-0.2175565979216715,0.12341248722966457,,,-1.930309076973469,0.8297667771745653,0.8940022210800408,-1.7225858252698947,-0.311183352707792
2020-03-05,5.244032396349219,5.956660910206111,2437240.5096186856,6.395646525763297,5.8816787560704284,5.189334634492876,4.172336448921743,,1.1217123440285437,1.3421720480851806,,145767.31056521586,188483.86755204166,,0.1274193304372962,0.2181293091096607,,,-0.6655947203706924,0.8067838478533008,0.7434712215862633,0.24800688146490948,1.2839648706427154
2020-03-06,6.892061559137844,4.636966869600045,-1863702.1187552568,6.404404741241727,6.7642821004402265,4.970372393818016,4.221374384277376,,1.1193967292077074,1.3377949316273658,,253103.0306726223,194714.9198061607,,-0.39630979000396294,0.16333400713253485,,,-1.021991974465868,0.7985943311225258,0.6381505040439709,-1.4111773862791763,0.09058193139316992
2020-03-09,5.24437720626819,4.968369208491509,-169663.39801525138,5.187706367316174,5.219249563647125,5.023602403782722,4.328953285376165,,1.0800003562034814,1.3480237874825853,,230500.20007141694,204535.15200361967,,-0.05406483513541954,0.14882150934703162,,,-3.456397360446606,0.9701878927064348,1.2858877904623451,-0.011777380159987947,-1.3236950321624494
2020-03-10,5.214770700837796,3.911860749931492,-1272972.1874007415,4.776762169640868,5.340242576644762,4.870936121836982,4.379529651075254,,1.0322042523340944,1.3333753275631062,,221182.25389296276,204360.5375132892,,-0.2874819624091964,0.10634480774245539,,,-0.573622716286228,0.9676639707659693,1.203243473799815,-0.32143726288216756,-0.2700629911112067
2020-03-11,5.184603115096572,3.651649526415916,982045.2278138236,4.570600186630479,4.173613492350157,4.625101452929014,4.3935931933963595,,1.019569952716966,1.3164220260556454,,300443.367340374,173551.20354387202,,-0.35051430337703515,0.0513509191106912,,,-0.9238525145233039,0.9647192871012334,1.2036316754332992,0.275143554301852,0.20634186582904043
2020-03-12,3.897706708480776,3.701668003923388,-1430962.9656318398,3.8713517481118274,4.460459947224841,4.17410287167247,4.412132466007763,,1.0024566495009735,1.2812007686057352,,245607.93693945595,131535.92414520524,,-0.051604826779308256,-0.0554586707916419,,,-0.5291454125187351,0.9562663767062121,1.2237913121313648,-1.5597303310867003,0.8131468271770652
2020-03-13,3.969053077506281,4.349133447933738,-381551.6593030002,4.886502621119547,4.691792874948419,4.116536187339209,4.368690067434249,,0.9843592318478506,1.2849452988380325,,10082.020404680841,135117.03517251063,,0.09144907115564854,-0.05945112991551928,,,-1.6362453104807049,0.8597650748460545,1.2196045218278286,-0.36027581713966006,-1.2453733631742507
2020-03-16,5.4816501416096415,4.034322742529845,508810.645388836,4.865700934992191,5.153352317563282,3.9297268941468757,4.386228876690391,,0.9745856482895295,1.276236576553073,,-35727.375474386405,171185.11645890903,,-0.30656773444712937,-0.1098999012191719,,,-1.2460060092491636,0.8597849209583436,0.4671633167415122,-1.100650147874034,-0.06822909256713253
2020-03-17,4.198458798032711,4.1791727069537785,-1583568.4649854435,4.47068597380175,4.710999868542409,3.983189285551333,4.500626704920224,,0.781448485760605,1.2463533834755307,,-18418.04272099518,143667.72385303036,,-0.0046041951444882045,-0.12213382840703936,,,-1.4258093154367166,0.8596948406381645,0.43540242301876236,-1.7721878040135652,-1.3193389242440716
2020-03-18,4.67604570428518,4.417420953072309,-277605.0436497736,4.907994537688872,4.780201556524879,4.1363435708826115,4.4658153108007586,,0.7680961899551785,1.208315801966325,,-60269.349372005054,143005.81311156895,,-0.056896786778738426,-0.07663959591098783,,,-2.0573436590164316,0.8816273517590514,0.5631288845348247,-0.9594638982797505,-0.2668715523921699
2020-03-19,5.413910795955211,4.954685363171478,1076069.013893288,5.722453742191689,5.728258303967479,4.3869470427322295,4.484964597369146,,0.7756122172227526,1.1721303465100914,,-13514.061725025986,140803.11505521418,,-0.08863804759538825,-0.022097051213409394,,,-5.149111157501873,1.2269961859900491,1.619564549603429,-0.25423097642431125,0.22555452996647915
2020-03-20,7.053984159775368,4.818684613027479,720035.487594807,6.660077387002573,6.374307935088815,4.480857275750978,4.485116437025321,,0.7756806556919117,1.1444024650483993,,36672.00096373764,178805.8762028134,,-0.38109159728854497,-0.0009500722913446148,,,-1.2525699054350865,1.226069363265057,1.6674293959493836,-0.9131365616153976,-0.7559780084360294
2020-03-23,5.836913251889577,5.353123426564963,797229.6448774962,5.942126349475693,6.229676616050767,4.744617412558002,4.507658211704895,,0.7947581743233526,1.142816952082213,,121136.67833463587,153474.0200592692,,-0.08652189574626783,0.05123302407668697,,,-1.2463575937663807,1.1769736226802434,1.6673777347399912,-0.9202032171891137,0.2767227508952543
2020-03-24,5.116225808435189,3.529437775976426,-458869.32016036566,4.535773844013704,4.561604145703669,4.614670426362531,4.4473572276965765,,0.8218550617860885,1.1289357825364037,,128331.35568621075,158650.85271297934,,-0.37127843243641256,0.03693041348793226,,,-3.656206992114312,1.260978261449871,1.697776712798723,0.2540582006211616,-0.43119079776125424
2020-03-25,4.092776482100874,3.6443772043297855,-1143627.7830189725,4.217604876895443,4.454191020421291,4.460061676614027,4.422163921520862,,0.8390496769812605,1.129260223901006,,108164.31744525714,133765.35634670113,,-0.11603809836988199,0.008533443481996864,,,-1.4414428941323556,1.26026741192196,1.7741741903843529,0.5357598982182762,-0.25741963595154915
2020-03-26,4.277028726834168,4.345138542575633,-804548.2400017148,4.82994120244885,4.401665993985986,4.3381523124948576,4.5221342153481086,,0.683280315662764,1.1279808362128168,,-17604.95803676171,90702.09989312934,,0.015799097919761244,-0.04153553092994467,,,-0.8479892796157151,1.215696884972272,1.120813364478303,-0.20370769887071494,-0.49503951497040183
2020-03-27,5.707917673504511,4.940093007566027,-443349.3172996708,5.665786147010316,5.788613190069441,4.3624339914025665,4.482549962077693,,0.6304000748577208,1.1302864668004737,,-148018.3557737254,137598.26095683186,,-0.14447011804345206,-0.027161915961151056,,,-2.096978067162855,1.2204992032963495,1.1020896746318942,0.25906328625667896,-2.1085952549833467
