Date,LYFT_Open,LYFT_Adj Close,LYFT_Volume,LYFT_High,LYFT_Low,LYFT_MA_5,LYFT_MA_20,LYFT_MA_250,LYFT_realVolatility20,LYFT_realVolatility60,LYFT_realVolatility250,LYFT_avgVolume_20,LYFT_avgVolume_60,LYFT_avgVolume_250,LYFT_log1DayRet,LYFT_logMA5_20,LYFT_logMA20_250,LYFT_logMA5_250,LYFT_log1DayRange,LYFT_HL_20_realVol_20,LYFT_HL_5_realVol_20,LYFT_logD2,LYFT_logD5
2020-01-10,3.3795443393741067,4.508217997817216,9502466.861961242,4.649264831036746,4.236165843035636,2.2160644622335397,2.039180115548182,,1.6897445794522579,,,1048690.8481876974,,,0.28816106342687514,0.08318503498955485,,,-0.8840680343497633,1.1468891395378369,0.9908051608248685,0.465680881161536,-0.4223977035241485
2020-01-13,3.7180743856869833,4.8120470216788505,-325186.28754606284,4.5048983745633535,3.719772364309328,2.9819171359973153,2.316012112483704,,1.6664985124021159,,,604932.564558868,,,0.2579166738104645,0.2527196382815311,,,-0.24191105146551212,1.1574534170709971,0.2757455273080851,1.2202250223642834,1.3426724527933265
2020-01-14,6.238811188892516,6.200151229140001,1536354.7787221028,6.461121005143138,6.877697481379308,3.9719265450575683,2.349616814097028,,1.7398403749967428,,,-391668.3545548223,,,-0.0062159660802209625,0.5249989957943593,,,-0.8756852178172954,1.0711100598499728,0.2845545143716326,0.5258717990122576,1.5993970806367008
2020-01-15,6.412602413151308,6.932277416774625,275105.57839511335,6.223040269874119,6.128917623154738,4.7753581349428895,2.5006065357874903,,1.9949424961416304,,,144334.11678651362,,,0.07792320955233768,0.6469356564394009,,,-2.3631565948279514,1.035873174577879,0.7824375164915983,0.7515247597109801,1.3905746748497327
2020-01-16,4.694211342400148,3.4531938305490613,-2514959.626467664,3.802138110073457,4.381502832133119,5.181177499191951,2.596694998157227,,1.9920838697750907,,,100206.10087287636,,,-0.307030569572666,0.6907928650149847,,,-0.5458230825222161,1.047877579487584,0.8164663058547521,1.0104938986532161,0.7075907784066571
2020-01-17,3.9030947945645984,3.095444551702492,695459.5692537725,3.3711640251242017,2.9217414460501026,4.898622809969006,2.7495538022792303,,1.900629442463188,,,77681.78153689536,,,-0.2318382442523254,0.5775154616247676,,,-0.79979167778253,1.014117123904017,0.8198596412293279,1.3446472515650323,0.3455547554720158
2020-01-21,0.5388816107338243,0.0538444552321024,3259532.4060423635,1.4956285073066695,0.7120644316681854,3.946982296679656,2.763242372321102,,1.878979828276154,,,112365.16426911415,,,-2.3033964692545803,0.3565465486070576,,,-0.24390243924281607,1.0318257306868417,0.819420756905557,1.223584053109522,1.5598699848389106
2020-01-22,3.0753806687451157,3.1966739584433483,1417821.8058367902,2.218129077417704,2.849083902212776,3.3462868425403256,2.927585139215664,,1.755988305295892,,,216080.79458235268,,,0.03868219297054213,0.1336734272556733,,,-0.46052101203857904,1.0346634817869096,0.8512357163953848,-2.2903659838958497,1.0997707076738688
2020-01-23,0.9575070346288648,2.067890386257286,8654083.461627537,1.3808828275517122,1.1166416080874697,2.373409436436858,2.9859614828349317,,1.7036755194902737,,,911866.1023130529,,,0.7699511616136534,-0.22959429762619196,,,-1.330892882922958,1.0154638229386486,0.416621656996238,0.7001455999078119,1.5819407119171687
2020-01-24,4.541973862129861,2.8480789283904784,-5549845.870868813,3.9574353932603046,3.8632490249499543,2.2523864560051416,2.969771845931228,,1.7033543092516954,,,491489.3608424576,,,-0.46671698217583574,-0.276494829071068,,,-2.3624798179525404,0.9179139810211396,0.8457005433823781,-1.0538444028742955,-0.5023369180607135
2020-01-27,2.1633725780240063,1.262028463138417,-4169314.163806092,1.6679058315557285,1.9305257401356608,1.8857032382923264,2.914867873088947,,1.7413139411054253,,,403052.84748087946,,,-0.5389480648694014,-0.43552367018056004,,,-1.337047506659128,0.9172694739587357,0.8417488395145862,-0.21584286241787204,0.60618094176834
2020-01-28,0.7076509753318803,2.421300655838497,-2359537.053701352,1.351053716259841,1.7931027587689847,2.359194478413605,2.929309670809703,,1.7356720699359314,,,322809.2162815429,,,1.2301091364128913,-0.21644654996948215,,,-0.8163344471565499,0.8287525768005829,0.718056240142549,-0.8514906686479912,0.8618160456351138
2020-01-29,2.967801435295144,1.302232570626444,1213883.362209835,2.911757663160284,1.9428727834907316,1.9803062008502246,2.9189684280110484,,1.7451695405417937,,,516213.4356205525,,,-0.8237412677045058,-0.38797879614048253,,,-0.03160947737962947,0.8595859466193533,0.8509775123266677,-3.213786112257731,0.638924012922922
2020-01-30,0.962024166790659,1.2376812255866163,1228465.4880891647,0.3899461185576029,0.4095603374033949,1.8142643687160906,2.855328648979293,,1.7836328776422654,,,624755.4641716836,,,0.25195535688513215,-0.45350687089536135,,,-3.931500524442358,1.0480106233001927,1.5095124974800405,0.16857705764090683,-0.18607760913032798
2020-01-31,1.5941989885719463,3.0017892908791097,-1843779.238840633,2.204755685160116,2.54714484561444,1.8450064412138167,2.8408850494857973,,1.7810898861731543,,,451025.84628652316,,,0.6328371325981926,-0.4316328721080359,,,-1.071807292767285,1.0139676774788622,1.477010084032421,0.5303674642677007,-1.8726852104849103
2020-02-03,2.1804866509502645,-0.3434288833121499,3514486.526315776,1.6533804894365325,0.7140917554326762,1.5239149719237033,2.6310763706046436,,1.8988770104714954,,,587039.1233736335,,,,-0.5461103658456244,,,-0.06263235608760437,1.0242633402893049,1.6032768103716486,0.4581272008994866,0.4734086670506801
2020-02-04,-0.6507879725932533,1.359005092490527,-307309.30542760715,-0.0481638178448271,0.5937159840025963,1.3114558592541095,2.6498874425861714,,1.883490089696267,,,668009.5254397398,,,,-0.7033793015295658,,,-0.443354217357601,0.9356385180689718,1.6329902820208284,0.4963924843472756,0.06043219233645334
2020-02-05,1.2578985025584295,0.5555649152757951,2872965.067785102,0.7361172172684931,1.07638074788062,1.1621223281839796,2.6151604791580243,,1.9167658874541267,,,850489.4297856784,,,-0.8172122909798459,-0.8110775376235394,,,-1.078034871563419,0.9312114654781528,1.5239365835828669,-0.10647914265672825,-0.2921350986717046
2020-02-06,0.8189099475480894,1.9116840271259576,-3508055.687869547,1.3522266564786989,0.5301377424750626,1.296922888491848,2.5649887071469215,,1.9216275649437504,,,622426.3394621027,,,0.847765698521533,-0.6819596261200966,,,-0.19590672188804592,0.9477532485254917,0.48044673183239395,-0.5929780344291828,-0.39452101149190877
2020-02-07,1.6297960636544708,1.6536397020337468,-2567817.2069122107,1.3868851971709653,2.2272701948725318,1.0272929707227754,2.5764658417834214,,1.9151293225428507,,,551241.023239941,,,0.014523845882758816,-0.919491472355224,,,-0.17389516154906057,0.9656248688383853,0.4085886713798965,0.09355845256924865,0.29873297728682785
2020-02-10,2.00363402998774,0.679936860031269,-455532.312986027,1.8225194459229463,1.42577758504504,1.231966119391459,2.3850517848941237,,1.903169863840651,,,53341.0644925775,,,-1.080717884797276,-0.6606094726092169,,,-0.9244694342714719,0.9654943665328224,0.4172517666399173,0.20843362253646025,0.02309694344910753
2020-02-11,1.3344497404501112,1.0387833507593562,-728300.080179452,1.449102476631424,1.430887571255596,1.167921771045225,2.196388601348149,,1.8357461119442686,,,33185.37486090804,,,-0.2504688541451469,-0.63158856139335,,,-4.005515043383962,1.1636721723856822,1.5806843389598584,-0.48636661362213884,-1.1387415802525418
2020-02-12,1.686735207643924,2.6851426856004608,1651544.0056120057,1.7125573130891212,1.927109886259636,1.593837325110158,2.020638174171172,,1.583140002536004,,,38944.83620540319,,,0.4649390375508482,-0.23726886867640143,,,-1.539200474279236,1.1648161025238384,1.5797312573434976,0.6957467116339864,0.7559237301766681
2020-02-13,1.6161588338286317,-0.1847903873706542,1436020.6984691415,1.1096572558095588,0.6057762046958253,1.1745424422108357,1.664784783963908,,1.1659059154310785,1.8154384765223137,,96990.5922091046,376287.0457156795,,,-0.348817195325603,,,-0.6854150484604125,1.1356177265767617,1.502214835321274,0.20177587027416344,0.7402570836413152
2020-02-14,-0.0059026337965413,2.0914277676341726,-535594.3053067019,0.8824664977262202,1.0413316234306151,1.262100055330921,1.5966964808181636,,1.093480499337793,1.813330038257475,,195958.85826715268,426167.2405545073,,,-0.2351597512038119,,,-1.8396997027531998,1.1391148405198566,1.31745360000404,-0.5213560109093668,-0.8260203542000045
2020-02-18,1.9434309735240236,-0.5594468394799677,1986482.9041000567,1.078797448268176,0.1799495050324786,1.0142233154286735,1.4139519112590406,,1.134462291591746,1.8416860857348212,,260510.0250094669,498609.4728079556,,,-0.33226544478585773,,,-0.10664139870983314,1.1611960742567746,1.492314666006488,-0.981745800621688,0.21461423954009656
2020-02-19,-0.4451310644806661,1.3537791462896678,-2527314.673346065,-0.0040027450796351,0.5662863901654198,1.0772224745347359,1.478948645811919,,1.088754142888524,1.8220524613221407,,-28832.32895995453,460664.0850040562,,,-0.3169455153056337,,,-0.5616117919478893,1.1505307993706528,0.719507872620611,-0.30428769060355876,-1.1551959877684035
2020-02-20,1.4024417419482835,-0.6447554497852437,2054324.0518840237,1.0846129197535923,0.2174170645532243,0.411242847457595,1.2868771754004893,,1.108437400140225,1.824751755080265,,2992.783342407143,501222.34032250586,,,-1.1407898585047223,,,-0.14249042782804805,1.1626652853541843,0.7028126150020076,-2.461479888133543,1.2029417135502067
2020-02-21,-1.1744630706500343,-0.5344738734394632,1404000.1272343518,-1.6375914185357026,-0.4646901940744072,0.34130615024383315,1.1567589624156518,,1.1633155645357844,1.8515017869282335,,-359511.3833772521,504186.8427691149,,-0.7872835120955595,-1.2205974998824873,,,0.15948035850529857,1.196516952583701,0.7931004664469266,0.6356520734311827,-1.0507268591653753
2020-02-24,0.5694289339520715,3.0594849857184485,2554655.5510187773,2.244509678828841,1.5810100582160551,0.5349175938606884,1.1673292652820504,,1.180328398047894,1.8560408922134888,,45713.687717127425,575592.2507393424,,1.6813678870991235,-0.7803610343966879,,,-0.4102269970068946,1.1636345348208779,0.2808253796769315,1.30947822707022,-0.03246408386126896
2020-02-25,1.9494545896146107,0.7025730101194618,-2216177.3558932897,0.8115377416782508,1.1887674269410624,0.7873215637805743,1.1393564926311026,,1.1845876105870485,1.8590613613832507,,143370.52811276756,559650.6877903439,,-1.0205555899982492,-0.369582142511572,,,-0.9749010323194076,1.160269601162039,0.4286830400964884,0.21272699370984977,0.23271349267950245
2020-02-26,0.905864676442114,1.2610048115359866,-2645603.864966132,1.0306632847693675,1.517329554602771,0.768766696829838,1.081341700415977,,1.1462940627946243,1.8572698375574654,,129067.18754952855,550954.7308875452,,0.3307742204720226,-0.3411703259449175,,,-0.720176668359012,1.161015801402062,0.45024949724853375,0.5869419605634308,-2.3775852425954755
2020-02-27,1.094915445854511,2.114166722002434,-838640.7997307382,1.617781040910959,1.4809676549197448,1.3205511311873734,1.1219384079847765,,1.1686876216943451,1.856705490295957,,26440.979452499865,543549.9160838547,,0.6579836081077226,0.16299126233684239,,,-1.9891374277677965,1.1631838836202326,0.7941488392245623,0.3447193582064577,1.0148400859890216
2020-02-28,2.457454536681748,1.6474344789362156,-841432.9292810597,2.0643739833639607,2.390984920305467,1.7569328016625092,1.1424260706522564,,1.1744010616672378,1.8455759288622928,,-77053.94141601135,542701.8764337819,,-0.39990685643326096,0.4304154291159359,,,-1.11898561173914,0.943898942097062,0.5937599256391904,-0.9508054006050297,0.7801998848677758
2020-03-02,1.183197010124207,1.962835234187956,-991892.2479903344,1.3962827176969554,1.772840102017664,1.5376028513564108,1.0904783678176988,,1.1089826431545453,1.8032200582248954,,-34459.59187349642,454432.7048506488,,0.5061698705838072,0.3436081441288168,,,-0.9766848281617593,0.943196467153884,0.4874373752637231,-1.8882825647417758,0.09225985185388857
2020-03-03,1.8614013965668832,1.7920890094287607,304733.40005865507,2.2471011646891874,1.9348549825809336,1.7555060512182705,1.1972542624547444,,1.0656145547748268,1.8032134182019217,,-194947.2481863525,460457.5523301324,,-0.03794765928751683,0.38272634318730825,,,-1.1639633570864167,0.9243433135550797,0.4771024783873817,-1.9334069276733827,0.08573356029636503
2020-03-04,1.563437885411048,1.2944148697320372,1638486.3506538952,0.8204189016124488,0.6270138453274932,1.7621880628574806,1.1940247513168198,,1.0651963363712647,1.7899371509976956,,-97657.46538227735,507776.75713271316,,-0.18882841421834473,0.38922650992607555,,,-1.6429685521218853,0.9290192510965967,0.42357133072568626,-0.4028380152565621,-3.3988982807397843
2020-03-05,1.6438971914215514,0.9625597947685556,-2508568.8373501943,1.355689504121372,1.519148715612637,1.531866677410705,1.214374495291458,,1.0562068250318215,1.7927044066740723,,-366734.16063904215,499661.269098331,,-0.5352288493618719,0.2322579168049413,,,-1.8111917907693318,0.9463751998104419,0.36249405690255926,-0.18689695036941623,0.14115829505029465
2020-03-06,0.7570996208443219,0.8719487182078183,-1494984.1150232863,0.7753072462680777,1.3787076815233803,1.3767695252650256,1.162387729845551,,1.0456135605376884,1.7536058673756834,,-266080.58199672913,446696.16335679876,,0.1412357684757974,0.1692635538640135,,,-0.5051742309195136,0.934286310036528,0.5248162506618127,-0.8616459501298418,-0.2542656579417276
2020-03-09,1.2236699148483758,1.560703611227968,-1045412.0100530772,1.214824530469599,1.5256682576101357,1.296343200673028,1.157740925305262,,1.0435198993628725,1.6756791070978034,,-189960.32215377246,318185.26855217986,,0.24328228210596556,0.1130767500749544,,,-1.1684649781694973,0.9110066256736784,0.5093690633676132,-0.5139240581944471,-0.9109758236549668
2020-03-10,0.9118537179915088,1.048381570575696,941354.6897943252,0.7016707871562105,0.7649864980663423,1.147601712902415,1.1761631608324834,,1.0378778194849485,1.6418300631377898,,-120115.97201475487,327305.3135551733,,0.1395233124053763,-0.024583284337817216,,,-2.759621782995528,0.9814191054296337,0.8326917342424424,-1.7348149148364342,-0.2961075488312241
2020-03-11,1.5238952634064908,1.0104443795331193,14961.390504597686,1.2994825112167447,1.135408462649096,1.0908076148626313,1.1747462122711716,,1.0380945688284886,1.6103932157691883,,-82952.8984805524,185055.01364640784,,-0.41087951627767955,-0.07413378175679539,,,-1.8074374374040647,0.7451157182351142,0.8391487298506899,-0.5973657814426114,-1.2588849539700042
2020-03-12,0.9785437736158044,1.0602561421725056,-1268291.3602406466,0.8328813880228871,1.2216649687842462,1.1103468843434214,1.0935018850997738,,0.9753532153276006,1.541405984980499,,-228944.666773185,-193889.3950408681,,0.08020028021095107,0.015287189874124939,,,-0.9447324378396478,0.7380020555477879,0.8759694505778551,-4.433356005770327,-2.3258911064669654
2020-03-13,0.9575301118402492,2.609130230945538,2481040.367513705,2.307338437272165,1.576350509469588,1.4577831868909654,1.2331979160155835,,0.9826859681009849,1.520477210565571,,-176693.68332095683,21543.675224887083,,1.002415030972445,0.16730618956391277,,,-0.3133583340026845,0.7524492546929361,0.929547690310275,0.469181948891637,0.5522639796334852
2020-03-16,2.901035589160621,2.3541491780480186,-1975931.382152155,2.23124606245149,2.779413761721795,1.6164723002549757,1.2463339865362757,,0.9964221429647064,1.5217276477280746,,-248710.53716322948,15818.140658933142,,-0.2088883939749667,0.26003975098063004,,,-0.6011740182826143,0.7338980257852141,0.9968622576010436,0.2576555310511632,-0.23137034020919725
2020-03-17,2.076474141419265,3.470811912536245,2546549.756784628,3.649167434960315,2.54427566048253,2.1009583686470856,1.4478469241370864,,1.0192771696819023,1.5183860891411154,,-220707.1945290009,39161.537339120405,,0.5137172161009258,0.3723160336481772,,,0.09974738852405657,0.7481082334194069,0.7218499310452984,-0.1488693554157781,0.884771309760714
2020-03-18,2.320812514943011,0.4866004570692475,4747221.443127287,1.0452996136905597,0.9866112561038456,1.9961895841543111,1.4044879896760654,,1.0416873736427932,1.5045767774972154,,143019.61129466668,75517.48220127539,,-1.562229255644116,0.3515673392108394,,,-2.8355139093542596,0.8491219256423777,1.137909173306535,0.6246267265620479,-0.6465614969229422
2020-03-19,1.1691513431674636,2.1817250027646686,3204697.179581256,2.0562309191561248,1.4642579156981306,2.2204833562727435,1.545812012303561,,0.9353408671269169,1.4825230827513842,,200538.26767952828,139870.61520142935,,0.6238377116737963,0.3621755536452426,,,-0.5242942474048481,0.8310018958872522,1.1509920971588479,0.2539341458669014,0.1146393087363505
2020-03-20,1.9587220918001584,1.4941211106713617,400258.1864453703,1.7438528553283312,2.4277475918108635,1.9974815322179083,1.6472417615091022,,0.7977504859570295,1.4775743787327293,,150351.17064007925,234235.2965252933,,-0.2707541184909485,0.19278492372879943,,,-0.3799512672338736,0.7959726037756113,1.143811005667461,0.007492514481796943,0.10886258449672473
2020-03-23,2.0598381767020264,1.5100366525627855,3488617.428591606,1.9483685165381,1.9218284806324952,1.8286590271208616,1.569769344851319,,0.7253335250906693,1.469453896502309,,197049.26451872068,244750.77102610184,,-0.310493500964237,0.15265423171970768,,,-3.6291008971926035,0.953219476882049,1.6637088726276625,-0.3979608106115717,-0.1694694692384028
2020-03-24,0.5879299222271719,-0.0416973499211259,8636691.869582124,0.1175440024704812,0.240169880716305,1.1261571746293875,1.5325558268492896,,0.788508393198175,1.4893505370243094,,739692.7257924913,428705.3671287127,,,-0.3081257100968488,,,-2.0986171990768034,0.9667922062044504,1.4236684923470002,0.42906343802209274,1.2563306716549272
2020-03-25,0.0460136911360535,0.433168623340979,-3952636.964809056,0.0594258845337485,0.3509074974753332,1.1154708078837339,1.4911640174395393,,0.8244235902907929,1.500242360760814,,674341.0708003452,375405.82487713883,,2.2421880969453225,-0.2902804697090813,,,-1.2327783525684115,0.9561044652187546,1.3362937672670534,0.07405685512466052,-2.9293485734017093
2020-03-26,0.5597152268652437,-0.5046435121474957,3982447.2207321934,0.1500328020318164,-0.6913263616452667,0.5781971049013009,1.3602235057320429,,0.9224115373779315,1.5298650438723695,,915395.4718234917,486016.62896551465,,,-0.8554894851963999,,,-0.17273664278402345,0.9801809766249869,1.412349373210158,-0.770144511945598,0.9881902870938408
