Date,M_Open,M_Adj Close,M_Volume,M_High,M_Low,M_MA_5,M_MA_20,M_MA_250,M_realVolatility20,M_realVolatility60,M_realVolatility250,M_avgVolume_20,M_avgVolume_60,M_avgVolume_250,M_log1DayRet,M_logMA5_20,M_logMA20_250,M_logMA5_250,M_log1DayRange,M_HL_20_realVol_20,M_HL_5_realVol_20,M_logD2,M_logD5
2020-08-25,2.0445984321665804,0.7313405394926971,-1257843.217744235,1.463633972775055,1.3408458436917776,1.386897078388504,1.090268745280767,,0.460104401302407,0.5371674245531787,,1166398.8526937333,2098789.438437338,,-1.0280774779333943,0.24064471294629378,,,-2.0972949366447686,1.0479542504497485,0.8022427761357315,-0.30107168075053314,-0.9110867473208255
2020-08-26,1.0380295277554357,0.6072707447409851,-3073830.527652817,0.9267692879592158,0.9248350238812256,1.2455758977916023,1.0868016716584283,,0.4636332531532865,0.5363664415004713,,1308891.1626936663,1988048.769911135,,-0.536104781020195,0.1363588547560305,,,-6.248028346293065,1.4059444304023585,1.9348455345219173,0.2549356465005185,-0.34728219002390315
2020-08-27,0.6697677275541807,0.5908304372367015,-9790314.22945635,0.6203414781873846,0.7937733665800035,1.0596912617691112,1.0826916096634995,,0.46783960814154046,0.5382108385867742,,581411.306336994,1760243.9462549314,,-0.12540190897584644,-0.02147256863138598,,,-1.7519703307785535,1.4058364401636898,2.025586549464043,-1.9624758906152697,-0.07319112169924652
2020-08-28,0.6002174005286136,0.7290092790675544,-1745987.5306351688,0.7622244552950193,0.8686951966565886,0.9112200646205293,1.083949974841607,,0.4667996615246033,0.5386988392296571,,601670.0606177459,1713076.1667490527,,0.19439453661206746,-0.17358260037787784,,,-2.239885060576931,1.3989757679056933,2.039329462182418,-2.10587969536316,-0.29792638571309155
2020-08-31,0.6432801244504489,1.2925556541324497,2398321.755562866,0.999191549371112,0.661036719815943,0.7902013309340774,1.1290271889161647,,0.4390689835758819,0.5323015902315316,,863284.0084032367,1756987.2542968015,,0.6977963830434492,-0.356823883883067,,,-1.0842514127767116,1.418951670189192,2.0415455788181696,-0.3542133805080596,-0.5023720090802971
2020-09-01,1.6034975813151355,2.3383761666870724,50095647.29012325,3.7952198666692745,1.7313776134236285,1.1116084563729525,1.173045294895343,,0.51187943679843,0.5497437426706937,,3097808.043711974,2678864.168035867,,0.3772695108460332,-0.05379515725416795,,,0.7245694170075085,1.533701097193976,2.566845659528823,0.4758408641548241,0.4743912565123473
2020-09-02,2.898066040113397,3.070535026193894,-5990740.734246898,2.5159250350487525,2.5889446871948483,1.6042613126635341,1.2922365139943235,,0.651241953268758,0.5953032544985017,,3335871.0810195804,2558808.314232457,,0.05780819024034376,0.21628896033326966,,,-2.6170266665828144,1.5361576829502055,1.3156499031064106,0.575477535259195,0.9014874140125949
2020-09-03,4.177256058432649,3.8984564921032474,45225879.55769925,8.508148875344556,4.369978313019926,2.2657865236368435,1.407259920752796,,0.8733630177602804,0.6910349350520152,,4532865.55933329,3373867.998387434,,-0.06907388208912632,0.47627745462955634,,,1.420253797015367,1.6820000645392292,1.7819369451310307,0.44473731058724186,1.1962307281073565
2020-09-04,3.665084091667584,0.7700053838440883,5337708.450242579,2.2988355425432623,1.6400760158246488,2.2739857445921503,1.3938449892977443,,0.8813524872908385,0.6831818742274927,,4712483.263670325,3490696.0685625514,,-1.560209051749422,0.4894680187796484,,,-0.417396717419199,1.7166461697114026,1.5780964318820787,0.833139375707424,-3.194278222241525
2020-09-08,1.9370287782507152,0.9021883549743688,-23294777.51544939,0.1513840280035765,1.372557765653454,2.195912284760534,1.3653967154864166,,0.8878841032003556,0.6716668379258849,,3244199.4042241727,3064800.533689939,,-0.7640872028964524,0.4751525591951532,,,0.19981247628366494,1.7755795573149045,1.5419090354590408,1.0973675600243575,-0.9406671903539223
2020-09-09,0.5175065795613172,0.8773920312570826,-13778925.98200817,-0.2486845390154339,0.8534251335114291,1.903715457674536,1.3855798856045562,,0.8709750984918434,0.669850850079676,,2337151.825235922,2678369.8034830843,,0.5279316672804996,0.3176887387222598,,,0.09722622712804237,1.82177099478954,1.478392763551117,-2.2313194304000152,0.3791102740032337
2020-09-10,0.5681252550936087,0.1417644844378056,-1269371.896683108,0.0799544487183858,0.3582432563982696,1.3179613493233184,1.3570293878129225,,0.9029618453234909,0.6702598705149109,,2166436.2298375783,2622613.7924387013,,-1.3881747935710032,-0.029211926673344043,,,-1.2790958280039448,1.8223062043589617,0.9844692024335401,-0.2738792767819896,1.0745827246457755
2020-09-11,0.1894290654400023,1.6060223673623426,-5663248.284294535,0.8891175635083819,1.030603384714068,0.8594745243751374,1.3914425311508938,,0.8984435655608883,0.66672975247643,,2395282.7673429097,2547464.8392674583,,2.137501192192959,-0.4817750958541544,,,-1.9555557704129338,1.823014553017496,0.9263725753109449,-0.3165887591156917,0.8296141896171503
2020-09-14,1.451134826821347,1.6416075030163595,-3733632.2587150633,1.673939025213107,1.8371309453825957,1.0337949482095916,1.3796686298857372,,0.8932724246124472,0.66399605050398,,1094781.4881283564,2413540.197274238,,0.12333005701749802,-0.2886068999184032,,,-1.8128283464431176,1.7840301426719378,1.0347307245498376,0.4053604483505589,-0.1374222445558956
2020-09-15,1.9385665323024188,1.2770388592456694,-10739520.280364458,1.1957508902702934,1.6277170255501456,1.1087650490638519,1.3905482867627441,,0.8904877341012271,0.6631248334531832,,308165.2693110198,1646362.3786955534,,-0.4174047923847384,-0.2264512927261098,,,-0.8394080843666244,1.6562179262160468,0.8301586048590119,-1.1117476567781253,-0.9812279877723978
2020-09-16,1.4821307484442698,1.6585782606950552,-4462640.492367305,1.5028056630958735,1.892121386277699,1.2650022949514463,1.4168058218468598,,0.8902495073802155,0.66561021949807,,603455.0602147375,1688486.3308593347,,0.11248001862439205,-0.11333098026155568,,,-0.9433646368385821,1.6577000486871591,0.5026687765715091,-4.076263552606847,-0.24694170758253023
2020-09-17,1.3871703930987955,1.1972733774712658,-5588033.51955702,1.1073114706748246,1.2636594614756085,1.4761040735581383,1.4109756583341484,,0.8913402028034475,0.6593430818705964,,934007.4676228017,1712679.7151169865,,-0.1472191978714879,0.04512481286920004,,,-1.8556710458114238,1.6321687006269159,0.542305938793027,-2.5286644273251,0.054023013693255406
2020-09-18,1.508251893730019,1.2740905906527509,-4309678.72853933,1.4195920853297483,1.4958864377300625,1.40971771821622,1.398667506999328,,0.8914513837788164,0.6458619711481274,,699642.6222862646,1629187.0668643876,,-0.16871863203420406,0.007869481825184498,,,-2.5731563617757254,1.6177838259037558,0.7188963077838666,-0.9558435580608738,-1.1028258230205683
2020-09-21,1.3256902542126738,1.119826699181079,-5176443.395398751,1.3097192562056037,1.3493123721372289,1.305361557449164,1.381090578717859,,0.8934060810398269,0.6425209896590277,,398527.8574693846,1527366.2419049863,,-0.16875932990762807,-0.056393403581459514,,,-3.229100015944121,1.631031197829733,1.0320991390065506,-2.5581656014807406,-0.650507695313288
2020-09-22,1.0440387238498268,0.8440356414646075,-3282017.1651268536,0.6964389963034119,1.022889402338219,1.2187609138929516,1.3284098946628538,,0.8924066829432374,0.6442509144385146,,-4972.43523057606,1228303.486728893,,-0.2126571366370815,-0.08614796077060188,,,-1.1194772375616113,1.6307436699795108,0.966466577295208,-0.8438422896491876,-0.8370101196422207
2020-09-23,1.0749937898319573,1.169364905604365,-512209.6788372453,1.0846307722572224,1.2138483621645069,1.1209182428748135,1.3503111129684373,,0.8823000532063078,0.642704329628812,,32309.24171477342,877734.0783319927,,0.08414590104667534,-0.18618681083530822,,,-2.0462575521072734,1.629768279499497,0.7908543037853647,-3.005011060193083,-0.7149565756834337
2020-09-24,1.1467797109716162,0.7533665858700633,-1909664.545257956,0.9296328691683976,1.0709769795653905,1.0321368845545729,1.357615905024891,,0.8764095676093386,0.6452044251757475,,90517.54083451646,664703.5591076226,,-0.4201610988302638,-0.27409885207927404,,,-1.9565578625164746,1.1926598624474662,0.7822378471581277,-2.4005391532321267,-0.8121406674141731
2020-09-25,0.6838843393294756,0.5611781849345459,2681906.3854321577,0.4605558542532488,0.3985539306280987,0.889554403410932,1.3561332924097833,,0.8777989818833897,0.6502961746802151,,714128.5715789419,296154.3513203384,,-0.19775033348064625,-0.42167209488253643,,,-2.78058986820625,1.236195961226302,0.8128772685089846,-0.49727333779864313,-0.33839671924505227
2020-09-28,0.7289921575444982,1.3623706417395116,-3295773.1985484613,1.1455460158186757,1.1808476297512094,0.9380631919226184,1.3878013605433812,,0.8653197475635267,0.6497435158115251,,636639.2881832772,561500.1100617797,,0.6253186060632616,-0.391658703300315,,,-3.343826595619657,1.3025150277207609,0.8490702345890012,-0.4959303514102654,-1.4165723785939743
2020-09-29,1.6893469473436955,1.40226474294934,4337422.350194864,1.7769954571788933,1.835645685886865,1.049709012219565,1.3932868149842257,,0.8650318730232813,0.6384534374370054,,733594.3179148771,-11506.547579762355,,-0.18625342943276857,-0.28315257639424274,,,-2.836163804351095,1.3405976012931893,0.583533322745057,-0.17306070157672024,-0.5829858247266315
2020-09-30,1.412346469942193,1.760364649635175,11417197.468429413,1.7299909893485808,0.0103390176124431,1.167908961025727,1.3643862391316308,,0.8411198698563109,0.636374969365446,,-1200328.1731698145,83435.21556805228,,0.22026849059783077,-0.15548974881505956,,,0.542121928337581,1.3254986114846257,1.5451944907183939,-0.9213183293495693,-0.5259396946881291
2020-10-01,2.035291382313206,0.8928431640493919,-3212325.2350176014,1.4928890428694697,2.035971712674728,1.1958042766615926,1.2555016460244057,,0.7439744679269406,0.6347396520856284,,-1061407.3982083497,-57532.264773556235,,-0.8239833357506453,-0.04871621680520441,,,-0.6104937242179876,1.3097395102473126,1.6821775426021905,-0.6744793559285261,-1.9698585901732912
2020-10-02,0.8485152877247142,1.4411080589993848,6998047.256587777,1.626208695473455,1.4689335278600435,1.3717902514745606,1.1326342243692127,,0.4144605578122137,0.635661938776224,,-2972799.0132639236,446092.7578791592,,0.52967948021838,0.19157054791629877,,,-1.8497583477919977,1.136076142775455,1.5966601764722628,-1.141760140161071,-0.12791306324787016
2020-10-05,1.35259202118349,0.7885292309535608,-1503761.8520174697,1.069380537122294,1.253862882873651,1.2570219693173703,1.1335604167246864,,0.4136274028592462,0.6335883866442443,,-3314872.5283769257,94374.55512867216,,-0.5396085689376792,0.10338191645349804,,,-1.690201507064361,1.1056856290134276,1.2925272379319988,-2.260350339168357,-0.5554022086664384
2020-10-06,1.2922832792334464,1.0681390515362637,-2694155.4336093124,1.4107972659485597,1.400851898282383,1.190196831034755,1.141857951552781,,0.4103935775829725,0.6334559901333342,,-2284841.424284922,193868.65914235733,,-0.19049270756924816,0.041461979859852074,,,-4.610648397407164,1.212924318440003,1.9165553664294754,-0.9862599527016829,-1.0962380352006118
2020-10-07,1.0904925505603842,0.9594510534669868,-4917997.462126189,0.8741246321346061,1.2558646635482855,1.0300141118011175,1.1459609026632762,,0.40801368986454895,0.6327111052310186,,-1841794.998290823,257662.8592377901,,-0.12802345279801405,-0.10667099843542671,,,-0.9630154480896219,1.1453323704734653,1.575188490897304,-1.7665490053013901,-0.22200220768448384
2020-10-08,1.1381333873028847,1.569910293429306,1955126.328550581,1.412457979802122,1.305418829403866,1.1654275376771002,1.217368193112851,,0.34277281629212225,0.6339083381366819,,-1680570.0870291386,277071.9489726505,,0.3216289389081213,-0.04360330501147257,,,-2.234560619869743,1.1385192842861367,1.3875219068724167,-0.6896109565903714,-0.3899848538513159
2020-10-09,1.3860874069638882,0.6220075057030723,5612802.340862114,1.1409888625892126,0.6085539548586922,1.0016074270178377,1.1681674500298878,,0.3544720972420969,0.6339929888776124,,-1116767.5557713062,500587.7623571464,,-0.8012880822357826,-0.15383010239211084,,,-0.6302946278740704,1.1752590532126788,1.5743724792950289,-1.0863570485447485,-0.1995484269678135
2020-10-12,0.9331605606597292,0.8581634459817664,-1313626.089611441,0.8626513180857138,0.5417291762506284,1.0155342700234788,1.1289952471781581,,0.342485240248232,0.6346103597495382,,-995767.2473161251,403255.6832797093,,-0.08378269895263413,-0.10591322698147658,,,-1.1365567340721958,1.1866386328286895,1.6226025136781785,-0.3400329821312499,-2.6644992372022736
2020-10-13,1.0826318483796094,2.1745758367527888,6993288.406067846,1.9347528510304333,1.6320319105820855,1.2368216270667838,1.173872096053514,,0.41419991886016005,0.6485685074110076,,-109126.81299450979,611870.926716756,,0.6974386545710325,0.052237116679765994,,,-1.1949438864626811,1.1735240169964436,0.6020822896494441,0.43991054741552205,0.10114474848069212
2020-10-14,2.002501598656069,2.116114622881243,2315744.203764094,2.2771922674689566,1.955901577765477,1.4681543409496352,1.1967489141628236,,0.45318079464559013,0.6602830899364841,,229792.42181206014,684455.8042493208,,0.055184483842364684,0.2043974195840746,,,-1.1354089902378994,1.1664526010084082,0.5875986967656756,0.229484347429312,0.14553962754723684
2020-10-15,2.259651411127244,1.5360263901852118,-3287782.08629052,1.8996410811587907,2.0833508320235463,1.4613775603008163,1.2136865647985207,,0.4594879913996828,0.6619804208597613,,344804.9934753852,680364.724455497,,-0.38601174283543854,0.185717049878152,,,-1.6943982077954882,1.1670612309914132,0.3770048082095725,-0.4485561647420238,-3.3848152079211506
2020-10-16,1.8693657263425545,1.5526425836636086,-4460089.615900487,1.3560499060946594,1.8645862289894928,1.6475045758929234,1.2276141644490637,,0.465596281315111,0.6583871638851444,,337284.4491073273,588137.6567357049,,-0.18564081761907686,0.29418918284447265,,,-0.6762186345896943,1.1825750555946413,0.36115079494428776,-0.5736375665778932,-0.07188804636350803
2020-10-19,1.610671242819132,2.9804322512587245,10193549.064303162,3.069932086186501,2.028418767699714,2.0719583369483154,1.320644442052946,,0.6072577924386511,0.6818883334426418,,1105784.0720924227,735951.8039933698,,0.6154173276417997,0.45037438540741664,,,0.04067476943048924,1.1947164708145845,0.6525500035564756,0.3676980682040659,0.752485707605968
2020-10-20,3.081858682177751,4.010641136898887,19859254.89177688,4.490100153193449,3.2513186826773204,2.4391713969775344,1.4789747168246599,,0.8433652905994473,0.7679592673146332,,2262847.6749376096,1181582.1780583833,,0.2634182298404719,0.5003093014228036,,,0.21412821139778643,1.2582578470371375,0.7985652485611366,0.8993474225493973,0.6076248580942004
2020-10-21,3.8036947435925192,2.264029355334353,-5634026.201984771,2.96083879104839,3.826081524055836,2.4687543434681567,1.5337079393111595,,0.8576152152683718,0.7677104162751185,,2006756.8487802334,1068488.314396247,,-0.5188267689053883,0.4760254158103056,,,-0.14474519522203874,1.2886412295717515,0.7705011320293994,-0.33351256647492367,-1.9111193033194598
2020-10-22,2.471200478754751,1.7941387519174032,-7127343.114645902,1.8385191019006744,1.9477162519264333,2.5203768158145947,1.5857465476135262,,0.839150715304343,0.7652713968715904,,1745872.9203108363,1048427.2079463402,,-0.32017895350416836,0.4633531160321049,,,-2.21460031467712,1.2954164811995086,0.9853497050532692,0.7959304512147917,-1.354360278277842
2020-10-23,1.9949410435767536,0.9589108992153612,-2364079.871407537,1.7547555126492966,1.5726846187097028,2.4016304789249454,1.605633183327567,,0.8180392981043992,0.7619095240067361,,1493573.6074688514,929704.4951282628,,-0.7325716163270966,0.40262968737706134,,,-1.7033591406107174,1.2589518086687845,1.1151592251559632,0.2662938076276287,-0.5213277713541291
2020-10-26,1.2027932384019715,1.3452103510180375,-4644751.44889969,0.8848292263343076,1.3366399938619136,2.074586098876808,1.6047751687914933,,0.8183168294959247,0.7572013334981815,,1426124.6949512898,888144.6812507714,,0.11190384506600137,0.2567779983452098,,,-0.7944918427231359,1.177528489884702,1.0237540784196049,-0.8008918674313349,0.49177851394189676
2020-10-27,1.6531081165836845,0.5520649111654592,-912682.33943093,1.3304197713052694,1.110388035124954,1.3828708537301226,1.5622651772022995,,0.8508278526336637,0.7539909465049911,,1163619.46047,920165.9289293719,,-1.0967468699091814,-0.12197513767222443,,,-1.5139834876685099,1.1204781624761855,0.8111434069399184,-0.8993205728936161,1.2408570089293793
2020-10-28,0.2583665377516979,-0.5655166892278825,7481249.3972372,0.2480803645330542,-0.449774561777172,0.8169616448176755,1.4459711102591464,,0.9725706233735304,0.7938063105641998,,966822.0569103897,954767.30915085,,,-0.5709442760548362,,,-0.35974403978432506,1.0633675424135764,0.7387685149489268,0.6474838189733702,1.0401162905064663
2020-10-29,-0.1076275220611933,-0.4542920801384138,2488312.5333361104,0.3665494773901194,-0.2802137456094229,0.36727547840651215,1.3786143480497561,,1.055967745996893,0.8225707900496733,,1251853.945328075,1175439.2093797692,,1.4400639432449343,-1.3227219892538582,,,-0.4357750128222682,1.0695554016940763,0.6168431135139004,0.0063368708599595485,0.8102325649390673
2020-10-30,-0.8960209255804017,1.2324694390186348,6163537.944894409,0.0404785208092324,-0.1510317652387307,0.42198718636716687,1.3681824170507186,,1.0563483799832003,0.8217457410720368,,1210128.4797434066,923398.3419375918,,,-1.176263485573876,,,-1.6528137587597367,1.0645057426083258,0.601877792141726,0.5866672209176187,-1.2962396405232006
2020-11-02,1.6683359576929462,0.8955765704353134,-3908074.7334195767,1.0589096244993392,1.5504292820911534,0.33206043025062204,1.3735347840248062,,1.0535242012914128,0.8227300586534237,,1089912.8356733012,829174.5236555673,,-0.6221142524869331,-1.419825859134375,,,-0.7102533450943646,1.064594002517201,0.6085091117660388,0.30000729184547453,-0.7993218484770775
2020-11-03,0.6083291654530747,0.3760378060974823,-4619262.96420287,0.5303351848194939,0.7978571024718768,0.2968550092370267,1.338929721752867,,1.0752266608605812,0.8309817671564824,,993657.4591436237,651005.1463609586,,-0.4810264395481259,-1.5063820234775056,,,-1.318553780853482,0.6968226154452142,0.5668325239142746,-0.15498078586194683,-1.7371172897336518
2020-11-04,0.6525341167644587,1.277862778273338,-3921525.022275832,0.7186025403313518,0.8920589858820467,0.6655309027372708,1.3548503079931848,,1.071663509710603,0.8241806368393323,,1043481.0811361413,512945.9693604139,,0.6720808328705569,-0.7108611812804755,,,-1.751828745399548,0.7159100644608718,0.5796726320822576,-0.9615857157340463,0.6116005541304648
2020-11-05,1.4496863303394107,0.6802458338656123,3488129.112718925,1.271067285840445,1.098116671766979,0.892438485538076,1.3103670850150002,,1.0806931532830975,0.8245810258206995,,1120131.2203445586,535332.4543843332,,-0.7566482348813669,-0.3841050069987091,,,-1.7547491930214754,0.6814181734321787,0.44408485332715814,-1.1900435097348327,0.12622544381027037
2020-11-06,0.8036243422345954,0.3821624657975526,-2081549.6893866044,0.3376045144099802,0.5154860686643357,0.7223770908938596,1.298374833019724,,1.0900242576261192,0.8316024462784299,,735413.6188321228,671309.610134576,,-0.7432861026377925,-0.5863213438355754,,,-1.7266373757212174,0.6917271367686451,0.4541407309418188,-0.11014939463894556,-0.1621578497289425
2020-11-09,0.5895451855704419,0.6907665152027302,-4506327.606869817,0.4950448540047496,0.7808448177279104,0.681415079847343,1.2900049864807723,,1.094216986997284,0.8314134177350754,,575778.5429692039,224930.92792714565,,0.15845050489526735,-0.6382297271723095,,,-1.2524631404172362,0.6926824501978258,0.25266833255782045,-4.554412307884059,-1.5856722892066955
2020-11-10,0.443249009464191,1.0300010453651485,-1107642.6801213415,0.966312971901102,0.9332831450748208,0.8122077277008761,1.2327762469113903,,1.075285503473516,0.831546216667044,,170731.98865974447,123256.81499208535,,0.843183385900323,-0.417267886490862,,,-3.4103442825153385,0.8659752398876445,0.8279770757248741,-0.4341137192673793,-0.4247041381755742
2020-11-11,1.046735987004313,0.7690981852219476,-1363464.556109624,0.7791979584175657,1.0332616841222677,0.7104548090905981,1.1654254250284253,,1.0591090436352717,0.8338557173664128,,-13228.449333941413,273339.6775642859,,-0.3082133772154378,-0.4949361299011091,,,-1.3701701548296934,0.866647611060348,0.8706713834395351,-2.546803287528753,-0.675769858506217
2020-11-12,0.737014387467557,1.002437299121258,-2695065.257297812,0.7177091701213651,0.6902553550811419,0.7748931021417272,1.1387459704752279,0.6413697288229968,1.055998194471065,0.8344816072515109,0.7076458203711845,16407.392115694005,431739.95107129414,1305759.6301799263,0.30758219904288137,-0.38495782289766217,0.5740768193457196,0.18911899644805763,-3.595250139254723,1.0140806985942052,1.1398449711217888,-3.5912539115994084,-1.1326092975545783
2020-11-13,1.1229601089180026,1.4360017644852796,930357.7998033091,1.3699667144354102,1.187673919316909,0.9856609618792727,1.1329139295163113,0.648021734876058,1.053912058011674,0.8340975846272763,0.707266363118869,285929.7629008838,440952.27809815906,1343110.1445278907,0.2458945461396626,-0.1392358478321976,0.5586240539895726,0.419388206157375,-1.7021411201931789,1.0064362383521448,1.1428182987677693,-0.40510980234173666,0.05243997045652795
2020-11-16,1.4078343401639015,1.4654713074876842,111243.39825625531,1.4646949717867983,1.642646610767912,1.1406019203362634,1.0571658823277592,0.6540568218182572,0.9648124175969827,0.8340717860968955,0.7077806063473723,-218185.52040146152,428708.8030534492,1367761.3652968607,0.040124307646408154,0.07596449186033265,0.4801526792828677,0.5561171711432005,-1.7262434567221083,0.9533621524648478,1.0539510614260765,-0.7699547753980786,-0.2552732353753484
2020-11-17,1.7000404835779044,0.8484175427241514,4027917.42911608,1.2268540404069943,0.7361748356774864,1.104285219808064,0.8990547026190224,0.6593414794521,0.6691303825737616,0.8313208368578892,0.7042569952708947,-1009752.3935345014,416040.9487241779,1403630.2775378888,-0.6950344437321586,0.2056096638280575,0.3101023023951603,0.5157119662232178,-0.711964715570697,0.8887784630256286,1.0728788940743836,-0.5317356870491852,-1.706039661429456
2020-11-18,1.1200920296279635,1.1370813207905837,3037688.788659826,1.4356522917762629,1.780828977928186,1.177881846921791,0.8427073008918342,0.6647876228385659,0.5910282824988653,0.8287968390436707,0.7026576793962593,-576166.6440022716,487633.14883091225,1450491.2548543483,0.015053883212090667,0.3348533730232454,0.23715206093536959,0.572005433958615,-1.0636988592728307,0.8377227675000859,1.1130861787535509,-1.1135533930468642,-0.9997181691224483
2020-11-19,1.435303971886503,0.9980526583116108,-3947519.129165365,1.037704972666475,1.0607305582572746,1.1770049187598617,0.8029029962115445,0.6689058593758271,0.5488838868777852,0.8252502701711122,0.7015766121405823,-417175.4447282447,473071.6721390364,1415745.1624661426,-0.36332589410134675,0.3824943813962877,0.1825905731158805,0.5650849545121681,-3.771149264339008,0.9662848968383903,1.1859893472016527,-1.8995555111238072,-5.429647569934474
2020-11-20,0.9366205544354608,1.0430125417517893,-5253349.74675738,0.9179818267278356,1.1703078661135784,1.0984070742131637,0.8071080783383658,0.6756136322479456,0.5504618815596336,0.821194869204248,0.6970723348114151,-561638.9384957368,548687.7468506859,1372507.3952803568,0.10759023731082953,0.3081587095313557,0.1778362226555334,0.48599493218688905,-1.3770332206316036,0.9674914887286062,1.2011705777221562,-2.3637290723660804,-0.9339730905588942
2020-11-23,1.2445206628206442,1.0355035008449145,-1029632.2168032303,1.1450403430859666,1.2732879072979326,1.0124135128846097,0.7916227358297097,0.6814838993160595,0.5387593874849484,0.8188091282633172,0.6938788817937508,-380882.9768909138,560627.0020812183,1373448.9807556823,-0.18386266332536808,0.2460074412816344,0.1498123091815032,0.3958197504631376,-2.053792787610908,0.9531840805827072,1.2098141637837605,-3.284726071720475,-0.8440449413699266
2020-11-24,0.780554157494052,0.2802536752547055,3317092.734160699,0.57043007272196,0.1932241856658301,0.8987807393907206,0.778032174034172,0.6853170970880219,0.5484613968000371,0.828527922752276,0.6889678537538875,-169394.22321133237,575939.8517245154,1318509.5421304647,-1.0243089496864661,0.14427123270924255,0.12688623151612635,0.27115746422536885,-0.9749641210908357,0.965162170330877,1.155420195790719,-0.2708133310712966,-0.5653454028029131
2020-11-25,0.3660234073156925,1.2506061609351065,-3008331.918020673,0.977166966857471,0.875808309272184,0.9214857074196251,0.8688383165423215,0.6918162153658588,0.45703136403922784,0.8159933650281093,0.6865926904804625,-693873.2889742261,-309126.46841121657,1315514.6492082288,1.2286863557336538,0.05883021582305795,0.227836715428952,0.2866669312520101,-2.289089987085301,0.9265352441522987,1.07456803945846,-1.5366398760243813,-2.175733610107259
2020-11-27,1.5577795443598426,1.2373786930522428,1879036.6270135196,1.5540954366916129,1.7686355950060886,0.9693509143677514,0.9534218552018544,0.6975784634897316,0.34110780429358073,0.7792666986758702,0.6850945599831362,-724337.0842903557,-177963.51239020957,1330988.0846245114,-0.23026625346992902,0.016569221122172167,0.31244246611474513,0.32901168723691715,-1.5392583398879107,0.8767753734820272,0.5277031184632656,-0.043821260954060914,-1.4299284945797
2020-11-30,1.3869967282883469,1.1119924874977354,-5224408.957533233,0.9901860621323344,1.2573428982618111,0.9831469035169407,0.9473980076258094,0.7011392624134027,0.33695911867060224,0.6938184685525439,0.6849251171090199,-1293734.4294117377,-1018801.654310751,1294173.0043584087,-0.22098734253128974,0.03703926555168416,0.3010127576907978,0.33805202324248196,-1.319919391800468,0.8826096547813943,0.5355627663796015,-1.9760645431430288,-2.673939457992364
2020-12-01,1.2293922101396235,0.6381602616981006,1031794.1707065478,1.3550017012423403,0.9269336649167405,0.903678255687578,0.9345271921889488,0.7018091303943885,0.34388774712289005,0.6952477589708871,0.6847807095194274,-1046740.9842054315,-1090566.8923030181,1193965.0708438796,-0.6556857424570743,-0.033567339397293144,0.2863792515569489,0.25281191215965587,-0.8484731326561094,0.8743695535462164,0.5702990566841943,-0.5121290873153851,-0.9229547895970918
2020-12-02,0.6768867879917924,1.7139295860236068,6156128.608904438,1.414314552165585,1.1933939173108072,1.1904134378413582,1.001421781185255,0.7075243839713152,0.3593105127003337,0.6982903440427116,0.687247052242287,-507971.4055500661,-599718.456897121,1209861.606901606,0.9290399837280657,0.17287990213079052,0.3474039564929148,0.5202838586237052,-1.5099517602669772,0.8701146662927117,0.5199063830661352,-0.5076023266310674,0.36024171298684854
2020-12-03,1.6376576965080003,1.011854077311856,-1324292.929561641,1.207172011818615,1.5968884552731524,1.1426630211167081,0.988121346137181,0.7116053426853415,0.353414027562769,0.697580994972728,0.6860068527193365,-378109.8009143565,-392141.23935634556,1171865.534294105,-0.48148261901244166,0.14531129047351055,0.32828204643000186,0.4735933369035125,-0.9423358723659059,0.8904489160214796,0.32030955807502304,-0.9843184916943863,-1.4323295724415765
2020-12-04,1.37066780520286,0.7591022089605595,-1610413.0777949672,1.1775183980487451,0.8943879609284267,1.0470077242983715,0.9920641648919283,0.7162706630107291,0.3502239539454571,0.6867316707373704,0.6823234931541732,-633036.9104400511,-397825.2590415432,1192059.530505433,-0.590916918119095,0.053903800852892404,0.32572967105036654,0.3796334719032589,-1.2618475789722574,0.8970194261990765,0.27453500315178986,-0.04622471184196728,-0.7375662951083938
2020-12-07,0.694995156711812,0.715231510576162,-3129040.063606565,0.5608928973058269,0.9502823625116824,0.9676555289140568,1.0087176171308587,0.7201469506228302,0.32683401766311243,0.6868463438780097,0.6795371127002692,-685411.4291510491,-355588.45536341035,1203032.596038164,0.028701404520093156,-0.04155895170799955,0.3369798278198511,0.2954208761118516,-0.943175240324086,0.9137722908794909,0.2770226263236012,-1.2152947674265,-0.9244212528592319
2020-12-08,0.874412930913044,2.0524388140554706,8341050.268007563,1.9456893021922996,1.079608431029321,1.2505112393855309,1.0768012320734957,0.7293676937433359,0.39237082944271445,0.6937579142383762,0.6819182861781821,-43042.535407180105,-154343.74658469993,1246507.9061757694,0.8532313053543529,0.14955763510172182,0.3895721172452692,0.539129752346991,-0.14377699006502703,0.9729868444365584,0.514872255743275,0.2572253946764328,0.3466195440826705
2020-12-09,1.987174029737336,1.298934324927684,-4279714.864283143,1.1981951610022763,1.5058349142459395,1.1675121871663463,1.0902478960516224,0.7358257905951047,0.39527998645703016,0.693823459433795,0.6796235898698022,-201646.14461527014,-46680.322983344675,1240676.7774725053,-0.4251693656671039,0.06847005123919189,0.39316698378516757,0.4616370350243594,-1.1788258128880562,0.8814514875782058,0.44272641388355005,-0.5383633052121087,-0.8794881778626055
