Date,JWN_Open,JWN_Adj Close,JWN_Volume,JWN_High,JWN_Low,JWN_MA_5,JWN_MA_20,JWN_MA_250,JWN_realVolatility20,JWN_realVolatility60,JWN_realVolatility250,JWN_avgVolume_20,JWN_avgVolume_60,JWN_avgVolume_250,JWN_log1DayRet,JWN_logMA5_20,JWN_logMA20_250,JWN_logMA5_250,JWN_log1DayRange,JWN_HL_20_realVol_20,JWN_HL_5_realVol_20,JWN_logD2,JWN_logD5
2020-06-15,0.5181200163821842,1.4533089750784782,3391561.696897296,1.4831063423350237,0.7948903425584568,0.43429793640871106,0.5367216900635479,,0.5640550156375697,0.6017351561352517,,560510.1844336141,599915.2032847009,,1.031391379986845,-0.2117489041281584,,,-0.37365253715816055,0.8621673903794074,1.0269835506825569,0.25032397531117195,0.4333672739870841
2020-06-16,1.348681453704005,0.1412945641188585,1842697.9161099289,0.5826876267124614,0.6503994805191962,0.4488098186364694,0.5109117616502097,,0.570016480611716,0.591119272282232,,589059.8629152437,598545.9322944579,,-2.2560358747352236,-0.12959766600352218,,,-2.6924940212338395,0.8951448163369301,0.8352864314653006,-1.553895099417742,-2.6233495887154583
2020-06-17,0.2918402282534806,0.578949241547364,508404.9988531051,0.3071045601428199,0.6323205075368019,0.5390275396396612,0.46215675990021143,,0.5151601281452786,0.5817806512791197,,490719.71414786606,641241.0231391125,,0.6850083190046048,0.15386252288147664,,,-1.1232658637839585,0.8755660518305998,0.8679445809369124,-0.13426339357916067,-0.7960914953258558
2020-06-18,0.5900317922171752,0.7053990393758127,-1802385.4994346036,0.902119049426,0.7219889773880084,0.6463338478220478,0.45926614112002595,,0.5135416235179432,0.5771343684745546,,360731.0907668105,622996.4197788443,,0.17858723542431476,0.341686292412285,,,-1.7140760666245183,0.8406344259407978,0.8697016007350138,-0.5725158048215601,-0.6226299284960585
2020-06-19,3.9059212313643847,3.688020839849763,18900546.74542377,4.534863964482312,3.1317579989039857,1.3133945319940552,0.6181539984474276,,0.8863919803201726,0.7015092780040902,,1256996.0996038031,805076.0204650004,,-0.05740370979293952,0.7536326956615651,,,0.3386883261216438,0.9396690989332186,1.173694258310382,1.1343241601785723,1.2045636559967154
2020-06-22,2.332180410454366,3.5891572723248704,-119393.96232037804,3.384712077049631,2.9819793144425333,1.7405641914433339,0.7764596610615553,,1.105386405555368,0.801557593682712,,1442204.125406216,854759.777802447,,0.43111380338926686,0.8072198960635535,,,-0.9094820570784645,0.9262329978275137,1.1121643209137442,1.0590943854472412,0.7588638966873815
2020-06-23,3.122516347493267,1.0863963153650698,-2445469.2427060334,2.2184091500373797,2.077295974996975,1.9295845416925759,0.8110395841788026,,1.1036347264345547,0.7950496191240645,,1392799.5573951327,749249.5567924279,,-1.0557731121741376,0.8667431333320359,,,-1.9581930507020981,0.8431619405898598,0.8967543716010375,0.9561360670199943,-0.05646268400833148
2020-06-24,0.7100289176656016,0.9196201951955842,-2082617.2886816096,0.6434501539332178,1.113052759787518,1.99771873242222,0.8209575100661693,,1.1036767487745802,0.7954989287980315,,1348772.0957389157,763055.9042433016,,0.25865505518319865,0.8892898205002175,,,-0.7558684613901624,0.7968505751069885,0.9066309149192241,0.9819050780278934,-1.0768382128711962
2020-06-25,1.54500990533659,2.6198209358977,3417822.455074599,2.52038694856509,1.7669558490231534,2.3806031117265976,0.9445237146023567,,1.1612669825583748,0.8327211052055937,,1461273.935627655,805973.0964682259,,0.5280756488099098,0.9244283481231697,,,-0.2831177056513582,0.8303360938140196,0.8487923762415004,0.4275035481847704,0.6494156953453447
2020-06-26,3.97018060738826,3.613741809058832,8287834.511879796,4.010797428611319,3.5101928840289744,2.3657473055684113,1.1411887334980428,,1.2644024532956888,0.9134914119455352,,1725487.6052592471,958432.2709841871,,-0.09406783896764008,0.7290234896680692,,,-0.6919388217549062,0.8357347935287222,0.625005033089194,0.9910722194574945,-2.5999265906316156
2020-06-29,2.872766019617332,3.622226466654986,856091.8385509085,3.835385594852836,2.9858929817076447,2.3723611444344344,1.3114424860081175,,1.3591315760495821,0.9864691388873088,,1846984.4069932406,921437.5932272762,,0.23181354726666026,0.5927580569137554,,,-0.1631160334403979,0.8674326191942017,0.7112414310327774,0.0024026420997495753,-3.4091531148459637
2020-06-30,4.298374838426252,3.148963819102553,1573949.066988377,3.967489614157072,4.458118943952041,2.7848746451819313,1.4489372235885443,,1.4004416129959871,1.0348017598870425,,1921018.8092961893,892370.623493891,,-0.3111635543022549,0.653372523214988,,,-0.7120663654245957,0.866466840172998,0.27638664274836705,-0.7661954283602425,0.7239515677759546
2020-07-01,2.767091702417273,3.2743949887670656,-2648581.984513225,2.9440254193148494,2.739519436493522,3.2558296038962267,1.5419530886422281,,1.4585778827153104,1.0791310071406726,,1586921.0325994922,659750.803777104,,0.16833627405233814,0.7473972615478122,,,-1.587158048077212,0.860488123663865,0.558684033055239,-1.0560371754416493,0.8564450938389355
2020-07-02,3.5478687037058947,2.523765117841542,-3773754.531961551,3.084235455514809,3.2891097127586537,3.236618440284995,1.5873054146905994,,1.4750337671224705,1.1001735327637772,,1320150.2203741553,693591.0254490228,,-0.3405951771863267,0.7124912226604537,,,-1.5853588673360894,0.8641290480947202,0.6229013079724773,-0.4696857577546136,-2.34282581839895
2020-07-06,3.701990807131521,4.3549461762874095,5164934.630718503,4.780312853414847,4.006519530523306,3.3848593137307112,1.7974526411388463,,1.5569076809637046,1.188113467907514,,1433506.759906671,814010.7946880178,,0.1624415202351943,0.6329418806313003,,,-0.25645046573778174,0.8904721799739366,0.6940289137648407,0.07747126976249497,-0.29947889248281645
2020-07-07,5.51919358764019,4.250758753856385,7856914.365881773,4.370631040080081,4.892710344997667,3.510565771170991,2.0144472608643675,,1.5823539892412042,1.2636312298706727,,1993057.4596462168,976720.2399126183,,-0.26113426310048643,0.5554323673140835,,,-0.649935777509477,0.8989577688994925,0.5993699768731905,0.5463821141634513,-0.4643678804313887
2020-07-08,4.744384908089828,6.019673336758631,21103391.669012528,8.32546582174708,4.89669210040962,4.084707674702207,2.3119941700532958,,1.7480575060843908,1.4192594504846623,,3011473.4383380096,1336479.5469586428,,0.23807120067808224,0.5691397358872595,,,1.2322026816088387,0.9128174118725891,1.1638513104598187,0.5096612424197955,1.054559217913521
2020-07-09,5.6383869455479605,3.737354621345535,-16518198.31276187,3.4275078663039302,5.039097545208236,4.1772996012179,2.4924688692940022,,1.696252628738053,1.4609122340960417,,2188400.9540392356,1054134.9271232423,,-0.4112199813795848,0.5163912763294148,,,0.47722107006058007,0.9541112784085496,1.075314390196696,-0.6666919612770448,-0.7701154153524543
2020-07-10,3.616039636038586,2.76153000576781,-708919.596486995,2.8037134833380257,2.995203804755537,4.224852578803154,2.6221019946591992,,1.6059980050179705,1.4766111456143305,,2069390.5345269046,1009071.3928052943,,-0.2695945277139341,0.4770080834595555,,,-1.6529180125393954,0.9534208946736246,1.0979441397971093,1.1811575027636758,-1.4364729594277383
2020-07-13,3.6963911278720554,4.284434908559925,-1244833.4883893805,4.53714717842692,4.283668126481224,4.210750325257656,2.818687869137709,,1.5533611518553443,1.5317770719959116,,2077999.799406747,998902.7922313268,,0.1476316938833479,0.40136937430607855,,,-1.3724740946880831,0.9293124385322831,1.2259024428808876,-0.6031597099736947,-2.6519827560129516
2020-07-14,3.5122796351154264,4.713112931128073,-3305883.401092126,4.807436631494568,3.7164188363558495,4.303221160711995,2.9816780669401886,,1.573446722683322,1.5983950908207976,,1743127.5445072758,927065.7909245428,,0.294083313919171,0.3668775976591241,,,0.08711101756916748,0.9465550056050648,1.2316104044093017,0.668640799874471,-0.7714240641302902
2020-07-15,5.604566373594373,4.540372496253973,-683962.2786606094,5.364908916907119,6.005673539454264,4.007360992611064,3.2016319635469443,,1.4587866757498236,1.6481059125513209,,1616794.534768749,890389.1875286396,,-0.21057263299926085,0.22447224967639565,,,-0.44509309301178046,0.8369464683430057,0.9165306943195614,-1.362821662296282,0.39156957109317697
2020-07-16,5.28899356474918,5.624813283456732,550676.40558758,5.732816870939452,5.41061452288276,4.384852725033303,3.4539251656424126,,1.417065511132297,1.732453406255909,,1618908.105105473,882201.5058380438,,0.06155977812785314,0.2386447256871443,,,-1.1325755206907342,0.8372048554128231,0.7115978943558559,-0.0924439039389478,0.6352313010329754
2020-07-17,5.374228409403752,3.979893802725524,-3614696.8866537847,4.608492765886748,4.782341663245184,4.628525484424846,3.617649903809898,,1.2636528074268385,1.7541013443627462,,1528292.5357445139,813896.9705369315,,-0.30035987576227713,0.24641373031425365,,,-1.7495687630365253,0.8395315341545732,0.7378825971476671,-0.5789640505226014,0.19750880856388578
2020-07-20,4.079737854826096,4.32196787078847,-2820151.890485063,4.993811885690501,4.567199332754392,4.6360320768705545,3.649347255356834,,1.2734240461449797,1.7904601707092749,,442257.603949072,773196.1626196825,,0.05767808909743265,0.23931052708409514,,,-0.8518790478360614,0.8043350998449355,0.6939399504709886,0.2645506515559481,-3.2825357393324928
2020-07-21,5.3416443229005495,4.170826542838125,-286281.5457631247,4.4591258363788135,4.616569265164518,4.527574799212565,3.6784307188824967,,1.2786087850906014,1.8160001794724778,,433913.22477693466,775158.9886559007,,-0.24741930332839707,0.20770020557874688,,,-1.848689067550854,0.8408459602771838,0.5954593601899316,-1.655834058960799,-0.6119610254133465
2020-07-22,3.740476681483383,3.695705761795331,-2234733.3863499323,3.703091677296676,3.829490637092008,4.358641452320836,3.808896191204009,,1.1239778835067653,1.8334374585303546,,444450.0175947398,758249.2719025612,,-0.012041517540290104,0.13482098173243456,,,-2.068312026770555,0.849182803924417,0.5141369064441756,-0.46798629105240847,-0.16881312651031605
2020-07-23,3.655730978276331,2.644524989783541,-1579743.5686266767,3.150082211536024,3.260486057637653,3.762583793586198,3.895141430933407,,0.9420660122054766,1.8328996376291122,,469593.70359748637,764521.9851146435,,-0.3238046060631768,-0.03462408901022538,,,-2.2036103078688924,0.9050457420101536,0.5299268069771531,0.422847523467468,1.0920200386813788
2020-07-24,3.863372614495127,1.9663961741475904,-1203753.215183618,3.694308186150238,2.8557920854555263,3.359884267870611,3.862470192845902,,0.9982760603384984,1.8233917977343304,,238514.92008457557,678043.0722446708,,-0.6753380221030145,-0.13940039583576347,,,-0.17612149612062372,0.9090228967198225,0.8785855734831095,0.5477222465706165,0.6998733235475328
2020-07-27,2.1075235113284982,3.735834197788634,-2329021.7784823403,2.775697361806351,3.192745664495192,3.242657533270644,3.868574812282392,,0.9970475441080937,1.81461016100173,,-292327.89443353127,580422.4160912908,,0.5724575729154929,-0.176492953734611,,,-0.8745532301053612,0.908082919302549,0.8749082071954942,0.08737808374915512,-0.5342074044972435
2020-07-28,3.849083696115631,2.954251976344228,-2352289.613193764,3.430511642339358,3.663999430342038,2.999342619971865,3.835176087766854,,1.016727504350859,1.800070924998996,,-452746.96702076495,495246.3088967816,,-0.26458963844386085,-0.24582221176051816,,,-1.4546255030152546,0.9005599921102155,0.8454970994422364,-0.012218541079575967,0.19603917728885412
2020-07-29,3.201674465452836,3.4032936698750937,-1566808.6796683366,3.2373636087624185,3.5924928932030653,2.9408602015878174,3.847892580305481,,1.009256174916534,1.780616968489574,,-609784.8543536005,439653.34561265295,,0.061069745741874064,-0.26882349256291427,,,-1.0352733742817675,0.8991298277421288,0.7483911200986373,-1.100993537852248,-1.2295911979251888
2020-07-30,3.480669245509855,1.8403563476216256,1675199.8541308274,2.989793775019237,2.4887889292629204,2.7800264731554343,3.776190648248209,,1.0990867357746357,1.7566953143761381,,-393595.76242139796,460274.9129061397,,-0.6372653671694419,-0.30625528610622965,,,-0.6911395057757509,0.8883579480854075,0.46898376724690743,0.10786344656164117,-0.21794627786572054
2020-07-31,0.9366042952491505,2.162378886557015,-1428475.556015201,1.7227427498516334,1.5642263054249632,2.819223015637319,3.7581213366839825,,1.1234610548823394,1.7324345357997235,,-276331.81362408045,447946.0353702928,,0.8367033482806373,-0.2874578674230428,,,-1.8418969407204995,0.9003541304141051,0.46549800585321593,0.21584883611137098,-1.6297288256343767
2020-08-03,3.217766254053572,1.7650853141290987,-1294056.248205177,2.9339053130933515,2.498039866612217,2.425073238905412,3.6286282935760665,,1.1978435410677368,1.7175597222867955,,-599281.3575702645,467851.04212555377,,-0.6004883830728652,-0.40299297076048635,,,-0.8304216922508798,0.8869562239246175,0.4730821772442912,-2.586659899559295,0.6784136145030888
2020-08-04,2.283976882129558,3.5078729663920463,-38319.38137258217,3.305594912168392,3.1531367450309986,2.535797436914976,3.59148400420285,,1.1890220529018152,1.7021220671070758,,-994043.0449329822,444129.42735269136,,0.4290916912262436,-0.3480573303786428,,,-1.8808650344187554,0.9072133649536397,0.5662676092389626,0.29676129120117956,-0.5912749598486486
2020-08-05,3.6446871285235782,2.350489920026732,-3480981.945909095,2.4766401348315625,2.9689159792099,2.3252366869453036,3.4080248333662553,,1.0719513180813738,1.6827444222851786,,-2223261.7256790637,352355.96137539844,,-0.43864674294555855,-0.382311061031738,,,-0.7087160602949729,0.743059133707433,0.6148281980428683,-0.5354520368058103,0.05145684336863027
2020-08-06,2.882474556625212,3.0912324969101483,109628.99930253346,3.472856001417544,3.113105013048856,2.575411916803008,3.3757187271444864,,1.07123977667772,1.6780586322000264,,-1391870.3600758433,349746.4610110983,,0.06992073141842042,-0.27059876883077977,,,-1.0223431858419552,0.6431182775498671,0.5632406345004588,-0.8755316125739502,0.22384422521572786
2020-08-07,2.913584091320942,2.0825274912186345,-501922.3197546834,2.2241211625133595,2.413944658007491,2.5594416377353317,3.3417686014170274,,1.1020459941224394,1.6668185202038939,,-1381520.4962392277,347906.1785322161,,-0.33580167379400067,-0.26671106378164394,,,-1.6616606096662223,0.6434540154011538,0.520589622053568,-1.3169084993135198,-2.527587929979361
2020-08-10,2.4534842661116016,3.418924340005418,-715307.1817500726,3.2772518765976884,3.017435789726278,2.890209442910596,3.2984930729893014,,1.0798508645623666,1.667560054042689,,-1355044.1809072623,364066.9861702404,,0.33181681744314084,-0.13213674853610127,,,-1.3477812564493343,0.6431052907959776,0.47282388072946013,-1.1156816149656508,0.5030992677275439
2020-08-11,3.7643131225558086,2.580030296111204,-68875.55570993945,3.527002327941041,3.663831949508865,2.704640908854427,3.191838941238458,,1.0372792662221788,1.650224211244231,,-1193193.788638153,370147.98010091233,,-0.37776426549657854,-0.16562806870841218,,,-1.9890187653048037,0.5921804282045219,0.505965026695745,-0.6981540844243691,-0.07489309690414457
2020-08-12,2.8275417994211622,1.765452842051154,513772.76145792194,2.418311277693352,1.8662749943093289,2.587633493259312,3.053092958528317,,1.0329834881021485,1.6384095968796675,,-1133307.0366322263,357515.78701725544,,-0.47100048685994095,-0.165411412687614,,,-0.5941415040970562,0.5818258603460427,0.5432576141437119,0.5028770158882201,-0.5360800526039464
2020-08-13,1.7809747548996526,3.179144560286552,-1513549.3497047848,2.6771362144066693,2.7036405706946987,2.6052159059345925,2.9308095223698083,,0.8390822570749922,1.640053638612954,,-1236518.3243968447,291036.4982854981,,0.5794513248745099,-0.11776311923913216,,,-3.6304461712727005,0.7790709634123572,1.124060214268973,-0.5123029408361063,-2.4314182439304637
2020-08-14,3.9220779072172185,4.52930392937246,2196625.7090724586,5.271221872766354,4.2061986246324,3.0945711935653577,2.9582800287021547,,0.8830758331920664,1.6529470724509345,,-945952.1946105326,314357.1439669306,,0.1439466779809737,0.045041320352676266,,,0.06299662815689411,0.8419757993056987,1.4199162249844577,1.0166250286658318,0.8947714186823243
2020-08-17,5.100085302508095,3.6888258188461087,-1315313.0120474054,4.382792827002998,4.880098245054771,3.148551489333496,2.926622926105037,,0.8420102760385415,1.6440576861270404,,-870710.2506886497,276181.1509547418,,-0.3239490644330726,0.07309332907549788,,,-0.698550918384591,0.8472630275996313,1.4662094491683624,-0.673969731863743,-1.3096982797561063
2020-08-18,3.719953556862958,3.818988421710344,-843921.0450168708,3.820517438077488,3.2682336918586614,3.396343114453324,2.9090310200486478,,0.8179798230948959,1.6333333047001628,,-898592.2256513371,325841.70817727124,,0.026274392986388704,0.15487925529450325,,,-0.5936933317696298,0.8528725594106543,1.4516106031027,-0.342046030664093,0.21427080514217173
2020-08-19,3.432768871992888,3.854492586348016,-546928.5578961209,4.371234952099645,3.919545914053696,3.8141510633126963,2.9169703612762823,,0.8267408615216377,1.6203997533226833,,-814201.9842286464,341015.86358707544,,0.1158721867039064,0.2681725838274895,,,-0.794761304834014,0.8368971196042069,1.4371522340898644,-1.7977769328903794,0.7367045079065441
2020-08-20,4.52010940114576,5.703883554089742,3684905.8649914535,5.615044549151726,4.822947840052574,4.319098862073334,3.069938289491592,,1.031380870806897,1.6543759018509525,,-550969.51254774,422465.42892955407,,0.23261107077816714,0.34138932350013745,,,-0.23307178717379493,0.828267927908537,0.3575958097677837,0.6338721866624443,0.9261376885935859
2020-08-21,5.431026459032232,4.677313169971772,506566.2363369353,5.0613076066854426,5.240964176742359,4.348700710193197,3.205484139282801,,1.0565479731258332,1.6441282291437003,,-465453.5399717122,411445.1052468394,,-0.14940431480807984,0.3050139767096123,,,-1.7167081946640144,0.8092633986422243,0.5509928944556693,-0.19501710495844646,-1.9104805706852657
2020-08-24,3.3870109547820317,4.518513076631255,5536723.222132281,4.686800408133653,3.708235438840219,4.514638161750225,3.2446180832249327,,1.091153982698032,1.6133328609348585,,-72166.2899409811,453664.473628245,,0.28823516618430756,0.33032739298723984,,,-0.021668097525002542,0.8475941481903118,0.6573064433258619,0.17005536493111667,-0.18670644704686198
2020-08-25,5.740676095561742,2.398580058046427,-2220993.424822324,3.964377171110435,4.078670888538625,4.2305564890174425,3.2168344873100425,,1.10591121193962,1.579477620482043,,-65601.48052240913,442878.65315002215,,-0.8727000702946303,0.27393574454997105,,,-2.168983675324674,0.8763712736536198,0.9309657080942748,0.8236196358698754,0.35094441031496626
2020-08-26,3.529494652950561,2.981413057238065,-3391111.8812133893,3.260749981139927,3.29800493906982,4.0559405831954525,3.195740456678191,,1.1061909425351621,1.5481560447122382,,-156816.64059966177,384805.7714476424,,-0.16875733448217511,0.23836380126068438,,,-3.2899702442243624,0.9951160616208142,1.3682195189984443,0.42989753686548854,-0.13572862865493535
2020-08-27,3.635340308548379,2.6886845277866627,-2009226.9417270897,3.704087981015274,3.8307695445123215,3.452900777934836,3.238156865686443,,1.0670561131219527,1.537091211551366,,-341037.9803925576,284095.7632618455,,-0.30165067568638976,0.06421038364129088,,,-2.066078715289284,0.9995851327162032,1.181363956586734,-1.2375141803890706,1.1036658400412722
2020-08-28,2.926923892924936,3.160170240967318,-2307164.20438315,2.622165529879023,3.492758629769135,3.1494721921339455,3.288046433406958,,1.0370141981562704,1.5289597081387878,,-384972.4128109551,219615.33131303993,,0.07667389423369987,-0.04305871843121873,,,-0.13858057559014314,1.0277589406731122,1.4145706040512378,-1.7217269095204413,0.416828914124879
2020-08-31,2.8312150618784706,4.036213389421771,-935342.2963835932,3.724895870788704,2.975885943815314,3.0530122546920486,3.401602837171592,,0.9844852404041156,1.4934072820110151,,-367036.7152198759,155729.56237217694,,0.3546010026078579,-0.10811801550655012,,,-0.2890030419167114,1.0467961135836918,1.346382368815891,0.29827244222478094,-0.7291896004467466
2020-09-01,5.04811542437599,4.022500421914771,4597204.60527212,8.161804172953254,4.82309250770675,3.3777963274657177,3.4273342099477278,,0.9940875473035012,1.4455014320989032,,-135260.5158876408,287917.96627519804,,-0.22711128557208232,-0.014559237991923926,,,1.2055850036079419,1.1677350203114312,1.764726896991415,-0.1481170411174562,0.4848432035102498
2020-09-02,4.814900970553918,4.937842140979001,-1918019.8126236647,3.2833461285423238,4.585491881246728,3.769082144213905,3.556701820995342,,1.0147157235191675,1.4138467107167243,,-57112.4092233693,243699.76781185903,,0.025212944026554863,0.05799784808186488,,,0.2640134827624546,1.2039212899378018,1.1921415142122302,-0.10355242728274282,0.6711209155207053
2020-09-03,5.692175153477628,3.844097424385041,4300960.6337573975,6.300385519654199,5.2456873436157,4.00016472353358,3.594345067369086,,1.0104950910794028,1.362241159980189,,152454.1724993739,316328.25548758864,,-0.39255361630310726,0.10697374533579246,,,0.053254636933713295,1.2283485372696095,0.5892322658472272,-1.723710256680694,0.14445776632314028
2020-09-04,3.911178548421972,1.0384005399972835,180538.13854415808,2.4866276215990304,1.0854572557064088,3.5758107833395734,3.542138719808018,,1.1143479623280044,1.3342819593839872,,186577.19541431597,291482.41123399773,,-1.3261571606176823,0.009461240121480327,,,0.3373078630257864,1.2512826310398268,0.5544290468124163,1.3608333636490184,0.7522505050702277
2020-09-08,1.96155145637864,1.328566904926344,-55455.96325540729,1.851080466918937,1.6271841939116811,3.034281486440488,3.437620848054064,,1.2195748812312865,1.3050015391760557,,219569.75633904926,314175.124946178,,-0.3896348732974323,-0.1248049642124857,,,-1.496572401307593,1.2546326359817275,0.9814581742670682,0.9224837234372342,0.9960798016595563
2020-09-09,0.9748048697375928,2.322868239976817,-2080372.074584741,0.7798389102581709,2.2675301018416967,2.694355050052897,3.424762745247345,,1.2304000233974706,1.2901894622742285,,118994.93039530916,222976.22875481079,,0.8683206940268935,-0.23987333565724267,,,0.39722538233508997,1.2580666317641225,0.7975381607929037,0.2503443912645069,0.5304118640862878
2020-09-10,2.637608331569318,1.1555564123635271,-830546.7494434258,1.984684225326216,1.9926161697316616,1.9378979043298024,3.394267923762964,,1.2802382483363093,1.2556234891253089,,51778.95485024179,178422.1509955882,,-0.8252906012602028,-0.5604842729732598,,,-4.836857077244065,1.5504709560014591,2.2225260319285063,-1.754403035671414,1.3303285169900136
2020-09-11,1.4393038593781569,3.589235022169447,456303.8522918304,2.460616750962678,2.7216985211187854,1.8869254238866837,3.4147724468571083,,1.2798954495986337,1.2076807530651152,,150271.61495007254,177553.79855290023,,0.9137795283374376,-0.5931621127659784,,,-1.3429216251089984,1.4240959017317887,2.1255676531514656,0.23615199913375678,-1.367031478614261
2020-09-14,3.8666824005648017,0.5485034148755901,5278388.947746302,4.076267369968939,1.3168444403840454,1.788945998862345,3.215732421132265,,1.401230548999323,1.2134761180809743,,304359.7768837648,295566.70600591536,,-1.9529586519894653,-0.5864285264964699,,,1.0150215743843256,1.4719714956630046,2.2791780578378793,-0.49913918121019646,-0.7135598586510227
2020-09-15,0.8747331135608079,1.6094814711624998,-1273335.9486696012,-0.203656904185209,1.3755995982468292,1.8451289121095762,3.1117652037480843,,1.4408611292709663,1.2307094388094852,,306458.6300526549,-40664.672228974196,,0.6097485117443651,-0.5226410086889609,,,0.45695416820598195,1.4994409279200447,2.391614150492544,0.6829723677711012,-1.2697046906231013
2020-09-16,1.5007477806088223,2.464787310206429,-3448988.662671267,1.9005058841077584,2.834986391695548,1.8735127261554987,3.044055148172889,,1.4376929209715577,1.2336928615242362,,176205.2491699351,-96157.91723482235,,0.4961420155860382,-0.4853754248978638,,,-0.06776451095811528,1.5071578433985362,2.3388610412250763,0.650387839413184,-1.952498311812029
2020-09-17,2.4156926365422144,1.5347218926896709,-1968682.575143394,1.812778123486467,1.969013242756404,1.9493458222207274,2.9280666134899715,,1.4622345732433801,1.2219111686634765,,105117.54830757144,-88211.47277544503,,-0.45363686478148557,-0.4068485058423225,,,-1.8563932315733296,1.527864073480336,1.2092169836029127,-2.5934779348158474,-0.9697825456402064
2020-09-18,2.987693970846099,2.724975608529867,-1045479.6746306912,2.719612573520348,2.8280598794759584,1.7764939394928114,2.779121216211978,,1.3082101198875102,1.186057629307433,,-131401.7286735358,-70925.84587459639,,-0.09204236555286409,-0.44749304346738444,,,-2.2214908833676383,1.5542008056956886,1.4313612554995103,-1.3463496857695765,-0.14588230797523974
2020-09-21,1.9840667582784877,1.9402396493887863,-1341579.2438120183,2.582380424688541,2.653407419893042,2.0548411863954508,2.6422675401828286,,1.240604090007624,1.195367125768779,,-223809.00268098348,-150249.20752270668,,-0.02233716056370411,-0.2514389018338147,,,-2.644695260055999,1.5935599481837721,1.375378554352191,-0.9025906167451723,0.3305520572570649
2020-09-22,2.2266381727234617,2.3837433439575406,-1506809.9624805846,1.7619052005258986,2.427087172842068,2.2096935609544586,2.5355290535491433,,1.1598898997464677,1.199332518360111,,-575985.6619116268,-313493.2820953796,,0.06817918355417597,-0.1375484691794734,,,-0.40769463317887933,1.5842183755355492,1.1384293820831057,-1.0751919057827826,-0.2558451256709501
2020-09-23,2.9864817319103203,3.384172322806755,656730.2183125804,3.1660803547596856,2.9881704345449407,2.393570563474524,2.5848086667871595,,1.174608955682314,1.1983600584610008,,-432099.4797548816,-316815.97576601844,,0.12501334698040192,-0.07686527779550556,,,-1.726477922994072,1.5693903669925644,0.8417482658330591,0.36737041432684436,-0.08405029702596768
2020-09-24,2.9488676161499043,2.7561773850018554,-1050884.106643883,3.1287434306074715,3.1395370008816634,2.637861661936961,2.573546883175349,,1.1716824029948527,1.1997837857550766,,-315088.0910264062,-360563.19532655616,,-0.06757652343838358,0.02468355479560289,,,-4.528804667122385,1.687338383864852,1.5001771413409428,-0.987695327863421,0.20004317413997533
2020-09-25,2.586305401193684,2.5808912997405926,-433374.4600398776,2.461165246933525,2.5768004237155893,2.609044800179106,2.568157221773045,,1.1713727823755713,1.2024485956948996,,-236295.46694204566,-323643.069918667,,-0.0020955669960862856,0.015795570020317243,,,-2.1573150716102294,1.6905077267936552,1.5013532275195014,-0.21905065980086885,-1.9373566730280438
2020-09-28,2.9501798276300626,3.4518286438195678,-769194.0747237573,3.4721256555273463,3.4041674535091038,2.9113625990652623,2.582740141915658,,1.1809075958004316,1.1996444981037375,,-159396.96045907598,-273567.06229803717,,0.1570380052951236,0.11977031284579626,,,-2.6888624389992124,1.7181277956553243,1.5040672891964624,-0.3629068091397721,0.41316141172494925
2020-09-29,4.177506911724343,3.2888610081794383,1482137.0679162045,4.656242466615492,4.335071419556556,3.0923861319096417,2.5453725228535413,,1.143733674925971,1.190251840851579,,-38522.9922440861,-334947.0216780755,,-0.239173329283029,0.19466599018918165,,,-1.1357814408885165,1.7067924316902503,1.2956437239358043,-0.34535397089460423,-0.09969032801871741
2020-09-30,3.5374244291179906,3.0708877925528206,-1303960.0740808388,2.653811474463666,0.9667815094540906,3.029729225858855,2.497791891385444,,1.0979260065835534,1.182180203307822,,-333581.226211734,-487628.26234411896,,-0.14143219691201478,0.19306615298601365,,,0.5229695657117,1.6630713768220062,1.8712530485259722,-0.965111161926383,-1.1606434590259103
2020-10-01,3.3886353063225094,2.7174762288572296,-1238776.223196123,3.312416127502264,4.151669016251141,3.02198899462993,2.3867735957793554,,0.9389608912633963,1.1227418145154917,,-299619.04674035695,-859997.7272142633,,-0.2207236832905545,0.23597272809171624,,,-0.17524320106789062,1.6454820967949917,1.3350356730394533,-0.5596924270582601,-3.2518858048545023
2020-10-02,3.071989778873718,2.30646176296052,963557.8447274258,3.607598812952912,2.727924164417889,2.967103087273915,2.309891812708129,,0.874063246803036,1.1245404868134525,,-466489.1861918556,-568635.1245894416,,-0.2866108421610714,0.2503853962090567,,,-0.12820315744611488,1.6385475306241355,1.2491242012062456,-0.26863001487723503,-1.2930607475965243
2020-10-05,1.6306456463460677,1.9684168160847333,-636874.8938190378,1.7809711427166874,1.9887755101661144,2.6704207217269484,2.3563926265125015,,0.8262920737555968,1.1331351702087586,,-507359.8378100153,-567434.3795449756,,0.18825353455154606,0.12510413215109767,,,-1.5711581829756671,1.5972576622944086,0.8428719990571211,-0.28893697581708394,0.3943447236839994
2020-10-06,2.915518917272685,3.610735947235188,-75498.35808438854,3.616626003047152,3.638534037398127,2.7347957095380986,2.4705010786279438,,0.8344222680608058,1.1243025026624192,,-508361.95755146444,-547945.4607065591,,0.21386379489100843,0.10163574231023757,,,-3.820901844096983,1.69179923696171,1.7347510558667403,0.2656467054163974,-1.1335921969055143
