Date,GS_Open,GS_Adj Close,GS_Volume,GS_High,GS_Low,GS_MA_5,GS_MA_20,GS_MA_250,GS_realVolatility20,GS_realVolatility60,GS_realVolatility250,GS_avgVolume_20,GS_avgVolume_60,GS_avgVolume_250,GS_log1DayRet,GS_logMA5_20,GS_logMA20_250,GS_logMA5_250,GS_log1DayRange,GS_HL_20_realVol_20,GS_HL_5_realVol_20,GS_logD2,GS_logD5
2020-01-06,28.586329731973223,13.108821348722913,-916450.103697504,23.043153813112013,21.356087301962415,16.773742127413517,10.176891938064937,,6.600697633383833,,,270898.01214404294,,,-0.7796432331731619,0.4996950411902913,,,0.5229912284829238,1.112322432405548,0.8498056518374758,2.371711167248505,0.28228720231885474
2020-01-07,8.524255120638543,11.285746731175038,-820522.8739389228,9.675582589728236,11.868633107580422,17.230165933689033,10.398501289699903,,6.557509890767221,,,251072.59236851498,,,0.28062493484791023,0.5049999920002403,,,0.7852935051267366,1.0187641422585498,0.6836919428518743,2.866268613592633,0.8251044110688501
2020-01-08,13.12098781590359,15.646925011039473,-1734696.68025176,14.194733885201998,14.244632745372058,18.54462089044616,11.015052954928802,,6.435091531328325,,,177410.37356685684,,,0.1760613412348266,0.520916980278263,,,-2.997757118768914,1.2621966290751585,1.935821343798071,0.931417212554458,1.8828600105890905
2020-01-09,19.921079395916134,17.925516141532,1124165.367660027,18.81658318217535,20.168452950220058,17.364817252637856,11.635850442013796,,6.474785044838916,,,225639.74051015134,,,-0.10555325665259228,0.4003552747406956,,,0.3014886475704628,1.2504585064290366,1.6549101407794893,1.8930772355294547,1.774785928427191
2020-01-10,21.360868030205864,21.36295418332125,-211852.1961095305,21.726201316837543,21.925354346086152,15.865992683158135,12.261673927206365,,6.788290499433609,,,199467.88856125966,,,9.765760687866663e-05,0.2576995368657079,,,-1.6136817585808403,1.209252509515058,1.6408548480750351,1.7432743636728232,2.014119093004496
2020-01-13,18.36713483827836,21.48268241728356,65790.43210881576,21.304069285947804,19.898953249933243,17.540764896870265,12.983965358296611,,6.96922190071215,,,238206.30298734954,,,0.1566842241523647,0.3008124325301402,,,0.3401198872862353,1.2092616261921716,1.6113289871200536,1.2689642379382922,2.125115076649751
2020-01-14,30.298665319625087,21.13660877012643,1303172.872542177,26.6245140625596,27.613741547618048,19.51093730466054,13.410666974897476,,7.202008768851873,,,315412.34164882393,,,-0.3600971127996871,0.37492476256407775,,,-0.010830958582939622,1.2104216360924187,1.468679503357927,-1.4856930695209947,2.2875589679994506
2020-01-15,21.0027497625922,21.1496029231769,-763716.2394263549,20.855572896910274,22.42604642591786,20.611472887088027,13.810921270032642,,7.405992948898724,,,296479.897228568,,,0.006967760770962614,0.4003881814771582,,,0.4513771847176704,1.2109803510801258,0.8599273578378905,-1.0993740964500083,1.705234866860329
2020-01-16,15.56725008390032,16.22896525308346,-945940.1666863114,17.314550583817834,17.23621994351467,20.27216270939832,14.16133308881615,,7.3429063558736365,,,264655.9119263663,,,0.04162827036520215,0.3587334213339979,,,-2.5468164332056014,1.3386485647720796,1.3346469567930768,1.5907938911714286,0.5285973009305229
2020-01-17,18.40545763230097,12.223044479653057,175727.35410290514,17.376432206543,15.28990992946359,18.44418076866468,14.560252564364555,,6.98374399703432,,,217786.50506454683,,,-0.4093241692846241,0.23645352617163176,,,0.7354986977619015,1.3205617141528798,1.3355077626070748,2.189030927943066,2.212650506168702
2020-01-21,4.73617550857233,-3.845927937936551,1850942.6651212436,4.153240611310196,-2.6910625896415468,13.378458697620658,14.268893384813666,,7.627993590319626,,,291222.87479019485,,,,-0.06443602654849072,,,1.9234166567657418,1.3156498004027897,1.6484492148020087,2.999469939321536,3.2319346008907903
2020-01-22,6.53318978798066,12.23323997165602,-605833.7200529389,6.338500247198112,8.802058957824386,11.597784937926578,14.506433566272912,,7.478033856921335,,,209575.13807477787,,,0.6272615285190126,-0.2237781189977354,,,0.9016069349185374,1.3016454730105593,1.6818224251519258,-4.585809616878952,2.1864297218007955
2020-01-23,4.909767196896723,15.056108263294504,34763.79398851236,13.690761392243616,8.808158834919595,10.379086005950096,15.017838821828587,,7.122603889707684,,,246095.19387610484,,,1.1205572469164697,-0.36944592880333205,,,1.585678388632378,1.313242480649776,1.7820406309305694,2.9392696517774137,1.8072217529180912
2020-01-24,27.61015581252346,16.1190030413932,-286900.8623689073,20.700703113923424,18.62132729067031,10.357093563612045,15.058248317818178,,7.126644989698503,,,157882.08159785933,,,-0.5381847801642211,-0.3742542486303099,,,0.7320677637042575,1.3035959406992979,0.5460943652715465,1.3573193788796025,-2.2076185022982493
2020-01-27,14.114096665484569,11.114255234181002,-1379450.2945637922,12.535764188730267,16.583781108268937,10.135335714517634,15.23850484636883,,6.969513584717132,,,165760.040387638,,,-0.23894552176357797,-0.40779753462259805,,,1.3982271117043616,1.3244868109831691,0.49011145314901766,1.37165092470558,0.103268650156874
2020-01-28,8.778458835739116,9.976116153952574,-416389.94243863295,10.15611900710465,12.207453253984768,12.89974453289546,15.148177563699978,,7.028120119331472,,,153103.03754154016,,,0.127892990646612,-0.1606727243745153,,,0.7184904335745655,1.3271947181379535,0.3999161874345196,1.815294808768023,2.6262647156430705
2020-01-29,14.632256165821644,9.127334477561234,2561853.5930824867,12.14372756268125,11.352444920294715,12.278563434076503,15.154362902588165,,7.02247995291535,,,311045.50445788127,,,-0.47195471826129226,-0.21043353918575966,,,-0.2341000521736914,1.329242586852238,0.7154995816755942,0.6865860818583441,1.1333052973784583
2020-01-30,7.60473664943072,12.054057661202703,-1978685.500671772,9.6363959919492,11.281434125887614,11.678153313658143,15.303333274285606,,6.917538397113031,,,227374.46602824779,,,0.460630042120596,-0.2703508075419859,,,0.4977635656741226,1.3296390601711265,0.5857249006407913,0.7313777437005533,1.0992955891957232
2020-01-31,15.984558143363556,12.846124796586736,-70128.78953011357,14.14053790528115,15.593113389521877,11.02357766469685,14.75441279758627,,6.635610249576961,,,45614.25901385001,,,-0.2185809465665351,-0.29150580775472584,,,0.37333817688981136,1.261234781687354,0.590894751484595,1.313398432343919,1.1856697949512978
2020-02-03,9.745579769834222,5.992996810892734,161874.5067608019,8.208408199226028,7.701001628695053,9.999325980039197,13.611208786594911,,6.018979226737156,,,-142613.83921847856,,,-0.48622223593514763,-0.30837594005445856,,,-0.6784426824901265,1.263811639467047,0.5759311120668179,1.8018848425673188,1.6334001946495253
2020-02-04,6.973531885610584,17.269385185903403,750756.2216971344,15.290466186030187,10.691604385999652,11.457979786429362,13.819236978453938,,6.072363861941888,,,-59253.52294874663,,,0.9068134682003129,-0.18737519357538673,,,1.525808838102044,1.2984200406329633,0.8351138095297919,1.4868770688052928,1.9869518723866815
2020-02-05,10.71399142890928,-2.6301313372127737,6448454.533807328,6.311691594830904,2.076489214840848,9.106486623474561,13.123443075034544,,7.089944757394573,,,304195.3474385659,,,,-0.3654132032301838,,,1.4434311144451264,1.3219101740472785,0.9027041811186454,2.154447913057199,2.4644884273077707
2020-02-06,3.248509107664205,8.808297526751957,-2465539.497557114,3.227895968993863,7.020972024314631,8.457334596584412,12.78151170082017,,7.126648268529316,,,267653.20657329826,,,0.9974980230130066,-0.4129656639321807,,,1.3331773140007948,1.0991714768945113,0.9477488788078058,2.1354777302658903,1.1773495706289951
2020-02-07,9.750150701481374,12.388144983752513,-999531.7646203914,11.674409204377042,13.185715341390562,8.365738634017566,12.504643142931195,,7.023097333814405,,,161468.34995927726,,,0.23945722415410933,-0.40195539569116623,,,0.41297426833704615,1.0986138254760045,0.9434496218012162,2.70926788082693,-0.7809301726205345
2020-02-10,14.674442789113217,10.784236659991905,-842918.8676027528,11.917430039456576,13.24630213537108,9.323986603837401,11.97570726676473,,6.712316596732782,,,129915.01638461619,,,-0.30802189551263504,-0.25028991906306286,,,0.2843305342527861,0.9858409039662059,0.6001864686156453,0.6810437958350325,1.5667892190772859
2020-02-11,16.058757260907072,10.4403083249899,-332288.5710800488,14.575880441407604,13.693979726262995,7.9581712316547,11.423588562150046,,6.332567700383327,,,110011.06622517295,,,-0.43058020944663644,-0.3614811610367845,,,-0.12567579717483904,0.9967346457866262,0.6866408003872367,0.6667193509667954,1.9211895049915408
2020-02-12,12.689047682489983,19.62103172398257,646846.7345048324,17.694913680141156,16.62837480757952,12.408403843893769,11.347809709842853,,6.2182554841649536,,,77194.75932330573,,,0.4358628038856112,0.08934922420386351,,,0.06441870698667686,0.9947015124948732,0.5641648882345441,2.178924261590334,3.102394279659368
2020-02-13,16.839813369482158,7.736815880153657,-429626.9923597581,12.844329060424116,12.389643131046398,12.194107514574108,10.67717035769169,,5.815751331688164,5.998112890981919,,93899.22167663557,49147.43250800777,,-0.7777557082139027,0.13284499380748876,,,-0.7881483634777472,1.038168141378078,0.47113869934008407,0.9945444352498305,0.06904240708512399
2020-02-14,8.662444698157714,12.942599189031997,-198092.52539371583,10.666601230860609,12.54669684748012,12.304998355630005,10.512852054489118,,5.695825057478701,5.999185942538668,,131291.6037412653,55805.804717812855,,0.4015271531431843,0.15740703633944703,,,0.6313226354525324,0.7556096447104625,0.52906908561764,1.8988833095573274,-0.5897710630152573
2020-02-18,13.599515949742964,7.015642992805567,272036.6353937616,11.02456291248572,8.522351953039333,11.551279622192737,10.252481980146744,,5.732437252395652,6.022504453557945,,136107.06780580818,69927.11909975241,,-0.6618918311225684,0.11927639995454992,,,0.9171747248157922,0.7579475691192539,0.667673922240168,-0.32687638216428555,1.3267018992893918
2020-02-19,7.495915878686361,17.304045788751225,1384799.7518780795,15.421268945134898,12.295296000310486,12.924027114945002,11.309980666481131,,4.882564148914007,6.068402400016769,,112799.92214364996,63985.269232810875,,0.8365820120712106,0.1334025652820055,,,1.1397455770752065,0.7069669888687963,0.773347084573205,1.4728037912575973,1.9262521131676564
2020-02-20,22.08884533341848,16.858564966331073,772943.4379950594,20.33846605725256,21.993698122807217,12.371533763414703,11.541246916214885,,5.035735032950308,6.093225904135113,,181738.78004604988,84619.24201059736,,-0.27021391079566504,0.06947086238549753,,,0.5039412198779443,0.7038201873472415,0.7513412511573339,2.2867526155126887,1.016124033342146
2020-02-21,19.033367764768627,19.278509512850466,1347475.2430583676,17.931937914258896,16.892113656824137,14.679872489954064,11.752366978692681,,5.273735656429723,6.1610732163188855,,247374.35249954267,93515.56049174252,,0.012797341769931343,0.22242267188024356,,,0.03905171563819713,0.6725633607625863,0.4201495158611611,0.6802968293799193,2.4459660122436073
2020-02-24,29.51903702394208,18.834611037582818,8203673.598540373,27.18677645496018,23.29733477539321,15.85827485966423,11.888147378502163,,5.424871629673182,6.217451186182159,,671903.0755450067,234059.14350551539,,-0.4493391881734315,0.288149552107377,,,1.3582656202257481,0.697582953876692,0.5261085361345652,0.6810979144646778,1.7735975095540342
2020-02-25,11.292007175890689,14.462393960446748,-2343887.857145816,16.234603141376937,17.632734475257934,17.347625053192466,12.05555431481545,,5.451328889349736,6.127186413331337,,623681.1974159054,207766.21265543386,,0.24745661458260285,0.36393011975534784,,,0.3351365835200307,0.6687116223333677,0.5549861636671,1.571967701157992,2.007777825541076
2020-02-26,15.980426256300262,11.59390944570643,-2119765.790341929,11.53890697551256,14.619357748234108,16.205597784583507,12.136443979403143,,5.430813337850395,6.108597408574859,,538512.4050207407,202032.16983507216,,-0.32088470190155644,0.2891438997648538,,,1.1250759410563906,0.6821455651619149,0.5519470361066655,1.9797181066579452,1.7422429013241403
2020-02-27,11.316832381418948,13.069755794466031,-2054920.4284333456,11.797301473364314,14.132703841974177,15.447835950210498,12.333565045248381,,5.387217489766926,6.0755255473591046,,307673.7039449491,187571.1384689097,,0.14400963437524678,0.22514451433357868,,,0.8481841968791665,0.6628378920196293,0.5471462398781902,0.3311999094273095,1.3320517670482013
2020-02-28,14.663805512348858,13.327561728366106,109617.87946689712,13.741881424348833,14.614007778518214,14.257646393313626,12.397240248606552,,5.391264609761265,6.066218729839923,,412088.87295188254,202174.05193033296,,-0.09554804615847987,0.13981946456226296,,,-0.13682096399998425,0.6810159728601447,0.6060483222383776,0.5502303292183871,1.7835504983819692
2020-03-02,12.454724310673411,7.596174736468271,1469348.156954951,10.896179218374442,9.432976037037434,12.009959133090717,12.13474274560063,,5.495067557122971,6.0876152852886785,,489062.7202761358,224605.22741546706,,-0.4944552172043893,-0.01033640623424823,,,0.3806279923246646,0.6809294800213577,0.4894838310009489,1.6999330746238737,2.41933971566966
2020-03-03,7.812640006730817,7.507588224407812,-174354.304778249,7.329889637653054,8.518940697647622,10.618997985882931,12.210472316276384,,5.415836418701627,6.107462331506823,,472251.27969918324,213799.2570387554,,-0.039828663454315766,-0.13964931036555123,,,0.17315556043215086,0.6257299332136205,0.5089596892632287,1.761295709148498,1.9394328934308827
2020-03-04,8.53971068482332,8.041977037954055,-782219.0083111301,9.060480031564026,9.94273680128643,9.908611504332455,11.749101908878917,,5.354884138385098,6.115730667322418,,395602.51819876995,202415.66913135542,,-0.060052176365861416,-0.17037257641841058,,,-0.12527214320892782,0.6019053848759698,0.40890927919577563,-0.807879695446601,1.2674917955998697
2020-03-05,7.389196499578929,10.773139020935249,-878504.6421673186,9.617256591706251,9.189854812986823,9.449288149626298,12.419265426786318,,4.167724802597191,6.081587309286509,,29254.559400037677,194840.8330690395,,0.3770369074180554,-0.2733095197886252,,,-0.8500307743850474,0.6287162330893084,0.46622878920766353,1.1834284457525082,0.8314370719694307
2020-03-06,11.237576276526482,9.259252895240849,-913140.100809052,9.925351982347337,11.943126385795694,8.635626383001247,12.441813195210761,,4.14833570027103,5.9857156531264755,,106874.52923744076,183979.36979253188,,-0.19363982290856094,-0.3651665829523251,,,0.7019951235357064,0.5929676855969909,0.5895273036806462,0.1966154582348422,1.403227392985454
2020-03-09,10.797973323559916,10.874438335988684,-45026.21980508021,10.890358507262649,10.153384927100262,9.29127910290533,12.36612786282257,,4.16314854813129,5.925680403454915,,154599.80647820633,180569.29898254495,,0.0070564670807780555,-0.285884881607956,,,-0.3052032352475787,0.6100992213873778,0.574741644658432,-2.289675629315661,1.1873138918293675
2020-03-10,8.847077440568995,7.87545416647913,268554.95342739555,7.148199431237941,7.616151197739981,9.364852291319593,12.220688738146931,,4.270739061715907,5.93622472160023,,210173.49752971376,179852.13415852984,,-0.11633631679435044,-0.2661667503505038,,,-0.7593900514056787,0.6552488705096526,0.621061386933573,0.3248324194246276,-1.0000366950318207
2020-03-11,10.440741918541988,7.866002791876211,-579903.6612939397,9.104761190166556,9.72618043467287,9.329657442104024,12.091973461491246,,4.364975513033497,5.925068149256855,,197792.7430190192,182003.3707438472,,-0.283165615984787,-0.25934358375782945,,,-0.4757493129077696,0.6704903189457059,0.620762619946129,1.1014201908559302,-1.7374176237542898
2020-03-12,9.30505722472418,10.284703965962734,-382329.2611000824,9.82215935294596,10.19054766599612,9.23197043110952,11.625157073590255,,4.001502134182528,5.929731202041486,,146333.94323877344,179647.01473696769,,0.10009969963983799,-0.23049895619763125,,,-0.9986176986379561,0.7249695784259272,0.6540844602624862,0.8793154125215313,-0.7165487641933002
2020-03-13,11.010368829732528,12.072323971744623,-599308.2630872307,11.986402015542067,12.393177263920364,9.794584646410275,11.841932478169804,,3.895809467573666,5.928230917403115,,137849.87970239983,176076.33286920105,,0.0920781080360175,-0.18981718635619235,,,-0.8994944613532971,0.7332224598550876,0.29064283969006066,1.4365884366732848,1.0342767963423587
2020-03-16,14.68988781161238,13.74148863632584,-78333.93731381767,14.377344052338543,16.11726428369579,10.367994706477708,11.881876950534496,,3.9117517405702555,5.919609126677414,,143837.8091063947,179928.4415913421,,-0.0667397289175898,-0.13629066487794098,,,0.5538392681280074,0.730914201778801,0.6295638709459955,1.240338870993465,1.0532837313365004
2020-03-17,14.671707314532426,11.97659777209732,-489949.3789565449,14.23933845993497,14.546742660934823,11.188223427601347,12.129924689499083,,3.740478560740369,5.827254864062561,,105738.5083888794,153210.69375307809,,-0.20296640670038635,-0.08081376889157933,,,-1.17959178173858,0.7684612363426957,0.6948566211139199,-2.3462632494716185,1.4112658630165822
2020-03-18,11.823325589095532,15.382144249536085,892363.519928795,15.62573002496211,12.155025563541784,12.69145171913332,12.033829612538327,,3.6234117031825694,5.679439585114481,,81116.69679141519,161713.16457508664,,0.2631330472839073,0.05320685599464373,,,1.244357588172586,0.7764301553428187,1.086910809520952,0.4950959261042953,2.0170529022442354
2020-03-19,18.27686997380505,14.378712853430358,-282957.5070485701,15.849184691192391,18.03393075957049,13.510253496626845,11.90983700689329,,3.489578906119382,5.6450800869103235,,28321.649539233716,139878.52255335383,,-0.23988748575960978,0.126084217550828,,,0.7814996059487058,0.7868793261826813,1.0742800281475424,0.8763496331400219,1.409524658088628
2020-03-20,18.315242392047907,14.836338009034732,1538134.6381585568,20.730750247663224,17.6639985883634,14.063056304084867,11.687728431702505,,3.117408565583158,5.557138723582491,,37854.61929424317,177108.05522329686,,-0.2106541883643248,0.18501179920146862,,,1.1206189099919053,0.8196373036552441,0.9800917565838677,-0.6054912370954454,1.0166839845068936
2020-03-23,17.91717701849089,14.605248768928874,-834979.0339169111,16.0628777790821,14.38549609945514,14.235808330605474,11.476260318269807,,2.7259581203734857,5.552521722497847,,-414078.01232862106,138569.04827141494,,-0.20437889385785152,0.215479922272924,,,0.5172340536216571,0.7744218678412216,0.9797644103751098,-1.4848517793071498,-0.14646017302488665
2020-03-24,11.816028332182526,10.21597326383909,-437529.8018041325,11.718976075230133,12.706869895873211,13.883683428953827,11.263939283439424,,2.645311947583863,5.519641633800946,,-318760.10956153687,156893.70941400217,,-0.14550444136759072,0.20910788751675827,,,-0.012180055994212699,0.7728249491380207,0.5039591218487962,1.5304736511538712,0.5656685803489112
2020-03-25,10.289453647911785,11.136441691231852,-148354.9142468474,10.396343246888703,12.14388319839901,13.034542917292981,11.241065895715696,,2.644286215411415,5.522394683314407,,-220189.56575678274,157141.95893516598,,0.07910331317510876,0.14802931042123912,,,0.5582090569590907,0.7424799060918236,0.4144597613237312,1.2438107532088023,1.445907308614442
2020-03-26,11.395382871722546,6.995180618284735,1527874.2873513298,10.257128100961694,8.580789394926228,11.557836470263856,10.937337136906631,,2.7691073429236632,5.552062198529456,,-41049.82996754901,192556.4594784271,,-0.48798683326902925,0.055181327943783436,,,0.5166120735486753,0.7274301722603045,0.4010666831203903,1.1696274924787617,1.9992521467575541
2020-03-27,8.395721606760588,7.696088932136007,-111925.637791669,7.12295995918177,9.249578010347818,10.12978665488411,10.655763497095126,,2.79941719583708,5.57059700384358,,-52127.00583047732,195778.77771655098,,-0.08700997463927623,-0.050620661893450165,,,0.7545329484740271,0.7431436664911449,0.2853035937832542,1.235574012376592,1.9657476604627446
2020-03-30,9.288393733111974,10.637195539816418,-476257.088976094,12.096750145960044,11.130394706737547,9.33617600906162,10.807814537262534,,2.705499925582214,5.384718767798439,,-149407.26812702956,128423.2370543187,,0.13559123699634826,-0.14637269321211682,,,-0.034223562940747694,0.7402376150249285,0.358239617284463,1.2925370783677763,1.3782756039275246
2020-03-31,8.684153468665073,9.24357119875168,-844663.3020677849,8.695141078048493,9.762381133496971,9.141695596044139,10.894613685979726,,2.62056189997929,4.957328008762704,,-182922.71799150636,48904.907496399406,,0.06242837991803765,-0.1754226277987095,,,0.06507592869120843,0.7397940623290976,0.33953566877834623,0.43662926613497577,-0.027985912840850488
