Date,MRK_Open,MRK_Adj Close,MRK_Volume,MRK_High,MRK_Low,MRK_MA_5,MRK_MA_20,MRK_MA_250,MRK_realVolatility20,MRK_realVolatility60,MRK_realVolatility250,MRK_avgVolume_20,MRK_avgVolume_60,MRK_avgVolume_250,MRK_log1DayRet,MRK_logMA5_20,MRK_logMA20_250,MRK_logMA5_250,MRK_log1DayRange,MRK_HL_20_realVol_20,MRK_HL_5_realVol_20,MRK_logD2,MRK_logD5
2020-01-22,1.476499716139294,1.977714792677979,5234017.796086624,0.7560809403566964,1.2345237378856098,3.2102791407638875,3.8589605501381024,,1.361370744082628,,,771419.5912838945,,,0.2922678031065415,-0.18403996658267893,,,-0.7372186206293686,0.7483404925946818,0.8854278912585083,0.7172070800440983,1.1368308355160177
2020-01-23,0.1694341765456357,0.6809788904008016,3974173.379067393,0.211219745214926,0.7462729210670105,2.2932396582672085,3.6774742963853626,,1.5295342577047768,,,1036022.4994387629,,,1.3910667952924425,-0.47226066828580354,,,-0.6253891429093527,0.7454766148164823,0.8770557644992265,-1.5128183745934551,1.5228331609393129
2020-01-24,2.44219584240728,4.447683653603022,6767869.3567325175,3.871520094912533,3.281407172149315,2.318697224140794,3.6933380690043833,,1.536110364910397,,,1234709.0183665592,,,0.5994858633577336,-0.4655251882353885,,,-0.5274413658820367,0.6871048638648515,0.8537626233460375,0.90420554364748,-2.0613043838971694
2020-01-27,4.661483383195915,3.006529864440367,-2982924.1878198013,3.4868175996611086,3.900840823188517,2.1147195688173226,3.73236916662661,,1.5064938681909963,,,1113038.4774268009,,,-0.4385471753184278,-0.5681209852075884,,,-0.8818332112532832,0.6867465681792749,0.7337741389490541,0.8439569890459828,0.01969308856895224
2020-01-28,2.307616295148911,3.1486060758297327,-6217829.920962749,2.410676074240236,3.372663389119168,2.6523026553903803,3.7629714782897294,,1.4870146904051091,,,773604.0399360111,,,0.31074475439968635,-0.3497807428064176,,,-0.038754014599905635,0.7067309344752781,0.3209336422511813,0.26165445705479395,0.9887659611783801
2020-01-29,4.492573812999225,4.681131892389168,7353619.444473304,4.662751565676807,3.935916363635222,3.1929860753326182,3.860843673364859,,1.4794090240360267,,,1219483.3844621184,,,0.04111416822178868,-0.18992917509852678,,,-0.31905550934355614,0.69488759743705,0.31837416432239984,0.5155755417923583,0.9945165653088083
2020-01-30,4.213519182782733,3.036085889561789,-6872168.552269898,3.7213887271034096,4.378593939650635,3.6640074751648157,3.868868214443483,,1.474209741378753,,,1036046.038431249,,,-0.327729059412751,-0.0544045262464752,,,-0.4197589614030867,0.694784440846241,0.307759471136168,-2.184622639941093,0.8565861613241406
2020-01-31,4.16465675805339,3.7069251820334586,1419944.8108126428,4.753492458611127,4.520091583973375,3.5158557808509032,3.862640958381273,,1.474639014481162,,,549149.0127196213,,,-0.11643112011450894,-0.09406817461608803,,,-1.4549978117598732,0.7077368315090432,0.5554834521678722,-0.026131769565557565,-0.30008065611790374
2020-02-03,3.334749431321292,2.5477218683733653,-2961275.036673506,2.6589537470879065,2.8688065392832627,3.4240941816375026,3.80022996454801,,1.5037375369873538,,,455847.5325915599,,,-0.26919796859532824,-0.10422461766701178,,,-1.5613489836186425,0.6610348129950436,0.6992078601491554,-0.7166942061494805,-0.7791234656595202
2020-02-04,2.650957598967928,3.675133035930685,-1843881.1780262832,3.4591404070969105,3.3503660297212434,3.529399573657693,3.7387008031661537,,1.4811293264720062,,,310535.46327011933,,,0.32666839943771253,-0.05761040821425929,,,-2.218479474357143,0.7120557885202646,0.8089495848734364,-3.4485359976002683,-0.6414527424494885
2020-02-05,3.923227227560105,2.3342947094314117,3590223.897344636,3.3780593749800403,3.262992186775193,3.060032137066142,3.5720277717828353,,1.439602369194171,,,421350.18424252514,,,-0.5192047935776384,-0.15470801962090838,,,-2.162239075964162,0.7489086339359521,0.7258456131813629,-1.5444596804431099,0.853068542054225
2020-02-06,3.337286908183515,3.7172365227552646,-3577274.6300319675,3.357532314160224,3.994486423148082,3.196262263704837,3.567622296785926,,1.4389854733430107,,,546152.7678585673,,,0.10782234804042183,-0.109917266070198,,,-0.45105766841039874,0.7423763584697061,0.713548234521293,-3.167624719286816,-0.38397180317573226
2020-02-07,4.378468032106014,4.512642336024953,1275886.4292268865,4.641361618191894,4.487216773349374,3.357405694503136,3.5370020765354666,,1.4103311420523243,,,481990.9644589655,,,0.030183966923772444,-0.05211093630284405,,,-1.869862567683922,0.7706854398760399,0.7209690203343387,0.7785666199444101,-0.2160225236331605
2020-02-10,4.700976991706192,4.6577032559010405,401421.7067985581,5.394920112970105,5.036952302091173,3.779401972008671,3.489666745815687,,1.3519698718156954,,,342369.18186782,,,-0.00924789458985604,0.07975954530182607,,,-1.0273122103699188,0.7701666250361793,0.7753711558763826,-0.06137900232248368,0.746679126372138
2020-02-11,5.414041179910463,4.763533044032961,-2829348.944181494,5.054761167362706,5.578409870304348,3.9970819736291263,3.5031095762287805,,1.3637738820657461,,,329536.7646989608,,,-0.12800616828908734,0.13191356389971365,,,-0.6469342337227151,0.7699874461537841,0.752708777523657,-1.3827378609388128,0.08470873537116236
2020-02-12,5.416493772463205,5.028680016013482,-60681.55143816304,5.376255992625772,5.566708196666703,4.53595903494554,3.499814097027047,,1.3597996006291795,,,307349.2949098711,,,-0.07429117325916806,0.25932668333842823,,,-1.6583540133183428,0.7599608392825751,0.6187511837777343,-0.9916158595431022,0.9911700917337766
2020-02-13,4.690859749462483,3.81076976049863,-1385052.5342271356,4.583512576360263,4.748984662536763,4.554665682494213,3.427043769907769,,1.2978279769177468,1.3259460104190401,,250953.44246186392,247454.15052883976,,-0.20778467550019739,0.2844541174101861,,,-1.7989527619764243,0.7829343439170017,0.5368157903285782,-0.04838879701695733,-2.3694384219706626
2020-02-14,4.282607969855448,3.330469466957325,471980.88562637474,3.902056526171023,3.651768907463399,4.3182311086806875,3.37754745204388,,1.2807284664167884,1.3270749255574537,,329953.42035019415,339675.28381363425,,-0.25144888764978013,0.24569601260755017,,,-1.3851445475784137,0.7876112128715804,0.4704834784931204,0.5295750784682938,0.16735415961647437
2020-02-18,3.734479017714492,2.619166968230914,-208736.6333104344,3.615923733135148,2.7373479278447803,3.9105238511466625,3.30718489340254,,1.2818599291882509,1.2962619879196149,,330983.26613525266,298675.6200516022,,-0.3547520061409863,0.16757400015426488,,,-0.1294530856179821,0.8055646816952312,0.7116893559849516,0.17529928514705762,0.7122320442814138
2020-02-19,2.9249070890539244,3.247662229689425,-2931029.322974577,3.0010813416344675,3.847464347356009,3.607349688277955,3.446533472738789,,1.093829236686407,1.2924630806498272,,-69053.23928735359,260386.95482346634,,0.10467270781621864,0.045604408954415324,,,-0.1667832963859815,0.7027734432281828,0.8167537870552164,-2.4912398147935058,0.41599006877622063
2020-02-20,3.800920786518304,3.917668570073268,1460611.683560077,4.739083771403173,4.18838268447351,3.385147399089912,3.5435311616085534,,1.0414856421602412,1.2728608005174604,,-257723.54491368093,315325.8329491509,,0.03025337471346621,-0.04572628305010349,,,-0.5965631089919091,0.7062789171291838,0.746843568858327,0.26121098572972734,0.10527081298085372
2020-02-21,4.367352632345849,4.495375236867304,649311.882477222,4.341391964627206,4.685171163751818,3.522068494363647,3.734250978931878,,0.8141341922720996,1.2588445662290708,,-423966.6197431895,236238.72377560058,,0.028892122585729336,-0.058498799896569725,,,-1.0677556907008396,0.7009357731227439,0.5523695794835615,0.221312281304663,-0.37891255354808817
2020-02-24,5.787759317457372,5.106731076217315,-345236.8387727104,5.561923590110567,5.793703361529374,3.877320816215645,3.767203350062593,,0.8567525417589446,1.2664240564968245,,-779621.9295184509,250998.39593897722,,-0.12518573647960535,0.028811494619787405,,,-1.461967619275328,0.6975761466653043,0.5777502450320507,0.1731651866751037,0.5745109362332842
2020-02-25,5.46535726112409,4.465219230829398,-1944313.9649090653,4.736875696890387,4.932146069191923,4.246531268735342,3.8401378183820447,,0.8506556828053286,1.214452193287024,,-727691.4183729141,114944.62625280955,,-0.20211117909420878,0.10059422146504174,,,-1.6333701561328082,0.7073167666548088,0.607266797064369,-3.501371170410324,0.6130494469466883
2020-02-26,4.942875694616475,4.71019772817143,1379218.7332507716,5.060854178063693,5.301554811162113,4.539038368431743,3.91821740099913,,0.8554945136347227,1.2212726151447018,,-347838.9856622381,181878.0373720722,,-0.04821739859677162,0.14707837076533767,,,-1.4242013039580146,0.6640819659374357,0.41278530900001337,-0.9249951354013636,0.38017157229563114
2020-02-27,4.949256849694642,4.029148290704988,-2285870.017938185,4.736385252049182,4.71001824630816,4.5613343125580865,3.88561822091492,,0.837117843826375,1.2181929762431825,,-829813.4587828126,212976.7579210788,,-0.20568242256909305,0.1603330917443535,,,-3.63564183299644,0.832454009994654,1.0221397381208321,-0.8299503421610425,-2.193912582366146
2020-02-28,4.648319810851348,3.674527015002248,2473944.076827448,4.58794523867153,4.428809185097784,4.397164668185075,3.9175402771869434,,0.8148953231539219,1.2128666971038784,,-362507.8273279452,293086.99019118835,,-0.23508140232272182,0.11549596307436882,,,-1.8379957597960248,0.8101796334816379,0.9296505649459703,0.03504924888275218,-0.1974170564557421
2020-03-02,4.261040382508078,3.786170671688709,4397663.91037687,4.230646388555762,3.778140138847945,4.133052587279354,3.921502551669706,,0.8140095249935825,1.1580623916248405,,-213621.8723497338,305886.0597169386,,-0.1181582202537371,0.05254137484609979,,,-0.7929537044285471,0.8216629150944518,1.0645586790310873,-1.4147859426969784,0.2780561953882082
2020-03-03,4.2554064703944405,3.252519014246893,1606977.534150865,3.8414390053321625,3.652527959522274,3.8905125439628536,3.9567424089633825,,0.7651985392703573,1.1551177104479855,,14790.756191484723,183584.4922492421,,-0.2687605077421417,-0.01688015440211212,,,-1.666479031806846,0.823243687183835,1.0628606168237689,-0.8627310059899345,0.19284945727588026
2020-03-04,3.115016512006136,2.759706018522465,-1027183.3369157984,2.97476162538981,2.8754687399942043,3.5004142020330606,3.9109710580929713,,0.8090520520427851,1.1605475576030109,,55625.648247008954,196337.0562498131,,-0.12111029400206758,-0.11090439068500114,,,-2.3096813580748004,0.8283601306310968,1.0432980689608917,0.02612052255981067,0.6680814995833111
2020-03-05,2.381617133848017,4.818457077379904,1932232.371040414,4.719683774932214,3.4683887832404565,3.6582759593680434,4.035179176490396,,0.7421805947283108,1.1608093558448838,,-27273.928068202127,255925.41670937455,,0.7046740434365844,-0.09805871922815936,,,0.2241790083968518,0.8808923239659623,1.0025815828736129,0.44848504578581827,-0.23659767009242463
2020-03-06,5.881742859148815,4.828793530770831,-1286221.8946463382,5.368306598459078,6.213359360837764,3.8891292625217604,4.090757026891174,,0.7585570419444406,1.1432786378684576,,87278.70870107933,275570.55453149026,,-0.19725647273578578,-0.050544752470952234,,,-0.16835621288946678,0.8967957490169617,1.045960442058795,0.7271076947506804,0.1434650909606681
2020-03-09,4.861740289316266,4.092838300157069,-2317818.713110053,4.362166034660859,4.826157348194478,3.9504627882154324,4.06976682509778,,0.7520488603246136,1.1215175580154997,,-92406.54841576764,266017.39955635776,,-0.17215776774322983,-0.029752973058860956,,,-0.7678894477638372,0.8907122576851774,1.046916905223915,-0.3207305023147849,-1.1819907613022078
2020-03-10,4.136896069102171,3.798250443531877,-290686.93929952383,4.007009399967629,3.622056748591824,4.059609074072429,4.026794184479322,,0.7411616493882373,1.1213151286077594,,-127011.98072067174,301888.5111817052,,-0.08540521376312443,0.008116110135369456,,,-0.9546349356969036,0.8915912845179876,0.9684892637259724,0.030085932448034994,-0.6056283120101401
2020-03-11,6.357762191586353,4.98843298140018,4832475.138446425,6.50490176178193,5.514237014415656,4.505354466647972,4.038039181347683,,0.7545136896469897,1.1213459791451592,,256079.2234107242,322467.69703602145,,-0.24255463010554615,0.10950734790518699,,,-0.009379099197103825,0.9230219028942238,0.5044355212012631,-0.11026733303900521,0.8014305537997694
2020-03-12,6.5439554725532645,6.432773882351498,666829.9482227508,7.424136722359087,7.454062532254618,4.828217827642291,4.108243874664583,,0.9023751785686612,1.1367126320123133,,292454.79839376995,306236.0143657787,,-0.017135952791999278,0.16148176369643266,,,-3.509033963726196,1.0582536389252635,1.413386149155016,0.9687023075035501,0.47891183619443217
2020-03-13,6.066357730034532,4.570709540691155,-2439050.306774444,4.94958377571102,5.254936800473708,4.776601029626356,4.14624086367421,,0.9051852533632133,1.1358572635961344,,239754.9097664045,310176.0486541506,,-0.28308992709775405,0.14152710413547287,,,-1.1862867134747557,1.050506065034998,1.3190738679920493,-0.8729356905258809,-1.3544702040936456
2020-03-16,5.1359029422574025,4.600158848789128,-1526032.0620363385,5.0812007328101885,5.307899955521087,4.878065139352768,4.2097253327657995,,0.8893462863667073,1.138060575143723,,139854.26238326886,270183.1288423916,,-0.11016483342926264,0.14735124946278577,,,-1.4841311501869332,1.0515380618110595,1.287326271671573,0.6057439269216194,-0.678612229351539
2020-03-17,4.575063324562372,4.03043689773618,-26430.390751161613,4.979968805981443,4.607678209046412,4.924502430193629,4.280288829241063,,0.8088485583208945,1.1334874969503344,,148969.5745112325,282049.31745568506,,-0.12674575863465695,0.14020274933359264,,,-0.9880805551104935,1.0213826941014001,1.2843305905973572,-0.6156813724790251,-1.4602145481801063
2020-03-18,4.152717016499082,4.195186385532672,-422096.3621881427,3.655275223322043,4.255580589262614,4.765853111020126,4.327665037033226,,0.7720962050154603,1.1339960445724215,,274416.22255055426,255935.87621997268,,0.010174946544174151,0.0964484138729271,,,-0.5103168099993879,1.0045708421453414,1.1586731184326318,-0.9039362061465234,-0.23162113990212377
2020-03-19,4.689612099128276,4.126075889737287,-1424802.6405013665,4.449371681637565,4.769210527767562,4.304513512497285,4.338085403016426,,0.7676652178428884,1.115543518995865,,130145.50634748205,214613.85090589852,,-0.12802306342963454,-0.007768973130701936,,,-1.1399380158841377,0.9921281607937381,0.35690837234740747,-2.347174675959199,0.8358170614823501
2020-03-20,5.352786683745613,4.165778073351355,1112864.582559307,5.113342761021045,4.996406196045541,4.223527219029324,4.321605544840629,,0.7676486948894212,1.1148256217812293,,153323.1413515863,255126.34034905315,,-0.2507142302650346,-0.022956374281612027,,,-2.1461236709134903,1.00710532420951,0.6094326393180738,-3.5264779173416283,-0.9040374426392538
2020-03-23,4.627791757354878,5.676713546589546,54756.43048022594,5.815796378579435,5.49050373232631,4.438838158589408,4.350104668359241,,0.8078580337795497,1.1376212633096694,,173322.80481423312,209469.96455411377,,0.20429265225734622,0.020192759704725703,,,-1.1230300518046938,1.0083292873386522,0.5965615886120319,0.438666237850453,0.0737658473075072
2020-03-24,5.435037449683705,5.644834836741147,273225.1316269804,5.937561776211396,5.730037190100674,4.761717746390401,4.409085448654828,,0.8581975496304066,1.13609201450688,,284199.7596410354,223182.27289830736,,0.037874527830455,0.07694118754055829,,,-1.5725054590498595,1.0075306299834308,0.6063639907123739,0.39140456256608175,0.4789620939841865
2020-03-25,6.253785816741313,5.025020612254842,139173.20079557877,6.19561847152184,6.393667380486292,4.9276845917348355,4.424826592858999,,0.8668548563661871,1.1273783854068478,,222197.48301827576,215987.51243068287,,-0.2187574551681534,0.10763813124480154,,,-1.6192412638187963,1.0092278460818855,0.42031791952322156,-0.42818178760114234,-0.18652932498031424
2020-03-26,6.407583605584456,5.945886799148404,1537580.2458137935,6.35500486580888,6.489333725828772,5.2916467736170585,4.52066351828117,,0.9248236817726082,1.1405073541069928,,413369.99620587466,267679.9739617268,,-0.074782541010103,0.1574707176365636,,,-2.007464306358079,0.8723829570240599,0.40281249490670307,-1.200472396550301,0.5987325997631907
2020-03-27,6.347791602082026,5.118332870548109,-1350716.964617045,5.637510759086567,5.629973341153402,5.482157733056409,4.592853811058463,,0.9115547998659411,1.1368095435872656,,222136.94413365005,298558.3850789845,,-0.21527819840820842,0.1769971941725104,,,-4.887875604793791,1.185652327165277,1.5119366582076241,-2.3718037939792715,-0.04860764377070166
