Date,GOGO_Open,GOGO_Adj Close,GOGO_Volume,GOGO_High,GOGO_Low,GOGO_MA_5,GOGO_MA_20,GOGO_MA_250,GOGO_realVolatility20,GOGO_realVolatility60,GOGO_realVolatility250,GOGO_avgVolume_20,GOGO_avgVolume_60,GOGO_avgVolume_250,GOGO_log1DayRet,GOGO_logMA5_20,GOGO_logMA20_250,GOGO_logMA5_250,GOGO_log1DayRange,GOGO_HL_20_realVol_20,GOGO_HL_5_realVol_20,GOGO_logD2,GOGO_logD5
2020-10-23,0.0708709246238026,-0.267424607165573,542162.5302660207,-0.0694840288752329,0.0204297499992156,0.014440185671637785,0.3586813771356193,,0.603217746774419,0.7650423837938167,,108269.48921095397,156399.74249551664,,,-3.212419474002521,,,-2.4089040803452755,1.2859398691922643,0.9621090512139527,-1.1438230787424444,-2.441225678070683
2020-10-26,-0.2292423231649767,0.0940563100427098,-333640.63585884566,-0.2790496113850533,0.0946565933869623,0.039396386513908824,0.34318520989467116,,0.6059673961454364,0.7702946487610252,,133497.86421891645,160636.007844896,,,-2.1645961727196523,,,-0.9842853390106203,1.2762660589874555,0.6581830149928456,-2.033758707810608,-2.081195044476814
2020-10-27,0.2463013424632905,0.0729966733350355,52651.23204275616,0.0052273774611517,0.2091349431758278,0.03514030754744648,0.3655622705826985,,0.5860027129687144,0.7759950128157181,,143751.82998906338,148304.84576882218,,-1.2161418862754347,-2.3420878008473416,,,-1.5900884970647167,1.2764025228280955,0.5528254915222744,-1.0775713680777221,-3.8499690605308334
2020-10-28,-0.0506908003942561,-0.1253791936635355,-284951.78754381207,-0.095910368430454,-0.1054141298238313,-0.00017034230481309808,0.333201607515125,,0.5947242974242882,0.7853435463414586,,126617.21429163105,173867.31160482703,,0.9055982523411461,,,,-4.656067622592695,1.4661760220515168,1.432999001870186,-1.5166969224175884,-1.7341327525782981
2020-10-29,0.0145295087732177,-0.2617336343545204,-486032.1290387532,-0.0319581944754103,-0.1330159180131964,-0.09749689036117673,0.2404325489702573,,0.528819183431569,0.7972761174957127,,-15821.787212189218,175000.45515154506,,,,,,-2.292063405220234,1.4700840133355855,1.3929137092971215,-1.0944301230581615,-0.7202455671275303
2020-10-30,-0.4382292014423363,0.4667959283249931,336307.22864848725,0.0295497216940736,-0.1138744473453989,0.049347216736936504,0.3020871483465859,,0.47434480813320307,0.7959349231683722,,43306.31448096555,179711.66963717897,,,-1.8118341805823814,,,-1.9419488222047456,1.4341558270748689,1.4066045091587265,-0.5239528736727045,-0.3089458384241923
2020-11-02,0.619880535249786,-0.0175047308919076,-217105.7848714956,0.1505368181560191,0.1423009626610278,0.027035008550013024,0.28105851649942587,,0.4789327351824156,0.799439992546566,,90454.52155018387,176475.53685321007,,,-2.341430252333116,,,-4.799258035503385,1.5564058104646252,1.5469947148776788,-1.4096493645117416,-2.1931833855509137
2020-11-03,-0.1634262739106518,-0.2136545679876942,-666179.7065332548,-0.1840300464898501,0.0476453226719115,-0.030295239714532914,0.23781697601508833,,0.4827831604759355,0.809566289054342,,92407.2062739614,168379.76507126927,,0.26799857802020877,,,,-1.4624181580639628,1.5159106975543775,1.5779803474128054,-0.38500020558716136,-1.249488989189783
2020-11-04,-0.1562103394309559,0.3490256533906439,-771880.3686952636,0.0193188585504717,0.1853823488244934,0.06458572969630297,0.2460622789472124,,0.48322579888774947,0.8103338101831676,,85460.14095990015,147504.9223684634,,,-1.3375911864912393,,,-1.7953850922189338,1.5003729665435355,1.3421600547178154,-1.0036738571830348,-0.7456942141202533
2020-11-05,0.3734539752532733,0.3229109965219123,-103090.7655714054,0.2236377010102934,0.4043501958656801,0.18151465587158952,0.2637515395609717,,0.4790115912221323,0.8112184943637215,,66994.03170973479,160503.71476548543,,-0.1454180387324661,-0.3736711229225254,,,-1.7108479368160738,1.4155575310053374,1.384644629029821,-0.6225665165317305,-0.5367510849213737
2020-11-06,0.4351711215027878,0.6050771256672984,851481.2761308418,0.8524636666442467,0.6214397302349486,0.20917089534005057,0.27355849961104306,,0.4841210443452378,0.8107734849545982,,84396.4315265724,166177.9265207615,,0.32961659384871644,-0.26836389263657884,,,-1.4652339530091376,1.417073085950896,1.4345872462961442,-1.3623767911324656,-1.978466005141314
2020-11-09,1.4511711314213285,0.6994284925239445,61136.94690045272,1.061438453375148,0.693531525149031,0.352557540023221,0.25899929916352205,,0.465439799312806,0.8106499180920418,,93546.32423005847,171541.68965637204,,-0.7298626239376412,0.3083884872759849,,,-0.9999252852299781,1.425931311744666,0.30964850493140844,-0.9767907626969722,-0.33277257603091726
2020-11-10,0.2540265442533327,0.6169561139343509,-647226.615504829,0.2316918286469356,0.5002424078934347,0.51867967640763,0.21692000604672698,,0.38181471379652127,0.810712203913757,,-9105.950976003654,176554.7134024103,,0.8873591267377059,0.8717578489555453,,,-1.314716005692019,1.419262440205469,0.3194420244381288,-4.432984131380208,-0.18559408737932168
2020-11-11,0.4119944693419883,0.6666791588758363,-160821.6616298682,0.508765925074413,0.5622045276005911,0.5822103775046685,0.19806915540499945,,0.34652290983764233,0.8107538986121876,,1975.770301606512,179154.0781220497,,0.4812989836799552,1.0782156163551118,,,-2.929221900429165,1.4350330180611488,0.7422071576676337,-3.418872663730523,-1.146794095645953
2020-11-12,1.125572402426852,1.247472333261996,1322553.1749749703,1.080166705641215,1.0758092067641138,0.7671226448526852,0.22074785329674781,0.6085139412945193,0.39851253148807125,0.809940984118642,0.6926229247492954,58379.31545975874,168491.29226552942,219521.37223263175,0.10282766223405464,1.2456255757619101,-1.0139987082378952,0.23162686752401498,-5.435857038263504,1.553712047426998,1.8373989463030533,-0.46121639935982556,-0.07843588450384403
2020-11-13,0.7682211166729882,0.4935106781091125,-1449430.2864666758,0.6866872771107246,0.9008342611445777,0.744809355341048,0.2544419132724182,0.6109145770122567,0.3912349093663834,0.803790557104917,0.6911727722737336,-364086.6817648775,140803.76136475653,216922.7177816627,-0.44253310789824046,1.0740557154358519,-0.8758845695819708,0.19817114585388093,-1.54109265844812,1.4220202060575238,1.8277393473203571,-1.7534902811308593,-2.1931349233591315
2020-11-16,0.4471195066991296,0.3645787070546511,-601603.5339086354,0.2265967734607716,0.3859548068398872,0.6778393982471893,0.27420708333358307,0.6130130340676654,0.38602067112811267,0.8008142244052082,0.6896173400639722,-230094.36694927578,143936.15711521954,213457.61925839863,-0.20408345197397512,0.9050267846183271,-0.8045025989423167,0.10052418567601042,-1.836601825965498,1.3268038903638708,1.6960120629319035,-0.12455055425645781,-1.0940732493033225
2020-11-17,0.3188372260443701,0.9098871767173184,-281981.605909511,0.656825700487329,0.4825791924949794,0.7364256108037829,0.3149875887610816,0.6170350307719101,0.40844252256422753,0.792181188249645,0.6883989560725852,-223466.00727522178,49679.44402600115,213274.10472870502,1.0486399008227267,0.8492749898496884,-0.6723925609702012,0.1768824288794872,-1.7472842697583826,1.2902118593088852,1.622777444648286,-0.8761653832956506,-1.2278179782520997
2020-11-18,0.97917752843715,0.5880568686088887,-84224.18880892429,0.7049118293640948,0.9094424009641706,0.7207011527503934,0.3418317294116379,0.6200768952586685,0.4078336660495635,0.7893647643489659,0.6865743254266219,-174042.74375768015,92144.96520913708,214116.43278260247,-0.5098893040515211,0.7459059646990797,-0.5955248982422842,0.1503810664567956,-1.5870378202955526,1.2757006531022372,1.6847951870863593,-1.4984415808692826,-2.5431000285688157
2020-11-19,0.5684586446561974,0.4583513781839539,-495592.6747119544,0.4466052730609222,0.4630260245247548,0.562876961734785,0.35350434302447076,0.6222971559096602,0.4076515718141964,0.7885832927604017,0.6851430409508265,-170873.4678044853,104553.15700587843,212573.68485024726,-0.2152924746357576,0.4651652927760312,-0.565521950231872,-0.1003566574558407,-4.109209410850809,1.336185419020407,1.0937984079133423,-0.7951006212652022,-0.23683566813920692
2020-11-20,0.4696537349637317,0.4974729337235919,1278967.9556028575,0.8950326711012275,0.6372898418453028,0.5636694128576808,0.391749220068929,0.6252336602161991,0.38136438284622654,0.7885483159529896,0.6830167413157753,-134033.19653764347,150184.49878646494,215486.58673216053,0.0575454614805351,0.363846041886677,-0.4675035458710801,-0.10365750398440313,-1.3557929770116404,1.3535649537108185,1.122941287417892,-2.401478400802936,-5.530941816260015
2020-11-23,0.3524237143044386,0.3954681759864318,224691.76951827668,0.206729155901554,0.2916265224492669,0.5698473066440369,0.40681981336611506,0.6279787492262804,0.37488155068786555,0.7877002170533782,0.6806954821772182,-106116.57626878734,156358.4591613803,215296.40276747925,0.1152361331911776,0.3369980734494479,-0.4341359586725684,-0.09713788522312045,-2.4663122044296237,1.3191585573112397,1.117502780659519,-2.766476206624735,-3.47733996443703
2020-11-24,0.4009628460170251,-0.1307752545218257,-314890.8510483836,0.1791139082199127,-0.0528781684913433,0.3617148203962081,0.396631216973272,0.6282269105620262,0.3870048131174068,0.7853798816173172,0.6804062908076308,-124493.6804233443,120481.99630731568,215531.71078011958,,-0.09215081207264614,-0.45989449928904647,-0.5520453113616927,-1.4610520600056789,1.3233889178325084,1.1565433540287633,-0.46481998637410565,0.03985746349930604
2020-11-25,-0.126248869400789,0.6700674044581447,-373718.84520587407,0.2622773264860889,0.3453935670544323,0.3781169275660593,0.43640354687935606,0.6314987128603903,0.3710807471664516,0.6934236552834944,0.6786235626882344,-128932.03330644741,-192536.8543896978,213394.27568952303,,-0.1433639015421858,-0.3695285220488626,-0.5128924235910483,-2.487515162180058,1.2079025130938783,1.1070861402108558,-1.292442595296376,-2.500907554004962
2020-11-27,0.8739302809931031,0.7561772992336424,2168.291321896249,0.8218582721304308,1.052339879984264,0.43768211177599703,0.48729909355876416,0.6351678906434935,0.33867933078140533,0.6466881507620932,0.676798197254727,-104522.01228841496,-89884.38323140088,212850.1834354451,-0.1447247309637786,-0.1073852150425822,-0.2650112689427692,-0.3723964839853513,-1.4675842121201952,1.219931413976226,0.5761947696613163,-0.1199637887960563,-1.211246120714611
2020-11-30,0.7133835142326577,0.9310015044302532,-482540.3597165678,0.8735247917164051,0.7624518355820387,0.5243878259173294,0.5105093723640273,0.6394967129218561,0.3528118032439331,0.6436441353087943,0.6752073789739494,-145464.3917066677,-214938.21117734537,210641.1804511354,0.26624172927646494,0.02682253973808503,-0.22527248430904492,-0.19844994457095985,-2.197568031100414,1.218470993440071,0.5164304580097973,-1.3434873940688636,-0.835797577882193
2020-12-01,0.9717154691554564,1.0546748110260389,-618507.390447817,0.8222664412567742,1.029215569354764,0.6562291529252506,0.5641183494599245,0.6439356394082595,0.34980339474656197,0.6466039223355651,0.6742700601499886,-165534.47198548377,-154090.0604958096,204988.78214305468,0.08192472800026594,0.15124597747741764,-0.13233471335029948,0.018911264127118032,-1.5752822739009347,1.06073381912454,0.47420383923203446,-1.2089936818880869,-0.41671823514686374
2020-12-02,1.010127330839012,0.957841163818684,-271840.33771927195,0.8527482657370609,0.9609528220721836,0.8739524365933526,0.6226931360502435,0.6477070431342723,0.3083361729549624,0.6426153982088519,0.6733742786606882,-145817.50354478465,-129308.57008916214,193592.43322324764,-0.05314970757393841,0.3389721148671239,-0.039384661264580074,0.2995874536025438,-2.223731803150245,1.052266592537299,0.444450464683089,-3.617874657405127,0.08490754897340977
2020-12-03,0.9240740836411484,0.6677488130599247,-222918.3265935273,0.8220688218744154,0.9488056517562312,0.8734887183137087,0.6386292940337075,0.6506459177868616,0.30161055543425336,0.6380248493846685,0.6718441808616855,-118369.4014396978,-138765.32849370094,200665.23081992727,-0.3248801710616319,0.31317106249224574,-0.018641437647386214,0.29452962484485956,-2.0656425481673373,1.0500798121689323,0.35813187822030706,-0.9495218239629812,-6.066795433637385
2020-12-04,0.7003370469455579,0.0335535329393161,333592.85209967964,0.6509412296135242,0.1377618548348698,0.7289639650548434,0.6241614208545776,0.6512307688861388,0.3236845330704346,0.6420147591479114,0.6712404119498914,-96535.22055614357,-93819.8006868797,205954.9958108489,-3.0384195532190454,0.15521527795253376,-0.04245504090753651,0.1127602370449972,-0.6671298364897102,1.0953381463723695,0.6571563758789218,-0.07873196695028374,-0.3248665708366867
2020-12-07,-0.1236582249598585,0.3499757010575584,-355816.8108706848,-0.1087843384047868,0.2923877511097199,0.6127588043803044,0.6114063496240907,0.6533001897921256,0.3294510285313879,0.6351275203908655,0.6695017632695134,-156900.1249062199,-84641.39678089043,202491.0579033918,,0.0022095961513833285,-0.06627493757231749,-0.06406534142093415,-0.9133647928254879,1.1174843428500312,0.6867711654071107,-1.1464176351222832,-0.5429601111152136
2020-12-08,0.4842186531050103,0.3288970707882308,-34241.64499293745,0.345467179860365,0.2366872432828968,0.46760325633274286,0.592879778537305,0.6553360424641085,0.33461844272877656,0.630693020137922,0.667728938780392,-161669.0545008894,-56972.90848635342,203029.02189385504,-0.3867917202471855,-0.2373714506042146,-0.10015650189827184,-0.33752795250248635,-2.2184283680223498,1.091918653584468,0.7629668008247539,-1.2196160651062624,-0.3205114539517815
2020-12-09,0.1279781713395849,0.6190378710344548,-85689.7889727673,0.3520712215367965,0.384329251832896,0.3998425977758969,0.5929838663923102,0.6581536575577499,0.334626649870042,0.6235112878234624,0.6660749847224131,-133592.21317428633,-38969.52050249598,203798.7291985569,1.5763067388386356,-0.3940962277651904,-0.10427123431822542,-0.49836746208341576,-3.4339882653066236,1.1163005006841722,1.1143670665568042,-1.3128128109275423,-1.0823355972897513
2020-12-10,0.8316997923010394,-0.0959868103938816,964100.1075726806,0.551974869241743,0.094990771188308,0.24709547308513571,0.5548505679288243,0.6582258473608433,0.3676161849684639,0.6140219127094998,0.6659919310198491,-77346.12471415888,-9278.693669691822,209356.17551771906,,-0.8089240378645902,-0.17084927498764357,-0.9797733128522338,-0.7831066850753209,1.1439033993486591,1.1994732829866739,-0.8559393681372796,-0.2695335923019029
2020-12-11,-0.2366333297119309,1.0199692564644949,468481.2395915631,0.8699285652382862,0.2137742265788453,0.4443786177901714,0.5434754140889492,0.6627456994538815,0.34805581310435013,0.6051316953510066,0.6645902123769531,-120049.72148332922,-1306.4166328246667,208805.31556392316,,-0.2013075274468616,-0.1984068869351808,-0.39971441438204247,-0.4213592453635376,0.890907014507734,1.2513378812711788,-0.9139649749695904,-0.013677386945606338
2020-12-14,1.175376634632446,1.1807044681155183,-389061.700202212,0.8803679419710795,1.1255231172777034,0.6105243712017634,0.5778351035892696,0.6667203761941292,0.37568651257480545,0.6079192635721138,0.6647051126784235,-67031.29217010604,-524.5416600581336,193477.12577231927,0.004522630870585764,0.0550296727601804,-0.14308219185783544,-0.08805251909765503,-1.405863900332183,0.893707452539708,1.2068923941709424,0.24427179254441905,-0.1854519308366763
2020-12-15,1.247455776854709,1.0823257087901863,495211.5909587068,1.2844137144815564,1.2058577154829369,0.7612100988021545,0.6137224536760463,0.6704647540951606,0.38831221845516134,0.601015932351683,0.6643978539402289,-12190.535926738932,-9006.746307320116,193479.95291022665,-0.14199393871482466,0.21536660617646408,-0.08842833863346655,0.12693826754299745,-2.543943545476506,0.9082273600155106,1.2529494766547111,-2.774888126633908,-0.2831209727636443
2020-12-16,0.5900335745684933,1.149224485664365,44355.07690054109,0.9724198348340396,0.8038400810373467,0.8672474217281365,0.6256893191233985,0.6752276362917292,0.4013874599270185,0.529568392286068,0.6635409272895587,4126.298213763672,-65759.37192878318,199815.87591942685,0.6666631922532904,0.3264703603426016,-0.07619592039619191,0.2502744399464095,-1.7803463248677,0.9080480657569544,0.8352761099394912,-3.4584034128932757,-0.6345262313344082
2020-12-17,1.1380154079609364,0.3671851548019695,1171699.3367335957,0.6628661860857692,0.2944995262996857,0.9598818147673068,0.6146457334330526,0.676422468603469,0.40549482134978626,0.4837565523780253,0.6627123922871865,66922.47449088967,-25966.019697226166,207600.0725645285,-1.131174924273463,0.4457641086342788,-0.09577177576463888,0.34999233286963993,-0.9986764787341362,0.9266360516832277,0.8011852884778625,-0.33527617660275116,-0.7696568787435911
2020-12-18,0.918130428124317,1.0625314728156603,-607937.7414739025,0.9752989769527662,1.2057280654950873,0.96839425803754,0.644854738164638,0.6800354979679898,0.41561729507922895,0.4899058157213603,0.6623437612945279,61305.22115279226,-22813.58803642466,202054.8966751767,0.1460700627383464,0.40661421643319967,-0.053119920417870996,0.3534942960153288,-1.4678121057757347,0.7572666344263411,0.5771856314416296,-2.445381988423526,-3.1567883593844117
2020-12-21,1.0811234990606593,1.3699939078685013,1065979.2705451043,1.3372111465282686,1.3767777822332183,1.0062521459881366,0.6884807868718834,0.6849413710495533,0.4441465950533909,0.49990441807841257,0.662895856281849,50655.786899904604,8297.359857738522,204634.9818749053,0.23680551568774819,0.3795005493881278,0.005154167110853071,0.38465471649898086,-3.229769048555155,0.8257055132506936,0.8863185854235506,0.0028048158902849,-1.664478008096938
2020-12-22,1.101968746379792,1.244816093044319,-916406.415866839,1.0729928166346951,1.2361954185822173,1.0387502228389631,0.7309481827247778,0.6888738186785461,0.4551252429478491,0.5094422435116505,0.6632909375946267,-6399.12236935118,6994.05519359281,199413.28727563776,0.12188945306359718,0.35143098892384766,0.059284454425974784,0.41071544334982246,-1.8127628932733282,0.8103384582242594,0.8337431016933439,-1.7021859660311252,-1.817136452783906
2020-12-23,1.2865793862751085,1.1437713138258907,291034.12335804454,1.1733271591066303,1.3668712410762032,1.0376595884712683,0.7946755111421636,0.6918580051936185,0.41563350227954915,0.5032575898477493,0.663653934582098,23897.12635097023,14385.091972229917,194695.16885317885,-0.11765608553356095,0.26678919124082195,0.13855312949276105,0.4053423207335828,-1.6422499786616809,0.8078558425967494,0.8392227240950063,-1.486235835042469,-5.2115578508858595
2020-12-24,0.8557186381046087,0.8408705833095809,-816881.5464088668,0.6910785150136647,0.8894964333622246,1.1323966741727904,0.8032156700847354,0.6936795576507547,0.4146920908636218,0.5049710178109157,0.6634345615358452,1738.9912908205938,-191.94257466510558,190746.73202352802,-0.01750386446852841,0.3434683579465242,0.14661313693097927,0.4900814948775035,-1.617379773952597,0.7902378184793476,0.7236046065202776,-0.9064752870119056,-0.7472118305396807
2020-12-28,0.9948540471823808,0.8608695247333884,-205345.70968768225,0.931199070094717,1.0419416252865092,1.092064284556336,0.8084502813597227,0.6967725451629018,0.41472783781983064,0.4872185814358016,0.6623993893611038,-8636.708759658331,-42993.50275342069,191330.83217802597,-0.14465308642364555,0.3007058410040765,0.14866015876353292,0.4493659997676094,-2.2005470940609144,0.7947377457363675,0.6729503833486349,-1.2626554765783091,-1.601162507832289
2020-12-29,0.9608283283345838,0.8075896728412975,698667.872383096,1.011564524173764,1.018390250825198,0.9795834375508953,0.8022796897802749,0.6989894016916076,0.4137253617503471,0.4587638346472622,0.6618366671571781,50423.702845324864,-17244.791460125616,196260.6646908667,-0.17374165555340632,0.19967013013071663,0.13782170742697195,0.33749183755768847,-4.987056474503965,1.0719930058156102,1.4361972349078618,-3.402771305582332,-0.5755344082380673
2020-12-30,0.9782702130401156,0.919315155248519,-748372.7392392377,0.6995216236491082,0.5694101639413987,0.9144832499917352,0.7955117069913988,0.7025094972917504,0.410473584974962,0.4610202809233869,0.6606530776083447,43930.43540575383,-10383.171676515212,193961.2515503208,-0.062156926951963946,0.1393735874452332,0.12432664379619712,0.2637002312414303,-2.039363813501866,1.0696275688424834,1.414392562350807,-2.839658349801442,-1.1223899362445757
2020-12-31,0.7852603821782136,0.7925072630135084,-247517.6783954072,0.8662070293758415,1.1463409234361688,0.8442304398292588,0.7872450119511402,0.7055911584762095,0.4086933044197884,0.46192228835078053,0.6592618397754567,45146.56837194707,-2754.576299625238,196434.80566996834,0.009186310569838606,0.0698859663829725,0.10950354980948539,0.17938951619245772,-1.272487597038161,1.0766598404559284,1.4784916036385898,-4.194226126265666,-1.0462170568214204
2021-01-04,0.7610827629197932,1.4263189907107012,663687.6508565838,1.2871377091008416,0.9285263845854406,0.9613201213094829,0.825173520833679,0.7110096643721083,0.43157843085041503,0.4729848911952994,0.6595976570925923,89476.86724445262,18855.868921551802,195533.1779232901,0.6281101646809522,0.15271377370351447,0.1489076701440457,0.3016214438475603,-1.025516138512187,1.091981538776804,1.5794034268890904,-0.6792367104054023,-0.5353772169898132
2021-01-05,1.5466840168997995,2.11026901341609,5544937.135889299,1.9433099453584912,1.4649625791636005,1.2112000190460233,0.9290092948575177,0.7186336202021629,0.478380478281175,0.5064721932794984,0.6647124537470201,350044.0814339336,106834.29752917509,215680.75425406353,0.3107021385409551,0.2652481544155581,0.25676708471012866,0.5220152391256869,-0.7374181028940435,1.0881719832682204,1.7317835561662938,0.2759346537330258,0.22266302682697003
2021-01-06,2.036035500654741,1.495437627309995,-2401974.489433651,1.6307230139455466,1.8860361827397831,1.3487696099397628,0.9862823911701394,0.7238556416112959,0.473956846794332,0.5185982190533763,0.6656696386026818,247736.1975057853,58410.83470871275,207596.57700619148,-0.30858564370312785,0.313005341431475,0.3093507319136021,0.6223560733450771,-1.3652643744189366,1.072795013295875,0.48548846559468295,-2.671930879806838,-0.37418746188387564
2021-01-07,1.4116118101889583,0.6695859532963837,-415783.3770646551,1.1536535636568974,1.071991578062789,1.2988237695493356,1.003316835295547,0.7243815559442612,0.4548223764583014,0.5164004698507408,0.665574228942327,228659.11090219938,53512.12687712298,196308.7479910032,-0.7458279170908032,0.258147715510736,0.32574836117564915,0.5838960766863851,-2.5051666780041475,1.079882165629077,0.6738582120928915,0.3651173484261422,-1.387378140387994
2021-01-08,0.8050869405224415,1.4849790863503394,387458.2419169273,1.2090761705441526,1.120837478120123,1.4373181342167018,1.0466138960613414,0.7270108339728625,0.45752422890773986,0.5171402207385087,0.6672800044526668,252316.51244668415,36539.449432131536,182842.5938378863,0.6122056956359564,0.31721887815287253,0.364373991463852,0.6815928696167247,-2.427709722550699,1.0249015777299753,0.8113051396501006,-4.560336317679289,-0.36748773007070146
2021-01-11,1.2518503012577271,2.083529173928097,2107944.8517341176,2.3151728189760394,1.4309342622095027,1.568760170860181,1.1555896952774405,0.7330070351583711,0.4297724246928212,0.5481153958833035,0.6727072515392951,309508.749654756,78046.13174740135,176576.1621549153,0.5094404763040363,0.30567483492900294,0.45521075174593184,0.7608855866749348,-0.12302839215468485,1.0694767803962917,1.042044684365003,0.3463824115279106,-0.41975139808606204
2021-01-12,2.208715627484347,1.5298809183185522,-1471553.8410223068,1.3503814780129026,1.892804498319823,1.4526825518406734,1.181085278370143,0.735993159247366,0.43637760836577527,0.5598155288935552,0.6745859085926287,212506.99562406246,50278.86320016415,177321.7813412681,-0.36722128134315674,0.20697813975649265,0.4729681980170928,0.6799463377735856,-0.6117091016877634,1.0575280889559104,1.0642638365524533,-3.103276683992487,-0.5440582697304738
2021-01-13,1.5788066556782354,1.2134749433930825,-793380.7318618774,1.45342933033416,1.627097507434371,1.396290015057291,1.1827238021340214,0.7399232601139013,0.43643762288731036,0.5537266706444854,0.6744937992818612,192291.04404107924,-79608.9766313013,182196.95741125246,-0.2631811826960354,0.16599864461629477,0.4690288860333243,0.6350275306496191,-1.7506088286206272,1.0537452145962989,1.074428242031311,-0.13919973532789517,-1.2659805433357232
2021-01-14,1.2823174174950367,1.529094218846451,-404746.6759801719,1.6029124385361335,1.4490891193657165,1.5681916681673045,1.2050622276368346,0.7452922707383559,0.4424210163292645,0.5567986166238463,0.675415131311439,147293.1306941353,-31663.924060626327,183972.88299676185,0.17600662286740698,0.2633919450077854,0.48051003462165137,0.7439019796294368,-1.8719506133100194,1.0396273397042082,0.9545503923507181,-7.147664247658533,-0.1513948375096417
2021-01-15,1.4807465912677775,1.0973303921773443,-680453.9633497269,1.1293520125493457,1.3972841433610608,1.4906619293327055,1.2024675229624835,0.7514215156759667,0.44291762351613967,0.5534230346620272,0.6716033342590865,111052.67868162188,-36095.676793278595,178004.6929922003,-0.2996661002740983,0.21484455448114342,0.4701642268362661,0.6850087813174094,-1.3170215737826334,1.0446132530487289,0.7505201689681011,-2.152919732482649,-0.947655776895021
2021-01-19,1.0150517904512473,-0.3758466803907687,1544934.8926905957,0.7610234686630974,-0.2611239787393433,0.9987867584689323,1.1653159312028465,0.7490469669874189,0.5376909050327486,0.5647267301030806,0.6745406603211216,129714.45647947188,7531.3957375606215,188362.99796119932,,-0.15420621393973813,0.4419458270079796,0.2877396130682413,0.021905754763015203,1.1063586732949098,0.8005038720311347,0.6444509840749525,0.8999075999959175
2021-01-20,-0.3267665710563712,-0.6949367063393659,1631138.8842193736,-0.4866299874665234,-1.0389743031271728,0.5538232335373486,1.0774425222450952,0.7444163328199741,0.6801183793360602,0.5899648173156176,0.6804617395796663,241668.2877641357,44033.347037481035,193413.95231692228,0.7545747053978457,-0.6654999141356648,0.3697450114848163,-0.2957549026508485,-0.5935836669078108,1.1329305129787168,0.8033372008468099,0.5834813539573719,0.7996749458128913
2021-01-21,-0.789697294894486,0.1321852099363862,-748858.2604251634,-0.2980820611455517,0.2825658907569632,0.3375652868460094,1.0155520873484896,0.7439863248622142,0.7078498109699082,0.5811405947958689,0.6808158518306935,150926.4112156223,22516.33385929464,192101.25214487864,,-1.101428737910911,0.3111650179199735,-0.7902637199909374,-0.5436106405461993,1.0950594688083595,0.7385368612159131,-0.6772110571394436,0.07815452629438663
2021-01-22,0.1367316877784574,0.4330673845008501,-584949.4132419601,0.0552007495487991,0.3223494359312031,0.11835991997688919,0.9749646519213162,0.7451186711177835,0.7172225445338744,0.5767950923174482,0.6800589193062417,167499.26134686623,18327.854236242725,190180.71643359604,1.1528728161754502,-2.108671064468463,0.26885772011573883,-1.8398133443527245,-1.31994989774409,1.0936954872235423,0.5721137257402571,0.12044977970068813,0.09169167211806971
2021-01-25,0.3441239758352026,0.6928836908283245,1187758.9428870722,0.9758159546967402,0.5350700924819263,0.03747057970708523,0.9524202707714379,0.7478607146491076,0.7187219792778533,0.5708173355346697,0.6784524474290601,212335.50232331763,37246.316083647995,194852.76902966993,0.6998601634850471,-3.2354503143520312,0.2417896479975215,-2.99366066635451,-0.8192868458031003,1.1033612384280738,0.4856556515980027,-0.5785719851625147,-0.9052353154445741
2021-01-26,0.6536475888482123,-0.2143820879894651,-999026.3507127787,0.1493520622743229,0.0150531493803214,0.06976349818734592,0.8996576372064856,0.7454311867103955,0.7646110427795231,0.5731480082085338,0.6808117128255748,203228.26210812206,25345.07336416521,185600.87223297398,,-2.556903363471135,0.18805146278645415,-2.368851900684681,-2.0076872700947797,1.1098110284899372,0.6139583973339767,-0.4347145232173069,-1.823469402453679
2021-01-27,-0.2680391831207966,-0.0559765610830513,-401338.5435766804,-0.3739439615118796,0.1626498163291057,0.19755552723860886,0.8538153329156636,0.7450800878443917,0.7939797410276654,0.5678071921058658,0.6812037359820831,193428.62041367212,26756.63312186643,182701.36115903108,-1.5662001244690578,-1.4636952372011378,0.13622321953806274,-1.327472017663075,-0.6225139365834005,1.1115960681980124,0.6086143908372827,-0.2892028924306244,-0.44791319704062266
2021-01-28,0.1748435550676248,0.2780518605357152,153408.3581590075,0.0045689360359677,0.231619184426342,0.22672885735847464,0.8273384423003843,0.7452050153689804,0.8043637238224695,0.5697337244243217,0.6811148499794629,166165.6447024677,23708.318613708434,187762.7221710326,0.46391604193126795,-1.2944590097309976,0.10455448336252464,-1.189904526368473,-1.4825839274490185,0.7245569853252405,0.5505292985273735,-0.7083949420338547,-1.9250624266933338
2021-01-29,0.3494260694405566,0.6074435751856324,-1023177.3665017566,0.3146328736797175,0.4958687656837774,0.2616040954954311,0.8117448632972402,0.7471738037779699,0.8055089873903389,0.5618027941381709,0.6799970579136806,152425.41333934176,10273.792253204081,183184.36092899393,0.5529672836093705,-1.1323538080019857,0.08288825590967074,-1.049465552092315,-1.707955825495806,0.7084604627086459,0.5887990030256652,-0.41034679979645294,-1.7465402981299927
