Date,TPR_Open,TPR_Adj Close,TPR_Volume,TPR_High,TPR_Low,TPR_MA_5,TPR_MA_20,TPR_MA_250,TPR_realVolatility20,TPR_realVolatility60,TPR_realVolatility250,TPR_avgVolume_20,TPR_avgVolume_60,TPR_avgVolume_250,TPR_log1DayRet,TPR_logMA5_20,TPR_logMA20_250,TPR_logMA5_250,TPR_log1DayRange,TPR_HL_20_realVol_20,TPR_HL_5_realVol_20,TPR_logD2,TPR_logD5
2020-01-06,1.198306929255004,-0.1433874227361684,175513.80290616397,1.0216279946319364,0.1367504542808753,0.9312187958088479,0.26847869472610275,,0.7188736478268312,,,521587.64231987006,,,,1.2437226997265107,,,-0.12230601603323969,0.8552816591226636,1.3263072270751426,0.38703801170393004,-0.34636919772971825
2020-01-07,-0.5240380782996787,0.0148898196486833,12943428.696082847,-0.3067896097213509,-0.0065448960951428,0.6692964350021527,0.29675522151802824,,0.695707386240899,,,837201.1033695955,,,,0.8133194346202106,,,-1.2031574247508698,0.7595050899019292,1.1863312542282296,0.4183866611327778,0.26973076049894756
2020-01-08,0.1871317737227666,0.8345090613776769,-4899496.962809489,0.4738410677202722,0.5929112923804691,0.7139268834942023,0.31290453025370646,,0.7046464069219179,,,758208.6097690929,,,1.49503056049043,0.8248824241764952,,,-2.1280418367298957,0.762972246989739,1.2164344983246882,-0.022351459013611154,-1.4999010388412932
2020-01-09,0.99319858919573,0.9315193184510412,-1647898.61883302,0.7281540079774125,1.0678195786129656,0.6343857383879729,0.35132877943525026,,0.7168901897547436,,,695573.1293870194,,,-0.0641137042651143,0.5909347110050742,,,-1.0797937612171644,0.7587556618863109,1.23990037792737,-0.08705192457273603,-0.9220429302637577
2020-01-10,1.29563239627414,1.8638802302518036,3056522.024472472,2.2635710107885227,1.5893981009690386,0.7002822013986073,0.4262182274540908,,0.7927342659202156,,,894653.6620776464,,,0.3636615471971816,0.4965319125351471,,,-0.394268658212418,0.7913751510255541,0.7836335669787823,0.028948100144786406,-1.1102325985492534
2020-01-13,1.722808559731412,1.9656771784900064,-1378242.372121249,1.914611830617826,1.511370724167639,1.1220951216438422,0.5356351154095205,,0.8475839892516462,,,829423.5979860309,,,0.1318809633648034,0.7394996867188032,,,-0.9082206169002827,0.7974387336812189,0.6311974502288613,0.03358743371680043,0.7462445322395431
2020-01-14,3.5128681863873705,2.2675946479188878,2209157.581140264,2.7570373048565067,3.283067538740598,1.5726360872978833,0.6225105236006858,,0.9318425454824192,,,914019.3534738161,,,-0.4377132076889083,0.9267479932532899,,,-0.6423965890291804,0.7941628440624194,0.6665948495655989,-0.9070475379460426,0.8121316401153915
2020-01-15,2.4628905535521213,2.320197598766409,-1733659.008549495,2.169411407337403,2.014050957738265,1.8697737947756294,0.6992880531397769,,1.0061975699744112,,,850327.6784394862,,,-0.05968332798227342,0.9835099866344225,,,-1.862007380525066,0.8025513756281973,0.5590326275374449,-1.0369893316325491,0.39587832633809916
2020-01-16,1.2054242675023303,0.4968201132100418,194071.5886308635,0.9949852317867228,1.112126108198728,1.7828339537274296,0.7377233245189112,,0.9815269415247593,,,889976.7911885107,,,-0.8863588578422341,0.8823906307777221,,,-2.14437799660011,0.7945288154000132,0.7705336529661969,0.5714170411020406,-0.8331009692821392
2020-01-17,0.5235158711168406,-0.0184195783658935,-668628.4686505655,0.4298334245549888,0.2063677234433427,1.4063739920038905,0.7634791407566283,,0.9527492746386217,,,852180.2752476357,,,,0.6108842304264958,,,-1.4984973392928145,0.7891269716366739,0.6309605750382178,0.8495598047464105,0.6324943316732821
2020-01-21,-1.3637478780602663,-0.7280649610080392,51786.85905900132,-1.077942714576027,-0.7814280704290173,0.8676255641042813,0.7900029719220357,,0.8993845307429651,,,618973.8541040733,,,-0.6276017048169611,0.09372353644953431,,,-1.2156586717235,0.7851514488841084,0.5828488238601428,0.20284702263077178,0.9909313568138937
2020-01-22,0.7273377022442791,0.361948824282484,-1940590.0557802208,0.5346042636035939,0.1883250458981145,0.48649639937700045,0.8127856951461988,,0.8814123397699597,,,545036.6595036238,,,-0.6978880520120795,-0.5132379766700567,,,-1.0605098417757337,0.779930065562461,0.4484635535415977,-0.9666150152509343,0.6448209661582857
2020-01-23,-0.5502347215254204,0.1400810112168198,273932.5345835532,-0.2407777943746349,-0.0286675929459292,0.05047308186708259,0.8340504807624141,,0.8583567360687561,,,456381.413927124,,,,-2.8048537671849965,,,-1.550649321308798,0.776262884124252,0.4158150140393611,-0.14139540769493839,0.7793783558982998
2020-01-24,1.5442550854021349,1.0804027647589542,706942.227381622,1.4903285480090815,1.4047327964381875,0.16718961217686507,0.8388876593983774,,0.8595160252673011,,,495477.01952563494,,,-0.3572077467622082,-1.6129482286961772,,,-2.458119628247253,0.8122995524403893,0.5427926322446976,-0.33065368063065426,-0.5385691893879068
2020-01-27,0.6426164697393322,0.078389682263797,-2368429.8517714525,0.2950519145485035,0.3644842979986062,0.18655146430280317,0.8414691795443382,,0.8570223708541963,,,358231.5985648543,,,-2.1038557612820488,-1.5064422383228377,,,-2.6674018999843017,0.8353607778820828,0.7306725389878566,-2.785611893554259,-2.3350126216133726
2020-01-28,-0.2549311135898424,0.1695625042288213,-852467.9248118433,0.0184010838710424,0.1677921869398506,0.3660769573501753,0.8217541097267865,,0.8682068559184677,,,316623.3037693676,,,,-0.8085976364378312,,,-1.9011875591355838,0.8396013861539873,0.6563902607047037,-0.0933877422888949,-0.10800014615591637
2020-01-29,0.8394249876961286,-0.0575645204165482,5263102.148505442,0.5878581835462402,0.139520433510194,0.28217428841036885,0.7526508025218512,,0.8809928788113066,,,486133.5578458064,,,,-0.9810764545316493,,,-0.8022084242813161,0.8033996699468416,0.7457707450529275,-1.9954371949548755,-0.8686599426177062
2020-01-30,-0.412931246494173,0.3870123142230763,-1482582.0121688507,-0.2621071932926195,0.1365931814923442,0.33156054901162013,0.7414335772871337,,0.8843085788311119,,,481720.0203569632,,,,-0.8047751341556034,,,-0.9195450845778036,0.8136446422453721,0.8593429316738649,-1.5257872137293749,-1.3986451065189671
2020-01-31,0.6382990612889365,0.463311254559505,-1964437.1409902957,0.3893209795822905,0.5154258536150405,0.20814224697173028,0.6981378878159995,,0.875165983439893,,,364612.4948746487,,,-0.3204078373271112,-1.2101949046329006,,,-2.0706413846349228,0.8243104670384092,0.7945112372463236,-0.652243701405631,-0.48273795132640235
2020-02-03,-0.0012170974950453,-0.4395114072981236,-147138.11410746304,-0.0783199502750839,-0.3044643532244002,0.10456202905934615,0.5994424216911617,,0.8871151843991634,,,289544.3466084142,,,5.889194750198056,-1.7462194511489237,,,-1.486581532649027,0.6921441411553518,0.5679227675151931,-0.19052666095785353,-0.6579710017469727
2020-02-04,-0.5812088319099029,-0.1501675825149266,283450.5619384609,-0.6780031651185023,-0.2606012045293795,0.04061601171059658,0.5991034137022238,,0.8874152395268448,,,294941.18456002907,,,-1.3533582403313364,-2.691271861154662,,,-0.8737055872031521,0.6370068395702543,0.5428729541002787,-0.48860951082235027,-1.1402781180426613
2020-02-05,-0.2337906498202588,0.0295070060065771,4355874.3972715335,-0.0554969123495627,0.0424403172319696,0.05803031699522164,0.5998342730201185,,0.8869146461223768,,,-134436.53038053663,,,,-2.3356878246325863,,,-2.3234285200027553,0.6634786801716662,0.6570712260304701,-0.7571132505289284,-2.441025355307277
2020-02-06,0.2616270288740683,0.8900206960822299,-596597.9281099085,0.6758000930983545,0.2751772929173928,0.15863199336705236,0.6026098547553461,,0.8877741541684544,,,80708.42135444241,,,1.224324780850982,-1.3346829678055014,,,-0.9147349422902362,0.6584199667047187,0.6581997480455095,0.03940173388069129,-0.6871484452853447
2020-02-07,0.7505062775715441,0.524332147780461,-1066812.2461140528,0.615563621793422,0.8543965647675247,0.17083617201124354,0.5822504962218171,,0.8844972381582985,,,109762.7399903908,,,-0.3586226622371121,-1.2261957221552269,,,-1.4319909548253542,0.653003251257213,0.5859869158696261,-0.7035508277622,-2.7965389616336576
2020-02-10,0.6135906007137084,0.2265914102424524,556629.3879202912,0.949564289139616,0.5634084096773684,0.30405673551935875,0.5003860552213496,,0.8339586888092055,,,-15231.891837218263,,,-0.9961794909354603,-0.49816559695006585,,,-0.9515141582320767,0.6161517402276112,0.6157153849431849,-0.41033300837303827,-0.406311239665665
2020-02-11,0.515428796866404,0.4069370836369632,121881.20042263436,0.4127603935974644,0.5525055808981012,0.4154776687497367,0.4224490504786974,,0.7593080609954993,,,59774.28678997591,,,-0.23634058167205868,-0.016639981579470803,,,-1.9679346054602365,0.6095459733485741,0.6211659828822577,-2.1422104155426926,-0.585002146201735
2020-02-12,0.6893593648404153,0.5878580819381707,1569042.0866878857,0.4076493415748707,0.5230663943993754,0.5271478839360554,0.3384622221796616,,0.6256006807668494,,,27768.512067356998,,,-0.15927714803607038,0.44306864133680085,,,-2.1592031643824137,0.5862771517891823,0.5701743263568162,-1.0181388905976252,-0.5827673461080543
2020-02-13,0.229645156547166,0.0415664064900838,-4157.101577387191,0.1530104900252595,0.2847092513436386,0.3574570260176262,0.22453066256584533,,0.4191100873329729,0.7708141257201518,,114243.60741596238,335375.24780083133,,-1.7092430152263633,0.465002868523975,,,-2.0272380756045494,0.5911150128308337,0.5053499201855925,-1.006842886898502,-0.16433906777769
2020-02-14,0.436275828269288,0.6089147776219814,-1146038.880099792,0.2242792172537573,0.3773492337097828,0.3743735519859303,0.23013539578644232,,0.42366778091147883,0.7697840341141791,,47238.083979429604,358666.90607646486,,0.3334036427283985,0.4865862879919965,,,-1.8768598383719908,0.5816048958489055,0.4833844828041187,-3.86053668469037,-2.4700263544734233
2020-02-18,0.2769450259022363,-0.0954587106637436,-1088995.4218124924,0.2230321406838857,0.1064561844212015,0.3099635278046911,0.2262834391715498,,0.42638804778910305,0.770320917209871,,26219.73632133326,368109.5979160177,,,0.31466626921230845,,,-2.149212233338903,0.5932481811311315,0.12044838070872892,-1.9875910330689146,-1.133048090562523
2020-02-19,-0.1556802820489071,0.4666550436019312,-661105.3331930246,0.0827175008980596,0.2297852180012203,0.3219071197976847,0.2860194394020483,,0.36490506504907905,0.7657132669112315,,-9424.873291268037,354145.15103736706,,,0.1182032776548203,,,-1.9168621377091861,0.5875167933712463,0.12949869985853063,-1.9501007793534053,-2.8181224668917997
2020-02-20,0.6101444813535348,0.6797916676314628,-91280.71808498586,0.8751316425381237,0.6158864044533399,0.34029383693634313,0.30191158156949727,,0.37516301832487703,0.7653484769927628,,83040.59359349372,364879.3356614916,,0.10809059629908607,0.11967527241746487,,,-1.3499808000844589,0.5750019445064245,0.3062548781710189,-0.25456923303625906,-2.386688857262629
2020-02-21,0.6499779032035757,0.6303659802124653,-1134274.214016931,0.6185383383570091,0.6360599498309227,0.4580537516808194,0.32642583001927955,,0.38001888505705217,0.7624584454743506,,12630.256163469505,349922.2709985096,,-0.030637795551938615,0.33878378292901185,,,-4.044320218599052,0.7778056936463653,1.0354310937365054,-1.8096529879757317,-0.5296694355446663
2020-02-24,1.2330161813806717,1.553569867915332,2171780.267195798,1.426395598668675,1.4204072298260757,0.6469847697394895,0.35008418517709844,,0.43950208808850827,0.769378350660407,,85872.15815417831,390827.0272419945,,0.23109207567729279,0.6141490997701146,,,-5.11793621736131,1.0671816122216324,1.5937601083884145,-0.13492871095194608,-0.05693540192775901
2020-02-25,1.2059193414282203,1.0777440000930536,-1940260.011268796,1.2083213456205222,1.2150649346972724,0.881625311890849,0.4000519010685612,,0.46315934929517316,0.766085027967635,,107280.65017931114,343741.65630956396,,-0.1123722474350689,0.7901728579341998,,,-4.999162991818974,1.2599208009448168,1.7528099278908076,-0.8043513596966827,0.15973736868514254
2020-02-26,1.2223773922573766,0.5952247924174685,-954401.3049547776,0.8981215258237878,1.0231925287223935,0.9073392616539564,0.42133501547799357,,0.4617884426896939,0.7584673979626233,,102183.98117216444,345693.16621005017,,-0.7196137871088022,0.7670881498439556,,,-2.078873679755097,1.2593370707445286,1.717705190238104,-0.042547361800436764,-2.051283729566528
2020-02-27,0.4542542566365402,0.2110986685156977,345054.7681601308,0.3521862627680274,0.2488549607590169,0.8136006618308034,0.43476817492460584,,0.45090367222439,0.7588347502176034,,-143718.38784510113,361898.8911676316,,-0.7663314304522023,0.6266567003711373,,,-2.269814928341593,1.2236381221554344,1.4569131288155543,-0.14312546135442994,-0.757807310977993
2020-02-28,0.3702659203228968,0.9592588040282184,5060428.764857288,0.872790622475355,0.681082732744521,0.8793792265939541,0.463380499414863,,0.46562944417743796,0.7586664213592343,,183432.15100620585,401986.1755056514,,0.951939456048079,0.6406677046444871,,,-1.6517824731220825,1.1956294734697817,1.690550816625628,-1.0105079772194292,-1.1120233447671672
2020-03-02,0.8432615386238584,0.8221470747337651,280513.81944063585,0.7223024211889371,0.90605853603331,0.7330946679576407,0.481322290423576,,0.47248949305466337,0.7499004191980125,,295679.6990277524,387938.4446026109,,-0.0253578552778046,0.42073775673381947,,,-1.6941458633782789,1.2004472925351415,1.3997778336361728,-0.49257909836915453,-0.31276360998217817
2020-03-03,0.9274440362072288,0.9243931038593304,2549565.121092753,0.9692785623833408,0.980618289568806,0.7024244887108961,0.5495175159814487,,0.42901633946156553,0.7322207591810954,,430514.86078776326,433549.106483813,,-0.003295036093925776,0.24549725649797893,,,-4.479443038691034,1.2943874576760674,1.1721938589408096,-3.356251736225193,-1.8750265440716694
2020-03-04,0.9560918054437924,0.4576715068955579,-1194013.4830607064,0.6877698961467207,0.8088048166679123,0.6749138316065139,0.5799094704519729,,0.3971906876903929,0.7029799459050924,,356641.6585378049,391056.828472568,,-0.7367022463132472,0.15171301991422403,,,-2.1116761756734865,1.2507561294323388,1.169793063363151,-1.009295759030445,-1.9837439058778408
2020-03-05,1.396426920676337,0.7803736701865898,3480439.6819311343,1.1964632474806989,0.7872796323700673,0.7887688319406922,0.6174528036609735,,0.3774221000495342,0.6907193162640383,,312869.9227707849,338544.83191994793,,-0.581899184362459,0.24487065498513605,,,-0.8935912869804551,1.2940231354779377,1.3657470129656357,-1.9378070324511876,-0.5633916546322857
2020-03-06,0.3541860541990047,0.5987155749674447,-2371871.6923861774,0.5605296739781735,0.8687648832376382,0.7166601861285375,0.6028875476052342,,0.3719306871328365,0.6908256700672897,,224106.2345569715,354341.0885601689,,0.5249643003370765,0.17287109868213413,,,-1.1768921210265666,1.2804632283141393,1.4256570000236863,-1.9586828979173423,-1.0201434152693598
2020-03-09,0.6986001412467253,0.989033955126656,-538853.2223450863,1.177894906026605,0.925212290498706,0.7500375622071157,0.626122637972544,,0.3811655941633093,0.6921015655641033,,250504.1857454198,351946.6850409433,,0.3476501292625539,0.18057702900191655,,,-1.375621061857913,1.282575071505889,1.4535584017216252,-1.5670477803721434,-1.790439058996112
2020-03-10,0.6652700386720944,0.3087174999691893,-1582420.7213748996,0.2441912769369274,0.3316092529572128,0.6269024414290876,0.6302289424588808,,0.37705511102645173,0.6923572627769669,,143551.68028066025,340991.1501736961,,-0.7677664122776335,-0.0052922213801490404,,,-2.4370543421796036,1.241849604686154,0.6501627873087412,-1.237880993960699,-0.48503507122154194
2020-03-11,0.4192094000152391,0.5927667653093618,-200449.09215374105,0.3419132084314888,0.5763927596460618,0.6539214931118483,0.6395204265425007,,0.37353630875749644,0.6855227614473811,,127435.16565184148,338877.6834759494,,0.3464304520362563,0.022268741202627756,,,-1.450386896541699,1.2563899860300285,0.5836504182600394,-0.9256665734892026,-2.001775131494929
2020-03-12,0.6689959836019224,0.5956261449430151,-912960.008276755,0.5696259726127053,0.5511155287661413,0.6169719880631334,0.639908829692743,,0.3734837978737861,0.6855710085197749,,3335.060903609451,315040.97548159416,,-0.1161648598642176,-0.0365020899482094,,,-3.989420173939539,1.306421676260644,1.1706159511291876,-1.2485914240896883,-1.6887651144068727
2020-03-13,0.5179200595682456,0.5647044145411684,-1071134.075861191,0.5726043066873014,0.7958219034308112,0.6101697559778781,0.6660657300952972,,0.3467344788839219,0.6847936402709023,,-50013.78781058073,304852.4993482893,,0.0864815289540155,-0.08765115256663265,,,-1.4996082131259842,1.3207528698911981,1.1155712223191703,-3.5733264313310094,-3.381066560395854
2020-03-16,1.0445832497742664,1.030089050960921,4786744.098140907,1.6329663426785626,1.200101338561559,0.6183807751447311,0.6871244437622442,,0.3557533545671993,0.679562601956071,,246625.3611014542,394613.4120897981,,-0.01397274608158364,-0.10541100793420169,,,-0.8373293683725398,1.3633568488271084,1.2292209551203543,-0.8336447095714462,-3.1928403135343753
2020-03-17,0.8917755666075031,1.099557632436044,-446223.9726369418,0.8835709434703496,0.876337669621666,0.776548801638102,0.7468752609172337,,0.31547041524023023,0.6679668466230417,,278763.93356023176,385721.3150430669,,0.20944873159124697,0.03896130436272222,,,-4.929063530821949,1.4760465043977864,1.8011937509023324,-0.6257629288044655,-0.2346594397740111
2020-03-18,1.2021058955713375,1.3649696378852667,-108335.00566722034,1.209990001139694,1.115379959487754,0.930989376153283,0.7917909906314005,,0.3367084408049857,0.6304654170119862,,306402.449936522,305317.143583109,,0.12705725337256896,0.16195040972242006,,,-2.3579916600170705,1.4699189830106207,1.7070594701610384,-1.0939812676451997,-0.2585079751694034
2020-03-19,1.685078645144937,1.939855931170204,2141457.150181992,1.984150457639416,1.9157619195180509,1.1998353333987208,0.8547942038083376,,0.4217881776940397,0.6457795217499014,,418039.3433498709,348705.53214899614,,0.14080147164259335,0.33907886152820993,,,-2.6825500397203466,1.443231243411061,1.5581730281168986,-0.17399833264342132,0.2958211993821588
2020-03-20,2.3321897752642293,1.522883513317673,1305496.373546376,2.00513177258669,2.125231865927365,1.3914711531540216,0.8994200804635979,,0.4434521270427454,0.6432723195562551,,540027.8727280361,336346.5142728765,,-0.42620205796546656,0.4363666493978414,,,-2.1194297727052054,1.405811167590829,1.4854957534519544,-1.8457054867718925,-0.04272056777821856
2020-03-23,1.5705471607842618,1.388765655575661,-173684.56890745834,1.3708350099048463,1.1458777195029732,1.4632064740769697,0.8911798698466142,,0.43204136721007885,0.648547119071495,,422754.63092287333,334701.2695342289,,-0.12300873364841276,0.4958392404450443,,,-1.4918447152320158,1.2796008913549577,1.3116202866429336,-0.595856643694932,-1.0253341192787162
2020-03-24,1.8564562742585975,1.1036471120515152,1374830.4203594383,1.6269834415731097,1.2427075384998665,1.4640243700000641,0.8924750254445375,,0.432668447415474,0.6446755583728999,,588509.1525042851,351340.4670828168,,-0.5200491896980384,0.49494580999054294,,,-0.9563944868036581,1.147659119559928,0.6937093306034797,-0.8693203146637688,-5.499337550403423
2020-03-25,0.9847288522823856,1.5757355500157608,3089328.2134251967,1.367013768730585,1.4109720191362118,1.506177552426163,0.9415005633244521,,0.45231887322899567,0.6539212854509204,,790695.6284232838,403167.6377882719,,0.4701111317189976,0.4698553516843051,,,-3.1245149499287623,1.1691051110846071,0.8752029838474449,-1.6768076673871326,-1.5570071825517862
