Date,Open,High,Low,Close,Adj Close,Volume,FSLY.csv_MA_5,FSLY.csv_MA_20,FSLY.csv_MA_250,FSLY.csv_realVolatility20,FSLY.csv_realVolatility60,FSLY.csv_realVolatility250,FSLY.csv_avgVolume_20,FSLY.csv_avgVolume_60,FSLY.csv_avgVolume_250,FSLY.csv_log1DayRet,FSLY.csv_logMA5_20,FSLY.csv_logMA20_250,FSLY.csv_logMA5_250,FSLY.csv_log1DayRange,FSLY.csv_HL_20_realVol_20,FSLY.csv_HL_5_realVol_20,FSLY.csv_logD2,FSLY.csv_logD5,FSLY.csv_Mean,FSLY.csv_Variance,FSLY.csv_Skewness,FSLY.csv_Kurtosis,FSLY.csv_Shape,FSLY.csv_Location,FSLY.csv_Scale
2020-10-30,-6.18495172263728,-7.519776391525482,-6.17067497082607,-6.6481464712709055,-6.6481464712709055,1014251.9780593588,-3.489966505659379,3.5310844543506192,4.1068657885570055,12.74446457145407,8.298323053570533,6.096499716199096,2565850.8515475364,744118.0553016883,635571.5894401735,0.07221888943356916,-0.011712895693795982,-0.1510551211052729,-0.1627680167990688,0.29943875653406227,1.0021919390754286,1.377965319624781,1.3330484692234548,1.2968156141700262,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-11-02,-5.551923097473718,-4.65001028856608,-2.639092171083199,-1.7178426836380964,-1.7178426836380964,-5779987.09084533,-3.204325471044915,3.0497605072357814,4.0947742314189846,12.752215470070704,8.185389482665585,6.105070765931672,2381940.3948058547,576422.5256361949,612336.1258665532,-1.1730751218969178,0.04943854145155646,-0.2946485177240376,-0.24520997627248117,0.6985913926482067,0.9956660550134839,1.008650057309105,0.8865931677780632,0.35641853221868125,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-11-03,-1.3272755228896642,0.4042963539660817,1.2133367765705358,2.4804092028513764,2.4804092028513764,-2975950.597702656,-2.5771658853941304,2.5729726753263997,4.107997988377691,12.57638177418649,8.147651465845971,6.0979466682438055,2057330.8263478992,590753.2674030486,597843.6447608814,0.6252951855150116,0.001628387642339394,-0.4678738889109635,-0.4662455012686241,-0.21190639703537956,1.0091858865564376,1.037003698978641,2.211407486487187,1.142883664268544,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-11-04,3.2843242624605864,3.455551236154044,2.970321076738209,3.194175800372861,3.194175800372861,45820.02027077973,-1.3672189048181806,1.2586939095150578,4.122184638669767,10.874902990060377,8.097445081324514,6.091650177720894,1258600.9504431176,632576.1450506824,597604.9828131667,-0.027831837711047087,0.08270407652829247,-1.18630867133869,-1.1036045948103974,-0.7231319451139349,0.9326766689147269,0.868583996916229,1.5916849538693079,1.8000144533768998,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-11-05,5.788369090192695,3.322223211607998,5.376505830561435,5.166872421733835,5.166872421733835,-2635980.034216061,0.4950936540098141,0.8076891654978077,4.143626104963296,10.490778623978683,8.084529727963979,6.085829754064157,1159283.6198669882,668671.2464634231,578337.3714906276,-0.11358301688486563,-0.48943034364801274,-1.6351492658920082,-2.124579609540021,0.7199266964683059,0.9144625076384756,0.6207293705006304,0.9882255400014309,2.231256939085739,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-11-06,2.694185798614392,3.242667279534963,2.9051343529485933,2.7873603017219963,2.7873603017219963,-2313753.273292535,2.3821950086083943,-0.275343888916201,4.155089842672511,8.922670313051574,8.090258020234927,6.080541501491696,865849.8579298059,581933.6119992962,572895.3571618618,0.03399897638332127,2.1577567925720125,-2.714068508254932,-0.5563117156829195,-1.0860922131723343,0.9551137984390841,0.8187057548269575,-0.8993955165883838,2.2444798894069984,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-11-09,-0.95992513338269,0.6754408420062816,-2.528216704831266,-0.8932060807029671,-0.8932060807029671,-304496.6375880493,2.54712232919542,-1.2215288301307918,4.148641691188104,7.813751861151346,8.116063230711301,6.085053213626249,1131924.5443350226,632272.5197621409,567933.2404518832,-0.07203796764514485,0.7348610099091377,-1.2226777636662791,-0.48781675375714156,1.1642931404842123,0.9383125000734307,0.9509921770140697,1.8017227541948102,-0.19281247097858953,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-11-10,-0.1817494189633279,1.8915842026660885,-0.4733441897629618,2.694859683504077,2.694859683504077,-523361.57912621833,2.5900124253259604,-1.999616651999132,4.150211561309157,6.423112870071886,8.122558545644694,6.0846256015998925,1040804.7506669778,677058.4928009182,531095.163126957,2.69647249698952,0.258707184935387,-0.7302038233842508,-0.4714966384488638,0.8607477434428221,0.9329252219759608,1.017613949179897,-2.380539951049126,-1.5396764266941745,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-11-11,4.571948148406484,2.1560059674957017,5.485510119109264,2.6376776448616823,2.6376776448616823,-2751349.1916717645,2.478712794223725,-2.3800580461312557,4.155744007905969,5.860274274006072,8.128281870977775,6.082610625326629,637040.8486790473,640620.4418321588,536196.649884325,-0.5500405547137123,0.04061451432785186,-0.5573665990353454,-0.5167520847074935,1.2028233894857872,0.9276183229910034,0.9491148626597029,1.261548186799031,-0.5860914227173519,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-11-12,3.046771659057029,6.058869231724756,5.315881241979554,6.691075356195427,6.691075356195427,1537011.8052206542,2.783553381116043,-0.9679684912201474,4.177751154137716,4.15112466214563,8.130708062349798,6.081787553862282,-1570518.9825935727,640723.734982767,544745.0437206834,0.7866920444576567,1.0562840487810032,-1.4623288429872672,-0.4060447942062636,-0.2970753989371486,0.9239872409129528,1.0161838213184018,1.3853478314748457,0.4214716074951016,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-11-13,10.315841446777569,7.392079561135915,7.73637326192565,6.060401542544149,6.060401542544149,2126678.991654617,3.4381616292804735,-0.16841053797445332,4.195041799032452,3.86404085569724,8.042116071909657,6.080967345610428,-1172742.1529487227,432348.944110654,551515.6156258606,-0.5319046592274651,3.0162875205307778,-3.2152539059683574,-0.19896638543757988,-1.0662602045072225,0.959815116568916,1.009098667779464,1.2304366953781782,1.1857195957519586,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-11-16,2.024089892765588,1.5621798040827102,2.1795483941498617,2.8234803567862485,2.8234803567862485,-2415771.8082613945,4.181498916778317,0.20578969842285666,4.20091593734675,3.767291579489178,8.046241130188154,6.078921779310147,-976414.8787748327,423580.5404518547,540387.5311509017,0.33285012920184226,3.011570287877812,-3.0162030949233056,-0.004632807045493498,-0.4822890427350343,0.9428297997273271,0.9534067845141498,1.3526328666822625,1.3128325287276945,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-11-17,4.096021560458112,6.378924145917999,6.4454657218699865,6.081736923489231,6.081736923489231,-1937029.6510468177,4.858874364775348,0.5953537562307509,4.21676180069791,3.9568746284115317,8.046933710771162,6.0786395518345575,-630835.960466759,404386.4710408316,533592.8752899516,0.39527418187822083,2.099406300723355,-1.9576669895045884,0.14173931121876673,-2.7099283243923318,1.0938559545697992,1.41422274041007,-3.8473885070958027,1.2199083287102772,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-11-18,6.945897371816834,7.001064275911304,6.334220514880997,7.542663557958427,7.542663557958427,-1021983.6497685378,5.839871547394696,1.1890168566032506,4.240422595409126,4.0680505514093355,7.998580192229806,6.080032513895095,-698953.3531349562,326914.06488753704,529855.0920720097,0.08242419759897088,1.5915820065545905,-1.2715361382713188,0.32004586828327186,-0.40519950183917164,1.095623739274199,1.0054666178247882,1.5516357340233666,1.5902522210655459,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-11-19,6.508177073935656,5.269926767523721,7.25461829273636,5.057416526673315,5.057416526673315,-2521883.888926744,5.513139781490274,1.50833661751328,4.2497659613966485,4.110426938514543,7.985542633616414,6.079483835780474,-620424.9955977616,346612.3625960232,522801.53662524984,-0.25220361257890916,1.2961268283345182,-1.0358564476750818,0.2602703806594365,0.6854634991473226,1.1090419252824193,1.2431849484454096,0.024029365193768797,0.49082217997506083,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-11-20,5.597103890129318,8.318408239567283,6.793263347108699,7.698088740412679,7.698088740412679,250449.21938649565,5.84067722106398,2.0427668383233675,4.2785129360268295,4.188817374165713,7.93039193986857,6.078726928205562,-1028145.8209897153,222869.55521083742,521560.7169594689,0.3187227810286856,1.0505415704110146,-0.7393003221502688,0.3112412482607458,0.42208941699432523,1.1111387679132478,1.336846668868887,-1.8615908049219922,0.4932850013023417,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-11-23,7.50001716866597,5.637723923428467,6.0276403563621415,6.553270713433086,6.553270713433086,-444479.3418285651,6.586635292393348,2.5277327668305425,4.3064536165687874,4.117323077206604,7.90203572454451,6.073039609258674,-748320.9711261907,287579.9423486191,517983.21505334816,-0.13494103911715102,0.957719878966037,-0.5327919772520792,0.4249279017139579,-0.9418228373475523,1.0469147385917503,1.351217847597868,0.4026974060584307,1.3163520274238611,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-11-24,5.351740771117171,3.840346677083126,4.611262311811963,3.75873859941094,3.75873859941094,-1056739.6980936164,6.12203562757769,2.7484391330712166,4.318746413556494,4.055558395217805,7.895157235195856,6.0687897032904505,-626212.8411207201,238670.04875843288,517266.65796100977,-0.3533384635268503,0.8008614975387341,-0.4519320155326079,0.348929482006126,-0.26017633458516004,1.0439854849158692,0.65517156651838,1.3710157708738915,0.8428587323408706,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-11-25,2.7771727247402964,5.22722502851088,4.650576161373728,6.446162634135291,6.446162634135291,-619786.6033925582,5.9027354428130625,3.213525219903326,4.342019219628935,3.909810774436356,7.86373427031967,6.065734461571514,-686169.5299115754,288678.4952792835,518805.26421490166,0.8420516086037851,0.6080473439325806,-0.3009709639834159,0.3070763799491649,-0.5505217468709469,1.0152442352572977,0.6750220580684257,-2.2339168674194543,0.0921241313954108,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-11-27,8.948139053881526,6.980694216184311,7.944180774507743,6.694611660599207,6.694611660599207,-2146948.57656101,6.230174469598241,3.755490321553593,4.367997086025822,3.572894213987994,7.867946659438477,6.061830466413324,-1223764.4803864975,264851.50233100884,509047.789662384,-0.29014261065698826,0.5061854821567866,-0.1510857163223799,0.35509976583440667,-0.037196742108858635,0.9428424221376392,0.5155719752505382,1.0770048745274974,0.4929844934388603,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-11-30,7.139450834324023,7.6103210957482545,4.546023918583849,6.36289596567822,6.36289596567822,1836730.96249892,5.963135914651349,4.406042443401049,4.393967575022947,2.642212316998029,7.799277869167628,6.056389255173907,-1182640.5311645193,278182.0924612274,516393.9117903294,-0.11515224520180165,0.3026196214546986,0.0027442868657916062,0.3053639083204901,1.1198182371112888,0.9798968999020101,0.7783668174444007,-2.485706948456715,0.28907568197761346,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-12-01,5.669219166911745,4.049600765983044,3.394777707036525,2.781902239178116,2.781902239178116,-366473.99777866015,5.208862219800355,4.63102968954186,4.398678449816818,2.256778208549657,7.7877234894306895,6.0546683384073186,-911964.876511186,236075.20201057434,514518.792975575,-0.7119164427881691,0.11758220947911999,0.05147509502637131,0.16905730450549122,-0.4233902188539486,0.9640679436114796,0.6709719143611238,1.364230080675606,1.3274379261133593,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-12-02,0.555131315181093,0.5585482103103772,1.161601038303985,2.782210977308253,2.782210977308253,-797071.1195003702,5.013556695379817,4.646119778264704,4.40538486112258,2.242605600476544,7.787657526133746,6.051934064534769,-803020.9026010716,277371.40922584094,511895.52010857104,1.611796516477306,0.07611316750114612,0.05320479023415229,0.12931795773529814,-0.5057504774794137,0.9672788506681377,0.7003508398564288,1.2755541196434281,-0.0237522422219591,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-12-03,3.97395201586356,6.165884171514705,6.865728498375077,6.095746205028071,6.095746205028071,-1247372.0653549647,4.943473409558374,4.791198298497465,4.422810551234758,2.237581373152038,7.785705990613462,6.050498369733249,-867680.5068823589,311909.30471199885,506203.93313781463,0.427830114945966,0.03128765663374868,0.08000518150810423,0.1112928381418531,-0.3568973588705679,0.9596064656992139,0.6725918840683286,1.1981088345675988,-1.0486330342975303,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-12-04,6.193042969853458,17.98780652186919,7.298926924133575,10.99614028083242,10.99614028083242,30505470.874416538,5.803779133605016,5.082661691452393,4.462786912224258,2.633686563662184,7.825035511554506,6.0608135078537275,789392.0385492711,863417.6729907967,629620.2728026101,0.5741177672765226,0.1326742007449834,0.13006164028936634,0.2627358410343498,2.3692039111003496,1.0988268396749437,1.270719365299815,2.105831408670467,1.458970452604315,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-12-07,11.315028132635582,3.3533514901312174,7.986327381686657,4.6431960390951375,4.6431960390951375,-12167025.014537312,5.4598391482884,5.175453478321051,4.476292561795236,2.58072112191002,7.768664617934876,6.057424049849329,296728.4514870321,633489.6658590044,582776.6782490213,-0.8907288347433701,0.05349236532908046,0.14513181332830866,0.19862417865738913,1.533199402785194,1.126454240713774,1.3376446366064008,0.373320746794977,0.5421498143163153,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-12-08,5.4924497655602025,17.231569667266655,8.494499480588019,17.99859384182116,17.99859384182116,13845972.97949468,8.50317746881701,6.120043474447257,4.546580009556002,3.5266026845246734,7.935980654261867,6.111948516639475,1004251.9323411686,880147.4268169529,637739.5296945503,1.1869192557173542,0.3288707133370027,0.2971938960831019,0.6260646094201048,2.167574914553536,1.1980029682972602,1.380408444903203,1.9462605963541624,2.722392957099436,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-12-09,16.16376120293284,8.421779992718228,10.35869712577049,4.864258843969751,4.864258843969751,-7081521.355149353,8.919587042149308,6.228513432470541,4.5645331413970345,3.4481986128226447,7.934031057154742,6.1062378913238735,676343.9435400118,813979.7572937903,609530.6569857791,-1.2008574141930382,0.35911195984134253,0.3108214502740067,0.6699334101153493,0.661097602431902,1.1922907718240303,1.1292258540038753,-1.509308432884275,0.7333519606400694,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
2020-12-10,4.432055556367985,9.988719826643091,8.446233486335728,12.380150737698116,12.380150737698116,-1653215.7905399855,10.176467948683317,6.715637087112363,4.6107883371143625,3.5990799305204835,7.987294208335022,6.121510327751084,731250.6135966008,817360.7714514809,604085.304491456,1.0272309584388555,0.41563929036725905,0.3760398524259717,0.7916791427932308,0.43339562120381137,1.167194572090484,0.8690742428263455,1.7260545977902153,1.8380710933484516,2.0062190580636794,15.961804809363482,1.8361666966226706,9.52011731259609,0.0915163944322239,-39.761669566041846,41.58987294490092
