Date,Open,High,Low,Close,Adj Close,Volume,OTLY.csv_MA_5,OTLY.csv_MA_20,OTLY.csv_MA_250,OTLY.csv_realVolatility20,OTLY.csv_realVolatility60,OTLY.csv_realVolatility250,OTLY.csv_avgVolume_20,OTLY.csv_avgVolume_60,OTLY.csv_avgVolume_250,OTLY.csv_log1DayRet,OTLY.csv_logMA5_20,OTLY.csv_logMA20_250,OTLY.csv_logMA5_250,OTLY.csv_log1DayRange,OTLY.csv_HL_20_realVol_20,OTLY.csv_HL_5_realVol_20,OTLY.csv_logD2,OTLY.csv_logD5,OTLY.csv_Mean,OTLY.csv_Variance,OTLY.csv_Skewness,OTLY.csv_Kurtosis,OTLY.csv_Shape,OTLY.csv_Location,OTLY.csv_Scale
2022-10-21,-0.07782902943485,-0.1308041672026456,-0.1105803747068121,-0.1022781667764984,-0.1022781667764984,904168.5430767536,-0.0803242609430863,-0.010884429412523537,0.025579253237793052,0.10587659887842203,0.17210687932086682,0.3318006788654784,-25381.41080489808,120430.94982168902,252542.81913046827,0.2731817361132202,1.9987384304259879,-0.8544483288180964,1.1442901016078915,-3.900895521363371,0.7803676716539286,0.6924585350200233,-3.8220132965326683,-3.1356088856164046,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-10-24,-0.0947734649393039,-0.1190291056354417,-0.1147729118961489,-0.0946869683958289,-0.0946869683958289,2460910.7476250404,-0.08597588932108642,-0.011484829730115673,0.024373434465463636,0.10633819698555474,0.17255953068676758,0.3316873142584422,98639.70001817401,169686.729289597,263546.3295338205,-0.0009130829900668718,2.01303988959789,-0.7524667771465939,1.2605731124512962,-5.459380006528487,0.9184020729894031,0.9277133566491805,-3.9859775044325896,-3.5663736544181814,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-10-25,-0.0815101055954061,0.0103459469240911,0.0165946189941663,0.0553278930327565,0.0553278930327565,-658640.5121171912,-0.06838235928914484,-0.012786763684236684,0.02675437114413335,0.1052958456426885,0.1670985190454909,0.3297512236601345,54004.07558198618,145636.3450366181,254327.1205663455,-0.38744983142601436,1.676704337516252,-0.7382873185302813,0.9384170189859707,-5.075386306596486,0.9848251329912676,1.0547878977539922,-1.847656651731224,-2.4307861439112215,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-10-26,0.0327259855334887,0.0425093409756902,0.0630823438460395,0.0088883651594215,0.0088883651594215,-770783.5998999255,-0.04177231327403872,-0.02005823681698082,0.025586614251957705,0.09791120234887896,0.15663203549875318,0.32929335110040375,98182.16562591562,-20914.667649304763,247116.18002029185,-1.30342629092037,0.733593875000884,-0.24342945074659533,0.4901644242542887,-3.883775602969842,0.9759694742417183,0.9713486762686034,-2.267456070601454,-2.017028552318817,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-10-27,0.0197460569192655,-0.0053487591472063,0.0199177757397399,0.0231182386793296,0.0231182386793296,-798841.2956914448,-0.021926127660164017,-0.012718294989837542,0.026336958115238666,0.09519912283141978,0.15540740162553854,0.3290721917894676,-17548.001171463995,-6729.92043450044,247581.43237038102,0.15766803745526636,0.5446374623061415,-0.7279316970236507,-0.1832942347175092,-3.6782744905717406,0.9297493840136257,0.8085345128625424,-3.4354890467296126,-2.310305538390124,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-10-28,-0.0030855458344938,0.0170276953657206,0.0251871573994131,0.0726675820839848,0.0726675820839848,-937030.6305014938,0.013063022111932623,-0.011746468037244592,0.025051829997302,0.09600359933909777,0.15087918491669589,0.3282571288651105,25400.135157959397,-15348.858096865255,242469.66524013274,3.159166798056286,0.10623289638949558,-0.7573942758188509,-0.6511613794293555,-4.808577039422984,0.967879929833801,0.7695446281922635,-2.752327895234091,-1.7432793596320995,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-10-31,0.0503392318080906,0.119889433427883,0.0888025278543593,0.0812097324914424,0.0812097324914424,375929.5520450934,0.04824236228938688,-0.012449733113780923,0.025481229470362306,0.09522673560715282,0.14008561167266304,0.3282601079338004,34257.752021194014,1081.3936776623364,243203.57019131506,0.47825036873317905,1.35453833469777,-0.7162428958720158,0.6382954388257541,-3.4709685911122654,0.9623001076100131,0.7139627044974728,-2.845736031830406,-1.737858383029799,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-11-01,0.1471868360028312,0.1145811146440931,0.0825329373682457,0.0339061001215674,0.0339061001215674,-912583.567091349,0.04395800370714906,-0.023066229438938542,0.02156467376020635,0.07443500641234585,0.13168449308220262,0.3222154346011627,-68565.5980491488,6813.643940672465,227062.8081612012,-1.468107830179815,0.6448650981124117,0.06731311703863055,0.7121782151510424,-3.440514968501102,0.9186613123232532,0.5613904530455687,-3.2503282583659905,-3.8433465147955146,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-11-02,0.0027316558311776,-0.0233847901420554,-0.0513415633064766,-0.0841091720126492,-0.0841091720126492,125336.39679532172,0.02535849627273492,-0.03131253032648588,0.020501544519204357,0.07139414371373522,0.13264329853368073,0.3221234981550382,8012.11610495383,31353.055329859468,231827.17948776038,3.4272076649268786,-0.21090451478330802,0.42351812164866265,0.21261360686535474,-3.5770957772744696,0.910893310339152,0.5742607125800264,-1.7998789158782744,-2.375182268200281,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-11-03,-0.0837185032501197,-0.1154241398759425,-0.1141711478658205,-0.0855437394817133,-0.0855437394817133,1080711.394147147,0.003626100640526339,-0.03967690798768699,0.0188734547922777,0.06712336726026982,0.12850368441457524,0.3216243859114041,75067.65286140123,59657.09264535515,239817.0303863167,0.021567798645904447,-2.392611488488371,0.7430129292089083,-1.649598559279463,-6.682220979687104,1.129251319906743,1.399666476587226,-2.124858748005019,-2.219513332971618,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-11-04,-0.0365364667897234,-0.0541284659957848,-0.0295187279261019,0.0385102479534644,0.0385102479534644,286261.69002672564,-0.0032053661855777405,-0.03244257327393004,0.019414476642054892,0.06737550429273369,0.12021462974799534,0.32154286633853735,72503.96198585178,33980.26908944637,234335.77043752643,0.052613534523944266,-2.314645211888585,0.5134525437559164,-1.8011926681326684,-3.704613057883155,1.1076481683240198,1.4053503858354102,-2.0986698669954853,-3.3767779537827325,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-11-07,0.0427088811666422,0.0296978229704349,0.0386901077204064,-0.0269394139783507,-0.0269394139783507,-770148.9647258797,-0.02483519547953636,-0.03016391773564377,0.017692592670214558,0.06671642712787529,0.11007540150894791,0.3206289340375392,66977.47738046694,48880.16500313013,232700.46375262478,-0.4608164705583581,-0.1943846134411108,0.533500374321521,0.33911576088041023,-4.711388319297995,1.1029179095724957,1.3586903352771533,-2.836946771072737,-2.2242440187104386,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-11-08,-0.0088785028921143,-0.019440251811833,-0.004212028482931,0.0312454295104458,0.0312454295104458,356745.5611465587,-0.02536732960176068,-0.027597608545180043,0.018493527935593765,0.06809755780942396,0.10365071238253028,0.3204107488026655,90842.17412392506,68644.54400358086,232666.08258834193,1.2582401602600022,-0.08426701209366154,0.4003082924990041,0.31604128040534274,-4.184604774894223,1.0755857487579428,1.2614209513150645,-4.924711972909656,-5.929177078518565,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-11-09,-0.0161972827198291,-0.0401398175653422,-0.081725540225451,-0.1132180103144731,-0.1132180103144731,1686650.545418397,-0.031189097262125452,-0.031670130845440854,0.021797106456339862,0.07074417443856466,0.10152457902551099,0.3147046099335442,194087.55198430683,101043.85891538985,208111.22990834745,1.9444717600060617,-0.015305405050453072,0.3735967624435063,0.3582913573930532,-3.1799983759091783,1.020074184331315,1.34916787877363,-2.4501737262986367,-3.536713429206631,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-11-10,-0.0324934309000757,0.1272147994046735,0.0682910864822607,0.1903409851546329,0.1903409851546329,1714733.8796122172,0.023987847665143783,-0.020832773850236398,0.021761907584733734,0.0864511685024425,0.10418751496334784,0.31468518637787746,264106.42429007415,123403.64291900527,209324.36373359294,1.767779179639365,0.14101994230020673,-0.0436336703600287,0.09738627194017803,-2.8315116730389236,1.0418954893649401,0.7549716973476738,-1.8382502783831423,-1.2877721648721046,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-11-11,0.1573922599310326,0.4223525943177646,0.1882905412176974,0.4367422745587574,0.4367422745587574,3049189.0661175363,0.1036342529862024,0.008291911992367835,0.03285274976093527,0.12953511835661993,0.11771533409269322,0.2779748210761509,408725.4643935972,190119.5156593503,126441.26079745569,1.0206021001259622,2.525587321502078,-1.376754867042696,1.1488324544593822,-1.452169014591226,1.1404265842304762,1.2667838477689601,-0.597909212684238,-0.9207204621450168,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-11-14,0.009229891802315,-0.0310328248606508,-0.0379499000521186,-0.0595102065161332,-0.0595102065161332,7319476.539004536,0.09712009447864589,0.00863784299185259,0.03360228297692244,0.12933415228798945,0.11561170363779535,0.27746965377306915,727910.0633868199,290109.916643805,161801.18555430992,1.8637005098735693,2.4197954021873844,-1.3584411124761693,1.0613542897112151,-4.973762258891068,1.1105444266936628,1.3443760364941941,-1.386889771658506,-3.4243393266224538,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-11-15,0.2172104621845383,0.1484518340567837,0.1002262987841822,-0.0523928382006504,-0.0523928382006504,-3264898.1171226464,0.08039244093642664,0.007650188938167639,0.03759369135482176,0.12974073956967977,0.11476627337004426,0.26885933618832353,585144.1767470324,218356.65933859083,162791.34927834506,-1.4220968489108852,2.3521898082281334,-1.5921059078690944,0.760083900359039,-3.0318666207682416,1.1298184332251286,1.2559131576342852,-0.7151165234607758,-2.481254115885633,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-11-16,-0.046554116932026,-0.1374134228924499,-0.0578206058392662,-0.0868099828196806,-0.0868099828196806,547350.6560906488,0.08567404643538513,0.009517783042989066,0.03790602682891181,0.1280006330021548,0.11559647796417567,0.26866844799520145,608612.9124022145,255803.10909481128,165728.0962566174,0.6231061836094832,2.1973879896285706,-1.381948170630268,0.8154398189983024,-2.530831428228826,1.1655621669831673,1.2781403784693195,-3.6008767708340472,-3.6340872432778757,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-11-17,-0.1151587548767854,-0.1148941986386606,-0.0366573213110732,-0.0786947810068494,-0.0786947810068494,454283.4543952751,0.03186689320308868,0.009388678462148789,0.03772479420868545,0.12809281672151493,0.11606503566356685,0.26873200619184395,612441.066917566,263545.9012416583,170587.67639970194,-0.3807348153793404,1.2220630957872785,-1.3908130051406393,-0.16874990935336093,-2.548014165509275,1.190504712723396,1.2917047057480744,-3.6381124715686064,-1.312910948510544,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-11-18,-0.0607880210604452,-0.0080685090986027,-0.081109620231204,0.0431034435707413,0.0431034435707413,2987743.275734039,-0.046860872994514545,0.016657758979510776,0.04157883159773216,0.12552165563775053,0.11159309833130467,0.2617542533026407,716619.8035504303,314594.9654038198,178577.33195495507,-0.34378985637751486,1.034306950095273,-0.9147150692770396,0.11959188081823356,-2.6167328301523005,1.2221808133987504,1.0451936024527737,-2.0408870012132225,-0.9323214627047304,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-11-21,0.0286401172692982,-0.0669690848894579,-0.0176849176578333,-0.092100483318215,-0.092100483318215,-2784111.6927489075,-0.05337892835493091,0.016787083233391467,0.041792569605653716,0.12540217556766117,0.11182344747511873,0.26162263320567714,454368.6815317329,252726.3077504772,180636.71111463776,1.1680717543198063,1.1568063324628868,-0.9121088275658921,0.24469750489699463,-3.01015240100202,1.1678229784217147,0.25183852848896454,-4.312075116919833,-3.423741292701973,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-11-22,-0.0892792979074657,-0.1307400900259636,-0.1943043259967767,-0.1886550325247431,-0.1886550325247431,5857910.010498781,-0.08063136721974945,0.004587936955516488,0.040535911702702807,0.13308744505892908,0.11458691248538572,0.26197318093132876,780196.2076625315,366813.78430058795,214551.4617485976,0.7481504879081026,2.8664572872622394,-2.1787578319235927,0.6876994553386468,-2.7557042943044063,1.1356062618510139,0.19852654191592928,-1.4620595008986987,-1.9931743498172678,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-11-23,-0.1596224921175588,-0.1685243909271416,-0.1093717026704563,-0.1592021748946719,-0.1592021748946719,-2398737.328692252,-0.09510980563474772,-0.003816590047188182,0.040351039398866174,0.13801774832251643,0.11655720527312569,0.2620982318334227,698798.5212229152,337538.3127825093,212784.60893123026,-0.002636668425503261,3.2156747067503315,-2.35825978780145,0.8574149189488813,-2.827633241463928,1.1439716608387258,0.18185404682312023,-2.7015460255390003,-2.6256568296741536,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-11-25,-0.0959001570690294,-0.1287165405230055,-0.0660655978191979,-0.092520800486241,-0.092520800486241,-2939441.423836206,-0.09787500953062604,-0.009598542005466712,0.041560941217151676,0.1392467349651168,0.11681063877490357,0.2607753113765671,591768.5148156772,297342.71299867757,200691.06513473683,-0.03587413036945153,2.3220800391773015,-1.465549600653875,0.8565304385234265,-2.7701765506055,1.1545309139188766,0.14255629901103528,-2.342009813755042,-4.281202992564381,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-11-28,-0.0982538835314095,-0.0798523909415482,-0.0486482583502341,-0.0853013958399102,-0.0853013958399102,-610791.2932806418,-0.12355597741275633,-0.01749699090166146,0.04336620477718089,0.1388143227437144,0.11732616326716858,0.2583071724469327,608080.4816767197,269403.2116086314,182443.40867318967,-0.14136395875060562,1.95466539411221,-0.9076515283302695,1.0470138657819403,-3.4672047380882587,1.1098850155749511,0.29785564424069566,-2.6050319090705343,-2.0525671983224223,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-11-29,-0.0793371488505587,-0.1070789004426246,-0.064115542601256,-0.0779848525832913,-0.0779848525832913,-208839.68523895132,-0.1207328512657716,-0.025456720155398148,0.04637351157698623,0.1374136142318786,0.11745516811164546,0.2524096876045199,578842.0198125176,254259.62254687725,184083.9475241553,-0.017191868421116023,1.5566005025462721,-0.5997486636396708,0.9568518389066013,-3.1474076697929907,1.1109751124204679,0.3090370582524697,-4.231130531896499,-4.260472532839433,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-11-30,-0.0814039894127229,-0.0267792414261121,-0.0186382590644842,0.017122714650138,0.017122714650138,2161910.9949474283,-0.07957730183079537,-0.026295889428969616,0.04895962499232726,0.1370828612046115,0.11706475617842288,0.24874349380301305,732566.7479144563,277498.0723042995,184608.61990305138,-1.559018357635787,1.1073162678152018,-0.6215833472124294,0.48573292060277246,-4.810844423002655,1.1567250364957993,0.8341124571294594,-2.2786331400872966,-1.580958589830423,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-12-01,0.0783936156123417,0.061004109175309,0.0434456729802517,0.0157780763732662,0.0157780763732662,-540177.0454327567,-0.04458125157720775,-0.021301527009673846,0.05159875047425421,0.1366847074417954,0.11452032396451839,0.24483106431799762,699291.0758030524,282441.5748792395,179873.86062651387,-1.6031210853722915,0.7385346416817384,-0.8847186958383381,-0.14618405415659963,-4.042220749691973,1.1642628765497207,0.8002296305973964,-2.3669857147702245,-1.7430821613241483,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-12-02,-0.0521716740780453,-0.0666231888324311,-0.0352645355180507,-0.0227872329254021,-0.0227872329254021,-769632.1509355286,-0.03063453806503997,-0.018163701681858286,0.05309499053825854,0.13585009195966563,0.11146964048908238,0.2432171426421776,606773.8985489187,278008.6015564937,173478.93563954768,-0.8283392857096151,0.5227028778891276,-1.0726573941438708,-0.549954516254743,-3.4622650272032347,0.8849323592474582,0.6576834495222476,-3.2211296734893806,-2.6630734765620767,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-12-05,-0.0080469439006416,-0.0357245398674606,-0.0644340328559611,-0.086482661820622,-0.086482661820622,1079277.5556650767,-0.030870791261182327,-0.024413347170562604,0.05104111690340526,0.1359806651496005,0.10820943518043788,0.24221304857753867,646424.6918308362,305249.9291030554,179025.28813819378,2.374651572789446,0.2346804723011773,-0.7375015237729365,-0.5028210514717593,-3.550527444757782,0.881917055248597,0.6485792863053795,-2.2802294705622046,-6.741168550602919,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-12-06,-0.0629435201625081,-0.0837243900224797,-0.0736337261732946,-0.0898143062665097,-0.0898143062665097,-179955.9452311159,-0.03323668199782601,-0.027557091784970556,0.05007478310219949,0.1367666715382092,0.10498813351718475,0.24229146814921637,675934.3428055744,307958.89002312964,182202.45084898765,0.35550645623066085,0.18739422790915297,-0.5972576325478761,-0.40986340463872317,-4.596144653997412,0.872503700644473,0.6048005813078703,-2.70265866149137,-4.437162782682172,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-12-07,-0.1574015105851933,-0.1271643616965863,-0.1234828476433145,-0.1296403098211854,-0.1296403098211854,-87412.42376237968,-0.06258928689209069,-0.035601378751552115,0.04985345898836187,0.13785315647782315,0.10586291179878805,0.24243077595974705,653726.4435601275,275657.90497815795,194338.8953877815,-0.19403616491930786,0.5642097614673175,-0.3367035158474263,0.22750624561989102,-5.604431183894885,0.9979168366896413,0.881370263516328,-3.1428956349667376,-1.9189360714263772,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-12-08,-0.080038007407142,-0.0896599476064636,-0.0671774074951565,-0.0637883074625962,-0.0637883074625962,-112116.5299215992,-0.07850256365926317,-0.03312989360895827,0.050105057719740824,0.1368276593586697,0.1060421056790366,0.2422794143867503,563788.0897931276,290224.70722027606,197734.93800764615,-0.22693170949874913,0.8626952773485422,-0.4136859504989537,0.4490093268495886,-3.7950162660647915,1.0015319350834053,0.9026935792140224,-3.648659286584942,-2.53116358895113,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
2022-12-09,-0.0655736996568618,-0.0391831811775655,-0.0323334012938544,-0.0483632276492307,-0.0483632276492307,-292278.5091350756,-0.0836177626040289,-0.04506510424915145,0.05129002335438203,0.12631585196515288,0.105929820242738,0.2410625622360044,463437.470355763,292462.1577117025,198958.2040725146,-0.3044349300494815,0.6181477635498112,-0.1293880514288804,0.48875971212093083,-4.983538760989106,1.052537187700611,0.8457461266590541,-2.509891194271298,-3.666101073518464,0.054214624363573244,0.06340635756996282,-1.674021385763464,16.13036021595765,0.0016454536121547842,-153.5450746550555,153.59897864721285
