Date,Open,High,Low,Close,Adj Close,Volume,ONON.csv_MA_5,ONON.csv_MA_20,ONON.csv_MA_250,ONON.csv_realVolatility20,ONON.csv_realVolatility60,ONON.csv_realVolatility250,ONON.csv_avgVolume_20,ONON.csv_avgVolume_60,ONON.csv_avgVolume_250,ONON.csv_log1DayRet,ONON.csv_logMA5_20,ONON.csv_logMA20_250,ONON.csv_logMA5_250,ONON.csv_log1DayRange,ONON.csv_HL_20_realVol_20,ONON.csv_HL_5_realVol_20,ONON.csv_logD2,ONON.csv_logD5,ONON.csv_Mean,ONON.csv_Variance,ONON.csv_Skewness,ONON.csv_Kurtosis,ONON.csv_Shape,ONON.csv_Location,ONON.csv_Scale
2023-02-17,1.4112343202660362,0.949907130535104,1.1031985071143868,0.9115749780648166,0.9115749780648166,241370.9711633597,1.7750087867870428,1.8136134197755074,0.9702938206332516,0.7682911453392753,0.7901849349986326,1.077316574123169,108070.14038521828,53979.31491933751,139511.66259970685,-0.43704615624959287,-0.021515846489447973,0.6254775651898371,0.6039617187003892,-1.8754147466155773,0.5856716223820486,0.7332040285876836,0.5266553697175642,-2.29981695604999,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-02-21,0.4062847521944039,0.5371825539598714,0.4871709119856486,0.5011787617943657,0.5011787617943657,627365.6250845126,1.529438978960742,1.6917674031090126,0.9760622991423129,0.7737891069271656,0.7977051931182176,1.0708834908564293,118798.08247946743,66595.16860625402,136797.33540944365,0.2099085735636922,-0.10087279537983562,0.5500026466403878,0.4491298512605521,-2.9954994611724417,0.7046862093873831,1.126345901812123,-1.288626412664076,0.20526388986481903,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-02-22,0.6045995218269411,0.4633012346535849,0.9911105994746876,0.928220896695672,0.928220896695672,-345064.3795825648,1.1445274055899735,1.6474567773122701,0.9822955488207369,0.7915650634686283,0.7990923215745169,1.0660212341547393,119416.50326676664,64106.08088632396,127654.37869622116,0.42870344823926576,-0.3642409461381587,0.5170958014279226,0.15285485528976395,-0.6390201119458367,0.7097917660108654,0.9849239327246762,-4.095590219880237,0.6546962618029141,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-02-23,1.130786983177659,1.0230248963617328,1.2444364200312386,1.1596557241280046,1.1596557241280046,-379326.03151557175,0.8554916547660032,1.5914118573165992,0.9844099055482245,0.7840262717229344,0.7993441596338116,1.065845995483885,103666.67568689778,85500.73350562612,123589.24261293515,0.025209335913983107,-0.6207005233053503,0.4803344807971181,-0.14036604250823215,-1.5077322109676823,0.7047017217249558,0.9392789085892713,-0.4178257434774007,0.36823301918678264,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-02-24,0.7852962902674268,0.6805142089297682,0.6321678664778911,0.6855429508843685,0.6855429508843685,-58471.91168192681,0.8372346623134455,1.5236901142209243,0.9878673628373434,0.8015415762191298,0.804214786325166,1.0634567410599811,84385.28229798618,85884.92534489415,129463.79908760742,-0.13584993307502452,-0.5987859860628836,0.43334193784997865,-0.16544404821290493,-3.0293647072683925,0.8019814051270249,1.0198386891394788,-1.4160200405420866,-2.393769211816667,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-02-27,1.1787076411986703,1.443409226689038,1.59863353479839,1.578529184532078,1.578529184532078,-181725.8741383785,0.9706255036068978,1.4735696954191444,0.992142421382336,0.7623337818124734,0.8038883015089214,1.0636752415295736,47555.75733083923,87715.55936519807,130475.5151443137,0.2920748986570004,-0.4175023875408372,0.3955764333701478,-0.021925954170689498,-1.8628840590814137,0.80542007436223,1.0202655822418216,-0.8701864084812274,-0.40503389139456486,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-02-28,1.566954128329998,2.244805352234989,1.772352783264557,1.901037381955721,1.901037381955721,1346877.149613907,1.2505972276391688,1.458741000774607,1.007468374639505,0.7502981061430023,0.8012710532867746,1.0488962773684096,116104.73166373861,112824.80725867733,128347.19316046634,0.19326603829236425,-0.15395251614078295,0.37013311105474567,0.21618059491396274,-0.7498179202184238,0.7560846675970836,0.969288046928203,0.19515093316860713,0.336371245922792,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-03-01,1.887834310360056,1.8220514814252144,2.013710754914454,1.9050172279966235,1.9050172279966235,175464.8830352784,1.445956493899359,1.4354811263013025,1.0114277554130575,0.7274163150679531,0.8041326231120843,1.050413616993166,159705.33339018174,111697.95328712247,129183.13098405089,0.00906074757651104,0.0072709634070172915,0.3501371208154075,0.3574080842224248,-1.6520361006964763,0.7506736897382226,0.8242624417435033,-1.119361951259176,-0.023477112027101968,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-03-02,1.695627513210198,1.971493709615576,1.8229005665963705,2.053697068837236,2.053697068837236,-320262.1882944403,1.6247647628412054,1.403054480099533,1.021352620067883,0.6809460882161908,0.807363334751195,1.0484832312627712,67554.24565044799,109453.49256579524,132189.54852830461,0.1915887305001091,0.14671141246065694,0.31752378460321,0.4642351970638669,-1.9065432916446636,0.7301078455443344,0.8129217993991271,-1.8795441036979257,-0.11200325799964185,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-03-03,2.3769910522808573,1.9346578848265248,2.2786162575762834,1.9686732864732672,1.9686732864732672,-290250.6206804244,1.8813908299589852,1.385076516350567,1.0319439477814991,0.6596478300609409,0.8065157312893187,1.0446028593575154,30643.97847004038,113200.31620582214,132072.72785019974,-0.188475566848462,0.3062559219162826,0.29431103315668605,0.6005669550729686,-1.067234638379349,0.7313531982895095,0.5139215649962071,-2.7542607742721033,0.2493026670591996,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-03-06,1.7894912570819166,1.6293911375183647,1.61709710238582,1.480101464404827,1.480101464404827,-8293.867964180186,1.8617052859335348,1.3943175105167198,1.0435853508351918,0.6596182558382682,0.7883104267747607,1.033207967494726,38859.94982275569,120675.64376497398,128945.06311148673,-0.18982072307912962,0.2890878323128277,0.2897428187469017,0.5788306510597295,-4.398641082802958,0.9800219425746256,1.4410159606552204,-0.5558306528495034,-2.3184328059860753,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-03-07,1.6515148305211689,1.438164501901282,1.354147597445401,1.392165627424303,1.392165627424303,-380393.64410186047,1.7599309350272514,1.4013381954170128,1.0512748089013844,0.6587676896905724,0.7832537362682807,1.028591439011436,49413.14344018455,120298.57656642437,127055.13929909556,-0.1708324057867136,0.22784693286520816,0.28742410249597056,0.5152710353611788,-2.47673725686319,0.9973506714120626,1.2776840377226104,-0.5507666539337558,-0.6755592499117459,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-03-08,1.3001655798901697,1.142273182743331,1.2476445608468474,1.4907828093827096,1.4907828093827096,-321959.974974407,1.6770840513044685,1.4259768611355566,1.0502397119785496,0.6520698837287295,0.7765390554118546,1.028015962764932,-9013.599058927019,113115.26873732866,126079.29313384718,0.13680973191764115,0.16219950617574608,0.3058386602117637,0.46803816638750967,-2.2502642347477098,1.0028389910421773,1.2288878842952409,-4.539256519120467,-0.881323236867688,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-03-09,1.4236861578546574,1.4064928917873711,0.505282439254902,0.3594804641783735,0.3594804641783735,988823.741859139,1.338240730372696,1.407355246587812,1.04755635778377,0.6777463359884094,0.776160748956615,1.0289432710640192,65079.898904191694,126440.52496300584,131191.50387408052,-1.3763448388775898,-0.05035636781126929,0.2952520578532012,0.24489569004193193,-0.10401647203095742,1.0618875990253203,1.6194571026687457,0.032162364637362245,0.5272204538519873,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-03-10,0.3241680506637472,0.1409229584105116,0.0470738162382389,0.1800715672475608,0.1800715672475608,309380.7244735311,0.9805203865275548,1.3735525262556207,1.0491803743259254,0.7220942081498988,0.7906150368698772,1.0272442097924108,85510.03000636594,133118.56322181117,132609.18563542768,-0.5879076885253928,-0.33707231004527183,0.26939120498861757,-0.06768110505665424,-2.366066656404044,1.0711963432312168,1.521748983480827,0.2705699228058989,0.581434152142557,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-03-13,-0.0054349209409405,0.1282797852074182,0.4696386618069006,0.4355419634931756,0.4355419634931756,-187077.00540320505,0.7716084863452245,1.344737015668175,1.0584097987399206,0.7483107594811994,0.7966959170756428,1.0111337696850897,107890.06250997874,134414.81849087743,118289.32044852803,4.3837461745134165,-0.5554764661888191,0.23943087470711355,-0.3160455914817054,-1.0748209310631558,1.065912868665292,1.034089352918473,-2.576213064412278,0.043595266319848024,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-03-14,1.0151739622715787,1.1729231905136448,1.3340960806761115,1.4277357260986392,1.4277357260986392,-548054.4352495882,0.7787225060800917,1.3296724119268135,1.0613226304184105,0.7431823957935976,0.794728184116125,1.0111446608344086,62091.11204219023,134006.94119304145,121178.31139915483,0.3410297918248641,-0.5350331197710314,0.22541671021479573,-0.3096164095562358,-1.8252776382234408,1.066408356253378,0.9414641819657679,0.2212731302476832,-3.3362499189368906,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-03-15,0.6703207431078244,0.6174778790574251,0.5020741929378278,0.7583672350629165,0.7583672350629165,147267.51585305715,0.6322393912161332,1.2249518355024835,1.0542690321875634,0.6601949496433811,0.78394491552994,1.0070582517191713,37163.24494938174,133563.07923752972,118543.40029747713,0.12341142840405073,-0.6613886982523977,0.15005385896300943,-0.511334839289388,-2.159318983307381,1.0003784169605454,0.9246555723618454,-1.1306440570208098,-0.3114072016348081,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-03-16,1.4481278169578695,2.228160381414046,1.7052605536363783,2.114313688227316,2.114313688227316,1427173.0007955567,0.9832060360259216,1.2004257960014564,1.0534256984077743,0.6137095114404902,0.7629665918034666,1.0060775158140718,128044.77268447529,145797.5787111504,118246.53599293776,0.3784587010979737,-0.19961290544317284,0.13062890040976854,-0.06898400503340435,-0.6483653671480839,1.0144848073576747,0.7298589997970142,-0.37603549557725574,0.562373823370343,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-03-17,1.8117649140503769,1.5225098502996488,1.8252810558512904,1.4715405833117732,1.4715405833117732,587241.3594139924,1.2414998392387642,1.2351614295096873,1.0391728128642812,0.6081068422854521,0.7440606176982634,0.9741823785408548,141504.25188528938,155939.18899570187,102213.22339455612,-0.20799159295747677,0.005118522785114072,0.17277664926037342,0.1778951720454875,-1.1947778558915452,1.000338289368708,0.6058753345582703,-0.3380307629442646,0.2557803426072184,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-03-20,1.4554234296006747,1.6294320933264572,1.343394093717004,1.3709820138050617,1.3709820138050617,544728.9304850269,1.4285878493011412,1.2581317812966997,1.034925212706632,0.6039027021400298,0.7313405909184277,0.9703888110965203,156672.14985137276,156142.4910438491,108321.72162448637,-0.05976959373331452,0.12705853098373254,0.19529874154762036,0.3223572725313528,-1.2516306112208395,1.0072092588545998,0.5884833641223373,-0.2966129349175128,-0.06673821836588188,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-03-21,5.789699075707057,7.310783262675178,5.722156243303569,7.043462969948415,7.043462969948415,24772708.929308943,2.5517332980710963,1.585245991704402,1.0516714438541497,1.4083636633197305,1.0171787001039139,1.0358721809359535,1363939.3150625941,556690.923880232,211169.2220514523,0.19601963124096253,0.4760332578953696,0.41035884529369204,0.8863921031890617,0.4628701333635866,1.0779561484586808,0.9617945767282993,1.717740126645501,1.7255710978534946,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-03-22,4.89612797125535,5.622294884224406,5.020876626894768,4.281078818713446,4.281078818713446,2584723.714904135,3.256275614801203,1.7528888878052906,1.0605794086058349,1.5210803950944753,1.0634514749682336,1.0539448909485307,1510428.7197869294,608352.8828220611,224560.5899218561,-0.13423964450936235,0.6193188729324164,0.5024498492274719,1.1217687221598882,-0.5084646508412193,1.0843630147703294,0.6918911304870116,1.0681863469216315,1.2592310293176698,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-03-23,4.536465001696556,6.9021237778946976,4.293202736881543,6.787417261482588,6.787417261482588,6040950.612933649,4.190896329452256,2.03427696467302,1.0828295128497432,1.8830405306491804,1.2359958316314201,1.1144092120785887,1831442.5520093902,713284.2683595066,252367.0975132526,0.4029224205761133,0.7227741763209011,0.6305629214101465,1.3533370977310475,0.9589367416158101,1.22411410599783,0.9894897203534132,-1.36239930174586,1.5418234276616831,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-03-24,5.570809979622361,4.885993767915032,5.824760736101901,5.790205235920258,5.790205235920258,-5284989.457309397,5.054629259973955,2.289510078924814,1.104328199831532,2.0307637407982075,1.3293906536381779,1.1526704090981756,1570116.6747280168,632575.6456763435,231628.34599848423,0.03862727596346562,0.7919666531876682,0.7291006692123944,1.5210673224000628,-0.06318800076822079,1.2028601735942812,0.8559614460245336,0.41153095176170645,1.462946246279754,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-03-27,5.790723038460158,4.251990326276196,4.347364946306193,3.214657874668603,3.214657874668603,-1934023.2002354648,5.423364432146663,2.371316513431641,1.1109186905045008,2.0335680958033704,1.3298930602650476,1.160013422321159,1482501.8084231624,584885.4857014484,228119.50689729035,-0.5885362242143098,0.827271074989718,0.7582579697037678,1.5855290446934855,-2.3499427733435465,1.219523729463459,1.271681500852329,1.2733382347121172,0.6117613292404445,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-03-28,3.2648285965756223,2.788514395811333,3.2679164698913965,2.8770104610864777,2.8770104610864777,-2129929.590015956,4.590073930374276,2.4201151673881784,1.1136857142352108,2.0333990539533757,1.3345866200451701,1.1634064413497989,1308661.4714416692,553541.3966709203,216505.63570190576,-0.1264555434579292,0.6400810019120334,0.7761401508321135,1.416221152744147,-0.7352156305830699,1.2198944722588958,1.2030333118536258,1.069250339742611,1.4270649564460947,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-03-29,3.027211368415053,3.5966608666288167,3.722071856253376,4.123222610855908,4.123222610855908,-1792854.6344261076,4.558502688802767,2.5310254365311424,1.1256742230585532,2.0640883021267546,1.357940347005875,1.1788741985769151,1210245.4955686,531298.9633525797,214169.3101169015,0.3089931894225873,0.588369680381368,0.8102423659774217,1.3986120463587897,-2.0761590180636924,1.229426581237763,1.383631679031953,-0.0958891375619929,-1.8460707371775582,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-03-30,4.260513907418844,3.665200008148812,4.268570367227557,3.518159645586479,3.518159645586479,-1835469.3753717209,3.9046511656235454,2.6042485653686045,1.1382855227673707,2.072223683626902,1.3639858234913707,1.1875398260175514,1134485.136214736,500045.34634833445,205685.1573652409,-0.1914517636203012,0.405024274113997,0.8276209720260289,1.232645246140026,-0.5052240766345487,1.2360571982943038,1.0082774163814845,-0.4444931120110638,1.1845629303562795,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-03-31,3.1934940839627544,3.112990867098386,2.707182107039632,3.494346660864444,3.494346660864444,-44420.88557523722,3.4454794506123827,2.680532234088164,1.1471366927028055,2.0756741913855463,1.3733177576308577,1.1968220488435646,1146776.6229699953,491881.4848997626,208990.36251034413,0.09003078134298728,0.25104769805936855,0.8487463644590691,1.0997940625184377,-0.9018732646899713,1.2381184508181367,0.8386032408591323,-0.4638212595512994,0.8311068803301481,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-04-03,3.2094134562923884,4.039466375014509,2.9994090749577005,3.397282592794827,3.397282592794827,2690385.3312210045,3.4820043942376273,2.7763912905076635,1.1510899249511928,2.061539556239305,1.3777742433338727,1.2026249502398836,1281710.5829292545,523985.8495559937,219695.05585831442,0.05688767809889976,0.22645611582669178,0.8804427331446273,1.106898848971319,0.03927580784401089,1.0284663628784567,0.7791038904175438,-2.112981342588441,-1.700321952369144,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-04-04,3.900977961157782,4.414443730957903,4.6310222394525695,4.494238798164098,4.494238798164098,2857577.0487049567,3.8054500616531515,2.931494949044654,1.1682276611894715,2.068596498165634,1.4095363659079854,1.2195653762820986,1443609.1175695956,522228.83449697396,232488.30100694558,0.14156902848760144,0.2609217515351488,0.9200247336127408,1.1809464851478897,-1.5298021714310386,0.9800585441216428,0.832645990079893,-0.00010786851794552995,0.4807137809396589,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-04-05,2.7025451956468807,1.5371433969080357,1.0045271777189129,0.5453702269398661,0.5453702269398661,3150994.701649191,3.089879584869943,2.8842243199225113,1.1736644267386107,2.1135650531589065,1.4242560582841919,1.2137095569958836,1617256.8514007754,583273.0487777198,238084.01644169926,-1.6004843934982305,0.06887612362159941,0.8991251542154033,0.9680012778370028,-0.6299541532137067,0.9376842870627214,0.5741396067366349,1.0479897748201263,1.2747627276440707,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-04-06,1.012431198121316,0.9365683052755748,1.3056785040016834,1.891593360022263,1.891593360022263,-3603442.2742646337,2.7645663277570995,2.960829964714706,1.180964791535605,2.043856051604312,1.4245113806967264,1.212511617359275,1387643.5505945866,524612.0606666536,226484.8047487335,0.6250649563204149,-0.06858584333217499,0.9191378981638647,0.8505520548316898,-0.9966600379919468,0.9176734482289685,0.5733436379263032,0.9565284039577661,0.4864712195986952,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-04-10,1.711487251919202,2.676615420707595,2.4531544834267365,3.1178663408545155,3.1178663408545155,-1729777.5696155184,2.689270263755114,3.107719703395053,1.1946821268520385,1.9362214271707454,1.428687281648258,1.2149555222088853,1285685.6358901341,487180.26883116306,223472.1672156657,0.5997861722921408,-0.1446193635186969,0.9560090955513944,0.8113897320326975,-1.4985186574706924,0.8672162875103973,0.6551158129131919,0.9448766780989399,-0.9768895039983242,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-04-11,3.047175442760903,2.63589455471681,3.084534232300758,2.165618878746013,2.165618878746013,-1598931.837877057,2.442937520945351,3.1942235491576954,1.201324060251937,1.8471525265321787,1.4283050301467988,1.2157093028681358,1215092.8942664417,448989.96288851055,217412.83219190576,-0.34150890035853027,-0.26814282046432386,0.9779197056302682,0.7097768851659443,-0.8015352132282663,0.866874475814748,0.40739156028735996,-1.294534042902486,0.20836586847517444,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
2023-04-12,3.0367963276100878,2.4891079046134656,2.11148505924654,1.7743340116821962,1.7743340116821962,-1748978.045032251,1.8989565636489707,3.2115534634368736,1.2031473261462293,1.8312646941425625,1.429049502389443,1.2162274662730232,1155046.7137773086,429691.18954424723,204752.040566608,-0.5373779723023976,-0.525450206781621,0.9818138699555198,0.4563636631738987,-0.9738593450395419,0.8400913875245368,0.32540689221060093,0.2953022121797362,1.0005968747253284,1.3608798202723358,1.5967193511863906,0.27502917297913687,1.7837193118343873,0.04550911255156734,-26.347296593876113,27.679479388787083
