Date,Open,High,Low,Close,Adj Close,Volume,S.csv_MA_5,S.csv_MA_20,S.csv_MA_250,S.csv_realVolatility20,S.csv_realVolatility60,S.csv_realVolatility250,S.csv_avgVolume_20,S.csv_avgVolume_60,S.csv_avgVolume_250,S.csv_log1DayRet,S.csv_logMA5_20,S.csv_logMA20_250,S.csv_logMA5_250,S.csv_log1DayRange,S.csv_HL_20_realVol_20,S.csv_HL_5_realVol_20,S.csv_logD2,S.csv_logD5,S.csv_Mean,S.csv_Variance,S.csv_Skewness,S.csv_Kurtosis,S.csv_Shape,S.csv_Location,S.csv_Scale
2023-01-25,-0.0012305422555289,-0.13821167469567,0.1422029005256053,0.5225317194073327,0.5225317194073327,-633122.5975735206,0.6638359330434689,0.5020296933046482,0.7899349463822373,0.5282592156076458,0.8581333673494627,1.7727289172911878,522344.5898510651,459341.5681483309,238805.13743432582,6.051230758607551,0.27937576220331706,-0.45329132776712605,-0.17391556556380902,-1.2714861450682153,1.03717057982347,0.7433894227929411,-0.5004079650241438,-1.0471337058387442,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-01-26,1.238750193671411,1.0007821319489505,0.8621744601930228,0.7311683139618452,0.7311683139618452,-875681.1693733407,0.7705810884078399,0.5504158334254352,0.7967744998824535,0.5006454634522306,0.8483606848315415,1.7691726605930664,407238.225036869,446838.3930575455,242764.45850513925,-0.5272145570846875,0.33647083717470294,-0.3698976492686364,-0.03342681209393335,-1.976107841983817,1.0401144088095609,0.674995354172034,-1.7069761469872842,-0.6278730984726922,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-01-27,0.4405753242236603,0.9281166353569628,0.943449254449524,1.1789270375556598,1.1789270375556598,1178254.3543443717,0.822239367853087,0.6054624167245934,0.7935415062944204,0.5064590405692581,0.8582824454822717,1.767726487774567,493341.0874016258,463540.94087161974,249363.22597021557,0.9842785857371115,0.30603906318518764,-0.2705133552201872,0.03552570796500042,-4.177772753165996,1.197146092788155,1.2346403467597982,-0.4209920524114936,-1.353666884792176,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-01-30,1.0946390505638544,0.5579378045873842,0.8705786320937072,0.4913184243237172,0.4913184243237172,95766.41514216084,0.6947400554594356,0.569665992768764,0.7737446408101656,0.4865978042491257,0.8599376348562539,1.7430161161989886,485264.1173407162,469532.43598226696,250719.47468315967,-0.8010875140818445,0.19848754320188167,-0.30619168624181836,-0.1077041430399367,-1.16270026329677,1.1777163518280085,1.3046530311748838,-1.4277420111628836,-0.4502063949550673,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-01-31,0.6999254109237096,0.7968753734692733,0.7774516163342593,1.1427932933156768,1.1427932933156768,4109297.815310925,0.8133477577128463,0.5815201156782605,0.7567227327249637,0.4979700583294316,0.8662285397892795,1.71827609627272,724431.4079290341,514395.66933330457,268905.01656828116,0.4902570281545249,0.3355132002544014,-0.2633513510743252,0.07216184918007602,-3.941258367528872,1.280887512193126,1.4546524471963695,-3.3205281067541135,-0.5224959389783629,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-02-01,1.1138857479377666,1.6402633417928243,1.241021541038947,1.6468771594572296,1.6468771594572296,-68649.75784765743,1.0382168457228258,0.6307277947714071,0.7600741334825866,0.5520999678608636,0.8827256128221831,1.7191953663486137,554764.5722097235,479398.106161426,268287.7217778164,0.3910262879461629,0.49838556673819395,-0.18654159016231625,0.3118439765758775,-0.9181880287193663,1.2952203769304642,1.5359132557538995,0.1445839803651693,0.1172010352602461,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-02-02,2.332214194669941,2.539748090273836,2.2101306109366785,2.1499045379197934,2.1499045379197934,2643120.2775742863,1.3219640905144154,0.687050380541089,0.7734039817152253,0.6440698504072886,0.8561777959950615,1.7169903782696152,616355.956547699,484580.54673687427,280437.8396301252,-0.08139467428551164,0.654466233388546,-0.11839390383133191,0.5360723295572142,-1.1098224503834349,1.3020829312821398,1.645592410385647,0.007086078939901721,0.34976649221484635,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-02-03,1.0581768707298362,0.9458677163477472,1.1292191114802712,0.5447802592157096,0.5447802592157096,-1535540.4960995251,1.1951347348464254,0.7615366075794331,0.7660796545449152,0.5194918428935514,0.8054165812746416,1.7140301264340356,498689.0897111647,428482.7566538717,276444.6449271029,-0.6639202537899651,0.45067596266887283,-0.005947907824269395,0.44472805484460354,-1.6963507753717226,1.265090814704651,1.2499924102781925,0.09721463811864454,-0.45547483976237246,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-02-06,0.5375012351205228,0.3155615551900954,0.5007761924971454,0.2453706504346531,0.2453706504346531,-675879.1231947844,1.1459451800686125,0.7800813399361263,0.7565670406672812,0.492054573327315,0.7946817638586956,1.7102752717399252,509228.6262439148,423764.70191474626,274134.3800038565,-0.7841611316543244,0.38458686402320547,0.030607047393580323,0.41519391141678574,-1.6862399247579103,1.2555965944344003,1.2080819806160377,0.6442373001545093,-1.4026360668528448,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-02-07,0.5102271519656387,1.1216418863554145,0.5074399456835419,1.5998109660921696,1.5998109660921696,114535.22042859998,1.237348714623911,0.8396060441936066,0.7556045725976325,0.5162548802940228,0.7518793219017845,1.7097304902393944,513899.059464428,413500.97894869524,267254.37147541327,1.1427847324856006,0.38779344934345406,0.10541459959667025,0.49320804894012416,-0.48743151130624107,1.0021494559473827,0.5186563695965162,0.053569872548495,-0.7830332175522933,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-02-08,1.8813132703514697,1.3980751182984523,1.567526318754112,0.8631856834516309,0.8631856834516309,-2156718.597841699,1.0806104194227912,0.8363769143175768,0.7385471606543401,0.5158762499975482,0.7468600918268165,1.6870596984274597,325855.0408365469,332365.41429371614,256176.17838746172,-0.7790955316417866,0.2562019976931297,0.12439440593472717,0.38059640362785696,-1.7751902965300954,1.0028154122835202,0.551250287467334,-0.481566165648707,-0.24373986158627303,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-02-09,1.0535494603699664,1.029847329937521,1.414684370539737,1.1349142201979276,1.1349142201979276,-413982.13084999705,0.8776123558784181,0.85438596799751,0.729520869556524,0.5198823677441485,0.7359697731637125,1.6788252307422482,370348.80496969173,310877.1965946341,249612.52180310246,0.07439216938024903,0.026821943183392667,0.15799506926540685,0.1848170124487996,-0.9549353054619527,0.9914153042891485,0.5721477758977408,-0.7659399498922808,0.014879073257972254,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-02-10,0.6964309444912828,0.3059966914709484,0.3612266689021339,0.333332283164923,0.333332283164923,1078650.341273651,0.8353227606682608,0.8481808579490023,0.724014314527949,0.5255789911915552,0.7352780064546326,1.6778538440907569,237791.96112531368,329439.1606434236,258269.4317998498,-0.7368288020416578,-0.015275699049001756,0.15828272529738543,0.14300702624838355,-2.896249403702376,1.017118726345747,0.9171030883033818,-0.635154913930326,-1.5537762868721041,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-02-13,0.6047388940122875,0.9796259460493566,0.9961158572929332,0.9328101895553438,0.9328101895553438,-235734.96035586015,0.9728106684923989,0.8630407988936799,0.7224294095970162,0.5234497021833907,0.726251872016889,1.6774671370754297,316924.84501183836,311394.1643916274,258912.6000894739,0.4334049544310141,0.11972751231590299,0.17784225339149448,0.29756976570739735,-4.105006524864376,1.1273323078783433,1.4709947897115283,-1.5989727109684488,-0.3747813964058088,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-02-14,0.6154921887032323,1.5681668668831446,0.5880094390229651,1.982715834696421,1.982715834696421,691838.6338889794,1.0493916422132492,0.9234339012736534,0.7158791686635753,0.5794253470851599,0.7395677057779427,1.6692833072419442,206163.4091684487,331804.97333651676,259635.26661435654,1.1698005629771748,0.12786666394391524,0.25458782905950555,0.3824544930034209,-0.02004207954519833,1.1919884823326046,1.603503227651221,0.5004016129722788,-0.9599687054994119,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-02-15,2.094462636367629,1.782228514864972,2.212254856483776,1.9990080184803036,1.9990080184803036,86009.03045260208,1.2765561092189839,1.0148048268520173,0.7169223901978821,0.5983995185186121,0.7584154414916714,1.6700061148640288,219679.04669442138,348758.3014145384,262226.3632300003,-0.04664595556295429,0.22946960706344757,0.347483991831126,0.5769535988945735,-0.843908812592206,1.1999870438565106,1.6811337661688652,0.06409888913073049,0.1273569128467129,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-02-16,1.5447101396287355,0.9305928037680608,1.303192445723683,0.7396449974664598,0.7396449974664598,-804347.3892331589,1.1975022646726903,1.0419149498683409,0.725857282930763,0.5710788651946339,0.7513998645647327,1.664094264048468,216738.12665024708,358985.4849365933,258390.37723506877,-0.7364212219037297,0.13917762347575108,0.36146218145946113,0.5006398049352122,-0.987250781750102,1.201724469470055,1.6773033366064773,0.21758479982669895,-0.928188169713453,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-02-17,0.8924952096170902,0.5850932056694731,0.5415419417407001,0.553451320788918,0.553451320788918,655259.4974439037,1.2415260721974892,1.0235557338913157,0.7356463698408578,0.5809990110034706,0.7392574221986861,1.6557994420155,14295.415758120595,385048.18712332967,242432.6807512396,-0.4778473459700412,0.19305874745354581,0.3302883303322711,0.523347077785817,-3.1338165536300746,1.2193548533437728,1.719987110140008,0.3684945052895327,-1.5135867988517675,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-02-21,0.0619919495867584,0.2866599164705015,0.3763359877824701,0.1886992119612909,0.1886992119612909,209782.98093945117,1.0927038766786787,0.9765499451747814,0.7434569925911133,0.6093720747185535,0.736507622374209,1.6485507345892305,152727.77993800925,387474.58583489596,253230.62453509727,1.1131497449804155,0.11238462822707079,0.27271497644512466,0.3850996046721953,-2.411551309028308,1.226623178512488,1.2631098132268377,-0.5961188675827018,-0.2955650918399371,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-02-22,0.7925480644665139,0.828513057685127,0.9668053697492612,1.0165168807381768,1.0165168807381768,-233021.9150268673,0.8994640858870298,0.9998880501092591,0.7632112074998553,0.60104742282999,0.7392323862077582,1.6217922721073368,161491.82147012584,395729.76075800613,238651.96680200112,0.24888408657623762,-0.10584419698254109,0.2701085179190191,0.164264320936478,-1.9783856306914342,1.2138564477270888,0.9662248736695106,-0.7698866367574305,-0.034385509497229176,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-02-23,1.237666821029121,1.0173876023014188,0.7863843669697044,0.947961653322297,0.947961653322297,-1315970.495158923,0.6892548128554286,1.0211595468050074,0.7537833398243948,0.5907034093309704,0.7392593187218189,1.6137883759754705,127349.4265908557,402231.0926385586,223076.16455417604,-0.26666923887457217,-0.3930830385693367,0.303589092188909,-0.08949394638042774,-1.4653235627934258,1.2095361457676583,0.8316864546701208,-0.2754077888079118,0.04978620620055221,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-02-24,0.455919090470827,0.4199853777199198,0.7537293361873605,0.5314525642930654,0.5314525642930654,948307.6874274202,0.6476163262207496,1.0111737593215684,0.7511545637971058,0.5975125425977607,0.7344741459868871,1.6136124194541128,218548.86943089374,402923.0320544705,233762.70797663345,0.15329858446279349,-0.44556864118512424,0.29725563178124076,-0.1483130094038836,-1.0973811714017356,1.2220007353881652,0.7991380161510055,-0.7234737856097115,-1.5692924674896134,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-02-27,0.9357511807615352,1.0679291714058348,1.1932954485947516,0.9967218585826618,0.9967218585826618,-731137.0498218695,0.7362704337794984,1.0020635003729184,0.739913686547811,0.5962078095582034,0.7239371570207771,1.6019859627556479,123079.2992225817,384844.41960419714,229846.39374824075,0.0631221440696061,-0.3082191648216888,0.3032831136674442,-0.004936051154244588,-2.076515608887768,1.0943077491923037,0.5214855763259352,-3.020840764772413,-0.8135750005411786,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-02-28,0.9667383462973778,1.062374160679436,1.1447972846553505,1.154674826034773,1.154674826034773,5432309.37113975,0.9294655565941948,1.0352313204584713,0.7325507445478691,0.5846383897946905,0.695214694518637,1.5957959397824377,389906.44702246116,346455.8847221924,251684.38133014578,0.17764617151709713,-0.10777042812281727,0.3458475644299835,0.23807713630716637,-2.4958892506604995,1.0980580052014293,0.5467287872219525,-0.47285206339847435,-0.034616689318609804,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-03-01,1.1603991876683626,0.9268478996147992,0.4654931231845101,0.3500757957417946,0.3500757957417946,-1997578.7852386832,0.7961773395949183,0.9955954455797773,0.721201632080254,0.6035285434801302,0.691769496096421,1.588339328230106,84562.61699498072,327643.3064047801,246344.99171793414,-1.1983696619023467,-0.22351904646818685,0.322422241601684,0.09890319513349716,-0.7735879518513324,0.9973992155201858,0.7038710375935415,-0.4359561776867518,-0.40580353787448464,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-03-02,0.1522339565235775,0.5514121505189333,0.6140687136819452,0.9931556067158436,0.9931556067158436,260233.82251883624,0.8052161302736277,0.9629093679427079,0.7215609564403466,0.5837788803479719,0.6844985624126912,1.5883908549571122,101006.7960133054,328955.84001344146,246949.51294442036,1.8754688302436053,-0.178848566888303,0.2885424327272141,0.10969386583891111,-2.7700868439407778,1.012162020186698,0.8717615817850116,-1.823131138329197,-3.096791975571613,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-03-03,1.2700242675776146,1.4491634912382878,1.3747782586476056,1.6824942708111408,1.6824942708111408,555544.4315845673,1.0354244715772427,0.9395388545872752,0.7392282483432415,0.5415902083904405,0.6796579617879934,1.5742985659357864,-3371.9962861805457,320485.2123450703,241355.42898355934,0.2812413687499246,0.09717756442632584,0.2397824403165314,0.33696000474285726,-2.598497843528559,1.0182355660592035,0.8069938839156925,0.2869956932494707,0.140667364112009,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-03-06,1.6296937027680798,1.2707159456143753,1.2386476936435038,0.9783342053075526,0.9783342053075526,612455.6178051853,1.0317469409222209,0.9612165518918674,0.7562719877675805,0.533575398020048,0.6661732426614023,1.5535101068945107,104027.80940905497,290929.2482644658,243918.3621063254,-0.5102960288517446,0.07080897994434718,0.23979864008666302,0.3106076200310103,-3.439888773439527,1.0804858114165032,0.9888035655071878,-4.21168310162194,-3.9960758572574124,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-03-07,0.9764212771385932,0.997065307818259,0.7836723831206314,0.4888869929033479,0.4888869929033479,919210.586093456,0.8985893742959359,0.9733923690153021,0.7698833788088424,0.5189587880038226,0.6524791993447321,1.5360325310445968,183782.294873467,258739.2390439576,243230.74997218256,-0.6917627652870163,-0.0799610860185356,0.23454821056812125,0.15458712454958567,-1.5446200957830232,1.0824217714182713,1.0585471435494027,0.17698004789162597,-0.4067842280673244,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-03-08,0.8024170358840621,0.4555027756260585,0.4482735676233034,0.6580610264305342,0.6580610264305342,5127179.897012269,0.9601864204336839,0.9263048720322203,0.7688986340131955,0.5015625688360777,0.6504731659209744,1.5360249594470694,434414.5287026504,320134.5507888714,255999.54156541626,-0.19833079522404778,0.03592403764555501,0.18624427042624506,0.22216830807180005,-4.929625791999154,1.2252151797385742,1.248315514072921,-1.1385809633786117,-1.1777034494675982,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-03-09,0.3674158002335321,0.4312267520225106,0.0582206316094691,-0.1701454946101623,-0.1701454946101623,-630400.8684364315,0.7275262001684827,0.8746383131291307,0.7646113616326765,0.5584077885077816,0.6586736929701587,1.5371482698970844,510730.41517291387,360467.508088616,252290.35846859016,-0.7698402557243006,-0.18416043210399172,0.13444276374940353,-0.049717668354588206,-0.9861604508588891,1.2491975305550154,1.5653368398730865,-0.4169824474951859,0.15126174056583477,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-03-10,-0.2342618826648408,-0.3754761862262583,-0.3167931238472121,-0.348770912540763,-0.348770912540763,6037364.555330959,0.32127316349810187,0.800454056492196,0.7698987439230555,0.6174432176771659,0.6686971158275172,1.530999191315211,833297.7494819617,446690.3107278567,277752.67711380834,0.39797564935630914,-0.9128873993916014,0.03892013247385653,-0.873967266917745,-2.835604139287118,1.231064628308517,1.565093773860767,0.006808707029027594,0.708658841948911,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-03-13,-0.4359868608294075,-0.1384997638894809,-0.298691562728429,0.1779988930029095,0.1779988930029095,1122731.5188725097,0.16120610103717328,0.7926873869840955,0.7859653756886811,0.6245641710061844,0.6705322969079129,1.5032664284514459,835501.8083619045,464083.6433523955,263771.7334321522,-0.895834775994608,-1.5927452512730813,0.008516188082295616,-1.5842290631907856,-1.8313834389232913,1.2209633538458877,1.5523734744324362,-1.0551379783236294,-0.22272449874819839,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-03-14,0.3318371016186923,0.4355730394800599,0.6402047421126085,0.8197162899687154,0.8197162899687154,4477144.279870844,0.22737196045024674,0.787032692004764,0.7911098004376387,0.6237401753546757,0.6644472597135449,1.501162612215883,1071145.7703732396,551901.2054827288,269822.82483333966,0.9043141018181154,-1.2416825188404854,-0.00516698273214751,-1.246849501572633,-1.5865434881398237,1.1316607071784046,1.5465285726754179,0.15570992286960258,-1.1061527554695196,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-03-15,1.8497573674833576,2.1954241577010745,1.9046889036049135,1.7168066625396126,1.7168066625396126,5744324.550909326,0.4391210876720624,0.7737372333969236,0.7833557893929881,0.5992657961755954,0.6657613396128673,1.4912826369544392,1323770.066224257,643457.8167565333,263412.5385428093,-0.07458850410088329,-0.5664571230397232,-0.012354661155271972,-0.5788117841949951,-1.2353422056496886,1.0499787646685954,0.7150314423230689,0.431007940971314,0.05708484523686373,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-03-16,1.3222621512792578,0.8986336306863265,1.1502048004409016,0.8545215583398758,0.8545215583398758,-3219479.185957322,0.6440544982620701,0.7165129103899022,0.7692074193905064,0.5263086718066562,0.6489679535882608,1.4735861028838655,1158495.655403761,529993.0530072271,256533.76111261,-0.43655756833002646,-0.10661291863938724,-0.07096439346776588,-0.17757731210715322,-1.3800293483424404,1.0240615942375215,0.634586677370865,-3.3579865136841414,0.024367733432645745,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-03-17,0.630003156488339,0.7442366036251578,0.7844910603967197,0.7407675319935212,0.7407675319935212,295830.56307131145,0.8619621871689269,0.7165690371162553,0.7496436610989355,0.5263113283464992,0.612556738093327,1.4408745742295404,1213504.5530189846,575369.2614200108,179928.12069061547,0.16196202439702154,0.184736807414002,-0.04512337919685269,0.13961342821714953,-3.212534554003599,1.0202100160125933,0.794501331921049,-0.02425260060010369,0.08575416118134935,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-03-20,0.2856151057716367,0.1099408311244705,0.3333255727071673,0.4316371691817195,0.4316371691817195,-2607360.558678582,0.9126898424046889,0.7104783295358954,0.7447855623176259,0.5289963445391312,0.6079586512119532,1.4398868319062286,1050373.55021286,527777.445773501,214997.64644804306,0.4129402287646936,0.25045766351820453,-0.0471578943609452,0.20329976915725936,-1.498859695562832,1.0059338353318048,0.8101255687946196,-0.8606564489751496,-1.3718461365035937,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-03-21,0.6829018504783697,0.7080999473431895,0.8992801675898097,0.8965392138772028,0.8965392138772028,-914398.2888198812,0.9280544271863864,0.745870329631691,0.7287232759102894,0.5157630448338207,0.6001925152980856,1.4154017668338972,994164.4867248936,536633.170138081,226202.8530758051,0.2721908874685724,0.21853861682557188,0.023257698368925047,0.24179631519449696,-1.6545387343092084,1.008126515391843,0.80657333794584,-1.8593639214772757,-2.5662521949755446,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-03-22,0.8746648541693016,0.6561541462821321,0.43424463146426,0.13241606600943,0.13241606600943,182599.09448445123,0.6111763078803498,0.7016652888952536,0.7135951608991797,0.529061418945163,0.5938875317396829,1.4013572362607298,1014945.5372004595,560652.9860882394,239140.35582913124,-1.8878918085553862,-0.13807102006050725,-0.016859306114922878,-0.15493032617543012,-1.5054855711080968,1.0158928880268587,0.7677185709113697,-1.2065725033761328,0.46019985171278277,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-03-23,0.2865908445413705,0.7743530634252807,0.7644725945014503,1.24537076958112,1.24537076958112,-1113955.6052075,0.6893461501285987,0.7165357447081948,0.7026463322897467,0.5404065164195373,0.5851633354203432,1.3863263574857814,1025046.2816980307,558246.7660466507,246657.620098234,1.469133001647256,-0.03868459414548317,0.019574452254905256,-0.019110141890578004,-4.617195306422496,1.155912412520267,1.3871140127601562,-1.053166121704791,-0.939433442377846,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-03-24,1.1703600570509067,0.971016301902944,0.9118570912418704,0.5113708128869732,0.5113708128869732,-1796350.7733057437,0.6434668063072891,0.7155316571378901,0.6987810293426238,0.5407870267891216,0.5716761830830555,1.385503605450889,887813.3586613724,504533.4843763786,243598.9132226296,-0.8279717332525284,-0.10615540013898545,0.02368841238089973,-0.08246698775808572,-2.827522983671525,1.1332954424379331,1.3476374375057638,-0.9703384824071368,-1.4723023764530132,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-03-27,0.6518519088647992,0.849676406140139,0.8263933943367654,1.22415004986372,1.22415004986372,884069.6399143953,0.8019693824436892,0.726903066701943,0.6950350879260028,0.5493345313552203,0.5676686779616378,1.3827986961933665,968573.6931481857,528331.3599241313,255111.01613945124,0.6301846428317478,0.09827729527460836,0.04483080484416671,0.1431081001187751,-3.7600312914897187,1.1782353575820674,1.3403221158580911,-3.852777229434608,-0.2325465201362848,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-03-28,1.114049237886169,0.9909742801089116,0.9200601193673954,0.5939181196690999,0.5939181196690999,-598310.0932839736,0.7414451636020687,0.6988652313836594,0.6871083811013268,0.5405929509302408,0.5653280891078919,1.3776455933779495,667042.7199269995,514071.0947633925,248418.10238348652,-0.6290151545040186,0.05914328388939323,0.016965881866499347,0.07610916575589256,-2.646285137015937,1.1795322959696002,1.178556615460973,-2.4943837344404427,-1.1952737701827403,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-03-29,0.7274444951528576,0.6074434005926825,0.8091430985874286,0.8281717775979658,0.8281717775979658,-446696.4674278125,0.8805963059197758,0.7227700304764679,0.6883336802411082,0.5348984831082683,0.5650963460771442,1.3776342419931389,744586.8358175431,517860.2869138529,252014.6061322325,0.1296828929228594,0.1975082035890389,0.04881737405644185,0.24632557764548077,-1.600975331322318,1.1337855792346754,1.1471963819610909,-0.9263959372487336,-0.3627566693557388,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-03-30,1.0010588895788768,0.8806082807028623,1.1459277320753056,1.179740474407387,1.179740474407387,-1235532.814322758,0.8674702468850292,0.7320992738610451,0.6878341375737522,0.5414495305510234,0.5674221976333201,1.3774324988416637,669798.5039754633,441856.62406616437,253580.9403143516,0.16423614799425312,0.169665088899472,0.062368395033311055,0.23203348393278303,-1.3268207021226257,1.156243662971896,0.984637802342224,-0.534738684274817,-2.723717872963833,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-03-31,1.1026646191016685,2.170044334554646,1.2366845257451828,2.095173526204638,2.095173526204638,3514220.304490804,1.1842307895485622,0.75273323663072,0.6893235913794453,0.5856346016941215,0.5917163937683212,1.3787568265072796,817732.2976207752,476905.41929409816,270115.38787321217,0.6419067471107757,0.45313782244433515,0.08800008317760738,0.5411379056219424,-0.06896450530770756,1.2613082760500518,1.3951183049308642,0.23665328145381306,0.4598287359620881,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
2023-04-03,1.7572390048980822,1.4615179223253136,1.8848863667322444,1.6103701915618238,1.6103701915618238,-312358.69050261285,1.261474817888183,0.7843350359434336,0.6780386322589974,0.614776883889242,0.5553413411683743,1.3594137175132701,771491.5822053853,458069.4937752019,262241.05011457944,-0.08727974484774392,0.47520053501266546,0.14563200478035837,0.6208325397930239,-0.8595124520929727,1.2624072020827113,0.9504295779444623,-0.8425066830694228,-0.9513477568051965,0.9008681834034578,2.522949867717635,-0.5724484413744708,2.568226353933743,0.0030058927556695595,-526.6948179088985,527.5957905435508
