Date,Open,High,Low,Close,Adj Close,^VIX.csv_MA_5,^VIX.csv_MA_20,^VIX.csv_MA_250,^VIX.csv_realVolatility20,^VIX.csv_realVolatility60,^VIX.csv_realVolatility250,^VIX.csv_log1DayRet,^VIX.csv_logMA5_20,^VIX.csv_logMA20_250,^VIX.csv_logMA5_250,^VIX.csv_log1DayRange,^VIX.csv_HL_20_realVol_20,^VIX.csv_HL_5_realVol_20,^VIX.csv_logD2,^VIX.csv_logD5,^VIX.csv_Mean,^VIX.csv_Variance,^VIX.csv_Skewness,^VIX.csv_Kurtosis,^VIX.csv_Shape,^VIX.csv_Location,^VIX.csv_Scale
2020-06-01,0.6115965049619376,0.9406270997245408,1.4867122180424914,0.8276504297595864,0.8276504297595864,0.15387425170010904,-0.022424008685372386,1.6649419457570924,1.9525242123093134,7.321725473176651,4.177878743359716,0.3025181195017963,1.9260035202680614,-4.307413333206244,-2.381409812938183,-0.6049804210322733,1.0571780804523179,1.2430390762718395,-1.8999285302102569,0.5034247932157757,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-06-02,0.1646224693512117,-1.308366521056353,-0.3396885720374278,-0.7595145619552959,-0.7595145619552959,0.054377981535724776,-0.115728146945654,1.6621873246812087,1.9402825488519153,7.2912226414439045,4.179254614558142,1.5290247071903056,-0.7552845591098453,-2.6646457996055495,-3.4199303587153946,-0.03182307628682383,1.054869501864465,1.1513501427534971,-1.0943565935244017,-0.6981972088711819,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-06-03,-1.1833282227134845,-1.8110163205932288,-1.3017184546767415,-1.2325195244077811,-1.2325195244077811,-0.1223827116797764,-0.12947274660500302,1.655804400128575,1.9475204362868213,6.961197416225322,4.182463829990821,0.0407294721375103,-0.056317292409052935,-2.548571804039519,-2.6048890964485714,-0.6747222353291275,0.8767032805849458,0.9574265362665948,0.7227884814213789,-0.12352056450374908,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-06-04,-0.7794491818891061,-1.3098810959837266,-0.9877954251240162,-0.286793250281427,-0.286793250281427,-0.3751873095364601,-0.18236886173482136,1.6507302818732352,1.9361055227071313,6.959775080885281,4.184054066675562,-0.9998259192929811,0.721394044469205,-2.202941715159225,-1.4815476706900204,-1.1329377102545044,0.8404780626629993,0.8139539540697267,-0.7492492572111565,0.23429948328349454,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-06-05,-1.688484715222117,-2.025128935683199,-1.205106790642347,-1.3829389076785112,-1.3829389076785112,-0.5668231629126858,-0.1595566928609633,1.6430419000478211,1.9181613608691879,6.816761994427685,4.187869062830956,-0.19962063058199325,1.2676480728890116,-2.331905319666219,-1.0642572467772073,-0.19842393294111718,0.8186084725730445,0.43249661532370703,-1.8943279976406158,-0.04272039233647805,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-06-08,0.0202650821447782,-0.1902831339237494,0.5718287870633176,0.6947108883670587,0.6947108883670587,-0.5934110711911913,0.0674779985143902,1.64269478979031,1.7170454539798299,5.601736654011872,4.1879443548019735,3.5345964574550326,2.174085768086408,-3.1922917399958055,-1.0182059719093974,-0.2716618561452152,0.8070292935875382,0.44332867634741724,-0.018669048617877913,-2.017860830107406,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-06-09,0.3247706141335769,1.4313375644664212,1.3357110037795117,2.0769548889916187,2.0769548889916187,-0.026117181001808376,0.2764249225738969,1.6480589529523997,1.6932515305412905,5.601335851922396,4.187637063085884,1.8555389738616608,-2.359345882638939,-1.7854142259217942,-4.1447601085607335,-2.3473046660597636,0.9451078003642956,0.8780078480372792,1.2412378939945352,1.0425601277447905,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-06-10,1.0357863520560464,1.9864234593165837,1.1803173970618808,1.200209143582029,1.200209143582029,0.4604285525961537,0.1241931107536907,1.6500053294410042,1.4348379706342478,3.8717309017117496,4.187314067444747,0.14733492924011912,1.310319992869169,-2.5866960978646314,-1.2763761049954625,-0.2155399542461018,0.8909419885957044,0.9330226826944491,-0.6822106921300004,0.889013535999905,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-06-11,4.398378873465404,14.788144078576815,4.352398915296295,14.239180798404654,14.239180798404654,3.36562336233337,0.6270606986740941,1.7059657566542072,3.3781604454288425,3.8947828769891424,4.261345835350878,1.1747613409415554,1.6803251297184758,-1.0008433115090314,0.6794818182094445,2.3452369479729334,1.0630080242129745,1.663957689605723,2.498334911547032,2.6759383606400484,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-06-12,9.721411545782928,9.400658646316582,8.057295691389488,2.863081425203152,2.863081425203152,4.214827428909702,0.7705680202521696,1.714937214666909,3.4106117537296217,3.4983214382977303,4.261411779452887,-1.222432362458799,1.6992359959364887,-0.8000038178778415,0.8992321780586471,0.2951761378615807,1.0629532336238594,1.67405403712893,0.5085463972742224,1.445982151984074,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-06-15,12.05203897053778,7.122180985111626,4.181186944022439,1.8442450589208617,1.8442450589208617,4.444734263020463,0.8530069695209394,1.7204233893973482,3.4159016278053533,3.3514257592208807,4.26068889930714,-1.8771638431977524,1.650707644756141,-0.7015579780850014,0.9491496666711394,1.07874763341856,1.0864020902566986,1.734923992150079,2.5172879810835407,0.13935679122886635,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-06-16,-2.083849530573861,-1.0841432327955296,1.0758398332020178,1.7118538445098397,1.7118538445098397,4.371714054124107,1.0331419579856003,1.7281036355736854,3.358094789215227,3.3262483314452993,4.258928591104405,-0.19664001618687968,1.4425505605480509,-0.5144200391522322,0.9281305213958186,0.7701003818493919,1.0919450337347576,0.9666353155262281,0.1408288345157305,-1.0075811295145063,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-06-17,0.4430075613750652,-0.5438792555776608,2.486811800872001,1.86616329825587,1.86616329825587,4.504904885058876,1.0871059450986207,1.7328696767262308,3.3625980773677377,3.3212064044630307,4.258411631759493,1.438053051575042,1.421647708661219,-0.46625973795819536,0.9553879707030236,1.1087906649524737,1.1242153584934649,0.7592424469216983,-3.8204361424363444,-0.4065344476371755,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-06-18,1.9576815632157647,2.099648590919422,2.281699831444413,1.4616678577434,1.4616678577434,1.9494022969266247,1.258066191134379,1.7337138783804786,3.2856958586363967,3.2705934317347265,4.258336563533077,-0.2921827451507479,0.4379470381357936,-0.3206900849841338,0.1172569531516598,-1.7034670901845648,1.177519767004439,1.172070944603293,-1.3855506906455788,2.5476868244292037,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-06-19,0.1595411195284839,0.8244626143482101,0.3599925948835185,3.909296026554287,3.909296026554287,2.1586452171968515,1.4074120597100825,1.7461181954652394,3.3371150318711393,3.1501161977394894,4.26014606900268,3.1988109007240464,0.42772821135413247,-0.21564255082340802,0.21208566053072445,-0.7668582664825536,1.1607133808398866,1.2677287433209488,0.7144842810763566,0.045178508415130415,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-06-22,4.20516336768177,1.6894831307628024,2.452162486259599,-0.4838205728226192,-0.4838205728226192,1.6930320908481555,1.424557383594384,1.7368195979009806,3.325894434875588,3.119398886961048,4.262474877670181,-2.1623543017931466,0.1726599005229225,-0.19819446596377455,-0.02553456544085207,-0.27091757783686543,1.1580056000238448,1.1442256380803055,0.665513066658415,0.845037721801469,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-06-23,-0.661702799907097,-1.9699150365908051,-0.3740275984970722,0.5273895098660688,0.5273895098660688,1.4561392239194013,1.4640285196443563,1.7338969470365537,3.3094685930125767,2.862449795380839,4.263054929701301,-0.2268771289526406,-0.005403329953886359,-0.16917954983673875,-0.17458287979062523,0.4674299690302428,1.15065979642369,1.088544921522129,1.2184396086656815,0.16929063411169443,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-06-24,0.1384573243539293,5.319191111665852,2.419299292581041,3.4773047257182235,3.4773047257182235,1.778367509411872,1.6553295588467811,1.7447026131310057,3.309749405520831,2.8837964588038694,4.264040448376091,3.2234506178433673,0.07169569572149102,-0.05258400063837656,0.019111695083114628,1.0646734325327674,1.164291452105575,1.075044728611333,1.3765281511969865,0.47694288895886966,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-06-25,6.305351624768605,2.906709943435416,2.4671403407510404,0.7891965521823217,0.7891965521823217,1.6438732482996563,1.6459278995057978,1.7471479345087364,3.3120432603896472,2.881975299129668,4.263313527408729,-2.078138610649354,-0.0012491037488154598,-0.05968040890006307,-0.06092951264887861,-0.8219592065132357,1.1689809828298006,0.8166450676997892,-1.3401475262644094,-0.39679583672712543,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-06-26,0.1671604233381174,1.8871392681138737,1.5029470172413255,3.887306591393344,3.887306591393344,1.6394753612674677,1.861531211115334,1.7645220777511141,3.3105041467433853,2.8304894330382733,4.263148646424088,3.1465178337308584,-0.12702309184764424,0.05351950459782266,-0.07350358724982163,-0.9566121983655386,1.0868526865681458,0.8606106691161798,-0.891593568867014,-3.8171931609234746,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-06-29,3.4181513751654364,2.122204003563894,2.400101184979292,-0.2169321826741743,-0.2169321826741743,1.6928530392971566,1.8093020804936462,1.767579904615881,3.3358172625551217,2.8222221281277666,4.261444998490019,-2.7572703678819743,-0.06652588555194924,0.023329854560742314,-0.043196030991206995,-1.2805040847270064,1.1121558736262298,1.014409445021158,0.006110030544633415,-1.3209247223995724,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-06-30,0.0605982170890762,-1.289662184993322,-0.183147118504042,-0.3660310428507074,-0.3660310428507074,1.5141689287538014,1.8289762564488754,1.7685297238732285,3.3209967841397154,2.798404743882556,4.260940830079846,1.7984526746665115,-0.18888966104499386,0.03360785069810793,-0.15528181034688598,0.10121549676446269,1.1134677907055772,0.9562109561357204,1.4477040004339283,-0.11269786527301548,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-07-01,-0.4630741066925701,-0.8147189421712611,-0.5316778723078315,-1.2687082717972515,-1.2687082717972515,0.5649663292507064,1.8271668190794017,1.7613790521199384,3.322762014571618,2.800734430085556,4.264544768659056,1.0078674540956798,-1.1737557247371817,0.036669526305080746,-1.137086198432101,-1.2621632686759205,1.135008956887147,0.5639139948313916,0.050480248622323906,1.55730489663508,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-07-02,-2.0924745634969533,-3.148345978063137,-1.928384847542663,-1.0369088271237317,-1.0369088271237317,0.19974525338949575,1.7896610402372866,1.7531594550012366,3.3519842447776287,2.8034474359489936,4.267962314364185,-0.7021033617325952,-2.1927386962993562,0.020606675912860178,-2.172132020386496,0.19881899800849767,1.1162970750028733,0.7332451005072103,-0.3991682982824289,0.602185490970929,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-07-06,-1.0613256093831822,-1.261410256512665,-1.4866601851966088,0.0575333115481342,0.0575333115481342,-0.5662094025795461,1.8616846511986185,1.750079760363556,3.2952221967711455,2.7926827387596824,4.2689106464287745,-2.9149098693508324,-1.1902731042321564,0.06182044000586783,-1.1284526642262884,-1.4905446991022027,1.156918724038609,0.8241542578701895,0.28234906472074295,1.3428056055775408,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-07-07,0.7089471150132205,0.6957622620531225,1.7644988991928765,1.7342263714979786,1.7342263714979786,-0.17597769174511554,1.913660425355165,1.758417819302826,3.2840258142433347,2.7862828396864243,4.266826954644474,0.8945357647543059,-2.3864159044966073,0.08460342263845935,-2.301812481858148,0.06647723792961759,1.158253520743578,0.8261637120262152,1.0192570552433855,0.6684233264947924,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-07-08,0.7103411180264629,0.9595772153358872,0.9472235802863443,-0.2042531937749849,-0.2042531937749849,-0.14362212192997106,1.7996000212168348,1.757396912838512,3.317500509055719,2.7864772938129887,4.267267639433958,-1.2463849323667113,-2.5281340115703776,0.023730742360667,-2.5044032692097105,-4.393804923221116,1.4204350200277656,1.8502716696807116,-1.3402259725830734,-1.8215311868465045,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-07-09,-0.0753511589993074,2.015950321800265,-0.2539406994845947,1.5781944890720825,1.5781944890720825,0.4257584302438957,1.8184992884913374,1.7649692117372544,3.3149818628027794,2.750847337675785,4.265254762719546,3.041877437675882,-1.4518947528937307,0.029878347725347476,-1.4220164051683832,0.8197318220963233,1.4417377136577203,2.099789048044073,-1.8576949180892528,1.0462316527668163,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-07-10,3.0439280284015666,0.8147387378519362,1.3358620677873605,-0.8195571137342981,-0.8195571137342981,0.46922877292178244,1.0655623928843898,1.7603996913515823,1.6244954406767766,2.749890017270315,4.26741737872956,-1.3121399857974916,-0.8201675689386738,-0.5020381524078479,-1.3222057213465217,-0.6517685475156482,1.309507052138159,2.015200507168263,-0.4856389544461158,-1.5262384384892258,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-07-13,-1.1560905768316374,2.5162826293876925,0.7279862876394354,5.012349107227166,5.012349107227166,1.460191932057589,1.1730257769855905,1.778547931774762,1.8101440247631337,2.805058665653338,4.271575636349657,1.4668605680419644,0.2189813426988435,-0.4162107180231331,-0.19722937532428958,0.5812634022508991,1.3188157138803627,2.132135619726192,1.233770787132912,1.6003599916477451,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-07-14,3.3990213015923487,2.9981258558835826,3.164981327298157,0.1326267126256866,0.1326267126256866,1.1398720002831304,1.0874448596708317,1.772961799769586,1.8171872341882547,2.799357786054832,4.272816056823007,-3.243704306548641,0.04708519670482351,-0.4888207023824699,-0.44173550567764636,-1.7906272819066242,1.3092926586199538,2.123570435702008,-0.0489971679152452,0.47100291658697074,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-07-15,0.0439686518170709,-1.3600556163685056,-0.0085304312459371,-0.7746180085307977,-0.7746180085307977,1.0257990373319679,0.9631212670187999,1.7676890537959578,1.8568434430623313,2.7180785689499416,4.275151943705337,2.8688930943277087,0.06304780633719273,-0.6072490230183846,-0.5442012166811918,0.30123372150159405,1.2891989868108675,1.0749590756227116,1.7556083401421652,-0.5614790969953688,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-07-16,0.0290510487805981,-0.5939881631392794,0.5597170825301312,0.4632980030708786,0.4632980030708786,0.8028197401317272,0.8929780022595504,1.763298695958252,1.8474081517231387,2.6518675698031875,4.275928684024343,2.769315896935677,-0.10643174132247442,-0.6803796458222924,-0.7868113871447667,0.14297871576352356,1.2416369769384876,0.9589926565942964,-1.1066304772619524,0.10876156293531737,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-07-17,-0.7252918746299031,-1.6084297768612783,-0.7794814378114872,-1.711990133023921,-1.711990133023921,0.6243331362738026,0.7342951027211843,1.7557198912740706,1.9304249093753938,2.668814153664245,4.280418183758611,0.8588376337292574,-0.16222689697521417,-0.8717232511321585,-1.0339501481073727,-0.18759744297827555,1.215586849818439,0.93662220058748,-0.06467493098163947,-0.11380381655960455,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-07-20,-0.1476381491834644,-0.9366906292548194,-0.9699342758265814,-1.6660314391731532,-1.6660314391731532,-0.7113429730062613,0.45552872943481226,1.7506275673659295,1.848626646827879,2.6827751414229635,4.283740667304124,2.4234353515279534,0.4456959076411756,-1.346270825539992,-0.9005749178988165,-3.4038916106869976,1.3775434576427021,1.5860818584623895,0.7558071143085495,1.8988755249832772,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-07-21,-2.654580919042491,-1.7690301288174304,-0.9325480341274924,-0.3099997956924376,-0.3099997956924376,-0.7998682746698862,0.46421976829132133,1.7510476469816387,1.8443817283261466,2.6288005849520113,4.283532587212313,-2.147470436859705,0.5440889787940882,-1.327611464559169,-0.7835224857650807,-0.17855016381729863,1.3789941472315348,1.5453568336022956,0.337892896528365,-0.8150289608899636,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-07-22,-0.5738955601732556,-0.1724372708462276,0.2275877876187664,-0.6646174156572968,-0.6646174156572968,-0.777868156095186,0.40461942201515305,1.7457352151838825,1.861413924695746,2.58217550972708,4.285709796614802,0.14676413145091838,0.653610118059382,-1.4619841460713934,-0.8083740280120114,-0.9162280876738589,1.3553491291148319,1.447858214693242,0.0014130247260353685,-2.207269523445147,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-07-23,-0.9339808567328872,0.5653194421209626,-0.3127706169437978,1.5194999323779437,1.5194999323779437,-0.566627770233773,0.30672918234813906,1.7522651553260407,1.7387576898816044,2.575605663728941,4.284109748467201,0.48668062583854876,0.6137373821740497,-1.7426993883267794,-1.1289620061527297,-0.13000611764056988,1.2984808827796246,1.402732032637988,0.6040425568410824,0.05467938793839782,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-07-24,3.552138580431599,1.9909231558187277,1.970767420782341,0.5900923487218854,0.5900923487218854,-0.10621127388461171,0.29677397217511725,1.7512547017783906,1.7364183581401527,2.536059499336744,4.284354923224517,-1.795026070203442,-1.0275405523408938,-1.775116969840361,-2.8026575221812546,-3.9042664138948227,1.4765954263468144,1.8135468569457558,0.22690428239535093,0.8338141401294744,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-07-27,0.4180739482102567,-0.4343244625473446,0.1708581781147629,-0.4797377605208019,-0.4797377605208019,0.13104746184585853,0.07842175457940997,1.7425255480716975,1.52255529219453,2.5373382696001827,4.28667707485793,0.13758129588775103,0.5134581910060894,-3.1009894335156982,-2.5875312425096086,-0.5022249811176086,1.479442615446388,1.584418542890726,0.6927659543518405,0.17083389104588248,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-07-28,-0.990473592202811,-0.8537539783928239,0.0194859792290564,0.7923870436257232,0.7923870436257232,0.3515248297094907,0.12888771589440484,1.7325184878804956,1.52896411370032,2.5029591733918966,4.285960394179427,-0.22313324081549843,1.0033387421396907,-2.598389796318909,-1.5950510541792182,-0.13554489536489386,1.4858390013701253,1.5909525962177395,-1.5980297590581833,0.09747768299678058,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-07-29,0.2188813032152801,-0.5772880227103734,0.0306674648894329,-0.7300304035771319,-0.7300304035771319,0.33844223212552366,0.11068774785808362,1.714361789814772,1.5373090799759401,2.508363527598035,4.286742439660935,1.2045565935773102,1.117640264570098,-2.740083001321651,-1.622442736751553,-0.4976536108805687,1.4719102914155757,1.6150315710899201,-1.3851244734800523,-2.7270344481893662,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
2020-07-30,0.1900046642321662,2.739785536975738,1.2145907682739363,0.6167404307781617,0.6167404307781617,0.15789033180556727,0.20496018298685428,1.7074941809195043,1.5057551880159215,2.4999288504626462,4.287121603004912,1.177399619279238,-0.2609150414111369,-2.1199664525446695,-2.3808814939558065,0.4221221190857394,1.4960785691156742,1.7084611742909346,-1.7392811839884734,-0.10229909370711837,1.2301571180382846,6.588577627579302,4.819192991160328,43.29145914915731,0.3288447293022492,-4.747443003541434,5.630348265182086
