Date,Open,High,Low,Close,Adj Close,Volume,^RUT_MA_5,^RUT_MA_20,^RUT_MA_250,^RUT_realVolatility20,^RUT_realVolatility60,^RUT_realVolatility250,^RUT_avgVolume_20,^RUT_avgVolume_60,^RUT_avgVolume_250,^RUT_log1DayRet,^RUT_logMA5_20,^RUT_logMA20_250,^RUT_logMA5_250,^RUT_logD2,^RUT_logD5,^RUT_log1DayRange,^RUT_HL_20_realVol_20,^RUT_HL_5_realVol_20,^RUT_Mean,^RUT_Variance,^RUT_Skewness,^RUT_Kurtosis,^RUT_Shape,^RUT_Location,^RUT_Scale
2020-10-28,71.69110218774631,65.37571906973562,44.29747028960037,38.44667331588789,38.44667331588789,1374388304.2452393,85.59896086109666,108.31172841304674,84.84186428667061,26.274199410043394,26.267440965148953,47.528435773633376,197472970.33742338,184866280.58580163,282627083.8348348,-0.6230944696391272,-0.2353403001385571,0.24422434013688477,0.008884039998327656,3.607958726913007,3.8745316970037567,3.048241645276102,0.718022933340964,0.5483711097392266,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-10-29,40.02763030112351,59.27603023459983,58.97357515702606,83.34773735572207,83.34773735572207,558364241.0999084,78.28085272149323,106.9020169322501,84.69968645482008,26.841992060084,25.892341820362493,47.47930655999006,231689217.92028093,189579313.02971712,283637280.5519414,0.733451489347411,-0.31160964962876736,0.23280078550122663,-0.07880886412754073,2.0214610762771277,3.5997897561292875,-1.1958225164274054,1.0468908299322195,1.8582357734282633,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-10-30,81.88537650868784,66.8862577902903,64.59123887461442,58.41720679084801,58.41720679084801,458663123.5697627,66.26947061025194,104.47816787219104,84.47704785267295,28.948806070422012,26.286482126390013,47.47149691781732,254515495.39082566,197690444.51880643,283230406.64673567,-0.3377099386421993,-0.4552488120035636,0.2124982552731105,-0.242750556730453,2.9942578608896504,4.095292621941537,0.8307410856031099,1.0585351886053984,1.9264372568647101,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-11-02,61.84601097012478,83.77650198992683,86.7310249353925,101.51576297659358,101.51576297659358,-80048876.75994873,71.50515414865303,102.45436907444164,84.44744102225974,27.570222955799355,25.77963234884028,47.458499151810344,260088645.19421944,197639929.6944045,279904652.5005238,0.49556648515579876,-0.35964798659795,0.19328817859051922,-0.16635980800743083,2.899663215021963,3.264935319083227,1.083337198050527,1.0759504425047108,1.7056515276912445,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-11-03,103.93365387896438,134.87924476623652,113.84757738533084,136.23430369168477,136.23430369168477,89333532.68574047,83.59233682614726,103.60904424673984,84.61263001119403,28.50895091140909,25.75495258859189,47.56690496572191,227593795.67939848,194884704.13219017,278136734.86312324,0.2706234725468422,-0.21467277456376238,0.20254107931208626,-0.012131695251676169,4.3543611615513305,4.101583520748484,3.046029272396936,1.1017997333143654,1.773535255963734,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-11-04,133.0245137345621,120.27139456642772,125.17201046673335,112.7218041516503,112.7218041516503,723387338.5716057,98.44736299329975,102.13429942387252,84.6537824568723,27.136535070251206,25.73406459941854,47.58683095353578,275187584.8792034,194701464.11568448,280357098.1704344,-0.16561055196570595,-0.03676658877640364,0.18771881720031608,0.15095222842391237,2.416453023512277,4.307776182851831,1.5893608911576858,1.0895063860282719,1.5301796583237393,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-11-05,114.41108410033758,142.15276362375016,126.63193776612616,151.28084834325114,151.28084834325114,544854668.6796341,112.03398519080557,102.71602506055777,84.83898060675327,28.090925201006698,26.476453703750273,47.75605247616022,298568398.35852027,214727682.50101206,283942263.7627448,0.27934006886196566,0.08683412211780694,0.19121302820734795,0.278047150325155,2.7111483735767283,4.218523559115096,2.7421827258151126,1.0840946939471752,0.9900407067589505,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-11-06,151.08439088665523,124.88645475185037,144.44868640134132,114.0156239054936,114.0156239054936,440307949.8130865,123.15366861373468,101.74355037023392,84.90501344200067,27.29580803465253,26.48932922469403,47.78504385653352,311666138.55852515,230481865.5558681,287624608.52736276,-0.28150306993738,0.19097747863280695,0.18092229257255396,0.37189977120536094,0.25759889259226676,4.018154731690232,2.9736007506083784,1.1041494680290538,0.8930623942507011,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-11-09,117.1690717457518,195.65383365636512,127.7927282492924,169.2816200186178,169.2816200186178,4141160877.396967,136.70684002213952,103.48027684822266,85.18778335040685,30.41913855775794,28.02604621292445,48.074630749728264,536262802.2952422,307348913.2452191,303026511.71295136,0.36794576931471,0.2784577465232241,0.1945229970450671,0.4729807435682912,2.8904146278309386,4.216058484654648,4.217463048747029,1.1980393891811074,0.9359740207867759,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-11-10,168.457358845425,148.68906955288435,173.59813194893582,170.30907134583822,170.30907134583822,-273715407.24523926,143.52179355297022,106.40566595382934,85.50062654373731,33.87814566464764,29.435570362363446,48.37332944494368,518537105.9800073,302773309.47645074,301217858.7113906,0.010932198572934532,0.29922806818214404,0.218735123022708,0.517963191204852,4.030578141877444,3.528557158899142,3.2152316889049795,1.18598048856895,0.9449688686216561,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-11-11,170.77772886071853,142.79919871851416,157.9656279961819,145.24617315798355,145.24617315798355,-888575111.9962459,150.02666735423685,108.76384423087674,85.7048102308856,34.89453125898255,30.01998790862965,48.51771487512394,458730505.9943654,285272882.426266,297933976.37923527,-0.1619328309692341,0.3216340955175741,0.2382700123951547,0.5599041079127289,3.179529693252737,3.481989623943917,2.719084385144393,1.18772248104626,0.6172698421611489,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-11-12,142.7749225877269,124.0285851333524,114.95598020375088,107.80604274367964,107.80604274367964,159841074.78791094,141.33170623432255,108.08573531883287,85.72656650474978,34.7682465236876,30.03196314135492,48.52643522323591,463537538.1462797,286547043.06935585,298061912.42380357,-0.28093571031306314,0.26818489626432507,0.23176198595368216,0.49994688221800737,4.13521501320286,3.772181588685128,2.2052594257148677,1.179435476368526,0.7446307086741217,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-11-13,109.2455877674288,137.79590919253337,133.74669893169494,152.22974397920098,152.22974397920098,12685729.769228458,148.97453024906403,110.29424103601966,85.9576173198368,36.14221269356389,30.763459128669517,48.705402608349594,410376070.35716134,289726870.78000665,297304521.18831295,0.3317924066752366,0.3006236403339145,0.24929736015970919,0.5499210004936237,1.9435603649333493,3.643205082751547,1.3985218647801547,1.184372120709939,1.0599614802732058,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-11-16,154.13568292235414,164.99176797131645,162.53285234936334,175.5477704497075,175.5477704497075,727283930.2411971,150.22776033528197,114.67844252288982,86.25406956752975,38.51821341703903,32.16328347034765,49.02448895342345,446303948.22570753,301484594.30446404,298836114.0427495,0.13007792971458368,0.2700204848714597,0.28483482166290575,0.5548553065343654,4.215702352024933,1.8351621997569418,0.8997204486774897,1.2142896131627168,0.9447295900432676,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-11-17,171.36623409168828,153.92088786228783,148.91812453337366,155.9476494089406,155.9476494089406,5421524.640041828,147.35547594790245,117.42514877061492,86.51110634150204,39.4401158846722,32.88085339591609,49.22115791795471,445511876.9475957,297256456.2808084,296128657.40545726,-0.09428261590677185,0.22704677250261363,0.30552829614660815,0.5325750686492219,1.3131604531875998,2.664545579393176,1.609990425553446,1.2173038428548992,0.7090727728496488,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-11-18,157.24493895043133,150.9344138914862,151.67479978131905,121.53807361678196,121.53807361678196,674094438.8087626,142.61385603966215,119.17171181207387,86.65147006251816,38.771305686309404,32.96263205609181,49.27098387542199,463525106.2414832,307887846.61119634,298221904.04082906,-0.25757713353394707,0.1795752609840196,0.31867142791418035,0.49824668889819995,3.9891636014234386,3.1658167425502173,-0.3005837559564887,1.3129223398219942,0.9424659619464973,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-11-19,120.89685638191008,120.1803933446106,134.29791966043194,141.77310483371343,141.77310483371343,-442872970.11841774,149.4072684576689,120.26345315107255,86.83648389558383,39.10005122320908,33.28472599471637,49.391112873779406,425635302.58461535,296706949.47817683,297540191.92620164,0.15929017090971018,0.21699114325935315,0.32565792451064274,0.542649067769996,2.651447720365908,3.525391293005088,2.6474170266198804,1.3202909280629176,1.0760375008004,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-11-20,139.54496018831787,128.3587909274711,138.49722985757126,134.41746202950958,134.41746202950958,-149756453.23085356,145.84481206773063,121.06062038519534,86.86638679294713,39.223979534692845,33.50128973140335,49.417747175895805,430682461.2091675,288611357.67227703,295876710.5299731,-0.037436499127994724,0.18625171029391085,0.33192026091925936,0.5181719712131702,2.5556282360649507,2.8798882165331086,2.3163340346446124,1.3209572879895979,1.1806884271131561,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-11-23,137.09744152825283,166.40948494154827,148.2330328392227,163.32411553340194,163.32411553340194,831046217.3024993,143.4000810844695,125.45995889763601,87.06943650740796,38.75726919220096,34.32309944964274,49.62759097818606,454867494.9810451,299990583.35692143,294100878.3402345,0.1750447402949217,0.13365183855271612,0.3652807339548809,0.498932572507597,3.07042271566754,2.5033730020114215,2.9001269158168532,1.3000036953745675,1.288171759088934,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-11-24,163.66242837092568,179.23275675032414,169.22189852962288,179.47279566707584,179.47279566707584,1704961576.2625256,148.10511033609654,130.64367916577913,87.31924016027783,38.69862530800209,35.52670113595189,49.9351861075798,530541285.42617023,317646535.28118837,304274078.4217827,0.09221769737980848,0.12544861576744337,0.40290278103355637,0.5283513968009997,3.807891370777023,3.158069902588578,2.3036703259857725,1.2910609747020987,1.2952611793688475,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-11-25,177.6810765270177,145.89569494525313,161.091890989356,147.18377428975714,147.18377428975714,-343413633.5905142,153.2342504706916,136.0805342144726,87.50785783464137,32.14783893569222,35.891692909622215,50.072257079940115,444651188.5343825,309283573.80792975,308833867.91423535,-0.18830826715532026,0.11872092554193649,0.441518280662316,0.5602392062042526,2.78132180534722,3.2443759424791128,2.7210451362755164,1.2792647949744647,0.26113781623794147,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-11-27,148.5436418527472,145.1643249080721,161.433885949456,153.52641263616692,153.52641263616692,-1971048936.785372,155.58491203118228,139.58946797849484,87.78140966738033,29.835995482868604,36.34963075855718,50.24576663800666,318180529.64011854,269520618.164369,297614311.1811842,0.03299382191858048,0.10848589746008491,0.4638559999757024,0.5723418974357873,3.2560322176587135,2.4641347160746516,2.7892959412347764,1.0447940818952208,0.27778273286551325,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-11-30,152.3958238776795,139.71501082371492,116.8672881769694,109.0583294906644,109.0583294906644,2704717081.297238,150.51308552341325,142.12152411348566,87.86507872407036,24.201494264713226,35.81072525650218,50.26378038512568,430483227.5264923,299026860.44424707,305767260.01934624,-0.3345983684612155,0.057367532182444274,0.48088005361362807,0.5382475857960723,3.640881901720967,3.233138923102491,3.1288514470229876,1.0126907935316973,0.3024606682991908,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-12-01,112.08414831067536,129.8090114625454,136.5995612028994,138.70599235720624,138.70599235720624,344444607.1722641,145.5894608881741,143.98103558251628,88.00639297334766,22.268949978621627,35.67633355041767,50.35714336404421,451707901.7231029,302673243.46611106,305443878.61512256,0.21310661672167203,0.011109155573436407,0.4922721342955917,0.5033812898690281,2.6960059783700645,3.2034828861769147,1.9155319015265406,0.9760579150129882,0.4696983541811351,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-12-02,134.04669874216756,125.2670480437166,126.21339118205424,133.90985954018038,133.90985954018038,117514873.9322834,136.47687366279501,143.86481337494106,88.14291629853139,22.317520978291697,34.92792947696443,50.43539362933676,453116968.78543013,295869970.0442884,305936479.8715727,-0.0010213537206166293,-0.052718886068274025,0.4899145166397651,0.437195630571491,3.21291932205629,3.8190945817811275,-0.055150050183780525,1.0986197651330998,1.284334597940302,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-12-03,135.36989329716675,144.62696825469925,148.57832120433318,141.3318349046708,141.3318349046708,311297165.4636874,135.30648578577774,145.2953149125921,88.23872144025512,21.099969285557286,35.02252515134143,50.51384282493023,432512460.13003415,306941504.7004412,306178339.69096273,0.04309958245168856,-0.07122585546068835,0.4987224405516772,0.42749658509098876,0.9654018150062819,1.7667731251217191,1.3740580391614907,1.105916319954418,1.2625620712504464,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-12-04,142.43042431833646,167.18836458554006,148.33249608217625,177.84989406983846,177.84989406983846,360997047.1417608,140.17118207251207,146.62376719892146,88.53793272022702,22.29897764625163,35.48399213416038,50.82250884908913,423319579.0531405,308448747.8351278,307108833.6149252,0.22208627270106773,-0.045005494313541596,0.5044388205968541,0.45943332628331246,3.782825852792707,3.1914421979084047,2.9368241918803983,1.111907762083571,1.2919517626706756,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-12-07,177.37810127147213,152.9915057265055,175.61471413900745,151.9201755772233,151.9201755772233,53724883.90376854,148.74355128982384,148.51899478250795,88.72777941742113,20.951782813334773,35.21678663035937,50.97064899908013,403990425.7576747,314183744.93538845,306890452.2265174,-0.15492839736722877,0.0015108297563713863,0.5151398368105795,0.516650666566951,2.3597534591922034,3.75798206159938,3.118976300262839,1.1177199080730384,1.289532445396962,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-12-08,150.84906199487205,165.00023298982387,148.28328303229432,171.6071950187229,171.6071950187229,-22081696.064119816,155.32379182212716,148.63527353251317,89.003621274135,21.079142630352592,35.936000172485635,51.232206076496745,195828297.0846203,312352455.56217057,306588036.5324256,0.1289283677341063,0.0440164410590044,0.5128184190962543,0.5568348601552586,1.8314126291056483,3.493509212164503,2.81642317220818,1.0248741344849148,1.3605544024853107,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-12-09,173.12176747328567,167.73619106929596,151.2827146751697,138.55052145184072,138.55052145184072,770666666.6161451,156.25192420445924,147.0473460378133,89.10021282456542,20.55005860523269,35.950118801205434,51.302999784001315,248047400.77768955,320107980.35083807,306257771.47161925,-0.2227601701944035,0.060714986637836865,0.5009928937340465,0.5617078803718834,2.592987521323926,1.534857009439213,2.8005367858340655,1.0058455530900667,0.702199442033273,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-12-10,136.98303227294377,142.47278707851956,142.18374495474836,160.63307386650536,160.63307386650536,-84142001.72914982,160.11217199682613,147.8166910732394,89.34120311567146,20.76596811855123,36.34841265225075,51.497359168068705,288269056.29104435,304119239.82309645,304916282.44661474,0.15926565356746875,0.07990171230758077,0.5035101497270869,0.5834118620346675,2.3955398785081887,2.9601692887641415,-1.2411828444974649,1.2421591595577945,1.864481687638195,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-12-11,159.35150471948873,144.9677199985374,147.62977398991734,137.33874980053452,137.33874980053452,-137932182.41169357,152.00994314296537,149.29332642608216,89.43629682986521,18.72039338370168,36.22625313726207,51.56417681044777,273380393.4310641,298638226.27797943,301954982.4630986,-0.14866198347835582,0.018032929663448775,0.5123863998674248,0.5304193295308735,0.19208346338335616,3.701577103404266,0.9790980020286707,1.2572099248895718,1.8466994289054908,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-12-14,140.4347677168064,158.7271285776303,158.8273487905949,140.46515267381915,140.46515267381915,297860069.27902365,149.71893856228454,148.70509686081306,89.53904855969866,18.807897646432632,36.06002957608991,51.64041412797392,287639110.40655386,254093032.56032908,302310934.12612575,0.00021634009072697783,0.00679466451536268,0.507290302123129,0.5140849666384915,3.00409328233565,2.438428315327654,-2.3003853844818862,1.562567727586807,2.329173938249428,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-12-15,141.37466968826675,164.2892571649984,148.86395492689076,183.6315455873344,183.6315455873344,-7152691.999241829,152.12380867600683,149.1092856176944,89.82094611167605,19.4896242138135,35.29609854475608,51.96121803810962,250917279.2945319,264265282.03774244,300438354.6798755,0.2615176823409933,0.02001522244314075,0.5068612965932732,0.5268765190364139,3.8349863504282387,2.486933807765131,2.736009163642125,1.5689826176289843,2.3103391428462148,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-12-16,183.8118462104319,157.08163360576395,174.5094687004812,151.72260133629356,151.72260133629356,-210058469.4118681,154.75822465289738,148.89803321406205,89.97065574384807,19.434420409025897,34.93303599401138,52.085784188643395,240143279.59193644,272431310.535342,299104293.0336236,-0.19185879716688048,0.038602327319581214,0.5037781609574424,0.5423804882770237,2.421030012887781,2.578099429212767,2.858068646121678,1.5874205841028886,2.324172664112579,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-12-17,151.58137082785947,161.50234526112877,162.44295262040373,173.1992629502697,173.1992629502697,108943588.4329505,157.27146246965026,151.48109268073642,90.20517767107476,19.03566692376807,33.277400629080496,52.328414684800606,211885737.0731458,270212224.3530397,287969910.8560782,0.13332015869964428,0.03751255618668726,0.5183739888344543,0.5558865450211417,2.344905098094186,2.531009801119206,-0.06122948547993481,1.5713953945986205,2.1424873558981212,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-12-18,173.0732461406276,166.33974372564967,164.7197460819982,149.0586881562333,149.0586881562333,3009105420.1679287,159.61545014079002,151.84537184686243,90.35144482617495,18.90940272769502,32.06402551037895,52.4419423515939,384484656.58746314,313662437.9309012,307293896.70158255,-0.1493747843522669,0.049904773149835664,0.5191557042283271,0.5690604773781627,0.979796162079606,2.461291524382371,0.4824246947070984,1.5869213874945531,2.1460708314944426,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-12-21,146.1668417900721,132.6902491706078,123.03661274391834,147.63561053600347,147.63561053600347,-774601389.047112,161.0495417132269,152.5062792721871,90.4885354409068,18.49466323598965,31.663253056293907,52.54703074468036,353242409.79665023,308982657.80499405,313089064.6208713,0.009998425609917384,0.054506259400093224,0.5219826082848114,0.5764888676849048,3.241171515007532,1.9699695106179238,2.2673346761489235,1.5859995341800655,1.3519683477047542,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-12-22,149.1369094777001,160.76221697878714,170.2932346530347,164.30594185883547,164.30594185883547,-644414315.4839296,157.1844209675271,152.5553705884588,90.70765837587265,18.52616507122363,31.913283635269398,52.74059540249597,279469383.1573288,297622755.0592023,311363819.38824207,0.09686544946978463,0.029892155850329685,0.5198858260789971,0.5497779819293269,2.7243994017608886,2.961430834787516,2.2545514983496933,1.5672510880571786,1.2705569307039688,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-12-23,165.09913832170287,168.72118136239874,172.54518685024232,169.4294407460402,169.4294407460402,-447691936.7239256,160.72578884947643,152.05320284240702,90.98757007488496,17.883100041210362,31.85587021938274,52.9723769336712,171836707.50800622,294021570.74119335,309788700.8675443,0.025890429585153734,0.05546925978117593,0.5135075737005158,0.5689768334816917,3.0816269118496993,2.8739509722740153,1.3412984302936635,1.5622237709153826,1.044112922301843,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-12-24,174.72104334989217,157.3467115076562,163.48938355623568,153.27555713756556,153.27555713756556,-2076706554.412393,156.7410476869356,152.35779198479742,91.2094479663722,17.8476408573339,31.527629825582355,53.1170224543513,85172061.46691227,242432073.4462394,299612460.2853318,-0.13095333556173477,0.028363416424044916,0.513073161575882,0.541436577999927,2.400653712192031,2.9919102696284345,1.8152598345576847,1.5423325548047608,0.7467990559492904,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-12-28,159.48610885369362,163.59702531745893,153.862868129228,142.10169075730664,142.10169075730664,620218551.2236004,155.34964820715027,151.78655589085443,91.3586995016483,17.990528390965206,31.434128657702377,53.207676504414486,214735435.8673609,254868394.4759201,301841157.0801896,-0.11541389321107605,0.023203074898056418,0.5076817854910709,0.5308848603891273,3.30790266902558,1.939747973062846,2.275641059650608,1.525634447840769,0.41226124803632885,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-12-29,136.85820105681273,129.46325673797742,104.5306140040177,106.14239845333212,106.14239845333212,-55672955.82856226,147.051005790616,151.6407593389878,91.37783378373854,18.36298589428585,31.44476144110905,53.21214707801845,76715934.01107089,253904885.64279625,299054505.3300227,-0.2541637868160797,-0.030734793383538125,0.5065113678765344,0.4757765744929963,3.85297675936105,3.7255298495855786,3.2161778980928895,1.5304415679055743,0.6936900912019321,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-12-30,106.53764957343446,123.7359994151509,135.18373921491298,143.8614417746821,143.8614417746821,-274660851.5039754,142.96210577378534,151.8985318098616,91.57013015122318,18.207381990598154,31.455003197200615,53.314911126891396,45760661.07725892,252519069.33152708,296424588.5610322,0.30035218665837243,-0.060633143496760494,0.5061076156014701,0.4454744721047097,0.5651723316422995,3.017713901776564,2.4377923131141253,1.540949921731395,0.7033478189341288,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2020-12-31,141.60105871756787,124.58627169877629,134.60510635610217,131.5835767950141,131.5835767950141,-116479827.628016,135.39293298358012,151.78221767260328,91.69265356865047,18.33532814819573,31.349791236113496,53.37172616281206,34060925.99924395,238257230.15469083,293877998.8264243,-0.07337144333762123,-0.11426554947397416,0.5040044526700402,0.3897389031960661,3.2363690558615965,3.6335216991708235,2.3044667872290723,1.4970492802698687,0.5083307428742679,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2021-01-04,131.56002899292594,138.13761579855964,97.24426850976556,103.56955126390972,103.56955126390972,1753460054.685554,125.45173180884895,149.89410349056521,91.72574679794923,21.19018157281656,31.555349090158415,53.376534271217196,106169070.46033728,271289705.1565249,300450510.754525,-0.2392198617914833,-0.17800799055701716,0.49112595613393434,0.3131179655769172,3.6961502206830263,3.9061257683299995,3.710967391842818,1.5585140453502024,0.6430710503260717,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2021-01-05,102.3481983284073,132.34769093476348,131.0571299380747,150.79451580998307,150.79451580998307,438244530.0600662,127.19029681938423,148.54133457757248,91.91749452704609,20.149620536433947,31.631222854476892,53.50263883355622,110031444.60625255,277306474.0059711,300251540.3979341,0.3875373786967653,-0.15517890170518564,0.4799718907695289,0.32479298906434323,2.955479857156283,2.162497978814055,0.25507700499427266,1.574234335075506,1.322392789610535,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2021-01-06,151.43561758602436,223.15190692566648,163.14247308037807,216.0058628307472,216.0058628307472,1914788284.0416205,149.16298969486724,151.74561894024868,92.37326048644381,25.182318554543922,33.413002915572044,54.071705757942645,203084614.61314517,306247059.6431149,306853430.5295709,0.35514498185403004,-0.017165960624669428,0.49636801118557056,0.4792020505609011,4.72238694193249,4.6992383618921965,4.094501780617448,1.634368665571184,1.5060147768494927,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2021-01-07,216.3955530231783,196.6147168525215,223.32248182273747,212.57246902432237,212.57246902432237,168639739.18389606,162.9051951447953,153.79388264052864,92.84959219436945,28.349649576391492,34.918971576330144,54.60348019141079,212620686.37554592,314903928.5851362,308152681.549298,-0.017825036031294067,0.057555125207330124,0.50463238581324,0.5621875110205701,4.123546556710787,4.229909699442656,3.2849543459799655,1.6536705801945153,1.5361037404302103,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2021-01-08,212.929703718685,189.4622222474818,184.15701491043865,176.40439988597225,176.40439988597225,110084846.25121404,171.8693597629869,155.68657656223522,93.12064202710094,28.541363902729067,35.17707184454704,54.84981732869651,179591595.3572994,315392034.03833205,307421559.44400245,-0.18818299582209644,0.09888979030770417,0.5139489830699483,0.6128387733776524,3.6788660606279295,3.80267283257181,1.6686888546279732,1.6360206827795594,1.6049073655817696,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
2021-01-11,172.21951286834974,154.91316146674603,166.01618964607587,167.4182994395021,167.4182994395021,-27111843.149360657,184.6391093981054,156.02583784088503,93.35283667709575,28.643400210644764,35.0362372814906,55.04141362549254,182443103.28628886,309814221.85723287,305535923.85852045,-0.02827443299214953,0.16838153913760326,0.5136353636514538,0.682016902789057,3.810082625207454,4.156516976579109,2.407217880061328,1.485018285712839,1.4809856691084953,102.45791455687792,1610.9794517146174,-0.7831083232780414,4.5136064709162,0.3258118673157244,-174.2595899310283,273.4355911865754
